datetime,symbol,Open,High,Low,Close,Volume,Standard Deviation(12M),Retorno(12M)
2003-08-29 10:00:00,BMFBOVESPA:ALPA4,0.010092,0.010092,0.010092,0.010092,19251.0,0.0002727705348931,3.571428571428583
2003-09-01 10:00:00,BMFBOVESPA:ALPA4,0.010266,0.010266,0.010266,0.010266,19251.0,0.0002687702991109,5.3571428571428745
2003-09-03 10:00:00,BMFBOVESPA:ALPA4,0.010266,0.010266,0.010266,0.010266,19251.0,0.0002647882967679,5.3571428571428745
2003-09-04 10:00:00,BMFBOVESPA:ALPA4,0.010092,0.010266,0.010092,0.010092,189934.0,0.0002580837073509,3.571428571428583
2003-09-05 10:00:00,BMFBOVESPA:ALPA4,0.01044,0.010614,0.01044,0.01044,23733307.00000001,0.0002625645746176,7.142857142857148
2003-09-08 10:00:00,BMFBOVESPA:ALPA4,0.010788,0.010962,0.010788,0.010962,1568100.0,0.0003122969854395,12.500000000000005
2003-09-09 10:00:00,BMFBOVESPA:ALPA4,0.010788,0.010788,0.010788,0.010788,19251.0,0.0003324430320599,10.71428571428573
2003-09-10 10:00:00,BMFBOVESPA:ALPA4,0.010788,0.011136,0.010788,0.011136,729685.0,0.0003782916335315,14.285714285714295
2003-09-11 10:00:00,BMFBOVESPA:ALPA4,0.010962,0.010962,0.010962,0.010962,75166.0,0.0003988884864412,12.500000000000005
2003-09-16 10:00:00,BMFBOVESPA:ALPA4,0.011136,0.011136,0.011136,0.011136,6793.0,0.0004275246581582,14.285714285714295
2003-09-17 10:00:00,BMFBOVESPA:ALPA4,0.010962,0.010962,0.010266,0.010614,349002.0,0.0004244693606083,8.92857142857144
2003-09-18 10:00:00,BMFBOVESPA:ALPA4,0.010614,0.010614,0.010614,0.010614,29008.0,0.000421283752357,8.92857142857144
2003-09-22 10:00:00,BMFBOVESPA:ALPA4,0.010788,0.010788,0.010788,0.010788,29008.0,0.0004235903681624,10.71428571428573
2003-09-23 10:00:00,BMFBOVESPA:ALPA4,0.010614,0.010614,0.010614,0.010614,6793.0,0.0004199787091377,8.92857142857144
2003-09-25 10:00:00,BMFBOVESPA:ALPA4,0.01044,0.01044,0.01044,0.01044,6793.0,0.0004136744424723,7.142857142857148
2003-09-26 10:00:00,BMFBOVESPA:ALPA4,0.01044,0.01044,0.01044,0.01044,6793.0,0.0004076443971716,7.142857142857148
2003-09-30 10:00:00,BMFBOVESPA:ALPA4,0.010614,0.010614,0.010614,0.010614,41933.0,0.0004043795009006,8.92857142857144
2003-10-01 10:00:00,BMFBOVESPA:ALPA4,0.010788,0.010788,0.010788,0.010788,19251.0,0.000405595957416,10.71428571428573
2003-10-02 10:00:00,BMFBOVESPA:ALPA4,0.010788,0.010788,0.010788,0.010788,225631.0,0.000406354946884,10.71428571428573
2003-10-03 10:00:00,BMFBOVESPA:ALPA4,0.010788,0.010788,0.01044,0.010614,1119683.0,0.0004027962398171,8.92857142857144
2003-10-06 10:00:00,BMFBOVESPA:ALPA4,0.010614,0.010614,0.010614,0.010614,6793.0,0.0003992912497585,8.92857142857144
2003-10-07 10:00:00,BMFBOVESPA:ALPA4,0.010614,0.010614,0.010614,0.010614,6793.0,0.0003958428715378,8.92857142857144
2003-10-08 10:00:00,BMFBOVESPA:ALPA4,0.010962,0.010962,0.010962,0.010962,52805.0,0.0004013525210508,12.500000000000005
2003-10-10 10:00:00,BMFBOVESPA:ALPA4,0.010962,0.010962,0.010962,0.010962,6793.0,0.0004060252605382,12.500000000000005
2003-10-13 10:00:00,BMFBOVESPA:ALPA4,0.010962,0.010962,0.010962,0.010962,6793.0,0.0004099790085558,12.500000000000005
2003-10-20 09:00:00,BMFBOVESPA:ALPA4,0.010614,0.010614,0.010614,0.010614,6793.0,0.0004061100942329,8.92857142857144
2003-10-21 09:00:00,BMFBOVESPA:ALPA4,0.010614,0.010614,0.010614,0.010614,19251.0,0.0004023398897601,8.92857142857144
2003-10-23 09:00:00,BMFBOVESPA:ALPA4,0.010614,0.010614,0.01044,0.01044,592003.0,0.00039774331604,7.142857142857148
2003-10-24 09:00:00,BMFBOVESPA:ALPA4,0.01044,0.01044,0.01044,0.01044,6793.0,0.0003933007699613,7.142857142857148
2003-10-30 09:00:00,BMFBOVESPA:ALPA4,0.009744,0.010266,0.009744,0.010266,488162.0,0.0003897590802156,5.3571428571428745
2003-10-31 09:00:00,BMFBOVESPA:ALPA4,0.010266,0.010266,0.010266,0.010266,6793.0,0.0003863065699123,5.3571428571428745
2003-11-03 09:00:00,BMFBOVESPA:ALPA4,0.009918,0.009918,0.009918,0.009918,132486.0,0.0003890758280849,1.7857142857142916
2003-11-04 09:00:00,BMFBOVESPA:ALPA4,0.009918,0.009918,0.009918,0.009918,201224.0,0.0003914506771651,1.7857142857142916
2003-11-05 09:00:00,BMFBOVESPA:ALPA4,0.009918,0.009918,0.009918,0.009918,75166.0,0.0003934757336115,1.7857142857142916
2003-11-06 09:00:00,BMFBOVESPA:ALPA4,0.009918,0.01044,0.009918,0.01044,441776.0,0.0003896475783244,7.142857142857148
2003-11-07 09:00:00,BMFBOVESPA:ALPA4,0.01044,0.011136,0.01044,0.011136,6352555.0,0.0003990283663541,14.285714285714295
2003-11-10 09:00:00,BMFBOVESPA:ALPA4,0.010788,0.010788,0.010788,0.010788,1165419.0,0.0003985713007242,10.71428571428573
2003-11-11 09:00:00,BMFBOVESPA:ALPA4,0.010788,0.010788,0.01044,0.010788,441776.0,0.0003980123342081,10.71428571428573
2003-11-12 09:00:00,BMFBOVESPA:ALPA4,0.01044,0.010788,0.01044,0.010788,1752217.0,0.0003973628114155,10.71428571428573
2003-11-13 09:00:00,BMFBOVESPA:ALPA4,0.010788,0.010788,0.010788,0.010788,97016.0,0.0003966328106273,10.71428571428573
2003-11-14 09:00:00,BMFBOVESPA:ALPA4,0.010788,0.010788,0.010788,0.010788,63923.0,0.0003958313037805,10.71428571428573
2003-11-17 09:00:00,BMFBOVESPA:ALPA4,0.010788,0.010788,0.010788,0.010788,75166.0,0.0003949662933483,10.71428571428573
2003-11-18 09:00:00,BMFBOVESPA:ALPA4,0.010788,0.010788,0.010788,0.010788,41933.0,0.0003940449298997,10.71428571428573
2003-11-19 09:00:00,BMFBOVESPA:ALPA4,0.010788,0.010788,0.010092,0.010614,3602502.0,0.0003912807218336,8.92857142857144
2003-11-20 09:00:00,BMFBOVESPA:ALPA4,0.010614,0.010614,0.010614,0.010614,349002.0,0.0003885714102682,8.92857142857144
2003-11-21 09:00:00,BMFBOVESPA:ALPA4,0.010614,0.010614,0.010614,0.010614,143030.0,0.0003859153222466,8.92857142857144
2003-11-24 09:00:00,BMFBOVESPA:ALPA4,0.011136,0.011136,0.010614,0.011136,2201376.0,0.0003919983600548,14.285714285714295
2003-11-25 09:00:00,BMFBOVESPA:ALPA4,0.010788,0.010788,0.010788,0.010788,189934.0,0.0003908860570746,10.71428571428573
2003-11-26 09:00:00,BMFBOVESPA:ALPA4,0.010788,0.011136,0.010788,0.010788,1280280.0,0.0003897463833785,10.71428571428573
2003-11-27 09:00:00,BMFBOVESPA:ALPA4,0.010788,0.010788,0.010788,0.010788,6793.0,0.0003885827918991,10.71428571428573
2003-11-28 09:00:00,BMFBOVESPA:ALPA4,0.010788,0.011484,0.010614,0.011484,63923.0,0.0004041882314302,17.85714285714286
2003-12-01 09:00:00,BMFBOVESPA:ALPA4,0.011136,0.01131,0.011136,0.01131,579225.0,0.0004128452891054,16.071428571428587
2003-12-02 09:00:00,BMFBOVESPA:ALPA4,0.01131,0.011658,0.01131,0.011484,1096204.0,0.0004259537635655,17.85714285714286
2003-12-03 09:00:00,BMFBOVESPA:ALPA4,0.011484,0.011484,0.011484,0.011484,41933.0,0.0004378857600253,17.85714285714286
2003-12-04 09:00:00,BMFBOVESPA:ALPA4,0.011484,0.011484,0.011484,0.011484,1558708.0,0.0004487846420384,17.85714285714286
2003-12-05 09:00:00,BMFBOVESPA:ALPA4,0.011658,0.011658,0.011136,0.011136,41933.0,0.0004508403568861,14.285714285714295
2003-12-08 09:00:00,BMFBOVESPA:ALPA4,0.01131,0.01131,0.01131,0.01131,75166.0,0.0004561166670061,16.071428571428587
2003-12-09 09:00:00,BMFBOVESPA:ALPA4,0.011658,0.011658,0.011136,0.011136,165992.0,0.0004576867806581,14.285714285714295
2003-12-10 09:00:00,BMFBOVESPA:ALPA4,0.011484,0.011484,0.01131,0.01131,1144309.0,0.0004622892805888,16.071428571428587
2003-12-11 09:00:00,BMFBOVESPA:ALPA4,0.011484,0.011484,0.011484,0.011484,926778.0,0.0004704323457569,17.85714285714286
2003-12-12 09:00:00,BMFBOVESPA:ALPA4,0.011484,0.011484,0.011484,0.011484,4166065.0,0.0004779551661601,17.85714285714286
2003-12-15 09:00:00,BMFBOVESPA:ALPA4,0.011484,0.012006,0.011484,0.012006,2292998.0,0.0005001184630843,23.21428571428572
2003-12-16 09:00:00,BMFBOVESPA:ALPA4,0.012006,0.012006,0.011658,0.011832,418913.0,0.0005148106177536,21.428571428571445
2003-12-17 09:00:00,BMFBOVESPA:ALPA4,0.012006,0.01218,0.012006,0.01218,2429514.0,0.0005392839182141,25.00000000000001
2003-12-18 09:00:00,BMFBOVESPA:ALPA4,0.011832,0.012354,0.011832,0.01218,729685.0,0.0005615034406138,25.00000000000001
2003-12-19 09:00:00,BMFBOVESPA:ALPA4,0.012354,0.012354,0.012354,0.012354,258539.0,0.0005874749585449,26.785714285714302
2003-12-22 09:00:00,BMFBOVESPA:ALPA4,0.012354,0.012354,0.012354,0.012354,372561.0,0.0006111105547729,26.785714285714302
2003-12-23 09:00:00,BMFBOVESPA:ALPA4,0.012528,0.012528,0.012528,0.012528,178403.0,0.0006382746544034,28.571428571428577
2003-12-26 09:00:00,BMFBOVESPA:ALPA4,0.012528,0.012528,0.012354,0.012528,1490283.0,0.0006630627802973,28.571428571428577
2003-12-29 09:00:00,BMFBOVESPA:ALPA4,0.012528,0.012702,0.012528,0.012702,935934.0,0.0006911751368267,30.357142857142865
2003-12-30 09:00:00,BMFBOVESPA:ALPA4,0.01305,0.01305,0.012702,0.012702,63923.0,0.000716902047322,30.357142857142865
2004-01-02 09:00:00,BMFBOVESPA:ALPA4,0.012876,0.012876,0.012354,0.012354,52805.0,0.0007314173592565,26.785714285714302
2004-01-05 09:00:00,BMFBOVESPA:ALPA4,0.012702,0.013398,0.012702,0.01305,1913182.0,0.000764172861202,33.928571428571445
2004-01-06 09:00:00,BMFBOVESPA:ALPA4,0.012702,0.01305,0.012702,0.01305,765994.0,0.0007941441782347,33.928571428571445
2004-01-07 09:00:00,BMFBOVESPA:ALPA4,0.01305,0.01305,0.01305,0.01305,820789.0,0.0008217053259035,33.928571428571445
2004-01-08 09:00:00,BMFBOVESPA:ALPA4,0.01305,0.01305,0.01305,0.01305,41933.0,0.0008471548969077,33.928571428571445
2004-01-09 09:00:00,BMFBOVESPA:ALPA4,0.01305,0.013398,0.01305,0.013398,3360471.0,0.0008804740814463,37.500000000000014
2004-01-12 09:00:00,BMFBOVESPA:ALPA4,0.013398,0.013746,0.013398,0.013572,464232.0,0.0009162476435074,39.285714285714306
2004-01-13 09:00:00,BMFBOVESPA:ALPA4,0.013746,0.013746,0.013398,0.013398,2429514.0,0.0009443714012087,37.500000000000014
2004-01-14 09:00:00,BMFBOVESPA:ALPA4,0.013224,0.013224,0.01305,0.01305,592003.0,0.0009622211136996,33.928571428571445
2004-01-15 09:00:00,BMFBOVESPA:ALPA4,0.01305,0.01305,0.01305,0.01305,87536.0,0.0009789407013179,33.928571428571445
2004-01-16 09:00:00,BMFBOVESPA:ALPA4,0.01305,0.01305,0.01305,0.01305,2281563.0,0.0009946246175669,33.928571428571445
2004-01-19 09:00:00,BMFBOVESPA:ALPA4,0.01305,0.01305,0.012702,0.012876,121422.0,0.0010060739463153,32.14285714285715
2004-01-20 09:00:00,BMFBOVESPA:ALPA4,0.01305,0.01305,0.01305,0.01305,6793.0,0.0010200368659616,33.928571428571445
2004-01-21 09:00:00,BMFBOVESPA:ALPA4,0.01305,0.01305,0.01305,0.01305,683200.0,0.0010331794130139,33.928571428571445
2004-01-23 09:00:00,BMFBOVESPA:ALPA4,0.012876,0.013224,0.012876,0.013224,97016.0,0.0010488167012746,35.71428571428572
2004-01-26 09:00:00,BMFBOVESPA:ALPA4,0.013224,0.013746,0.013224,0.013398,5420628.0,0.0010669528294068,37.500000000000014
2004-01-27 09:00:00,BMFBOVESPA:ALPA4,0.013398,0.013572,0.013398,0.013572,1224032.0,0.0010875656463702,39.285714285714306
2004-01-28 09:00:00,BMFBOVESPA:ALPA4,0.013572,0.013572,0.013572,0.013572,995526.0,0.0011069459303517,39.285714285714306
2004-01-29 09:00:00,BMFBOVESPA:ALPA4,0.01218,0.012528,0.01218,0.012354,395661.0,0.0011072822108889,26.785714285714302
2004-02-02 09:00:00,BMFBOVESPA:ALPA4,0.012354,0.012354,0.012006,0.012354,648161.0,0.0011075102033242,26.785714285714302
2004-02-03 09:00:00,BMFBOVESPA:ALPA4,0.012354,0.012354,0.012354,0.012354,236323.0,0.0011076357580346,26.785714285714302
2004-02-04 09:00:00,BMFBOVESPA:ALPA4,0.012354,0.012354,0.01218,0.01218,683200.0,0.0011061941607456,25.00000000000001
2004-02-05 09:00:00,BMFBOVESPA:ALPA4,0.01218,0.01218,0.011832,0.011832,2306243.0,0.0011025548842244,21.428571428571445
2004-02-06 09:00:00,BMFBOVESPA:ALPA4,0.011832,0.01218,0.011832,0.01218,271702.0,0.001101074392824,25.00000000000001
2004-02-09 09:00:00,BMFBOVESPA:ALPA4,0.01218,0.01218,0.01218,0.01218,6793.0,0.001099557068334,25.00000000000001
2004-02-10 09:00:00,BMFBOVESPA:ALPA4,0.01218,0.01218,0.01218,0.01218,19251.0,0.0010980052863062,25.00000000000001
2004-02-11 09:00:00,BMFBOVESPA:ALPA4,0.01218,0.01305,0.01218,0.012702,4579014.0,0.0011012320339861,30.357142857142865
2004-02-12 09:00:00,BMFBOVESPA:ALPA4,0.012702,0.012702,0.012702,0.012702,1049725.0,0.0011042567281837,30.357142857142865
2004-02-13 09:00:00,BMFBOVESPA:ALPA4,0.012702,0.012702,0.012702,0.012702,178403.0,0.0011070894620233,30.357142857142865
2004-02-16 10:00:00,BMFBOVESPA:ALPA4,0.012702,0.012876,0.012702,0.012702,1340383.0,0.0011097397183588,30.357142857142865
2004-02-17 10:00:00,BMFBOVESPA:ALPA4,0.012354,0.012702,0.012354,0.012702,97016.0,0.0011122164154483,30.357142857142865
2004-02-18 10:00:00,BMFBOVESPA:ALPA4,0.01305,0.01305,0.012702,0.012702,3235942.0,0.0011145279484603,30.357142857142865
2004-02-19 10:00:00,BMFBOVESPA:ALPA4,0.012528,0.012702,0.01218,0.01218,326267.0,0.0011124504914232,25.00000000000001
2004-02-20 10:00:00,BMFBOVESPA:ALPA4,0.01218,0.01218,0.011832,0.01218,97016.0,0.0011103616696954,25.00000000000001
2004-02-25 10:00:00,BMFBOVESPA:ALPA4,0.011484,0.01218,0.011484,0.01218,19251.0,0.0011082626190514,25.00000000000001
2004-02-26 10:00:00,BMFBOVESPA:ALPA4,0.01218,0.01218,0.01218,0.01218,1178804.0,0.0011061544119179,25.00000000000001
2004-02-27 10:00:00,BMFBOVESPA:ALPA4,0.012354,0.012528,0.01218,0.01218,1039497.0,0.0011040380610549,25.00000000000001
2004-03-01 10:00:00,BMFBOVESPA:ALPA4,0.012528,0.012876,0.012354,0.012354,579225.0,0.0011030243359574,26.785714285714302
2004-03-02 10:00:00,BMFBOVESPA:ALPA4,0.012876,0.012876,0.012354,0.012354,156370.0,0.0011019725294071,26.785714285714302
2004-03-03 10:00:00,BMFBOVESPA:ALPA4,0.012528,0.012528,0.012354,0.012354,579225.0,0.0011008846504214,26.785714285714302
2004-03-04 10:00:00,BMFBOVESPA:ALPA4,0.012354,0.012354,0.012006,0.012006,47122041.00000006,0.0010978569610731,23.21428571428572
2004-03-05 10:00:00,BMFBOVESPA:ALPA4,0.012702,0.012702,0.01218,0.01218,29008.0,0.001095684965757,25.00000000000001
2004-03-08 10:00:00,BMFBOVESPA:ALPA4,0.012702,0.012702,0.012702,0.012702,52805.0,0.0010972449874739,30.357142857142865
2004-03-09 10:00:00,BMFBOVESPA:ALPA4,0.012528,0.012528,0.012528,0.012528,109940.0,0.0010972628468289,28.571428571428577
2004-03-10 10:00:00,BMFBOVESPA:ALPA4,0.012528,0.012528,0.01218,0.01218,1535934.0,0.0010950181751129,25.00000000000001
2004-03-11 10:00:00,BMFBOVESPA:ALPA4,0.012006,0.012006,0.012006,0.012006,6793.0,0.0010919959415438,23.21428571428572
2004-03-12 10:00:00,BMFBOVESPA:ALPA4,0.01218,0.012528,0.01218,0.012528,19251.0,0.0010919181661608,28.571428571428577
2004-03-15 10:00:00,BMFBOVESPA:ALPA4,0.012528,0.012528,0.012528,0.012528,52805.0,0.0010917831861181,28.571428571428577
2004-03-17 10:00:00,BMFBOVESPA:ALPA4,0.012528,0.012528,0.012528,0.012528,225631.0,0.0010915935108237,28.571428571428577
2004-03-18 10:00:00,BMFBOVESPA:ALPA4,0.012528,0.012528,0.012354,0.012354,132486.0,0.0010902247585334,26.785714285714302
2004-03-19 10:00:00,BMFBOVESPA:ALPA4,0.012354,0.012354,0.01218,0.01218,820789.0,0.0010879230800423,25.00000000000001
2004-03-22 10:00:00,BMFBOVESPA:ALPA4,0.01218,0.01218,0.012006,0.012006,41933.0,0.0010849216361696,23.21428571428572
2004-03-23 10:00:00,BMFBOVESPA:ALPA4,0.01218,0.01218,0.011832,0.011832,478352.0,0.0010814428457257,21.428571428571445
2004-03-24 10:00:00,BMFBOVESPA:ALPA4,0.01218,0.01218,0.01218,0.01218,1234032.0,0.001079182816067,25.00000000000001
2004-03-25 10:00:00,BMFBOVESPA:ALPA4,0.01218,0.01218,0.01218,0.01218,523731.0,0.0010769279792771,25.00000000000001
2004-03-26 10:00:00,BMFBOVESPA:ALPA4,0.01218,0.01218,0.01218,0.01218,19251.0,0.0010746786151562,25.00000000000001
2004-03-29 10:00:00,BMFBOVESPA:ALPA4,0.01218,0.01218,0.01218,0.01218,271702.0,0.0010724349863744,25.00000000000001
2004-03-30 10:00:00,BMFBOVESPA:ALPA4,0.012702,0.012876,0.012528,0.012876,7122544.99999999,0.0010747525487738,32.14285714285715
2004-03-31 10:00:00,BMFBOVESPA:ALPA4,0.012876,0.012876,0.012876,0.012876,12890488.99999999,0.0010769525046316,32.14285714285715
2004-04-01 10:00:00,BMFBOVESPA:ALPA4,0.01305,0.01305,0.01305,0.01305,97016.0,0.0010806085395622,33.928571428571445
2004-04-02 10:00:00,BMFBOVESPA:ALPA4,0.013224,0.013224,0.013224,0.013224,5742291.0,0.0010858333664813,35.71428571428572
2004-04-05 10:00:00,BMFBOVESPA:ALPA4,0.013224,0.013224,0.013224,0.013224,143030.0,0.0010908469382477,35.71428571428572
2004-04-06 10:00:00,BMFBOVESPA:ALPA4,0.013224,0.013398,0.013224,0.013398,6223480.00000001,0.0010975036608426,37.500000000000014
2004-04-07 10:00:00,BMFBOVESPA:ALPA4,0.013398,0.013398,0.013398,0.013398,6793.0,0.0011038996738345,37.500000000000014
2004-04-08 10:00:00,BMFBOVESPA:ALPA4,0.013398,0.013398,0.013398,0.013398,52805.0,0.0011100463940322,37.500000000000014
2004-04-12 10:00:00,BMFBOVESPA:ALPA4,0.013746,0.013746,0.013746,0.013746,1188982.0,0.0011199589871624,41.071428571428584
2004-04-13 10:00:00,BMFBOVESPA:ALPA4,0.013746,0.014094,0.013746,0.014094,2731325.0,0.0011340789806317,44.64285714285716
2004-04-14 10:00:00,BMFBOVESPA:ALPA4,0.01392,0.01392,0.01392,0.01392,3247006.0,0.0011453032764456,42.85714285714287
2004-04-15 10:00:00,BMFBOVESPA:ALPA4,0.013746,0.01392,0.013746,0.013746,3739906.0,0.0011539829860072,41.071428571428584
2004-04-16 10:00:00,BMFBOVESPA:ALPA4,0.014094,0.014094,0.014094,0.014094,19251.0,0.001166630265443,44.64285714285716
2004-04-20 10:00:00,BMFBOVESPA:ALPA4,0.013746,0.013746,0.013746,0.013746,372561.0,0.001174588690492,41.071428571428584
2004-04-22 10:00:00,BMFBOVESPA:ALPA4,0.013398,0.01392,0.013398,0.01392,1224032.0,0.0011842322321728,42.85714285714287
2004-04-23 10:00:00,BMFBOVESPA:ALPA4,0.01392,0.01392,0.013572,0.013572,225631.0,0.0011897900874414,39.285714285714306
2004-04-26 10:00:00,BMFBOVESPA:ALPA4,0.013572,0.01392,0.013572,0.01392,614604.0,0.0011988065937161,42.85714285714287
2004-04-27 10:00:00,BMFBOVESPA:ALPA4,0.013398,0.013398,0.013398,0.013398,258539.0,0.0012023312608446,37.500000000000014
2004-04-28 10:00:00,BMFBOVESPA:ALPA4,0.012876,0.012876,0.012876,0.012876,225631.0,0.0012019884931117,32.14285714285715
2004-04-29 10:00:00,BMFBOVESPA:ALPA4,0.012528,0.013398,0.012528,0.012702,41933.0,0.0012006835891078,30.357142857142865
2004-04-30 10:00:00,BMFBOVESPA:ALPA4,0.012876,0.012876,0.012876,0.012876,696779.0,0.0012002809884604,32.14285714285715
2004-05-03 10:00:00,BMFBOVESPA:ALPA4,0.012876,0.012876,0.012876,0.012876,19251.0,0.0011998445595884,32.14285714285715
2004-05-04 10:00:00,BMFBOVESPA:ALPA4,0.012876,0.012876,0.012876,0.012876,225631.0,0.001199375555557,32.14285714285715
2004-05-05 10:00:00,BMFBOVESPA:ALPA4,0.012876,0.012876,0.012876,0.012876,225631.0,0.0011988751818292,32.14285714285715
2004-05-06 10:00:00,BMFBOVESPA:ALPA4,0.013224,0.013224,0.012876,0.012876,63923.0,0.0011983445983526,32.14285714285715
2004-05-07 10:00:00,BMFBOVESPA:ALPA4,0.01218,0.01218,0.012006,0.012006,2604616.0,0.001194946956606,23.21428571428572
2004-05-10 10:00:00,BMFBOVESPA:ALPA4,0.012006,0.012006,0.011658,0.011658,675031.0,0.0011914812453998,19.642857142857153
2004-05-11 10:00:00,BMFBOVESPA:ALPA4,0.01218,0.01218,0.011832,0.011832,1535934.0,0.001188020677086,21.428571428571445
2004-05-12 10:00:00,BMFBOVESPA:ALPA4,0.011832,0.011832,0.011484,0.011484,4822068.0,0.0011847870519133,17.85714285714286
2004-05-13 10:00:00,BMFBOVESPA:ALPA4,0.011832,0.011832,0.011832,0.011832,454607.0,0.0011813860044153,21.428571428571445
2004-05-14 10:00:00,BMFBOVESPA:ALPA4,0.012006,0.012006,0.012006,0.012006,63923.0,0.0011781363189266,23.21428571428572
2004-05-17 10:00:00,BMFBOVESPA:ALPA4,0.012006,0.012006,0.012006,0.012006,6793.0,0.0011749132554939,23.21428571428572
2004-05-18 10:00:00,BMFBOVESPA:ALPA4,0.012006,0.012006,0.011832,0.011832,510569.0,0.0011715971183199,21.428571428571445
2004-05-19 10:00:00,BMFBOVESPA:ALPA4,0.011832,0.012354,0.011832,0.012354,880301.0,0.001169099194034,26.785714285714302
2004-05-20 10:00:00,BMFBOVESPA:ALPA4,0.012006,0.012006,0.011832,0.011832,913112.0,0.0011658355451931,21.428571428571445
2004-05-21 10:00:00,BMFBOVESPA:ALPA4,0.011832,0.011832,0.011832,0.011832,63923.0,0.001162599077225,21.428571428571445
2004-05-24 10:00:00,BMFBOVESPA:ALPA4,0.012006,0.012006,0.012006,0.012006,6793.0,0.0011595039571422,23.21428571428572
2004-05-25 10:00:00,BMFBOVESPA:ALPA4,0.012006,0.012006,0.012006,0.012006,6793.0,0.0011564333837884,23.21428571428572
2004-05-26 10:00:00,BMFBOVESPA:ALPA4,0.012006,0.012354,0.012006,0.012354,696779.0,0.0011540385706084,26.785714285714302
2004-05-27 10:00:00,BMFBOVESPA:ALPA4,0.01305,0.01305,0.01305,0.01305,6793.0,0.0011546461585054,33.928571428571445
2004-05-28 10:00:00,BMFBOVESPA:ALPA4,0.01305,0.01305,0.01305,0.01305,661269.0,0.0011552068671955,33.928571428571445
2004-06-01 10:00:00,BMFBOVESPA:ALPA4,0.01305,0.01305,0.01305,0.01305,752515.0,0.0011557221534822,33.928571428571445
2004-06-02 10:00:00,BMFBOVESPA:ALPA4,0.013398,0.013746,0.013398,0.013746,212429.0,0.0011612799841621,41.071428571428584
2004-06-04 10:00:00,BMFBOVESPA:ALPA4,0.013398,0.013398,0.013398,0.013398,625245.0,0.0011638880635691,37.500000000000014
2004-06-07 10:00:00,BMFBOVESPA:ALPA4,0.013398,0.013398,0.013398,0.013398,29008.0,0.001166403391275,37.500000000000014
2004-06-08 10:00:00,BMFBOVESPA:ALPA4,0.013398,0.013398,0.013398,0.013398,6793.0,0.0011688288621096,37.500000000000014
2004-06-09 10:00:00,BMFBOVESPA:ALPA4,0.013746,0.013746,0.013746,0.013746,488162.0,0.001173842929931,41.071428571428584
2004-06-14 10:00:00,BMFBOVESPA:ALPA4,0.01392,0.01392,0.01392,0.01392,6793.0,0.0011802161085258,42.85714285714287
2004-06-15 10:00:00,BMFBOVESPA:ALPA4,0.013746,0.013746,0.013746,0.013746,281223.0,0.0011849024888224,41.071428571428584
2004-06-16 10:00:00,BMFBOVESPA:ALPA4,0.013746,0.013746,0.013746,0.013746,1004956.0,0.0011894438834111,41.071428571428584
