datetime,symbol,Open,High,Low,Close,Volume,Standard Deviation(12M)
2017-04-11 10:00:00,BMFBOVESPA:AZUL4,21.809999,22.98,21.77,22.4,13060500.0,0.0
2017-04-12 10:00:00,BMFBOVESPA:AZUL4,22.450001,22.99,22.299999,22.959999,1745900.0,0.0
2017-04-13 10:00:00,BMFBOVESPA:AZUL4,22.969999,23.01,22.549999,22.99,549600.0,0.3323148456915523
2017-04-17 10:00:00,BMFBOVESPA:AZUL4,23.0,23.0,22.620001,22.85,249300.0,0.2733737856249514
2017-04-18 10:00:00,BMFBOVESPA:AZUL4,22.82,24.790001,22.6,23.91,1125100.0,0.5499727547799076
2017-04-19 10:00:00,BMFBOVESPA:AZUL4,24.0,24.34,23.9,23.92,442100.0,0.6134955185928426
2017-04-20 10:00:00,BMFBOVESPA:AZUL4,24.110001,24.389999,23.51,23.860001,740100.0,0.6175221723417448
2017-04-24 10:00:00,BMFBOVESPA:AZUL4,24.1,24.42,23.700001,24.200001,383100.0,0.6595226550319644
2017-04-25 10:00:00,BMFBOVESPA:AZUL4,24.200001,24.25,23.93,24.1,285100.0,0.6612134196983988
2017-04-26 10:00:00,BMFBOVESPA:AZUL4,24.02,24.389999,23.709999,23.940001,443900.0,0.6411980130976707
2017-04-27 10:00:00,BMFBOVESPA:AZUL4,23.610001,23.85,23.24,23.73,221500.0,0.6118024297853624
2017-04-28 10:00:00,BMFBOVESPA:AZUL4,23.73,24.09,23.709999,23.959999,131500.0,0.5962282730941323
2017-05-02 10:00:00,BMFBOVESPA:AZUL4,24.0,25.700001,23.969999,25.4,871400.0,0.764160489755244
2017-05-03 10:00:00,BMFBOVESPA:AZUL4,25.43,25.91,25.01,25.5,206000.0,0.8764038496564737
2017-05-04 10:00:00,BMFBOVESPA:AZUL4,25.43,26.49,25.4,26.26,232600.0,1.0509850989838379
2017-05-05 10:00:00,BMFBOVESPA:AZUL4,26.99,26.99,26.200001,26.6,133400.0,1.2057632945567427
2017-05-08 10:00:00,BMFBOVESPA:AZUL4,26.610001,27.440001,25.639999,26.0,312600.0,1.2497523689422558
2017-05-09 10:00:00,BMFBOVESPA:AZUL4,26.469999,26.5,25.610001,25.799999,200700.0,1.2649725178240145
2017-05-10 10:00:00,BMFBOVESPA:AZUL4,25.82,26.389999,25.639999,25.690001,444900.0,1.2669402067523812
2017-05-11 10:00:00,BMFBOVESPA:AZUL4,25.6,25.68,24.879999,25.25,233200.0,1.2468799167270312
2017-05-12 10:00:00,BMFBOVESPA:AZUL4,25.790001,25.790001,24.9,25.25,155600.0,1.2272910738697433
2017-05-15 10:00:00,BMFBOVESPA:AZUL4,26.690001,26.690001,25.360001,25.68,1205200.0,1.2237039421576936
2017-05-16 10:00:00,BMFBOVESPA:AZUL4,25.889999,26.299999,25.700001,26.299999,768700.0,1.2496006783672367
2017-05-17 10:00:00,BMFBOVESPA:AZUL4,26.34,26.9,26.0,26.5,1085600.0,1.2801985778936515
2017-05-18 10:00:00,BMFBOVESPA:AZUL4,23.0,24.139999,21.76,22.719999,829700.0,1.314949066846459
2017-05-19 10:00:00,BMFBOVESPA:AZUL4,23.610001,23.950001,23.0,23.0,547400.0,1.327484913395503
2017-05-22 10:00:00,BMFBOVESPA:AZUL4,23.120001,23.120001,21.719999,22.200001,1301800.0,1.3791788609992417
2017-05-23 10:00:00,BMFBOVESPA:AZUL4,22.23,22.620001,21.799999,22.040001,614600.0,1.429817423048962
2017-05-24 10:00:00,BMFBOVESPA:AZUL4,22.1,24.719999,22.1,23.950001,892100.0,1.4064629728298255
2017-05-25 10:00:00,BMFBOVESPA:AZUL4,24.120001,25.639999,24.120001,25.110001,1087100.0,1.3884490075779217
2017-05-26 10:00:00,BMFBOVESPA:AZUL4,25.33,25.530001,25.02,25.209999,461200.0,1.37279774816861
2017-05-29 10:00:00,BMFBOVESPA:AZUL4,25.219999,25.219999,24.809999,24.809999,69800.0,1.3521582086092419
2017-05-30 10:00:00,BMFBOVESPA:AZUL4,24.809999,25.33,24.809999,24.85,1842000.0,1.3327725342778745
2017-05-31 10:00:00,BMFBOVESPA:AZUL4,25.0,25.129999,23.59,23.59,254600.0,1.3207372983347503
2017-06-01 10:00:00,BMFBOVESPA:AZUL4,24.200001,24.280001,23.0,23.0,191500.0,1.3233488964421765
2017-06-02 10:00:00,BMFBOVESPA:AZUL4,23.4,23.67,22.73,23.16,135200.0,1.320230117982846
2017-06-05 10:00:00,BMFBOVESPA:AZUL4,22.66,23.68,22.66,23.6,406000.0,1.3076295009451866
