datetime,symbol,Open,High,Low,Close,Volume,Standard Deviation(12M)
2003-11-27 09:00:00,BMFBOVESPA:WEGE3,0.52070901,0.52070901,0.52070901,0.52070901,114920.23183908,0.0
2003-11-28 09:00:00,BMFBOVESPA:WEGE3,0.52070901,0.52070901,0.51627115,0.51627115,40560.08182556,0.0
2003-12-01 09:00:00,BMFBOVESPA:WEGE3,0.52366758,0.5325433,0.52366758,0.5325433,561081.1319202,0.008411578199186743
2003-12-02 09:00:00,BMFBOVESPA:WEGE3,0.53402259,0.53402259,0.52958473,0.53402259,202800.40912778,0.008751577096921342
2003-12-03 09:00:00,BMFBOVESPA:WEGE3,0.53402259,0.53993974,0.53402259,0.53993974,351520.70915482,0.009845873089567518
2003-12-04 09:00:00,BMFBOVESPA:WEGE3,0.52958473,0.52958473,0.52514687,0.52958473,182520.368215,0.00881386809858342
2003-12-05 09:00:00,BMFBOVESPA:WEGE3,0.53402259,0.53550188,0.50147828,0.52958473,250120.50459093,0.00805077918979067
2003-12-08 09:00:00,BMFBOVESPA:WEGE3,0.53550188,0.53550188,0.52958473,0.52958473,635441.28193372,0.007456942715990525
2003-12-09 09:00:00,BMFBOVESPA:WEGE3,0.52958473,0.52958473,0.52958473,0.52958473,20280.04091278,0.00697778169278408
2003-12-10 09:00:00,BMFBOVESPA:WEGE3,0.53402259,0.53402259,0.52958473,0.52958473,101400.20456389,0.006580563364277483
2003-12-11 09:00:00,BMFBOVESPA:WEGE3,0.53402259,0.53402259,0.5325433,0.53402259,1311442.64569299,0.006414034527806963
2003-12-12 09:00:00,BMFBOVESPA:WEGE3,0.53106402,0.53846045,0.53106402,0.53550188,310960.62732927,0.006349612238348895
2003-12-15 09:00:00,BMFBOVESPA:WEGE3,0.52958473,0.53550188,0.52958473,0.52958473,277160.5591413,0.006080828969706914
2003-12-16 09:00:00,BMFBOVESPA:WEGE3,0.52958473,0.53550188,0.52514687,0.52514687,67600.13637593,0.0059868403614576566
2003-12-17 09:00:00,BMFBOVESPA:WEGE3,0.5325433,0.53550188,0.5325433,0.53550188,229840.46367815,0.005961011203079549
2003-12-18 09:00:00,BMFBOVESPA:WEGE3,0.53846045,0.53846045,0.53846045,0.53846045,13520.02727519,0.006128337321766802
2003-12-19 09:00:00,BMFBOVESPA:WEGE3,0.53846045,0.53846045,0.53846045,0.53846045,6760.01363759,0.0062323460493398436
2003-12-22 09:00:00,BMFBOVESPA:WEGE3,0.54141903,0.54141903,0.52958473,0.52958473,114920.23183908,0.006056308888423915
2003-12-23 09:00:00,BMFBOVESPA:WEGE3,0.52958473,0.53698117,0.52958473,0.53550188,310960.62732927,0.005976325612702782
2003-12-26 09:00:00,BMFBOVESPA:WEGE3,0.53550188,0.53550188,0.53550188,0.53550188,128440.25911426,0.005895209367594829
2003-12-29 09:00:00,BMFBOVESPA:WEGE3,0.54141903,0.55769118,0.53550188,0.55769118,378560.76370519,0.008114596347298659
2003-12-30 09:00:00,BMFBOVESPA:WEGE3,0.52514687,0.54733617,0.52514687,0.53550188,277160.5591413,0.007941788156096904
2004-01-02 09:00:00,BMFBOVESPA:WEGE3,0.53550188,0.53550188,0.52514687,0.52514687,283920.5727789,0.007922108192687554
2004-01-05 09:00:00,BMFBOVESPA:WEGE3,0.53106402,0.55473261,0.52662616,0.55177403,1460162.94572003,0.008691579596979877
2004-01-06 09:00:00,BMFBOVESPA:WEGE3,0.55769118,0.57988049,0.55769118,0.57396334,8754217.66068259,0.011772496807673784
2004-01-07 09:00:00,BMFBOVESPA:WEGE3,0.58875621,0.61686266,0.58727692,0.61390409,3150166.35511822,0.019314491203007624
2004-01-08 09:00:00,BMFBOVESPA:WEGE3,0.6242591,0.63017624,0.61390409,0.6242591,838241.6910615,0.025191473596005008
2004-01-09 09:00:00,BMFBOVESPA:WEGE3,0.62573838,0.64792769,0.62573838,0.64792769,1250602.52295466,0.031911428804653426
2004-01-12 09:00:00,BMFBOVESPA:WEGE3,0.67011699,0.67011699,0.63757268,0.6464484,804441.62287354,0.03656702875199119
2004-01-13 09:00:00,BMFBOVESPA:WEGE3,0.6464484,0.64792769,0.63017624,0.63313482,804441.62287354,0.039115755192603345
2004-01-14 09:00:00,BMFBOVESPA:WEGE3,0.6242591,0.63017624,0.6124248,0.6242591,784161.58196076,0.04063054613368917
2004-01-15 09:00:00,BMFBOVESPA:WEGE3,0.6242591,0.6242591,0.61390409,0.61390409,1385802.79570651,0.041365437358807676
2004-01-16 09:00:00,BMFBOVESPA:WEGE3,0.61390409,0.6242591,0.61390409,0.6242591,324480.65460445,0.04243604171086935
2004-01-19 09:00:00,BMFBOVESPA:WEGE3,0.65680341,0.65680341,0.64496911,0.64792769,763881.54104798,0.04456694470426897
2004-01-20 09:00:00,BMFBOVESPA:WEGE3,0.64792769,0.64792769,0.64792769,0.64792769,33800.06818796,0.046339970963112785
2004-01-21 09:00:00,BMFBOVESPA:WEGE3,0.63017624,0.64792769,0.63017624,0.64201054,662481.33648409,0.04754458915176082
2004-01-22 09:00:00,BMFBOVESPA:WEGE3,0.64201054,0.64201054,0.63017624,0.63017624,87880.17728871,0.0480898276876334
2004-01-23 09:00:00,BMFBOVESPA:WEGE3,0.63609339,0.6464484,0.63609339,0.6464484,398840.80461797,0.049166845914592965
2004-01-26 09:00:00,BMFBOVESPA:WEGE3,0.64792769,0.65236555,0.64201054,0.64792769,797681.60923594,0.05014186277347259
2004-01-27 09:00:00,BMFBOVESPA:WEGE3,0.63609339,0.64201054,0.63609339,0.63609339,324480.65460445,0.05055835380907466
2004-01-28 09:00:00,BMFBOVESPA:WEGE3,0.63609339,0.63609339,0.61538337,0.61538337,304200.61369167,0.05036993231481529
2004-01-29 09:00:00,BMFBOVESPA:WEGE3,0.61538337,0.67011699,0.59171478,0.59171478,385320.77734279,0.04983093431267868
2004-01-30 09:00:00,BMFBOVESPA:WEGE3,0.58727692,0.60502837,0.58727692,0.59171478,87880.17728871,0.049308501152552114
2004-02-02 09:00:00,BMFBOVESPA:WEGE3,0.58579763,0.58579763,0.57988049,0.58579763,270400.54550371,0.04876218348173239
2004-02-03 09:00:00,BMFBOVESPA:WEGE3,0.58579763,0.60206979,0.58579763,0.59319407,67600.13637593,0.04828420385879949
2004-02-04 09:00:00,BMFBOVESPA:WEGE3,0.60206979,0.61390409,0.59319407,0.59319407,263640.53186612,0.04781960252201724
2004-02-05 09:00:00,BMFBOVESPA:WEGE3,0.61390409,0.61390409,0.60206979,0.60206979,81120.16365111,0.0474561738222675
2004-02-06 09:00:00,BMFBOVESPA:WEGE3,0.6005905,0.6005905,0.59171478,0.59319407,135200.27275185,0.047014084921642885
2004-02-09 09:00:00,BMFBOVESPA:WEGE3,0.60206979,0.60206979,0.59171478,0.59171478,169000.34093982,0.046573413865456374
2004-02-10 09:00:00,BMFBOVESPA:WEGE3,0.59171478,0.59171478,0.58579763,0.58579763,94640.1909263,0.04611375456764099
2004-02-11 09:00:00,BMFBOVESPA:WEGE3,0.59171478,0.60354908,0.59171478,0.60354908,473200.95463149,0.045802977278480775
2004-02-12 09:00:00,BMFBOVESPA:WEGE3,0.60502837,0.61982123,0.60354908,0.61390409,169000.34093982,0.04563357068723163
2004-02-13 09:00:00,BMFBOVESPA:WEGE3,0.63313482,0.63313482,0.60354908,0.60354908,162240.32730223,0.04532777695581443
