datetime,symbol,Open,High,Low,Close,Volume,Standard Deviation(12M)
2021-05-05 10:00:00,BMFBOVESPA:RECV3,13.37928921,15.46257046,13.26818092,14.45333595,11286719.17293798,0.0
2021-05-06 10:00:00,BMFBOVESPA:RECV3,14.80517885,15.23109487,14.45333595,14.81443787,1774053.13801079,0.0
2021-05-07 10:00:00,BMFBOVESPA:RECV3,14.95332323,15.64775001,14.37000474,15.3699793,2481795.14540058,0.46174594533021374
2021-05-10 10:00:00,BMFBOVESPA:RECV3,15.60145489,15.64775001,14.68481154,14.70332959,1113940.34247189,0.3871390376791275
2021-05-11 10:00:00,BMFBOVESPA:RECV3,14.51814912,14.95332323,14.02742086,14.95332323,1836586.72908033,0.3394035310683932
2021-05-12 10:00:00,BMFBOVESPA:RECV3,14.75888373,15.15702268,14.55518521,14.75888373,380601.68381529,0.30630440325885827
2021-05-13 10:00:00,BMFBOVESPA:RECV3,14.61999838,14.74036569,14.28667353,14.58296228,651472.575702,0.29628875984375036
2021-05-14 10:00:00,BMFBOVESPA:RECV3,14.61999838,15.00887645,14.25889645,14.81443787,2595738.04449965,0.27432962147450746
2021-05-17 10:00:00,BMFBOVESPA:RECV3,14.80517885,15.12924468,14.53666716,15.12924468,1460737.16617532,0.27827179075908726
2021-05-18 10:00:00,BMFBOVESPA:RECV3,15.1385037,15.3699793,14.74036569,14.74036569,440111.19794192,0.26432670437798794
2021-05-19 10:00:00,BMFBOVESPA:RECV3,14.70332959,14.90702811,14.37000474,14.44407693,1331565.87961372,0.2767024665713224
2021-05-20 10:00:00,BMFBOVESPA:RECV3,14.49963107,14.65703447,14.07371598,14.58296228,388053.87342462,0.27094841895768335
2021-05-21 10:00:00,BMFBOVESPA:RECV3,14.54592619,14.58296228,14.4348179,14.53666716,278863.09523584,0.2679749303062047
2021-05-24 10:00:00,BMFBOVESPA:RECV3,14.58296228,14.73110666,14.39778181,14.49037205,346472.81545955,0.26737867161403006
2021-05-25 10:00:00,BMFBOVESPA:RECV3,14.471854,14.6662935,14.39778181,14.44407693,220973.62232863,0.26881862548802954
2021-05-26 10:00:00,BMFBOVESPA:RECV3,14.50889009,14.56444424,14.16630622,14.17556524,557510.18497575,0.2933518227901491
