datetime,symbol,Open,High,Low,Close,Volume,Standard Deviation(12M)
2017-02-16 09:00:00,BMFBOVESPA:BPAC11,4.5,4.5,4.375,4.375,30800.0,0.0
2017-02-17 09:00:00,BMFBOVESPA:BPAC11,4.5,4.5,4.5,4.5,20000.0,0.0
2017-02-24 10:00:00,BMFBOVESPA:BPAC11,4.55000025,4.55000025,4.55000025,4.55000025,5200.0,0.09013888589294211
2017-03-01 10:00:00,BMFBOVESPA:BPAC11,4.55000025,4.55000025,4.48750025,4.48750025,17200.0,0.07386299958947085
2017-03-03 10:00:00,BMFBOVESPA:BPAC11,4.75,4.75,4.625,4.6875,7200.0,0.11339918292262405
2017-03-06 10:00:00,BMFBOVESPA:BPAC11,4.69999975,4.875,4.625,4.80000025,22800.0,0.1528207460284284
2017-03-07 10:00:00,BMFBOVESPA:BPAC11,4.525,4.75,4.525,4.59499975,13600.0,0.13991603381275808
2017-03-08 10:00:00,BMFBOVESPA:BPAC11,4.55499975,4.75,4.46500025,4.625,16400.0,0.13095121433474965
2017-03-09 10:00:00,BMFBOVESPA:BPAC11,4.475,4.75,4.40749975,4.7475,6800.0,0.1349659279921335
2017-03-10 10:00:00,BMFBOVESPA:BPAC11,4.525,4.745,4.5,4.67250025,26000.0,0.12950334680370923
2017-03-13 10:00:00,BMFBOVESPA:BPAC11,4.6,4.6,4.6,4.6,2400.0,0.12286358187040666
2017-03-14 10:00:00,BMFBOVESPA:BPAC11,4.69750025,4.75,4.625,4.6475,3600.0,0.11782817834358027
2017-03-15 10:00:00,BMFBOVESPA:BPAC11,4.625,4.67,4.625,4.67,6400.0,0.11414468751335921
2017-03-16 10:00:00,BMFBOVESPA:BPAC11,4.625,4.7475,4.625,4.65,3200.0,0.11013307993219207
2017-03-17 10:00:00,BMFBOVESPA:BPAC11,4.625,4.725,4.625,4.65,4400.0,0.10651487658793697
2017-03-20 10:00:00,BMFBOVESPA:BPAC11,4.57499975,4.57499975,4.375,4.375,8000.0,0.11939159345850173
2017-03-21 10:00:00,BMFBOVESPA:BPAC11,4.375,4.375,4.2525,4.2525,10000.0,0.14335289075139765
2017-03-22 10:00:00,BMFBOVESPA:BPAC11,4.44999975,4.65,4.44999975,4.6475,623200.0,0.13994084518524358
2017-03-23 10:00:00,BMFBOVESPA:BPAC11,4.545,4.6425,4.475,4.475,12000.0,0.13832542443313287
2017-03-24 10:00:00,BMFBOVESPA:BPAC11,4.48,4.57250025,4.46,4.46500025,46800.0,0.13704224862396203
2017-03-27 10:00:00,BMFBOVESPA:BPAC11,4.475,4.475,4.44999975,4.44999975,1600.0,0.13626929641652172
2017-03-28 10:00:00,BMFBOVESPA:BPAC11,4.48750025,4.67500025,4.48750025,4.67500025,61200.0,0.1349371323074057
2017-03-29 10:00:00,BMFBOVESPA:BPAC11,4.69500025,4.75,4.65749975,4.69750025,85200.0,0.13438194593693445
2017-03-30 10:00:00,BMFBOVESPA:BPAC11,4.6875,4.76249975,4.625,4.725,349200.0,0.1348079994025583
2017-03-31 10:00:00,BMFBOVESPA:BPAC11,4.69500025,4.7675,4.69500025,4.75,390400.0,0.1360735362237547
2017-04-03 10:00:00,BMFBOVESPA:BPAC11,4.725,4.8125,4.67500025,4.8125,105200.0,0.1402347494862868
2017-04-04 10:00:00,BMFBOVESPA:BPAC11,4.725,4.97249975,4.725,4.97249975,24000.0,0.15513577751709812
2017-04-05 10:00:00,BMFBOVESPA:BPAC11,4.8075,4.96,4.8075,4.895,18000.0,0.1612851320163939
2017-04-06 10:00:00,BMFBOVESPA:BPAC11,4.76499975,4.79,4.625,4.625,74000.0,0.15837920267874211
2017-04-07 10:00:00,BMFBOVESPA:BPAC11,4.71999975,4.76249975,4.7125,4.76249975,9200.0,0.15768676759282502
2017-04-10 10:00:00,BMFBOVESPA:BPAC11,4.67749975,4.8125,4.67250025,4.7475,19600.0,0.15651701243466762
2017-04-11 10:00:00,BMFBOVESPA:BPAC11,4.75,4.75,4.63,4.67999975,11600.0,0.15420768141399563
2017-04-12 10:00:00,BMFBOVESPA:BPAC11,4.625,4.7725,4.625,4.7725,27600.0,0.15370170036579192
2017-04-13 10:00:00,BMFBOVESPA:BPAC11,4.65250025,4.65250025,4.525,4.6025,39544400.0,0.15147394794189098
2017-04-17 10:00:00,BMFBOVESPA:BPAC11,4.3525,4.65,4.3525,4.6,4008000.0,0.1493570415983854
2017-04-18 10:00:00,BMFBOVESPA:BPAC11,4.6,4.6,4.475,4.5,3004400.0,0.14892829646550199
2017-04-19 10:00:00,BMFBOVESPA:BPAC11,4.40250025,4.6,4.25,4.3725,6914000.0,0.1529015066159701
2017-04-20 10:00:00,BMFBOVESPA:BPAC11,4.27,4.48750025,4.27,4.375,2558400.0,0.156164349782461
2017-04-24 10:00:00,BMFBOVESPA:BPAC11,4.5025,4.5025,4.44999975,4.44999975,8001600.0,0.15642896565935221
2017-04-26 10:00:00,BMFBOVESPA:BPAC11,4.5,4.5,4.5,4.5,400.0,0.1554549573672478
2017-05-02 10:00:00,BMFBOVESPA:BPAC11,4.5,4.57499975,4.42500025,4.57499975,51600.0,0.1536020449743305
2017-05-03 10:00:00,BMFBOVESPA:BPAC11,4.65,4.75,4.5625,4.75,6040400.0,0.1532461911441702
2017-05-04 10:00:00,BMFBOVESPA:BPAC11,4.67250025,4.67250025,4.55000025,4.63500025,6047600.0,0.15144669193144125
2017-05-05 10:00:00,BMFBOVESPA:BPAC11,4.625,4.65,4.57499975,4.65,11200.0,0.1497742596148522
2017-05-08 10:00:00,BMFBOVESPA:BPAC11,4.5,4.65,4.5,4.65,1600.0,0.14815589463014162
2017-05-09 10:00:00,BMFBOVESPA:BPAC11,4.65,4.6875,4.58,4.6875,21200.0,0.14688459147433122
2017-05-10 10:00:00,BMFBOVESPA:BPAC11,4.6875,4.8375,4.6875,4.6875,6203200.0,0.14564207526163012
2017-05-11 10:00:00,BMFBOVESPA:BPAC11,4.6875,4.7475,4.6875,4.7475,11200.0,0.14528127071202523
2017-05-12 10:00:00,BMFBOVESPA:BPAC11,4.75,4.75,4.5425,4.75,1600.0,0.14493178726834757
2017-05-16 10:00:00,BMFBOVESPA:BPAC11,4.69999975,4.69999975,4.69999975,4.69999975,400.0,0.14384865904555408
2017-05-17 10:00:00,BMFBOVESPA:BPAC11,4.65,4.69999975,4.6,4.69999975,45200.0,0.14278553157782614
2017-05-18 10:00:00,BMFBOVESPA:BPAC11,4.52,4.52,4.07749975,4.19,527200.0,0.15381197338963815
2017-05-19 10:00:00,BMFBOVESPA:BPAC11,4.38999975,4.38999975,4.30000025,4.3375,14400.0,0.15713873354237637
2017-05-22 10:00:00,BMFBOVESPA:BPAC11,4.07499975,4.19999975,4.07499975,4.19999975,30000.0,0.16549267780819588
2017-05-23 10:00:00,BMFBOVESPA:BPAC11,4.19999975,4.275,4.0825,4.0825,17200.0,0.1784770990990119
2017-05-24 10:00:00,BMFBOVESPA:BPAC11,4.19999975,4.3125,3.9375,3.9375,6968400.0,0.19753016011498808
2017-05-25 10:00:00,BMFBOVESPA:BPAC11,4.05000025,4.05000025,3.94,3.94,8000.0,0.2135484244505479
2017-05-26 10:00:00,BMFBOVESPA:BPAC11,3.9275,3.9275,3.9275,3.9275,800.0,0.22800324806683678
2017-05-29 10:00:00,BMFBOVESPA:BPAC11,4.0,4.0,3.875,3.875,800.0,0.24307249535908493
2017-05-30 10:00:00,BMFBOVESPA:BPAC11,3.875,3.875,3.75,3.8125,114400.0,0.2591371863340356
2017-05-31 10:00:00,BMFBOVESPA:BPAC11,3.7975,3.805,3.5375,3.5375,43200.0,0.2871212630968921
2017-06-01 10:00:00,BMFBOVESPA:BPAC11,3.54,3.54,3.5,3.5,8040000.0,0.3129159514701106
