datetime,symbol,Open,High,Low,Close,Volume,Standard Deviation(12M)
2003-11-27 09:00:00,BMFBOVESPA:CPLE6,0.319752,0.35189461,0.3143949,0.35189461,37820451.33011866,0.0
2003-11-28 09:00:00,BMFBOVESPA:CPLE6,0.35591244,0.35658207,0.33448403,0.34218486,76602616.7349667,0.0
2003-12-01 09:00:00,BMFBOVESPA:CPLE6,0.34720715,0.35055534,0.33113584,0.33548849,35230991.3835647,0.00824905438715858
2003-12-02 09:00:00,BMFBOVESPA:CPLE6,0.34118041,0.34854642,0.33448403,0.34118041,28030082.58178661,0.0068098112089757514
2003-12-03 09:00:00,BMFBOVESPA:CPLE6,0.33984113,0.34486341,0.33615812,0.3374974,18663823.76703084,0.006337722633196412
2003-12-04 09:00:00,BMFBOVESPA:CPLE6,0.33615812,0.33950631,0.33314476,0.33381439,8300010.60146882,0.006508761046687762
2003-12-05 09:00:00,BMFBOVESPA:CPLE6,0.33448403,0.34586787,0.33180548,0.34251968,17367600.44891733,0.005998327495376561
2003-12-08 09:00:00,BMFBOVESPA:CPLE6,0.34251968,0.35323389,0.33548849,0.34787678,25655664.29169387,0.00611232660980778
2003-12-09 09:00:00,BMFBOVESPA:CPLE6,0.35222943,0.36830073,0.35222943,0.36662664,45579871.10076133,0.01012531036313346
2003-12-10 09:00:00,BMFBOVESPA:CPLE6,0.36796592,0.38001939,0.36026508,0.36026508,63162513.2061399,0.010792737052930245
2003-12-11 09:00:00,BMFBOVESPA:CPLE6,0.36495255,0.37734084,0.34921606,0.37734084,37951865.6757339,0.013946392907713715
2003-12-12 09:00:00,BMFBOVESPA:CPLE6,0.37767566,0.37901494,0.35222943,0.35859099,24741737.25173365,0.01359503433879141
2003-12-15 09:00:00,BMFBOVESPA:CPLE6,0.36394809,0.36796592,0.32410465,0.33615812,37485942.08673451,0.013540143200792196
2003-12-16 09:00:00,BMFBOVESPA:CPLE6,0.33615812,0.34318932,0.32644838,0.33850186,20399090.46708604,0.013284442434245107
2003-12-17 09:00:00,BMFBOVESPA:CPLE6,0.3445286,0.35256425,0.33783222,0.34653751,31139226.53145521,0.012805713462934356
2003-12-18 09:00:00,BMFBOVESPA:CPLE6,0.35155979,0.3552428,0.34787678,0.35423834,12260361.10796314,0.012476888320288307
2003-12-19 09:00:00,BMFBOVESPA:CPLE6,0.35557762,0.36160436,0.34118041,0.34385896,21587792.95696894,0.012125852883406835
2003-12-22 09:00:00,BMFBOVESPA:CPLE6,0.34385896,0.36093472,0.34385896,0.35457316,21053175.50548894,0.011867985659353639
