datetime,symbol,Open,High,Low,Close,Volume,Standard Deviation(12M)
2009-11-06 09:00:00,BMFBOVESPA:ENGI11,7.275287,7.275287,7.275287,7.275287,5311.0,0.0
2009-11-09 09:00:00,BMFBOVESPA:ENGI11,6.199761,6.199761,6.199761,6.199761,9216.0,0.0
2009-11-10 09:00:00,BMFBOVESPA:ENGI11,6.334906,6.334906,6.334906,6.334906,7090.0,0.5858521959308507
2009-11-11 09:00:00,BMFBOVESPA:ENGI11,6.334906,6.334906,6.334906,6.334906,5311.0,0.49681631154851036
2009-11-12 09:00:00,BMFBOVESPA:ENGI11,6.334906,6.334906,6.334906,6.334906,8857.0,0.4395735413576434
2009-11-13 09:00:00,BMFBOVESPA:ENGI11,6.334906,6.35743,6.334906,6.35743,6019.0,0.3972128288869833
2009-11-16 09:00:00,BMFBOVESPA:ENGI11,6.334906,6.334906,6.334906,6.334906,8686.0,0.3663341198613896
2009-11-17 09:00:00,BMFBOVESPA:ENGI11,6.340537,6.351799,6.340537,6.351799,5311.0,0.3410474336322221
2009-11-18 09:00:00,BMFBOVESPA:ENGI11,6.340537,6.340537,6.30675,6.30675,9039.0,0.3221203017575282
2009-11-19 09:00:00,BMFBOVESPA:ENGI11,6.25044,6.25044,6.199761,6.199761,10815.0,0.3119840054272013
2009-11-23 09:00:00,BMFBOVESPA:ENGI11,6.19413,6.19413,6.19413,6.19413,6906.0,0.30260245206378966
2009-11-24 09:00:00,BMFBOVESPA:ENGI11,6.171606,6.171606,6.143451,6.143451,9749.0,0.2967622262248035
2009-11-25 09:00:00,BMFBOVESPA:ENGI11,6.171606,6.222285,6.171606,6.199761,7796.0,0.2877564541235013
2009-11-26 09:00:00,BMFBOVESPA:ENGI11,6.171606,6.171606,6.143451,6.143451,7090.0,0.2819964662322526
2009-11-27 09:00:00,BMFBOVESPA:ENGI11,6.092771,6.092771,6.036461,6.036461,12411.0,0.282566823103458
2009-11-30 09:00:00,BMFBOVESPA:ENGI11,6.036461,6.171606,5.659182,6.092771,18275.0,0.27865713994147445
2009-12-01 09:00:00,BMFBOVESPA:ENGI11,5.923841,6.036461,5.923841,5.940734,16142.0,0.2837188038941332
2009-12-02 09:00:00,BMFBOVESPA:ENGI11,5.968889,6.019568,5.968889,5.97452,13124.0,0.28458385571143163
2009-12-03 09:00:00,BMFBOVESPA:ENGI11,5.980151,6.35743,5.968889,6.199761,20225.0,0.27696068325824036
2009-12-04 09:00:00,BMFBOVESPA:ENGI11,6.171606,6.222285,5.980151,6.222285,6553.0,0.2697113629697056
