datetime,symbol,Open,High,Low,Close,Volume,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2004-01-28 09:00:00,BMFBOVESPA:ABEV3,1.259076,1.259076,1.222061,1.222061,64172.0,3.935134785744428,10.947079432146367,10.947079432146367,10.947079432146367,2.4408985584341734,4.115885035069016,4.115885035069016,4.115885035069016,1.117665521958629,1.6917289585972737,0.4464011014419237,-2.796561584260308,0.2965110005136902,0.8008815435656335,0.8008815435656335,0.8008815435656335,9.200697972871447,8.694122070891229,2.294141534193773,-14.372070460083728,1.159844262489433,5.449813467474728,5.449813467474728,5.449813467474728,272.8108161360395,696.2961904083409,183.73356130631393,-1151.03259743059
2004-01-29 09:00:00,BMFBOVESPA:ABEV3,1.203554,1.203554,1.185046,1.201591,96262.0,0.6104831281922598,9.088672432842705,9.088672432842705,9.088672432842705,2.278356568307669,4.114970986991599,4.114970986991599,4.114970986991599,-0.2617851480451856,1.242658633592448,0.0019204372315451,-3.239927389466996,0.6909699186071112,0.6911146057292613,0.6911146057292613,0.6911146057292613,-0.8631922974830438,7.398923682956749,0.0114344906396646,-19.290877514515888,1.9434308969192609,7.742749785863337,7.742749785863337,7.742749785863337,-59.64399115341441,511.3504223967547,0.7902543490146741,-1333.220720761612
2004-01-30 09:00:00,BMFBOVESPA:ABEV3,1.201591,1.203554,1.175792,1.201591,830881.0,-1.6750391347076774,9.088672432842705,9.088672432842705,9.088672432842705,2.2273442273665247,4.047430441012015,4.047430441012015,4.047430441012015,-1.2938231541243348,1.265614894008373,0.0091183754143053,-3.284960858423507,0.8799425863822508,0.5626363267982477,0.5626363267982477,0.5626363267982477,-3.27497450193884,9.10443923476794,0.065594751825665,-23.630984958928657,1.9618739834418015,8.314322362020338,8.314322362020338,8.314322362020338,-288.1789533571986,512.2488248607682,3.690599022443486,-1329.565057591626
2004-02-02 09:00:00,BMFBOVESPA:ABEV3,1.201591,1.201591,1.175792,1.179438,467140.0,-6.3251146078552924,7.077471150205955,7.077471150205955,7.077471150205955,2.534733833164383,4.08638265897307,4.08638265897307,4.08638265897307,-2.971393788021224,0.7635775879898259,-0.4760358805871204,-3.7368572593572624,1.1092323707696743,0.5840495326205039,0.5840495326205039,0.5840495326205039,-6.790004118727421,5.342475321129239,-3.3306503281531654,-26.145434335305325,0.6767697804535602,7.6848242900747294,7.6848242900747294,7.6848242900747294,-753.1692366151871,312.02702143421084,-194.5264767480184,-1527.022870369515
2004-02-03 09:00:00,BMFBOVESPA:ABEV3,1.203273,1.203554,1.1943,1.203554,688238.0,-4.409741747122498,9.266887036635229,9.266887036635229,9.266887036635229,2.5364536660810533,3.9413339613421736,3.9413339613421736,3.9413339613421736,-2.214172858841596,1.3494589966513268,0.0693100149298129,-3.3096001141575924,1.2788471567300643,0.6097804082456736,0.6097804082456736,0.6097804082456736,-4.39157004462213,8.722268706930608,0.4479873607122292,-21.391699621703616,0.6027727916567551,7.910291224795611,7.910291224795611,7.910291224795611,-561.6146865145932,531.8668572940609,27.317391570400495,-1304.4239328391252
2004-02-04 09:00:00,BMFBOVESPA:ABEV3,1.186729,1.186729,1.185046,1.185046,74871.0,-5.879708611712084,7.586603854265313,7.586603854265313,7.586603854265313,2.707852551153996,3.95929809530101,3.95929809530101,3.95929809530101,-2.616812009166944,0.9212245373607189,-0.3480558872806393,-3.709737577955524,1.2725069361409354,0.5716106223092529,0.5716106223092529,0.5716106223092529,-5.568489156060935,6.380921581515905,-2.410831705683352,-25.69573824070646,0.8328694711606234,8.30403322038702,8.30403322038702,8.30403322038702,-708.5941074913123,364.7402556116848,-137.80570115685381,-1468.7956926465886
2004-02-05 09:00:00,BMFBOVESPA:ABEV3,1.1943,1.203554,1.188691,1.188691,71302.0,-4.181790775039525,7.917521954532127,7.917521954532127,7.917521954532127,2.7677960417884786,3.900101434747284,3.900101434747284,3.900101434747284,-1.9466212475075293,1.0223675220844437,-0.2610519698591117,-3.6718334388570457,1.1194634496015758,0.4882535955736728,0.4882535955736728,0.4882535955736728,-4.812886553491551,8.166528779036739,-2.0852466247481027,-29.33009197036949,1.8727507375518653,8.618996771189503,8.618996771189503,8.618996771189503,-538.7850583712691,398.7337039720564,-101.81291621911264,-1432.0522863039419
2004-02-06 09:00:00,BMFBOVESPA:ABEV3,1.148031,1.18112,1.148031,1.18112,167588.0,-6.191524578341588,7.230174646680244,7.230174646680244,7.230174646680244,2.918513637638446,3.8893808555932967,3.8893808555932967,3.8893808555932967,-2.5346503859139027,0.8507885759507068,-0.4310293433879104,-3.849291865394529,1.2749535294034426,0.547967712685169,0.547967712685169,0.547967712685169,-5.802103015783298,6.038751413372687,-3.05937236366894,-27.32161355911526,0.477836736772783,6.932455353957086,6.932455353957086,6.932455353957086,-739.7411717935274,330.9040799460162,-167.6437276371888,-1497.1362088856488
2004-02-09 09:00:00,BMFBOVESPA:ABEV3,1.185046,1.1943,1.185046,1.191496,474269.0,-5.367428177488886,8.172179093420603,8.172179093420603,8.172179093420603,2.886960344211337,3.808308145171385,3.808308145171385,3.808308145171385,-2.276838565336552,1.1186320442463362,-0.1852360934286439,-3.674308538870267,1.3141487766545523,0.5522620531319984,0.5522620531319984,0.5522620531319984,-5.001825337486523,7.713902306691379,-1.2773575866445115,-25.3374264211992,0.6700887652290682,7.528293019217125,7.528293019217125,7.528293019217125,-657.3142648297658,426.0095525553039,-70.54361233840325,-1399.2899136452409
2004-02-10 09:00:00,BMFBOVESPA:ABEV3,1.185046,1.185046,1.168221,1.176353,128360.0,-6.54935350922628,6.797393690858041,6.797393690858041,6.797393690858041,2.957353829565113,3.830542334920552,3.830542334920552,3.830542334920552,-2.6222296065642223,0.7556097346956502,-0.5354933974087649,-4.002366388514713,1.361164853992879,0.5819381944135238,0.5819381944135238,0.5819381944135238,-5.697223775814808,4.973715602817135,-3.524824712548616,-26.345123998124024,-0.2784239535366567,6.625657744390688,6.625657744390688,6.625657744390688,-26.651577843580522,289.43950774297747,-205.12301288447094,-1533.123389106869
2004-02-11 09:00:00,BMFBOVESPA:ABEV3,1.192337,1.218977,1.185046,1.218977,60600.0,-3.033617502961146,10.66709275965723,10.66709275965723,10.66709275965723,2.747538348483773,3.649199056720725,3.649199056720725,3.649199056720725,-1.5428307395871197,1.8560533559772403,0.5062523165474341,-3.130882656389286,1.262999334691585,0.6337702241228371,0.6337702241228371,0.6337702241228371,-3.3562857127476806,10.687009105279014,2.9149609837926254,-18.027375855677043,-0.7812894677954594,6.514660362542082,6.514660362542082,6.514660362542082,-4.559301937729217,677.3108155855482,184.7415476007578,-1142.521403639906
2004-02-12 09:00:00,BMFBOVESPA:ABEV3,1.222061,1.259076,1.222061,1.24786,474269.0,3.6812639898168222,13.289289601908708,13.289289601908708,13.289289601908708,2.641712831177419,3.5538813279667307,3.5538813279667307,3.5538813279667307,0.9372570347340948,2.646190587922435,1.2658024310205875,-2.4668105265535143,1.1066646217924394,0.6313558705627534,0.6313558705627534,0.6313558705627534,2.2373209425978544,14.895319358124372,7.125160047200089,-13.885594921507812,0.8272042986487889,8.09168346357405,8.09168346357405,8.09168346357405,2.6630579833216332,940.4247320658847,449.85116244989615,-876.6751869950314
2004-02-13 09:00:00,BMFBOVESPA:ABEV3,1.24786,1.249823,1.222061,1.222061,638315.0,-0.7515542326699401,10.947079432146367,10.947079432146367,10.947079432146367,2.687904991629312,3.585850610572357,3.585850610572357,3.585850610572357,-0.7280478112508598,1.9718814713683777,0.6092362784038826,-3.0879342792741946,1.0494746390584062,0.5996557797265158,0.5996557797265158,0.5996557797265158,-1.864669495740976,11.791552115627766,3.64314053955043,-18.46537863070822,0.6986192273080212,8.128323320087409,8.128323320087409,8.128323320087409,-2.104796546568951,707.0872378082615,218.46302808973928,-1107.2871020742682
2004-02-17 10:00:00,BMFBOVESPA:ABEV3,1.203834,1.205236,1.203554,1.203554,285273.0,-2.983711506574807,9.266887036635229,9.266887036635229,9.266887036635229,2.72589216691388,3.596066534041746,3.596066534041746,3.596066534041746,-1.53685015020024,1.5038942835837237,0.1513714480064599,-3.5264057452698463,1.0346536151622885,0.5751073466550748,0.5751073466550748,0.5751073466550748,-4.048976125690289,9.403642529323603,0.9465046856929548,-22.05012639774724,0.5395993629260896,8.240968694530512,8.240968694530512,8.240968694530512,-4.505847652577238,540.8103903932115,54.43417983854708,-1268.1189686017435
2004-02-18 10:00:00,BMFBOVESPA:ABEV3,1.203554,1.212807,1.185046,1.212807,584820.0,-0.7572453420901326,10.1069378409614,10.1069378409614,10.1069378409614,2.6623579256371226,3.5250895368534123,3.5250895368534123,3.5250895368534123,-0.7373141892256279,1.773491822309056,0.3983889647809054,-3.3478599979095978,0.9843990641988828,0.5576850604846032,0.5576850604846032,0.5576850604846032,-1.994104166451104,11.210121822313624,2.518189693169671,-21.161596545595525,0.9496483436238428,8.751514306048374,8.751514306048374,8.751514306048374,-2.1113262203985377,625.1717466516743,140.43567713470324,-1180.150624948121
2004-02-19 10:00:00,BMFBOVESPA:ABEV3,1.203554,1.203554,1.177475,1.179438,149756.0,-2.003732279565356,7.077471150205955,7.077471150205955,7.077471150205955,2.811112161513765,3.6025841705913337,3.6025841705913337,3.6025841705913337,-1.1417122577978094,0.8954165285398779,-0.4455550073736249,-4.105730107747989,0.7435058830598981,0.4894730508031185,0.4894730508031185,0.4894730508031185,-4.316685699427343,6.590380014815425,-3.2793417616316693,-30.21869798679204,2.411899259593417,8.952624925738393,8.952624925738393,8.952624925738393,-3.452002852774455,322.5813411803607,-160.5149416691926,-1479.1238294893155
2004-02-20 10:00:00,BMFBOVESPA:ABEV3,1.157285,1.179157,1.157285,1.179157,188982.0,-7.297228878532298,7.05196004288772,7.05196004288772,7.05196004288772,2.8778482558424545,3.5815415323627207,3.5815415323627207,3.5815415323627207,-2.954618357560311,0.894559009183209,-0.4497132319543886,-4.125841117729348,0.8485175000134872,0.508842576870184,0.508842576870184,0.508842576870184,-10.020940389384878,6.296446858369493,-3.1653534729831114,-29.040162892751336,1.4587548013303668,8.204460107902653,8.204460107902653,8.204460107902653,-9.145460757389854,320.3900244538907,-161.06666178977127,-1477.6871319077486
2004-02-25 10:00:00,BMFBOVESPA:ABEV3,1.185046,1.185046,1.185046,1.185046,24944.0,-8.56775599263015,7.586603854265313,7.586603854265313,7.586603854265313,2.631275140750823,3.535058982874739,3.535058982874739,3.535058982874739,-3.714334439947271,1.058579754806902,-0.2987412570539498,-4.017585223615627,1.217694180775562,0.524169569013018,0.524169569013018,0.524169569013018,-8.026182624969993,7.139181845992551,-2.014744896946944,-27.09505010172484,0.6644181563930129,8.007367466241417,8.007367466241417,8.007367466241417,-10.511957007650137,374.2141871319478,-105.60679643038569,-1420.2400734207238
2004-02-26 10:00:00,BMFBOVESPA:ABEV3,1.1943,1.231315,1.1943,1.231315,313798.0,-2.204870873561258,11.787221023331316,11.787221023331316,11.787221023331316,1.943920553551136,3.376060726730972,3.376060726730972,3.376060726730972,-1.754452476567228,2.353736405329396,0.9373461252072294,-2.95077772191037,1.5491478955397018,0.4800045596701608,0.4800045596701608,0.4800045596701608,-2.2015433382747167,16.554753239364878,6.592723708375017,-20.75397947698614,2.4065590213039947,9.134098947634383,9.134098947634383,9.134098947634383,-3.6682289045034975,794.6357039109506,316.453744066558,-996.2004780254287
2004-02-27 10:00:00,BMFBOVESPA:ABEV3,1.277584,1.333107,1.277584,1.333107,3437705.0,9.086780447129888,21.02859695264831,21.02859695264831,21.02859695264831,2.683684736929993,3.3733408158015656,3.3733408158015656,3.3733408158015656,2.93671012890853,5.096243519356002,3.6835693935139258,-0.2018467927961068,2.0458854299134144,0.4187475877975487,0.4187475877975487,0.4187475877975487,3.852221651567792,41.054245497933,29.67404552306458,-1.6260345003036567,3.3391655428983658,8.592471222746811,8.592471222746811,8.592471222746811,8.47674044618708,1719.1366271107818,1242.5934982977944,-68.08980246777487
2004-03-01 10:00:00,BMFBOVESPA:ABEV3,1.481167,1.573705,1.481167,1.545944,4735771.0,28.65808748567523,40.35139961560844,40.35139961560844,40.35139961560844,5.424003292334097,4.2506746796168375,4.2506746796168375,4.2506746796168375,5.0613069798018655,8.591060284095848,7.473823572464316,4.394996949654034,3.639330501412529,0.4270033843669366,0.4270033843669366,0.4270033843669366,7.543295590027819,85.52110769521965,74.39939303173688,43.75071237101462,4.386373547844412,7.27526737225898,7.27526737225898,7.27526737225898,29.526973321687084,3651.7802420668054,3176.8792619397527,1868.1702250887643
2004-03-02 10:00:00,BMFBOVESPA:ABEV3,1.545944,1.664561,1.518182,1.61072,7816885.0,34.04894011356608,46.23220918018559,46.23220918018559,46.23220918018559,7.465834139652731,5.3327278937614455,5.3327278937614455,5.3327278937614455,4.399159924463224,7.951317049789761,7.0638685423419325,4.613461463738386,5.56096546335611,0.3867146176768007,0.3867146176768007,0.3867146176768007,5.906060479294593,109.64729101342829,97.40952912489468,63.61883805238716,3.819843436540384,5.959276301208555,5.959276301208555,5.959276301208555,35.32518101204188,4240.221022355482,3766.9688813610824,2460.23346344712
2004-03-03 10:00:00,BMFBOVESPA:ABEV3,1.740273,1.786542,1.703258,1.740273,10195477.99999999,47.55103701932615,57.99391909619867,57.99391909619867,57.99391909619867,9.36702619091088,6.429476556347065,6.429476556347065,6.429476556347065,4.947731419520564,8.424894088999533,7.691375534295076,5.662025096754425,7.658042585827102,0.3780629517858194,0.3780629517858194,0.3780629517858194,6.051876739104901,143.27682408197612,130.80233979611654,96.2904655139413,3.889584479556957,5.44888605371861,5.44888605371861,5.44888605371861,49.84758920409996,5416.765903492947,4945.151868381157,3640.3857621031293
2004-03-04 10:00:00,BMFBOVESPA:ABEV3,1.740273,1.814304,1.740273,1.777289,7378253.00000001,47.67006715112076,61.3544854609385,61.3544854609385,61.3544854609385,11.06796527901157,7.551012758467691,7.551012758467691,7.551012758467691,4.198118428176407,7.619105717438463,6.996708918459118,5.271386100796578,9.91464669720341,0.3056484212983115,0.3056484212983115,0.3056484212983115,4.686463413097838,188.2292217840086,172.85297298822118,130.22905053082343,3.1112436244309123,4.791707031965706,4.791707031965706,4.791707031965706,49.975688039547485,5753.196448049196,5283.223831056948,3980.430370192421
2004-03-05 10:00:00,BMFBOVESPA:ABEV3,1.810658,1.831129,1.777289,1.80505,8729809.0,52.31898171041461,63.87481944763461,63.87481944763461,63.87481944763461,12.466181258922438,8.519924456755502,8.519924456755502,8.519924456755502,4.100170968770941,7.048880706969747,6.499190341249167,4.972389150011316,13.211818138682066,0.4259787428091315,0.4259787428091315,0.4259787428091315,3.86876915446014,140.98339915279024,129.98914070772952,99.45186383788486,2.753063203022376,4.258836282003922,4.258836282003922,4.258836282003922,54.975819470767945,6005.593112806356,5537.261073751792,4236.437992768711
2004-03-08 10:00:00,BMFBOVESPA:ABEV3,1.814304,1.851599,1.80505,1.851319,3262965.0,55.74434398847136,68.07543661670061,68.07543661670061,68.07543661670061,13.515815369975384,9.332213866561943,9.332213866561943,9.332213866561943,4.035184022404584,6.885849078674405,6.385762319155367,4.993971058028557,16.627962033610824,0.5867986497415641,0.5867986497415641,0.5867986497415641,3.2799450780831294,109.50982297481312,101.55664074829816,79.42214246312368,2.85564468924208,4.041516461415622,4.041516461415622,4.041516461415622,58.65997910621425,6426.021625505807,5959.329966339046,4660.480595694312
2004-03-09 10:00:00,BMFBOVESPA:ABEV3,1.851599,1.907122,1.814304,1.851599,7257004.0,56.76637428881063,68.10085693716007,68.10085693716007,68.10085693716007,14.52630725028197,10.186893078992188,10.186893078992188,10.186893078992188,3.82483741376779,6.310979097690675,5.854462942247234,4.5813793993564405,17.06460361930435,0.5982445521255445,0.5982445521255445,0.5982445521255445,3.2559070631978595,107.46319220711948,99.68964667659706,78.01161235772956,2.728319059138812,3.792097780892292,3.792097780892292,3.792097780892292,59.759163936084924,6428.9269291929495,5963.878802759458,4667.002209554151
2004-03-10 10:00:00,BMFBOVESPA:ABEV3,1.814865,1.832811,1.758781,1.823558,2603236.0,53.04776516245122,65.55510263000453,65.55510263000453,65.55510263000453,15.351323941818016,11.00867726333374,11.00867726333374,11.00867726333374,3.3770455229302097,5.608955692110304,5.188010665743256,4.011756278793178,14.223356498136884,0.2468985698515608,0.2468985698515608,0.2468985698515608,3.644858356433565,250.09129472035588,231.3222595507054,178.87560125981685,2.6079243015446743,3.621857380853542,3.621857380853542,3.621857380853542,55.75952421484318,6174.718299878106,5711.313505790072,4416.413013238683
2004-03-11 10:00:00,BMFBOVESPA:ABEV3,1.777289,1.795796,1.777289,1.777289,1116171.0,51.08466591235793,61.3544854609385,61.3544854609385,61.3544854609385,15.999373419197502,11.77794613929073,11.77794613929073,11.77794613929073,3.117558712405896,4.886270776548241,4.494217572172957,3.396466851134774,8.602222040861037,-0.2013311888109616,-0.2013311888109616,-0.2013311888109616,5.798383924424004,-285.8485779975791,-262.9133261265732,-198.69451858307283,2.706815613142745,3.417624981778093,3.417624981778093,3.417624981778093,53.64804793459479,5755.023402817548,5293.265250330704,4000.340363655175
2004-03-12 10:00:00,BMFBOVESPA:ABEV3,1.795796,1.795796,1.749527,1.758781,2457026.0,44.28336219633348,59.674202278568586,59.674202278568586,59.674202278568586,16.133195798238855,12.294762153959937,12.294762153959937,12.294762153959937,2.670129177218105,4.544505906586285,4.1702748335939,3.1202781358291776,9.613489318344389,-0.3889452269350236,-0.3889452269350236,-0.3889452269350236,4.480965796721646,-143.65420979463153,-131.82456974654514,-98.63362467906076,2.1587031484563743,3.054358142072409,3.054358142072409,3.054358142072409,46.332846806413436,5587.361922874446,5127.253719568185,3836.3077534221234
2004-03-15 10:00:00,BMFBOVESPA:ABEV3,1.723729,1.723729,1.694004,1.716438,2032661.0,37.55052650137034,55.83001431708763,55.83001431708763,55.83001431708763,16.355614778927887,12.875397201209982,12.875397201209982,12.875397201209982,2.222173839587793,4.041281136539695,3.685210608336666,2.6841016514570084,9.042074458528152,-0.5830315300776171,-0.5830315300776171,-0.5830315300776171,4.019544348899908,-89.24577342803207,-81.38247745560274,-59.27445276644291,1.908003844050249,2.918871262711906,2.918871262711906,2.918871262711906,41.05295817001946,5203.309983470588,4744.855035244724,3455.8874890932657
2004-03-16 10:00:00,BMFBOVESPA:ABEV3,1.729337,1.753453,1.716158,1.723729,3733692.0,41.05097863363613,56.49194130448008,56.49194130448008,56.49194130448008,16.08471686958409,13.0825437954435,13.0825437954435,13.0825437954435,2.4772427175416865,4.028171547961424,3.6789998293380055,2.6952626427033484,10.33551033086787,-0.7500530201191391,-0.7500530201191391,-0.7500530201191391,3.855227894252539,-70.26000733040719,-64.16969880755697,-47.01119869871129,1.9474776129794371,2.8297642774867966,2.8297642774867966,2.8297642774867966,3984.5747728897095,5269.873069176477,4813.067639074362,3526.089156338934
2004-03-17 10:00:00,BMFBOVESPA:ABEV3,1.727655,1.789066,1.727655,1.753453,1968470.0,45.689599303396434,59.19048989496869,59.19048989496869,59.19048989496869,15.451544742717308,13.144202576553385,13.144202576553385,13.144202576553385,2.878981649988352,4.214863406946246,3.868048451434877,2.890974765439005,11.136813771706024,-0.874115342310772,-0.874115342310772,-0.874115342310772,3.9943842727508057,-63.37952873238419,-58.16442059829188,-43.47201807507493,2.1752612908998894,2.8454667316047777,2.8454667316047777,2.8454667316047777,4448.471377825712,5540.101845340341,5084.241242158363,3799.9557960634193
2004-03-18 10:00:00,BMFBOVESPA:ABEV3,1.738591,1.762987,1.735787,1.762987,2606804.0,45.36418407875286,60.05605180661311,60.05605180661311,60.05605180661311,14.779058334452296,13.344035878970317,13.344035878970317,13.344035878970317,2.988036801247538,4.216939647131874,3.876034062361085,2.915619547463473,11.649351666460417,-0.9282960469734154,-0.9282960469734154,-0.9282960469734154,3.790800677626505,-60.6175089662874,-55.71707190275109,-41.91134065218527,2.113952692417456,2.7639477017512584,2.7639477017512584,2.7639477017512584,4416.03701911276,5627.099395078015,5172.193759625739,3890.6131850779784
2004-03-19 10:00:00,BMFBOVESPA:ABEV3,1.71812,1.772241,1.71812,1.768315,531328.0,49.92861006682845,60.539764190213006,60.539764190213006,60.539764190213006,13.990479018165756,13.55705665894676,13.55705665894676,13.55705665894676,3.4827802473223124,4.1864243854466885,3.851831678846971,2.908495774091952,11.78143885951074,-0.9562838161693084,-0.9562838161693084,-0.9562838161693084,4.135807566128509,-59.35015487269174,-54.60669670227801,-41.23320015978466,2.2306572423917066,2.769181302592925,2.769181302592925,2.769181302592925,4872.576397504496,5675.559259189713,5221.95003108544,3943.0642001671804
2004-03-22 10:00:00,BMFBOVESPA:ABEV3,1.753453,1.768315,1.734945,1.768315,249606.0,49.96433893026968,56.55413833981247,60.539764190213006,60.539764190213006,12.810070874081047,13.781957589098576,13.78670341779224,13.78670341779224,3.806561470803786,3.828980922721018,3.788665003878943,2.8629948195959463,12.567986243416891,-1.0178563649579735,-1.034671909458873,-1.034671909458873,3.879883481976628,-51.84508787601625,-50.48286348584191,-38.14857647492154,2.6242931081880942,2.685142416862362,2.8330319310830263,2.8330319310830263,4876.232222754269,5277.08526864086,5223.320075784767,3947.126046444491
