datetime,symbol,Open,High,Low,Close,Volume,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M)
2007-07-02 10:00:00,BMFBOVESPA:MRFG3,11.8896853,12.98594609,11.57840224,12.74233206,2359525.78118682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-03 10:00:00,BMFBOVESPA:MRFG3,12.70849754,12.71526458,11.92352117,12.34984387,1004871.00344901,3.752131887533114,3.752131887533114,3.752131887533114,3.752131887533114,3.3996162129634424,3.3996162129634424,3.3996162129634424,3.3996162129634424,0.8383529080152229,0.2504374871119443,-0.683219540901816,-2.8118000608723563,-0.48502965884972105,-6.026795127575253,-4.861408943521286,-16.101793008005938
2007-07-04 10:00:00,BMFBOVESPA:MRFG3,12.03179377,12.34307683,12.02502606,12.02502606,370620.07009561,1.0233087042372953,1.0233087042372953,1.0233087042372953,1.0233087042372953,3.1231146710632327,3.1231146710632327,3.1231146710632327,3.1231146710632327,0.0393964388520343,-0.6002677124172612,-1.6159613921946467,-3.9303821043435896,-2.3955781231041464,-9.678956792159585,-7.764164888150102,-10.921461321932888
2007-07-05 10:00:00,BMFBOVESPA:MRFG3,12.02502606,12.54608864,12.02502606,12.45134943,1631437.62912899,4.604889085056929,4.604889085056929,4.604889085056929,4.604889085056929,2.705517532069389,2.705517532069389,2.705517532069389,2.705517532069389,1.3699429194883426,0.6319081531256494,-0.5398378216211265,-3.208475164400525,-1.05818069814692,-6.6340008008099955,-8.787959645869666,-8.543076012848799
2007-07-06 10:00:00,BMFBOVESPA:MRFG3,12.47841826,12.98594609,12.38367838,12.9656443,719517.19349901,8.92552582694649,8.92552582694649,8.92552582694649,8.92552582694649,3.141367030235521,3.141367030235521,3.141367030235521,3.141367030235521,2.555270126425748,1.920502146941562,0.9119620452809308,-1.3838187841721237,0.6557546929050643,-3.093866045547608,-10.2480905907106,-5.802485035645973
2007-07-10 10:00:00,BMFBOVESPA:MRFG3,12.99947881,13.30399619,12.99947881,13.03331468,1411695.9846983,9.494030681302966,9.494030681302966,9.494030681302966,9.494030681302966,3.383095267393949,3.383095267393949,3.383095267393949,3.383095267393949,2.540734299060208,1.952933581648957,1.0176286382684978,-1.109294658525486,0.5189092232897152,-2.3626102383330005,-9.084947673895494,-4.948624541974624
2007-07-11 10:00:00,BMFBOVESPA:MRFG3,13.06714919,13.32429798,12.55285432,13.25662692,1358201.38127939,11.370096583064075,11.370096583064075,11.370096583064075,11.370096583064075,3.687774964820616,3.687774964820616,3.687774964820616,3.687774964820616,2.8395474736150423,2.3010495273197757,1.4435564549529891,-0.5054325837714427,1.3217265117726122,-1.6746337242757423,-10.81670654572014,-5.611764239668739
2007-07-12 10:00:00,BMFBOVESPA:MRFG3,13.32429798,13.97393292,13.06714919,13.32429798,657008.30607858,11.93860715016076,11.93860715016076,11.93860715016076,11.93860715016076,3.891689009495912,3.891689009495912,3.891689009495912,3.891689009495912,2.836846064722907,2.3272645611437257,1.515211652668576,-0.3295614168040389,1.1709069462198345,-1.7742374102452358,-11.956459697279543,-6.292364589252404
2007-07-13 10:00:00,BMFBOVESPA:MRFG3,13.64911511,13.64911511,13.25662692,13.57467702,629522.12863129,14.04206363539273,14.04206363539273,14.04206363539273,14.04206363539273,4.169926994643128,4.169926994643128,4.169926994643128,4.169926994643128,3.1519926257295765,2.6770667328574667,1.919664842878437,0.1999471453465597,1.786614567854339,-0.707489060191055,-10.618401523560326,-6.639133593972817
2007-07-16 10:00:00,BMFBOVESPA:MRFG3,13.57467702,13.64911511,13.12128549,13.2295581,159744.93451888,11.142689029394338,11.142689029394338,11.142689029394338,11.142689029394338,4.196311961238182,4.196311961238182,4.196311961238182,4.196311961238182,2.441239980624497,1.969941328994419,1.2177831122023124,-0.4891800297881609,1.3398468998065554,-1.2255517933969697,-11.704393895881498,-7.347121120156483
