datetime,symbol,Open,High,Low,Close,Volume,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M)
2021-11-23 10:00:00,BMFBOVESPA:IGTI11,20.500999,21.848,19.7,20.4,2983000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-24 10:00:00,BMFBOVESPA:IGTI11,20.239999,20.4,19.488,20.4,3457000.0,-2.345615239139078,-2.345615239139078,-2.345615239139078,-2.345615239139078,1.3867698752580786,1.3867698752580786,1.3867698752580786,1.3867698752580786,-2.106455237084231,-2.7764682252215227,-3.5338931083487606,-4.369882913520179,-0.15069970803244725,6.007358244642141,8.01080796352168,-0.2815710677254328
2021-11-25 10:00:00,BMFBOVESPA:IGTI11,20.299001,21.15,20.059,21.15,1716000.0,1.2446194947161031,1.2446194947161031,1.2446194947161031,1.2446194947161031,1.76530937754475,1.76530937754475,1.76530937754475,1.76530937754475,0.3758353088280265,-0.1526943906353474,-0.7516278671530129,-1.4118668951831648,0.6755546898757107,9.134821804373889,10.729270718187127,0.9569788506043262
2021-11-26 10:00:00,BMFBOVESPA:IGTI11,20.995,20.995,19.246001,20.142,2216000.0,-3.580655987585256,-3.580655987585256,-3.580655987585256,-3.580655987585256,2.0414401923637806,2.0414401923637806,2.0414401923637806,2.0414401923637806,-2.041407182567572,-2.5003398595129376,-3.0216549078759227,-3.595626716323035,-0.11951085150235002,10.370677443522423,12.192611502273465,0.010505679110730911
2021-11-29 10:00:00,BMFBOVESPA:IGTI11,19.909,20.403,19.605,19.88,1433000.0,-4.834844654612001,-4.834844654612001,-4.834844654612001,-4.834844654612001,2.363638335249285,2.363638335249285,2.363638335249285,2.363638335249285,-2.2937516529695707,-2.694130358400876,-3.1473155284939724,-3.645671971295175,-1.2846200075143839,5.7415355911625845,11.175722441828695,-0.32051370092510617
2021-11-30 10:00:00,BMFBOVESPA:IGTI11,19.9,20.0,18.253,19.0,3570000.0,-9.047386742335409,-9.047386742335409,-9.047386742335409,-9.047386742335409,3.705372027906676,3.705372027906676,3.705372027906676,3.705372027906676,-2.6000470003187344,-2.858001714935001,-3.148957635149853,-3.468532015445439,-1.4866344913551663,1.7121148628968572,6.62410364447646,-0.9573171915611844
2021-12-01 10:00:00,BMFBOVESPA:IGTI11,19.000999,19.52,17.5,17.5,2980000.0,-16.227856210045772,-16.227856210045772,-16.227856210045772,-16.227856210045772,6.715642610786089,6.715642610786089,6.715642610786089,6.715642610786089,-2.503797755248005,-2.647534825551582,-2.809103243823931,-2.986353868815287,-2.164090785425104,-0.12546576409174987,1.7234027014125073,-2.182583877108249
2021-12-02 10:00:00,BMFBOVESPA:IGTI11,17.606,18.8,17.5,18.750999,3203000.0,-10.239349460954973,-10.239349460954973,-10.239349460954973,-10.239349460954973,6.220357752830133,6.220357752830133,6.220357752830133,6.220357752830133,-1.7404311094354037,-1.8971353257865236,-2.07268364041617,-2.265046215402297,-1.9050965817251653,0.040472416418609825,2.73093430400992,-1.3918610459410963
2021-12-03 10:00:00,BMFBOVESPA:IGTI11,18.8,20.634,18.8,19.8,4500000.0,-5.217803026223213,-5.217803026223213,-5.217803026223213,-5.217803026223213,5.553924866074478,5.553924866074478,5.553924866074478,5.553924866074478,-1.0451271578353514,-1.222339973424879,-1.4202023233378818,-1.6367660243795537,-0.9786748601606811,0.9268175213332299,4.3711881061276205,-0.07041337673443335
2021-12-06 10:00:00,BMFBOVESPA:IGTI11,20.059,20.439999,19.805,20.242,3315000.0,-3.101958023071225,-3.101958023071225,-3.101958023071225,-3.101958023071225,5.197404230721965,5.197404230721965,5.197404230721965,5.197404230721965,-0.7097221118872106,-0.9009133061983085,-1.1136836857128218,-1.3462989039775557,-0.9643919776031373,1.2404847249436197,4.604895947215903,-0.3861536411189899
