datetime,symbol,Open,High,Low,Close,Volume,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2004-01-28 09:00:00,BMFBOVESPA:PETR3,2.70645367,2.81483224,2.70645367,2.76365349,3166170.55503602,-1.0775862832675325,-1.0775862832675325,-1.0775862832675325,-1.0775862832675325,1.8088026882952908,1.8088026882952908,1.8088026882952908,1.8088026882952908,-1.2630525830347492,-2.7983725610784567,-5.632084786401897,-13.011364833773214,0.5648083242108144,0.5648083242108144,0.5648083242108144,0.5648083242108144,-4.044934909278772,-8.961808093751133,-18.03679171440176,-41.668988718614166,-0.4312412784829315,-0.4312412784829315,-0.4312412784829315,-0.4312412784829315,-2.258446529207667,-5.00373055159156,-10.070651458936704,-23.265438148651764
2004-01-29 09:00:00,BMFBOVESPA:PETR3,2.77870606,2.77870606,2.60108564,2.61312769,10692146.55337624,-6.465517699605162,-6.465517699605162,-6.465517699605162,-6.465517699605162,2.326892047934611,2.326892047934611,2.326892047934611,2.326892047934611,-3.297291228504457,-4.486966173504976,-6.681138303238808,-12.41415447944998,0.6323161058303765,0.6323161058303765,0.6323161058303765,0.6323161058303765,-12.133868912378702,-16.51181396806159,-24.586259065063462,-45.68347551756492,0.0163781562827639,0.0163781562827639,0.0163781562827639,0.0163781562827639,-7.9218207218108265,-10.780043116621508,-16.05159392605034,-29.825301856540147
2004-01-30 09:00:00,BMFBOVESPA:PETR3,2.61312769,2.62516975,2.48668602,2.50173861,8294247.7671831,-10.452586518166132,-10.452586518166132,-10.452586518166132,-10.452586518166132,3.438112449910271,3.438112449910271,3.438112449910271,3.438112449910271,-3.3912029018523606,-4.193804278500973,-5.672982848857498,-9.550853849408586,0.7736269716621904,0.7736269716621904,0.7736269716621904,0.7736269716621904,-15.071006239582829,-18.63788522189375,-25.21157311627588,-42.44540421900332,-1.092364628575618,-1.092364628575618,-1.092364628575618,-1.092364628575618,-11.141102068340258,-13.777884389017181,-18.637422407412384,-31.37737276585229
2004-02-02 09:00:00,BMFBOVESPA:PETR3,2.52883325,2.52883325,2.44453881,2.52883325,14913707.29342427,-9.482759006401649,-9.482759006401649,-9.482759006401649,-9.482759006401649,3.8203503115973625,3.8203503115973625,3.8203503115973625,3.8203503115973625,-2.79799910815739,-3.5179915049847845,-4.843926188630142,-8.331816787501307,0.7969952145459842,0.7969952145459842,0.7969952145459842,0.7969952145459842,-13.41204635812965,-16.863288131437145,-23.21907909400637,-39.938080278732,-0.3215359272655862,-0.3215359272655862,-0.3215359272655862,-0.3215359272655862,-10.511729684417414,-13.216650292940939,-18.198019633995603,-31.30158461986839
2004-02-03 09:00:00,BMFBOVESPA:PETR3,2.56194892,2.59506459,2.54990687,2.58904357,7121890.20614792,-7.327586439866598,-7.327586439866598,-7.327586439866598,-7.327586439866598,3.78431363483696,3.78431363483696,3.78431363483696,3.78431363483696,-2.255096268800063,-2.9796169111778745,-4.3128823706761805,-7.8319916541933265,0.8463427689618879,0.8463427689618879,0.8463427689618879,0.8463427689618879,-10.083375047154602,-13.322976596576776,-19.28450287442912,-35.019750734383315,-0.2708614279853069,-0.2708614279853069,-0.2708614279853069,-0.2708614279853069,-8.639666932219766,-11.415431817411537,-16.523404218264982,-30.005725362740385
2004-02-04 09:00:00,BMFBOVESPA:PETR3,2.60710667,2.61312769,2.52883325,2.55291738,4532592.01445498,-8.620689908199488,-8.620689908199488,-8.620689908199488,-8.620689908199488,3.9727462708706094,3.9727462708706094,3.9727462708706094,3.9727462708706094,-2.4735841912317755,-3.161513560138717,-4.426497333337019,-7.776799368100629,0.7831940002063109,0.7831940002063109,0.7831940002063109,0.7831940002063109,-12.54723908611646,-16.036756158805346,-22.453377795796392,-39.447762215737335,0.5553569303741093,0.5553569303741093,0.5553569303741093,0.5553569303741093,-10.274878108833391,-13.132428071378085,-18.386970902520726,-32.3035964845392
2004-02-05 09:00:00,BMFBOVESPA:PETR3,2.55291738,2.58904357,2.48668602,2.50173861,9687265.88564331,-10.452586518166132,-10.452586518166132,-10.452586518166132,-10.452586518166132,4.3226432027699735,4.3226432027699735,4.3226432027699735,4.3226432027699735,-2.69711049002804,-3.327309416553542,-4.485273645177399,-7.562648546794087,0.7126822952210465,0.7126822952210465,0.7126822952210465,0.7126822952210465,-16.35882693455046,-20.18118245594513,-27.20460121557517,-45.86985190308159,1.0019388024049725,1.0019388024049725,1.0019388024049725,1.0019388024049725,-12.565267841213457,-15.50123147129663,-20.895942120711528,-35.23278150108099
2004-02-06 09:00:00,BMFBOVESPA:PETR3,2.50173861,2.61312769,2.44754933,2.60108564,6688572.22390954,-6.896551711795149,-6.896551711795149,-6.896551711795149,-6.896551711795149,4.1022347254155616,4.1022347254155616,4.1022347254155616,4.1022347254155616,-1.9751280445240849,-2.6370225701600694,-3.8523304229614506,-7.093228543713867,0.7641358294989814,0.7641358294989814,0.7641358294989814,0.7641358294989814,-10.603401304583944,-14.156757400196808,-20.68109231994643,-38.07973311029079,0.93280344493571,0.93280344493571,0.93280344493571,0.93280344493571,-8.985684721841736,-11.996920141726145,-17.525864574228983,-32.270067518148785
2004-02-09 09:00:00,BMFBOVESPA:PETR3,2.62818028,2.69140111,2.61914872,2.63721182,13961990.98189466,-5.6034486014029845,-5.6034486014029845,-5.6034486014029845,-5.6034486014029845,3.952766863137018,3.952766863137018,3.952766863137018,3.952766863137018,-1.7226320974588996,-2.407309233947275,-3.663525909725694,-7.02508591899047,0.742376873019917,0.742376873019917,0.742376873019917,0.742376873019917,-9.17211098523684,-12.817657062190378,-19.506350944500817,-37.40489209788598,1.7573123590504571,1.7573123590504571,1.7573123590504571,1.7573123590504571,-7.758355889085919,-10.841991043587509,-16.499714511570183,-31.63944105728279
2004-02-10 09:00:00,BMFBOVESPA:PETR3,2.5980751,2.70043265,2.5980751,2.69140111,5191880.23196692,-0.6666668610470406,-3.663793219933292,-3.663793219933292,-3.663793219933292,3.7366620998666527,3.777367812657034,3.777367812657034,3.777367812657034,-0.5010284769552198,-2.003191695552414,-3.312469862667331,-6.828146498055058,0.745743242392167,0.7340053872108717,0.7340053872108717,0.7340053872108717,-2.5104808389372635,-10.308905036943145,-17.046764584632893,-35.13927997159255,2.5927730993481366,2.2323521671333744,2.2323521671333744,2.2323521671333744,-2.1885697761371845,-8.845572495044863,-14.627003682638078,-30.151315517847486
2004-02-11 09:00:00,BMFBOVESPA:PETR3,2.70946421,2.80279019,2.70645367,2.79074844,6223347.90478138,4.983023944937981,-0.1077476753405234,-0.1077476753405234,-0.1077476753405234,3.7204856747079074,3.661477079295403,3.661477079295403,3.661477079295403,1.015366045176485,-1.092928398151367,-2.438203152894822,-6.063141729585506,0.919519057573768,0.8148825449212986,0.8148825449212986,0.8148825449212986,4.108294215925888,-4.910808685353248,-10.95547452161021,-27.243256846961785,2.0990406473194256,1.7385941667211282,1.7385941667211282,1.7385941667211282,4.525130225897302,-4.793545341748631,-10.693872888255846,-26.592725418587825
2004-02-12 09:00:00,BMFBOVESPA:PETR3,2.80279019,2.8238638,2.75462193,2.80279019,11423202.30748082,4.724409734200095,0.3232755986276789,0.3232755986276789,0.3232755986276789,3.839721429786596,3.6748542985818062,3.6748542985818062,3.6748542985818062,0.916501299248476,-0.9692266395423444,-2.3041736326933644,-5.9139122554106205,0.9573673494642888,0.8138172416582001,0.8138172416582001,0.8138172416582001,3.675819612106898,-4.376617378325477,-10.404673119887503,-26.70472528813664,2.414441596354676,2.16973707157242,2.16973707157242,2.16973707157242,4.215427378169215,-4.366927375580352,-10.381636765009157,-26.645599977655678
2004-02-13 09:00:00,BMFBOVESPA:PETR3,2.81483224,2.85396896,2.73655885,2.77569555,12244657.74044646,1.3186813419463876,-0.6465519131368058,-0.6465519131368058,-0.6465519131368058,3.9501590693437336,3.687887457537525,3.687887457537525,3.687887457537525,0.0286854849693867,-1.2263820464360082,-2.551325432980635,-6.1462022979304045,0.9278848370958448,0.7606897391492655,0.7606897391492655,0.7606897391492655,0.1221188493229381,-5.945602700331789,-12.369039018336895,-29.79730263139272,2.193256346591621,2.579693358146318,2.579693358146318,2.579693358146318,0.1385229333297244,-5.6697841206015935,-11.795234990954663,-28.414995385884552
2004-02-16 10:00:00,BMFBOVESPA:PETR3,2.75161142,2.75161142,2.70344316,2.73354832,5383289.29142643,-3.5069075301595767,-2.1551729244757727,-2.1551729244757727,-2.1551729244757727,4.00574537357582,3.67955201351372,3.67955201351372,3.67955201351372,-1.176405334609722,-1.6367890126947695,-2.961688259312447,-6.56036399186386,0.8766118125889484,0.6778853303424393,0.6778853303424393,0.6778853303424393,-5.375675023868847,-8.884467678797213,-16.076002105618667,-35.60956323313776,1.6692705718680445,2.731743684047342,2.731743684047342,2.731743684047342,-5.944061904459205,-7.712451220523857,-13.955296652889398,-30.912039904783065
2004-02-17 10:00:00,BMFBOVESPA:PETR3,2.73354832,2.76666401,2.70645367,2.75161142,8740868.90592197,-1.1891890634065665,-1.5086210113389669,-1.5086210113389669,-1.5086210113389669,3.8228015675859983,3.606653243642719,3.606653243642719,3.606653243642719,-0.6264424926704337,-1.4881952273906442,-2.836747965062272,-6.503729676629621,0.924865489236658,0.6576313288079607,0.6576313288079607,0.6576313288079607,-2.5893120360232547,-8.16172209096421,-15.55760165522223,-35.66846150184153,1.663207236994889,2.510871208602348,2.510871208602348,2.510871208602348,-3.0206886458581046,-7.015093492213542,-13.371936572898765,-30.65745064216926
2004-02-18 10:00:00,BMFBOVESPA:PETR3,2.76666401,2.79375865,2.67634852,2.70344316,10030193.84298031,-1.2101216094804703,-3.232759207743305,-3.232759207743305,-3.232759207743305,3.793335050006974,3.600216593197564,3.600216593197564,3.600216593197564,-0.6368724383456336,-1.968764766981064,-3.315172842630892,-6.9832474373039135,0.8819826753465343,0.6297529486917752,0.6297529486917752,0.6297529486917752,-2.7391360514090515,-11.255174901383567,-18.95241666140936,-39.92232724025079,1.2755606880908692,1.959683487013795,1.959683487013795,1.959683487013795,-3.047310142415753,-9.447312770623903,-15.90818530394475,-33.50980462538034
2004-02-19 10:00:00,BMFBOVESPA:PETR3,2.69441162,2.69441162,2.61613821,2.62516975,6890610.29302583,-4.07040762160113,-6.034483329474435,-6.034483329474435,-6.034483329474435,3.89412734598002,3.672461802008511,3.672461802008511,3.672461802008511,-1.35490087665654,-2.691965662507352,-4.007421912005556,-7.597953165724685,0.6946463860798817,0.5278012552066393,0.5278012552066393,0.5278012552066393,-7.595456710939826,-18.73080249497752,-27.883798591214845,-52.86685565696348,2.556002004811164,2.4605128894858077,2.4605128894858077,2.4605128894858077,-6.6551932721912985,-13.427892235417872,-19.989567595799855,-37.899627673584604
2004-02-20 10:00:00,BMFBOVESPA:PETR3,2.50775964,2.64022264,2.48668602,2.61914872,12186174.05243488,-5.9459460352360765,-6.250000514539791,-6.250000514539791,-6.250000514539791,3.883750596111736,3.651447673269642,3.651447673269642,3.651447673269642,-1.84143143765431,-2.765495008133698,-4.08403146086218,-7.689780708636629,0.759399323290518,0.5351689932781052,0.5351689932781052,0.5351689932781052,-9.41752280302317,-18.86891886436526,-27.865267537231457,-52.46722480036057,2.294217368911409,1.7546301997196312,1.7546301997196312,1.7546301997196312,-9.020900341898997,-13.967418239921242,-20.626822811498933,-38.83803189479963
2004-02-25 10:00:00,BMFBOVESPA:PETR3,2.67032749,2.67935903,2.62215923,2.66731698,1945958.31564603,-3.485838957328909,-4.525862318135468,-4.525862318135468,-4.525862318135468,3.668761840147116,3.526456655058896,3.526456655058896,3.526456655058896,-1.2787744327330102,-2.373579238262751,-3.734211256450197,-7.462126854404376,0.984454377738711,0.5337168263754357,0.5337168263754357,0.5337168263754357,-4.765603106710794,-15.68308115358783,-24.673260212038763,-49.30492277209411,2.445762507809677,1.9538170703929976,1.9538170703929976,1.9538170703929976,-5.9194985755600165,-11.782581311955754,-18.536835449128716,-37.04241889413394
2004-02-26 10:00:00,BMFBOVESPA:PETR3,2.66731698,2.67032749,2.62215923,2.62215923,2703601.07483212,-5.119826364339184,-6.142242100977483,-6.142242100977483,-6.142242100977483,3.6267055783571096,3.5563910318900582,3.5563910318900582,3.5563910318900582,-1.7441370917876051,-2.807088983095801,-4.151659800974231,-7.842632504260943,1.2743912251780305,0.5203401656346844,0.5203401656346844,0.5203401656346844,-4.963524226496455,-19.18573030590942,-28.375525586485747,-53.60237349838734,1.7245604359987474,1.602537790976884,1.602537790976884,1.602537790976884,-9.63766259739314,-14.293068510292485,-21.13932202509263,-39.93292851045425
2004-02-27 10:00:00,BMFBOVESPA:PETR3,2.64925388,2.67032749,2.62215923,2.65828544,7730668.90638078,1.7281111127026647,-4.849137916763131,-4.849137916763131,-4.849137916763131,3.443315408135783,3.4561977840384,3.4561977840384,3.4561977840384,0.1517533985058928,-2.5132730072391927,-3.8920804673150737,-7.684349841535027,2.021020916336296,0.5292652337373522,0.5292652337373522,0.5292652337373522,0.2585499294384152,-16.412127690620675,-25.41598999700961,-50.18019548827744,1.7056160914473988,1.6162294187925357,1.6162294187925357,1.6162294187925357,1.2151763153482038,-12.64207210752969,-19.577643087073586,-38.653224109100776
2004-03-01 10:00:00,BMFBOVESPA:PETR3,2.68236957,2.81182173,2.68236957,2.79074844,6106370.87479848,11.55235918112166,-0.1077476753405234,-0.1077476753405234,-0.1077476753405234,3.455060625453279,3.3057048034096663,3.3057048034096663,3.3057048034096663,2.994684765060488,-1.192285792190401,-2.6288961623517566,-6.587837189091717,3.0722855342730955,0.5645999494538803,0.5645999494538803,0.5645999494538803,3.3677916007417443,-6.98077439449516,-15.39205711930606,-38.57146119323241,3.073055625837406,2.1943168718311403,2.1943168718311403,2.1943168718311403,25.794472663985946,-5.827987191506235,-12.850252231756215,-32.20186888851535
2004-03-02 10:00:00,BMFBOVESPA:PETR3,2.70645367,2.85095845,2.70043265,2.79375865,13172441.8858188,10.476190946951528,0.0,0.0,0.0,3.354212095117094,3.3146695648285056,3.3146695648285056,3.3146695648285056,2.7638828196734773,-1.1554693105069498,-2.5832198954099286,-6.5254994872568775,3.83148544731014,0.5586102894080311,0.5586102894080311,0.5586102894080311,2.4195966057351184,-6.856298620438015,-15.32825393468605,-38.72086668621149,2.6525171434679566,2.2774491139751945,2.2774491139751945,2.2774491139751945,23.111600145963497,-5.751151225978711,-12.85753601014404,-32.47955963434056
2004-03-03 10:00:00,BMFBOVESPA:PETR3,2.83590586,2.85396896,2.81182173,2.83891637,8150693.38607839,9.651162417479146,1.6163787090198425,1.6163787090198425,1.6163787090198425,3.3270711459379743,3.3303718602601595,3.3303718602601595,3.3303718602601595,2.538465461042542,-0.6635539348079684,-2.079654162951704,-5.9974332009240685,4.121671350800184,0.5638200170470107,0.5638200170470107,0.5638200170470107,2.0490850607861137,-3.919480127405808,-12.284100411408009,-35.42563612898857,3.13035215040802,2.606803963707114,2.606803963707114,2.606803963707114,61.36600884533445,-3.36827527697576,-10.556561168998474,-30.443653358535624
2004-03-04 10:00:00,BMFBOVESPA:PETR3,2.80881122,2.85095845,2.76666401,2.77569555,3033245.18358809,8.726415188571448,-0.6465519131368058,-0.6465519131368058,-0.6465519131368058,3.366558757503616,3.390889345824137,3.390889345824137,3.390889345824137,2.2340251810316776,-1.317964828043409,-2.703951125623476,-6.545991746821894,4.374117867487451,0.5525239914979229,0.5525239914979229,0.5525239914979229,1.719427154350082,-8.088468487074081,-16.594390840203538,-40.17333910148323,2.2031110925162416,2.030546124035572,2.030546124035572,2.030546124035572,86.64844079173893,-6.9111548279648805,-14.179001198519284,-34.32592547407216
2004-03-05 10:00:00,BMFBOVESPA:PETR3,2.79375865,2.81784278,2.76967452,2.76967452,5752804.25384497,10.709988202964189,-0.862069098202161,-0.862069098202161,-0.862069098202161,3.1890022711258355,3.3772514921081807,3.3772514921081807,3.3772514921081807,2.9803932935000086,-1.3860257160923524,-2.7727511055072145,-6.624472198895696,5.063376247732276,0.5804621947484507,0.5804621947484507,0.5804621947484507,1.877103441814439,-8.064189985364589,-16.132450817709074,-38.54257662352156,0.996478786991908,1.2708768560677457,1.2708768560677457,1.2708768560677457,950.4480981819736,-7.341505063716792,-14.686716159133079,-35.08852370341111
2004-03-08 10:00:00,BMFBOVESPA:PETR3,2.79375865,2.83590586,2.7877376,2.7877376,2682333.40155884,7.175925203293184,-0.2155179009468192,-0.2155179009468192,-0.2155179009468192,2.7073679774287145,3.348479720724308,3.348479720724308,3.348479720724308,2.2052353042851194,-1.2037517317612658,-2.5974936626988394,-6.476416275268167,5.435332144082676,0.5927121980396924,0.5927121980396924,0.5927121980396924,1.0984394858033877,-6.800498245051196,-14.67433078486181,-36.58799098859114,1.1662447226113122,1.3375905397593757,1.3375905397593757,1.3375905397593757,597.03834455168,-6.408916626937669,-13.829363550637332,-34.481206426847926
2004-03-09 10:00:00,BMFBOVESPA:PETR3,2.7877376,2.87203206,2.78472709,2.83891637,7895490.96075877,7.648401560705885,1.6163787090198425,1.6163787090198425,1.6163787090198425,2.6128803326553323,3.3342526317819114,3.3342526317819114,3.3342526317819114,2.4657810180355915,-0.6583811062443564,-2.0531408254110404,-5.942697905890039,4.747707092515109,0.5797650625319093,0.5797650625319093,0.5797650625319093,1.3570320580259212,-3.786376720639166,-11.807697018943552,-34.17669917201705,2.1782292055733845,2.4254233653641624,2.4254233653641624,2.4254233653641624,644.279072666004,-3.537258689560596,-11.030830254234791,-31.928103051063655
2004-03-10 10:00:00,BMFBOVESPA:PETR3,2.79977968,2.8630005,2.7305378,2.7305378,9097090.36579974,1.4541381384805872,-2.2629316959788204,-2.2629316959788204,-2.2629316959788204,2.587012458416428,3.424756922366416,3.424756922366416,3.424756922366416,0.0960539497940203,-1.7726371432538015,-3.125739873148668,-6.906739581754696,3.906100927153207,0.5106592634336625,0.5106592634336625,0.5106592634336625,0.0636165755651223,-11.888262412752498,-20.96290038117217,-46.32032724628973,1.9795790733570848,2.487844612724519,2.487844612724519,2.487844612724519,24.84927647972366,-9.910169046576206,-17.474873894195397,-38.61306702071515
2004-03-11 10:00:00,BMFBOVESPA:PETR3,2.70043265,2.74559039,2.64925388,2.64925388,6704520.56537457,-5.070129502607565,-5.172414231272274,-5.172414231272274,-5.172414231272274,2.744637697585965,3.501919469899095,3.501919469899095,3.501919469899095,-2.2865711654514094,-2.563355822769376,-3.881941691050777,-7.573988003905546,2.870888621279337,0.4440330024416374,0.4440330024416374,0.4440330024416374,-2.186016333895378,-20.21621279201012,-30.615398211736583,-59.733163773440914,3.0130297460989284,2.713292221052229,2.713292221052229,2.713292221052229,-627.5809418911014,-14.84035219087939,-22.474204075738466,-43.849023404803575
2004-03-12 10:00:00,BMFBOVESPA:PETR3,2.67634852,2.77569555,2.67634852,2.74257988,6061180.68932766,-2.14822751324101,-1.8318966099666456,-1.8318966099666456,-1.8318966099666456,2.61074645481161,3.347779062481336,3.347779062481336,3.347779062481336,-1.2846413640601482,-1.6824526214749824,-3.056821104935276,-6.91294763554697,3.6037635076413497,0.475474319074742,0.475474319074742,0.475474319074742,-0.9306584296702312,-11.84602287406691,-21.52284841117721,-48.67354644799658,1.8712636938631,2.3849125785722274,2.3849125785722274,2.3849125785722274,-335.3872886924383,-9.427373689076735,-17.128443612050802,-38.73567660775272
2004-03-15 10:00:00,BMFBOVESPA:PETR3,2.72150626,2.7305378,2.67935903,2.68236957,2945519.65157071,-3.362255633547415,-3.9870688185609695,-3.9870688185609695,-3.9870688185609695,2.630319239228584,3.3846688008463253,3.3846688008463253,3.3846688008463253,-1.7365811627292649,-2.299776952769016,-3.654281559279492,-7.462534661707583,3.650993200009148,0.4381442447983777,0.4381442447983777,0.4381442447983777,-1.251101438040828,-17.765800631535633,-28.229362658621767,-57.648157072881546,1.25013054924137,2.39293533791475,2.39293533791475,2.39293533791475,-456.77628428087297,-13.186383513846067,-20.952796335408163,-42.78842951102882
2004-03-16 10:00:00,BMFBOVESPA:PETR3,2.68236957,2.73655885,2.64925388,2.67032749,4101928.87114086,-2.312775286884269,-4.418103904573146,-4.418103904573146,-4.418103904573146,2.648597699126324,3.366112498472989,3.366112498472989,3.366112498472989,-1.3282523777709845,-2.439405849036079,-3.7964770411288575,-7.619814743951493,3.8078728759510536,0.4511965375590673,0.4511965375590673,0.4511965375590673,-0.9238770059372432,-18.198975022527726,-28.323286538156605,-56.84696470505624,-0.352904898234149,1.7447296375606938,1.7447296375606938,1.7447296375606938,-19.930710401647122,-14.074924595844264,-21.904976617505973,-43.96493432931562
