,SQUADRA LB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DE ACOES ACCESS,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-07-25,0.8546381865244479,101.21134392183347,4.936276331501397,-7.023794093910583,-4.431306731515574,2.359496778876329,1.8530183234254043,3.805945885003612,5.557505584950903,5.648647004555082,2.13216681399509,-2.634936686241533,-1.824708233369522,-1.2256714839348366,11.377122887104065,1.1103330091195671,0.370512196105862,0.9825891663003898,0.3472709413564347,-9.031908765999855,-27.3697500499001,-7.046063394292026,5.112555583348505,0.7109017530484915,0.7668199881505653,5.816715380083488,395.09441749324674,-6.927730080927349,-13.882253838518933,-692.3385556297097
2022-07-26,-1.0058493862811102,100.19331024014886,4.874190096362349,-6.590292304602767,-6.386772833675433,1.329914408725581,1.9626034077230632,3.70661536482798,5.633570739544855,5.699048154113264,1.9814792558141543,-2.590066343198634,-2.1498604781951234,-1.401798423793506,13.132442722571644,1.072413612459462,0.3778723894600558,0.9838761891412476,0.2961260156961787,-8.952124061169336,-32.051537561053344,-8.119839475465092,4.283712525371818,0.3764497613692442,0.6718991776348819,5.773592850753735,388.8857939793419,-6.632031422942958,-16.579852773936825,-798.8916719559262
2022-07-27,3.009614627975443,103.2087427613892,8.533101230669022,-2.7811727808365205,-4.370684953925468,4.379554335285587,2.20967039613183,3.5195217008687893,5.470530166048294,5.514425395629244,3.415789561788467,-1.6470179803148484,-1.848158009933066,-0.9022222724187494,12.361154472689377,1.0929877072598817,0.4045692208953754,1.0285991889246968,0.6106038955160754,-5.303550520226389,-24.99054209459312,-4.836905827943943,4.5675031893664135,0.8602558492412925,0.9541105630332491,5.938975686480265,754.7769074100091,-4.004424896527627,-13.840607659762998,-497.52374115282777
2022-07-28,0.9488462693202138,104.18803506669296,8.682246563923567,-1.6430179132028475,-2.866961849509232,5.369955842529031,2.4729232755225308,3.447908263298165,5.41565469024305,5.443546745293236,3.112476025253259,-1.352708927306793,-1.5920114245166197,-0.7386376089445851,9.614963589322622,1.117709011511119,0.427105383325382,1.0612083466355664,0.800514150246188,-4.17283589938372,-20.186549911817924,-3.7888962755230526,3.873767224802416,0.8477736640419923,0.9548357904796342,6.161738188890829,769.6914407354636,-3.2219457496494748,-11.802765732378727,-402.0808352121474
2022-07-29,0.5460840744319073,104.75698933365568,9.045063579375038,-1.4152710939077375,-3.560955598437612,5.945364390620993,2.741810439508069,3.405232471490824,5.38400981008881,5.39501950476386,2.939565517247126,-1.304382425461256,-1.733073205833064,-0.6452959219129889,7.028129552405052,1.1396042637467043,0.446765500105558,1.0878816451133606,1.1467818518012431,-3.897603345058978,-20.88541559185447,-3.2001496676620373,3.4055930932220124,1.3871167613752151,0.7914105014237682,6.029122899222264,805.9731422806108,-3.0683851337928854,-12.773484702804504,-348.13840850651513
2022-08-01,0.3902751653571457,105.16582984700078,8.665531211454566,1.2378679303638,-2.705312678305536,6.358842836684725,2.970746228987758,3.367667751048971,5.355729129767044,5.35543351125379,2.5852760427478723,-0.5327255267249761,-1.585283241227883,-0.5795799258092268,5.885723556935155,1.1615129354511278,0.4521846760412362,1.0801977401203713,1.304886133470548,-1.5445739102470508,-18.776283416560155,-2.873456999440525,3.514206154178847,1.711925090694822,1.2619734704195626,5.6375750806519145,768.0199054885635,-1.2393412665788373,-11.622836121284353,-310.39017571287184
2022-08-02,1.0704832838396294,106.29161247582417,9.960997280486726,3.1182618287312263,-0.5504766561483175,7.497396470136715,3.231025288592696,3.378176889583607,5.294452586287606,5.281689524874583,2.777961892036825,0.0250255100680035,-1.1994858917804443,-0.3789234625328153,4.921296394596272,1.2169082768062154,0.4740501484866729,1.1067647549347377,1.823841606811844,0.0694716285303349,-13.396517651615094,-1.8082940153861249,3.777507534612001,1.9427838125446368,1.293742452340912,5.771616509972263,897.5665123917796,0.05840143113536149,-8.69366396386615,-200.1356082788777
2022-08-03,1.619096540124798,108.01257629586308,9.951320410284016,6.492646430333802,1.4098739205852375,9.237883097108924,3.532274064237126,3.423570384544694,5.213305092674396,5.18548293614848,2.538304811761964,1.0097979767132603,-0.8450267642469772,-0.0572539266766776,3.732677376083877,1.3127896946725632,0.4858391169049454,1.1191038400292896,2.402026039314899,2.633410714205024,-9.067574388739157,-0.2652919677244943,4.364206925202141,2.356714991439558,1.5775023414262652,6.215106767408511,896.5988253715085,2.3882067538990253,-6.030735032440187,-29.688925980940795
2022-08-04,3.239493364893131,111.5116365382177,13.6091594378357,9.111568652377288,4.275648954653439,12.776637071989486,4.057426029685594,3.5346809254184914,5.073278030614445,5.029831285666128,3.1108540881498605,1.7179550795728027,-0.3056881335500984,0.637808825880126,2.800555929324794,1.495756267291698,0.5102330845486146,1.1747482377794665,4.506983852615373,4.059767746443657,-3.039475367480773,2.730858139229729,4.434397609697131,2.4441899200459773,1.862701867337797,6.259515149703841,1262.2060351813086,4.19488621570488,-2.1230190231107064,320.80707866858376
2022-08-05,0.1629302680230315,111.69332274650628,16.213426836744695,10.0797890926985,5.695905242972427,12.960384349038234,4.531585950876475,3.733344837551358,5.088891127222403,5.029580739522778,3.359653983261194,1.8849128733827107,-0.0278684266594889,0.6676528090659838,2.503785451556717,1.638899488505368,0.5192019620577447,1.19364494270632,6.080617163458161,4.293753091286288,-0.2731487928031917,2.813243359916571,4.122218593775702,2.9401613376114315,2.0110185271276637,6.079645115987076,1522.4560790352616,4.861245475105666,-0.19414323064908728,335.8013709166551
2022-08-08,0.2146499885456565,111.93307245098792,15.43179943163519,8.10312904178064,6.515389734281897,13.202853801104574,4.803544330585245,3.923799171260489,5.104782905533594,5.0280246539433735,3.006356431855372,1.288739713979698,0.1305499443281566,0.7093577742240138,2.255526252023746,1.800334044792429,0.5423697007137124,1.24538895465633,6.402570744188935,2.808787533797397,1.2287359032921128,2.8638991569095578,2.761202344660032,2.0080182467439527,1.902254402643192,5.898990560065943,1444.1166393957355,3.4932538652506664,0.9123061657872106,356.66683772647383
2022-08-09,0.0030734974484802,111.9365127111137,15.907694750051176,6.531793203370392,5.054462884261775,13.206333087927757,5.013099733723357,4.099696235352419,5.130826937332621,5.036630652017855,2.975263905051569,0.849283894262669,-0.1570380187446606,0.7021206619717565,2.090151191138892,1.8831801218571305,0.5481035599186124,1.263819716062048,7.135988417203264,1.8488969502399288,-1.4700413492663562,2.7981225506758896,2.685551942612748,1.7592414865072377,1.6356164074956676,5.828842159862515,1491.5294690170738,2.4052638966062228,-1.1030083885813116,353.6322447502016
2022-08-10,-0.0766036655212243,111.85076523932037,17.33398967392942,6.05900721496428,4.179279057304423,13.119612887180242,5.098339538752599,4.252285657915075,5.159200674629409,5.048180763007212,3.2049302398809565,0.706774217786948,-0.3279882280734739,0.6766331783052347,2.077068743391715,1.9931289955710456,0.5666466890820621,1.3182585972296414,7.86677023228759,1.5078832711570256,-2.986264845716079,2.5911202866503182,1.4357059599193456,1.497620837705837,1.3563261083291775,5.343810346100805,1633.9822560928933,2.0761622750075666,-2.3164734081472482,341.57665943329147
2022-08-11,-2.358484865130106,109.2127818696188,13.664370324515229,3.905402129208413,0.5718396213229827,10.451703937742336,4.977444584175214,4.423372885940412,5.290300043455722,5.162249633916307,2.5451686931389554,0.1917510806964112,-1.003881828407458,0.1383140305199993,1.9152777322856664,2.0199532264972384,0.5687164689001606,1.3205844919224188,6.614412058327677,0.4199040453392582,-9.338284313656324,0.5406784327581685,0.0135498747416101,1.084329322416575,0.782959120685558,4.797001093961583,1266.84361274768,0.5859351297664961,-7.270253244171513,71.40115534173556
2022-08-12,3.038926201159531,112.53167771286984,16.50082168270227,10.3176743232314,2.88980587640418,13.80824970833353,4.723089377256571,4.4514552489474655,5.158607249758918,5.021985184692732,3.2824109671438086,1.6302184206978436,-0.5823491555099384,0.803805794281927,1.826073970751798,2.233667242188397,0.6045853602160012,1.4146070757679738,8.489864386120528,3.2488475493048354,-4.968877470720211,2.853584475436427,0.0705034486079266,1.472354198229676,0.7737505475609421,4.75877646768757,1550.3120370707388,5.013095441863442,-4.112468230344619,403.6700790254011
2022-08-15,1.595896084296733,114.32756635108296,16.61517926491765,11.270914745816656,2.902225609625121,15.624511109035494,4.578714832172972,4.601739904092236,5.115037754491562,4.9691790028002245,3.4105008456349686,1.7833407435289137,-0.5870793002706809,1.1710375513589089,1.666444023260981,2.310054456960497,0.6134662696551899,1.4374302624389863,9.370678276063355,3.5525007808207065,-4.895025096413002,4.0482626279410745,0.7315008108867755,1.9488192741546344,0.9012864323390156,5.205781780591641,1561.5710807047294,5.6695091421549835,-4.110855898586481,581.9095211703279
2022-08-16,-1.194346752098452,112.9620987756156,13.09396236241033,9.117376444767396,1.4329687032995455,14.243553515975012,4.46769451826636,4.820923106791862,5.1913701159748085,5.04314504991502,2.706704023362246,1.2548047736980636,-0.8636318984936853,0.8733161840632775,1.415965065102061,2.352637836442459,0.6245488366983311,1.4699957919924986,8.54027195005223,2.571291354040792,-7.178674533675083,2.996103944419908,-0.935085831422809,1.5401329849920729,0.5869734652509894,4.433376831009729,23.11906096160482,4.185880500736468,-6.1375820259963305,440.4260190669392
2022-08-17,0.5013967018888899,113.528487013261,12.581645844730366,9.749788266849496,2.6719097101356186,14.81636692542477,4.351857347604436,4.964133390770247,5.183244912743484,5.035672779267528,2.66062098950086,1.345272953936728,-0.6281270145564252,0.9816336241211292,1.2403439796441873,2.378522904358154,0.6304350729846996,1.4911951181842076,9.335025760895316,2.807672937730036,-5.164268760211185,3.314915439248286,-0.773734650834093,2.255613418487859,0.5168784646243723,4.299314156870515,16.186080811143796,4.652485187734827,-4.456930315338384,494.31857202005017
2022-08-18,0.6086921429094838,114.21952599367476,13.816974674549016,10.599801803272072,4.607336161885745,15.515245129673987,4.251305516755584,5.110768721764784,5.181214156033226,5.027806178729004,3.013710622075103,1.4722859612414816,-0.2569967550423491,1.1154299489683508,1.1538704156313002,2.4213097547775564,0.6314384677891329,1.5093294482212076,11.103677172035852,3.107620999485724,-2.108764817484468,3.7156669777906015,-0.3990198601511778,2.513893938231898,0.7838051107614772,4.209976710236171,16.764085552902603,5.27649390944961,-1.8228285621589528,560.8165589362452
2022-08-19,-1.938335082521303,112.00556885024982,10.665034679069992,7.823074121388807,4.128466878633467,13.276172607665025,4.035630007515474,5.324496193869722,5.300389812447402,5.1326004220681805,2.393305954834803,0.8910083080633519,-0.3436862742394891,0.6498039978976508,1.0677930998087275,2.3684806186312626,0.6099019037474036,1.4553860744005953,9.04528913909157,2.003043768933713,-2.986826595333032,2.291614804164371,-0.1652083088801171,2.2689958718457484,0.90936857653677,4.262490389208525,12.49477523188061,3.418001320363417,-2.4937714033717135,333.51842738710735
2022-08-22,-1.1974906718298706,110.66431261133808,10.450799904795776,4.60019859350268,1.0595870715874756,11.919701007282317,3.738087216324277,5.467844009585673,5.377522213405072,5.192113482017144,2.5260232593045004,0.2775645527423822,-0.911534857742884,0.3745668165998347,0.9015435470913614,2.364432049480268,0.6045774159942735,1.4350559314025106,10.473698452180308,0.64187916811539,-8.107810209456815,1.3552039163264928,-0.0918040120789656,1.916245928416088,0.6744604976241193,4.321757368484416,12.171018270856136,1.1586219536779847,-6.71030307623604,194.47934183842452
2022-08-23,2.471429628920907,113.39930322185636,9.873737619328391,7.015779237347099,2.7842598143578225,14.685717658575998,3.165012042198871,5.460221410748702,5.27429951196634,5.081325939229416,2.800515612167353,0.7196860270515815,-0.6045116137238591,0.92040550156753,0.8322814507767338,2.509732312809693,0.6328573849227331,1.5098920960842876,10.649841623411795,1.5657626249089502,-5.038062895688591,3.0974931002377204,-0.4072511405238406,2.077250576503492,0.4330538171773137,4.402675348403703,10.647143714022915,3.3399143507161777,-4.364716889114378,467.688034972455
2022-08-24,1.4496650695776214,115.04321330980802,10.418833828823466,9.310921337142272,3.7757360793427495,16.348276447266795,2.9106497730927607,5.54057802276458,5.236934074282255,5.035698320617644,3.2319224975155114,1.1228380386411791,-0.4216492538141121,1.2521597897490455,0.6731182651173828,2.56783051585126,0.6382259341929939,1.5197914650588222,13.975247696489795,2.422734569752952,-3.459823906226734,4.148923780237286,0.1110764676867129,2.6003023206051568,0.5678723077354877,5.291475838899434,11.299796979252166,6.178750806496083,-3.0228394726743772,630.5498950384213
2022-08-25,-0.0531307343249909,114.98209000578544,9.760781344681789,9.803331955563772,3.704220165482222,16.28645975361587,2.690302186165805,5.697125598223449,5.273698633296796,5.063851871944766,3.25137252299695,1.1777811007073675,-0.4344041843587763,1.226286185778553,0.6313910097615439,2.6246722125143127,0.6524617616922653,1.5547001680716717,13.853815577706198,2.55649708407432,-3.511189295460663,3.9941666727268688,-0.0850507775469389,2.677368289713768,0.7556938255204297,5.252139346361794,10.477352724797345,7.348474495588005,-3.1361436703903833,620.9731597394732
2022-08-26,-0.9472801766080564,113.89288746051102,8.298377549254061,9.648461080109486,2.441977052277308,15.184901172290582,2.3962831797504225,5.875067046661282,5.347114301993354,5.128237962491625,3.0392916198735587,1.1151328628519326,-0.6666048927564444,0.9894649817941216,0.6030205507387187,2.618294335782026,0.6482327647408671,1.5435231085465255,12.077537619800054,2.5021939839447667,-5.498661514373797,3.2874220373486223,-0.4536208669200237,2.9448622131204205,1.1461268906795457,4.849858940036169,8.080705696027684,7.391447740767861,-4.879491958533538,507.42118821926977
2022-08-29,0.3374625666444197,114.2772333217607,7.512936025646287,7.969267942781734,2.802223544940296,15.573607096173436,2.0101071631609164,5.9833075748143765,5.353691523459275,5.129210914133283,3.231566220649402,0.8137090334868854,-0.6005986585099776,1.0584369185267437,0.7137469824505468,2.654376575586205,0.6614392446335035,1.5561923932681714,9.100976351667148,1.834205239956108,-4.861247609895765,3.488608618004875,-0.3354404871545697,2.679914146235071,1.267746998798482,5.283878946012227,6.940096866988594,5.87166200134304,-4.401739565563061,542.8946194428974
2022-08-30,-1.256179747583952,112.84170586067349,4.470895640506408,8.024468449976606,2.972483290783216,14.121794850279056,1.6192381175763495,6.14694633808275,5.43377264622556,5.201964634364596,2.1318584955021413,0.8004390732277201,-0.5624849398100809,0.7580120460329407,0.9837752062921736,2.6490092890067816,0.6502866424076967,1.5233854423410853,3.508918008013736,1.8573947816846967,-4.700104662364618,2.588413769942562,-0.5599855557717374,2.865443122480163,1.606822127011626,5.136086703783689,3.3594867365416174,6.411903624986654,-4.184070599674158,394.31518558857056
2022-08-31,0.6452658849674942,113.56983489260776,1.845725180156121,9.92378565212178,5.932480322213837,14.85818385976048,1.3159302802587365,6.210382918586154,5.425007172817372,5.180566607447072,0.6269698116055298,1.097509975439702,-0.0198478118993742,0.8967259067385074,2.019451551041424,2.6698267582746893,0.647286965176865,1.5148718176822045,0.4085508065169265,2.5529586080159303,-0.1663474281293684,3.066627970932897,-0.4639567001895406,3.4014682140311314,1.9692006131706896,5.299526700219459,0.7610874745119309,9.399057796172855,-0.1474007162783564,464.55482884822084
2022-09-01,0.9250542547962536,114.62041748244692,2.6206532888128264,10.116783866325886,6.653268614747112,15.920684376536917,1.3199244231280116,6.2728620086628455,5.417051337449584,5.152118225425752,1.2121729399967056,1.1167692282130208,0.1111040425195475,1.101303481915748,3.4256578958917445,2.764478256716328,0.6629120379341416,1.5534257489567456,0.4670567573239949,2.534054752314164,0.9078976812702916,3.652601834824457,-0.3391874387281972,3.148360092759444,1.9060571468860488,5.463661304618471,1.4426322910518974,10.950395983969662,0.8239093933193552,567.4045740902965
2022-09-02,0.396182680053414,115.07452372431727,2.806544307720042,10.714164165742854,4.145984205774552,16.379942050636114,1.347504634602578,6.370820243551813,5.440565034157893,5.153600466443542,1.3253146902833934,1.1927982569957962,-0.3522955351915163,1.1835007194784657,6.514078344462505,2.8569505814641123,0.6718511457502787,1.588791875553856,0.2741550827342882,2.659865148331616,-2.852844387594929,3.83894829385017,0.1993259166381431,2.7421543070551837,1.78638563471511,4.975826424297099,1.6102424767266843,15.40743686854908,-2.6238426492292275,609.9289859940487
2022-09-05,1.2240731047685085,116.48312001966713,4.061773230587704,12.964914765233962,6.303834341484215,17.804517620623155,1.451791244754344,6.43976613882561,5.423655602614343,5.123854283127871,2.094720312799514,1.5289743852754742,0.0423890311717733,1.461759247444955,9.525470092655192,2.9741557641171443,0.6936329645689852,1.642642578139775,0.3192594780887837,3.3105991260519883,0.3314483569088184,4.5596293926610265,0.3806245571924159,2.690111693949163,2.025047825945541,5.084615872861173,2.7420300911203825,22.634969665779114,0.3147257207645351,748.9841380922605
2022-09-06,-1.4608344200258694,114.78149450889975,2.6202138745395995,13.949333550842288,7.708181367883195,16.083588678875625,1.46687380339422,6.638257732396863,5.539028463977316,5.217734018527924,1.0904395801343776,1.6310062309210729,0.293009774030367,1.0991127321986005,12.379351503041828,2.915830187118614,0.6704114443094032,1.5819605108965529,0.1292101006979465,3.713192823035561,2.420885699899739,3.625171332336008,1.6341384929223832,3.171303887283881,2.5810939759333675,5.3280281670902845,1.44223608951211,24.8896816052081,2.221786615731889,573.4877892989809
2022-09-08,-0.0406353243396218,114.7348526763242,5.05624956362507,17.64437499372319,8.675579677709248,16.036417736110884,1.44428565683095,6.72581291241926,5.58156857586609,5.236785461713082,2.794165353842557,2.1586185482793105,0.4620789843612469,1.0796054077364068,12.929907415928064,3.034492889750441,0.6728339828872602,1.6073579914282978,0.3121115112083052,4.784478010821345,3.833227221388744,3.517363234432298,2.619255266020362,3.2883715492444896,2.3835384423958583,4.446848013628788,3.6387079608176367,33.375693461721575,3.5306862291864287,565.366190362084
2022-09-09,1.0991730715190773,115.99598728058945,3.0785194339312776,18.89266940535401,9.038203733461316,17.311858793021614,1.179800336217555,6.720627783636603,5.571989426296118,5.205679831899217,1.744229723033002,2.3454865580114697,0.5259317498431585,1.3245239109822349,15.19513408819237,3.2815930180835027,0.7058237337238019,1.686677648356416,0.1354277495500398,4.803503067276749,4.151866831707067,4.0879461567462965,1.807324175290232,2.805642238578017,1.6543517425959806,4.65044564703987,1.8554711148350274,45.90686111895128,4.011680290939445,689.5047410268493
2022-09-12,0.7263596406262396,116.8385353169416,2.1962935501905334,17.26003185718526,8.169951930967493,18.163964788962573,1.2509016392228465,6.746479153254657,5.590450912958642,5.199934921215589,0.9398156442297296,2.0939644729162663,0.3668701751278508,1.4833045924436172,15.49048548832826,3.407227357004368,0.7199343747567359,1.7380115390336337,0.075892839564005,4.146153509581414,2.8488286952179607,4.437880402874448,0.9441370166304852,2.258662134711688,1.7058716710055897,4.420490518937993,1.0600047977952793,62.28406164842688,2.807668873430998,771.3087349047022
2022-09-13,-1.8358583839629736,114.69354527062598,1.532767639568795,17.52130350635093,4.127115055522364,15.994641734561336,1.2776155392306014,6.9227804382155504,5.730516038604773,5.311677872217816,0.4008177762309424,2.077856202333072,-0.3495554315623727,1.037278212250104,14.351750900665564,3.350215719745484,0.6911890575084232,1.6646008121342168,0.035681431684322,4.293616732247031,-2.898097105545076,3.309915318543222,1.8273633328219108,2.1828698713359884,1.7594433728387455,4.862600274055311,0.46173113329483345,180.25063681568386,-2.74218296736674,550.9687727342532
2022-09-14,0.7493022049110731,115.55294653422943,1.783217212021827,18.867198516879217,2.6596938551325744,16.863792142657083,1.2650750167423617,6.902776193032537,5.724526557721106,5.292176688179289,0.6027631418483961,2.278595201241568,-0.6075667228119274,1.198892521658058,13.96144017779201,3.4623911415060475,0.6957672399164815,1.670223133463741,0.0546176169546237,4.542708222689982,-4.998843924790066,3.798744567495836,1.954926411666798,2.757271065996976,1.98966735639145,5.069958672649182,0.6875510765486612,1572.8632708688476,-4.761241335152605,634.4751054751258
2022-09-15,-0.7408082502351587,114.69692077291404,0.4179624937908718,18.48844608007638,2.598700504929613,15.99805552892661,1.2643352109593002,6.95675271781428,5.783474691404644,5.345048207361355,-0.4767043749482501,2.2062126239205284,-0.6132132566665843,1.0186843284608762,14.147048444283223,3.52336341770996,0.6981743678558939,1.6649561666416628,-0.042603524603676,4.356086457158859,-5.07968140001528,3.270306421753855,1.6146116745507968,2.7614556444105,2.3716411385547467,4.777508574501894,-0.6162876156535235,1534.8075667535309,-4.85497520501131,544.4916843706911
2022-09-16,-1.0326950464076168,113.5124513537101,1.345363912641678,17.230804625260017,-0.1831765565326651,14.800149355550246,1.2895605936925412,6.999170260124354,5.855162137227871,5.406404782555476,0.2517813385221986,2.01289996573726,-1.0820979761210003,0.7792429021848593,13.423676119376797,3.5538788886735087,0.7002815594185381,1.6534728705927293,0.0241876583953563,3.964296482273251,-9.04758809273147,2.547911506787777,1.4308725851576467,2.532501180739609,2.020140339487874,4.397423894688612,0.3830971422005502,1408.8629576793562,-8.67345545373923,421.2902553144632
2022-09-19,1.2381438588741966,114.91789879920364,3.843683738229595,19.19086472413917,0.8057282598508331,16.22154035477441,1.179732214703897,6.895380315217708,5.793422322815558,5.354224608568811,2.39292195532853,2.3271936100112245,-0.9242263376413208,1.0459357463456118,11.077091603467547,3.800977682529212,0.7368634660655045,1.7450996031097874,0.2548509319079386,4.221778276133961,-7.266520518944154,3.2090861186867987,1.1491848297937657,1.804703219490369,1.715448057721392,3.729850069212107,3.512524141989439,1604.6885008171835,-7.329935796180299,560.0174912065461
2022-09-20,0.2371900602903709,115.19047263264989,1.5795241768719284,18.91768507076877,0.1441961067051921,16.497206296412283,0.8772679446175243,6.847737386904511,5.78982533128938,5.356794616201658,0.6370317758040146,2.3032280247613333,-1.040350104697804,1.0905237377157784,9.95269539891842,3.9199410151788654,0.7394145392915469,1.7814941236204531,0.0561503727599631,4.023504587097657,-8.146236068552467,3.279108030490796,0.826328052361876,1.7348512818353836,1.7284013236169025,3.084045316283187,0.7026903530139611,1577.1900655724407,-8.245777636776806,584.171168703599
2022-09-21,0.326254426732242,115.5662866487877,0.4546755292474749,18.36688603269405,0.8360501614559097,16.87728358897372,0.8419402205190015,6.797976396775271,5.775967792246553,5.356612823473464,-0.6722580501735753,2.2387981361947062,-0.9243596561643406,1.155142155543399,9.32535839777382,3.898695228345903,0.7318250969204053,1.773436371014038,-0.0606948351865952,3.9036898232881776,-7.295556854943466,3.489073182693607,0.5810415074104315,2.597288069906878,2.105747729392707,3.615538081771844,-0.714150911110004,1521.929688699608,-7.30890617798021,618.7649283318549
2022-09-22,1.4706516869546826,117.26586419293898,1.986199926474314,21.581659252604883,2.416673253276969,18.596141331741773,0.9479965156303396,6.703255094170327,5.717942893214955,5.308064418160039,1.0184882436788616,2.7497484558966425,-0.6586161099584196,1.4838771643729145,6.974905248284228,4.021923957861775,0.7531386511396458,1.852535878340304,0.1384281609353096,4.582947250567993,-5.000313421167587,4.251747925219506,0.6989219931018976,2.928328930823389,1.9751233081330968,4.01673150656786,1.3175913609071062,1843.226534467616,-5.155357712870694,787.6515577128082
2022-09-23,-0.7357855930266499,116.40303885866912,2.2039579943290324,21.841212709693792,0.7483277682771917,17.723528009937276,0.9936900767572522,6.708700380891276,5.777807777699034,5.369113193505433,1.1907952003850053,2.7859366116859707,-0.9418375137072006,1.2988928392481258,5.868658195107611,3.875534566382234,0.726314193274818,1.7839895080398884,0.2016272433550794,4.822564136075693,-7.492289373405055,3.909161263969112,1.2574430001896542,3.476439159164182,2.418120873016265,4.680758744757202,1.6147526485999502,1869.0014007956622,-7.44947583170526,697.3902680156843
2022-09-26,-2.463911591169521,113.53497089175684,-0.6495278266966236,19.39204140393742,-0.3229284378783899,14.822924357766768,1.0375910609053167,6.763047223007068,5.906845290574489,5.507980343399215,-1.6096943293783097,2.401142168809682,-1.103887751628021,0.7340787498008113,3.9084149277974496,3.7272306825824257,0.7051089591101863,1.707673548449174,-0.4273354998912924,4.356864186780682,-9.247498677729734,2.3677191276294343,1.0376504578070225,3.1282354842109843,2.8462227563154414,4.388665012766868,-2.287669379734033,1623.9037876813486,-8.926211081142222,404.3291324409939
2022-09-27,-0.4126256284049279,113.06649650465536,0.1992088317589128,17.943685600481306,-0.2256009465481532,14.3491355445826,1.1034824089052926,6.647840449419112,5.925140082113189,5.531440044271202,-0.7444321557534492,2.2246137416977114,-1.0853159524623506,0.6398852104891505,2.262806354587054,3.7029930244968536,0.7049024141425343,1.6869030462111296,-0.3630305292506076,3.993763185228008,-9.12275078460892,2.098215831067744,1.0324317260549694,3.068026987025826,3.0332546767180437,4.500710649458253,-1.2710074392054644,1478.8877216391647,-8.803217877935626,353.9486677036594
2022-09-28,0.2563589483469686,113.35635258602746,-0.1879744800035795,17.9964291976666,-1.76050288617548,14.64227978590854,1.0640283777836723,6.497174212607651,5.910236314913996,5.519189704751074,-1.135919986248336,2.2840415601348028,-1.349021167627592,0.6889792079596166,1.111450716483999,3.6780101803632537,0.711325117252446,1.696775894613488,-1.0874536156523038,4.034740307207729,-11.208705697468972,2.241077895690208,0.4181332630384303,2.956610389248401,2.8768706805149447,3.851739515218336,-2.0314996154256026,1483.9815925031987,-10.914661017458121,380.26069513582655
2022-09-29,-0.775093880391653,112.47773443409795,-1.869372922740491,16.22076086428315,-2.072615434056817,13.753694490946469,1.1516729806591988,6.398690899701428,5.933293008846274,5.55988196825053,-2.5094359176009866,2.0414086062718093,-1.397643746975449,0.5187141689053739,0.7969780796655552,3.5978817587119765,0.7190080776117916,1.670942254766543,-3.626259763894088,3.630564745462857,-11.533430751336448,1.7259660207563472,0.3605710641703006,2.503514864145737,2.898358344467269,4.027266784143104,-6.924287515610199,1306.2342671523602,-11.352170980629134,288.39895543730483
2022-09-30,1.9517989726078435,114.67307369919529,-0.3488609052023868,18.631802185241,1.0554967559475943,15.973937931324253,1.12907862949422,6.155386558560993,5.818093124129244,5.462044397024387,-1.2129691322491607,2.513502424840877,-0.8889513333843803,0.9289914886573762,0.8300919487906037,3.7683763240794015,0.7456046705009133,1.7511856204356129,-1.6498624368710155,4.105635348018391,-6.936654027360805,2.8975756175077234,0.2588952146885522,2.72604701178157,2.6825112204089026,4.031141377816248,-5.845569093397632,1547.1579040775998,-7.080196250787209,507.4192755504367
2022-10-03,5.36657653076964,120.82709195944844,3.729271622401488,22.995846945509715,8.164631921161348,22.19776806615602,1.528748416884687,5.809903086798625,5.59924380688418,5.238481359541155,1.771772890967126,3.413795122129489,0.3446267221704737,2.1510002113758406,0.6844919763545382,4.134651089606625,0.8039942233933317,1.966343927966096,3.9570880239832937,4.796975219412098,2.400078238940024,5.730418952353135,0.1588906145335004,2.935499189639256,3.123044029896032,4.6412974072943065,270.85950021451987,1983.381881775821,2.6415873092683815,1126.7974511661425
2022-10-04,0.2968719611792236,121.18579371698428,5.579557258324387,23.465286560250377,8.31500403315756,22.56053897673125,1.8705873597068905,5.788270552678128,5.673644257256809,5.279054497109056,2.437138588802635,3.5073435550170844,0.3652918733572478,2.197493681545052,0.7653306421570553,4.014015869078895,0.7770034976060872,1.99668446087602,5.95674651836632,5.057641543975617,2.667344672039857,5.809976052420163,-0.2103277347268546,2.8966988870270978,3.275680862500161,4.1579095651017735,67.04685698282411,2030.145341763081,2.8371921790816867,1160.0688901929138
2022-10-05,0.2575788443619053,121.4979426839713,5.894538450950299,26.414828798352293,8.97339800992577,22.87622899667125,2.1638895611082374,5.757255950974872,5.751179719829358,5.322537541620875,2.2523616354052094,4.038241621921589,0.4735453783858395,2.233204400114433,0.7820380405197804,4.040316841080314,0.7697672592100491,2.051751658006144,6.232256716635684,5.75429886411236,3.538010410297802,5.793251932484316,-0.4606331728468014,2.734678955445482,3.0597203340116352,4.048486271668707,28.116447986012954,2324.9190609282487,3.728251346559055,1188.6314257721992
