,XP INVESTOR IBOVESPA ATIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-01-20,0.8474811622036338,105.73445198788768,6.128002148253329,6.128002148253329,6.128002148253329,6.128002148253329,2.709131731518945,2.709131731518945,2.709131731518945,2.709131731518945,2.004597281077724,1.5286741122908771,1.0345680296638724,0.4816606138204014,1.944747048714515,1.6289604138385485,0.129932568225086,0.0528847248473528,2.792506154810204,2.5423451113829434,21.57104347173444,24.67408228917086,2.072447148644673,2.665962846673924,20.93228541785104,8.300632868928313,543.0718103084263,414.137954475877,280.27810775774304,130.4882052723742
2022-01-21,-0.5084765769381216,105.1968170657754,5.5883661157570925,5.5883661157570925,5.5883661157570925,5.5883661157570925,2.790839890264515,2.790839890264515,2.790839890264515,2.790839890264515,1.752548430904236,1.286517262706986,0.8040292878339883,0.2639536542960626,1.8237455958471656,2.0492355222247887,0.1502459044337162,0.0666022850756365,2.681888352040693,1.7520990912642966,14.93496290554802,11.06046717096818,1.343633035700318,1.380363498696253,20.21877513270288,8.19109332177627,489.1082070588026,359.0463696276569,224.3917009428064,73.66523875905413
2022-01-24,-0.5677872603262357,104.59952294020722,4.988848824565184,4.988848824565184,4.988848824565184,4.988848824565184,2.8013018306182462,2.8013018306182462,2.8013018306182462,2.8013018306182462,1.53198942452016,1.0636716504350583,0.5801474466725461,0.038744009235153,1.6777052159588282,2.056727523214027,0.1530153833701179,0.0721111694200477,2.557996922566303,1.448740928445479,10.620945872228432,1.5050881142103751,2.1632534343020016,2.5588663632583626,21.926652960702537,8.167142989941642,429.15647793961176,297.96653415404603,162.51681043923048,10.853366399592446
2022-01-25,2.1200415852709265,106.81707632453464,7.214656079543213,7.214656079543213,7.214656079543213,7.214656079543213,2.894682523799943,2.894682523799943,2.894682523799943,2.894682523799943,2.25149804194022,1.7943903148520397,1.323716896469861,0.7965404377577645,1.6507630976612897,2.5812121162862085,0.1952203981159173,0.1039618394748656,3.948096515852335,2.012306641715042,19.62776535469827,22.178634933011203,1.659777800667018,1.535495591057982,22.032752147314024,7.874266378709355,651.7372034374146,519.4190285278077,383.1740166670005,230.5731684677357
2022-01-26,1.043411853042131,107.93161835997788,8.333346509275504,8.333346509275504,8.333346509275504,8.333346509275504,3.062756869154032,3.062756869154032,3.062756869154032,3.062756869154032,2.493199032875112,2.0593467482366825,1.610050041465161,1.1087413141705915,1.616882661443326,2.904065821281568,0.2345093460244374,0.1452903706632055,4.72270662936668,2.1718785961774474,21.027698502324483,23.37254052412456,1.0678121149973976,1.4930866756399257,23.107979607832927,7.5191362408313775,763.6062464106437,630.7278399131918,493.1191824179156,339.58050760908486
2022-01-27,1.3808646172775774,109.42200788876588,9.8292833599348,9.8292833599348,9.8292833599348,9.8292833599348,3.289045452710592,3.289045452710592,3.289045452710592,3.289045452710592,2.776489241655145,2.370782872533072,1.9482510699709568,1.478580078080956,1.5746740095400111,3.220222840017534,0.3006661836548353,0.2039896606051804,5.7992951299382565,2.421451251562018,21.31229473342694,23.840017517815014,1.8113511638182704,1.2788383637413074,22.7406119916078,7.19634470280754,913.1999314765734,779.7612626269054,640.7886322426522,486.311708228064
2022-01-28,-0.1689665387600625,109.23712130939448,9.643708621296554,9.643708621296554,9.643708621296554,9.643708621296554,3.4691954095722912,3.4691954095722912,3.4691954095722912,3.4691954095722912,2.578818290674053,2.192564574327636,1.7880415826117846,1.34005414571502,1.5310006609287918,3.389256408564654,0.3711866756734291,0.2415675640796908,5.843514509458199,2.2442784019606163,16.71144482561828,19.244759571112105,1.4754158538325424,0.5411805828111396,19.22233128332913,7.0854004494506855,894.6424576127487,760.643495644826,620.3065650521178,464.8909690892866
2022-01-31,0.243587722482963,109.50320952529798,9.910787233973014,9.910787233973014,9.910787233973014,9.910787233973014,3.605105631434237,3.605105631434237,3.605105631434237,3.605105631434237,2.5556818941636656,2.1824354497858898,1.7893774573931454,1.3556739635573731,1.5502648423639978,3.417242935457518,0.4308534019829194,0.2629265458279107,5.943180118020534,2.302414688937364,14.972365817980108,18.58826321632925,1.168632156855541,1.3038568285218453,20.12978481722358,8.676342228987489,921.3503188803948,786.7910330264823,645.0894748409505,488.73478404094584
2022-02-01,0.9079668283104024,110.49746234372292,13.653322034763647,10.908740722792311,10.908740722792311,10.908740722792311,3.734844436626308,3.744438479405639,3.744438479405639,3.744438479405639,3.4689632217447306,2.366245385325766,1.9841680351046245,1.5640938115928424,1.802324271016446,3.414787602871678,0.5033726233149419,0.3143567215499937,7.1885166270816745,2.594673901556499,14.759632916317752,18.63059591871033,1.1407071046374275,1.3197918238760256,21.6647817255154,6.7750185448949125,1295.6037989594581,886.0260272529821,742.9595140252434,585.6653053528473
2022-02-02,-0.9175059967693188,109.48364150044134,12.029601664639983,9.891146375719355,9.891146375719355,9.891146375719355,3.6203416150674697,3.847260105861521,3.847260105861521,3.847260105861521,3.1301790892624712,2.0370502267967985,1.6626556247793525,1.2503450465318713,2.111452879024634,3.313774321174709,0.5438468637555538,0.3200270868708789,5.367071049535227,2.364995715342891,11.76189306457969,15.031235834185765,1.3699136373189325,0.5791510016528685,20.10113970394333,8.148889648829101,1133.2317619470916,783.7062071191485,639.6668654999864,481.04026160836355
2022-02-03,-0.2025647138075847,109.26186627536984,10.838878573644376,9.6685456895635,9.6685456895635,9.6685456895635,3.414385562512226,3.892430705894781,3.892430705894781,3.892430705894781,2.9686572196253307,1.9533627767296025,1.5807929564030316,1.1698204053866803,2.3495067777976018,3.2394082597260625,0.5823894440902222,0.3244220738573152,4.314156675997294,2.3471352303513493,10.56531347812706,14.035558099268105,1.7896958396860423,1.0673630360675048,19.594605476241668,8.645000644690505,1013.6140350736415,760.3329251894196,615.312704316535,455.34448663093957
2022-02-04,0.5861575752951653,109.9023129814518,11.722825823702,10.31137617783892,10.31137617783892,10.31137617783892,3.1994076536110887,3.923244651832394,3.923244651832394,3.923244651832394,3.442710126420624,2.099034631674258,1.726890104964604,1.3157239774009175,2.4646628440365306,3.177150931804023,0.6271759952719917,0.3305039788673848,4.469022265777821,2.5919531585020006,10.802410200132892,15.618290210348778,1.3906841263957237,1.0962335596416164,21.2644195436118,9.47740041697581,1101.4633127634543,823.5026392727011,677.5012368604663,516.1907057625796
2022-02-07,-0.0879467198908301,109.80565750210046,9.37213379014889,10.214360940824076,10.214360940824076,10.214360940824076,2.8694320809814085,3.96054031283593,3.96054031283593,3.96054031283593,3.017491294836273,2.0519615890532235,1.6808433205853446,1.270158081798648,2.840431593488732,3.0511393266313687,0.6622051485190439,0.3309065421556593,3.048299541989896,2.6635547327852445,10.052848042071387,15.202214661176251,1.21690850197557,1.427237911418433,22.01354694763041,9.443162143075517,865.848632548533,812.6876593836165,665.7047730739264,503.05122866379014
2022-02-08,0.0187021181779822,109.8261934859326,7.434942231666188,10.234973360856332,10.234973360856332,10.234973360856332,2.6415331209288584,3.9830839157014695,3.9830839157014695,3.9830839157014695,2.5424022321523307,2.042727045079946,1.6712443553619698,1.2595099772397722,2.7621965440465925,2.930549694941176,0.709658924925302,0.3309127230481994,2.43134027425695,2.776391491149801,9.380149079009769,15.16029328155673,1.0426939189155753,1.5312598650845002,21.374369005390616,9.78574726233316,671.5839702953842,813.6353237426325,665.6706511049132,501.673393200926
2022-02-09,-0.2202687315908447,109.58428072258664,6.866225466952339,9.992160183264874,9.992160183264874,9.992160183264874,2.503558730594482,3.997229669369613,3.997229669369613,3.997229669369613,2.453174955981253,1.971966516984577,1.5993415397153443,1.1857008797148871,2.543155814797526,2.7723064424504207,0.7530110209367832,0.3317860153059974,2.4149788789923483,2.8432654298227624,8.489829864710776,14.284865897746974,0.2422800248656633,1.9777387320079292,20.52399712359005,9.437974538874023,614.1667578722602,788.2403068694208,639.2935454005453,473.95187353939974
2022-02-10,0.7456646965716907,110.40141201692698,6.525463238209631,10.812332890748062,10.812332890748062,10.812332890748062,2.350087977915276,3.996118190120818,3.996118190120818,3.996118190120818,2.4660564836040355,2.1749700976544144,1.799783114330611,1.3826613510765575,2.590526332630628,2.676181855255504,0.8257163806685471,0.3412750330339719,2.237170733212621,3.247700657239475,8.710189369896812,16.19010370226541,0.3994193064235751,1.5393388243244488,18.022441233650923,9.526496211654784,579.5449694977864,869.1437570205658,719.2146041448849,552.5278175814059
2022-02-11,0.2059283087630037,110.62875977754392,7.18125942054629,11.040526853770812,11.040526853770812,11.040526853770812,2.257560660063955,4.015701468856977,4.015701468856977,4.015701468856977,2.8552012093572023,2.218414934820577,1.84261048794856,1.4241715088656304,2.335954662776269,2.585092267979173,0.8805025873256793,0.3494815742176157,2.759381433863559,3.446102184684196,8.40357967085613,16.364375240266096,0.3499212988225363,0.8206329197816837,18.009567378944464,9.234624938299309,644.5789926811848,890.8492112293249,739.9373642986303,571.9047620055969
2022-02-14,0.0243178712443503,110.65566233690583,6.707451253219064,11.067529546120149,11.067529546120149,11.067529546120149,2.0754995343544835,4.035058295949088,4.035058295949088,4.035058295949088,2.874741918610455,2.211703899686076,1.835266107302815,1.4154974028411698,2.341990431138659,2.534693585802599,0.9534644044271252,0.3554316103619034,2.547630184195258,3.520880874358386,7.766840269192681,16.06951765604932,-0.071712248189245,0.1502808258003954,13.790454271071347,9.675144383474418,379.5136298276891,892.4354168611248,740.5405731546412,571.161453822865
2022-02-15,0.4067407568515424,111.10574401539408,5.970515909881712,11.519286456412376,11.519286456412376,11.519286456412376,1.885934780878176,4.047130366229059,4.047130366229059,4.047130366229059,2.770049994063608,2.313977653348869,1.9362331048872183,1.5143876921808055,2.2510741226945106,2.534468271749079,1.041087405770281,0.367852946865595,2.320729280261422,3.6950429926592623,7.526925934801014,16.66134379917813,-0.3696828982755748,-0.1952996706508052,10.23631539456359,9.70495229379812,69.15207400433692,87.06552592527085,783.6187794887035,612.8924415268483
2022-02-16,0.2257851989915904,111.35660434061032,5.317237898359446,11.771080499251982,11.771080499251982,11.771080499251982,1.7628647322705082,4.067025438495784,4.067025438495784,4.067025438495784,2.5897612541564534,2.361829388363708,1.9835142092787543,1.560418113451906,2.0795216097124567,2.509633289281453,1.120330667339631,0.374577998133121,2.195408193225905,3.827499517514121,7.200555141376857,16.942426393776362,-0.2633048694376869,-0.0054938010699685,7.766033738038516,10.27706215788411,48.685911800779714,90.7409125945014,806.7002746754545,634.6260162098501
2022-02-17,-1.4167206790809517,109.77899229939452,4.355811669429179,10.187596488586845,10.187596488586845,10.187596488586845,1.64496655056368,4.103725458240873,4.103725458240873,4.103725458240873,2.187591849283728,1.9521266694376616,1.5747972095112166,1.152198566180528,2.213503721095004,2.400855710155912,1.115341387443738,0.3620326710799215,1.6257101282745148,3.3367236011705432,5.794221816738474,13.060441685772204,0.1539263747591587,-0.3033763630719485,7.087591069809861,9.70676126180137,38.37496190720487,39.583777424293025,646.2535400237865,472.8306588983663
2022-02-18,0.0915646607379194,109.87951106125496,5.047812812746731,10.288489387486882,10.288489387486882,10.288489387486882,1.3979905229262568,4.079204203211154,4.079204203211154,4.079204203211154,3.065156067338418,1.9858626606297665,1.6038522200966558,1.175405401753705,2.727799330154886,2.3643486776425,1.125275642927723,0.3557822791816412,1.5708850303096582,3.4262033298397863,5.814078318202826,13.476552756757489,0.5089970867159441,0.428379009367429,7.546366435416552,9.875720126983444,45.69633915602798,40.64785006968091,654.244071754782,479.4718655310809
2022-02-21,-0.8136184042830452,108.98551113672438,2.0300450890469466,9.391161940024556,9.391161940024556,9.391161940024556,0.947532936998181,4.073789143207407,4.073789143207407,4.073789143207407,1.3317042992554284,1.7654976481222673,1.3805627253132424,0.94823246016749,5.757307832187639,2.277434253548986,1.1199572721992614,0.3495995312012482,0.2191707865318596,3.158056106370933,5.02172857974646,11.04949737259081,0.7066780009855815,0.7755918202903029,7.065329724106507,5.9233427900509845,13.456332403663447,36.63203976007097,562.4121441897917,386.2899101467171
2022-02-22,0.8579408894133334,109.92054240030248,1.84276310366353,10.329673447712397,10.329673447712397,10.329673447712397,0.7076989796963737,4.017986479459515,4.017986479459515,4.017986479459515,1.510661611390887,2.020820321592295,1.628088324185096,1.1863920522501248,8.697295800492757,2.259335866796892,1.1574540306050296,0.3589853687059968,0.1229225388640041,3.5938121679474944,5.651746592927013,13.278834294729288,0.4709947510674545,1.1478738666346795,8.174106902665272,7.002234630678059,11.400931916576166,41.95909836497717,654.1636873941616,476.6907225279228
2022-02-23,-0.2274934266833783,109.67048039176706,0.2270772651638498,10.078680692937596,10.078680692937596,10.078680692937596,0.5793088215953786,4.000357069185893,4.000357069185893,4.000357069185893,-0.9529467737357312,1.9641963688464832,1.5672710427527885,1.1202499496774485,12.351273962280752,2.1840295781755383,1.1688335984947995,0.3517228432837151,-0.0446958325288433,3.5977016556470627,5.364017430094741,12.74128163985194,0.9328548429800764,0.1589287073273002,8.765463311325929,7.501878227110475,-5.887126604029345,41.180428914597044,626.9643795206463,448.1399805447321
2022-02-24,-0.3895551572690059,109.24325337939923,0.0056135404624817,9.649863515244576,9.649863515244576,9.649863515244576,0.5897617393561374,3.981930480696929,3.981930480696929,3.981930480696929,-1.320826286250048,1.862794774061537,1.461557923371611,1.009072533361717,13.950186935683847,2.1896363302370814,1.2017704754012184,0.3494652965782766,-0.0558395963837276,3.38755764493342,4.84270679260492,11.497727291290817,0.3521958636375025,0.3474045652581883,7.873910508589446,5.366121832435521,-8.307051202268688,39.41082262672039,581.9822044377524,401.805667782709
2022-02-25,1.7152628243196189,111.11706229269336,1.4737949457294637,11.530646861038774,11.530646861038774,11.530646861038774,0.605994204660686,3.9175635559737616,3.9175635559737616,3.9175635559737616,1.1283106103204374,2.370644643119796,1.9602991648443693,1.4969260106046327,16.10505592160101,2.2796529031251733,1.2683464596027356,0.3739453723625598,0.0424555924698319,4.073932064534382,6.054809794955759,15.68224456979815,0.7770773481390546,0.1599589683973526,9.062189668777192,4.083956430172386,7.291581469661353,50.00693783390534,767.9596567000102,586.4302785133901
2022-03-02,1.845914938996796,113.16818874532856,2.41700247676083,13.589407733006448,13.589407733006448,13.589407733006448,0.8483109587368967,3.9027063588390334,3.9027063588390334,3.9027063588390334,1.911442971679542,2.9043330687850824,2.4898989243432346,2.021293533523912,13.98986224914669,2.443439011414703,1.399112859665914,0.4172913823949161,0.115905217006356,4.638854942882909,6.945361339342674,18.90409306104112,0.9924101135516814,-0.2132761859458202,8.985757466518619,4.034469488954509,17.291832189443916,52.77219606664319,971.7344364900811,788.8515126363988
2022-03-03,0.370101849322646,113.58702630471996,3.7479432982342646,14.009804231660937,14.009804231660937,14.009804231660937,1.0750773975573862,3.948910580297654,3.948910580297654,3.948910580297654,2.7411787749295264,2.9739852004104343,2.561902411315208,2.0953505099916376,11.55806350390068,2.526279668438544,1.4855939111570686,0.4424362336578881,0.2549717210496565,4.648733776497595,6.809884896373324,18.701795126337167,1.2133140847506714,1.1645210509085706,8.902326642549784,4.615337908162246,31.426909962563187,55.374098169151374,1011.6723537732696,827.4351798338063
2022-03-04,-0.5509661857151071,112.96120019842164,3.3857502614209984,13.381648761944504,13.381648761944504,13.381648761944504,1.1784591039310683,4.004761109299537,4.004761109299537,4.004761109299537,2.188728064220139,2.772872244619008,2.364072720241169,1.900644007111872,9.26525693275077,2.4666781009886143,1.52867010586552,0.4551309182820218,0.2783869386495112,4.50188085825049,6.193322191132504,16.724034550402298,1.373939168967767,1.3868792832258647,9.25090250211524,4.365838104573988,27.506219978815857,53.01014251999756,946.7546489577799,761.1625202304856
2022-03-07,-2.745800419012878,109.8595110900514,-0.03894539636088,10.268414975155322,10.268414975155322,10.268414975155322,1.1901098456643282,4.08553911395025,4.08553911395025,4.08553911395025,-0.7103286705441377,1.9533041962371644,1.5501716405672366,1.0925875047008182,8.233942092119111,2.3130267113847376,1.5040617649452197,0.4292985986259758,-0.1026688231486778,3.450155009404336,4.210789090236957,10.397911850063052,0.9057477576181736,1.8436307899655264,7.569972021496774,4.670010233693126,-9.015108994990992,38.5571095128632,633.3286870873873,446.3808985868495
2022-03-08,-0.3152977970730108,109.51312647170928,-0.2664079766432604,9.920741091871328,9.920741091871328,9.920741091871328,1.2060357258443424,4.06261914875261,4.06261914875261,4.06261914875261,-0.8895521929945523,1.8759989237303776,1.4681619622576347,1.004657639927721,7.202966402126727,2.2439952336964626,1.511990617310053,0.4193404925479,-0.1489430416387684,3.3963838408122258,3.94485444092869,9.73323930897215,0.8930328808759396,2.074393782758055,7.5633134796917405,5.621100441849754,-11.440794823408291,37.25919708830435,596.4582901338074,408.15413659109635
2022-03-09,2.0293278264589487,111.73550682082488,1.7384863066722192,12.151393277898588,12.151393277898588,12.151393277898588,1.1936843454090067,3.9807515436073073,3.9807515436073073,3.9807515436073073,0.7808283338435706,2.473548092810533,2.0534315333099973,1.5769857615510714,6.125068944486763,2.2676197479039577,1.623966956041177,0.4486421068933974,0.1521717660663765,4.342253765316689,5.0334772610412815,13.992419365204167,0.5872225488928563,2.163322535885489,7.904116330460829,3.705208269391372,9.939617042472278,48.69365082444559,817.4200745915691,627.7588504541172
2022-03-10,0.3132612873262941,112.08553090789236,2.2824899418171603,12.502720176235313,12.502720176235313,12.502720176235313,1.2097140034913323,3.972334520796243,3.972334520796243,3.972334520796243,1.220177818431268,2.5658377927457687,2.140929723370676,1.660056323690028,5.38891429229251,2.1943189258275755,1.6977135330503204,0.4545765708218064,0.2739078993735253,4.644888178706137,5.009378131930114,14.506464838560628,2.9713943805165277,1.7933085952440055,5.857052173790226,4.143054527661736,15.740931292668515,50.97319277036418,850.4489046744087,659.429904106
2022-03-11,-1.6148705599396629,110.27549466730872,-0.1140541115533528,10.685946868977975,10.685946868977975,10.685946868977975,1.208729918626506,4.010366292119725,4.010366292119725,4.010366292119725,-0.7615248414721577,2.087103913637254,1.6623600936798202,1.1826595648341285,4.96912247456689,2.0813855044563243,1.6407247543723578,0.4356716778255485,-0.1852395195280295,4.02138439298314,4.063248797394299,10.886404361962956,3.210708491080148,2.267013928900345,6.465229919444989,4.632660423854925,-9.816076546694815,42.32213786797401,666.6672885058539,474.28980538637705
2022-03-14,-1.4204870767362654,108.7090455167526,-1.7352759487239575,9.11366729794096,9.11366729794096,9.11366729794096,1.297754358911429,4.027586633493463,4.027586633493463,4.027586633493463,-1.9585368212265648,1.686426731953927,1.2596491803855483,0.7786249599171051,3.899005233085724,1.975701064848637,1.594938709840981,0.4131544059128734,-0.6518841460553194,3.437883334088332,3.180903548524228,7.590332902628748,3.1415914341626663,2.189783734219603,5.830546786815297,5.439373342444781,-27.104963493564725,34.71537537116997,507.3346201811831,313.59794810665164
2022-03-15,-0.8364271836129977,107.79977350900428,-2.5808790689864742,8.201010923623967,8.201010923623967,8.201010923623967,1.4416425813865466,4.019139738759139,4.019139738759139,4.019139738759139,-2.349613462332652,1.461514558568137,1.029981221285078,0.5445624988748854,3.096958737034856,1.9083918433329343,1.5577219630852648,0.3966690173077829,-1.0937513556738427,3.0780006012064307,2.65749508239805,5.5176297718452725,3.256653097016665,2.009039077239554,6.550566494519779,5.177172970183664,-36.122567631967804,30.340130098565627,413.9638456642528,218.86727794660308
2022-03-16,1.0523499035393955,108.93420432154196,-1.95448013340449,9.339664157707354,9.339664157707354,9.339664157707354,1.465303128609017,3.9404249311341273,3.9404249311341273,3.9404249311341273,-1.884186164358164,1.778270655811449,1.3341799811564694,0.8356114923099228,2.996116900074852,1.953078097951669,1.6382653001706702,0.4051589849874709,-0.92149404499099,3.587742873064089,3.209026071553445,8.126845211496507,2.2981550869203904,1.9505828251556472,6.0555630264773095,5.148141526951824,-29.44258088825548,36.56785854093645,525.7236060369012,329.26643570402126
2022-03-17,1.187905117404631,110.22823930928156,-1.013289726289952,10.63851562358979,10.63851562358979,10.63851562358979,1.442720176329565,3.8693998399959857,3.8693998399959857,3.8693998399959857,-1.2638019226590198,2.144207718124807,1.687938991397031,1.1774804017296028,2.9209650222780104,1.969310221673232,1.7233729697319589,0.4162934050803781,-0.6242158049815654,4.213047243709973,3.789841768407504,10.944546376302148,1.523288863580866,2.077390625194387,5.281847566276428,4.6853967767562015,-19.723174232894536,43.737709375191514,653.1310863234658,455.61424780509344
2022-03-18,1.6742708495243177,112.07375858798076,2.090351023015268,12.490904039021956,12.490904039021956,12.490904039021956,1.4453343106116003,3.807614952967058,3.807614952967058,3.807614952967058,0.8833451336678978,2.6630812791530603,2.195315655825288,1.6737894530037936,2.478889625337815,1.9738663675747223,1.8256927427835723,0.4327995404186993,0.5150406927166088,5.137119850686131,4.578490411731873,14.725398606501024,1.0773528690519023,1.652504816623759,4.5325263818820885,5.593911597701276,22.982151094866317,53.98624252643263,835.8916717603049,637.3145749375798
