,SANTANDER FI PETROBRAS ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-07-25,4.377731233985172,126.56470534820556,6.597770799221621,10.429763000294775,11.55996288216116,25.19155669038632,2.317146407197362,4.606478178953327,5.028667919732871,5.8173100229188295,2.422133804415516,1.6118888155997868,1.1634181276640163,2.7347131737068286,13.31830299400789,0.7715133119661309,0.3214193588961041,-0.3474832858595451,0.421407941025055,9.624112171230172,18.20190120443499,-45.782559917553215,2.124983332284806,3.339789455243585,2.9728743192490588,3.5710382763815134,10.140633176752882,85.36154772550105,60.61493770830204,1590.8674355212895
2022-07-26,1.359648985097195,128.2855410799637,9.381813132240795,11.89980997065928,9.913502041105003,26.893722420354543,2.869540405916627,4.549973426321201,5.016713823595699,5.778533650102504,2.926071700666556,1.953796591472798,0.83498559774616,3.041410218621457,15.862911949984808,0.8223985671779978,0.3069669773476902,-0.3659327931320338,0.5293152355724894,10.80950639559432,13.64604045330871,-48.02764775915677,2.661701918194129,3.634075142131519,2.934664411705312,3.75277605801403,15.170880070348327,888.9722571638171,43.399946293817734,1757.4891292069701
2022-07-27,0.7228545145559595,129.21285890518277,11.227192857450008,14.430149146863016,10.368870496093663,27.81097942155819,3.349465515890162,4.530868379862716,5.05046624180575,5.783209959019088,3.057759708912596,2.5192977255733484,0.9165790015064824,3.1913397240508887,15.112016236176808,0.9172934781722564,0.3163441825675666,-0.400033326105966,0.6777295988051538,12.443788902766864,14.633274642462537,-46.13662530170153,2.305754408710616,3.915467038688498,2.948407155745106,3.624857415231345,18.505138145429733,1141.4606404260344,47.9614446384643,1845.6187674744328
2022-07-28,2.2660090697083968,132.14083400720372,11.731151467212449,16.267315782443003,16.56327851697168,30.70718780733383,3.860158087758173,4.461226543510967,5.040767241177769,5.728764065097507,2.7837770024813326,2.96920976286552,2.144208552238484,3.72094632811877,11.917644327455168,0.9979476435054234,0.3208765954161043,-0.435470127258434,0.9016731004371336,13.273559483359383,33.68415267047084,-48.95036944757611,2.180176361650176,4.249812444738972,3.630439550656724,3.8265924963974314,19.4156976585493,1324.631740734756,111.98363174224177,2131.6423612683325
2022-07-29,6.299662489866464,140.46526056095223,16.216635133456016,18.203857822766228,25.81727935550797,38.941299489191735,4.833382937690719,4.450127850489854,4.958259559909519,5.563779151738448,3.151271722774827,3.410554491053704,4.043223548487272,5.304766815606534,9.71938084977834,1.0636627134225278,0.3112392295766414,-0.4783718989972728,1.5671063015536069,14.269000252359405,64.41139132559677,-61.6979197050909,2.890848721031664,5.065565081204711,4.8499252524908245,4.32095748489318,27.520132713574522,1517.7403526251335,207.70544981656212,2951.455101350559
2022-08-01,-1.2747535183476932,138.67467470989524,19.46937965923934,17.31498712611281,20.87076000731559,37.17014038551527,5.6358271098148816,4.735749247024404,5.188693330343002,5.776101265187969,3.279739981817425,3.01601201292724,2.907422753899426,4.796902706448682,8.965756878057336,1.1161989519614266,0.2918034443834508,-0.4974037526741772,2.0616271168257976,12.796174547680748,51.698241888542285,-55.7040344845397,3.3283416998965256,4.7441393247749,4.321331701227935,3.996853416448269,33.39723732955827,1428.3076619236733,156.29931259867382,2770.7395791701824
2022-08-02,0.117315294291953,138.83736131263956,21.294880460528567,13.618398248976543,23.144867568611023,37.331061939389215,6.122859243310983,4.936257319049763,5.353303574289718,5.904554308520074,3.317003951405078,2.144271729749424,3.2400036355323234,4.713701988700931,8.249327277658244,1.1821746815316707,0.2826460652254505,-0.5313127673150188,2.461964184517717,8.953564295839238,61.36552097044756,-52.38404024641434,3.146676050235679,3.71594915863056,4.28102930839775,3.931053586101336,36.69557788495596,1058.4677020007089,179.7042090800535,2783.230938646372
2022-08-03,-0.4299451039663005,138.24043687519986,17.506483295019034,17.179746923792333,24.01921480399349,36.740613762355885,6.3996538737754864,5.150286490883564,5.523016413753184,6.051224933846322,2.5815694823981823,2.7462967285302744,3.296017463316347,4.495923007797495,6.382952678570625,1.2555451247159746,0.2727223699669035,-0.560727015414884,2.588324239644808,11.2653975253234,66.74904794983439,-48.51887042629443,2.627570741095636,4.115597593451035,4.26909492693239,3.874967006825276,29.8506485361827,1414.42149409072,188.6065269110723,2720.5841405437554
2022-08-04,1.4327895756634843,140.2211314440994,18.142783666080028,17.595788010069366,23.60634385065982,38.6998190220412,6.665241053134233,5.279791540629783,5.606363881714168,6.104775926919273,2.5739030956712665,2.7570487009128257,3.171369960811546,4.7718791132500105,4.585899890889043,1.3762288060520922,0.2721868049404477,-0.6027159085746256,3.740963603270358,10.577196425601398,65.32224810727772,-48.33330649199323,2.3288961305462523,3.6877395832572817,3.9720846971430728,3.766952519494905,34.81187186265112,1455.664240818387,184.2124889186533,2913.125273673755
2022-08-05,1.7635608888938226,142.69401647621194,20.39553566969144,14.697301915843312,27.38534575703055,41.14587478328044,6.955421541051162,5.442231667342461,5.706550372197556,6.1615360230982175,2.79015003026926,2.1415006344104004,3.775945136641832,5.1194221741395705,3.78700755713234,1.4286161980318128,0.2602113831657004,-0.6247776112647697,5.12453944982217,8.157924139652463,82.80814183743705,-50.48757121682642,2.3030728605794804,3.139911011104405,4.312070524684239,3.861252547435799,40.6845834595641,1165.454256822225,223.249353838074,3154.350414340876
2022-08-08,4.857269079893078,149.6250488173685,28.523014910501644,19.73838526907647,35.413463472914145,48.00170971667331,7.3066665727453,5.627291102526557,5.73404110181701,6.122325755501714,3.768118005483202,2.9662606296456606,5.15596284327096,6.266495091078259,3.536653785838097,1.5448849366158657,0.2564320661093867,-0.6626320910437121,7.784867713959549,10.80469597013768,115.29175469867174,-57.89868135182515,3.361056486125892,4.247316451144634,5.018405397324651,4.232995465691084,57.71951137874075,1669.2012048979848,306.3102011305998,3836.5524292833475
2022-08-09,1.372291493723088,151.67834063476826,29.85429744698968,20.867332465523504,37.08617334990519,50.03272458967994,7.719550115172432,6.0022598516084,5.954524999170306,6.298149864160524,3.738805624227048,2.9684395022372745,5.244074980495328,6.408662038821478,3.361819682225452,1.6118653865207706,0.2407709709870404,-0.6834855042118962,8.585200907623722,11.053866777712845,129.69161290861643,-59.05423553319549,3.3774737248105424,4.765232043816803,5.053213326457,4.297421472634998,60.50673793289358,1781.7345246207217,323.5242919999428,4036.27139492542
2022-08-10,-0.3537853521611511,151.14172488320136,33.30194151851912,17.556150333168244,34.35238736112441,49.50193078663338,8.039725539939624,6.416109751777972,6.244010429608561,6.555174144084207,4.01851708059194,2.260333683329644,4.561323453468078,6.071247478558948,3.385156900854044,1.682807729602834,0.2322378950093498,-0.709831511101854,9.543951832001548,8.618066540083191,122.636967645294,-56.06694528397093,3.525814661104198,3.8792265151519874,4.524694735833551,4.072276787964682,3230.7774405518635,1450.2548987883547,295.0838015421912,3979.808449378605
2022-08-11,-1.9763863378441604,148.15458048182776,28.336851605654807,15.450332126994,26.137892308705425,46.54719505175313,7.9947011308721905,6.82862203707479,6.584223711768615,6.870872737720804,3.4198798630554426,1.8148780913193967,3.07632569815785,5.357325637156037,3.2445096992323204,1.6926869115336605,0.2167139401400876,-0.7104903023068907,8.426825604831905,7.321564575553473,93.4652223749,-51.80859266890961,3.032454365901611,3.6334560664902007,3.569398229942464,3.8501492248542553,2734.091740861638,1239.3116528987864,209.8590834290544,3680.9502667428146
2022-08-12,6.66045242716593,158.02234583348715,32.963219963843336,25.841161611423274,38.022988940250514,56.3079012615212,7.733294811342828,6.91062577828217,6.5380217466733255,6.740618604172351,4.1334928295974125,3.2964209559037694,4.9141886847791065,6.903869670750444,3.2731599469122488,1.889148848121604,0.2236799491820045,-0.7264386995147896,9.765950693000288,12.058516011900709,143.6385898952387,-64.06094881030529,3.572036568763194,4.897346902720841,4.594490003222591,4.205190589418229,3196.5518651848456,2278.033163393814,332.8810466297773,4653.635234344169
2022-08-15,-0.2374086670894115,157.64718708854045,30.985255392995743,24.303069530456835,40.47838900672928,55.93681275658079,7.90889852742233,7.379503511319463,6.880877169868413,7.030434171656333,3.791398616527498,2.8780560933608403,5.024538261304308,6.561671119150849,3.054501998772666,1.939606534533302,0.221521001942933,-0.7048271063762472,9.816915145962916,10.949965711391576,156.0720216507765,-65.45065653962371,3.646728733577909,4.6455879517978165,4.8016020478619605,4.128919783129808,2998.5786935125384,2123.8625046730695,358.2043395573044,4613.139685924858
2022-08-16,0.917135746962594,159.09302579541043,31.27925644937176,23.59535935768345,38.9387081891294,57.36696500904549,7.942856107685597,7.759687957918398,7.13782088309373,7.241109369989409,3.811981534628216,2.645377024472052,4.626384886597822,6.563589811350879,2.872215322512214,1.9787065513888544,0.2188648096148648,-0.6673491405803765,10.541696013314017,10.374100306355013,150.8799277275151,-71.21860027032666,3.679878277436428,4.715780164265384,4.495707383293168,4.037645098824807,3027.802081470644,2052.730024094978,342.1356158360768,4752.767168373986
2022-08-17,2.682165853258045,163.36016460820997,36.162953903559576,22.345488615138155,43.325765292224446,61.58780800882667,7.901686676390016,8.065559541849039,7.320070513105202,7.362134251462189,4.449676695766224,2.389643847847356,5.108983494404626,7.024406922942405,2.862849815991463,1.988979772676983,0.2244408755690643,-0.6058323683816522,12.281451463077364,9.690302034939911,166.62793412523664,-85.36128061586844,4.706009035691587,4.795630509838524,4.666966080930716,4.168233042380005,3515.9951061179113,1927.3814738626093,387.47228517532966,5171.46268036024
2022-08-18,1.3807275358157731,165.6157233835095,36.58304987861355,27.122121763040024,45.89355096632214,63.81889536852567,7.781627617287643,8.461822303302714,7.595081737185576,7.57929064927151,4.572087170883982,2.8418031173484524,5.260596391417101,7.113042410294151,2.9217680536897888,2.038087486838461,0.2355299424449132,-0.5269435110351184,12.176969267860562,11.798724615731016,169.63728332970294,-102.31042739725692,4.514682895333318,5.899789691533282,4.720665552225826,4.171817236268947,3557.8279797597324,2404.6832999974313,413.9599393437848,5391.181582821414
2022-08-19,-3.873721212048842,159.20023197631437,25.78564579937333,20.14094185600681,36.5894792363102,57.47300806929101,7.617112645581361,9.143421697633164,8.162754877419017,8.10905695801977,3.2530841542922886,1.8660451900653603,3.753553988957659,5.861596481757156,2.850554021760873,1.9756210087657065,0.2269957204351266,-0.4609294874581737,8.692734205224196,8.636291071974041,134.97761575543092,-103.12210658861412,3.165122622154506,4.71545787969127,3.800380025937798,3.879368590050809,2477.910844880014,1706.2038079607617,317.44632365100153,4753.201973549706
2022-08-22,1.4929118311092449,161.57695107464212,25.95102278434248,21.6238938161405,40.47794600890129,59.823941237561066,7.241989432742205,9.36989735631416,8.328109942079895,8.227657802965824,3.444180409946551,1.978823694064159,4.144585053699246,6.058714988206475,2.5712857530615363,1.9726900946035275,0.2132979927089505,-0.4212260076555253,9.700484710263048,9.399030770390745,161.82318245538755,-118.34272514680306,3.665532510854103,5.542952930635817,4.297418475493452,4.064530193371684,2494.271813329064,1854.1374899623584,357.61718985825064,4984.9033648663
2022-08-23,3.198806568326318,166.7454851985192,29.04712937346128,30.758245745153868,44.54413500461932,64.93639996762617,6.898192936954139,9.518338717818384,8.402031445311806,8.253371966577058,4.064406091168004,2.9072417343089647,4.5907350064182415,6.655166261887864,2.5369478762076527,2.1252936913006453,0.229383413492196,-0.377362264005565,11.051491303368676,13.020370631597556,168.15295968351273,-145.55658553597374,4.676879240688189,6.842642165838945,4.310800717244394,4.160403155092291,2803.7057391008507,2767.2111561730485,399.62937788301093,5492.756265877472
2022-08-24,0.5443311844213428,167.6531328730694,26.874583570381976,34.067510800857974,47.91678069062601,65.83420022711188,6.631949303945508,9.892708205033408,8.681258490917735,8.482983137491047,3.8997198320287287,3.1313731873718487,4.830278387685187,6.576863566267838,2.296000579661775,2.2072543581712893,0.2367596598494191,-0.3372759777030707,11.264258578460495,14.034522622666916,177.1116553101068,-165.41771848141127,4.714932429593047,6.870467510529102,4.472266736506948,4.268525636007372,2586.274422560542,3097.7761223735106,434.4559298941412,5579.14227302293
2022-08-25,-0.961218815634679,166.04161941489247,18.20831624260709,32.04305000602481,43.84979849658207,64.24017069177161,6.369841360501774,10.34633722362046,9.045966260813223,8.80785838587304,2.6993936789705133,2.79806121554914,4.184700725862033,6.149445207069115,2.1308008701655226,2.3053614187982188,0.2383472357234941,-0.3033124046879427,8.06959943809659,12.557547234175626,158.82148355042656,-178.57312031558854,2.276934182718981,6.212729344035953,4.076618093475199,4.107851570363637,1719.4709504583425,2894.968490840477,392.2024008128258,5416.3442535550475
2022-08-26,0.9115739694208091,167.5552115958834,20.82610754011552,33.38106025398546,41.0394485640378,65.73734133513011,6.320225123404272,10.612194777481278,9.253283361106073,8.973236740694034,3.134498058393559,2.8537055853260647,3.786013849222073,6.199173570531451,1.9802352150120583,2.354051076439644,0.217185679673669,-0.2528901508389231,10.00423244053876,12.864665432352982,161.30464498655007,-219.963695147872,3.296192505035175,6.550718577491876,3.9996284938980393,4.0968564308175095,1981.0733377920883,3028.4079509066414,362.9685026270883,5562.665204503223
2022-08-29,2.043470254289348,170.97915250435685,23.15067852617792,37.25468997885227,45.216608135428345,69.12413460556348,6.139938201285253,10.79100955693896,9.388726523225504,9.059352311521334,3.604846854037506,3.165050802671687,4.175109856108083,6.510341101185701,2.245517860737968,2.4522583177692705,0.2023176010992722,-0.2212518404235597,9.856762796628958,13.927608365050313,193.74965119415492,-266.5716750238552,4.508141971393467,7.005968759639464,4.2698198547127015,4.298624247457092,2213.353690888785,3415.40934598275,406.13037871045805,5897.947370381902
2022-08-30,-5.706572128426157,161.22210384212397,16.624417201221238,26.74275724888772,37.6894705437535,59.47294387772046,6.024564002411991,11.64899761302741,10.15510687459604,9.771091789818527,2.590313272738584,2.029234240936828,3.1176995342430467,5.044912272208081,2.86207016133975,2.468258290275212,0.1846292442015243,-0.1981093108357295,5.452524647615852,9.577014254173088,171.48189123581457,-248.823746220598,2.974794958537174,5.194910488749173,3.6387947857528102,3.7617435199597655,1560.5508097910865,2363.85448289466,328.02703343311896,4929.430088332711
2022-08-31,2.755031092171767,165.66382293042793,18.14469133453792,30.292329468442823,53.03129356371301,63.866473065153286,5.2919254570732415,11.600440619520729,10.115506652527866,9.703660730463334,3.235876025312016,2.343402454474424,4.645455767441687,5.529236747265497,4.378735127710117,2.5056069424351874,0.1728062699474042,-0.1771090845662362,3.910721752936156,10.84946747247962,271.9295933757652,-302.9423229490482,4.294336986329436,5.732203296702811,4.672636082256481,3.9562252906093742,1712.4014714281632,2718.450102076968,486.8630877836548,5365.383749387502
2022-09-01,1.7477298773412864,168.5591790597288,18.126311966156443,31.96132169627372,53.10829633053049,66.73041637385839,4.667735853960564,11.689740483409834,10.161331207670608,9.748031155521934,3.664653673876181,2.4679655750264926,4.63097630184395,5.794378047943381,5.816984132411208,2.61296351248958,0.1722550692051217,-0.1574201202259691,2.9406364116743204,11.041056239840652,273.18141773740496,-358.8091386103928,4.210576040574268,5.710147211168149,4.441011144989625,4.040910464394668,1710.5635345900155,2884.987709404902,487.54425788985355,5648.3777738224435
2022-09-02,-1.4341693263225652,166.14175501695303,11.03873070059594,30.550129038790548,50.86347065962735,64.3392198845746,4.100151427282368,12.09566888776073,10.500228341005954,10.070857423597191,2.443337583504749,2.268172881530397,4.26665004116547,5.367821767311834,10.0013159098927,2.709105749175664,0.1496901079708307,-0.1121910337359297,1.0016735968144346,10.126983106339749,299.29031577777994,-481.84392186919007,2.385258644808268,5.0227576411599175,4.302122296511493,3.733964446310289,1001.805408033965,2743.5068155189833,464.16954905475535,5405.856769387898
2022-09-05,-0.317364450569535,165.6144801489769,9.187956207779177,31.610594681302643,46.10071532411839,63.81766562231768,3.7979923424205126,12.345160853858642,10.70947783935934,10.271974204970766,2.1504202355283764,2.307942174815151,3.7375103706674113,5.208637435706002,15.026664383521409,2.8350689546980643,0.1388714861518473,-0.0578249885735854,0.5435191323284838,10.049814605843256,288.2289633256431,-925.2572408990916,1.4258583432278604,4.75671701510007,3.7466627076939223,3.6234670642995295,816.7279587522887,2849.191738949738,414.7072069624908,5350.298938261713
2022-09-06,-3.4150043820687426,159.95873839454896,5.833606516110074,28.63202824676464,44.8965205742475,58.2232851627128,3.641180595446599,12.903206220694486,11.21753395136341,10.754610940530872,1.3218047744933312,1.9770074184359288,3.459880652309044,4.451539404033874,21.528230515384365,2.768150199613019,0.1205173991589349,-0.0317936258917993,0.2235636548212543,9.215444459440038,322.03921554728214,-1505.7915866455337,1.396183773035003,4.347396575459777,3.637178968253927,3.4524909738182585,481.2929895853785,2550.973441992163,402.11418236314637,4787.457437682699
2022-09-08,-0.9941884997198392,158.36844701313342,6.8940605805694,29.0640144327682,45.4918599799444,56.6502474577462,3.33507710482632,13.118714519792364,11.427390184863247,10.96653765138498,1.7610939044897966,1.977183351685608,3.4474543359075347,4.218969842264935,24.836293504914977,2.844007919527852,0.1254477336625795,0.0206393088946411,0.2364839165373367,9.12026431640733,314.0384022151967,2241.7170972846525,1.4416969024313284,3.8869558777041378,3.5077128497808725,3.1560496778995706,587.3383960313112,2593.8103944049712,408.16565537292684,4626.749162525615
2022-09-09,-0.1617596771296692,158.1122707245697,0.0569064397875113,27.798534410104764,48.18869714512111,56.396850523235706,2.641370502113063,13.202408936662174,11.527274415634242,11.082805077380693,-0.3648750448669634,1.868523180202721,3.650557629101428,4.148772699641262,33.152434561679726,3.005857329856758,0.1451637285566235,0.0786661695578384,-0.029070871964944,8.206978717065192,289.8863233891441,584.4957165058901,0.0875437753395896,3.1420850037753474,3.4415518477570983,3.1096283448072,-96.37701804687777,2466.9007132668826,435.990193133276,4598.003914048259
2022-09-12,-0.5885567460045538,157.18169028895926,-0.2952775803857183,28.671605228564683,47.47550514484255,55.47636630894255,2.695376080569857,13.331111391399263,11.651385996728102,11.237358676390334,-0.4882265633090384,1.9157038213664133,3.5494938482828933,4.006767975078116,36.274619989970695,3.0938448219214747,0.1518589523164166,0.1510695619683332,-0.0362775461467506,8.254603092763999,272.3350996995192,298.0447436424362,-0.1029186128804067,3.244398813114857,3.4293462785163524,2.956050157123701,-9.623150746756686,2553.8461035564887,428.48428442367606,4502.5488869027
2022-09-13,-2.660499218828083,152.99987264668073,-3.829931021970339,34.21164897679929,47.45610115095318,51.33991879783084,3.0517640511423605,13.68976651274222,11.988590814314074,11.604742512089125,-1.5894438629391776,2.2699355545955133,3.447098472919703,3.520540395278205,37.76410733782785,3.0861392677407893,0.115422123932269,0.1756254260291421,-0.1284449172552751,10.06917868749747,358.04100358378173,232.62556973859148,-0.2148580163007986,4.167455094386457,3.6840803509344,2.94595188464942,-14.194633617373631,3107.48877413846,428.1665222036429,4085.4964790612034
2022-09-14,1.160166060570611,154.7749252418438,-5.255405677973169,34.613643396430085,47.54754363926597,53.09571317181842,3.201088037403273,13.447305868826977,11.858214307557375,11.540307130692373,-1.960609088190097,2.3406233111127226,3.492078728701841,3.689388124747262,42.1695310779303,3.228030897024374,0.0809618341362354,0.208131638080575,-0.1488297862888517,9.750550286632429,511.4733180837797,204.5660740316169,-0.3423325818965823,4.326528909495616,3.7920300671977216,3.0320285384628365,-9.818821815808166,3147.507758823934,429.0364604482576,4257.667208391259
2022-09-15,-0.2110270603267738,154.44830826698296,-6.742967931050012,35.91500479551292,42.3620016723412,52.772639788825614,3.4294063955210703,13.385812515619731,11.89026679931377,11.629136193597343,-2.2638450087006032,2.44846058800895,3.0459196945132283,3.6304933058442224,45.519029309722,3.308210514997625,0.0545629546423288,0.2410236242213594,-0.1705582185964614,9.907058282533564,663.7616685983193,175.16748094714129,-0.4344549022508732,4.611118889631568,3.4806747365881603,2.9873980081960587,-7.9921108360214905,3277.4634382971844,375.2329161475808,4221.950110360592
2022-09-16,-0.5783174254627821,153.55510678694253,-3.5459277409920573,35.69646051150951,42.40437150103894,51.88912899158736,3.641736301237929,13.335045287393132,11.978304695484391,11.753941369293038,-1.2539634898045826,2.4412579606174765,3.0264457183730893,3.513875124227025,43.86292096750228,3.3826710274178384,0.0355865096718261,0.2741080873536775,-0.1041108129718882,9.623840213599893,1018.6918945781732,150.67735719847826,-0.2055523032882757,4.631382374751716,3.574225994385697,2.9121341230398032,-4.4369098788969525,3255.428546304305,375.59441428486565,4130.188218918174
2022-09-19,1.2422312560278923,155.46261631867694,-3.784162725747071,40.12576790234013,42.686681569279074,53.77594322642937,3.695114405837351,13.03660722506505,11.854400494744343,11.675845896705406,-1.300322214222359,2.836764776902164,3.08126250920888,3.696055786064924,38.5247858975674,3.6871940589383416,0.0362934394159094,0.3565906999495695,-0.12472072807306,10.02979165057046,1006.4221082775464,121.01991944776888,-0.6639521802986691,4.642313443995414,3.4382967919284577,2.7839916975905115,-3.2095616639202764,3698.1788186372787,378.44186599869647,4315.4577783720415
2022-09-20,-0.2414553851820211,155.08724345963063,-6.991638619185892,40.68529593517452,40.104055071640765,53.40464293039471,3.822413937361752,12.879164649483274,11.90543358020983,11.76590317935844,-2.0961401278722627,2.9147473878778536,2.8504979131342605,3.633307844655356,36.60438665987496,3.870406699269728,0.0513333219622234,0.449463495461583,-0.2188894821238769,9.699112893539883,661.0991121969614,95.11150238600928,-0.8488045478499759,4.708671635495579,3.31361689011247,2.6079109491490016,-3.831714664710489,3753.9511520130163,3393.641357534667,4274.914832101842
2022-09-21,-0.1359399682440476,154.87641791012103,-7.620922284000297,32.18541975564322,39.93050093671626,53.19610470751024,3.841104795923014,12.674181342172693,11.948043891602229,11.8405056994662,-2.2497691063854504,2.291101083848575,2.825180379235821,3.589920184217416,35.949219692402046,3.83008670921558,0.0592007169864924,0.516621844374472,-0.2403834903288042,7.581507369030904,570.1853100952283,82.27772569958223,-0.8376680560475357,3.737348874292633,3.3437533880935564,2.6932272343531065,-3.375451579846283,2903.7830609945245,3375.537917280302,4250.647040185507
2022-09-22,2.1072565902385154,158.14006143325742,-4.758781569030127,33.19177709503675,46.60851135365671,56.42433971994796,3.6306652996313393,12.305708733043543,11.745588069999952,11.671349071009924,-1.5918454917541605,2.441337093119846,3.441795213160943,3.915975238788692,27.466677116700705,3.92251269132732,0.0699392609075114,0.6165390959136758,-0.2104170870298796,7.658963922164425,578.014526755521,74.13108798494356,-0.667864192200137,3.508198425864301,3.6634923806283375,2.855481640746117,-2.06166793099001,3004.2383187108026,4042.5908795086116,4570.471396533427
2022-09-23,-6.94438458585508,147.15820738302455,-12.173303365850058,25.473466497773163,34.50990533267556,45.56163198391032,4.257674019790982,13.05720484322041,12.577223135680669,12.558869561235984,-3.098870398432726,1.7095747569301718,2.251675202615345,2.7719060608432544,25.6614215148158,3.733468820766228,0.0726214565247401,0.6241340224387057,-0.5141562394931517,5.978961889778082,389.9649333351557,55.77649255220447,-1.4613986909720351,2.3299866064446406,3.0116079804368563,2.4826523983651607,-3.4858664351273467,2232.2267796035994,2831.982145237218,3481.2006654129887
2022-09-26,-0.9252962306284584,145.796558037049,-14.728459053899066,25.502539113688805,30.85912220291987,44.21475568992192,4.549917932980257,12.976498476748684,12.65022958955996,12.686132308196246,-3.4614109322713564,1.7223086510286896,1.9494947739228563,2.635564713049962,20.999445749835697,3.5730588553734624,0.083477593858448,0.6189910071619478,-0.7499786357113057,6.255014678236768,295.4272557926112,54.01552247077702,-1.4016912588650965,2.559810038502492,2.938602335920064,2.4995426869103947,-3.4336942608135463,2234.953558656487,2466.155647377142,3343.512265656509
2022-09-27,0.7002429221791173,146.81748811548422,-8.934640712011428,24.140937401473906,31.023647153955054,45.22460930937852,4.34558806534402,12.656778794299823,12.532164896826629,12.611577472965187,-2.2909022168164483,1.6580940030994045,1.9803919955678368,2.728838681410487,14.66221697625473,3.533126864449953,0.0989362049549874,0.6300401094569222,-0.6789776299443818,5.939817567420247,250.8545689629322,54.6234436907474,-0.8421973224320114,2.509646668890908,3.00166676163865,2.600987351239588,-2.0571077707369128,2098.6129017384246,2481.859904881168,3441.496044183252
2022-09-28,-0.8081978416585311,145.6309123453576,-12.092507724805644,20.49053649709048,30.35621882345618,44.050907151383065,4.653433012804919,12.549514046536228,12.599861206445697,12.722410382405265,-2.8179591946372056,1.3812425851852153,1.9161868071038928,2.610451425365353,9.220104110427398,3.489353670398246,0.1275458181682063,0.6622906125723873,-1.4222382077260591,4.967660163401412,189.2942329421644,50.14601397993219,-1.3586613923446755,1.762977393203238,3.060849849114601,2.383300958016079,-2.422457282394803,1733.3923224455868,2414.3687815131384,3321.123431683279
2022-09-29,0.0928515990357814,145.7661329761607,-13.5222811422755,25.57872963047576,31.809161896157445,44.18466072209871,4.649644673074977,12.35819030373912,12.549390466503146,12.718685473877404,-3.127756804029932,1.81420668290993,2.039074927641284,2.619370991911865,6.225837904961993,3.457792656480239,0.1484711329123226,0.674596327125933,-2.335903694335031,6.483995330286324,172.35099480609745,49.38502397049975,-1.3591291587516914,2.693600907338121,3.2212237828680044,2.475870689623357,-2.45449510522505,2242.031143771621,2558.9147457427116,3331.495578552529
2022-09-30,1.3149582363082946,147.68289674747882,-11.110306537685648,29.02275826686456,33.932636371394715,46.08062879375712,4.197068168049547,11.931280991454516,12.345889866715904,12.569052883595988,-2.8903469451103585,2.167624343180163,2.244077848911486,2.7990083217687944,5.0153058072690975,3.6891944667925816,0.1932616223815094,0.7403193458065104,-2.418792317780404,7.010347476988567,143.35561108095442,47.52122691000445,-1.389838381793831,2.9684522835507017,3.128599570702161,2.46051492873833,-1.9128045793402562,2586.2535122399554,2770.5137974997933,3518.0883617937234
2022-10-03,8.720812186840622,160.5620448049122,-3.0507207700195185,36.4801910508664,45.28351602511152,58.820046072216506,3.5750652694183707,10.744033619595442,11.38694725350214,11.639962906366694,-1.1388316250064394,3.101085132714753,3.4292363242255584,4.114295973531621,2.488092294633629,4.079658482633087,0.2640388142539095,0.9118779811442528,-1.6363530400608872,8.16690001502546,147.88936715266215,52.51826835167984,-1.0245210970416538,3.583394532609673,3.576857282301704,2.9303749170037,-0.6262468913667064,3331.8162923114896,3904.853314374999,4789.025251772191
2022-10-04,-2.062572439076582,157.2503363211483,-1.6931879437059625,32.49067579242904,35.4615658401018,55.54426757420224,3.250940537414312,10.745810908071611,11.631308872071402,11.943640434809891,-0.8347936643962018,2.729141886144758,2.5121074736996976,3.7329001775252943,1.6511295704774474,3.8813517677818106,0.3160020970808548,1.0078214109352293,-1.6436411850933654,7.555832195691384,92.46488620284042,44.23841071011487,-1.31019918479257,2.8125874074847514,2.902489818680505,2.633443808975738,-0.4045338396321793,2932.684264980947,2921.909794644017,4458.441749940012
2022-10-05,3.5676685226045057,162.8605070717676,2.8364615195485694,37.41065303611918,38.95493525667039,61.09357144716277,3.279891125283421,10.199621984608672,11.3008601331114,11.619763901422669,0.5536113334052744,3.3574788260511443,2.8940258916673898,4.3119341436945255,1.3379267327310544,3.845377819381335,0.37634725472797,1.1382435841959029,1.3571631800687576,8.90550069604315,86.90107716336573,44.01839588984688,-0.7154549096502318,3.079128159426016,3.111038802820369,2.879409145832017,0.2686320037480373,3424.501484704937,3270.4981823336175,5010.365670821351
2022-10-06,3.018757069356681,167.77687014218674,6.112491695507108,44.11483473760781,44.907937626935954,65.95659502350316,3.657469328404264,9.75446800406263,11.077367656343313,11.393099110701236,1.392168906436832,4.19780878397991,3.489141041950229,4.821919562058454,1.5216881703185643,3.9282426741235454,0.4306937868802837,1.2728706310286717,3.3461619631207697,10.423844672386773,89.74008751434073,43.15961585975473,0.2926941231215495,4.167410037124712,3.473835471152635,3.1148665481565425,0.7532965424000462,4094.739147050509,3865.0498126519474,5493.660747436106
