,ABSOLUTE PACE LONG BIASED ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-02-09,0.984145179718432,105.3471986648187,5.5640758275602185,6.171900473260813,6.171900473260813,6.171900473260813,2.182606189740313,3.0337138639189214,3.0337138639189214,3.0337138639189214,2.2173115617830663,1.339000163134275,0.8480284757897488,0.3030144129026219,2.2653462244960645,2.030025858778439,0.5335354411360806,0.2477041792724814,2.13632595627057,2.001030351965333,4.821939735668319,3.71111633275564,-0.6481073839343487,0.4568864390292702,8.445028369776768,6.626489480243428,4.019673455931614,6.731235923908608,257.2675744001392,91.92590253899367
2022-02-10,0.099044419949501,105.45153918666932,4.858004435817938,6.2770578162339135,6.2770578162339135,6.2770578162339135,2.0385600632232688,3.031094565990081,3.031094565990081,3.031094565990081,2.024954264069708,1.3711754632551143,0.8765384613022976,0.326615709192344,2.381724919788528,1.945163714803409,0.5797229841097976,0.2527332956632899,1.733193811883487,2.1366646231685222,4.583000915539858,3.917185104960869,-0.8151353766341924,-0.0937024151166687,6.885137114405702,6.247085567496868,3.354743387615405,6.9764648837479415,265.6870966934701,99.00031012999104
2022-02-11,0.0399908338920562,105.49371013654208,5.158324661035072,6.319558897890566,6.319558897890566,6.319558897890566,1.9229299466549024,3.027848445286968,3.027848445286968,3.027848445286968,2.3000604754190643,1.3830032222818625,0.884590406522876,0.3296332964515761,2.164957985943644,1.8598399169255857,0.6124812328482846,0.2561783953393823,2.042928867911879,2.2515508556968733,4.373041235321433,3.896033710623717,-1.2620133672193052,-0.6698992705312076,6.703617098932856,5.6877211251604365,3.456443993058887,5.601907159158001,267.8405687106057,99.8079664175723
2022-02-14,0.1674977076149053,105.6704096826987,6.056732288882705,6.497641721790819,6.497641721790819,6.497641721790819,1.7451931313983875,3.0230762041302124,3.0230762041302124,3.0230762041302124,3.0459703590911498,1.4404090569509047,0.9379578005156196,0.3776705040843697,2.1726954401548,1.8096022653590809,0.6588736294603932,0.2589485792455963,2.446641370384712,2.4063112804613227,4.303583844354684,4.409086611811317,-0.7183409346404557,-1.081008369374841,5.2748297440944745,6.05765567561641,4.123080254918662,4.095643139359217,283.5517907217082,114.17267138993203
2022-02-15,0.9055504669241988,106.6273085709811,4.990201671617835,7.46203161366576,7.46203161366576,7.46203161366576,1.4350691048415023,3.025703778999348,3.025703778999348,3.025703778999348,2.957223018734544,1.754208201654295,1.2489434618051662,0.684690149412777,2.0698305768430663,1.81692318084052,0.7250188568853729,0.2685161488355906,2.050322107418472,2.921265159070549,5.212185746967236,7.715251322892788,-1.7039631092059615,-1.1665771855684557,4.398279995200089,6.286665351586146,3.2125443975646943,3.9426480701365736,377.89329521404187,207.1669572521867
2022-02-16,0.0764012579927975,106.7087731760932,3.66057453056298,7.544133957683228,7.544133957683228,7.544133957683228,1.3052709425153517,3.049154463114967,3.049154463114967,3.049154463114967,2.228453355861306,1.7639885835100066,1.259383954351349,0.695049610036709,1.770532862285488,1.8022571148880129,0.7840328672849468,0.2735423296190457,1.6428587540599795,2.984409725927258,4.897825544589283,7.747662394632867,-2.405686515552888,-1.0384229049326537,3.43240551088298,6.683330497148423,2.135270607027894,3.5199880228009484,384.0056205185792,211.93136205297483
2022-02-17,-0.7841915230023089,105.8719720225465,3.3132162393672213,6.700781975700812,6.700781975700812,6.700781975700812,1.2434711978719684,3.067270142818741,3.067270142818741,3.067270142818741,2.055471805595197,1.4749849825873709,0.9701528554042592,0.4047547226983834,1.7694631646852932,1.733475492286339,0.7865963177578629,0.2652109780587737,1.4444606925457524,2.6098882956973184,3.7830343470637056,4.681148892043609,-1.186572387892729,-1.0682396421468994,3.620023568695068,6.544674004200672,1.8572115821793365,2.6631911426312582,297.5720887351832,124.14920760976304
2022-02-18,-0.3902415776337653,105.45881556865372,3.3457128563328187,6.284391160771255,6.284391160771255,6.284391160771255,1.0971082179056104,3.061267969342558,3.061267969342558,3.061267969342558,2.3543339981045848,1.3382170808147846,0.8291801032293593,0.2582656717781478,2.148160166018723,1.7051200984799026,0.7929926341727851,0.2602765095486374,1.2024053037917652,2.4025528109002505,3.20096603858128,3.0376173015622845,-1.7628085557370108,-0.6244568419372101,3.8350459915106057,6.306960622459409,1.8419542193495717,2.3628944369271148,253.83424908321936,79.06204285951821
2022-02-21,-0.5823321085581257,104.84469502429236,1.066127478723512,5.66546302465658,5.66546302465658,5.66546302465658,0.8377457457493884,3.0489184733983503,3.0489184733983503,3.0489184733983503,0.3556163395335076,1.136982266386042,0.6226544078149596,0.044999624390176,4.444741920254611,1.641508391843398,0.7888673045156511,0.2552837555527806,0.0670266307714217,2.111817553377115,2.4065169334093954,0.537441897946492,-0.4402084183790758,-0.2968982791968053,3.7084464603116376,3.2828968766485893,0.21307048244524257,2.014137992849476,189.84225265299406,13.720018609919471
2022-02-22,0.4809223175489707,105.34891656143034,0.4531044763531898,6.173631818283612,6.173631818283612,6.173631818283612,0.7431341082302771,3.013581600012854,3.013581600012854,3.013581600012854,-0.4313689046327491,1.315241339451097,0.7916146171395045,0.2027041829057616,6.723469812635607,1.625978305792495,0.8138746339750766,0.2611804122682828,-0.0476784986317753,2.43766296636673,2.9311581230407104,2.338864505746189,-1.6817343444517292,-0.1260014536075377,4.315729686736696,3.97890503369208,-0.22659665721074623,2.333430320214445,238.55952445128307,61.08655958504432
2022-02-23,-0.2432331854900105,105.09267303579875,-0.5073608840079352,5.915382311461556,5.915382311461556,5.915382311461556,0.7373183261621854,2.995446417017816,2.995446417017816,2.995446417017816,-1.7448211661902522,1.233268078814804,0.7031824711548147,0.1061949972344938,9.5591295780721,1.5670089303378585,0.8204600879077147,0.255021941935837,-0.1345821929915935,2.35747759721558,2.5672734661620065,1.2473492341741923,0.0457433192297501,-0.8818398594997094,4.693247836763459,4.345479188119153,-0.9125600810134191,2.0728266276324114,210.63454137304234,31.81014239712816
2022-02-24,-0.0072660884980146,105.08503690917104,-0.3897269418258299,5.907686406049789,5.907686406049789,5.907686406049789,0.7429752685070856,2.970371615388931,2.970371615388931,2.970371615388931,-1.5805550198381173,1.2373341308146586,0.6994562311391792,0.0928771225805633,10.747621983806948,1.5710149113828442,0.8438665716272732,0.2533054235706107,-0.1092626156766345,2.339469953018253,2.462053842441351,1.0891182855206425,-0.1541630472151234,-0.6351008665055535,4.231412276118601,2.894349410461369,-0.8477237250492993,2.0301988027683415,207.76449351827372,27.587956863230367
2022-02-25,1.070792618645866,106.21027972769572,-0.3195051630103029,7.041738094664376,7.041738094664376,7.041738094664376,0.7500028977377995,2.9358440226176863,2.9358440226176863,2.9358440226176863,-1.4793948412400908,1.6343655366942424,1.0868042634570183,0.46848334181363,12.732536041187116,1.631869265489042,0.8896048129219201,0.2697221502615974,-0.0871429237851166,2.940334984639956,3.5866350476970146,5.099299473274778,-1.7758054130715264,-0.952079073053956,4.766057481715746,1.6655914680756827,-0.7959285536006205,2.5265747241941017,319.06878006257045,137.5394018759504
2022-03-02,0.9358171720512232,107.20421376387117,0.5185323449654757,8.043453061016374,8.043453061016374,8.043453061016374,0.7945163540008644,2.929625902132124,2.929625902132124,2.929625902132124,-0.3486046706581421,1.9759534688476683,1.4238642858376152,0.7996107805672541,11.263240645780332,1.7331516463736163,0.9750324847749232,0.2966921038054347,-0.024590801229373,3.3400449844398987,4.278205862929439,7.895594201287277,-1.7625741425027943,-1.456863667935888,4.2521400774630695,1.3049122835671478,-0.1997253949769592,2.7245995167570736,417.1389692910735,234.25604543739132
2022-03-03,0.2918292819156232,107.51706705108155,1.024933765970481,8.358755494241173,8.358755494241173,8.358755494241173,0.8632087848313279,2.947117213851779,2.947117213851779,2.947117213851779,0.2594619230743341,2.0674280810726096,1.5152688122901128,0.8901251190785634,9.400791268345534,1.7831266790934015,1.0291884000397693,0.3113887546588978,0.0238245701807197,3.417005060586885,4.339025585733741,8.424527288379196,-2.738356945492251,-0.442516004583862,4.0728417640665775,1.7376915979089866,0.15636674023568156,2.8754697132296103,446.56748003129314,262.33030609182987
2022-03-04,-1.2581179639562512,106.164375516193,1.369554534436472,6.995474525848689,6.995474525848689,6.995474525848689,0.8645449821239463,2.974252937520782,2.974252937520782,2.974252937520782,0.651360886904537,1.5864544103446905,1.036015536745336,0.4120197548600315,7.620425433610139,1.72466712721069,1.0453598173703,0.3133240131187822,0.073897552207704,2.7358999402057185,2.9476666333258,3.911130059937246,-1.6607493053136455,-0.4626001532949622,3.947826182734224,1.2969632875523367,0.4063367397772793,2.2308809052189025,308.13722534819846,122.54509662090412
2022-03-07,-2.393132158463529,103.623721704883,-1.1926792754430202,4.434931416869937,4.434931416869937,4.434931416869937,0.9675150852466174,3.010721412634336,3.010721412634336,3.010721412634336,-2.066224138556769,0.7130573848100654,0.1660078247329991,-0.4549323516513752,6.691801354780782,1.6139036079182738,1.0130341555559046,0.2910190987916843,-0.2987391462429118,1.3302015847488071,0.4933726171495375,-4.706476578698093,-0.905360069417657,0.0010146100533006,3.014520443536221,1.692623282179396,-1.4444076585405656,1.0273032472353252,49.98033125884884,-136.9674572416889
2022-03-08,0.628783088688678,104.27529014283311,0.2494121777093018,5.09160060430283,5.09160060430283,5.09160060430283,0.989910745938817,2.958926030504008,2.958926030504008,2.958926030504008,-0.562688679446335,0.943696677183306,0.3837346395496646,-0.252658942450884,5.730780576108158,1.5658059986577042,1.0121992701607567,0.2831840294360153,-0.0971964574466961,1.7833171321425263,1.1217577874653528,-2.639976283784227,1.16248475406377,0.412292325406519,3.379129149970456,2.6950237504278984,-0.41284407802628703,1.3520094415898685,113.54424137695753,-74.75991216575348
2022-03-09,2.613147290626716,107.00015706199372,2.568644747547004,7.837798918170432,7.837798918170432,7.837798918170432,0.9527939275176196,2.891139806083656,2.891139806083656,2.891139806083656,1.849530048986448,1.9137732520826376,1.3353233136854492,0.6793148296323472,4.846255774328181,1.583528038205864,1.0921721839505616,0.3049027400101609,0.3636252565889267,3.4940878187311126,3.534796475243586,6.441379125512503,1.171882361150833,0.6037740203236529,3.7880589722892135,1.4886790129050105,1.379290740769114,2.709972439858871,386.06063861875344,196.39941448130162
2022-03-10,-0.0323863198441132,106.96550364889391,1.5361632815924615,7.802874223699939,7.802874223699939,7.802874223699939,0.941680440820803,2.896817070077845,2.896817070077845,2.896817070077845,0.7749333020499425,1.896053479899123,1.3133874187321304,0.6539774665418268,4.490593014987652,1.5327463379026345,1.144754506653903,0.3095042465263758,0.162504045912323,3.583450144704364,3.3235449802504964,6.120927611774082,0.5177133578714146,0.214658197205718,2.4581609632802337,1.7213462225181972,0.632336785947801,2.720551008448116,380.4643094208713,189.44530885246263
2022-03-11,-1.7333638443675192,105.11140228269836,-0.3225528110773715,5.934258178717329,5.934258178717329,5.934258178717329,0.964866488321244,2.922382761131941,2.922382761131941,2.922382761131941,-1.1700857816639598,1.2381548855495697,0.6552817858999938,-0.0030080373159164,4.2739344363517455,1.453760678132054,1.1018467718075189,0.2956047391446703,-0.2641539256162346,2.4889670958706973,1.737976861933776,-0.0297378060389409,1.2272624295618115,0.5659937734953283,2.901245736697592,2.0684443815846145,-1.0928859116314336,1.8120490576299164,191.49841947978928,-0.8790636396875939
2022-03-14,-1.167399921729817,103.88433185472104,-1.5255679980711598,4.69758173165393,4.69758173165393,4.69758173165393,1.0573819672306,2.9253674151380413,2.9253674151380413,2.9253674151380413,-2.2054393005114834,0.8122549616847171,0.2246762687393187,-0.4375881397311964,3.225882516423097,1.3811435983391491,1.065966351273671,0.2799270395813512,-0.7229003952593585,1.7204179207390364,0.61658666311509,-4.572999046948072,1.6002342929776012,0.5876127448523581,2.659987721754098,2.760049085080689,-2.31005910381649,1.2028201192466283,65.72606355248007,-128.01060852205143
2022-03-15,0.075467739304802,103.96273101146367,-1.6160424440131855,4.776594629693584,4.776594629693584,4.776594629693584,1.1210456861307967,2.892741527665514,2.892741527665514,2.892741527665514,-2.1608987234815498,0.8468143191357694,0.247247172231575,-0.4271876704662293,2.4377855380885576,1.3339371886848552,1.0414054438966098,0.2687968283259112,-0.993715876263655,1.8363795296845595,0.6867855040549911,-4.597314343925354,2.1676149562462954,0.6915420904466257,3.5042561245570014,2.85896623089886,-2.479559741757157,1.2531336853812622,71.52221627121449,-123.57435144643523
2022-03-16,1.1365727663481762,105.1443430992918,-1.390793307609464,5.96745686976173,5.96745686976173,5.96745686976173,1.1132013311818452,2.8373136740865097,2.8373136740865097,2.8373136740865097,-1.973782274755376,1.2811183943870192,0.6643709469416644,-0.0280345918859397,2.316200082791398,1.365120366474278,1.0989028471174107,0.2750527591585417,-0.9486300739065734,2.6627210521414004,1.7153734539573764,-0.2891915396477172,1.4133733818556808,0.6526019861362201,3.2358897753994764,2.8507148921117382,-2.409980605546883,1.8787700151363125,188.50287724233877,-7.954293090541142
2022-03-17,1.2546878478046477,106.46357639481263,-0.2297812766303103,7.297017673734254,7.297017673734254,7.297017673734254,1.0928563622729082,2.796779045139693,2.796779045139693,2.796779045139693,-0.9514553960980304,1.7717878214892164,1.1405308971126809,0.4343012117121785,2.0543641893204563,1.3776516197266626,1.1667978568520263,0.2844243487157431,-0.5061439877359668,3.596917377818581,2.7338179399687177,4.270536378758935,1.1799862052192238,0.7538805560037982,2.795915240254684,2.5237636459967585,-1.1579498941298194,2.5872228232196517,318.9812913379121,121.46445281953983
