,PLURAL DIVIDENDOS FUNDO DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-01-19,1.0732585010280404,105.08708534947549,4.998769907521236,4.998769907521236,4.998769907521236,4.998769907521236,2.05477881111375,2.05477881111375,2.05477881111375,2.05477881111375,2.093405790972041,1.4714118406514902,0.8238226352235246,0.0993954414385088,1.646386724268895,0.7650012818350824,0.086423026521743,0.0296684729044632,2.612682548361968,3.95218406084233,19.587063345291536,6.883928527323063,2.319059845918777,6.345557026905178,26.07147514839615,10.094524300906782,430.14858623521695,302.3425872592564,169.27732949731907,20.423564698914554
2022-01-20,0.3334050692211265,105.43745101912737,5.348841129012735,5.348841129012735,5.348841129012735,5.348841129012735,2.216931305463404,2.216931305463404,2.216931305463404,2.216931305463404,2.0981963096377294,1.5166092504681254,0.9128023287640118,0.2371390724591064,1.6471219303580036,1.394045517551488,0.1094462024214854,0.0476244808212678,2.8240514549112024,2.4118427147368915,18.489632472981803,11.03888219708161,1.3336763766312223,2.411287598170772,26.79590066760856,10.649337023808329,465.15570838436685,336.2218525518176,202.36200583368358,52.57210334831477
2022-01-21,-0.2348478806513787,105.18983339999608,5.101431608330426,5.101431608330426,5.101431608330426,5.101431608330426,2.3014657408773727,2.3014657408773727,2.3014657408773727,2.3014657408773727,1.9136272528142848,1.3485011459118066,0.7634189250766752,0.108503844193082,1.5595500900431638,1.776013774310333,0.1278661953282728,0.0598596294925983,2.8239859631821544,1.7474690983492365,13.740789717647186,4.171724454037132,0.8868798773555595,1.1766872582787384,24.75197406317697,10.570513756701905,440.41475631613594,310.3529188849902,175.69825020013977,24.971788016387464
2022-01-24,-0.3286500019731853,104.84412701045142,4.75601575127582,4.75601575127582,4.75601575127582,4.75601575127582,2.3291164245683453,2.3291164245683453,2.3291164245683453,2.3291164245683453,1.7426057638398034,1.1793451968637274,0.5977953770005215,-0.0533676238689854,1.449026678816877,1.803851244859897,0.1314186489219757,0.0655230114965902,2.8010055062759003,1.5227598595384395,10.59465336559335,-1.8970344380448425,1.818399956942165,2.472932368166646,27.267862407597107,10.602346826410816,405.87317061067534,274.6832268251096,139.23350311029407,-12.429940929343974
2022-01-25,1.618844565992572,106.54139046332246,6.451852819815669,6.451852819815669,6.451852819815669,6.451852819815669,2.4339508321032413,2.4339508321032413,2.4339508321032413,2.4339508321032413,2.3642912990456457,1.820655934007202,1.2608869770349929,0.6339193070784132,1.4277002675100048,2.2590960112164087,0.1681006510310257,0.0931624775564494,4.030656087697537,1.9615753396706923,18.256543851076696,16.56169377864512,0.9475068870619155,1.1858035608510464,25.273247950645725,9.282305628806409,575.4568774646602,443.1387025550533,306.8936906942461,154.2928424949814
2022-01-26,0.510525918954996,107.08531187605276,6.995317119668646,6.995317119668646,6.995317119668646,6.995317119668646,2.5639955707209303,2.5639955707209303,2.5639955707209303,2.5639955707209303,2.4563353955906924,1.938087985123872,1.4013918259468725,0.8025660067366637,1.373729175395952,2.48442341416965,0.1992230686924052,0.125533066387757,4.5846249663324565,2.0001618810962194,18.035875353973385,16.39230001860833,0.0601101671444696,0.8916287415636827,27.40211818273221,7.641723453925895,629.8033074499579,496.92490095250594,359.31624345722975,205.77756864839898
2022-01-27,1.2420131068011653,108.41532548501225,8.32421298195841,8.32421298195841,8.32421298195841,8.32421298195841,2.746052716471632,2.746052716471632,2.746052716471632,2.746052716471632,2.7774153391305205,2.291486325279972,1.7854048886394644,1.2228631606966969,1.3263969480900506,2.721750696842504,0.2532238784052248,0.1731076970726455,5.7501104384865815,2.3119465921668088,19.361586179500566,19.39859845108464,0.5408016307885015,0.6280612403048492,28.043900478162765,6.598827446244203,762.6928936789344,629.2542248292664,490.28159444501324,335.804670430425
2022-01-28,-0.0313018675906273,108.38138946338098,8.290305480242212,8.290305480242212,8.290305480242212,8.290305480242212,2.895198217036578,2.895198217036578,2.895198217036578,2.895198217036578,2.622625763718897,2.1597940267434605,1.6750709781904944,1.1382662957051997,1.2874416177040249,2.856492825391093,0.3119384679029743,0.2042195292824304,5.897759813461876,2.189059170676472,15.546856218372149,16.137078375501115,0.3546096512859201,0.0524270185872484,18.989699499182667,6.264659197771337,759.3021435073146,625.3031815393919,484.9662509466836,329.55065498385244
2022-01-31,0.4937201797258872,108.916490254229,8.824956571084979,8.824956571084979,8.824956571084979,8.824956571084979,3.026838323744719,3.026838323744719,3.026838323744719,3.026838323744719,2.685202067833139,2.240648142377882,1.7724977391207215,1.2559366477223313,1.312877792999172,2.899142954892751,0.3649942250564306,0.2235304505190661,6.190730446699725,2.339339512710466,14.699038278460415,17.006708341945437,0.280041445543737,0.811503293520221,19.20777397844872,7.96912830780642,812.7672525915912,678.2079667376788,536.5064085521469,380.1517177521423
2022-02-01,1.0054291794838743,110.01156842851474,11.568021289267444,9.919114439011324,9.919114439011324,9.919114439011324,3.1588993734206143,3.182277640930564,3.182277640930564,3.182277640930564,3.441305327914576,2.473270681199047,2.0236979871398857,1.529416134892701,1.5170704578922365,2.928275843685613,0.4312955787310785,0.2710608082204938,7.165611318542048,2.687804841104936,14.9316829896995,17.955479442783975,-0.2881734189965006,0.8524473434755389,20.801309799809815,6.025708812278771,91.21836493912774,787.0633988748833,643.9968856471446,486.70267697474856
2022-02-02,-0.8665155704369099,109.0583010587998,10.431044683970848,8.966648197510924,8.966648197510924,8.966648197510924,3.102740568759617,3.288249919232316,3.288249919232316,3.288249919232316,3.1371493758799978,2.1022014940387743,1.664158932928365,1.1817545908379186,1.774861770787029,2.860175568374483,0.4689784970958044,0.2772703485502601,5.484235898824689,2.4168320187811605,11.668275860574392,14.014857550376744,0.1369315984646713,0.2318481101370355,18.61791062017788,7.34696982724425,83.69482328629144,691.2563892983054,547.2170476791433,388.5904437875204
2022-02-03,0.3180172503357781,109.40512526908992,9.582116754516775,9.313180935891722,9.313180935891722,9.313180935891722,2.961812303477441,3.353786353277824,3.353786353277824,3.353786353277824,2.997954502783179,2.161128865927497,1.7287214147756098,1.251743453644453,1.9706777291062088,2.8318708055149524,0.5096960347040446,0.2840830202715164,4.505748657156649,2.5594262577612312,11.374940934865323,14.777652351855608,0.4926115138912765,0.8420535222814041,18.91505902946613,8.120701843441894,76.34849927710692,724.7964498222418,579.7762289493572,419.80801126376184
2022-02-04,0.408876217833698,109.85245680740638,10.201362567817432,9.76013653569609,9.76013653569609,9.76013653569609,2.8595776837572155,3.419876336080463,3.419876336080463,3.419876336080463,3.319780373749752,2.2468025143244232,1.8198823918864064,1.348197116614829,2.0702398086406,2.8023816462150326,0.5537527195655515,0.2911680031179897,4.585541168770956,2.741877345993218,11.239263495346288,15.835075853491327,0.0586498652046615,0.8100591972431355,20.326003183878584,8.83771703306383,81.62612625541881,768.3786750584181,622.3772726461833,461.06674154829653
2022-02-07,0.3402091624468584,110.22618493063815,9.293980725193457,10.133550576904709,10.133550576904709,10.133550576904709,2.684117126362036,3.487441596530217,3.487441596530217,3.487441596530217,3.196705976895799,2.3071544016456427,1.885691038772617,1.4192931367347268,2.437510160005966,2.722950103567237,0.5919401948533695,0.2943873017154644,3.520122049669281,2.9549077007969924,11.109631385057249,16.813571420626676,0.8290711928477598,1.2550720695644957,21.400414333817945,9.005739834310416,73.77718670365206,804.6066229916796,657.6237366819897,494.9701922718535
2022-02-08,0.0392047804663731,110.26939886445668,8.034500092441846,10.176728193628213,10.176728193628213,10.176728193628213,2.543164949224692,3.548699571346914,3.548699571346914,3.548699571346914,2.876493546342587,2.2763572705401347,1.8594026378278503,1.3972692433073843,2.434239302488004,2.640560638959568,0.6420161761272609,0.2965150263264299,3.005208878294147,3.059239750457364,10.277718208945972,16.722554759577005,1.2219904517477995,1.3593476673937648,20.97281112125129,9.27359026043052,62.90075635563156,807.8108070198207,659.8461343821014,495.84887647811416
2022-02-09,0.1025237523343491,110.38245118984904,7.745993177314111,10.289685509571523,10.289685509571523,10.289685509571523,2.443169514587205,3.597722533033028,3.597722533033028,3.597722533033028,2.873904265406941,2.2736407046112146,1.8596377899859249,1.4000646285121414,2.266512205457332,2.5200781053237145,0.6911916715783815,0.3003532187865702,3.0979031448311143,3.2459027272688883,9.679602714300648,16.77040146947768,0.8353805191180093,1.8759219326828465,21.122351138689524,9.049738519693868,60.373149447856925,817.9928395000857,669.0460780312103,503.7044061700647
2022-02-10,0.8625868131234782,111.33459565781514,7.76827681858308,11.241029793012451,11.241029793012451,11.241029793012451,2.3526283803487047,3.648897176592467,3.648897176592467,3.648897176592467,2.991659598320457,2.4994221626674915,2.0885332128843337,1.6317190619327302,2.2920276535005795,2.464259661251648,0.7720492969283368,0.3129867055940962,3.0707584459558674,3.700963261248916,9.870927898041492,19.023092584002576,1.2688474041643176,1.53354547125898,19.84853782698101,9.114383292061222,60.51784330145974,912.0134472470047,762.0842943713238,595.3975078078448
2022-02-11,0.2098674005499345,111.568250679635,7.949345519591124,11.474488450584046,11.474488450584046,11.474488450584046,2.2994130720263324,3.716510478635232,3.716510478635232,3.716510478635232,3.137268424546066,2.513770312989188,2.107712405179623,1.6555877488414068,2.0404378183895804,2.4150566902103567,0.8353204770864584,0.3248946948649223,3.535454969929076,3.868420044538472,9.377640623777934,18.93847241620048,0.9478161505829126,0.8973146277782266,20.51518738466867,8.826396563411555,62.02783298230069,934.2453709106483,783.3335239799536,615.3009216869202
2022-02-14,-0.4051112862845762,111.11627510422151,6.872161882986158,11.02289271654272,11.02289271654272,11.02289271654272,2.171932932660064,3.773611237380881,3.773611237380881,3.773611237380881,2.822939903454204,2.353108675072977,1.9505901479872128,1.50173861380179,1.975750203341676,2.387468817834556,0.9118801681186998,0.3324225038387206,3.103244596843452,3.7193019120089534,8.072079160527187,17.047515265093594,0.0871924035887095,0.1253211060942424,15.249394189487989,8.949769527151522,52.71885600810584,887.9717339033821,736.0768901968984,566.6977708651223
2022-02-15,-0.7640005609776623,110.26734613908778,4.929493260170762,10.174677193374702,10.174677193374702,10.174677193374702,2.00773623124987,3.806745632238588,3.806745632238588,3.806745632238588,2.083496284898388,2.1068809790397145,1.7052829789501684,1.256799275400325,1.842251001088052,2.364663429348259,0.9833967356785666,0.3418023695323381,2.270652031886212,3.3917554037770774,6.6011796626211305,13.99731417537222,-1.373982870576966,-0.5894959761437994,9.00810675425916,8.177719692239823,12.96107459982209,22.71713939858463,649.1578531849361,478.43151522308096
2022-02-16,0.5029978042459637,110.82198846896767,5.106854725522056,10.728853400492444,10.728853400492444,10.728853400492444,1.8891399808620728,3.8042891483801617,3.8042891483801617,3.8042891483801617,2.3052900532698133,2.2509837636155576,1.8465409368228765,1.394224480964435,1.6716029794314728,2.33263764427467,1.051757707691899,0.347201690994348,2.6052930394972384,3.6711201699590914,6.679081690222174,15.276518521982966,-0.464034822452272,-0.3123102558995246,6.73131597322715,8.910693863968019,12.87258764632265,21.62422684006595,702.4775647995007,530.4033063338964
2022-02-17,-1.4296656317781098,109.23760458737377,3.848063122208389,9.14580103896366,9.14580103896366,9.14580103896366,1.760295989152853,3.8301732233010486,3.8301732233010486,3.8301732233010486,1.7558222538609116,1.8195512461581784,1.4152727917466863,0.9624920139207817,1.793435252996314,2.222135189781959,1.041418387318361,0.3346535281550393,1.7233780065229023,3.136261238067584,5.205150990826095,11.015903999830476,-0.3821993721225865,-0.5721826599854228,6.06612322418525,8.332045510870914,8.896082672294277,13.174143252320325,542.0739950614679,368.6511139360478
2022-02-18,-0.0706955913142737,109.16037841687316,4.116827074149299,9.068639769524449,9.068639769524449,9.068639769524449,1.541696172644298,3.8018604589745455,3.8018604589745455,3.8018604589745455,2.1755735366967457,1.8098743413993,1.3999964378021963,0.940294646772124,2.2170748965605336,2.179296629441851,1.0446817893697091,0.3276674644157427,1.5128372072747496,3.1573901419931483,5.094940060931551,10.910051883615155,-0.4855705475490447,0.0471807023599634,6.331530188686171,8.317131049882759,9.270791704214192,13.208887786120986,532.2591099585387,357.48690373483754
2022-02-21,-0.0122323475774011,109.1470255399684,2.445655219360916,9.055298114409892,9.055298114409892,9.055298114409892,1.2013875867483377,3.771120504143348,3.771120504143348,3.771120504143348,1.396255325677803,1.8181337133435216,1.4023040659859631,0.9352751448746696,4.663493691707657,2.102481057421369,1.042350460365635,0.3232359927063988,0.3596968125384836,3.2611001661404804,5.073396921058817,10.9116415109631,1.1243062759506055,0.6121484051175541,6.3825225605131966,5.385848738079326,4.636521144552494,13.359812827670277,528.8257616283253,352.70352758525064
2022-02-22,0.5455605484039339,109.74248865107084,2.4813643705811583,9.650260796866425,9.650260796866425,9.650260796866425,1.0042826865516052,3.730952259354841,3.730952259354841,3.730952259354841,1.7004126137324274,1.99418688890312,1.5712407491671694,1.0955633549543378,6.975787263877189,2.0859426306448263,1.0771791679244578,0.3319548396875862,0.2448031861304627,3.566836388222675,5.442199772941357,12.313405577337369,1.2268449296494952,0.8512348757753745,7.2401938094432925,6.211318613980128,4.720136470872125,14.709037514915984,586.2224223095643,408.7494574433256
2022-02-23,-0.0418499618447198,109.69656146144293,1.18178492819062,9.604372204560304,9.604372204560304,9.604372204560304,0.8312215974657067,3.711105357808865,3.711105357808865,3.711105357808865,0.4844161794140801,1.9894822779610395,1.5616197192124155,1.0797568192555769,9.887779527515278,2.0194633187593007,1.0887273919665743,0.3257447621760134,0.040722711238687,3.656010125275763,5.323036188481512,12.301322330717424,1.9753604133802736,0.0097003321658379,7.878414277770907,6.798438876975901,1.1129604220935034,14.803325691941142,579.5335306829171,400.70913170700294
2022-02-24,-0.655715471936491,108.9772641357579,0.549794273100966,8.885679378096127,8.885679378096127,8.885679378096127,0.8011801804663354,3.701740172215787,3.701740172215787,3.701740172215787,-0.293057767843169,1.797353364481976,1.3657462901300477,0.879011597059482,11.376738648310988,2.023038603444784,1.1183491503925138,0.3231599140613096,-0.0206379071002487,3.288783091751678,4.520625696773379,10.068923771471605,0.9632903304452158,0.099492310416181,6.907143716710197,4.665067545434033,-0.648974595343379,13.523993332450699,505.56379072290747,325.3872540678641
2022-02-25,1.7454836424929845,110.87944445528392,1.8022562024107232,10.786261100658132,10.786261100658132,10.786261100658132,0.7440451489889893,3.641352183143904,3.641352183143904,3.641352183143904,1.3604160298175472,2.346042038233765,1.904570186515624,1.4060482939424934,13.298093491842128,2.1068676002337487,1.180362007580144,0.3459822094324482,0.0761169973886526,4.054723370714946,5.875494773707019,14.798208940141778,1.0526888770371006,-0.0651774994358472,8.004624603837497,3.521268471189782,2.7977911486124443,17.54625695338549,693.521080661946,511.991702475326
2022-03-02,2.168941276357361,113.28435449307032,2.974947190833152,13.189150046203368,13.189150046203368,13.189150046203368,0.9403164036636458,3.633660533213849,3.633660533213849,3.633660533213849,2.317775937394251,3.009224815852501,2.564104872465091,2.060802700503725,11.59979319381509,2.2709039496609216,1.307397126695616,0.389287394377086,0.1878863439660939,4.81504356472832,7.126439616435615,19.23580765193582,1.4298977513653262,-0.3088133848015271,8.095454471952705,3.6744872301052585,6.02406603529795,21.364481958976707,931.708667809773,748.8257439560907
2022-03-03,0.113753049583698,113.41321890100738,3.993201617783858,13.317906156178774,13.317906156178774,13.317906156178774,1.1284601997595658,3.693308771463136,3.693308771463136,3.693308771463136,2.828843820828172,2.99246670992224,2.5518650200797603,2.053024589073836,9.625268568986948,2.3512346893539533,1.3905060244913838,0.4138103601700119,0.3316518017404633,4.700553117096114,6.777982472746152,18.323499005053154,1.209735297386182,0.8751124421212685,7.869045924276151,4.109253618613867,8.823471332179304,21.869357168255085,942.4825462250532,758.24537228559
2022-03-04,-0.1201736765887195,113.27692606611645,3.538957418588521,13.181727862117556,13.181727862117556,13.181727862117556,1.2281671530359983,3.74832889091257,3.74832889091257,3.74832889091257,2.22488743793743,2.909235113524012,2.472468627878209,1.9773356389421453,7.943167399604489,2.303084938368805,1.4369633616392847,0.4287071859988535,0.3440105858291781,4.734853606486103,6.449451556773421,17.288500273699004,1.2426525843188896,1.2187941340182489,8.428215334160194,4.104934266230952,7.976180529421097,21.845878607522916,926.7625589750853,741.1704302477908
2022-03-07,-2.126009971022069,110.8686473230835,0.9250503313355092,10.775473042393854,10.775473042393854,10.775473042393854,1.2294863852541482,3.816694679090111,3.816694679090111,3.816694679090111,0.096484665992976,2.223745799973705,1.792216960813623,1.3024010226283198,7.181858834609623,2.1617238911233865,1.4236747956734497,0.4072136236901356,0.0165175320144824,3.92619926960144,4.8047102884031,12.207025413495376,1.7566663805894442,1.8373748194776984,7.358984423539458,4.732606179905514,0.346267295297061,17.20910490890257,684.0344938112404,497.0867053107027
2022-03-08,-0.6523671820645838,110.14537665274877,-0.0733113261066226,10.05281021048847,10.05281021048847,10.05281021048847,1.230510618855844,3.816431081817732,3.816431081817732,3.816431081817732,-0.714934971496606,2.031620145361179,1.5974746796820016,1.104070896131891,6.48366605996579,2.097150969845677,1.43643962917762,0.39867439061227,-0.1356848218402253,3.69717697041812,4.244280021323017,10.569052298686636,0.7403535982989317,1.9368945386600924,7.249305700733713,5.512484968882492,-2.567919234020232,15.907254858794293,609.6652019955216,421.36104845281056
2022-03-09,0.7775068769412252,111.0017645308567,0.6641603871444455,10.908478378142094,10.908478378142094,10.908478378142094,1.2184040711645276,3.775055535190519,3.775055535190519,3.775055535190519,-0.1167620531922001,2.2790831575016126,1.8360751998339515,1.3336687521156132,5.870046385508744,2.117368672767226,1.5365223498012073,0.4239551137298021,-0.0242354747516319,4.063376208188473,4.511021819536797,11.87548738471736,-0.8970998012438817,1.6243919203932158,6.840882814953837,3.0710801090556203,-0.3680660434843487,17.85545541015569,693.1285846159196,503.4673604784678
2022-03-10,1.434953250476756,112.5945879590788,2.0040656330643167,12.499963193683564,12.499963193683564,12.499963193683564,1.2518762218256216,3.740823153461037,3.740823153461037,3.740823153461037,0.9566775565130826,2.7238948857842704,2.2726901848665246,1.7620565816937133,5.222571757171677,2.0532620100543104,1.6170271257895166,0.4320570806763235,0.2293203311775188,4.962644322273504,5.257631074086869,15.256183391764202,1.0356732211182482,1.6463231236234803,5.612748953993714,3.999075240928567,3.098558245143105,21.38576820537117,850.1732064192339,659.1542058508252
2022-03-11,-1.253597035944931,111.18310554178936,-0.1360674237245947,11.089666989648393,11.089666989648393,11.089666989648393,1.265533420615404,3.776635811786348,3.776635811786348,3.776635811786348,-0.7447382712165996,2.32317113466189,1.8721405393824992,1.3627520446828147,4.8059987274319305,1.9477781633122573,1.571937643446207,0.416130385945645,-0.1961072454007,4.504502344944841,4.497883892027879,12.367801891800422,1.508657765075013,2.194004417687599,6.470702812495792,4.656987656880902,-2.438428238155304,18.61771176710717,707.0393005728957,514.6618174534188
2022-03-14,-1.7826063987596008,109.2011483880618,-2.1216629974510126,9.109375477530202,9.109375477530202,9.109375477530202,1.3291257994537409,3.809538839978013,3.809538839978013,3.809538839978013,-2.203017010704165,1.7818266800010154,1.330621525158234,0.8220647674703411,3.783537025391292,1.8480197222244872,1.5317164256582398,0.3949055472264071,-0.7739019668400211,3.6730873929214383,3.309394804735281,7.930219473114415,1.243010629126884,2.0007522824433432,5.723118846199567,5.285143843271593,-7.575592872916946,14.559547206158703,506.90543814010726,313.16876606557577
2022-03-15,-1.0496023551784917,108.05497056269874,-2.7550460440213844,7.964160902797503,7.964160902797503,7.964160902797503,1.4432255503355258,3.809943343666565,3.809943343666565,3.809943343666565,-2.4677153140094794,1.479597125679228,1.024369152970172,0.5122970560399979,2.9607829923322555,1.7846873340658238,1.4966648880645377,0.3792372207345694,-1.202881062663532,3.158637993719209,2.6076568421826787,5.146706736377178,1.8279214359081524,1.7658724512114266,6.342562481611352,4.942473018899794,-9.214291624139696,12.219225842923786,390.2788435816064,195.1822758639567
2022-03-16,1.0084704729695917,109.14467303539956,-1.018137411480013,9.052947586891616,9.052947586891616,9.052947586891616,1.4544216538677417,3.737941262691536,3.737941262691536,3.737941262691536,-1.254492570802498,1.7978948793884555,1.3297478853303892,0.8041720227727756,2.7142859176054013,1.826455525163012,1.5751977366488754,0.3875222108623966,-0.6722066926541879,3.679490336918074,3.1554892277382973,7.756840000306053,2.399212589479406,1.696891738986666,5.848992297884831,4.897043503023465,-4.720533822213235,14.718240150179897,497.05194895532736,300.59477862244745
2022-03-17,1.335626592313588,110.60243831255406,-0.1981106452309293,10.50948775456392,10.50948775456392,10.50948775456392,1.4344640060563485,3.6697429594160766,3.6697429594160766,3.6697429594160766,-0.7027945263100873,2.2257060569997136,1.7446134688483763,1.2063827515945424,2.553451981312793,1.842216968482293,1.6611490481682798,0.3989039979782776,-0.3948119874676222,4.433662957264701,3.85412916515136,11.098195634695406,1.744032912327297,1.859393506879492,5.185628616691443,4.520996996820209,-2.6082589946514934,18.069641339102546,640.2282994208789,442.71146090250653
2022-03-18,1.7984150375273789,112.59152919503896,3.0703022281878702,12.496907000236462,12.496907000236462,12.496907000236462,1.4673963280703124,3.6182503264321,3.6182503264321,3.6182503264321,1.5378805247129346,2.804115289250631,2.311868700103476,1.763047919595072,2.256091854795425,1.85060939684232,1.7686649063474864,0.4157915605289291,1.0002607961984924,5.482513532026997,4.729510744967603,15.342179390258377,1.8671682013172688,1.511498375270686,4.536617449645555,5.462655743662113,9.309832293045194,22.669432069630815,836.4919678817555,637.9148710590304
2022-03-21,1.6695826720236395,114.47133785664576,4.865281264865675,14.37513586607495,14.37513586607495,14.37513586607495,1.597260901421393,3.612294095507314,3.612294095507314,3.612294095507314,2.534376164063472,3.3261471698892606,2.8287730217897447,2.2761105302516915,1.732616836003812,1.8478524311584,1.866364369777263,0.4315739875315992,2.336384982665612,6.502154382018073,5.47500812253556,19.05114966769911,2.555220669491548,1.1676720285198685,3.908607134292052,5.380733868794976,18.388511929083577,27.1073654593581,1021.8360084141476,822.1980629150206
