,SPX FALCON SELECAO ACOES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-05-30,-0.663708465760815,108.99558955010396,3.220770293083369,3.772558873177709,9.814233482350785,9.814233482350785,1.6905577102234144,2.4914018598657828,3.013287749764156,3.013287749764156,1.34752594996986,0.4010343165440092,1.5612025817578588,0.642306531751325,2.733398385890036,1.5851925360129182,1.0775231538283867,0.185668723299522,0.8334205493817556,0.6302941878724599,4.3658946889417605,10.424234999437584,-0.3040979400628065,1.6866200955438249,0.3377318820297401,3.9219159998623336,10.237785101483423,0.3919489394082572,470.4352614511129,193.54544037197695
2022-05-31,0.1401400048097079,109.14833597454184,1.4265241494470535,3.718538921523152,9.968127154434688,9.968127154434688,1.7358124257565035,2.497473291848592,3.0137236998331685,3.0137236998331685,0.2766730124803105,0.3755041992354449,1.6057570020348484,0.6811051567559976,2.4188326425287667,1.6021584461821914,1.1150563070246051,0.1820252771761996,0.1985472018571436,0.5853426736926316,4.33996732068051,11.27680058966298,-0.3826793124281142,1.608582516443237,0.1309873813575707,4.020325555035448,1.3016423985709127,0.3827463861291048,483.930793320548,205.2662752994135
2022-06-01,-0.0751924164251072,109.06626470323478,2.751007362743313,5.049837941166643,9.88543946232983,9.88543946232983,1.7868285660375054,2.508137821535254,3.019353022644313,3.019353022644313,1.0080226979824585,0.9017862605218944,1.5691038576575094,0.6402952050813544,2.2459120306138627,1.5976534085789589,1.1550131432148103,0.177562436316933,0.8019743103993934,1.4157039410491297,4.101839449440737,10.887873037494945,-0.7945548185497735,1.8089208781765984,-0.1130187857742334,4.043221379025352,2.3970384378553447,1.0253630303660506,77.35298420357083,193.32772628470477
2022-06-02,0.7212390296756244,109.85289317248385,4.617242040740202,8.582121333881727,10.67797613966274,10.67797613966274,1.8536403014803056,2.4909838113711062,3.009044160483622,3.009044160483622,1.97848440554372,2.323090408132481,1.831568325472223,0.8936737113987968,2.452583674274141,1.615783241049485,1.225338747256777,0.1752509741752236,1.4953204118719965,3.581408973675746,4.497752141297496,15.344300796716782,-0.5873156781859757,1.8179036763413807,0.5646870387189195,4.237976476640247,4.065946841329945,2.70291700704214,90.42358086070244,268.9103662662275
2022-06-03,-0.6091196259243148,109.18375764052456,5.745299424924009,7.346488171810277,10.00381486542021,10.00381486542021,1.8441732177822936,2.428093313025554,3.031007971222478,3.031007971222478,2.600328303171388,1.871361315670192,1.589623040852096,0.6526606481951532,2.717510329462053,1.5711800317694948,1.2167588358561603,0.1659442018072206,1.7646504457259002,2.891991881869916,3.95983161665012,11.920992753219908,-0.4849309198388685,1.714973561600501,0.7804481247787813,4.379646746369097,4.848400563221052,2.1954116221721067,79.43452456754204,197.82196271827388
2022-06-06,-0.6112022798032912,108.51642402465076,4.627866544604509,4.287491169319406,9.331469041092156,9.331469041092156,1.6321133158217125,2.366907489128171,3.0469389802871247,3.0469389802871247,2.253534051940929,0.6242469727035609,1.3544289217318717,0.4165290351610293,3.2118466184223218,1.54697737842382,1.2065632140494094,0.1589465922924937,1.145142770123038,0.955110821506048,3.420344851889461,7.984685518252926,-0.5905302117732817,1.7253284049767583,1.143173373298906,4.364993954120541,3.335288972959376,0.7223053296731612,68.36377381727198,126.91385536535265
2022-06-07,-0.1435927288957916,108.36060233009366,3.6709016131555474,4.738237079055204,9.174477001154212,9.174477001154212,1.3940651116097391,2.3466557740304363,3.047260217979663,3.047260217979663,1.9518873112314377,0.8185998929413838,1.2965465809626684,0.3529067737497269,3.7613135806902,1.541652877515773,1.2051564769653105,0.1546421471227068,0.7234329028961671,1.2460471442099594,3.278341769256252,6.954111749688626,-0.4790470489502216,1.7812392610358712,1.2628660497497672,4.345912497200647,2.3297847233147873,0.9405753586092827,65.76002993168906,107.53987723030924
2022-06-08,-0.2877166780777762,108.04883080472445,2.7664915113955413,6.752349751818936,8.860363822617712,8.860363822617712,1.18853545776859,2.3132596239255525,3.0497272348226687,3.0497272348226687,1.5284759817196691,1.697939867568303,1.188178960478045,0.2375705432349251,3.999376768688157,1.472585021255311,1.1619828761556483,0.1464817262522996,0.454232748173252,2.66726585073574,3.1184811841648816,4.94618253369876,0.0672310103011561,2.1474296839482694,1.597196792853028,4.327296250228505,1.5554238545468657,1.9242190050030503,60.59630574488638,72.45253558951674
2022-06-09,-0.1943411013937246,107.8388475168955,0.705502009245548,7.620739554799022,8.648803392583616,8.648803392583616,1.006575515230118,2.203273665215848,3.048010106103643,3.048010106103643,-0.2427454252874919,2.1735184329737787,1.115114331521764,0.1562305145666398,3.666907959854728,1.405206988843981,1.1248252688860247,0.1393481382257339,-0.0666342335841424,3.4079363127648423,3.0216957655169314,3.4172841728928858,0.1711374538897855,2.20778390094184,1.4714161164122914,4.383350402113761,-0.2092066137558154,2.379334471954491,57.103020501115736,47.61921872808905
2022-06-10,-1.262164214651318,106.47774417404484,-0.9622234052783728,6.298572365704272,7.277477076515561,7.277477076515561,1.0578509885983434,2.059659027090716,3.073749886609193,3.073749886609193,-1.8075012801055543,1.6795880054715382,0.6553461750208741,-0.3031864682246608,2.567938195458862,1.3255945594665532,1.0782489179047434,0.1339934903733411,-0.7445923034416204,2.6096807448084807,1.868186647545644,-6.954960048659234,0.531764622706226,2.0251033994575907,1.758294901078353,4.299756654931743,-1.637122222331997,1.7285469608154473,33.9988280475679,-93.19193723269929
2022-06-13,-1.8394630089056063,104.51912545724616,-3.136454119766604,2.584136533210506,5.304147568805883,5.304147568805883,1.3286317077999523,1.931580674159652,3.118696142999488,3.118696142999488,-3.0755684261871634,-0.1358306677430592,0.0089318953126776,-0.9433578963416271,1.6202373966559778,1.2086072157821286,0.9919529336322216,0.1296926507336077,-2.522036424399541,-0.217082844901689,0.0280818439231017,-22.68475982368337,0.9766794967538442,2.1487598237676173,1.8353925447339463,4.206083549183732,-3.4987104351312555,-0.13161987131837863,0.47230705553106944,-294.20466327887436
2022-06-14,-0.4493832578933876,104.0494340061447,-2.022887960691995,0.4972515606357882,4.830928359764304,4.830928359764304,1.5863173197008478,1.861507745336282,3.1218627312888216,3.1218627312888216,-1.873982925450666,-1.2659437214220404,-0.1468834117715532,-1.105774470302607,1.1531384121273924,1.1611659584775098,0.9533679428669972,0.132298837719217,-2.5779486141492294,-2.0294808208783777,-0.4809788838454087,-26.09301916449804,0.8174193403699673,2.1125423589804986,1.7434669071309126,4.201231639962653,-2.5452690077373017,-1.1852738834019865,-7.8101513060353,-345.20761080483453
2022-06-15,1.746497111492329,105.86665436558611,-0.4202620705760112,0.1482686448142061,6.661797495518167,6.661797495518167,1.5769486641187296,1.7751239046345382,3.0546394004154305,3.0546394004154305,-0.8688334075324815,-1.526195643427389,0.444939958330049,-0.5417736883323291,0.9881712099707388,1.1648625453655463,0.9436727812805512,0.1341807654503629,-1.3865063741238133,-2.3257562710515995,1.4402567865630769,-12.333535651952465,1.5945719827691147,2.2257782110902644,2.078601028204672,4.307427631436513,-1.1730919675150209,-1.36427795353514,23.25314895882121,-165.49232544883222
2022-06-17,-1.6523617812192248,104.11735422979372,-2.8477685856046704,-1.869145122721096,4.899358718540784,4.899358718540784,1.7651918410506515,1.8402159826849995,3.0950687830922785,3.0950687830922785,-2.152392866926516,-2.571463046801254,-0.1351660821945269,-1.115643381793635,0.721752347698257,1.083737059982379,0.8547166362920294,0.1301922419011723,-5.26411356963499,-4.366416515906979,-0.4894584986061147,-26.522263950828314,2.352056755844048,2.407452781932245,2.4198297088972858,4.237327667077134,-3.2530553247598575,-2.382965091586743,-7.189333926252746,-345.29930040529814
2022-06-20,-0.8278163778774217,103.25545371926684,-4.440548901039529,-3.7480043316809217,4.030984646780319,4.030984646780319,2.024258563084878,1.9220209662249768,3.114322274700309,3.114322274700309,-2.664650111141869,-3.4423943711294944,-0.4179930973295616,-1.3990234102185426,0.7170584550239921,1.0895700042135104,0.8225751443619123,0.135566035910702,-7.522316719525361,-6.0724452120923145,-1.582548685803329,-32.139390519176786,2.1834584915395747,2.161927876137812,2.073646334116497,3.942118918268827,-4.618321577561774,-3.3394492539291383,-22.46965948392872,-435.7009769270795
2022-06-21,-0.3384650537294642,102.90597009235734,-4.2126601128033,-4.856523256068872,3.678876118700319,3.678876118700319,2.259107324981738,2.0108969356213744,3.1205423212465866,3.1205423212465866,-2.2875523234931725,-3.844215374758554,-0.5348168808351591,-1.520496191712683,0.7347881196743266,1.1011571719882784,0.7892686271538236,0.1408851632514999,-7.033083513343832,-7.020179419993677,-2.1145129216417526,-33.67829944636257,2.214013986679773,2.0005000609776267,1.675957761432148,3.8964170334207977,-4.424721026499367,-4.014717149559556,-28.933135917827677,-474.477271553369
2022-06-22,-0.3295052409544086,102.56688952764804,-5.06539415394999,-6.796181789839569,3.337248788126575,3.337248788126575,2.4859327234543818,2.104036381813888,3.128873803831283,3.128873803831283,-2.42256534909586,-4.598507735009112,-0.6473872985129476,-1.6370318887905122,0.7730215476799348,1.1252113778503412,0.7625954483999848,0.1472642165199109,-7.790642439526924,-8.59876443392899,-2.6561831223884145,-34.781471792100625,1.8204071827911168,1.8745206401013208,1.7301217841743115,3.8970011708903423,-5.156355670718184,-5.1299442096863785,-35.26895724578907,-512.206619287308
2022-06-23,-0.6547630759755285,101.8953194068444,-7.243723696857176,-7.626497840252498,2.6606346393329523,2.6606346393329523,2.728383332015724,2.197051717227742,3.1530583328720967,3.1530583328720967,-3.0063364551663736,-4.784226042019297,-0.8617844290574106,-1.8503806796235984,0.8242702263084984,1.1204446131187016,0.7126118745362517,0.1514804002625983,-9.951151955884496,-9.381268755415586,-3.8130947185622,-38.515598128593474,1.7861282509876062,1.9531356296523437,1.8268905128351396,3.875880014418144,-7.022972450282258,-5.661391576366186,-47.515464866381485,-583.4358220872721
2022-06-24,-0.0497195279458573,101.8446575350364,-7.180917742964992,-7.160819712235384,2.6095922564040723,2.6095922564040723,2.8267406980489254,2.263335572616527,3.1583141972982425,3.1583141972982425,-2.880139169960552,-4.440774376391505,-0.8812772260443013,-1.874762879631502,0.9341862972786982,1.14709389795533,0.6972909852231709,0.1615214938997071,-8.714971126731799,-8.762109740071402,-3.9916626397808734,-36.65821852158244,1.5807203886887204,1.9055369610094255,1.654811217674961,3.738786684171125,-6.97071680371436,-5.50175792304176,-48.878772040113475,-592.1090219307908
2022-06-27,0.3924024802931747,102.24429849724996,-6.1940956333380015,-7.421327743348034,3.012234841436896,3.012234841436896,2.8344389607927973,2.308954572651321,3.1458407289496426,3.1458407289496426,-2.524788473230354,-4.468221142488879,-0.7615647334560527,-1.7655531441340702,1.0596962678967754,1.2253636272385984,0.7111579118304056,0.1759859169988955,-6.753216967054352,-8.419475990010053,-3.3688176934872684,-31.56019006894123,1.0303956624297097,1.6933044761608314,1.4694173287020422,3.630649921263136,-6.1273359327696255,-5.685558744881489,-42.250167930589015,-555.4148989942057
2022-06-28,-0.5425416115536597,101.68958063246124,-6.8335951029251625,-7.403805246452297,2.453350602430724,2.453350602430724,2.9032233241954755,2.371179515057848,3.167511715925597,3.167511715925597,-2.685853537414166,-4.345873585787138,-0.9375502218207178,-1.9411913451569824,1.1088929184256984,1.264384895516624,0.691415622466626,0.1838775911823693,-7.03190768524708,-8.150086621715714,-4.295102996503541,-33.43934564892033,0.957259967561904,1.7734348721511564,1.2749199007387535,3.3591369752497813,-6.679319483007919,-5.781873505302168,-52.59140788975666,-614.8746328638111
2022-06-29,-0.0710365932172885,101.617343818723,-6.829720358334461,-7.556835050220806,2.380571232525797,2.380571232525797,2.9054598441189428,2.429743811361782,3.1745860325830426,3.1745860325830426,-2.6830631601697075,-4.306349395791675,-0.9631298435451804,-1.971044565148226,1.172816346713434,1.2686990599611887,0.6599762277720443,0.1880205132972022,-6.646848240948604,-8.247287417637448,-4.632801031643361,-33.279616337540254,1.267726224213975,1.895935399294087,1.311238847996524,3.4574832082039424,-6.799113696782057,-6.1218238071507445,-54.37209033031592,-625.7250546118275
2022-06-30,0.5038120255557388,102.12930421693204,-7.030847101518509,-8.282488991457459,2.896376862227916,2.896376862227916,2.8203716250357664,2.4483784513954885,3.158683883747527,3.158683883747527,-2.8359501829405978,-4.572181063763356,-0.8094488182829117,-1.828983756642368,1.2868825283467682,1.2745162425866146,0.6274891327318308,0.1903983854439453,-6.215356296938833,-8.78327730816341,-4.074640983657333,-30.342597193100147,1.8076478808346903,2.1740467303303888,1.749418523322914,3.619282768493679,-7.217925330749629,-6.867813324894812,-45.65484541224452,-577.7181515742254
2022-07-01,0.1664446463729652,102.29929297617907,-6.30539268213485,-7.794588992402014,3.067642372826835,3.067642372826835,2.6176917249370044,2.42550686894311,3.15193938559504,3.15193938559504,-2.779071874723824,-4.4163881274858605,-0.76162302051677,-1.7899025551914864,1.4986976553357882,1.338457008191802,0.6144441766194759,0.1978703942791143,-4.854050063780067,-8.003230341785262,-3.90692871165308,-28.511917513678988,1.6976499245530527,2.210349982582582,1.5509782592254957,3.5327314567790187,-8.136102317566637,-7.058597156765726,-43.04095297123325,-564.1664360085246
2022-07-04,-0.2814351297114603,102.01138682829767,-5.994518576169992,-6.64859224969845,2.777573819824341,2.777573819824341,2.438004537026581,2.425307975212215,3.1613938627208023,3.1613938627208023,-2.8571127378039405,-3.946481654572196,-0.8558637696286596,-1.8876145417632584,1.592469910525793,1.3448487595926877,0.5934101769876189,0.2023002936967609,-4.374119580860754,-7.1171076766740144,-4.55961588384688,-29.498192604989047,1.7850847766802087,2.2318814458540848,1.4912444502691835,3.4175348648041943,-9.387988312059832,-7.009316261526818,-48.70858282890568,-596.7493027512904
2022-07-05,-1.0447198996629048,100.94565357018034,-6.842845647281949,-7.040476161327663,4.127258940534246,1.7038360537379,2.33204926605294,2.510734917048733,3.172914481177925,3.20500712318667,-3.3514538083261005,-3.9704582104157,-0.4321275685227781,-2.2081082504239946,1.5906713486160706,1.2767631190295612,0.5719045828063198,0.2090961389315117,-4.913494796217424,-7.807844632252974,-2.3974345740580723,-33.84568795741462,1.6784387068211557,2.1912321311709624,1.3563229143220412,3.455270806894128,-12.582936369390776,-8.542176771899028,-24.78202270947692,-707.7002671376158
2022-07-06,0.2636458254080986,101.21179257174904,-6.327729955108826,-7.051914927417126,4.807790229521835,1.9719739717734783,2.122687432577877,2.5596548997531583,3.0975663605960784,3.203571305431128,-3.440174057705891,-3.9011734919321897,-0.2278050161635691,-2.136568144038032,1.7269627908970868,1.2493488174819634,0.5486033961579777,0.2190587822739831,-4.228472250047396,-7.992690034747264,-1.286250066596596,-31.24571554395698,1.3182165040563387,2.276166684637642,1.5205383169496312,3.375164240803407,-18.980843232874424,-9.432797567283258,-12.805029341367998,-684.4648398338481
2022-07-07,1.165483108470844,102.39139891795332,-5.051471454281541,-6.032692173844316,4.914669589707928,3.160440103788781,1.8097401803052835,2.5437393290142314,2.9745784464065657,3.1636508407407544,-3.3308263642262794,-3.52704630067009,-0.2063595168051148,-1.7991801146677828,1.8966821444081048,1.3020363666211676,0.5446789353362851,0.2333079149877833,-3.178144700066013,-6.89065729673207,-1.126962199337464,-24.3968477567974,0.5318275452676889,2.1108243126886177,1.3957832522253173,3.1551152938696165,-602.7930304960458,-9.522310997661544,-11.139010284624126,-569.1977682412778
2022-07-08,0.2520547988063004,102.64948135249092,-3.595364318853689,-5.080767547745912,5.57580990204436,3.420460943540075,1.4410808321576365,2.540026840271702,2.8973768478504565,3.1509729764265257,-3.1737274317130484,-3.159578169039762,0.0111255160397332,-1.7352621157405466,2.160214668302636,1.2547193129209882,0.4980398108625874,0.2355549874562204,-2.1171959599405046,-6.396182214342699,0.0647233652628742,-23.2122617855052,0.8373194779026413,2.303740733158359,1.486810833176212,3.398106584442054,-457.3597768334558,-10.802073967298801,0.5849541487842984,-546.7764033715181
2022-07-11,-1.4989224532225176,101.11084522838198,-3.260915372142443,-6.34444480627891,2.6826326325144945,1.8702684332311288,1.2392861888663107,2.6281258156592,2.8754072364587864,3.2060290351723446,-3.422069486219565,-3.536566793830949,-1.0002122489714496,-2.200159585746285,2.604980191389912,1.1632279782406767,0.4445932592762008,0.2333334991422625,-1.6280060269287322,-7.990301697976461,-6.46887346733369,-30.230445006161283,0.6564225519356944,2.3919038145578826,1.680902349075671,3.2671669196453794,-424.09234516127384,-15.2120536580054,-52.1901092593673,-705.3775513915348
2022-07-12,-0.0496617299580504,101.06063183346636,-2.8724828743439663,-6.930503357145143,0.7494204320717462,1.8196778956142816,1.1944696095953622,2.6772657089944434,2.8359779898544604,3.2147878255018747,-3.2267590435368105,-3.692593220721771,-1.7011087502637663,-2.2210476061575304,2.745299668949548,1.159583791291178,0.4093218265941112,0.2410344044702088,-1.403950781251688,-8.525518622587667,-11.786097541484674,-29.62314371605743,0.5274893605293417,2.4593208957331005,1.6505875344445535,3.4258384032883944,-385.42656149917184,-19.99786104866803,-87.5450530784212,-714.0196804135311
2022-07-13,-0.0915672106496012,100.9680934318316,-4.627104694211321,-6.29499823665672,0.8468111400626106,1.7264444566728725,1.1696482750082484,2.7143435731160728,2.8296660430800693,3.2253649904396777,-4.796879751894221,-3.410032773154071,-1.6758145952215595,-2.2537829993860163,2.9874594757188544,1.1492394523501923,0.3761146879810736,0.2481243464550045,-1.87807137563766,-8.054022617303495,-12.60784491042009,-29.29689442461067,0.094005125900346,2.72932740405828,1.7536778251361629,3.487998004499829,-561.066212722507,-22.75740675689192,-86.05137763999808,-726.9272782267788
2022-07-14,-0.5199565880587342,100.44310317819549,-3.528951613089326,-7.0262436963801935,-0.8474505924589126,1.1975111069224802,0.8873877186814122,2.7854707361945024,2.839730852354864,3.2547374289814903,-5.087160521407851,-3.587436269163589,-2.2718135150341103,-2.406971570707003,3.029245765407517,1.0970630820889768,0.3454651419951566,0.2494802668713619,-1.490233582632725,-9.108590844831207,-18.67435565910021,-31.401523494897827,0.0979145629223601,2.997133123148595,2.0505235566707003,3.6034820346428726,-451.4283769658256,-31.543774725542637,-117.07024698824473,-783.4060461674451
2022-07-15,0.5754886546738947,101.0211418413884,-2.163868151655345,-6.607478604081807,0.199967574972499,1.7798913021551777,0.7494671985296987,2.800921570215149,2.826874177749005,3.242329080108687,-4.201918795648911,-3.4200838710117827,-1.9169599061471363,-2.247627002191192,2.37446734027974,1.0933656171044697,0.3298949607204042,0.2606537840438254,-1.326276531499171,-8.761375459775895,-16.42645418600457,-27.958720864826244,0.5977557086431058,3.0654526951575543,2.1319180032320557,3.5447293898075363,-314.9200308224275,-83.77808972790274,-98.33682547482357,-728.7546390442014
2022-07-18,-0.1578457319777793,100.86168428059656,-1.9865570577936744,-6.759174771243837,0.5400002873870259,1.6192360877231171,0.6984636061997852,2.8334586608283234,2.8307952207152214,3.254762774526674,-4.2548948692289335,-3.4362725349268444,-1.799514694557069,-2.299423965909822,2.6325934527238863,1.0780448790372477,0.3201170942799001,0.270871814274121,-1.128882703589366,-9.03166126418616,-15.913107072329234,-27.629598698386268,0.4110587295290401,2.8997106867144145,2.226163562391131,3.3512590048751614,-297.18892143626044,-159.04187477720907,-92.44012561903621,-748.407952709778
2022-07-19,0.5389499888203364,101.40527831675082,-1.13254015623053,-4.828812691394791,0.0430047615743783,2.1669129492571946,0.6370745260102834,2.8291709689119187,2.801598972118973,3.2395501864992653,-3.324371366820708,-2.761101323136212,-2.001050537290657,-2.1522408941058675,3.4883048453347567,1.087687921305665,0.3189002609446552,0.2844024255813068,-0.6071351004863846,-7.181864901344263,-17.579606588671194,-24.51558693861676,0.0773667537324326,2.416820623366009,2.119423452507008,3.1469674633950384,-211.78723127994598,-127.59937343526177,-101.7327307919796,-697.2292389892009
2022-07-20,1.1845194757522437,102.6064435878535,0.6978968073791079,-3.771677471682679,-1.0499214093916176,3.377099930915988,0.6326472580641636,2.8050370559512534,2.756672477978369,3.1958884319134024,-0.454337461398861,-2.409931223846727,-2.4356021666538537,-1.8142081809398527,4.772864291353047,1.056554919156945,0.3104025357384101,0.287882406555388,-0.0602228204373139,-6.398102230765228,-21.63048521542195,-20.14019198992909,0.2576149197463088,2.8649001026897487,2.098049532635983,3.383354946045173,-28.743534918982217,-675.9946385184026,-121.83952521658237,-579.8006938548334
2022-07-21,-0.2781184478784837,102.32107613952364,0.4677894904043832,-3.3039001274570783,-1.0816841765259286,3.08958914512632,0.6503122929841724,2.823558460330954,2.773878004950724,3.200569239457881,-0.7958371258670687,-2.2303852806751348,-2.437386406784278,-1.912606979113627,5.87448066435453,1.056147884641999,0.3095727220279958,0.297180668570172,-0.0881001565474405,-5.96282331350084,-21.839820056023424,-20.5983487888887,0.0544777183200103,2.0910441548822463,1.929696505535365,3.302351773159792,-51.75426661645468,-629.7623229047906,-122.68978842951753,-612.1431064523535
2022-07-22,-0.0086799753360455,102.31219469535117,0.0664058525503361,-3.641447687984598,-0.047029144456096,3.080640994214506,0.6655571071478094,2.8391954389304703,2.782287554110862,3.196613212730621,-1.380687388279238,-2.338910937746704,-2.06357246380256,-1.9290117255408887,5.932216813360648,1.01259073020054,0.3068393833091389,0.3020034250257087,-0.1549043692990066,-6.558054570773997,-18.71158754500321,-20.417994825228824,1.076881877732783,2.488855876508248,2.050907831102218,3.3241908489825254,-91.89263040185939,-664.062526651503,-104.18817071582956,-616.6304369376301
2022-07-25,-0.0326799304132596,102.27875914132044,0.579389260133417,-4.065821381733167,-1.291768740207512,3.046954312468043,0.6673241026035729,2.852368045123422,2.783911859048439,3.1935607291643886,-0.608314452979777,-2.4788013377714946,-2.5149101555758464,-1.9526567839331632,6.658077673596165,1.0355199910814343,0.3169404724975236,0.3163494205909923,-0.0609699850822339,-6.827925860402413,-22.090230860634744,-19.712152502304736,0.5380731658292173,2.005823990299566,1.951650417268274,3.082221311432062,-40.594289643551306,-707.0453726068602,-127.04998893118636,-623.5928022705383
2022-07-26,-0.2258745228540859,102.04773748212892,0.4235435086491826,-3.662107684242528,-2.786933121630965,2.814197496099113,0.6740374524799934,2.8688659266122016,2.8017088001136488,3.197976172765589,-0.8334680007064181,-2.325725653949513,-3.0379857363028684,-2.0339843953748304,7.62118034363071,1.0257955065863047,0.3161502833914125,0.3190352643342568,-0.07371412597384,-6.504410518883744,-26.922485346887047,-20.38844716981115,0.1617694943015268,1.6590522331487112,1.9620405262462413,3.1834512881620896,-56.17886479197473,-667.2195083263639,-154.45621944126992,-650.463363218573
2022-07-27,1.549158349488744,103.62861852779768,1.468054954806077,-1.0078305987159304,-2.516183012003532,4.406952221069786,0.7846333736178523,2.82382817481054,2.76322514460464,3.13962258040551,0.6152208336632036,-1.4247939648766146,-2.9877776044275,-1.5759344950006766,6.851755636496646,1.0627557679367672,0.333767826697946,0.3345537631569326,0.0704524247283236,-3.785792994687364,-24.735464423634003,-14.78937041106647,-0.8123363278972429,1.6937134530978033,1.960729041185752,3.0987070663282803,1.5040187750250018,-402.3373341318603,-149.8170411742415,-494.78395257440786
2022-07-28,0.7082874445615728,104.36260702180267,2.0169387154064227,-1.1667469202239034,-1.177404683425716,5.146453554901014,0.9540761071167134,2.8041938797678374,2.744413558218345,3.1068055859935675,1.081262334464157,-1.4933865042405887,-2.525941089039361,-1.3661333232063648,5.204326460330227,1.087609436573285,0.3483903550133617,0.3456105753344559,0.1982209545655663,-3.850412799390204,-19.897872809235967,-12.280615648529174,-0.8882644848161606,1.0842683404544426,1.9507555229026172,3.217251590651445,2.1284164065553277,-418.77452953193443,-125.79675826511908,-424.43106397494904
2022-07-29,0.9003446583934371,105.30223017948362,3.225956879426592,-2.147484916479418,-1.5590596289922656,6.093134032972709,1.1897175741647883,2.777928388155745,2.719915716991764,3.0684965551588084,1.8833248928264648,-1.8625171314906592,-2.694564072914664,-1.0863999299946765,3.9507542018893376,1.1059036693259423,0.3618230825466708,0.353705720397351,0.5671384774547974,-4.678471874632507,-20.255720339280963,-9.424824792113828,-0.8064841404838168,1.128764950024543,1.8181456320305571,3.2278407706489967,3.915369554513002,-517.3939212994309,-132.99663028503838,-333.36144427134354
2022-08-01,-0.3977174463763999,104.88342483863636,3.90088243444614,-1.189633777704412,-2.0464470756723943,5.671183129516062,1.3386123644439385,2.765240073218477,2.7280114108993945,3.0700339143490627,2.178039255664827,-1.5266465741858766,-2.8707658626547303,-1.2350226642695912,3.4642559770216685,1.102715722789395,0.3656924169843998,0.3513189099600099,0.8416093664024799,-3.8283160358880215,-21.41548926806605,-10.792363737918262,-0.0638746034716796,0.7172303137306019,2.2013823951500844,2.9272564716788008,5.091229741793277,-422.15442845804904,-142.1152330889835,-379.15614642973816
2022-08-02,0.485992923140377,105.3931508608994,4.131295556479931,0.3700535746359081,-0.5824404101340668,6.184737601324228,1.4629635580860392,2.7471253709192034,2.711147167714143,3.0449153822490604,2.150404487195013,-0.9696199825937571,-2.354200838650742,-1.088376698715824,2.959164190555357,1.1272856018139663,0.3831349394110469,0.3599288747963683,1.0631256656700034,-2.3629039970414936,-16.658843345766105,-9.207416197092233,-0.4414024768307238,0.8254887408094379,2.0792861436374888,2.940882182169099,5.367699012987372,-266.36676543335466,-115.82259172030524,-331.4014951601264
2022-08-03,1.3960039163732008,106.86444337450666,4.3685744152569,3.499025923987719,1.570880009913566,7.667080696829316,1.6896291155188998,2.7223663326501204,2.676125553554144,2.996654569935296,2.002357930278058,0.1702540674059076,-1.586015364088459,-0.6232589097279045,2.229101199651326,1.1656651593643987,0.3924407925848595,0.3629765070440752,1.5177607276049976,0.3976218533934016,-10.815328896393511,-5.145489098726235,1.2570637282655626,1.1706414047200389,2.6342683100494733,3.191877348963374,5.772548445150485,46.349394110258714,-77.02124793787932,-186.76916600890152
2022-08-04,2.505296259677947,109.54171427729383,6.714337796930001,5.616416735851642,4.767399154471159,10.364460042431416,2.15791158011635,2.711078644052122,2.632266757328987,2.9343625556649577,2.6540655157884583,0.95064417980661,-0.4023493019439297,0.2712322496043472,1.703791082922153,1.263450566067041,0.4109672458384299,0.3797079040024619,3.3614677106330806,2.039867014337458,-2.5770683748307923,2.0960684482422773,1.1663669820589049,1.114399968536879,3.2330307096158832,3.155771989166032,9.771917110208701,257.7271133966146,-19.21895753602169,79.5893757127768
2022-08-05,0.347429923657816,109.9222949715809,8.714643541250442,5.165006303460038,5.133614988182245,10.747899201702191,2.5607480765223167,2.7647560166377203,2.6471411215982186,2.938119264286768,3.017000213996269,0.76760731980245,-0.2659887069119289,0.3898849770172915,1.568688343174971,1.3192365188951862,0.4169270335303841,0.3846248322236991,4.924991970821723,1.6086933051370385,-1.6888078424302762,2.978301102421449,0.3180339560943339,1.189378266492302,3.173486169869601,3.127402140895512,13.181859723760441,212.2246955838978,-12.777237535539378,114.55285618305079
2022-08-08,0.8019495724655101,110.80381634614976,9.64092974278925,5.386790094436964,6.364406177027303,11.636041505864773,2.891961255993928,2.826798217116293,2.659604433193973,2.936831599180924,2.991152349355533,0.8279391362882199,0.1938053495613754,0.680957015915619,1.5091825644569146,1.4001732867456866,0.4322531881629191,0.4002197778980705,5.731776200465355,1.6715194444110495,1.1924621517791254,4.996894687534079,-0.7011328905905472,1.031196292897664,3.134724362570562,3.1484433648461296,14.322493234803929,234.04168743403434,9.35361488250465,199.98560820249372
