,REAL INVESTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM ACOES BDR NIVEL I,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-01-19,1.5373023994101898,100.8538657252486,2.1519742717198644,2.1519742717198644,2.1519742717198644,2.1519742717198644,1.9796506584657647,1.9796506584657647,1.9796506584657647,1.9796506584657647,0.7348216819619009,0.0892229323572076,-0.5829424175892488,-1.334861773470789,1.246017994984895,0.6320404351475658,0.0712266903777075,0.0241703674647206,1.1674712824419784,0.2794603429920645,-16.20210534433826,-109.33056738460196,-0.123618587319386,2.8869772272848224,13.655450434312094,7.098077781961893,4.868735254382067,17.66302367911925,-115.40223408281811,-264.25599888122264
2022-01-20,1.1783452109979995,102.04227242212842,3.355677168490588,3.355677168490588,3.355677168490588,3.355677168490588,2.182515905138926,2.182515905138926,2.182515905138926,2.182515905138926,1.2180406644744723,0.6272827436320028,0.0139545822978782,-0.672362993361824,1.3686038749380955,1.2803308783265352,0.0954235911448271,0.043070394738889,1.9424123897367789,1.069297466905946,0.3191673825025636,-34.070802831858416,-0.1661837158706632,1.079397935855943,14.730993901510676,8.024765671342239,8.868300065342616,136.90545649960293,3.0456097814689276,-146.7442927038999
2022-01-21,0.0438150762356981,102.0869823215828,3.4009625372358645,3.4009625372358645,3.4009625372358645,3.4009625372358645,2.325504204979837,2.325504204979837,2.325504204979837,2.325504204979837,1.1626203411187723,0.6033358764739389,0.0243015819046116,-0.6238437186327364,1.3788591327784057,1.7382766529266784,0.1171886980577705,0.0575975874011673,1.9608083435027024,0.8071558203310475,0.4822430135624241,-25.187707617442413,-0.2464169077425455,0.3972991645306983,14.77780971847258,8.202909316587915,8.581603231315965,140.30601177553405,5.651343090683625,-145.07511909306868
2022-01-24,-0.5842943223901553,101.49049387997836,2.7967965838340385,2.7967965838340385,2.7967965838340385,2.7967965838340385,2.377891768813315,2.377891768813315,2.377891768813315,2.377891768813315,0.8829302351774958,0.3312232756507554,-0.2383977873903586,-0.8762041250409808,1.3016209118442084,1.779274888304197,0.1217513575585547,0.0639175269021501,1.612998469493139,0.4426595946396897,-4.656080619603812,-32.59698360865608,0.2982903973198808,1.550662690231891,16.06753770352588,8.137488929157739,6.915509771095133,78.7613100809315,-56.68841363388406,-208.35185767352212
2022-01-25,2.1428892463004834,103.66532275934966,4.999618083370399,4.999618083370399,4.999618083370399,4.999618083370399,2.5465836987139,2.5465836987139,2.5465836987139,2.5465836987139,1.689453223302316,1.169862310282526,0.6348513780692439,0.0356138651756653,1.3502395816522628,2.320351549018015,0.1632576216164427,0.095859619212223,3.186348627801777,1.2839228134917988,9.9027668937593,0.9461094176032327,-0.0518851834256853,0.6019405982002777,16.108234029386168,7.7386963977404495,14.620508030626398,297.9152289105263,161.67021704971916,9.069368850454396
2022-01-26,0.661454448234533,104.35102164801806,5.694142727812117,5.694142727812117,5.694142727812117,5.694142727812117,2.744872276798432,2.744872276798432,2.744872276798432,2.744872276798432,1.8204339505630087,1.3363370852165497,0.8350071739545931,0.2756417123750277,1.3588067404671438,2.6271040163014434,0.1995839104616446,0.133984206267992,3.6773873236198265,1.396242628730252,11.483831724783425,5.646943887655871,-0.6615545192641494,0.4215266211171723,17.26189070718646,6.852879079013944,12.05373320669997,366.807461766853,229.19880427157685,75.6601294627461
2022-01-27,0.9660448345694128,105.35909930246916,6.715195534076581,6.715195534076581,6.715195534076581,6.715195534076581,2.9617744452494383,2.9617744452494383,2.9617744452494383,2.9617744452494383,2.0318601568596795,1.5813239282697609,1.112103084639486,0.5905342519339343,1.3329533806662983,2.8848725273335307,0.2570655453993993,0.1847840436218473,4.514720151652538,1.623477209490357,12.813068711525585,9.4652612971374,-0.3945187324248271,0.0675115643240846,17.289381554928,5.8890483327436085,13.738600406996769,468.35248004108337,329.3798496568303,174.90292564224202
2022-01-28,0.0169530903921799,105.37696092581028,6.733287057637647,6.733287057637647,6.733287057637647,6.733287057637647,3.134594612490339,3.134594612490339,3.134594612490339,3.134594612490339,1.925608813470512,1.4981246296019488,1.050421025335192,0.5546133845527107,1.308520795958996,3.0381039695741543,0.3206872070451042,0.218449455988279,4.612844542562185,1.5457052950849426,10.267463168242834,7.958308338965326,-0.5252414166928926,-0.4711238458553327,14.014076334027385,5.744209794340348,12.538386398075934,14.316233854828267,329.2644086862271,173.84881272339595
2022-01-31,1.074734658487686,106.509483646941,7.880386685789249,7.880386685789249,7.880386685789249,7.880386685789249,3.3160682343804657,3.3160682343804657,3.3160682343804657,3.3160682343804657,2.166150432656036,1.7603708275839107,1.3330528468608582,0.8615465938261825,1.3660183964348775,3.1323822266280525,0.3843956215654529,0.2423648210059645,5.258423063237731,1.8636007229440263,11.499855753359668,11.787796926829513,-0.2551184718122227,0.5578285361301913,15.832692935538963,7.832156951341293,14.960865649193364,18.28384901847495,442.04942002257394,285.6947292225693
2022-02-01,0.3590368532147003,106.8918919454022,11.595933590253948,8.267717031381741,8.267717031381741,8.267717031381741,3.557287273921971,3.4906071742588045,3.4906071742588045,3.4906071742588045,3.0637529965548524,1.7817062392418428,1.371844842397274,0.9212235011236144,1.649260556706162,3.145731965948607,0.4532472697203921,0.2914232230442445,6.608203598133234,1.9770395724874847,10.56503098583678,11.03422482438779,-0.2861335561086958,0.3622107736537638,16.560343885609576,5.472072989268236,22.639362429629358,19.985512066800283,478.8571448841863,321.56293621179026
2022-02-02,-0.8476921466295306,105.98577777199728,10.914846230627216,7.349940096771617,7.349940096771617,7.349940096771617,3.5776692827321424,3.6016975569539005,3.6016975569539005,3.6016975569539005,2.8559269675299195,1.4703777062065877,1.0704570039781032,0.6300352267931811,2.041336915239112,3.065683380298492,0.4929312315726239,0.2975385988429737,5.005328669256596,1.7274633859052049,7.821501518075544,7.626561212427662,0.4303479223562923,-0.2805745905978507,15.310565347483958,6.893573885679415,21.74870704985265,14.870478432267529,385.5462376052125,226.9196337135897
2022-02-03,0.0509382123880408,106.03976503257992,10.778317897143626,7.404622237256573,7.404622237256573,7.404622237256573,3.481324030208969,3.66185064966462,3.66185064966462,3.66185064966462,2.894180371262617,1.4581167585511148,1.062086896202232,0.6252361532582332,2.443155238811365,3.0167377119677066,0.5328775600218499,0.3032326391349637,4.124003057266881,1.7699270899174633,7.298493842936362,7.550379208959239,1.6326564852934682,0.2806382483295211,15.41926473572554,7.521907024277563,21.446488576724587,15.34558371374687,388.92035908584234,228.95214140024692
2022-02-04,-0.8848201606438177,105.1015038132723,10.32600982037779,6.454284486237974,6.454284486237974,6.454284486237974,3.30768868245732,3.696739943865478,3.696739943865478,3.696739943865478,2.907715340720986,1.1842690499208606,0.7893226792557684,0.3529637967069104,2.661323821959648,2.9094583316625027,0.5649030407655485,0.3053336786692719,3.613922155939791,1.5047250044734122,5.165347796764191,4.273407937544244,0.1968805258369231,-0.2168801250593779,14.56359588440512,7.559918655077845,20.472112946215695,11.903862838700375,291.7920677003718,130.481536602485
2022-02-07,0.0277618537865231,105.13068193908838,8.867860271725986,6.48383816904653,6.48383816904653,6.48383816904653,2.968718185681396,3.692511760021153,3.692511760021153,3.692511760021153,2.7467116435610173,1.1906133569181738,0.792556706426022,0.3520610357793171,3.161877316403122,2.76454711478345,0.5902431894805072,0.3029330571583774,2.578914989762624,1.5902618546629437,4.95816810955066,4.291342539684286,0.8345476910272875,0.1173976246513197,14.954944170109684,7.652661358751189,17.356741495085448,12.211049026202,292.65249589617184,129.99895148603562
2022-02-08,0.5713161464809602,105.73131049991191,6.963877203665635,7.092197529898931,7.092197529898931,7.092197529898931,2.6788003157911624,3.685820431922459,3.685820431922459,3.685820431922459,2.331183342834923,1.3548075655612888,0.9533645886972651,0.5084236021976892,3.181062964882305,2.6487101527282,0.6311471012384383,0.3022872826899748,1.9631094209367017,1.885286467198189,5.567530411209508,6.199262120377677,0.7032142208485082,0.3873311494949766,14.68868047756152,8.461996508818231,13.292385456796513,14.155868094872256,351.39306800917313,187.39581010518592
2022-02-09,0.1838913159686983,105.92574119818116,7.1484905463305,7.289130781236465,7.289130781236465,7.289130781236465,2.553150070861093,3.6933778130997768,3.6933778130997768,3.6933778130997768,2.516081107576329,1.402340602224731,0.9990600037964114,0.551389388364903,2.9821084789424592,2.5094261461437326,0.6719780264993658,0.3034800029909932,2.154157940082338,2.063967363464754,5.491111176952342,6.710456416550215,0.5382481709735089,0.9277594864193502,14.491182670465838,8.344946717177452,13.673734199323604,14.973338229783622,368.99060519770444,203.64893333655888
2022-02-10,0.1026825401366782,106.03450843990208,6.0187620264462405,7.399297986013231,7.399297986013231,7.399297986013231,2.3806776745075293,3.700947881986828,3.700947881986828,3.700947881986828,2.2215306758435966,1.4262299372443887,1.0211197934203895,0.5707303475847071,3.077390310818645,2.4115324134757605,0.732558765192651,0.3106342343165146,1.718582288578001,2.1888168021192067,5.158782225095859,6.799776192494609,-0.0037356226061956,0.2653569002362592,11.580527342253676,7.981853276817429,11.257405948700201,15.550312322695117,377.91111367140184,211.2243271079228
2022-02-11,-0.664780029733425,105.3296122031676,5.818556410912397,6.685328900928312,6.685328900928312,6.685328900928312,2.2519598682242097,3.7086314141250702,3.7086314141250702,3.7086314141250702,2.257183615437268,1.2277559161335394,0.8208353298603485,0.3677501252939217,2.7853656712128183,2.2914911086525542,0.7678876982703603,0.3132131897375044,1.8249262456676472,1.9870442186128243,3.964350121770019,4.3543813348233344,-0.9217217137488642,-0.6846826604651771,10.00330376965409,6.837955715495549,9.901147588636283,8.793812345278045,304.41756901438026,136.38496672134684
2022-02-14,-0.0122951131292459,105.31666180818864,6.030340640054875,6.672211819047651,6.672211819047651,6.672211819047651,2.0136665156251223,3.689542686005308,3.689542686005308,3.689542686005308,2.62675813460556,1.2275332817581166,0.8158431167882642,0.3567642180015853,2.791874923852518,2.2081464747892428,0.8159919663276616,0.3145747733257142,1.894574450707212,2.05105797701714,3.6888696564265113,4.184368623205663,-0.8510106800263806,-1.2146859919193156,7.040127089932438,7.12678668629227,9.817320453145946,5.060648528866596,301.0088004473914,131.62968111561523
2022-02-15,1.707530131874635,107.11497554244797,6.2081009708207056,8.493671978195023,8.493671978195023,8.493671978195023,1.7084035616868072,3.66385840450831,3.66385840450831,3.66385840450831,3.196972197905196,1.7302401047010592,1.3129801388477134,0.8470059686893372,2.6537475555585925,2.2174775741487025,0.8969415199936698,0.3263128636675436,2.0581153915995936,2.858813465953546,5.363307650986692,9.510228625902002,-0.1262003376826223,-1.061779230558629,6.224253327099424,7.993148870974254,10.128645889997458,5.763550393535212,481.0573316669682,310.33099370511303
2022-02-16,0.2671508765144326,107.40113413848782,5.25160954294595,8.783513773847448,8.783513773847448,8.783513773847448,1.5470677763541218,3.692340379988273,3.692340379988273,3.692340379988273,2.9085800204202323,1.7923736160203692,1.3756684104421986,0.9096380861573318,2.3034657406340444,2.205218121345128,0.9722477289435456,0.3330604470964992,1.953478337082176,3.0010879261325667,5.22442569947618,10.08433593953844,-0.4119227840442388,-0.8617735742319937,4.933270697374425,8.597968657519154,8.973955940690857,5.473418039972537,507.9436021350011,335.86934366939676
2022-02-17,-0.9375329540702748,106.39421311289428,4.219177306802286,7.763632483622053,7.763632483622053,7.763632483622053,1.4213217551362674,3.7253111822583023,3.7253111822583023,3.7253111822583023,2.435677244241349,1.4997479761491013,1.0840896767246355,0.6185637846828054,2.24932726887878,2.125646583566068,0.9773136052726932,0.3234195982409087,1.5390739727510716,2.6283898505576064,4.132318810957531,7.124931811653583,0.0113997867857045,-0.9531528317390774,5.010713031518005,8.364325810334678,6.939103217440193,4.18918007266362,403.8571395273073,230.43425840188715
2022-02-18,-0.3350803617864772,106.03770699867572,4.480432545805567,7.402537714021682,7.402537714021682,7.402537714021682,1.2315031121970628,3.723594598045679,3.723594598045679,3.723594598045679,3.0188140246396427,1.4004713728806029,0.9819782867881808,0.5126140699762057,2.619147749888163,2.096383447155383,0.9882965895842142,0.3181818756550151,1.4194231183203023,2.487516129671726,3.6997891954893225,5.998980859347146,-0.1276725782565976,-0.4195450512719776,5.289853275740294,8.192633491024731,7.514306721474777,3.894639376057279,365.64890440826207,190.87669818456092
2022-02-21,-1.7769503110367737,104.15346963434648,0.4708873343596363,5.4940479860509805,5.4940479860509805,5.4940479860509805,0.9205508131481636,3.742667132277661,3.742667132277661,3.742667132277661,-0.3229849613449367,0.8804286036786314,0.461437639759682,-0.0091418369032413,5.529440989099939,2.0090261161841005,0.9751836532779792,0.3086505321179879,-0.0537710899504701,1.6401734008136566,1.7709561497664403,-0.1108530488239211,-1.1479579222003922,-0.3943934709498358,4.41536322426327,3.512487094940962,-0.5679169713624294,2.4572846290066717,172.70074879243413,-3.4214852506404547
2022-02-22,0.4329734212530134,104.60442647517604,0.2428388559651367,5.950809174834495,5.950809174834495,5.950809174834495,0.8350324420465058,3.6854097770048977,3.6854097770048977,3.6854097770048977,-0.6357005308076626,1.0150199524724377,0.5868472522535557,0.1052916706366057,8.267395829610335,1.9804023075596968,0.9988166213525146,0.3126281184171493,-0.06420771154435,1.888891182573118,2.1653350122819006,1.2412285701171275,-1.4648351653180145,-0.2093588013224926,5.063366042788356,4.146097608228465,-0.9072484628981325,2.8176967805482556,216.2772601063714,38.804295240132625
2022-02-23,0.6976543356544518,105.33420379176656,-0.0236291984910911,6.689979588703678,6.689979588703678,6.689979588703678,0.77569326820623,3.631088866723066,3.631088866723066,3.631088866723066,-1.0348896517398678,1.2307012825007777,0.7934101303261404,0.3009286584053027,11.431441483414773,1.910499119322322,1.007483491927025,0.3056885469328939,-0.0702235966789997,2.3390671474036098,2.859543321610296,3.574549037498868,0.6180450216738235,-0.8059996699850697,5.947562988894317,5.085641344516095,-1.3728145501580191,3.2050709836133926,288.0942690972545,109.26987012134033
2022-02-24,0.1959530471021597,105.54060937373734,0.1552981282524123,6.899041854660434,6.899041854660434,6.899041854660434,0.7703632789526496,3.5989910157357428,3.5989910157357428,3.5989910157357428,-0.8168720360500004,1.296668318740003,0.8527391067037675,0.3521084136365612,12.744392618384367,1.9195976296220367,1.0385362589590414,0.3050315247705547,-0.049377654865123,2.431081158634948,2.9551210728737973,4.154439506526958,0.5507114888847398,-0.4595642938454848,5.503557461963057,3.636772610405784,-1.204715111102655,3.329912363853965,306.90003837933824,126.72350172429488
2022-02-25,0.914760338672993,106.50605300948207,-0.0032209690080794,7.876911891968303,7.876911891968303,7.876911891968303,0.7712689549153773,3.560758168281815,3.560758168281815,3.560758168281815,-1.0285208794813123,1.582083315615443,1.1306192130066066,0.6208138018904283,15.189265013293817,1.9925472824705777,1.0940885910327405,0.3246476422707465,-0.0522254515364582,2.8272433675928337,3.679648641733399,6.809129432148727,-1.1074376384854647,-0.8720437451889711,6.092924585470664,2.1716842444786306,-1.482070134392375,3.822804279311471,402.5861597929632,221.05678160634312
2022-03-02,0.7077049654866441,107.259801635174,0.3441885844435481,8.6403621540414,8.6403621540414,8.6403621540414,0.8099252634411422,3.546473498277062,3.546473498277062,3.546473498277062,-0.5572315037110881,1.8005812139499324,1.344518375296554,0.828842947459493,13.665457219762969,2.1035400775628403,1.1929889547007706,0.3542787264113287,-0.0330260352934415,3.035698546883622,3.9969345626772896,8.297053501276629,-1.6447383641385314,-1.514634373329334,5.361966925622195,1.6369208410528713,-0.7820406047970462,3.728116218041318,476.82987859357615,293.94695473989395
2022-03-03,0.040161153712992,107.30287840898096,1.2427145081834514,8.683993376880442,8.683993376880442,8.683993376880442,0.8368799007928557,3.5536402696673486,3.5536402696673486,3.5536402696673486,0.5278541796994453,1.8060890472095272,1.3481704166417137,0.8297240913002084,11.60083595723601,2.1520000069590264,1.2489272861858347,0.367914494945663,0.0380792000825099,2.9824306449879625,3.836022109488394,8.014201625823512,-1.8590078307902391,-0.4201556728420896,4.995626868912928,1.976808407980402,0.6530037890742055,3.75519506500271,479.0912682952201,294.85409435575684
2022-03-04,-0.9117316256057162,106.32456413134103,0.2685776403537015,7.693087037292204,7.693087037292204,7.693087037292204,0.84894729662045,3.5712900381479264,3.5712900381479264,3.5712900381479264,-0.6335447558390797,1.51657500337408,1.0581567793595628,0.5384786609630448,9.87871468987969,2.079987562347437,1.2670951617832673,0.369895039060661,-0.0544449480162282,2.6039238405548266,2.9824001218717333,5.19894368558207,-2.193131175614486,-0.3415246551126462,4.994297492214545,1.6251586383010437,-0.6523120729313584,3.1867869449542483,377.89847649255,192.30634776525565
2022-03-07,-3.756577311695164,102.33039967842431,-2.6365979879519585,3.64751296338517,3.64751296338517,3.64751296338517,1.1806067560563118,3.668925972798687,3.668925972798687,3.668925972798687,-2.916315461012902,0.3705167925105279,-0.0783921897112804,-0.587935826967969,9.17443366537965,1.9443900515944443,1.2183272468652662,0.3407896464812402,-0.3752843893847951,0.6991388802288924,-0.2360737984283839,-6.3296906117140495,-1.932468070644258,-0.2146768846965744,3.127756939523835,1.510667376222096,-3.667842644426087,0.8074614781445022,-28.76151408962788,-215.7093025901656
2022-03-08,0.4712745568869581,102.81265681606946,-2.2048987795608066,4.135977320827719,4.135977320827719,4.135977320827719,1.3322810091062935,3.6095737225297055,3.6095737225297055,3.6095737225297055,-2.2602758029945806,0.5088427389856686,0.0498172759769652,-0.471862479079378,8.047607191238816,1.8865535556870408,1.206762318901181,0.3298122976069552,-0.3741885576809082,0.9735771210978548,0.1490095667373827,-5.164217397261562,-1.5884624549785296,0.2070448711732107,3.3875433344341817,2.477083241958977,-3.0297615080736255,1.1038855491677921,17.981913029446428,-170.32224051326457
2022-03-09,2.7017869299487574,105.5904357402591,-0.1332384503575548,6.949509545456241,6.949509545456241,6.949509545456241,1.2925359483959709,3.490260845638372,3.490260845638372,3.490260845638372,-0.7269911522654522,1.33075917864545,0.8516031164798812,0.3082018277926381,7.180599944476052,1.9016238566859616,1.2836740205843429,0.348001367522303,-0.1308612380211735,2.44248968578602,2.315476488431472,3.0910935199985508,-1.6903524139115758,0.4432261178047237,3.806957673899691,1.2350171211609442,-0.8909032773234891,2.8238005347965642,297.2317013473343,107.57047720988248
2022-03-10,-0.3215194134741916,105.25094199058218,-0.6370493139495415,6.605646109652172,6.605646109652172,6.605646109652172,1.2993272818497732,3.473252259009642,3.473252259009642,3.473252259009642,-1.1109387774925406,1.2366772269887665,0.7507128148833108,0.20074124264031,6.5061650224074725,1.8284540218591545,1.3141032244730055,0.3464298995894991,-0.221862350107862,2.3491386280181668,1.98417820731442,2.012600457705972,-1.858365551328292,-0.0934809824812285,2.1775469679323223,1.3569530770575489,-1.290572219291305,2.639677189774724,260.7414980160946,69.72249744768595
2022-03-11,-2.1154747008325425,103.02438494038348,-2.838814970528833,4.350430636543416,4.350430636543416,4.350430636543416,1.4397769579304525,3.509810242568174,3.509810242568174,3.509810242568174,-2.531807929389202,0.5796709253086987,0.0943517255171234,-0.4537619040639213,6.122197787670243,1.73384563836512,1.245953813996725,0.3267830346809365,-0.5954134193412515,1.1734233463169466,0.265785656662271,-4.87362564622054,-1.5999714535536318,0.1949544944970023,2.4528849420684,1.5635045102729843,-3.147162017069553,1.2641422401890958,33.11566526239806,-159.26181785707882
2022-03-14,-1.5111941715615584,101.46748643987723,-3.666704626084457,2.7734930107645543,2.7734930107645543,2.7734930107645543,1.7007538344935735,3.5354688345922822,3.5354688345922822,3.5354688345922822,-2.63008572050508,0.1278629505609617,-0.3583196867610539,-0.9062998306642984,4.6538799960117085,1.651031267870877,1.18843254114285,0.3081498482300948,-0.9611610909669348,0.2738018871019033,-1.0659654978366178,-10.398170969460692,-0.56785744843694,0.1170249179022858,2.046055401059262,2.1168674108852388,-3.8476623538721726,0.28391774472035614,-126.68280853645747,-320.41948061098896
2022-03-15,0.0954978811974927,101.56438573953167,-3.562851313585045,2.8716395190224904,2.8716395190224904,2.8716395190224904,1.8829477224798872,3.5035198060460284,3.5035198060460284,3.5035198060460284,-2.3204441682225547,0.1554607556591586,-0.3395821955696739,-0.8964409505308171,3.5219423689079274,1.5990445061178828,1.152678086234428,0.2948252588754708,-1.2405867569750173,0.3406158080221637,-1.032146756468297,-10.652746094804664,0.896788469217663,0.237523262511889,2.847530966970258,2.1959454476884064,-3.7583316289329636,0.34569877644177904,-118.97329479589484,-314.06986251354454
2022-03-16,1.4966053173760985,103.08440373706988,-3.762846217316117,4.411221946136154,4.411221946136154,4.411221946136154,1.9028569927124257,3.416533745705588,3.416533745705588,3.416533745705588,-2.401268189321052,0.6084236157495266,0.096236089929183,-0.4787828765300732,3.45105383050397,1.6366360658348953,1.2035566312044552,0.2999006256963296,-1.3240216437771997,1.2701051005081343,0.2731851915175544,-5.454399605645795,-0.6088965087275898,0.2912330402462927,2.6590222960142547,2.273449507819495,-3.9741628872289665,1.333035421768953,32.87938487978117,-163.57778545309873
2022-03-17,0.9852991479298412,104.1000934887398,-3.073562189288903,5.4399848263145865,5.4399848263145865,5.4399848263145865,1.826847863267473,3.3511447470534708,3.3511447470534708,3.3511447470534708,-2.1258393070329857,0.9245396537643636,0.3977088925004852,-0.1916922030267703,3.3688568673954795,1.648391330164586,1.253579890917726,0.3059701710441861,-1.1527901447192326,1.879569582452081,1.0631792003170593,-2.0995128937961063,-1.431967373941648,0.3153128599742227,2.111468847923537,1.8484366902490912,-3.31899466325847,2.00703804191526,133.27800659594544,-64.23883192242687
