,BB ACOES BB FUNDO DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-01-27,1.3615169457037002,111.82143472219752,11.713663585643848,11.713663585643848,11.713663585643848,11.713663585643848,4.092401920481981,4.092401920481981,4.092401920481981,4.092401920481981,2.691910461027575,2.365846033724324,2.026259079450083,1.648786565713224,2.0134298854267927,4.20230823734368,0.3944395417283649,0.2699330119578111,5.471449301617775,2.303970176661335,21.02290888940879,24.996932605798808,3.2170130028486805,2.402774217298905,14.330033709514488,7.487465483797266,1101.6379540474782,968.1992851978101,829.226654813557,674.7497307989688
2022-01-28,0.609251786604248,112.50270881104902,12.394281076920448,12.394281076920448,12.394281076920448,12.394281076920448,4.261066393024731,4.261066393024731,4.261066393024731,4.261066393024731,2.7450867817734785,2.430613948899351,2.1012669788018266,1.736532938944473,1.9464586654975489,4.373244065201138,0.4808803400238169,0.3150379223278344,6.009373452973596,2.368266499115641,18.619264213840843,23.48759188049977,3.64460834503017,1.8583647771645515,13.706086918828657,8.089866855694806,1169.6997031751382,1035.7007412072153,895.3638106145071,739.948214651676
2022-01-31,0.5148965532262517,113.08198138100327,12.972995356208934,12.972995356208934,12.972995356208934,12.972995356208934,4.416853543620302,4.416853543620302,4.416853543620302,4.416853543620302,2.779288737968432,2.4746390942231247,2.153818952042487,1.7998233095429903,1.9712615035418728,4.401204968330461,0.5566552396137259,0.341869295600438,6.227337818439324,2.483437724702682,17.089757166835895,23.253202510284734,3.693050408306876,2.984398174170315,14.593431025775718,9.521082597160463,1227.5711311039868,1093.0118452500742,951.3102870645424,794.9555962645378
2022-02-01,-0.1596972609461455,112.90139255411418,14.676390108589018,12.792580577016253,12.792580577016253,12.792580577016253,4.503012076965717,4.542340422385195,4.542340422385195,4.542340422385195,3.104390089231017,2.3653225270843983,2.050360415212092,1.704075914171105,2.15687147727744,4.291509321406106,0.6337526441431789,0.39466663590162,6.481195662648104,2.503571429557905,14.695694101707389,19.612736937008066,1.9617133418917316,2.4718620851209665,14.742690860137325,7.288451676946414,1397.9106063419952,1074.410012675376,931.3434994476374,774.0492907752414
2022-02-02,-1.6484755438156085,111.04024070923236,11.897278567125891,10.933222470965635,10.933222470965635,10.933222470965635,4.371988869255514,4.6154851330357785,4.6154851330357785,4.6154851330357785,2.5617619021669698,1.9237713719159184,1.6116929284426926,1.2680094383665623,2.4033692961172446,4.047638738825238,0.6658712152920433,0.39267021777262,4.66012216268675,2.1936587574549185,11.171446639247796,14.904310147399205,1.2074290353322956,1.104110016178788,13.243504889376808,8.128295383506195,1119.9994521956824,887.9138166437766,743.8744750246144,585.2478711329916
2022-02-03,0.6750935677653169,111.78986623189152,12.541938211814246,11.682125520381922,11.682125520381922,11.682125520381922,4.145478872251123,4.603216476413171,4.603216476413171,4.603216476413171,2.8559306062696765,2.0891715894721767,1.7741305271715735,1.4266165258091117,2.625725819677688,3.931122286806733,0.7075952714956404,0.3957573691561067,4.508924694338255,2.4463520544725847,11.54149441491016,16.593562644533982,2.747588635281605,2.073436027773133,14.051962705392416,9.094562773745627,1183.9199988906284,961.6909082712617,816.6706873983771,656.7024697127817
2022-02-04,-0.1920221975442393,111.57520487412128,11.7515402682189,11.467671048693571,11.467671048693571,11.467671048693571,3.861389426509059,4.61103749074473,4.61103749074473,4.61103749074473,2.859941423244464,2.0367045990044352,1.7200699962598498,1.3702343433906874,2.694089416032931,3.791978813772047,0.7494333431867733,0.3985219334082089,4.099102096029487,2.4766280944063888,10.583072279294996,15.854088316912453,1.1055317162545366,1.734170998445541,14.509012438800951,9.502478430976884,1104.3347572151442,939.1321263581663,793.1307239459314,631.8201928480447
2022-02-07,-1.1447700322594123,110.29792536529028,10.023442452203964,10.191622554870609,10.191622554870609,10.191622554870609,3.514511513169281,4.616156185347883,4.616156185347883,4.616156185347883,2.648958454867918,1.7556031214034744,1.4371934307257028,1.0848363226052844,3.0472962368859737,3.5610306264479368,0.7727133659970677,0.3915881273192336,3.055100083428078,2.27578447309408,8.585731316068594,12.788370104494916,1.3841657068721989,1.6007210856714738,13.874843825760006,8.923979572935233,930.9794987540407,810.4138207882698,663.4309344785797,500.7773900684435
2022-02-08,1.0515432160405958,111.45775571690253,10.128357879725431,11.350335086491423,11.350335086491423,11.350335086491423,3.0455408351406734,4.5530208050372485,4.5530208050372485,4.5530208050372485,3.0895186964644568,2.031994879712773,1.7070135563811992,1.34681916033858,2.9894905602748807,3.389253648278977,0.8186014515712133,0.388839193353015,3.147444409440756,2.72972044088802,9.494325012210291,15.770261235155926,2.6117407397542607,2.161656906957854,14.301384924386644,9.960548400332916,940.9255351013087,925.1714963061416,777.2068236684224,613.2095657644352
2022-02-09,-0.868468717112536,110.4897799757055,7.459786287135207,10.383292259865248,10.383292259865248,10.383292259865248,2.578208721236806,4.547020749913039,4.547020749913039,4.547020749913039,2.612367394240478,1.8195507784856304,1.4919807724069811,1.1283543872309127,2.602257494929436,3.1737985740874324,0.8539040643493108,0.385249927120503,2.5882251898704225,2.6068242681952456,7.944765476406769,13.31772039606265,0.5371055444777544,2.365247156871404,13.01564346776816,9.270374381588711,673.522839890547,827.3535145294584,678.4067530605828,513.0650811994373
2022-02-10,1.0810278545632102,111.68420527368848,5.940755007580899,11.5765663959783,11.5765663959783,11.5765663959783,2.146465376479856,4.484043401461455,4.484043401461455,4.484043401461455,2.427591668352277,2.1087376345095303,1.7743761231405382,1.4026429090749652,2.417266054367085,3.030959703642024,0.9217721796826064,0.3918689366049483,2.1556342360143987,3.1196954100293355,8.631611717136773,16.050038912333825,-0.0444899660000448,2.013166674819737,12.032138181589092,9.602317494900651,291.2651887598837,945.5671075435896,795.6379546679087,628.9511681044297
2022-02-11,3.467233986656004,115.55655799666448,9.406520281664358,15.44518702720348,15.44518702720348,15.44518702720348,2.1172911294324384,4.462775847588301,4.462775847588301,4.462775847588301,4.095351209568559,2.9831550452887723,2.644998140069686,2.268477767925432,1.9858615353998748,2.9954393609551784,1.0088569146761015,0.4094153760895491,4.366392436411185,4.444473975757817,11.700404333560735,24.727229080117244,1.4214743497263405,2.7534658404869834,14.806437116336228,10.917964422690904,484.6863468035085,1331.3152285725916,1180.4033816418969,1012.3707793488636
2022-02-14,0.4073211365330564,116.02724428203496,8.903204332658087,15.915419675075382,15.915419675075382,15.915419675075382,2.117573617169632,4.569616768178105,4.569616768178105,4.569616768178105,3.854543014100313,3.013872934263029,2.6814712222327133,2.3108074928116853,1.8806500585637853,3.0175085349611304,1.127631116556526,0.4241339828172648,4.340136834992951,4.564111132744117,10.866404518810926,24.896624875572336,1.1973179166546242,2.200601535644026,14.1149706156267,10.834998824422543,456.2474709863572,1377.2244297566483,1225.3295860501644,1055.9504667183883
2022-02-15,4.706378339532669,121.4879253748813,13.049418938182614,21.37083787884152,21.37083787884152,21.37083787884152,2.620030748325709,4.746114297042536,4.746114297042536,4.746114297042536,4.695760408437541,4.048895464242669,3.726783239994453,3.3670651057973053,1.6963274423014745,3.2508131229005275,1.3463103742271685,0.4632710745918059,7.252748702918364,5.911296627511744,13.137935765717907,34.494870744473374,3.723279115464152,3.869583009771101,15.2775133283822,10.516126080333034,687.7037209967597,1921.652065007281,1768.7739217316177,1598.047583769763
2022-02-16,0.5590405477538862,122.16709213835188,13.001857187313796,22.049350075732875,22.049350075732875,22.049350075732875,3.0902145272280737,5.063169000977629,5.063169000977629,5.063169000977629,3.96413192707876,3.927162963848081,3.6232786856795056,3.283423827126731,1.4010977487152192,3.413205325912016,1.5664795800145783,0.4920550772695509,8.743157342262839,5.825576805881144,11.711146801584675,33.78591240401401,3.756598732309445,4.234746820117966,14.305107542917732,9.15601437914614,684.7401371885135,1988.3889780343031,1834.5272323235438,1662.4529738579395
2022-02-17,-0.0050695942532597,122.16089876246946,13.002525902276355,22.04316266889529,22.04316266889529,22.04316266889529,3.43422424574788,5.342805483515134,5.342805483515134,5.342805483515134,3.5656464968373016,3.718375702182621,3.428554836417979,3.1039634178074667,1.1318380681123783,3.464479763347488,1.668040618460727,0.495952192417102,10.818888316441432,5.734355357352428,10.98180786355809,33.438450364475585,3.9008908423795945,4.397472847055845,13.95979298625088,8.177917204160579,684.4724786612971,1986.6558091390743,1831.810158054631,1658.387276929211
2022-02-18,2.016899462812005,124.62476127337602,14.742275346537278,24.50465056116303,24.50465056116303,24.50465056116303,3.793020137248208,5.584511912962397,5.584511912962397,5.584511912962397,3.6855912073700594,3.996213247234136,3.71717389357528,3.404215108729586,0.9584539690269688,3.5819689480090235,1.7880130001806602,0.5109002021055821,14.585490924944168,6.230344486465088,11.609871902008836,37.21055452833465,3.856951957635773,5.506870272794174,12.660969712202796,7.701036414921512,781.4143236684628,2231.690048591717,2075.8601891223966,1901.0879828986954
2022-02-21,-2.125008802932038,121.97647412568377,9.50721229794596,21.85891577667856,21.85891577667856,21.85891577667856,3.9849794825892766,5.8805300131318665,5.8805300131318665,5.8805300131318665,2.192985166665744,3.343239290341132,3.0765722202166788,2.7770716077722657,1.6327217298563197,3.5418804099842185,1.854692741123023,0.5377513509353242,5.3524129280466255,5.5507291924687845,9.754648237635967,30.36840894907445,2.9324713128575706,4.875906164938823,10.867859568964649,5.948971688717777,488.4845587921456,1966.0018987932708,1809.187527855192,1633.0652938121175
2022-02-22,0.9231198352732894,123.10246315270491,11.587303775076691,22.983819599262024,22.983819599262024,22.983819599262024,4.1724178204132105,6.015839855109985,6.015839855109985,6.015839855109985,2.591694987869181,3.453179503021312,3.190873342345695,2.895863885410951,1.3907664879638946,3.590170810143997,1.970410482726323,0.5783583634036509,7.775305521124768,5.786291510818475,9.742022382529829,30.12155521415061,3.357979901264571,4.862714741761296,10.466963238697428,6.365529244186482,604.4504937347386,2077.3774881124496,1919.5783025491241,1742.1053376828854
2022-02-23,0.4952427114950142,123.71211912913954,10.6336360613531,23.592888002145564,23.592888002145564,23.592888002145564,4.301968441265409,6.168085264741603,6.168085264741603,6.168085264741603,2.290697493065434,3.4648830587278807,3.207454218816352,2.9175354007382013,1.7432933554849164,3.5965298928679297,2.032673691586112,0.5878735132021118,5.652811268194242,5.942309608206852,9.732920333601076,30.611358924191524,3.349433545710552,4.0619539472194095,9.741352351926826,6.504243387920154,550.8381574220439,2137.1694138592256,1978.385110441443,1799.5607114655288
2022-02-24,-3.157923279966679,119.80538531902032,6.491111712017814,19.68991941954265,19.68991941954265,19.68991941954265,4.418522648249621,6.404960582897773,6.404960582897773,6.404960582897773,1.2915007611989522,2.72563350991278,2.4761866592940334,2.1948788599359195,3.307756974389392,3.664739660835609,2.122203688096186,0.6014280957563894,1.7251948700501534,4.763660398849751,7.473306185281104,23.37455247155506,2.026669693622016,3.2425265247151103,8.031774651714885,4.989350280410107,318.97805687745506,1745.7575194416659,1585.9877948675598,1405.8112582125166
2022-02-25,1.577254584608645,121.69502125157264,7.61663331804361,21.577734160901805,21.577734160901805,21.577734160901805,4.387076671226948,6.38370096116978,6.38370096116978,6.38370096116978,1.5560676447709036,3.028687978261856,2.7768662684373,2.49250241854707,4.420829571771646,3.872269541218529,2.259476536756984,0.6599953804588071,1.544187115200132,4.992999106108056,7.845482605588885,24.10833553703945,2.0015290244289994,3.0941938257691413,8.40529138406507,4.6771986709982,381.58628180369806,1933.4238357913566,1772.6683866863134,1591.1390084996933
2022-03-02,1.0907090824549217,123.02235990125898,8.964430923466042,22.903793549637648,22.903793549637648,22.903793549637648,4.416485298067851,6.418231195982408,6.418231195982408,6.418231195982408,1.849644211462761,3.2172641218176867,2.965260926319578,2.680318053011804,3.899308673524137,4.172641786997844,2.4968155588104017,0.739595531951798,2.094967890602678,4.948698212415206,7.622401308088453,23.25987678372881,2.136400140970158,2.557459311577204,7.95465708642223,4.68018926208044,456.61906765733085,2064.9144952365223,1903.173018153201,1720.2900942995186
2022-03-03,-0.025831611988758,122.99058124258988,10.762170954447432,22.87204551856845,22.87204551856845,22.87204551856845,4.446538031301992,6.507172332167015,6.507172332167015,6.507172332167015,2.2402163052875546,3.1666969704480894,2.9166224368795595,2.6334930459016683,2.984136668990696,4.315695593597889,2.64636916760302,0.7824808169945794,3.338053214289632,4.774721122830167,7.171699646814821,21.90033635720975,2.280882915573151,3.720296791080565,7.681042420319965,5.020334316371359,556.8023009632423,2060.6242910456917,1897.8964824640207,1713.6593085245574
2022-03-04,-2.426656730596166,120.00602202486722,7.3496427448374435,19.89036275597092,19.89036275597092,19.89036275597092,4.37111448761165,6.673146289749673,6.673146289749673,6.673146289749673,1.4969223559049964,2.639445346400978,2.3941121309066227,2.1159942526692253,2.000220078327832,4.193917259390125,2.7013653950180263,0.7946520001446101,3.2712495327994966,4.19975021703076,5.914142719481163,17.76921116886595,1.4387120389879633,3.2410912387595405,7.177428332123139,4.375777507873595,365.74678080228546,1761.3404920332725,1597.6260483604215,1412.0339196331272
2022-03-07,-4.147436348076717,115.02884864752691,3.0953505998953963,14.917986273188736,14.917986273188736,14.917986273188736,4.418096107622839,6.891004415144467,6.891004415144467,6.891004415144467,0.5180799140685974,1.832805674227496,1.5937964202678627,1.3225039101518052,2.8164951286271465,3.9300807793373176,2.64397880615832,0.7456644569984655,0.8126862455820203,3.213641831385748,4.1539130886095466,12.221824707303522,1.1146839072697814,3.131978012318313,5.782753172891989,4.131845422485431,127.94430813805901,1262.9871993203506,1098.2858168907287,911.3380283901911
2022-03-08,0.7466102847695888,115.8876658619814,5.067856424478279,15.775975777754477,15.775975777754477,15.775975777754477,4.19549769057356,6.7790932624124585,6.7790932624124585,6.7790932624124585,1.015715652982365,1.9879802968920284,1.7435691072075523,1.4657972190602284,2.8074571016433247,3.812781778432159,2.6575813504394468,0.7283725368369875,1.517897699620247,3.53461189746117,4.447584487024921,13.642436458333956,1.7646789313772868,3.685911345925347,6.265894738240792,5.063427086641048,238.20160746059722,1347.670383646947,1181.9817587221223,993.6776051794112
2022-03-09,5.462484703838255,122.21801188332732,9.654111638274273,22.1002207453338,22.1002207453338,22.1002207453338,3.6822177549106097,6.474125810181438,6.474125810181438,6.474125810181438,2.402814955297968,3.057618655625552,2.7993012098791765,2.506348570869313,2.444326362872487,3.8619357372397656,2.878821332324752,0.7895949922397212,3.619683535125575,5.12577349881694,6.295294539420376,20.55030253668331,2.5674110291184733,4.726630463392143,7.71087173635555,5.090362121722562,494.5598435555339,1979.5407856077652,1812.3028213350904,1622.6415971976382
2022-03-10,-1.2596174980449626,120.67853241988226,9.221443328439118,20.562224999674044,20.562224999674044,20.562224999674044,3.410166190083129,6.564011756994128,6.564011756994128,6.564011756994128,2.467627414991947,2.7805969181695227,2.52345585038501,2.2324463159111065,2.394107297105139,3.7394973964300826,3.010871950692734,0.8005597150908499,3.5148882385108133,4.880835290793507,5.501394327437876,18.304448235739383,2.6404533148169227,3.8143731182880014,6.210645670997386,4.971449587639893,470.3749520584661,1825.1870862326384,1656.399387018282,1465.380386449873
2022-03-11,-1.942827858309748,118.33395627302944,5.954065736551891,18.21990850578232,18.21990850578232,18.21990850578232,2.975108767511609,6.660248071521727,6.660248071521727,6.660248071521727,1.7302365697191116,2.3879009684653703,2.1321479874875497,1.843303666594976,2.5704317186206724,3.5472568304555,2.9190056677046856,0.7693706633038513,2.0026371255653634,4.483468093897257,4.864887615319134,15.957015618386734,2.430625827866616,4.008965611478595,6.599094926059518,5.215874259341135,287.73811283663764,1590.4012820206347,1420.0634521862885,1227.6859690668116
2022-03-14,0.6031137549789456,119.04764464012284,3.021106464212208,18.9329090351042,18.9329090351042,18.9329090351042,2.4599048578957285,6.5960799675995,6.5960799675995,6.5960799675995,0.9003123470374209,2.518385402048472,2.257793721745145,1.964078859241685,2.899771738349364,3.358935447072901,2.873660794715755,0.7323937063245709,0.7637438101805626,4.945457203002451,5.182444624765865,17.688875677596908,2.2438310074149506,4.411879349590894,7.09398851513376,6.309816505410834,123.79427836935326,1661.1471501146937,1489.2587938975068,1295.5221218229756
2022-03-15,-1.1118721386399244,117.72398704766223,1.4623658228949183,17.610527155868894,17.610527155868894,17.610527155868894,2.3553179000693163,6.628171549714342,6.628171549714342,6.628171549714342,0.2784940728231475,2.305846696743966,2.044176827238485,1.749832351911714,3.1360634139962515,3.2343625174254624,2.825778240289374,0.7056317501728785,0.2091609729114843,4.72536624791422,4.794840053513878,16.436603099094423,2.4993019599449866,4.064321110372208,7.537733421892533,6.005474816979652,65.59420747835671,1528.3547473361148,1354.9154688887454,1159.8189011710956
2022-03-16,1.3122202963763208,119.26878509940512,-1.8266344318815777,19.15383636388342,19.15383636388342,19.15383636388342,2.1635278520520225,6.520061196083378,6.520061196083378,6.520061196083378,-1.217020699546611,2.5799319556608387,2.311543989126746,2.010232138785691,3.971067747580831,3.3096305145318623,3.001015356067388,0.724890928812285,-0.6630605034620687,5.082535394443891,5.022103014592722,18.081115437175484,0.5759658252235395,4.037649109333563,7.446428420135231,6.075733230847593,-263.3058179992929,1682.1314232639736,1507.140826654508,1310.683656321628
2022-03-17,0.9082971171378018,120.35210003610828,-1.485663668075319,20.23610722453565,20.23610722453565,20.23610722453565,2.140171582506465,6.454001288960569,6.454001288960569,6.454001288960569,-1.072664684109596,2.772603816020941,2.499054732413621,2.1930169278407883,4.876945294494479,3.341160246111532,3.186734968689613,0.7501416267101118,-0.4707222115206423,5.355740905633537,5.06126258463619,18.86808247273342,0.1292078030103257,4.002747490659224,7.026315148185068,5.749640382265572,-229.56864744896313,1789.4388602376146,1612.890246418052,1415.3734078996795
2022-03-18,-0.2097963387307055,120.099605736647,-1.687359086830594,19.983856273746248,19.983856273746248,19.983856273746248,2.127191217238529,6.454583381399617,6.454583381399617,6.454583381399617,-1.1757199163743142,2.7318479431232605,2.455908927911317,2.1482560786275493,4.176875559641238,3.345921838267621,3.357299019818055,0.7781218387753922,-0.598768396216878,5.26997975043067,4.72161367181003,17.819957355165034,-0.9475959383055664,3.151512526509069,5.955003138535633,5.78435998867951,-3.518443301534642,1763.2940334194125,1585.186895232734,1386.609798410009
2022-03-21,2.014683835383724,122.51923307978282,-1.6894942642855133,22.40115163116346,22.40115163116346,22.40115163116346,2.095665349561301,6.351770499707646,6.351770499707646,6.351770499707646,-1.1961430642173003,3.1551891789211024,2.8723291954691565,2.5580263636708165,2.62030879150957,3.314141603251571,3.4783791612178057,0.799484085920323,-0.9566489189826156,6.047127717175749,5.2450796775250055,20.32310171069246,-1.1011786061197346,3.015132840694865,5.773193457774255,5.87656665015799,-2.040789008536956,2004.1037547667847,1824.4375849229984,1624.7996394238714
