,ITAU INDEX ITAU UNIBANCO ACOES FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-08-17,0.3984574964177589,126.81180452589632,16.307241078134858,6.066389971858007,4.993370409204503,23.39819382776848,5.46752138294463,5.1983898910940205,5.37876452791767,5.368979463758107,2.7991181312055566,0.5760853183553145,-0.1736970355995772,2.5191030649011186,1.973117681055766,2.5319213347570524,1.0125240777173714,1.510702971743551,7.7563737747084,1.182784020275773,-0.922719246137518,8.952794080317826,0.9544704833596416,1.5411640890965446,0.8671041672557908,5.159683126875044,43.09452760803075,30.52804659587493,-93.42754536874587,1352.5012622544211
2022-08-18,-0.2931712319957147,126.44002879625177,17.206433850380513,4.196459389731572,4.300715719387219,23.03642582266317,5.682574093310345,5.349777744106485,5.436160513394335,5.415066676691083,2.8511135100617966,0.2095733094521518,-0.3013479207875105,2.42459549738627,1.954253852976511,2.5197018225237984,1.0122845482585363,1.5324143763736844,8.290460190055475,0.44496162865131,-1.6182956369301018,8.56775196368296,1.4342160246132083,0.6573718727530538,0.6256687105698281,4.882876487831766,54.06438235886319,11.429179943292045,-163.81756677785484,1312.9346282351632
2022-08-19,-1.1921045296524824,124.93273148567772,14.147980526678062,4.823197697436863,5.597469431323171,21.56970301730865,5.725711930576241,5.485102465160818,5.527165083458607,5.498277515964002,2.295163175417088,0.318005713132386,-0.063806430356628,2.114974125942397,1.9200823530908115,2.427976436764374,0.9761725953950044,1.4806907463541308,6.8442080908408505,0.7184146825420578,-0.3612769664206581,7.853574226858514,1.9517941579857012,2.056946098122191,1.0546496057875423,5.069540392248364,43.89164739550257,17.78128022923259,-35.26686739672877,1162.87146835147
2022-08-22,-1.1140499748987565,123.5409184219212,13.503302423626131,2.387423958789804,3.4878840842201253,20.21535577135985,5.710498303277898,5.617336813290592,5.614741735371541,5.568336510731724,2.188074859492035,-0.1237410147959302,-0.4405370807334318,1.839049806477321,1.787780774238871,2.391620306972416,0.9675286616531112,1.4620784776214215,6.98911071906672,-0.2906376717494277,-2.556515410041225,7.00403455710628,1.806866195008244,1.8692678736256645,1.0339321530616103,5.113334929160253,41.732557763414114,-7.085777276526696,-247.35019331727415,1024.0448182461778
2022-08-23,0.2733580490602572,123.87862746631048,13.42060242676341,2.126111927961684,5.221482780311773,20.543974122567263,5.529087125056049,5.658497053774672,5.623855829733524,5.562900681239892,2.2445894165910487,-0.1696602907694875,-0.1335653626318822,1.8938207631935795,1.8357784729004565,2.486213242584588,1.012452087204852,1.538575708326,6.760363860625565,-0.3861383404360324,-0.7419139658860725,6.84733078567726,1.4158295484523735,0.670728468176076,0.8289177623527548,4.714073805677741,41.450441854308345,-9.786438251478433,-75.11523432877833,1053.5136813715817
2022-08-24,0.4052539827599233,124.38065053790604,13.16150346141461,3.4913810535303043,7.432854545279431,21.032483378676066,5.304479163494366,5.691965045181473,5.633100008912703,5.552868586695211,2.290453735826228,0.070561128401067,0.2572241073208905,1.979104261196645,1.7179257941326,2.4716542716533056,1.0184508306126996,1.547786529778261,7.072286916078674,0.1624950062853173,1.422718778058408,7.1002723375347445,1.994428874724183,0.9290957712351332,1.1830748125861503,5.225132578577469,40.579163660724255,4.094219296844512,144.89691212418708,1098.9705881793484
2022-08-25,1.2192127791672336,125.89711532407551,14.924579412513348,3.803210733068072,6.603335922072784,22.50812688297233,5.055670736647104,5.726455403879211,5.610313570627168,5.508146594640043,2.7515582796270808,0.1239589912753308,0.1084073101410059,2.256911379019604,1.670591648649528,2.468533275720407,1.0334726395416458,1.5838042743067784,8.326973671713867,0.2875576531334688,0.5885003433753363,7.849075121477584,2.85880087335576,0.946474832038658,1.2024150043752504,5.49135829385916,46.46183066616183,7.236145245458639,60.819900323927364,1243.1398726751195
2022-08-26,-0.5958714020746103,125.14693041782247,14.88966422806408,4.6226854362334056,7.702688440232553,21.778135989659443,4.751135739603548,5.830510085536026,5.679888809101667,5.557324489052282,2.9202049417824387,0.2616760230119897,0.2986500069156815,2.09947191720512,1.6079321275567422,2.4242128917160057,1.0167149682120409,1.573335735151452,8.628654050809637,0.6293608521462719,1.6684113887902785,7.415738700194482,2.821426358562592,2.0153670620609163,1.9801442540338143,5.233626759978584,46.35691399853012,15.552988138132452,169.6298832118515,1166.7446699561558
2022-08-29,-0.3333388849501517,124.72976703541836,13.306944324523393,3.831507273593102,7.26197783409864,21.37220210903843,4.2393346767031455,5.931229611600147,5.732824621219374,5.588734810379954,2.898993272404452,0.1232308985541274,0.2170543186489096,2.008959377789954,1.7819128236180248,2.4225694363309795,1.030037863327429,1.5863176933546677,6.896971919355686,0.3017088978367161,1.2080471858313768,7.07773811912197,2.6054749011225864,2.1945824214542338,1.9245077322030013,5.441004399104762,42.24037110195554,7.450882441766357,124.43343420924649,1122.7541207293966
2022-08-30,-0.4583753292880632,124.15803655504952,11.99240762601246,4.325871548645731,8.38109447117338,20.81586187795694,3.664230702369559,6.02135065024915,5.788317084892823,5.623275237713209,2.9947619061228385,0.2028878900540462,0.4063695658061672,1.8916411582032715,1.8555942301167416,2.384782293498998,1.006076978127178,1.5533415814155125,5.913738221751049,0.5122728108284333,2.337987998607176,6.8479586272777295,3.1952395638614703,2.892666546077719,2.3721579232899344,5.490506783431346,57.40479619669065,12.45355673725793,235.21959005363158,1063.7218883563592
2022-08-31,-2.485128605856357,121.0725496721504,6.63191576422687,2.09815638969611,7.982511021245482,17.81343233401594,3.039170431137268,6.199506574473499,5.945569157527224,5.759833966351615,1.846306178318152,-0.1628632933682761,0.3266896954101935,1.3196208097561104,2.6414851523819185,2.341258572234487,0.99824671332351,1.5434462322128617,2.124274345782611,-0.4312518360641421,1.945767665636516,4.924562063843515,1.9196744557483447,1.6531656969889414,1.97076722440742,4.926935365702729,29.35363218978299,-10.292566858133226,194.23561771128098,760.0796762737667
2022-09-01,1.5280280508379152,122.92257219300552,6.282228313791147,3.663975631309517,10.66602061821646,19.613654627734643,2.4017212143683246,6.162110133196171,5.868402291719928,5.674633677897834,2.19074206533946,0.0896658802166246,0.7863483238200866,1.6506820569906284,3.321555143772526,2.36384593158542,1.0170882426840375,1.5817094553976137,1.5840627253771675,0.2337424033021632,4.537077622112938,5.922083831601039,1.5827290806510206,2.2053365407483034,2.291202691611759,5.2251175872531865,27.524339846664315,5.63248483813938,461.46083055959195,936.7015992100692
2022-09-02,1.3609661251813066,124.59550676075386,6.406755434858032,7.125191585781557,6.956361893437643,21.241555948309472,1.8771047693509,6.162799991810012,5.807390834666762,5.608877405897493,2.869354392224064,0.6506994722382781,0.1538885435220526,1.954206334780812,5.262185497336719,2.4208464648904764,1.0267517768109395,1.6168258863525211,1.0235440801788018,1.656499394050694,0.8704060098984808,6.779272802429642,2.5603777924100752,3.178155513881354,1.9403614739704704,5.05513142045273,28.175768740650707,40.879152825865205,89.36909172101855,1096.0903757613846
2022-09-05,1.6109672717176116,126.60269959670032,5.389532986334923,10.74502372737387,8.597116690209502,23.19471773435794,1.4302945970296526,6.198571241389217,5.760407191835772,5.542911299415796,3.054515045467979,1.230339402190915,0.4380221347382493,2.32369612265217,7.8007928190030835,2.5131453400906865,1.0536433658714155,1.6712216598851375,0.5600528648108565,3.0345823275359844,2.3947247587352947,7.706961801549791,1.3116353648433725,3.8518553181721593,1.9956637320319328,5.2533931711957935,22.854453280192704,77.74274820345808,252.31858551294692,1288.0041494657391
2022-09-06,-0.9384719177756408,125.41456881383944,2.508137409434504,12.157513917397583,8.781990499995592,22.03856990423803,1.227235889603829,6.367440095309024,5.849615840182509,5.609732112579271,1.2120414679678175,1.4189721387737804,0.461021490020791,2.0838533612218058,11.399073962611906,2.4664807722945743,1.015715842486934,1.6096720475850363,0.130489616442263,3.663203132189463,2.655071918625561,7.262261363046163,1.8378770079353608,4.775577806048939,2.1421269217459766,5.56769046097163,7.781236155150864,92.10476424028828,269.67986106901617,1168.9859118352215
2022-09-08,-0.7059827097127602,124.52916364255292,1.637793303585834,12.737332362982697,6.555785861398639,21.176998701533385,1.164593726346261,6.498624384452373,5.918057187188961,5.658115264886527,0.5298986842953866,1.478993292374159,0.077615289585673,1.9077453115935803,13.639526191671038,2.5598307739962616,1.0192038928764358,1.6347363285831755,0.0452447302536349,3.754709870629224,0.4506769701123311,6.603048259408721,0.916660264469307,3.268646325487317,1.3363282540090222,4.683754688220985,3.2282737691012278,97.97854804538788,45.93317223682449,1079.4242869043342
2022-09-09,0.7975162424666671,125.52230394921015,1.2179564027357397,14.404982100650216,7.796591991612589,22.143404948311723,1.0929083571118152,6.537020637497328,5.905189529642339,5.627298348661323,0.1805089888788059,1.7248614389461432,0.2859983407396336,2.0838762828966124,17.525439334756527,2.766048314950732,1.0618382484996367,1.7140197324925843,0.0112567667327006,4.07637667146646,1.590519469059552,6.841574424878646,1.0356597132395793,2.6182446385713325,0.96340856025065,4.798549299730151,1.032014146038427,1127.5454823214275,168.88744072307665,1172.65935655586
2022-09-12,1.1896721861098802,127.01560788665824,1.5573836922084474,15.280377598803918,6.997164412425232,23.59651106414938,1.136681725541312,6.563685562846142,5.880609328535341,5.584229999638406,0.4721700541957487,1.8506726578378088,0.1493352368566975,2.354063787681568,18.424040832729304,2.896945157141727,1.0799392977145967,1.765669961431542,0.0291308012625942,4.193118180321095,0.8131773598728821,7.445125029807846,0.7680112213011769,2.969130068060008,1.0110714177279916,4.727314074538298,2.807633319401019,1214.7233405804127,87.81821869385303,1314.5633624233826
2022-09-13,-1.009932571976646,125.73283589111674,-0.4557751755632299,15.592949166471628,3.659777859553994,22.348269641085807,1.15664133001753,6.70707161363566,5.9730393980243415,5.655232381360734,-1.2764992547837986,1.8571723471288384,-0.4136035338616886,2.0977591783792464,18.90444174589154,2.873520338182966,1.0382378315094318,1.691863275130273,-0.0781007879346869,4.334818085517172,-2.379483898526692,7.011982474147346,1.2589340820270274,2.7818663091116957,1.1812546869813614,5.273926747117182,-7.723645677621818,1245.618793105694,-247.0470202917961,1186.3315633867003
2022-09-14,-0.3744530284588543,125.26202547935524,-1.222109449774918,10.40643803729845,2.5216884731145286,21.89013284014776,1.1356226043626283,6.7823112190835495,6.017239848685602,5.687208885652898,-1.9749396158682293,1.0715922632181676,-0.6009461668928461,1.9994151755051144,21.36517434584596,2.9411709676233304,1.047568957878546,1.6969030067528037,-0.1049739184771629,2.471081181309448,-3.451836936506228,6.701085275346218,1.165274521057198,-0.1797838382282499,1.4086304018137956,5.196055161561081,-224.27860700312073,190.1735342551866,-361.60372223425014,1137.1091752241937
2022-09-15,0.2535701322747385,125.57965256305326,-0.6804619086135588,11.8705425072518,0.3230724661352702,22.199209811220367,1.0846363373155006,6.843543573666808,6.022193110731688,5.684937211911628,-1.5683952955883849,1.2756800626364762,-0.9667792583376608,2.048583949458351,22.38500063281805,2.974894786926425,1.0566922901076006,1.692192266710368,-0.0759945713995582,2.9346154133170166,-5.5097699147274914,6.882238711940636,2.0980774180430464,0.9350604089681268,1.2192882750207363,5.182348844149908,-170.11385288698477,228.43655330894234,-582.2131389159352,1164.6071126000668
2022-09-16,-0.3408540034281815,125.15160928980087,0.17519652497812,12.322545816255262,-1.3642270487688557,21.7826889124212,1.049449709569111,6.92987392589637,6.042624093576584,5.713588259135864,-0.8056413638203882,1.3247529271034086,-1.2439810046733486,1.959441528205046,22.114276667869195,3.016306627768349,1.065438912026666,1.6821813645561383,-0.0382323196899586,3.04358008011308,-7.055223444479045,6.655312171389809,1.7109825362314726,1.5088629407048777,1.185781649206081,5.01825230330439,-84.54800952781689,240.21659980361838,-751.6909590790782,1119.5442110015586
2022-09-19,3.729517372916491,129.8191603007486,5.081912907095056,19.232190462785297,2.7635367190654616,26.32459545261482,1.3309667334969058,6.810201039506916,5.852857539391275,5.548141102802798,3.05134319636112,2.3623694298432643,-0.5803361885626783,2.8303588028741635,19.661868943251488,3.2934277031714974,1.1212942591600303,1.7854435852781725,0.2065539292607633,4.884944257718296,-3.029200416271733,8.795142080873589,3.060373609890477,3.089663744687809,1.6660136756897626,5.071402842248937,406.1236286838767,420.96941183296974,-339.66250366106686,1570.3230009905867
2022-09-20,3.295022128190217,134.09673035928898,8.248479259069432,23.367282677321047,5.450203445280605,30.487018826125244,1.956398387515044,6.778529204245896,5.747005689377403,5.446694374277656,3.6944431588873226,2.983169011001747,-0.1248368437044672,3.641020195736432,17.506394532322204,3.502984134161236,1.1237959338066084,1.8471316076098736,0.4128664314898416,5.772649115100425,-0.6384059858477412,10.7363894023828,4.867600066148159,4.98847318413092,2.43002777364673,5.296225448205194,722.7802638813143,529.1223718918354,-71.74380510134908,1983.1524216748953
2022-09-21,-1.0483073622919892,132.6909844623397,6.681371972645403,21.341710372873987,4.158789015123674,29.11911380093564,2.284818578896111,6.986152994576901,5.86385179672774,5.564418063960247,2.4775250887201845,2.604311878268262,-0.3438580678172591,3.3120227997685783,16.437266308810507,3.547282583694767,1.114843086687659,1.8544286139714432,0.3443817996277724,5.12903068698447,-1.8086247050070028,9.93809055599714,3.797496530038384,4.914794665230776,2.280104271319392,5.390798835305637,566.0695352389114,476.0733578366955,-201.6332748789564,1842.9479495280468
2022-09-22,2.0096921313401017,135.35766473607708,7.514508483890904,25.153049906928228,6.331487595793124,31.71401047104912,2.696975100523289,7.031703223151752,5.834876651939972,5.536952571764666,2.40782047352778,3.1292071494930105,0.0255163983925915,3.791685849630525,12.858549779379588,3.732986804009458,1.1519499034157883,1.9549908784085264,0.5050205485884844,5.894383547074483,0.1292461041761047,10.738865816870742,3.346059190416409,4.992396538391761,2.338252105940732,5.86781496169429,649.3831863634615,575.7548971631846,14.888503722253077,2099.438471643543
2022-09-23,-1.976175535610214,132.68275967998943,6.021585377290053,23.957083320540328,3.035441037092132,29.11111041914917,2.933721609673597,7.272104623559943,6.005563840847804,5.703904095572346,1.704629621482783,2.8610540821149475,-0.525286705263948,3.219108312782088,12.028581529201835,3.645621210898754,1.1139056748946408,1.890954545231959,0.4157521603767691,5.70708897474126,-2.832055634791184,9.710167352074755,2.9910155601324515,4.589691434101439,2.321330735935068,6.044181464066581,500.0908757033764,544.41361742943,-315.4642843211244,1836.148508936874
2022-09-26,-1.8055811395918608,130.28706479571755,4.455470327881826,23.91520269628345,0.9590937414929648,26.7799045603034,3.023951375053802,7.435437756981231,6.1305184118710585,5.843816602361886,1.135862744342053,2.792330438065414,-0.854490866141397,2.737983173612903,8.219143501857971,3.552665294271001,1.0854525296071655,1.8169275289530613,0.4179016593212039,5.844119118859993,-4.826071932921221,8.806224393642243,3.1736370072771822,4.670167816453954,2.44051197858946,5.887161776402581,343.4793707625537,543.2705295912887,-523.8471987655482,1600.027152694657
2022-09-27,-0.9354849480500248,129.06824891529743,3.954808320499501,21.704666790135583,1.2826825336466916,25.59389763598957,3.035819166910719,7.475488654855416,6.188585806091741,5.924604149636124,0.9665041094094596,2.4814241934535715,-0.7953942509210015,2.4953985777010232,4.904150965221576,3.569421447988414,1.0899103281797198,1.7997277831044096,0.598295550249368,5.196880972545256,-4.516303262964413,8.214713862416309,2.497923077816106,4.055219456261368,2.687164219434912,5.816834662232683,293.41317002432123,485.38169381716517,-492.2365571496682,1478.4248768443565
2022-09-28,-0.0389314529017248,129.0180007707599,6.562553708602653,22.836100328699704,0.952971959530449,25.54500210688398,2.99052229334596,7.450862078961677,6.204687244661254,5.951364040538695,1.853146890319888,2.6412362552827644,-0.8476751271097297,2.470917452228756,2.6592941970475743,3.5941060479623026,1.0950976923704383,1.8177568937145967,2.083965397472426,5.475488701070042,-4.802821780593432,8.089821759544137,3.079065316847812,4.020860885495285,2.911587686777884,5.2216170514803215,554.1877088346364,514.9399284693496,-525.9559048794347,1470.5329272333706
2022-09-29,1.4688571869845068,130.91309094758492,6.5004487068763686,23.78089906751645,3.3695151063323943,27.389078893230785,2.7483354982582355,7.313816539595326,6.1439459545502295,5.901650461892487,1.993851220163222,2.819660674165331,-0.4639525401890687,2.799110869632913,1.2009324765062437,3.5811662268290303,1.0962878551932498,1.7992502269582562,4.562931050513222,5.758593588943016,-2.600137654444284,9.181254340917544,3.38766431415603,4.140079255360244,3.634998355789636,5.864267132945643,547.9772086620079,539.614614763805,-285.0499332397931,1651.9373956657364
2022-09-30,0.4742822510543476,131.53398850225594,5.568805747405663,25.51376294202309,5.994667918541002,27.993262684202985,2.627892545317988,7.258951753255816,6.159008357121657,5.91351191111684,1.7307135085308551,3.0794446026634605,-0.0378032410991221,2.8905864679580526,1.0428148625888731,3.822022998370718,1.142816219116321,1.8954470750093124,4.361396533856712,5.848614675287702,-0.2037339634852342,9.018198257157415,2.362898887608785,3.852986396445804,3.358925400810296,5.543659002690233,454.8129127149374,584.910071669972,-23.283047785577793,1709.3517508383102
2022-10-03,6.067841120616602,139.51526194418292,10.199278837352018,31.271313179086164,12.475389319044652,35.75969050897387,2.9446173754700693,6.946089371762958,5.964099929258072,5.682488257546722,3.11707806031352,4.046778488857877,1.046328282842743,4.369546548821024,1.0023005870152268,4.288168502243046,1.2427460946619104,2.1465877867739027,9.157534512105688,6.555079408990415,5.021465337519993,11.567147221961983,2.5003384749880446,4.077432258284659,3.578744721833974,6.2787445637199655,917.8602217095729,735.5167943362554,624.0406437683124,2482.9896954479273
2022-10-04,0.1627053560790736,139.74226074791386,11.424264397337998,31.43783720993424,12.740615508491912,35.98057879682835,3.3406675238551133,7.044126588938601,6.10989620443454,5.7784071989536185,3.114224238955699,4.013840993674556,1.063544681841559,4.33003903334419,1.2124456128391758,4.247206132445174,1.2137575155744025,2.20026453004699,8.580663468045957,6.657083076642891,5.353744492988847,11.37169116728518,2.0635743751277,3.758164562084173,3.738044751184124,5.841038640067153,1040.358777708171,739.8268862641926,649.8147614830282,2502.0728722026233
2022-10-05,0.0033915380259541,139.74700015982546,12.220299303505842,33.60587149785443,12.960264901125198,35.98519062986615,3.594082464328521,7.1310708916473615,6.26045745501208,5.879231502399809,3.116128467948764,4.26867629999855,1.0718564124126038,4.25145291195188,1.3993202551073924,4.357152081810104,1.2060447138904442,2.2807758128482614,8.003616500491537,6.986268263589906,5.563899406469722,10.959111259472047,2.136972962437184,3.340977449903673,3.474868899172141,5.676806752407416,1119.9622683249552,796.5091528025861,671.0311467790988,2499.527589091689
2022-10-06,-1.7967734323348197,137.23606318846882,9.332014208405846,31.49690766689123,11.357612933587594,33.54184485271886,3.6502885273433248,7.244029911925627,6.490258507848614,6.061569189879108,2.27689880564004,3.910732664583641,0.7858197677339839,3.715515998923367,1.307588827640351,4.467624568389736,1.178695635701274,2.327476874668692,6.356231723964814,6.341057527579871,4.326963873194223,9.676511740544225,1.801249547457454,2.7470631924312165,2.7172556238082803,5.174244819312174,831.1337588149557,741.2780795577779,510.01734331711106,2252.1857303576776
2022-10-07,0.1916110954577332,137.4990227125073,8.253642997326658,32.28341870587689,13.571202682993322,33.797725844535606,3.635303110644735,7.191844311341376,6.594982636493034,6.1243550056297735,1.9896460231585955,4.048220326911925,1.1078538020128914,3.714294373209389,1.2064839553467854,4.478546271443655,1.12293100036409,2.3130369744444943,5.995078794886553,6.500808200821186,6.506434131463895,9.834541163100328,2.29782436248673,3.0287947410084506,3.353382615228857,5.430611204064166,723.2966377070369,761.8109528988285,730.627658804781,2274.765733694742
2022-10-10,-1.0527167244373636,136.0515475044748,8.206855067115445,32.37693795783246,12.076443668918206,32.389214807653325,3.632501599863694,7.172941130532233,6.768759905846494,6.249745705253376,1.9783001464139232,4.071674911089992,0.8574732347865636,3.4095878770309755,1.1755178076487354,4.591075808800149,1.093467062325728,2.3142305030069608,6.11320253942636,6.361446784200752,5.307915210189341,9.207836973659584,1.517718824564783,2.630489323757177,3.2416979502560896,5.627164844666505,718.6178446859155,764.2107744743366,580.4030451959788,2130.9057191158313
2022-10-11,-0.6944770231842368,135.10670076736963,7.859265607705596,29.146433459309044,10.594883269456211,31.469802129640144,3.4943664712025013,7.060546861978321,6.906488729711708,6.344662564807843,1.957032567650517,3.67869164759402,0.624772235477691,3.208925146704907,1.1689058190691308,4.717983635190759,1.0624291044541267,2.2919744464836023,5.850419149162318,5.505227821239707,4.061430908540941,8.882973055308364,1.8290944031746372,2.286948607910075,2.9960185991558888,5.523846828384484,683.8588987449307,679.6330969062095,431.49824029634624,2035.954725156914
2022-10-13,-0.5917217715754708,134.30724500407177,6.949845984512826,26.71289803423803,9.329137324891814,30.691866687391865,3.261281425114347,6.949772423354417,7.0262240820154185,6.426379074922132,1.8180489787227263,3.386907182754121,0.4329136454802794,3.04238299124979,1.0594036566884373,4.816689431659149,1.0427321139637202,2.2850843225666884,5.596704643053975,4.886807520628884,2.9170946598585874,8.556142195621781,1.4225236326519757,1.9780354109029767,2.7097674564932355,5.6736347442504576,592.9169364256537,615.9091733125832,304.17482813066243,1955.1506392866656
2022-10-14,0.0162465707854941,134.3290653257014,7.333070735550216,22.630019036448257,11.327219779376172,30.713099634024115,2.9712678883347823,6.808425312607416,7.100477953279985,6.468089599937839,2.124478287560818,2.857275950343187,0.7087328577336727,3.021390700299599,0.8929906248961386,4.794162442844699,0.9953890472494696,2.21314562630582,7.068824620670688,4.057757770485112,5.055653410100092,8.830248463395185,2.492004253017976,1.929857849841968,3.611592371136111,5.9812765357422695,631.2394115293927,509.02798270268397,503.2342031103063,1954.2625765956739
2022-10-17,0.8035692096435509,135.40849233426073,4.305475417159901,25.19543039786392,11.508598691048642,31.76346985565385,2.5532162953319024,6.689787964345919,7.132806388344916,6.465436214495441,1.2865336959149434,3.2911590197834606,0.729899485139822,3.180431075732366,0.7521807196503294,5.045244505787235,1.017991007297103,2.288564816468891,4.367034026650717,4.363942317174272,5.114221710345165,8.98505216316046,1.4051011252723933,2.161889329200944,3.2266315722465966,6.129632530480563,328.4798796903612,576.1081426094282,520.6231710454987,2056.2874254746735
2022-10-18,2.4462973319390846,138.72098666945269,3.4484482192621755,27.229916012006427,16.513922810041414,34.98679610320306,2.4752914337321124,6.475563226535111,7.082494060902671,6.383153394701694,0.9808023273224932,3.7139373785683167,1.440744740724376,3.7216825507696414,0.5737835426286985,5.500792821368299,1.0620216092010095,2.399261009677484,4.231162831689866,4.372067281081294,9.608152961345086,9.901411523017522,0.2788169791122566,2.3227660921691755,3.3253688820510403,6.305704115634165,242.77715990058866,629.2959240304101,1020.4066069457152,2375.6070607947295
2022-10-19,0.0334169276065221,138.76734296114307,4.57933033161567,28.633515495137484,17.014903102702963,35.031904543135234,2.558155138011824,6.418940692727776,7.199438554455101,6.451107493322714,1.3911016022762153,3.965082664739785,1.4858875443559831,3.684800015255572,0.5141260751254086,5.786954257233728,1.0582521481925249,2.458814413286961,6.921753016497623,4.398104656678942,10.108702441750111,9.667684092527166,0.3041291346239587,2.4782763394570497,3.2581448011858947,5.578121709510715,355.86537113593806,665.9757307000476,1069.755607442108,2377.104098981087
2022-10-20,1.5420873679155678,140.90725662773897,4.099946539771198,28.74351336386716,22.991595085730683,37.11421448575077,2.6617756654460107,6.260778720525686,7.229220406174715,6.43791639456886,1.1568480242300745,4.082530962060448,2.305470895280984,4.011112155822715,0.4945891512273931,6.251966072236697,1.101578916562861,2.5288797999304102,6.225914806002646,4.088285617329183,15.129880384794106,10.21132151442552,0.5876836145374006,2.62977404329744,4.020402715013382,5.818096831444545,307.9269919514909,668.8067313944274,1666.6757242007175,2582.32047084255
2022-10-21,3.3125661920023086,145.57490277286735,9.71651714508486,33.74704046061905,28.085329714046694,41.65621359923525,3.020794844815391,6.113355777814039,7.182119890924452,6.353585399537789,2.878659747368576,4.999143806896969,3.0287715684874503,4.774477326136459,0.5098046290560294,6.705030408056012,1.1818078376297123,2.709224918977608,17.057201973489466,4.558002397617397,18.406546169747,11.196947590904523,1.0073153172961526,2.942605066001946,4.9137172300911365,5.621398337062387,869.584052482857,799.6834259219577,2175.3000527100166,3033.504942976483
2022-10-24,-4.529550297651541,138.981014331013,6.672918412067265,27.248022469356613,23.27941052373168,35.23982415450919,3.1561654437029434,6.28355121657197,7.622273797699836,6.718639202183366,1.7908572578437247,3.82915972671926,2.222380081761868,3.5555559248921407,0.4771755262913048,6.727761220924032,1.121039327669474,2.575807052930908,11.845204710604566,3.5763340090673656,15.110611240516578,9.27417967714387,0.1414709502130923,2.757366299190428,4.625929513385214,4.845217055308074,565.2241791810976,629.5807430790562,1693.9589465743497,2388.849742253567
2022-10-25,-0.8145569081859594,137.84893487771282,6.803134028863922,25.414947211283742,24.4815340016055,34.1382188242401,3.029905835931665,6.184288179853501,7.766150921352967,6.827477769670511,1.9084610947421032,3.593920577074459,2.335033239549846,3.33310808543139,0.5004691045534017,6.947167598239599,1.1234500582122584,2.5426629578402458,11.55407467913062,3.199266496718151,16.141545778703104,8.949955906276136,0.408323678533706,2.8799580401381344,4.641329201616618,5.329336980789962,578.2457408607632,581.5686510203114,1813.4220544719838,2275.6721357191855
2022-10-26,-2.1381279800046893,134.901548230954,4.560253162384711,23.14423291297217,22.35376028727053,31.270172035679103,2.829939610747628,6.124670397553572,7.9791841379598685,7.009934071057193,1.2507604503946708,3.257860335657261,2.0050864382840508,2.8329076218794462,0.4648482675907674,7.1013289221387215,1.110231431050435,2.485175972830235,7.614477215271703,2.80980095077114,14.410467454030991,7.990780482299026,0.2286004195451808,2.8698197829025327,4.168850103973521,4.709791410307717,353.9576542128422,522.1051511224928,1599.8953903594547,1985.8495658770337
2022-10-27,1.8333522672050464,137.3747688239409,4.935853114142056,26.115287134064697,23.98124059942036,33.6768167108592,2.4378519599566126,5.820133102890261,7.894645016507513,6.931429849525987,1.6059943582281535,3.938495744474361,2.231758454519896,3.208740323268554,0.4235617710931709,7.747449213143002,1.1814366553295286,2.601744440158893,9.243460484597287,2.958724714080233,14.913148903535328,8.548556158237822,-0.556908171013827,2.865396268791092,4.055544685470975,4.828398819057288,11.620773876128276,599.7994888490917,1761.8940761024003,2224.1158456081316
2022-10-28,0.7749124487058223,138.43930300893848,5.24983282671772,25.76095322863362,25.08574284601073,34.71269500458531,2.172878901375304,5.552740869682268,7.901911422129608,6.9314518247258485,1.946337738281054,4.064016407455366,2.368534399476032,3.354715620583257,0.6445958122013271,8.404541130187525,1.2064159469939846,2.634861124750697,6.560942727844678,2.6850282069157068,15.513678405495972,8.825151918368473,0.4354605541839011,3.016266622918928,4.681706422790986,4.9231371786113085,12.55270817008197,590.4806267197208,1871.5949024926551,2325.3049709728125
2022-10-31,2.88999235031977,142.44018827573282,2.096492018715557,28.48318216299187,31.744162235148803,38.60588158512744,1.9897296394082733,5.253534784267974,7.782811599663198,6.81699113678426,0.5406842101317872,4.81330273616667,3.259345749095359,3.9786239328549295,1.318089763391963,9.24465801977869,1.3042402358345837,2.7654690011831,0.8161928180754339,2.7352935389890347,19.449540971368688,9.807466319552518,0.9407625773049118,3.285500590801569,5.04662212552392,4.957424209961341,3.19316574807694,661.6641185323804,2536.6873903372293,2712.224408686979
