,BB ACOES BB SEGURIDADE FUNDO DE INVESTIMENTO EM ACOES,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-08-18,-1.6899428000715755,148.148172980436,6.402611516024632,14.459884519717953,27.055513672660936,48.51489957466456,2.887976872419342,6.223003728901869,6.490212289082953,9.037338307559503,1.8690736364818867,1.829437399141846,3.253610412869697,4.272034388937124,-0.037841028068739,2.0796275544058163,0.0417555044958068,-0.732433752273894,-142.64521104456034,5.474343582596457,505.7206837871102,-52.71168882440526,-1.271067027134274,4.006333480556386,3.10309615217864,2.9963882276843194,1.9720065959300648,1138.4595756652243,2111.662228549517,3860.7820034353026
2022-08-19,-0.5725097091196174,147.30001030623967,4.491445264400125,14.648112936825788,26.64848023763217,47.66463735511036,2.6957765929770496,6.345229258745515,6.577931729665119,9.14647972908467,1.2927287531562168,1.823292538166524,3.146633772283839,4.1243899444023135,-0.112843482732244,2.0072417149246022,0.0353051167968428,-0.6764034362863459,-30.88266889188413,5.763734917626088,586.2703202894569,-55.77093047964148,-0.9507393217304796,4.866714620324707,3.188256905485618,3.0871867191455524,1.1228172342399714,1156.9209160426599,2069.834213234171,3772.3649021316405
2022-08-22,0.1964636967831445,147.58940135184926,4.042518184806534,15.236303114221286,26.69530094325132,47.95474476049963,2.5473344805936056,6.409610382823703,6.611456894576544,9.18551982662004,1.191132753421385,1.8961814325366395,3.1360583993017825,4.134750987258699,-0.1696257278948589,1.988719097884185,0.0273220193498566,-0.647100225635465,-17.887696468046563,6.111362942426047,758.8719801549834,-58.69235655775675,-0.9552817147938734,5.834296818475099,3.429670581425199,3.1925768956243714,0.8841322102609451,1215.3784197704367,2073.391492585845,3797.9837171601557
2022-08-23,-0.2075117250077141,147.28313603917547,2.434482420171725,13.419321092430692,27.226788935248862,47.64772131741636,2.4281005882844764,6.484541540469918,6.665376749356409,9.257419590501058,0.586635679177252,1.5935107893932146,3.188740053396314,4.065807284697971,-0.2773163047525597,2.0730381625202545,0.0191246132589755,-0.6450477624176747,-5.136410709748581,4.984561835776793,1111.3507773379092,-58.35053805549576,-1.2281610478495235,4.4717640911802565,3.1578461990581563,3.02982671665433,0.3619832106143429,1033.3186909007309,2125.4153811649307,3763.8884008564914
2022-08-24,-0.0055286755118566,147.27499323250018,2.188542438560387,10.544282769241269,27.83602658942017,47.63955835400406,2.3711023644610894,6.55215759499536,6.6958219038476985,9.308735513141436,0.4962683650527574,1.1377219006167203,3.263548744154241,4.038870886818613,-0.3070590023216727,2.056877836846521,0.0071845931222435,-0.6261432945609989,-3.832172595125958,3.624198315806267,3041.5280021534395,-60.045010756653234,-1.0996586449181465,3.0730385988061157,3.185999655095896,3.1538186379779924,0.27416981385567685,745.4533192118399,2185.2141165382614,3759.678085712147
2022-08-25,-1.186956171126663,145.52690361180063,0.568533897970034,8.149544157712322,25.567963373888496,45.88714150509705,2.3637067623307844,6.686649468373769,6.781612135846429,9.458445305290516,-0.1882944395415431,0.7561603287276812,2.886161293654117,3.7860781759604407,-0.3300985473834787,2.02325250375699,-0.0095576139987286,-0.6186494093457181,1.3483029343252009,2.4990351183074946,-2047.8778968954657,-57.88482589314828,-1.2995605719035226,1.993851695031604,3.0161739800613376,3.048033333139978,-0.09341496194266823,505.6179060092284,1957.2826455054985,3581.041334887591
2022-08-26,0.8469271882461715,146.75941052470176,1.5965314580475645,9.71965504683524,26.365688784369784,47.122699370658864,2.3087981814838883,6.699964749189921,6.742345896131682,9.42309440161476,0.2517142037418841,0.988464051652948,3.0196165385013223,3.927797865870741,-0.33222697263674,1.958713717427712,-0.0226638873672421,-0.588775409933363,-1.7492778844551242,3.381134385791432,-898.3145232923565,-62.86269680445718,-1.1265980213657312,2.779157014275857,3.459949364343053,3.0838636851464742,0.11408951726117585,662.2674301916197,2035.9299176255745,3701.201008056098
2022-08-29,-0.6142967007910505,145.85787230774812,-0.0863141794073663,9.051848287118723,25.710933216939985,46.21892948231017,2.2886055873898483,6.795638424030427,6.791642727832288,9.518300104808157,-0.4821520155230985,0.8757457941036725,2.8996357014232084,3.789990668853028,-0.1852730809674218,1.931892906201512,-0.0358403637504672,-0.5775395749671242,5.955834441439825,3.080528816576748,-549.4723731613102,-62.46198554033151,-1.2231651310933669,2.805140410920884,3.38465294711405,3.118558472816789,-0.20282404632616635,595.1251768093955,1969.328972493381,3607.4268580565713
2022-08-30,0.0306033350005119,145.90250968103507,2.344151077470249,12.609932361671197,28.68052132383836,46.26367735113379,2.2892522044876995,6.845186073383662,6.792683215187431,9.551242999781708,0.5788973235722824,1.388672249347822,3.3347091326967275,3.778045889688406,0.2247333327634222,1.8857276288501352,-0.0430223062361037,-0.5546469588309132,5.896953326256079,5.040876421546838,-526.5087982241263,-65.05946491224005,-0.6158711388076951,4.154068171623239,3.880203161570791,3.1692443055292827,0.24040819930239504,950.5719941730074,2265.1622753201295,3608.5034356740443
2022-08-31,0.1713490192852385,146.1525122004861,3.784657299070752,13.721433768423234,31.454560552351253,46.5142987278455,2.157591983861741,6.862519150223894,6.758038409861225,9.570900217579611,1.281048826417766,1.5466048383127375,3.760618713136385,3.792920449623868,1.0991622570390829,1.839462079518725,-0.0492549013908474,-0.5409347596958883,2.514624807314671,5.769950595299589,-515.9771919255352,-67.10913378348232,0.0603633398324141,4.576605690236501,4.025870043498312,3.1830024828020567,0.5014055024341038,1061.360532075009,2541.4405708218583,3630.166315656723
2022-09-01,1.7902169264283785,148.76895921229948,4.658019964861731,16.896401676541753,35.14979087087673,49.13722250330921,1.827046286254392,6.787285466894404,6.611597962462973,9.453156131598757,1.9908326198250408,2.030997096196178,4.4011113082587325,4.114031687012655,2.226377070062456,1.8655258220368425,-0.060815016518225,-0.5410752542430873,1.6337499130384974,7.3893145361376895,-478.473578142267,-71.87647848002119,0.180609852855586,5.32470714633282,4.350573933163758,3.3160198234482063,0.6598396223267016,1378.4957074317051,2909.8378558256186,3889.058386767526
2022-09-02,-1.1439752586889784,147.06707912630168,-0.0451332751195139,16.01990514967243,30.59377178802613,47.43112957637543,1.6006531629770333,6.871291022463979,6.625213059781103,9.601010148744466,-0.6658593629325152,1.8780814586200072,3.702688591362703,3.869434237660713,4.767043474442445,1.9018540427175896,-0.0758201338096228,-0.526150776258662,-0.2235788075124405,6.785402021509376,-323.5433595170638,-70.60804442758474,-0.4671244317370164,4.4180600973085165,4.068833076834834,3.067519765393219,-0.19253770761461206,1290.4844266071711,2453.1100811798674,3715.0477385679806
2022-09-05,0.7617441250529877,148.1873539614333,-0.2881404057168202,17.651986858080353,30.561975127087425,48.55417754442272,1.577989956267722,6.82461863835349,6.545312710144974,9.572147887047096,-0.82942037797803,2.129541639821416,3.7413100605647,3.994871554007994,7.468258524874217,1.960369091079929,-0.0952356589977179,-0.5090846569033205,-0.17525063193968,7.413557800112517,-257.1310426128746,-75.11422861833405,-0.7748118527218693,4.13540813270304,3.93724983675996,3.078742328163316,-0.23414534513618337,1453.330956627509,2448.8044292007394,3823.9501304722166
2022-09-06,0.4093268047692833,148.79392452247578,1.270742465184246,20.815724022404765,31.508653420308324,49.162249612716586,1.5725050046184137,6.791024389066893,6.498193200084165,9.57894987414998,0.1590238785844999,2.605414026203031,3.912389297793363,4.051961784618381,9.387161572573063,1.9234713734299795,-0.1015454226166217,-0.473727399340549,0.0266391329258236,9.198696918483591,-250.3654116147368,-81.93222279492606,0.4088118651794356,5.36414893884227,4.147368451737063,3.27633051428866,0.044736393556535865,1769.3430195561752,2542.346153100289,3881.3538826830772
2022-09-08,-0.7633446413804923,147.65811407293373,-2.254163813565676,20.191650669849786,30.684816434461737,48.023627573335325,1.5724839847477332,6.773461783580126,6.507899745179048,9.69019904112697,-2.082590643584413,2.519500475001008,3.77823311025128,3.884427098049335,10.526977559582289,1.9836492280292408,-0.0992642762407885,-0.4447554028512734,-0.3110902835392679,8.603204608955055,-247.70605525583625,-84.63274757211308,-0.7151996754678092,4.171629636091179,3.8862835278906185,2.989995889297285,-0.5832360620029284,1706.57401811313,2458.8362295431343,3764.087174084528
2022-09-09,-0.074859555218254,147.54757786549507,-3.2431599732551954,20.2062097873644,30.65213175768565,47.912817744116005,1.5187449247898717,6.6906034176449625,6.464056879114192,9.733068430961028,-2.807473805452496,2.552338173996765,3.797060365079475,3.8524342685280586,13.164819013698796,2.1208298718896272,-0.1105992133925981,-0.4266138903467326,-0.3238811402629009,8.051887016620242,-221.9221404964032,-87.89213668333167,-0.8296115722289585,3.210666148600898,3.528011481521024,2.960798792791024,-0.7609370068215107,1707.668250992846,2454.4414173303826,3749.600636136289
2022-09-12,-1.324807195745792,145.59285693678436,-5.045741083286955,16.77129990333168,27.020405533686148,45.95325809121159,1.4238363895156565,6.65951242541286,6.479443928503642,9.887571049222204,-4.260614315108806,2.047921054743941,3.2258051059369857,3.590606881564588,13.981677211219203,2.166080481935815,-0.1248636309656513,-0.392617971819517,-0.4338834041080148,6.296236831488153,-167.3940053365036,-90.42474669910466,-1.5757136744701383,1.933554858191972,3.2190799968681527,2.7407229782645475,-1.0702420040792051,1363.8155710331887,2090.1423308199446,3550.2380651296035
2022-09-13,0.6633269973034261,146.5586136629914,-3.6023144291338585,17.740847270065093,25.14686324893109,46.92140545557454,1.121375815510842,6.526490171815554,6.3867383142488965,9.850359317269731,-4.122606342534815,2.2376630700706026,2.97751594801259,3.6989971913486497,12.584235520603723,2.106688806798908,-0.1379818901578166,-0.3518980878664118,-0.3673636782958399,6.9322464654099365,-137.81964549629598,-103.54262414232784,-0.3478690836012728,1.935197477957856,3.5251855760863053,3.03662492660541,-0.8193762380065749,1460.4086034650406,1901.6615186459135,3643.645144835574
2022-09-14,-0.8788986581492297,145.27051197410526,-3.599537852396236,15.100715610180782,23.843098461341874,45.63011519449151,0.91955293973391,6.470533292700122,6.4045930216840725,9.958026731507289,-5.024413791760017,1.8487115761363,2.7644805385665645,3.5259067939126854,11.836209503136546,2.1343283088608658,-0.1456070965049587,-0.3307480455080164,-0.3903457835405995,5.604643743105521,-121.59690832982088,-106.15655809139072,-0.2341014514130902,1.1857286149030153,3.654993231663753,2.965273210974295,-0.8197226510167118,1196.214980199004,1770.5372765884845,3511.1074106585684
2022-09-15,0.7356611299216054,146.33921066393685,-1.2210493589671336,15.543098313775058,23.1910413637728,46.70145934543743,0.7261506122565113,6.338106988862441,6.324838154496626,9.91018932090978,-3.087136389319104,1.956850511206032,2.695063034357565,3.6475913314741018,10.139430838609458,2.14403575837062,-0.1423565804342001,-0.3050243834501157,-0.221089922590848,5.784757951359708,-119.74042546180074,-118.5096097936364,0.5721760445913728,1.3670097494266098,3.7546875644420608,3.0063589350755398,-0.40301530052809814,1240.2727901233986,1704.5837508478178,3614.832066021773
2022-09-16,3.9863599740298072,152.1728183841552,3.308084003378449,21.49712383287725,25.78750385090336,52.54950760210156,1.0253258509651582,6.072634394937331,6.110949336194115,9.58693276987748,2.2309077460292075,3.0225677343119908,3.2130558164813645,4.3770267098923465,7.423398666573686,2.1937230949252093,-0.1332943768692835,-0.2698293216577094,0.3081347891797824,8.36703083760741,-147.3041981968716,-155.51408772737813,1.2307151095975708,3.0827868571514765,4.34136109965764,3.318740226411108,0.42146008689319714,1835.4948784410794,1963.4821308881435,4196.226079969595
2022-09-19,1.1474435843652486,153.91891562585195,4.288596752901853,22.45557852691123,27.39954139654018,54.29992714006264,1.4097602135786031,5.969802370026638,6.1007154312349305,9.543713580461484,2.3180680665899334,3.234880757176174,3.481457196334872,4.57668404747344,5.413675710195988,2.385827443608472,-0.1287729262889294,-0.2197672549958656,0.6036416489615071,8.094298212001386,-164.93668547384715,-198.7491798911325,0.7045247577658469,2.2326479310044536,4.353698687890169,3.1680371729970824,0.6421860377689546,1931.1598810943892,2123.937964086405,4367.856169735369
2022-09-20,1.363262024854328,156.01723375164676,5.930141051687087,25.97316558582044,27.300983132927943,56.40343945114101,1.849825478169344,5.881599245090384,6.093684310798652,9.492077085561332,2.654014927013216,3.881152084584995,3.468072935643111,4.819592638091111,3.824496375097176,2.525103934577674,-0.1144487887555825,-0.134239341362298,1.283689131828777,9.04017488475934,-184.6532572901784,-340.79387143516874,1.3112037858298713,3.1926486186671843,4.5199484761172535,3.114403679390262,1.0073013559521906,2282.738117077608,2113.3341636633845,4574.794484176472
2022-09-21,-0.465409535573813,155.2911146686281,5.442961673386752,24.54501514140822,26.458590612879583,55.675522929969965,2.134605781589266,5.835897599774883,6.195613280521056,9.60598769497178,2.0717104260056693,3.666518411244167,3.273843593940468,4.68310912451642,2.5735737035378885,2.562444438420389,-0.0982290253766487,-0.0615919583259075,1.7183440470545503,8.350396080744146,-206.4916023669333,-730.3857491634964,1.2545805929600642,3.681819236978568,4.554876610401795,3.179731832442703,0.9513012479359146,2139.742599571025,2028.3468848966343,4498.588862431479
2022-09-22,-1.4423823185658269,153.05122308834402,5.170397562099468,20.219339237409425,23.936535804867148,53.43008671289319,2.264609700090017,5.813211739223509,6.33383601324709,9.800302631808837,1.832422135115923,2.9364052257557702,2.803030139896985,4.358075721014388,1.674097690077814,2.623161402872631,-0.0887242580897012,0.0028798093121726,2.4787806389305125,6.507394211727636,-200.102357895708,14831.003142377387,0.948577200483173,1.8297120183905111,3.964284789502025,3.046128497012045,0.9807340576654165,1706.9945329480702,1775.3933246296554,4271.04609582795
2022-09-23,-0.1012581490183017,152.8962462527949,4.181561990575188,19.96427641535906,22.778052134927822,53.27472624705054,2.2963992822043795,5.744754293605858,6.386654431319808,9.861329821439416,1.3764528646275638,2.9266835193170087,2.597286017743178,4.312308957035056,1.262090915741657,2.5080881485153053,-0.0694322862463314,0.0439504424235582,2.504483100935269,6.703543383662415,-238.9085705139215,967.569347936209,0.9652012923572056,2.070324293180794,4.269584316403471,3.2501426197912906,0.8170213459467858,1681.307771362189,1658.7968254624445,4252.510091727011
2022-09-26,-2.1393167314673334,149.62531127492335,2.5829520940948854,15.250569230997538,19.679393448484703,49.99569438333663,2.321501788959596,5.748882653255321,6.548074958238375,10.108717248479191,0.6729589790834258,2.1043333867709624,2.058899417816571,3.879430039046712,1.0651540135825708,2.389618983781837,-0.0418066825220029,0.0680203362043697,1.4667132207332088,5.062550049183099,-322.48020904889444,576.5343651368268,1.1831332685360612,1.162681075448384,4.206360464707233,3.1532141769818285,0.4778790619363307,1209.7565703873606,1348.1827719336254,3921.6061349979796
2022-09-27,-1.201151237864706,147.82808499638568,1.3197684670128105,13.482571222638317,15.22095111185447,48.19401924350741,2.3019906015352114,5.716192617107467,6.636973516261622,10.253538666220296,0.1299274838728948,1.8067555679701288,1.358435887173683,3.645996918032026,0.8180165532573032,2.336726167810133,-0.0063874829618208,0.0864782335844448,0.3656305554766,4.419757428499779,-1411.4954295143896,432.2980341574171,0.7526139768626314,0.9812278634988834,3.648595313622352,3.101872838113353,0.10965067078347769,1032.7762838548658,901.5903006711095,3738.4370375961407
2022-09-28,-4.24632128523601,141.55082955762737,-3.14854843996545,11.428822371240363,8.858280343915538,41.90122506092359,2.6482674982168355,5.851951787203877,6.924278896361051,10.7035124798488,-1.5743217265736993,1.4135812117752082,0.3820974537841299,2.901996170402195,1.063438890698146,2.287924101857723,0.0516508793158486,0.1086859030906365,-3.920512120338809,3.61559594214204,51.22370365491375,285.7919136069573,-0.5851776841013662,0.3430145371920061,2.900428379157012,2.5579350626269104,-2.081126494088585,827.2209098605751,264.5749335590743,3106.155222637332
2022-09-29,-2.971991921263084,137.34395033869382,-7.679699403759155,8.97553593513432,6.075798407312406,37.68393211593962,3.30347522238741,5.858903418537219,7.126591088220079,11.013584244890309,-2.633704035390861,0.9928680039288168,-0.0202363275277996,2.434650390203944,1.0853595348470644,2.2038087754916247,0.1118146486590617,0.1184598077063441,-8.016123454649888,2.63957463418172,-1.2897776199042983,226.35717293951143,-1.370736983269483,-0.1248173887276594,2.5372713448236355,2.408779489026921,-4.096442316215082,82.93380365273025,-14.421603141791994,2681.42271793662
2022-09-30,0.0279122996129865,137.38228619361266,-6.585289508858533,9.012223658601782,7.26755673142476,37.72236286759075,3.770656827667396,5.650179376518101,7.11250060569304,10.992866315558114,-2.017146209993346,1.035719421308541,0.1462296304334215,2.4400021724824428,0.9172391958316752,2.2321382194409654,0.1523234680006505,0.1400554600250112,-8.292238451735997,2.621701677417809,6.827958611233419,191.51425932970312,-1.4366136853797602,-0.5101199287947699,2.1293068363713936,2.284312128400996,-3.070926298954435,18.469795060293613,104.00583350279797,2682.2617691770865
2022-10-03,2.964138770777436,141.45448780285795,-4.5434822733440665,11.10905635254722,9.4322589657835,41.8046448213798,3.80460506105428,5.24561041947649,6.897582349351447,10.671003045840898,-1.462480022054771,1.514986357982114,0.4635357611529784,2.8933410602782,0.1461791267521227,2.304799654203772,0.1688560518983392,0.1922666510877034,-38.063976829164886,3.4480342837178783,18.93492148180103,160.5834974095507,-1.797914253111193,-0.8021259908112438,1.5821796721009185,2.31223749040517,-1.8326633556364569,12.921213783101791,319.7276084421972,3087.4851266885207
2022-10-04,-1.800972186503158,138.90693182096797,-6.64475564660192,9.628524213465294,6.479979910589735,39.250782608977154,4.124084369585836,5.1326753120124735,7.0121778105941015,10.853160060130469,-1.8586991874824368,1.2595168558034084,0.0338713625557625,2.6067000189284,-0.3301161401636696,2.0680622723632807,0.1739422774025327,0.2271585839825744,23.22041043814984,3.125965381815217,1.3654645694816423,124.5426522659838,-2.3896772475953854,-1.1023749054369196,1.1930575925910658,2.021925241842521,-1.8902096707588874,6.45941575044552,23.751201692810575,2829.093253417504
2022-10-05,2.6168619372661794,142.54193444801516,-3.464882141452453,13.395773829667087,8.445190712828394,42.89478333641674,4.076361797565284,4.744217380244148,6.83513716385318,10.574469494188609,-1.1003828866191074,2.1563378784449405,0.3211694552529887,3.0171602097865406,-0.4401656686438595,1.914127558591868,0.1686231956643065,0.2787122377731019,10.190614764501392,5.344542266620465,13.01859611215317,114.47243527010484,-1.7935184791815235,-0.9741016196780596,1.2547163691583296,2.19618236328042,-0.9861068960777656,8.188633244724084,219.52372794941837,3190.4868597467475
2022-10-06,0.7486709888609111,143.6091045581886,-2.6692903836732635,13.935821874387422,10.392309417238724,43.96459512385216,4.076920036290414,4.394238659674564,6.792642469315951,10.497598468141506,-0.9050869212747794,2.4505675365575623,0.6087277426274785,3.1382994572226752,-0.4192083564221142,1.7825992104488215,0.1475729747076597,0.3308231362813871,8.802226738567224,6.040829898367029,28.01915408301126,99.58374721013617,-1.271976449209829,-0.8822301059628597,1.2859131058903217,2.252212560655311,-0.7649979551928615,7.4750717669742635,413.486991682224,3294.4607574710076
2022-10-07,1.3510805603504703,145.54937925276766,-0.0298625117546605,15.074431266488231,12.84078893084451,45.90967278235779,4.024379796375635,4.001615004061202,6.714090698636695,10.366569117068018,-0.2610437347282846,2.975094525007262,0.979412273539027,3.362694434494733,-0.3550119444038577,1.618180960634753,0.1230599337132243,0.3747427347559962,2.95916559589293,7.357139392555595,53.436261807382586,93.02276212897766,-0.4577589360543262,-0.5693788589064572,1.6175109651828607,2.440409080207389,-0.21755490946817116,7.838341213507363,657.5862835899,3485.96042747696
2022-10-10,0.2415264250094528,145.90091946510032,-0.448758473796323,10.629555471811752,12.124609342560037,46.262083198772,4.012964280061788,3.633315099925385,6.706158227279058,10.35145558257522,-0.3661719844737783,2.052809004659694,0.872660012970806,3.398741877567375,-0.330487111753743,1.4182664594413956,0.1108809838124217,0.412090494012923,4.446270495254705,5.258886229905276,52.77907829084408,85.37427116960794,-0.8724729472918916,-1.3896025976937176,1.61419823939781,2.6163294158667068,-0.298880832235797,3.7811082125606807,585.219612560162,3518.192558227699
2022-10-11,-2.791368420011353,141.8282872746453,-2.369527478552247,3.232996093233367,8.091419934805623,42.17936959791074,4.198025535104236,3.5435542340707755,6.89382953180039,10.643172740081429,-0.8075710999038404,0.0169709276499637,0.2627739864985867,2.919159115292348,-0.355307001115101,1.1475673830471422,0.1011616643973973,0.4328228197758523,9.541619186136684,0.0524042452047169,17.907169470804803,71.78252462735128,-1.06286071306711,-1.9882059459126344,1.1349852813338646,2.400645220391418,-0.6828395776148564,0.02153047427088766,181.15190683128742,3106.911471983974
2022-10-13,2.640079723344968,145.57266712895066,-0.5238128123750372,8.42713486549003,8.40128050875811,45.93301830544488,4.088191693897814,3.373748051792828,6.729449365023717,10.377192518097685,-0.3777928111680008,1.556865210378232,0.314125473052797,3.3528006684121685,-0.4076410718997854,0.929805465801346,0.09082975677888,0.4592540894657297,3.7888464610136814,5.648999886111434,23.273115993463144,75.75905976448786,-0.7569048910647498,-1.1552406213854762,1.1502486086175558,2.729799002743096,-0.30564608564242846,1.7282051517894266,211.38914651729195,3479.265801091967
2022-10-14,-2.369412880844368,142.1234496030086,-6.603918418450595,5.319444476056457,8.905958593074029,42.47526257231068,4.242200152333101,3.3111580150717232,6.898745159326139,10.624012591689118,-1.797320910121026,0.6471981510017863,0.3784863456321624,2.946606890200056,-0.5255812828624405,0.7793020307897054,0.0848247733653418,0.4606455357940979,14.506975966079931,2.749864956540125,30.7820550672732,67.95851966800805,-1.4894905828122549,-1.0419740918212084,1.3532776573005896,2.631129970150504,-1.4038671735556387,0.662795422737294,261.10808448009203,3130.4788704243306
2022-10-17,1.946288032644184,144.88958129421303,-5.866292843166555,6.0890321205673485,7.983848888938868,45.24824155723394,4.050698189552804,3.0992967310643555,6.772897452864742,10.425654745113802,-1.7001931867412623,0.9391671642230028,0.2482662582812316,3.265756136062721,-0.601309912466181,0.5486080556343753,0.0709579408746993,0.4963723571748809,11.4532777867855,5.30571451167176,23.69688138660125,68.59295338304109,-1.2062373520125729,-1.0964310175738732,0.9917180767901782,2.798714886178839,-1.2144472305311251,0.8441046550217399,168.1481908345214,3404.7645956326824
2022-10-18,2.716795797596028,148.8259353499687,-4.609297465897522,7.880482566934786,12.465502300985138,49.19433967994299,3.766642703803105,2.911120841596465,6.62931517202565,10.169946925712418,-1.4946928946749678,1.6146368100136472,0.9285492393507608,3.7329215640943794,-0.5401877301055077,0.3446544303984317,0.039305320231003,0.552649717296992,10.422254657754229,13.638016676024566,156.61100136631032,68.69380910998588,-1.2369405066606816,-1.006790431697655,0.9307255467750538,2.91856971890628,-0.9540876804306059,1.2949889821425224,615.5645560400875,3796.361418468722
2022-10-19,0.6141444346954072,149.7399415493039,-3.574688179146448,7.545847569830282,13.248665507022556,50.11060841396792,3.43896718391881,2.817369849873565,6.6249872908850485,10.131243235724426,-1.336263056213923,1.5489491170697134,1.0462387585674449,3.834647333671052,-0.5342958205715395,0.0954335199247166,-0.0068624208016514,0.6133033188912127,8.600787471043752,45.72777515555365,-1010.0398502337096,63.34507520826688,-1.2496205647685268,-1.0879767487098655,0.9042074730623756,2.7420675791862474,-0.7507813851004712,1.1359162391099453,693.1318478740673,3884.9744860643555
2022-10-20,1.464135102977293,151.93233659670494,-0.7310536100670244,7.777517465078645,16.22668946978989,52.30843052504961,3.193907801405085,2.7447168022036,6.578837893017096,10.017721677949234,-0.5484598614752375,1.673698018928087,1.5051064925275626,4.094485958619802,-0.4120087176083225,-0.1232346703749085,-0.046725334101416,0.6836528629625813,4.251682441313297,-37.27706708178234,-211.9161225166351,59.9974387146966,-0.6223366983534884,-0.9665690357270028,0.8594360742074444,2.8381439023031634,-0.2840544506283906,1.1460385002298217,990.1851626066382,4101.7420747724345
2022-10-21,-0.8796652243552527,150.59584066711335,-1.5045533438918517,6.161894740743502,15.167143412388892,50.968626227959454,3.1004554892620435,2.744833763293784,6.67046112009107,10.132156550219648,-0.8144706391992694,1.084364013567675,1.3244682888312445,3.9130329127839567,-0.2326159815160479,-0.4268358629948639,-0.1005732042854522,0.794565215374908,10.85578878841533,-6.973169815810742,-87.84461316721028,49.89831078847538,-1.7265073486751248,-1.4461408019014377,0.5798055962836955,2.4236846435907986,-0.3907453429420359,0.6793182622788857,883.4814225442365,3964.746205848903
2022-10-24,-1.6047976138796494,148.17908220948553,-0.966567122310276,3.0576072713945712,14.150503012487803,48.5458853165463,2.9412709097276823,2.7580382390485427,6.796149845665987,10.311836032632364,-0.6756411781023443,-0.0470239813395723,1.1492804208077634,3.60697730907169,-0.1178632917334105,-0.6616895129161025,-0.1260104494153151,0.8020024744766272,16.86058240305573,0.1960042227589149,-61.984398839468966,46.3771120018617,-1.5515112668124935,-1.1440891767628338,0.8933640051073061,2.414625331218784,-0.29858877066401857,-0.02814933536649835,781.0681954499621,3719.4558584572774
2022-10-25,-1.561246497415425,145.8656414785876,-1.3275173779367158,1.2106466101206357,14.384803580680508,46.226717884986975,2.8907699415813544,2.7896415213210446,6.904165699438765,10.480383219675456,-0.812307463287258,-0.7092165935687484,1.16415081469557,3.3248040350778107,0.0140696827095849,-0.8426144157550587,-0.1539465389267047,0.82054226934296,-166.89743803485416,2.348001671982283,-52.20961887049352,42.46608824410795,-1.7148789170102308,-1.0524234399804495,0.8297647196551208,2.505446993405525,-0.34364964092304634,-0.412696070355476,803.7490123794846,3484.522041793873
2022-10-26,-0.7095680528205195,144.83062548661383,2.317044654020348,0.0873605307275362,15.743829460813991,45.18913981018712,2.8639412299632414,2.804665246235068,6.936552800447386,10.556285026629308,0.4526517584233731,-1.1065675767355183,1.3535575014339178,3.199749092419469,0.2458899253941988,-0.902314777127731,-0.1765052760909484,0.8296833818874011,5.2721478185240205,3.439544274072471,-53.19400804936902,40.7112691065836,-0.4869123759301195,-0.9202060681223416,1.0074767271517466,2.415407953159017,0.18945287942578062,-0.6291876680673061,938.902307713801,3377.7463433278353
2022-10-27,4.043709913477578,150.68715584716762,9.715175277519762,4.3155755028990255,19.62489874103646,51.06016744998448,2.862710779779723,2.706538204127116,6.6641247048052215,10.169483985764211,3.037155803050593,0.4148686411038906,1.9901486676977995,3.896412959661976,0.8137077458222935,-1.0609413363540956,-0.1997351762623965,0.9151902679881192,10.685038580377816,-1.058359956734894,-66.4009172085779,43.29647132537144,0.9472250011521254,-0.7807969920401805,1.197924043701699,2.670560540338723,1.270625133357724,0.22321855613597105,1326.2598902640104,3962.4509195206597
2022-10-28,0.4703104581855077,151.39585330025915,10.200417750289285,3.707242412441857,17.868039478189054,51.7706192156543,2.749096940513589,2.708662801923025,6.637786389474504,10.147691853007876,3.339184222553472,0.189288671953166,1.7322409885526853,3.972427868791516,1.3213908305706552,-1.265652517809378,-0.2144268649734219,0.9742776911538104,6.947029537104202,-0.4051026465244803,-53.62315798689719,41.3752406391015,1.4352562029044564,-0.7091031000077754,1.2008918127069084,2.684665127176586,1.3447631438457155,0.10034886984193946,1149.8245657104874,4031.097392079711
