,ITAU UNIBANCO ACOES HOLDING FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-07-08,0.0381917842978918,106.62937878999615,-4.878997884855806,-13.61003730356119,0.5598812099413627,3.757732421671799,2.4462179275085423,5.147553333914508,5.845079692406092,6.154492006463917,-2.394402914176265,-3.216029448406632,-0.8526306127158341,-0.833617551244688,2.7168810852864307,2.345838957830901,0.7963307709243216,0.7434336722114447,-2.155865917745594,-7.057041598635661,-6.258321367795927,-6.90107638025341,0.0269164634607052,0.2460349897668491,0.3877554043340544,4.581456081877743,-10.136816887446,-42.555133961181966,-498.36938795090845,-513.0492555583456
2022-07-11,-1.61712911159132,104.90504406407416,-5.2663447030128365,-13.48589290048847,-3.193992911099431,2.079835925153935,2.498962812652908,5.230647132205267,5.956092231363924,6.297410827369045,-2.499578125315112,-3.142248017971396,-1.469527794786486,-1.0868288904143069,3.25138863987225,2.1745774587608926,0.7254487967983281,0.7318722578990572,-1.9211338521280423,-7.558245634186442,-12.06514246205904,-9.351642924189814,-0.609261159106162,0.7578087840549909,0.3788588672981787,4.406368594872089,-10.42186159677131,-42.25002535365434,-875.2643082301148,-684.4208021992541
2022-07-12,-0.2195035979482118,104.67477371792435,-4.837128856014703,-13.907633842270856,-3.0127103007207183,1.855767012518582,2.568235678592257,5.284033774925721,6.012978079419583,6.353964313833226,-2.265723370003181,-3.1913466890106155,-1.4279842024167433,-1.1180591102415616,3.602634402641084,2.115337244500677,0.6903399086298555,0.7514159975609135,-1.6151823766509927,-7.971865354363389,-12.437985403351766,-9.45429390682505,-0.6897881149366478,0.7539387378298427,0.6952510890673559,4.613576153401084,-9.75424812653301,-43.348159327786895,-858.6437706889335,-710.410768723101
2022-07-13,-0.4018052405316163,104.25418499161114,-5.619450223035309,-14.797357191133989,-5.117769727604812,1.4465052028786272,2.667772918394764,5.337862873650856,6.082445498186416,6.42562652071001,-2.4751010891969694,-3.326866934717132,-1.760242081158999,-1.1748600718903706,4.139933345314216,2.0889446042338826,0.6602975516198593,0.769221550548103,-1.594955064559837,-8.5011155683164,-16.214775438736957,-9.814093261795511,-0.5029989072761661,0.3714021837040238,0.367365423070341,4.668168407983546,-10.593099602430634,-45.649280165578865,-1070.657652226384,-754.9212036062033
2022-07-14,-1.1202023821627385,103.08632712783076,-5.471345547968937,-16.222228719155865,-5.486167377549048,0.3100990349751268,2.812588418860216,5.429236270181017,6.231442593538544,6.557856200144643,-2.295635458512766,-3.5343246846492207,-1.7796931525981894,-1.3299273828891582,4.43141162267124,1.967319749781686,0.6200615113878962,0.7679635888234535,-1.457025041750873,-9.753718870876485,-17.885412190326335,-11.35662245000886,-1.0447277822372676,0.2678383788651248,0.7943547772717195,4.7466871805630575,-9.257212420014701,-49.32604284388304,-1109.0055714529249,-872.1472533621804
2022-07-15,1.791531096012644,104.93315073406318,-7.750865461243984,-13.177115903377215,-3.789044700542776,2.1071856516277987,2.788474689817544,5.282579135886721,6.166438824193247,6.476178855919,-3.132966438502816,-3.057033992325891,-1.5256807052186427,-1.0747467288689794,3.2905636464704617,1.9096802635284629,0.6114171676641846,0.7974322004942963,-2.6549243705355985,-8.456401992509015,-15.387230243999364,-8.728330805622111,-2.2444860820684203,1.1268611327809892,0.9381740806203874,4.919772523833338,-7.326743106789111,-41.51235481332985,-940.8016733982771,-696.0252040969393
2022-07-18,1.317324903639716,106.3154612608568,-5.538591507144494,-12.594466744372482,-3.087976298868896,3.452269036622332,2.3490598698053287,5.178737867686094,6.113097804444342,6.410034204963197,-2.7772487826179053,-3.006877070443661,-1.4267781184318356,-0.8815938257900466,3.414281535026596,1.8408497868283564,0.6035614606002292,0.8207646442751484,-1.9107749600568908,-8.459043350306537,-14.450946179600342,-6.885099909718017,-1.3427296809698066,1.0278674008093316,1.0411412547722396,4.9504523799129165,-4.883202990617376,-40.02862685433617,-872.2034183214884,-565.1046578198565
2022-07-19,3.3477918432271325,109.87468160103704,-1.6491129152456123,-7.870059540773797,0.8152325830420715,6.915635661063744,2.0346368898264013,4.90645343694727,5.9138653041766975,6.193827583278445,-1.2947986370380404,-2.21195914615115,-0.8173864398889766,-0.3589976711796852,4.858692017399682,1.815441976873416,0.6070104359621985,0.8520882183936096,-0.5422128141442618,-5.978089464313952,-7.963476442215504,-2.6095533655862777,-0.2053548689126139,1.433792582401078,1.7006596929539135,5.20942561744218,-1.9683969243943193,-27.89818008044865,-483.391330696393,-222.35696780854593
2022-07-20,-1.2593219380616194,108.49100563125984,-0.6222379185040936,-8.673722400026875,0.3338658838451795,5.569223605965948,1.8035878410477129,4.922063144788494,5.993413412875842,6.272363338699013,-0.8913178712377982,-2.369329886772379,-0.8893713481254205,-0.5748843089575055,6.501046269352961,1.6848813401517715,0.5980995483966369,0.8614830398793967,-0.2472786699967638,-6.921550518493919,-8.91217888589253,-4.1856694752843655,-0.4979328423812721,1.0185917988212636,1.7772190534679448,5.0692931543052255,-1.1902180542967293,-29.97807927402427,-533.0370166882365,-360.5883263498375
2022-07-21,0.8103518285642375,109.37016447922048,0.3484456607673925,-4.7033120698775726,1.1058132425976326,6.424705739857957,1.8022342546255543,4.8314868399371536,5.934998228503128,6.215799442749175,-0.3533871882453271,-1.593098651919027,-0.7706009249095794,-0.4482632516469266,8.334878720918145,1.620731324799732,0.596227010547156,0.8853309937721181,-0.0764122091186685,-4.749112362852305,-7.670761376651022,-3.147200865430325,-0.0122809212999408,1.5934686201690915,1.7751431309552834,5.174284826448476,-0.4715382850577428,-19.78584311562344,-457.35151242212254,-278.63144697918995
2022-07-22,-1.0549031660550878,108.21641515140952,-1.3079420991485549,-4.953211311915094,0.1721314314780891,5.302028149543382,1.7822292368787824,4.893191649409799,5.997892408502337,6.282891847787045,-1.2867448296009862,-1.6251946500817556,-0.9207053129665044,-0.6278824002735143,8.629830458039049,1.495465677467477,0.5830909045851129,0.8976924054036225,-0.2657380428118612,-5.317667272653586,-9.470721226630769,-4.394508843230887,0.4188798256704009,1.9913657401083225,1.4822640698979708,5.00810610425244,-1.697895334312541,-20.442250226948683,-552.2291407109565,-394.4917214047425
2022-07-25,1.4573826562663372,109.79354241705934,1.238974882286353,-2.783992580084889,-1.850313583924153,6.8366816444915255,1.767842355964547,4.8243375325719695,5.897505160294658,6.183889530283536,0.1434758732087476,-1.1998797524712723,-1.281869679599887,-0.3955763890513322,10.096890843849216,1.5112029556741224,0.5954598986009487,0.936107321134458,0.0251208743008186,-3.8304748562631774,-12.69578869715266,-2.613162652886185,1.2580731497884077,2.5705888613250867,1.2425655712991013,4.969110570289265,0.18779210532897656,-14.8801222884263,-755.9833050265594,-244.62006906819002
2022-07-26,-0.5498082067373344,109.18988851038272,1.7280321023340686,-1.576480980761235,-3.416502204465012,6.249284801004274,1.8183464856789493,4.859745467584262,5.946875127943118,6.212425396810714,0.4084479782123719,-0.9437877786760486,-1.5371300486706592,-0.4940978975548566,12.019050122270071,1.4877733381868012,0.5889266100571788,0.9393928802054016,0.0617935642342477,-3.082840821285417,-15.52166313891985,-3.267585258480352,1.1947436962364868,2.498597255139034,1.2009179399267722,5.047018919979391,0.549880490554007,-11.790140018827538,-914.1120454853536,-306.95463272805694
2022-07-27,0.3493170960514824,109.57130745810905,3.923282201681085,-0.8024300418537572,-3.4359790520853166,6.620431717246622,1.906946910802657,4.848957895061757,5.944673192433662,6.182967092266214,1.540656443275359,-0.7873800653836784,-1.5435160093916067,-0.4422407541174589,11.290256988156871,1.5394423086503808,0.6207847445956314,0.9872687816785696,0.2602199443461715,-2.480101243809274,-14.780804977898358,-2.769620675048837,0.7231845674640802,1.7086794529452023,1.123342282986498,4.71226270641346,2.2120602300525483,-9.814403708715732,-917.5698243122469,-273.4360029567242
2022-07-28,0.6377378357735664,110.27008514292118,3.6877028826989857,-0.6658412259800833,-4.082959791754534,7.300390550972607,2.004685218161286,4.819001301832469,5.921753586770043,6.132584023347192,1.3480274616923111,-0.7650630016791176,-1.6612954146434125,-0.3408634330519881,8.774736541009327,1.5931779511247863,0.648432037943302,1.0243018792731986,0.3079717223987686,-2.3141417432199645,-15.17164714987364,-2.040778881672206,0.0047287072978109,1.2777269769155652,0.7331507747797211,4.876273751216009,2.034686335145744,-9.4773153966804,-983.7782080349253,-209.0373643677897
2022-07-29,-0.3311540228053244,109.90492132001954,4.3434781413508405,-0.8825270319981834,-6.39910213636175,6.945060991177241,2.0934579190665694,4.8392440679515,5.961369078578733,6.143378200919044,1.6041143957071944,-0.807766930872694,-2.041314590545813,-0.4039613716338748,6.476784274254676,1.634797003350985,0.6726759434781658,1.0564839844311331,0.5184897076363336,-2.3911111413224373,-18.09047848033592,-2.3490062519453856,-0.2038000120206897,1.671846220533685,0.2754245230792643,4.662850040887022,2.5262580595619464,-10.645473392973212,-1216.902967973142,-248.16874845089032
2022-08-01,-0.563331395647626,109.28579239286204,3.037628190973806,0.8876629365526418,-7.568050560870643,6.342605886519424,2.1120077620902595,4.874387387822515,6.018389547654793,6.171588303571931,0.9717275055720976,-0.4399009351780952,-2.218714061429297,-0.5055649459780356,5.387313882721018,1.65851108744438,0.6856793788457227,1.0548585004340802,0.3809497792559109,-1.2928750290283162,-19.474241064416248,-2.9578741660706767,-0.7105186024632483,1.649986222691072,0.3652377798130207,4.219361312721893,1.5250356569323789,-5.852348347635375,-1335.3085516540798,-312.01387072940196
2022-08-02,1.061220387482309,110.4455555023567,5.088134382009341,-0.1632618268581153,-5.119085932436823,7.471135300767151,2.162683773028604,4.808875542320999,5.968076121304056,6.0947782470858,1.8970883661344908,-0.6648088576408757,-1.829606432006277,-0.332681054167613,4.388486313545771,1.7245367200635444,0.7224459158022684,1.086263370612616,0.934901451732104,-1.8538213878738228,-15.114253149476646,-1.866598199859057,0.2816414520620448,0.6763243929842425,0.4252043775881171,4.36379664879392,3.0804610887774264,-10.365111978078044,-1091.9230458240975,-202.76172521583405
2022-08-03,0.7123101670776899,111.2322704232854,4.356560335241098,2.0072367235097257,-5.511472047042719,8.236663124188318,2.203390311319987,4.773353198456971,5.937012744716514,6.03689342789199,1.5300186087559602,-0.2154240879781977,-1.907816066455779,-0.2150293438562981,3.236102533957077,1.800186615361722,0.7489959295434419,1.1051886596965883,1.0417556747035022,-0.5712159231718232,-15.122549875574377,-1.1745589509454324,0.9359814257844776,0.6914240309647297,0.2677048052457005,4.594883839247574,2.531354965620011,-8.656674734146232,-1132.672830112289,-129.81092327300132
2022-08-04,2.4190883855828016,113.92307735811517,6.840233574354556,5.010291813273782,-3.5271415501450125,10.855003670767957,2.439143158363498,4.6554732674588,5.796465902252144,5.874587561287652,2.3996682885390808,0.4234040446900129,-1.613678326534012,0.218983438759458,2.3704854604274046,1.9596880611426333,0.7949636063901795,1.1641251190712558,2.469171225069066,1.005846925575988,-11.766112714808738,1.1050679728400965,0.8533559145423456,1.079745724741903,0.3598946387725125,4.54314137447339,4.449775272903687,16.59403896872731,-935.3631396957701,128.64373854643088
2022-08-05,1.8639096155993016,116.04650055137972,10.62051552116079,3.5302143141907694,-1.193998214744088,12.921240743560377,2.802977934536533,4.576228630333207,5.68750701750557,5.7482244439875885,3.4362202270997493,0.106518927690511,-1.2363453487144205,0.5773730890344928,2.173302377070225,2.043295780461871,0.818093197084534,1.1852401429036483,4.431803681065724,0.2385630955786165,-8.595258916628108,2.800166804642639,1.415089658681653,0.7242077687491327,0.6330436637220621,4.831825643886393,7.435911275063997,4.103625932984655,-703.1722846873636,331.88701036886937
2022-08-08,1.2444169216317968,117.49060284120262,12.24347439987224,3.1978758691430733,-1.0377759025863824,14.326451771489806,3.1257527327791337,4.558329845940869,5.6176769736314,5.661500077021367,3.600042077605225,0.0332364383813434,-1.225904683567413,0.8284494010141596,2.101462229696074,2.1601340664489816,0.860661454997126,1.237949241436104,5.354767363019348,0.0701357621267951,-8.001678793395646,3.788738819540733,1.1860339805592055,0.2986913694683504,0.4036631980381068,4.966653455744876,8.68751818479744,1.494196062604255,-688.6736512743544,469.026634764997
2022-08-09,2.5907421921671503,120.5344814608412,15.61596445316806,4.637373495259207,5.647658101751814,17.28835539434144,3.5501444521197043,4.527607920072209,5.482987023954586,5.513472439360372,4.119146302499395,0.3506015326339487,-0.0387634839079224,1.381768901124591,2.1220241830285937,2.2118159652739595,0.8741653855166078,1.2566975039469697,6.891327869985246,0.7176846088758134,-0.243134403159656,6.062194545615315,2.408281270132981,1.4529787986523357,1.55506162591091,5.507521045313385,11.450754205950755,15.655609576956666,-21.253967927041106,761.83447539157
2022-08-10,1.8457246932729097,122.7592161490724,19.08389751518313,5.463710012603816,5.61495059192815,19.45317553218848,3.9926775689833978,4.567696198176323,5.406520408173435,5.420600421274292,4.530726583761831,0.527642067850609,-0.0474400415719684,1.7985699888665194,2.3403593727174603,2.307500633407995,0.9102819699043666,1.310895657359976,7.72946694130061,1.044467174754176,-0.2817649491073515,7.437151221459847,2.092041928713592,1.7473791974407231,1.463056535455289,5.544595049217773,14.432483079559953,23.769715604460867,-25.648555292344355,974.9329239341154
2022-08-11,0.1459446371142592,122.93837664160549,17.158758487271356,4.703910010639866,-0.0138497204862734,19.627511035740405,4.235612340031541,4.672669479727469,5.4235195541736125,5.42044377543778,3.815935688324245,0.3524097777037235,-1.087213821829043,1.82454039948356,2.434418154897517,2.33016154200852,0.9106449804634495,1.313274648155882,6.639296645778318,0.7066868038746946,-6.475108904961794,7.530655271007357,1.6096216303389064,1.895225152150964,0.5884892576800167,5.617643498629392,13.03134328310295,19.789147909013558,-589.652542225764,988.9818651415425
2022-08-12,1.2178555775432809,124.43558851847644,17.04373667077444,7.517377158941348,1.4276064627422589,21.084401351165365,4.514967054608161,4.749978201045105,5.369530818069626,5.372609396579799,3.553965104219823,0.9382247650053782,-0.8317877558568766,2.10565324929216,2.462440258300088,2.5099885175323804,0.9656500294116326,1.4081278474845704,6.516314580503456,1.775524927834145,-4.625184956384024,8.033966839939088,0.3262360177398984,0.6900690781332219,0.4203494796407234,5.22416392171792,13.606542818950777,54.94736975977246,-446.6309989166473,1131.2852433085845
2022-08-15,0.8535164474030799,125.49766673290443,14.218912768817471,8.775675377670925,1.3496231362794182,22.1178766319371,4.811152795800567,4.878691051292212,5.346279132580607,5.351723892638351,2.747666696947509,1.1706481992607551,-0.8520945401726159,2.3006532066315097,2.215233269655672,2.5375439792290817,0.9832115037613351,1.431542109085038,5.967517954893256,2.250692378415404,-4.633321764120179,8.60083727643494,-0.4622655151627384,1.592205966343375,0.5132522175675353,5.439281115850556,19.018357703638728,70.41709712371492,-455.55352591107237,1231.2460734604886
2022-08-16,0.9941953869501364,126.74535874629304,16.825683390820664,8.505046909496231,3.414645322354274,23.331966928053287,5.199261549391245,5.024765052646859,5.319578127157152,5.332714092667964,3.043595250177046,1.08203821189581,-0.4702922205834671,2.5301700725525422,2.043776855143266,2.552837170789794,1.0016995436906329,1.468204186715525,7.7427473142835215,2.129782445576219,-2.4975115799400087,9.189916310572384,0.8372709965226307,1.9600008696440112,0.8683848440218429,5.291546174112469,45.67729105154658,67.03579395981517,-250.17562099879783,1349.2673602747666
2022-08-17,0.4001881343424163,127.25257863282545,16.350358654715652,6.20525771256795,5.28283575586855,23.82552682555049,5.475663012192592,5.19213355255126,5.33783326502721,5.348132121470034,2.802830593877202,0.6035252761393513,-0.1207999716379534,2.608825904714404,1.9732535732927785,2.5350567766482657,1.0107347303845249,1.494367081016325,7.7776906222574205,1.236100060922095,-0.6379617595391216,9.336625383126869,0.9820259569711112,1.607676172054902,0.926999896945108,5.160438456321185,45.52272113104836,38.635782973298916,-64.48101070234111,1395.234562032622
2022-08-18,-0.2906184348245078,126.8827591805289,17.24908739861934,4.333494433579967,4.589044157777661,23.46566701757686,5.690631267087935,5.346540632832411,5.397706846510278,5.395939594785449,2.8545721125093766,0.2353307974109054,-0.2500779067430847,2.5127389287990045,1.9543187606305368,2.522782070815756,1.0105101681269966,1.516451555510632,8.312010120786072,0.4987373602617251,-1.3358076662306917,8.940996122160833,1.4626995352744827,0.7260795069000839,0.6833977883052323,4.887734876338309,57.204953441527,15.513151638843182,-134.9847229388107,1355.8587477265323
2022-08-19,-1.190364573273528,125.37239176565193,14.18922188466705,4.959613100091705,5.887798037082635,21.995975457243784,5.733665278676884,5.484874833374861,5.490607906210268,5.48045620687235,2.2991723257929584,0.3428901079471506,-0.0113539464614315,2.199632050399964,1.9200739653789336,2.430903051747209,0.974412750409921,1.465634334057837,6.865717035797739,0.7736669392638913,-0.0639770653468959,8.225098746202077,1.9795748487306104,2.1212147039402622,1.116786187604187,5.070208531839893,46.427417173714765,23.18836229302908,-6.234006820782412,1205.4987123449832
2022-08-22,-1.111338089749636,123.97908062193008,13.544470383941349,2.52207467864297,3.772687534346444,20.6401877140258,5.718223817256884,5.619436007247337,5.57934950073848,5.551553086241109,2.192318127712478,-0.099733182680815,-0.3922856029644186,1.921134493257465,1.787681382900763,2.394477433809666,0.96568168883932,1.4474468547672348,7.012527988934934,-0.2340570138438387,-2.2664802577721868,7.368339701040576,1.834619631921647,1.933221002653728,1.0955424723417135,5.112306023531691,44.15047593185051,-6.9100439228674855,-218.8698483046423,1066.5280125127726
2022-08-23,0.2754449055037522,124.32057468339356,13.460884575940108,2.2605073003932463,5.5101806157614535,20.972484965074223,5.536474246988686,5.66320542894964,5.590363377121659,5.547468018508829,2.24887031674705,-0.1457879099369466,-0.0827235148489058,1.9763336389940696,1.8355966324184767,2.489149528930203,1.0104278588026705,1.5235969925641346,6.782978555088574,-0.3316903518387578,-0.4576818659632952,7.1958974123278665,1.4428067157742803,0.7375908483186776,0.8898019224966949,4.719816972977041,43.84987510962325,-10.17963543934514,-46.24545078381033,1096.3647656222774
2022-08-24,0.4077346454713693,124.82747273782688,13.201574639248587,3.6270010836750575,7.7270002421222115,21.465731697764493,5.311549363262269,5.699362604927184,5.601332317074506,5.538837649469709,2.2949490743290943,0.094265191354508,0.3111964653072135,2.0623377906690497,1.7176852069179025,2.4745377432511138,1.016302109790007,1.5329896163554515,7.096606086713913,0.217111865849471,1.7151541862338764,7.451423074892695,2.021075749749637,0.9959978374588846,1.2487289610656251,5.222738192400837,42.93040042716222,6.624087209791829,174.3114818084651,1142.2954200881911
2022-08-25,1.2211954528492663,126.35186015880788,14.964697341348698,3.9388587323329087,6.894355411307458,22.949065690027684,5.06252000702214,5.7362829282763785,5.580478849776953,5.495851583727729,2.755760092596908,0.147393991071309,0.1611364394849178,2.342191621753273,1.6703516727286698,2.4713815516310977,1.0311278025819488,1.5689574512107023,8.35218764473392,0.3421137598744516,0.8720727830461955,8.204389178223714,2.884048207671781,1.0134240484465276,1.2684407485597238,5.484960035214522,49.133626902298104,10.424584209365804,89.92184924739482,1287.2337533806547
2022-08-26,-0.5929828930233305,125.6026152430494,14.93041546656992,4.760079175768352,7.997282071712395,22.21999876335381,4.757780925288036,5.8429460927967165,5.651537048864787,5.546332684578199,2.9246914733748204,0.28463354007315,0.3522745133553117,2.1833002385389446,1.607699192177095,2.426987436903951,1.01423888501842,1.5589124643488248,8.655251785958777,0.6852521795378077,1.962942353134292,7.767793093061271,2.846062969407627,2.08311905627271,2.0533733924014275,5.230756031467651,49.00666673444827,20.505310660015116,199.08924635983576,1210.9309473255926
2022-08-29,-0.3308539958975176,125.18705397156596,13.347298949385705,3.9680929769719535,7.555492034042609,21.815629013659336,4.2457533612611895,5.945836419649956,5.705671401446296,5.57901992283985,2.904115308392052,0.1458998190868926,0.2695298123278908,2.0919387765824795,1.7817005686098557,2.425321964311869,1.0273649572475614,1.5719859050463851,6.920443058350734,0.3576830089828172,1.4968863121013214,7.42434653799933,2.6299034470030125,2.265506494627707,1.997871204529857,5.433939339748015,44.44165762735283,10.695869851543112,153.7848542036434,1167.0968111914874
2022-08-30,-0.4553161982845388,124.61705703667822,12.0331865585932,4.463775728276198,8.682180244343755,21.26098272271795,3.67030613768015,6.038130297332297,5.7621840530347,5.61469651057683,3.0009151940237064,0.2251629629350238,0.4604645824024518,1.9738092179066056,1.855442717423175,2.3874668592157584,1.0033445333117994,1.539449531880906,5.936199135578476,0.5694585049786489,2.644437265182324,7.198897722086512,3.2209288692003564,2.9659120919382658,2.4503554277196136,5.481842297302146,60.632619692698135,16.76284907871136,265.328167370669,1108.23397283246
2022-08-31,-2.482914887849419,121.52292157471472,6.6710313597916375,2.232942867393381,8.281237209022587,18.25017572954306,3.044080038920726,6.218382526240826,5.919158948355047,5.751789217609863,1.8561781120376435,-0.140693432188813,0.3786149999423006,1.3973982449942353,2.641675754130377,2.343856329418735,0.995460141306576,1.529764384854362,2.138928190070552,-0.3732675801407719,2.2513029622144547,5.254103336331748,1.944508791944579,1.7315864332935675,2.045511423682359,4.925751591080807,31.104701279043994,-10.786974650948746,224.10823648899142,803.7540158264787
2022-09-01,1.530270311798465,123.38255076560272,6.321647080581244,3.800661995709949,10.971521480963354,20.05972306238177,2.4052976672332647,6.182381245770696,5.842712271363308,5.667731449246931,2.203872947842871,0.1114808948342898,0.8420933531944711,1.7313954471240305,3.322319464847263,2.3664336588156,1.0141525737478374,1.567840137205973,1.5955631348560446,0.2912472914327133,4.851448683071791,6.258982783943512,1.6079192735785557,2.290158203972673,2.369470476416494,5.219840334269593,29.181371835603233,8.49776327338826,492.01091683428126,981.3084426747819
2022-09-02,1.3634809872088427,125.064848386825,6.44668200048267,7.266493791330128,7.250330151456004,21.696714559632944,1.879536335449332,6.184496221305389,5.782461779631712,5.603302423763118,2.886885067284007,0.6712645232812753,0.2053898876447375,2.037381084505236,5.2639379034643445,2.4234812297315407,1.0236574658170174,1.602996504051732,1.0307882577139398,1.7130039452334782,1.1602115110650155,7.12170135123944,2.586757399320629,3.2642440839240505,2.013670839674028,5.053866977796941,29.869677970750928,51.18543790203033,118.76591752285464,1141.6062368937319
2022-09-05,1.6131088309666586,127.08228050058794,5.432303653186545,10.890585385569878,8.895341926249793,23.65981500919067,1.4322191752001512,6.221247362013014,5.737375512860045,5.538936180551357,3.0802736824925807,1.24925238324712,0.4917598795556795,2.409332466466822,7.803037995592516,2.515866101299047,1.050328659261091,1.6573812207306855,0.5653730041327658,3.0891580794986093,2.686217372336228,8.051942789364224,1.3388849645797185,3.9367962806939167,2.0700912125434017,5.249706566691156,24.285615211680522,95.8243883390262,282.1411091169761,1334.513876949012
2022-09-06,-0.9354256794060544,125.8935202148106,2.5532128373417247,12.305988635839626,9.079128888017488,22.50306934448866,1.227695954922702,6.391202582205064,5.827591694356683,5.606990951969137,1.248302734028253,1.436927509474765,0.5137520189706021,2.1677150298119026,11.400578627397191,2.4691514367494376,1.0124394507965917,1.5965496806436688,0.1344261784575158,3.719372847007985,2.9571516561868614,7.612890914677122,1.8670250189256965,4.851448647577879,2.2173789513189672,5.557229521686346,8.436475837210642,113.23113026393476,299.39369987120574,1215.4358558602846
2022-09-08,-0.7035638548573253,125.0077789109717,1.6832841996921806,12.88726812374071,6.851033119151715,21.641182027490043,1.1632717123004643,6.523074516162521,5.896782342704404,5.656518918536581,0.5696068875650138,1.4964350952662064,0.1279645298515891,1.990345362075216,13.64000676714186,2.5626031774342377,1.015940297522218,1.6218807093148675,0.0485782441862186,3.809156923310934,0.7427394916430305,6.941587091048087,0.9459281209503344,3.346867327379913,1.4056790247741109,4.688675974037196,3.6475959074524735,120.35347220394154,75.45789801213213,1125.8426194999997
2022-09-09,0.7995086627435866,126.00722693246826,1.26301360623891,14.556822755586555,8.095655710918965,22.61371381526352,1.0903986196924378,6.561692156176389,5.885355095161524,5.627018942756381,0.2222462332637357,1.7415165488058335,0.337777091508288,2.167560222666636,17.5250177983216,2.7690501982563283,1.0584147074871355,1.7010745871653294,0.0138280593361696,4.126792459503402,1.878222319167183,7.170116186871804,1.0651567230639376,2.700512011330272,1.0309970461222258,4.802296763320714,1.3340435964332324,1142.7295478150616,198.79381265371433,1219.6902432510399
2022-09-12,1.1913890789820858,127.50846327286986,1.602258107511263,15.432477515197254,7.291876626601201,24.074520210992915,1.1354162399635916,6.588450376702326,5.862419896806402,5.585441261035591,0.5122187500802552,1.866802149059149,0.2000700089315408,2.4391345525584165,18.42305867859313,2.900098169674768,1.076401516275989,1.7530492988898525,0.0315681286913963,4.241005856562702,1.0896439510530842,7.771397404342685,0.7968019282047104,3.0495725941769023,1.0782966684294024,4.7335909272467385,3.2015544623974717,1229.9333322197463,117.28944011144992,1362.3642771077364
2022-09-13,-1.006473854297829,126.22512392801148,-0.4104567010796099,15.746592738334938,3.945063623624492,22.8257426052238,1.1560984487980617,6.732321755853442,5.956064249371449,5.6576583663222895,-1.2378991796276322,1.8730286460174883,-0.3668839601718648,2.1812537624160253,18.902138817638413,2.876664384044604,1.034688932908614,1.680119329830862,-0.0757127717208618,4.3834906751237925,-2.111924047263839,7.345185772755408,1.289495811201878,2.8643463473663,1.248260471467207,5.269452134999752,-7.878261897287506,1260.9831502920251,-218.5184438847463,1234.0788598005
2022-09-14,-0.3718842732810423,125.7557125431937,-1.1762952906053157,10.55472521562585,2.8038887834478965,22.36897298493432,1.136507511500981,6.8078007600355015,6.0019314703998665,5.6908175984009794,-1.9330905327322228,1.0893619935193926,-0.55546067602585,2.082289880518771,21.36146547803424,2.9444057033513773,1.0438963323535122,1.685462194115185,-0.1028474339984176,2.5187287876103146,-3.193647499932149,7.03067202480287,1.2009289834043182,-0.0916127159709741,1.4771697046484056,5.192511935895626,-219.69719108616044,379.6417478592679,-333.38369120091335,1184.9931897028496
2022-09-15,0.2557337809162341,126.07731238159856,-0.6347960937579731,12.019835735259576,0.6003843297421776,22.681911786217057,1.0879913050178414,6.869499713818768,6.008831859321276,5.68975572520485,-1.521586345754036,1.2925927203776524,-0.922778279600381,2.1316860840384644,22.379753755648075,2.9781779383134848,1.0529658775530282,1.6811481738169318,-0.0739718913840355,2.9815093344445587,-5.265906183434899,7.214577090762803,2.135939028795661,1.0211010116630612,1.2864350704841998,5.17907421453034,-165.5472714014262,454.55006425468446,-554.4819525552446,1212.877310099736
2022-09-16,-0.3384401502865342,125.65061613609706,0.2219183717617765,12.47222180450406,-1.0909523648673558,22.266706939593394,1.0547893635039065,6.956258102836865,6.031518670790857,5.719554198654492,-0.7572680159014081,1.3412450513060563,-1.2009636879627683,2.042022810088125,22.107729763397483,3.0196457241971,1.0617250163938536,1.6715881971789783,-0.0361302701382288,3.089781917552063,-6.822515053372547,6.987043912429139,1.7502153365920954,1.5938547576619952,1.2522242363494835,5.01774274188843,-79.87582484945123,477.615847162034,-724.3634906889281,1167.946013718778
2022-09-19,3.729554853022976,130.33682478805414,5.128078167890101,19.388532615028105,3.0456223798831736,26.82671084189039,1.3380383528375333,6.836176868732531,5.845436734802802,5.55567679402414,3.069718845445187,2.3762628163353248,-0.5328155135525604,2.916898516597009,19.654695759870165,3.297078251889273,1.1174386160983811,1.7750104410589618,0.2089781290850642,4.926954005338638,-2.7872129447858165,9.129718352255672,3.1003998132140103,3.171866202943788,1.7375793084144553,5.072754721484041,410.7401547633812,831.5773862154174,-311.45393757929565,1620.534539918144
