,BRADESCO FUNDO DE INVESTIMENTO EM ACOES PETROBRAS,Close,Retorno(1M),Retorno(3M),Retorno(6M),Retorno(12M),Volatilidade(%/1M),Volatilidade(%/3M),Volatilidade(%/6M),Volatilidade(%/12M),Sharpe(1M),Sharpe(3M),Sharpe(6M),Sharpe(12M),Beta(1M),Beta(3M),Beta(6M),Beta(12M),Treynor(1M),Treynor(3M),Treynor(6M),Treynor(12M),InfoRatio(1M),InfoRatio(3M),InfoRatio(6M),InfoRatio(12M),Sortino(1M),Sortino(3M),Sortino(6M),Sortino(12M)
2022-01-19,-0.8989373839817794,108.53334417211344,7.244236118302682,7.244236118302682,7.244236118302682,7.244236118302682,4.873974409371519,4.873974409371519,4.873974409371519,4.873974409371519,1.343247116879676,1.0810257996519546,0.808013989195823,0.5026086827744488,3.62689355420812,1.5863765025642425,0.205425655563806,0.0542896291224894,1.8051128259712728,3.321337699377982,19.17111811056825,45.12283280188787,1.5908600664090795,2.467763470820924,6.821741252324042,3.851718579447868,327.8605912127176,526.889208337401,393.82395057546364,244.97018577705916
2022-01-20,0.6404544654304845,109.22845082134477,7.931086617439148,7.931086617439148,7.931086617439148,7.931086617439148,4.872227183876105,4.872227183876105,4.872227183876105,4.872227183876105,1.4847014105190437,1.220071189130279,0.9453306204615542,0.637894417607394,3.289284431329154,2.4934812742348065,0.236519507595947,0.0794605292028012,2.199202508415182,2.3840018673365866,19.473512327074435,39.11333781804208,1.4603290319328557,1.7302715643906297,7.073902954802852,4.127762792762575,378.3650280254657,594.4464013944589,460.5865546763249,310.7966521909561
2022-01-21,0.3282004765949198,109.58693911751767,8.285316958111665,8.285316958111665,8.285316958111665,8.285316958111665,4.875333964438534,4.875333964438534,4.875333964438534,4.875333964438534,1.5564129489981455,1.2896377118967743,1.0134419278396347,0.7042806205667889,3.0180824086685494,3.1082858143294017,0.2649013700105107,0.0997084173451105,2.514190100027825,2.0227916331393163,18.65172630698964,34.43644299418308,1.580296816627871,1.5229983289436224,7.255231850941866,4.305145828910913,413.09942981290436,628.7414538631141,494.0867851782636,343.3603229945113
2022-01-24,0.1938475165075948,109.79937067741368,8.495225355777347,8.495225355777347,8.495225355777347,8.495225355777347,4.870075553507638,4.870075553507638,4.870075553507638,4.870075553507638,1.6011951405952762,1.3318154516270486,1.0536889169837431,0.7422698386279599,2.8059992124063697,3.1998544922657954,0.2709917154477065,0.1122106408751432,2.779024768122055,2.026980254392724,18.936167945675468,32.21539567918874,2.297931855841254,2.518304283521617,7.894575081944476,4.535205419129228,440.55252376870436,648.6041872752623,513.1544635604467,361.4910195208087
2022-01-25,3.298598544643472,113.42121112060651,12.074047280370651,12.074047280370651,12.074047280370651,12.074047280370651,4.954415408777624,4.954415408777624,4.954415408777624,4.954415408777624,2.2962877143982787,2.0292164981349394,1.7542193478769597,1.4462095513449502,2.7859650958272564,4.145937512006762,0.3449927332553634,0.1683534184736058,4.08359862520941,2.424923544310553,25.19221574752496,42.56000828773271,2.617568834522287,2.4156506300656035,8.114943992462658,4.833315440194616,665.3008264096218,1005.3581486105514,869.1131367497444,716.5122885504795
2022-01-26,2.899967038082818,116.71038885729844,15.32415770974677,15.32415770974677,15.32415770974677,15.32415770974677,5.24648974270472,5.24648974270472,5.24648974270472,5.24648974270472,2.7879352446874544,2.534664175812841,2.272377076735554,1.979726786086788,2.8304371038824696,4.927714462737125,0.4230121006693281,0.2517449379038033,5.167708423732233,2.6986323376003183,28.18359807151225,41.25849108644657,3.1112019543452902,3.1130100553959417,8.331175301891717,5.283522621801956,883.4159071129764,1329.8089599603184,1192.2003024650421,1038.6616276562113
2022-01-27,0.3487891267725418,117.11746200344663,15.726395832380366,15.726395832380366,15.726395832380366,15.726395832380366,5.55923846248278,5.55923846248278,5.55923846248278,5.55923846248278,2.7034479432096954,2.4634174610668698,2.2134324472522486,1.935558193328631,2.708784751621592,5.389518364051041,0.5298034168941091,0.3453141422285731,5.548285731531177,2.540992380703376,23.22559349844938,31.16069757607468,3.049017742243441,2.7638287833668924,7.689279660766831,5.0313513200743865,935.6458354063736,1369.4725098714619,1230.4998794872088,1076.0229554726204
2022-01-28,-3.0378394464780523,113.559621543992,12.210813729796993,12.210813729796993,12.210813729796993,12.210813729796993,5.754603746494654,5.754603746494654,5.754603746494654,5.754603746494654,2.0007510841456724,1.7678958470677997,1.5240268740247942,1.2539551144227523,2.4816402722444573,5.272544307612423,0.6026386800886656,0.3782338797260171,4.639483737187583,1.9295314503588503,14.552950298064625,19.0781820090268,1.7076717858413173,1.190323663941821,6.154525714646962,4.234366969254308,737.5618602121665,1017.35400649487,877.0170759021618,721.6014799393305
2022-01-31,-1.6499236298372577,111.68597451418393,10.359420998836418,10.359420998836418,10.359420998836418,10.359420998836418,5.778039280085311,5.778039280085311,5.778039280085311,5.778039280085311,1.6722172497111671,1.439336718217228,1.1940951209959652,0.9234934805071242,2.3237850327223906,4.938185754465182,0.640437532818329,0.3848103525371928,4.157930625083612,1.684129457383875,10.773148292715812,13.86652300306065,0.7517796740319842,1.1741871272929914,5.778557153974048,4.451331563263343,635.9217848126182,831.6544095128228,689.9528513272909,533.5981605272863
2022-02-01,2.8685344488745823,114.88972516768456,18.3570195386478,13.52511900776655,13.52511900776655,13.52511900776655,5.679418888152367,5.673240916575526,5.673240916575526,5.673240916575526,3.109426482050493,2.022942217026732,1.7707644665459774,1.4935081134571648,2.6107521869191896,4.770146966332815,0.7200755109543713,0.4383806036259964,6.764232768609897,2.4059297624381264,13.951277709627943,19.328025164478905,2.38034552752252,1.8338061758480253,6.895624139615256,4.276814356828522,1192.4849474101263,1147.663855750406,1004.5973425226673,847.303133850271
2022-02-02,-1.768330186286038,112.85809547660332,16.382404760535785,11.517620059335066,11.517620059335066,11.517620059335066,5.411965096326245,5.728709064186679,5.728709064186679,5.728709064186679,2.8982302058847544,1.6519490951231892,1.400514888907985,1.1236172456269091,3.0163910728879886,4.468047515326767,0.7503360586953446,0.4337540978353575,5.1999625832168,2.118047250470005,10.692731937428018,14.839920433772196,2.4161427233033206,0.936944886980445,6.313330328917131,4.723708968800928,1085.3035566394594,946.3535754807197,802.3142338615575,643.6876299699346
2022-02-03,-1.0904416207352163,111.62744383115736,14.215275047330945,10.301585515754724,10.301585515754724,10.301585515754724,4.92411518029237,5.706623459414131,5.706623459414131,5.706623459414131,2.744155311090972,1.4432999017129833,1.1891737588120583,0.9088534979374806,3.3085781429416112,4.226965845045923,0.7728070766648858,0.4275276296561336,4.084091788265631,1.948529839137117,8.781191417970511,12.131343877522443,2.1360148516508097,1.0463997324326992,5.981293622729865,4.685765251141994,934.9755440772875,823.636907808542,678.6166869356574,518.6484692500619
2022-02-04,1.7712391252528104,113.60463279081442,16.67885333596311,12.25529035418395,12.25529035418395,12.25529035418395,4.271374433916293,5.580732100850971,5.580732100850971,5.580732100850971,3.738998040790501,1.8239435946978924,1.5623266602638386,1.2732776104567542,3.3800646245236066,4.07606237970422,0.8175195543846857,0.4303433468239485,4.724957186919641,2.4972484768034087,10.665098465457602,16.511981157403106,2.6830221016484903,1.4466086309437465,6.913043074622502,5.581075139645538,1105.060975232369,1017.8940569072041,871.8926544949694,710.5821233970827
2022-02-07,-1.219429500503122,112.219304384625,10.780581073684653,10.886416227729612,10.886416227729612,10.886416227729612,3.4205449156077186,5.5794631545042686,5.5794631545042686,5.5794631545042686,2.943078912101504,1.577021236109136,1.3135857007547505,1.0220638465798968,3.691585552005852,3.8270157862154286,0.8422973098359168,0.422731863160059,2.7269945304534926,2.299162682431223,8.701325448935059,13.489798310718475,1.3099964375533328,1.350910014037325,6.705856767431531,5.236004162742098,1006.6933609021095,879.8931880741701,732.91030176448,570.2567573543438
2022-02-08,-1.40846679758998,110.63873274188111,5.750721226409557,9.324617872124602,9.324617872124602,9.324617872124602,2.8229795033067093,5.56092918813477,5.56092918813477,5.56092918813477,1.782378756843046,1.299422723114789,1.0333436783511405,0.7384338667788143,3.2473193432339134,3.5643319474478874,0.8678256275470175,0.4132433601524679,1.549468397119935,2.027307741039247,6.621550274517647,9.93694960219679,-0.184955846695356,0.958456210984557,5.8714401041395,5.02314406133799,51.72600943133293,722.5997748694596,574.6351022317402,410.63784432775304
2022-02-09,0.099587881301999,110.74891551171814,3.3934796146162896,9.43349194280496,9.43349194280496,9.43349194280496,2.447423999536225,5.463505108484095,5.463505108484095,5.463505108484095,1.0905023922672572,1.3404828370822808,1.0678615829398057,0.7652322843886025,2.682388778339804,3.3095661819028708,0.8921176688715481,0.4055063234431892,0.9949794556024102,2.2128987382942844,6.539795608941794,10.310198024618016,-1.0406900982575,1.393070127669846,5.772589055284954,4.941004688621273,3.8144926258218472,732.3734828234294,583.4267213545539,418.08504949340835
2022-02-10,1.6904525598283149,112.62107338896809,2.8888421379991884,11.283413208661631,11.283413208661631,11.283413208661631,2.224865190124791,5.3188551493231095,5.3188551493231095,5.3188551493231095,0.9703188329564968,1.7226485081635043,1.440766131850321,1.127377664061925,2.5517929117060465,3.141142521320808,0.953886410969702,0.4098771297429515,0.8460046208546361,2.9169379695215203,8.033688572596537,14.629648884015944,-0.8807623182371145,1.3349839999111224,5.776865863949071,5.332976127811996,2.2065284399730833,916.2517888119227,766.3226359362419,599.6358493727628
2022-02-11,4.44512299208728,117.62721861611658,7.777694777622039,16.230097795579326,16.230097795579326,16.230097795579326,2.3375062216769766,5.20052726838039,5.20052726838039,5.20052726838039,3.012708680122937,2.710891093643347,2.420705427570119,2.0975985700891777,2.2920510928078617,3.109859745788069,1.0461832740552206,0.42863502171915,3.0724556298003667,4.533343689597544,12.033211481194389,25.44966698734202,0.2808356735067439,2.1700656762353017,7.574764867301026,6.595854382786358,7.197824971958721,1409.8063054101765,1258.8944584794817,1090.8618561864482
2022-02-14,-2.5561860268421888,114.62044809008827,4.659156039996867,13.259040276743695,13.259040276743695,13.259040276743695,2.351283060974734,5.322818690825796,5.322818690825796,5.322818690825796,1.6664222038068004,2.0883418250547723,1.8029763964552896,1.4847631918167186,2.418364383145242,3.030905661028595,1.1260563599511746,0.4337580895516055,1.6201984810689278,3.667506066639639,8.522589812987759,18.22012190486637,-0.5728662771872708,0.7528034859784307,5.9591511912725945,5.869070047379415,3.6203637212207713,1111.5864899234796,959.6916462169958,790.3125268852197
2022-02-15,-2.034823016693843,112.28812483051357,3.4595641432053794,10.954419256705991,10.954419256705991,10.954419256705991,2.3169128577631053,5.366545187801551,5.366545187801551,5.366545187801551,1.1710331930736009,1.639807682592591,1.3549351287880251,1.0368043165292828,2.603101959592,2.922038937517156,1.177599070642677,0.4371465469340193,1.0422879718183855,3.011630651101005,6.174699671945489,12.72812802614202,-0.7429066123379192,-0.3080734832141956,4.266050571972131,4.923833472007551,2.173686430122497,41.767518232284495,727.132059518065,556.4057215562099
2022-02-16,2.127994822869184,114.67761031360376,4.988773026884455,13.31552355423325,13.31552355423325,13.31552355423325,2.132596234003888,5.238041575396379,5.238041575396379,5.238041575396379,1.9867492218737248,2.1286702479064696,1.8349311786454243,1.5064224106473716,2.703156669123536,2.8659097213375704,1.2524681081174078,0.4417581826175715,1.5674022733768636,3.890584262242384,7.674004423300514,17.862042012045137,-0.1509384571366631,0.4011270275323916,4.429908277511061,5.954148470386807,3.376954136109735,53.79581784417537,961.1445801735813,789.070321707977
2022-02-17,-0.4682847967505399,114.14059249922832,4.155288411539123,12.784884185070489,12.784884185070489,12.784884185070489,2.0073213852878897,5.230839486648296,5.230839486648296,5.230839486648296,1.6927992624260713,2.028026215417916,1.7320017408002448,1.4004624504662908,3.017649405189578,2.750829614558364,1.2531121109879069,0.4275531209847049,1.1260394115445451,3.856392831974459,7.229858380012848,17.13376403052703,-0.0141030284898179,0.4193044926428516,4.787359480761574,6.024711595529506,2.708170160574046,52.00083093700983,905.9823096721509,732.5594285467307
2022-02-18,-0.5537313829407919,113.50856021788556,3.378151912518095,12.160358886124358,12.160358886124358,12.160358886124358,1.872553827898116,5.214838797189874,5.214838797189874,5.214838797189874,1.3967012292170486,1.912352269882716,1.6135321806533165,1.27838815603288,3.906703789705794,2.702690584471464,1.2611587688454922,0.4190316095729514,0.6694641759357314,3.689881804516199,6.671888127050049,15.909511362979083,-0.3010881291480207,0.8495982663718962,4.982871767253364,5.878168016224214,2.040405381034463,49.64277949907206,841.4310216185296,666.6588153948285
2022-02-21,2.6809240251334687,116.55163847934992,2.7600017032216857,15.16729289417836,15.16729289417836,15.16729289417836,1.7636394791833432,5.103320730532943,5.103320730532943,5.103320730532943,1.1293636389811608,2.541168151130139,2.2338890691005395,1.8887760665229367,8.10450724725426,2.643604127463289,1.2895768082375545,0.4266858679000939,0.2457632819979452,4.905574163207459,8.840305070027023,22.59046005685358,0.3468270677575324,2.181160984776347,6.135482154063398,5.65892630450168,1.553897067967478,65.52636275317684,1140.025239605172,963.9030055620974
2022-02-22,-1.4615891756952992,114.84813234724024,-1.5956218878982398,13.484020207295764,13.484020207295764,13.484020207295764,1.8006825845478218,5.156349247037275,5.156349247037275,5.156349247037275,-1.3157739908441015,2.18642588952562,1.8803969958194904,1.5362136281622067,13.742035327867786,2.630073995083748,1.3384946602985195,0.4399688892297765,-0.1724119647479889,4.286562093017936,7.243946443060537,18.0041229704441,-0.7483687822631004,1.8187657028761968,6.0760554495973,5.5438999682963575,-1.6420803845982639,57.7964873670158,969.5983633524982,792.1253984862595
2022-02-23,0.1218956347542876,114.98812720716836,-1.818118972058674,13.622352274072142,13.622352274072142,13.622352274072142,1.717968907984608,5.128643993338923,5.128643993338923,5.128643993338923,-1.511812406899367,2.22303564554815,1.9134327492971888,1.5647550106821255,19.32122929041237,2.5597434998366,1.3579501814407418,0.433509851728825,-0.1344245063665436,4.454023776697401,7.226565090870562,18.51185470082885,-0.3240480527868011,1.0939015398434588,6.576991554347319,6.087040068938592,-1.7671725688803126,59.277593800861155,981.3315376341009,802.5071386581867
2022-02-24,-1.6348158408401314,113.10828308850016,-0.3974462483718225,11.76483606036042,11.76483606036042,11.76483606036042,1.6014861372623577,5.161040765327943,5.161040765327943,5.161040765327943,-0.7380848134102818,1.8470095991634183,1.537440789617397,1.1883318698323106,20.499866639746465,2.5630820197022968,1.3945469574424785,0.4291683408135525,-0.0576605017765646,3.719152084076354,5.6898726479926784,14.290497783030464,-0.0309479197255666,0.8743846288878842,5.634128837685032,4.376867724399731,-0.8041443260792086,50.245554124407505,793.4794589493367,613.3029222942934
2022-02-25,1.8347677434921827,115.18355738182578,3.131622285480139,13.815461220962828,13.815461220962828,13.815461220962828,1.6046828062207146,5.049137442813429,5.049137442813429,5.049137442813429,1.459214881336463,2.2918697597438697,1.9734877570240767,1.613962233620083,22.15450700752244,2.6615458992823604,1.4693774709975405,0.455729548432934,0.1056930325674569,4.347836128279722,6.781382676406119,17.88147635605242,0.6806786883964097,0.7594841107572392,6.446590976954717,3.73566194112696,1.5929898112633547,61.81434355461459,996.4410926924156,814.9117145057955
2022-03-02,3.0609851058680526,118.70930891769244,3.324565137946929,17.29933553711152,17.29933553711152,17.29933553711152,1.777337018857451,4.96382950908588,4.96382950908588,4.96382950908588,1.422949420525919,3.0308629481131533,2.7050228345732603,2.336591720009535,18.68179115359092,2.869362142238117,1.6290743736991342,0.5108148910101054,0.1353757067654806,5.243216503896634,8.242270816964984,22.7057651109854,0.5026938938316198,0.8192171066409611,6.860478424857447,4.353991232432327,1.7205361362210874,81.4152563597816,1342.7272169005882,1159.844293046906
2022-03-03,-0.8352608668391492,117.71777651500776,4.306010142986947,16.319580090307678,16.319580090307678,16.319580090307678,1.9229873709345853,5.034199841317075,5.034199841317075,5.034199841317075,1.8227088962315885,2.791660626352751,2.468415992228141,2.102444875175183,15.421590515316984,2.9545007930340006,1.7207530370662922,0.5355501619582599,0.2272817570186545,4.756735051597061,7.221547269540403,19.76309300007217,0.4338019698792729,1.675197501752853,6.372177208369449,4.3849388096407385,2.384505311132129,77.02175404208518,1242.6499396379438,1058.4127656984804
2022-03-04,-0.6293166373607662,116.97695896226766,4.79229385490698,15.5875616202912,15.5875616202912,15.5875616202912,1.9916618631054728,5.072161604047069,5.072161604047069,5.072161604047069,2.0012785205319505,2.6242467854400577,2.301476226350963,1.9355728044662768,11.55380819742348,2.876216493870849,1.7637426367127675,0.5460758441203939,0.3449832331200101,4.627817069061942,6.618572973708502,17.978341591845016,0.7793951209524057,1.852386731726625,6.568662828214229,4.202937756092713,2.7116128942166244,73.85502007443513,1167.3459347924495,981.7538060651553
2022-03-07,-7.595362525387506,108.09213485790966,-4.85235311050667,6.80826728097441,6.80826728097441,6.80826728097441,2.45726869249535,5.437178115127364,5.437178115127364,5.437178115127364,-2.3028726471387824,0.8313417190459824,0.5284246930773314,0.1845923143284911,10.258591739174769,2.686117830062713,1.683602281112072,0.4997773158642676,-0.551613418536649,1.68278284385002,1.7065426965299444,2.008216979500053,-1.4987594593820013,0.6626208267603649,3.433501024522872,2.391958015041204,-3.2510399513191475,25.384470959933644,287.3139176692961,100.36612916875835
2022-03-08,1.6334015969634574,109.85771351487064,-2.104442620371405,8.552875224430837,8.552875224430837,8.552875224430837,2.5697104696536948,5.28872430509627,5.28872430509627,5.28872430509627,-1.1327604424147586,1.1824407782269517,0.8691542172973807,0.5131058724039644,8.573507366032622,2.6062423241691994,1.6653295665562309,0.4833395816237694,-0.3395187341898506,2.3994711562898554,2.7602446543978845,5.614428450808716,-0.5397288141185962,1.4552019199734556,4.01795138622641,3.669193522665893,-1.6472768352010974,35.534883083967465,459.67170338975825,271.3675498470472
2022-03-09,-0.0100859246436102,109.84663334867037,-0.7159331760051035,8.541926663237257,8.541926663237257,8.541926663237257,2.682822347529012,5.230261593069289,5.230261593069289,5.230261593069289,-0.5674460426045754,1.1925051286624015,0.8727544597966512,0.5101316334569987,6.30085617925027,2.6126589413345376,1.7282123124230258,0.491553560942597,-0.2416111209028735,2.3872667324864123,2.641304021757843,5.42793726234733,-1.0475958357706072,0.8974651631175197,3.401748658936976,1.543531056949613,-0.8313695905041708,35.85092294888319,456.47341312543597,266.8121889879841
2022-03-10,2.8349602472045765,112.96074173699772,1.9971538457598268,11.61904713568996,11.61904713568996,11.61904713568996,2.530749120759586,5.037625699284755,5.037625699284755,5.037625699284755,0.4705049931188306,1.8478333949391983,1.5127793252445778,1.1335947411347862,5.040860204412445,2.5090354159294943,1.7617075302134808,0.4871491725126482,0.2362156555355744,3.7100683949069775,4.3258122449390095,11.722540697462396,0.4692871018983154,1.3382951696306062,3.117351827785485,2.581027290573499,0.6502658988840898,54.1109676654463,762.0816006198735,571.0626000514649
2022-03-11,-2.446603967429428,110.19703974802262,-2.1523801611918536,8.888171100061243,8.888171100061243,8.888171100061243,2.6259904467207185,5.10811925779561,5.10811925779561,5.10811925779561,-1.1267382609857155,1.2866331193139584,0.9531682543846796,0.5765570724396115,4.834561026753584,2.3791841183171667,1.6688059971948044,0.4592345319186127,-0.6120108719136486,2.762407231910214,2.9175932518976,6.413111559017047,-0.3502949524666373,1.5070943908338077,3.2017724519330297,2.6208994582249376,-1.6126057965512666,38.62646874029475,486.88971161418067,294.5122284947038
2022-03-14,-1.3135436634262976,108.74955351512912,-7.547288123814476,7.457877428355617,7.457877428355617,7.457877428355617,2.857272061899681,5.127773648045318,5.127773648045318,5.127773648045318,-2.92366694208734,1.0016900602381975,0.6664795614621646,0.2886612618022665,4.686275832997862,2.264476922965952,1.5960363401058524,0.4334581753444772,-1.7825907329449422,2.268267714413616,2.141277266907236,3.414838375824469,-2.101666100894378,1.484812079538349,2.898415287544855,3.161261730338392,-4.295239538581557,30.51416396562538,341.7556332226487,148.01896114811726
2022-03-15,-1.9036572844952195,106.67933471778233,-6.928182104177842,5.412247716926767,5.412247716926767,5.412247716926767,3.131444968657638,5.200897020576018,5.200897020576018,5.200897020576018,-2.4699798111428413,0.593218443321017,0.2597388959252482,-0.1153821013677189,4.178353540916588,2.1966702104670195,1.5411691018363136,0.4138977792805586,-1.851113309715885,1.404520359823645,0.8765262996356147,-1.4498517684106755,-1.2723846444076017,0.98266377763437,2.9680966849206536,2.626183871622098,-4.057061019222338,18.522681302504036,135.08752499453277,-60.009042723116934
2022-03-16,0.0121242978627478,106.6922688380815,-4.98347977658224,5.425028211823781,5.425028211823781,5.425028211823781,3.392960125722507,5.173546734609136,5.173546734609136,5.173546734609136,-1.7064460854695933,0.5977535797429565,0.2595125130510439,-0.1202215077487553,4.031409860282657,2.248721574907365,1.5825270754899738,0.4172765588059257,-1.436198185090424,1.37522853655526,0.8483899803545225,-1.4905500338269364,-0.8713837549368574,0.5840836587099926,2.3662560560146355,2.2388360380140053,-2.978005510292127,18.758535882858663,134.26001144854388,-62.19715888433601
2022-03-17,-2.636524154443587,103.8793013992416,-9.416231193545553,2.6454718781900826,2.6454718781900826,2.6454718781900826,3.9788188225840937,5.336934440691171,5.336934440691171,5.336934440691171,-2.5701733242827824,0.0569153058569779,-0.2738899827998908,-0.6439841646066145,4.52096421075378,2.2543314295064563,1.5601293876744833,0.4104790369227921,-2.2619630510755235,0.1347420579134092,-0.9369305480130062,-8.372903262280913,-3.0675682234854045,-0.4897751667194128,0.9597641589392634,0.8297722913073742,-4.07151318147999,1.0289515571895582,-146.17328821650494,-343.69012673487725
2022-03-18,0.9545147868025072,104.8708446915245,-8.121341938685392,3.62523808525061,3.62523808525061,3.62523808525061,4.21162215941686,5.285870372622024,5.285870372622024,5.285870372622024,-2.1215017857004983,0.2410808544036178,-0.0958686461160655,-0.4715439518353433,4.037829222474963,2.194710922080998,1.4985492943862595,0.4083221546812137,-2.212813727278447,0.5806332546475828,-0.3381598710610574,-6.104298225849426,-3.142010569761683,-1.04659910405496,0.4557536495874605,1.0682561324763504,-2.7713778984267274,2.0408726171403897,-50.674923616829616,-249.2520204395548
