datetime,symbol,Open,High,Low,Close,Volume
2006-04-03 10:00:00,BMFBOVESPA:EQTL3,1.579418,1.789857,1.579418,1.785331,30548659.0
2006-04-04 10:00:00,BMFBOVESPA:EQTL3,1.778543,1.830587,1.699346,1.728762,5590409.0
2006-04-05 10:00:00,BMFBOVESPA:EQTL3,1.731024,1.767229,1.712922,1.715185,3884058.0
2006-04-06 10:00:00,BMFBOVESPA:EQTL3,1.715185,1.717448,1.683506,1.715185,3308658.0
2006-04-07 10:00:00,BMFBOVESPA:EQTL3,1.699346,1.715185,1.674455,1.703871,1422937.0
2006-04-10 10:00:00,BMFBOVESPA:EQTL3,1.683506,1.690294,1.674455,1.674455,2140192.0
2006-04-11 10:00:00,BMFBOVESPA:EQTL3,1.635988,1.674455,1.635988,1.674455,1888312.0
2006-04-12 10:00:00,BMFBOVESPA:EQTL3,1.674455,1.688032,1.663141,1.688032,4039186.0
2006-04-13 10:00:00,BMFBOVESPA:EQTL3,1.678981,1.685769,1.678981,1.683506,1367680.0
2006-04-17 10:00:00,BMFBOVESPA:EQTL3,1.683506,1.69482,1.663141,1.663141,1030041.0
2006-04-18 10:00:00,BMFBOVESPA:EQTL3,1.663141,1.683506,1.604309,1.663141,3778898.0
2006-04-19 10:00:00,BMFBOVESPA:EQTL3,1.663141,1.69482,1.651827,1.69482,1382715.0
2006-04-20 10:00:00,BMFBOVESPA:EQTL3,1.685769,1.690294,1.663141,1.690294,1187378.0
2006-04-24 10:00:00,BMFBOVESPA:EQTL3,1.685769,1.690294,1.663141,1.663141,387918.0
2006-04-25 10:00:00,BMFBOVESPA:EQTL3,1.674455,1.674455,1.631462,1.663141,837351.0
2006-04-26 10:00:00,BMFBOVESPA:EQTL3,1.651827,1.663141,1.606572,1.620148,429045.0
2006-04-27 10:00:00,BMFBOVESPA:EQTL3,1.604309,1.620148,1.604309,1.620148,772834.0
2006-04-28 10:00:00,BMFBOVESPA:EQTL3,1.611097,1.642776,1.611097,1.631462,756063.0
2006-05-02 10:00:00,BMFBOVESPA:EQTL3,1.631462,1.633725,1.631462,1.631462,695946.0
2006-05-03 10:00:00,BMFBOVESPA:EQTL3,1.631462,1.63825,1.611097,1.611097,670305.0
2006-05-04 10:00:00,BMFBOVESPA:EQTL3,1.611097,1.658615,1.611097,1.620148,3233104.0
2006-05-05 10:00:00,BMFBOVESPA:EQTL3,1.604309,1.651827,1.604309,1.626937,440524.0
2006-05-08 10:00:00,BMFBOVESPA:EQTL3,1.629199,1.821536,1.629199,1.821536,967289.0
2006-05-09 10:00:00,BMFBOVESPA:EQTL3,1.810222,1.810222,1.731024,1.789857,935032.0
2006-05-10 10:00:00,BMFBOVESPA:EQTL3,1.798908,1.884893,1.789857,1.884893,1095877.0
2006-05-11 10:00:00,BMFBOVESPA:EQTL3,1.850952,1.853214,1.821536,1.821536,153683.0
2006-05-12 10:00:00,BMFBOVESPA:EQTL3,1.821536,1.821536,1.798908,1.819273,24639.0
2006-05-15 10:00:00,BMFBOVESPA:EQTL3,1.789857,1.841901,1.758178,1.778543,1325734.0
2006-05-16 10:00:00,BMFBOVESPA:EQTL3,1.751389,1.767229,1.73555,1.73555,548780.0
2006-05-17 10:00:00,BMFBOVESPA:EQTL3,1.690294,1.703871,1.604309,1.663141,1383600.0
2006-05-18 10:00:00,BMFBOVESPA:EQTL3,1.663141,1.663141,1.604309,1.631462,700384.0
2006-05-19 10:00:00,BMFBOVESPA:EQTL3,1.611097,1.674455,1.554528,1.667667,196123.0
2006-05-22 10:00:00,BMFBOVESPA:EQTL3,1.631462,1.631462,1.559053,1.604309,1453448.0
2006-05-23 10:00:00,BMFBOVESPA:EQTL3,1.604309,1.631462,1.556791,1.579418,183750.0
2006-05-24 10:00:00,BMFBOVESPA:EQTL3,1.554528,1.556791,1.516061,1.516061,1848508.0
2006-05-25 10:00:00,BMFBOVESPA:EQTL3,1.525112,1.599783,1.525112,1.525112,309256.0
2006-05-26 10:00:00,BMFBOVESPA:EQTL3,1.556791,1.588469,1.493433,1.588469,375122.0
2006-05-29 10:00:00,BMFBOVESPA:EQTL3,1.588469,1.588469,1.5319,1.588469,73258.0
2006-05-30 10:00:00,BMFBOVESPA:EQTL3,1.556791,1.556791,1.473068,1.473068,149734.0
2006-05-31 10:00:00,BMFBOVESPA:EQTL3,1.477593,1.502484,1.473068,1.500221,2025290.0
2006-06-01 10:00:00,BMFBOVESPA:EQTL3,1.500221,1.588469,1.500221,1.579418,221324.0
2006-06-02 10:00:00,BMFBOVESPA:EQTL3,1.683506,1.683506,1.683506,1.683506,372.0
2006-06-05 10:00:00,BMFBOVESPA:EQTL3,1.656353,1.658615,1.588469,1.658615,6979.0
2006-06-06 10:00:00,BMFBOVESPA:EQTL3,1.615623,1.631462,1.579418,1.631462,53377.0
2006-06-07 10:00:00,BMFBOVESPA:EQTL3,1.604309,1.604309,1.588469,1.599783,455537.0
2006-06-08 10:00:00,BMFBOVESPA:EQTL3,1.588469,1.599783,1.579418,1.599783,148839.0
2006-06-09 10:00:00,BMFBOVESPA:EQTL3,1.629199,1.629199,1.579418,1.624674,6979.0
2006-06-12 10:00:00,BMFBOVESPA:EQTL3,1.588469,1.588469,1.579418,1.579418,506807.0
2006-06-13 10:00:00,BMFBOVESPA:EQTL3,1.579418,1.579418,1.452703,1.509272,1505131.0
2006-06-14 10:00:00,BMFBOVESPA:EQTL3,1.525112,1.525112,1.473068,1.473068,608018.0
2006-06-16 10:00:00,BMFBOVESPA:EQTL3,1.473068,1.568104,1.473068,1.568104,215563.0
2006-06-19 10:00:00,BMFBOVESPA:EQTL3,1.563579,1.568104,1.556791,1.568104,137784.0
2006-06-20 10:00:00,BMFBOVESPA:EQTL3,1.568104,1.597521,1.536426,1.597521,702580.0
2006-06-21 10:00:00,BMFBOVESPA:EQTL3,1.568104,1.597521,1.568104,1.579418,891718.0
2006-06-22 10:00:00,BMFBOVESPA:EQTL3,1.579418,1.61336,1.579418,1.579418,221763.0
2006-06-23 10:00:00,BMFBOVESPA:EQTL3,1.577155,1.579418,1.547739,1.547739,75047.0
