datetime,symbol,Open,High,Low,Close,Volume
2017-04-11 10:00:00,BMFBOVESPA:AZUL4,21.809999,22.98,21.77,22.4,13060500.0
2017-04-12 10:00:00,BMFBOVESPA:AZUL4,22.450001,22.99,22.299999,22.959999,1745900.0
2017-04-13 10:00:00,BMFBOVESPA:AZUL4,22.969999,23.01,22.549999,22.99,549600.0
2017-04-17 10:00:00,BMFBOVESPA:AZUL4,23.0,23.0,22.620001,22.85,249300.0
2017-04-18 10:00:00,BMFBOVESPA:AZUL4,22.82,24.790001,22.6,23.91,1125100.0
2017-04-19 10:00:00,BMFBOVESPA:AZUL4,24.0,24.34,23.9,23.92,442100.0
2017-04-20 10:00:00,BMFBOVESPA:AZUL4,24.110001,24.389999,23.51,23.860001,740100.0
2017-04-24 10:00:00,BMFBOVESPA:AZUL4,24.1,24.42,23.700001,24.200001,383100.0
2017-04-25 10:00:00,BMFBOVESPA:AZUL4,24.200001,24.25,23.93,24.1,285100.0
2017-04-26 10:00:00,BMFBOVESPA:AZUL4,24.02,24.389999,23.709999,23.940001,443900.0
2017-04-27 10:00:00,BMFBOVESPA:AZUL4,23.610001,23.85,23.24,23.73,221500.0
2017-04-28 10:00:00,BMFBOVESPA:AZUL4,23.73,24.09,23.709999,23.959999,131500.0
2017-05-02 10:00:00,BMFBOVESPA:AZUL4,24.0,25.700001,23.969999,25.4,871400.0
2017-05-03 10:00:00,BMFBOVESPA:AZUL4,25.43,25.91,25.01,25.5,206000.0
2017-05-04 10:00:00,BMFBOVESPA:AZUL4,25.43,26.49,25.4,26.26,232600.0
2017-05-05 10:00:00,BMFBOVESPA:AZUL4,26.99,26.99,26.200001,26.6,133400.0
2017-05-08 10:00:00,BMFBOVESPA:AZUL4,26.610001,27.440001,25.639999,26.0,312600.0
2017-05-09 10:00:00,BMFBOVESPA:AZUL4,26.469999,26.5,25.610001,25.799999,200700.0
2017-05-10 10:00:00,BMFBOVESPA:AZUL4,25.82,26.389999,25.639999,25.690001,444900.0
2017-05-11 10:00:00,BMFBOVESPA:AZUL4,25.6,25.68,24.879999,25.25,233200.0
2017-05-12 10:00:00,BMFBOVESPA:AZUL4,25.790001,25.790001,24.9,25.25,155600.0
2017-05-15 10:00:00,BMFBOVESPA:AZUL4,26.690001,26.690001,25.360001,25.68,1205200.0
2017-05-16 10:00:00,BMFBOVESPA:AZUL4,25.889999,26.299999,25.700001,26.299999,768700.0
2017-05-17 10:00:00,BMFBOVESPA:AZUL4,26.34,26.9,26.0,26.5,1085600.0
2017-05-18 10:00:00,BMFBOVESPA:AZUL4,23.0,24.139999,21.76,22.719999,829700.0
2017-05-19 10:00:00,BMFBOVESPA:AZUL4,23.610001,23.950001,23.0,23.0,547400.0
2017-05-22 10:00:00,BMFBOVESPA:AZUL4,23.120001,23.120001,21.719999,22.200001,1301800.0
2017-05-23 10:00:00,BMFBOVESPA:AZUL4,22.23,22.620001,21.799999,22.040001,614600.0
2017-05-24 10:00:00,BMFBOVESPA:AZUL4,22.1,24.719999,22.1,23.950001,892100.0
2017-05-25 10:00:00,BMFBOVESPA:AZUL4,24.120001,25.639999,24.120001,25.110001,1087100.0
2017-05-26 10:00:00,BMFBOVESPA:AZUL4,25.33,25.530001,25.02,25.209999,461200.0
2017-05-29 10:00:00,BMFBOVESPA:AZUL4,25.219999,25.219999,24.809999,24.809999,69800.0
2017-05-30 10:00:00,BMFBOVESPA:AZUL4,24.809999,25.33,24.809999,24.85,1842000.0
2017-05-31 10:00:00,BMFBOVESPA:AZUL4,25.0,25.129999,23.59,23.59,254600.0
2017-06-01 10:00:00,BMFBOVESPA:AZUL4,24.200001,24.280001,23.0,23.0,191500.0
2017-06-02 10:00:00,BMFBOVESPA:AZUL4,23.4,23.67,22.73,23.16,135200.0
2017-06-05 10:00:00,BMFBOVESPA:AZUL4,22.66,23.68,22.66,23.6,406000.0
2017-06-06 10:00:00,BMFBOVESPA:AZUL4,24.299999,24.299999,23.01,23.469999,342600.0
2017-06-07 10:00:00,BMFBOVESPA:AZUL4,24.0,24.0,23.360001,23.57,415100.0
2017-06-08 10:00:00,BMFBOVESPA:AZUL4,23.57,23.57,22.799999,22.9,208700.0
2017-06-09 10:00:00,BMFBOVESPA:AZUL4,23.190001,23.25,22.85,23.15,148500.0
2017-06-12 10:00:00,BMFBOVESPA:AZUL4,23.24,23.309999,22.700001,22.700001,259600.0
2017-06-13 10:00:00,BMFBOVESPA:AZUL4,22.799999,23.719999,22.299999,23.35,266900.0
2017-06-14 10:00:00,BMFBOVESPA:AZUL4,23.35,23.559999,22.709999,22.9,191600.0
2017-06-16 10:00:00,BMFBOVESPA:AZUL4,22.65,23.0,22.530001,22.57,74400.0
2017-06-19 10:00:00,BMFBOVESPA:AZUL4,22.42,22.700001,22.370001,22.6,244800.0
2017-06-20 10:00:00,BMFBOVESPA:AZUL4,22.6,23.4,22.48,22.950001,123900.0
2017-06-21 10:00:00,BMFBOVESPA:AZUL4,22.98,23.290001,22.780001,23.0,475300.0
2017-06-22 10:00:00,BMFBOVESPA:AZUL4,23.209999,23.209999,22.75,22.799999,61100.0
2017-06-23 10:00:00,BMFBOVESPA:AZUL4,22.860001,23.629999,22.83,23.309999,157700.0
2017-06-26 10:00:00,BMFBOVESPA:AZUL4,23.559999,23.559999,23.18,23.35,253000.0
2017-06-27 10:00:00,BMFBOVESPA:AZUL4,23.27,23.52,23.209999,23.25,333500.0
2017-06-28 10:00:00,BMFBOVESPA:AZUL4,23.26,23.469999,22.870001,23.08,265600.0
2017-06-29 10:00:00,BMFBOVESPA:AZUL4,23.07,23.35,22.799999,23.129999,576600.0
2017-06-30 10:00:00,BMFBOVESPA:AZUL4,22.9,23.450001,22.9,23.450001,158000.0
2017-07-03 10:00:00,BMFBOVESPA:AZUL4,23.450001,23.76,23.379999,23.76,333200.0
2017-07-04 10:00:00,BMFBOVESPA:AZUL4,23.700001,23.92,23.639999,23.92,23400.0
2017-07-05 10:00:00,BMFBOVESPA:AZUL4,23.65,24.27,23.620001,24.27,320500.0
2017-07-06 10:00:00,BMFBOVESPA:AZUL4,24.049999,24.41,23.799999,24.17,266600.0
2017-07-07 10:00:00,BMFBOVESPA:AZUL4,24.26,25.370001,24.1,25.030001,546400.0
2017-07-10 10:00:00,BMFBOVESPA:AZUL4,25.040001,25.66,25.0,25.299999,132700.0
2017-07-11 10:00:00,BMFBOVESPA:AZUL4,25.459999,25.459999,24.83,24.959999,103100.0
2017-07-12 10:00:00,BMFBOVESPA:AZUL4,25.469999,25.469999,24.809999,24.959999,113200.0
2017-07-13 10:00:00,BMFBOVESPA:AZUL4,25.290001,25.450001,25.09,25.09,124000.0
2017-07-14 10:00:00,BMFBOVESPA:AZUL4,25.110001,25.42,25.0,25.209999,147800.0
2017-07-17 10:00:00,BMFBOVESPA:AZUL4,25.200001,25.99,25.01,25.870001,394800.0
2017-07-18 10:00:00,BMFBOVESPA:AZUL4,25.98,26.370001,25.799999,26.08,370300.0
2017-07-19 10:00:00,BMFBOVESPA:AZUL4,26.139999,26.75,26.139999,26.5,178400.0
2017-07-20 10:00:00,BMFBOVESPA:AZUL4,26.540001,26.540001,25.700001,26.0,251600.0
2017-07-21 10:00:00,BMFBOVESPA:AZUL4,25.98,26.25,25.35,26.25,94600.0
2017-07-24 10:00:00,BMFBOVESPA:AZUL4,26.27,26.450001,26.059999,26.33,624500.0
2017-07-25 10:00:00,BMFBOVESPA:AZUL4,26.33,26.65,26.299999,26.530001,160700.0
2017-07-26 10:00:00,BMFBOVESPA:AZUL4,26.530001,26.74,26.25,26.700001,286900.0
2017-07-27 10:00:00,BMFBOVESPA:AZUL4,26.719999,26.780001,26.17,26.6,349600.0
2017-07-28 10:00:00,BMFBOVESPA:AZUL4,26.450001,26.75,25.620001,26.610001,202300.0
2017-07-31 10:00:00,BMFBOVESPA:AZUL4,26.6,27.74,26.4,27.299999,237000.0
2017-08-01 10:00:00,BMFBOVESPA:AZUL4,27.299999,27.719999,26.700001,27.200001,231300.0
2017-08-02 10:00:00,BMFBOVESPA:AZUL4,27.0,27.5,26.77,27.42,658300.0
2017-08-03 10:00:00,BMFBOVESPA:AZUL4,27.23,28.040001,27.16,28.040001,509500.0
2017-08-04 10:00:00,BMFBOVESPA:AZUL4,28.08,28.360001,27.5,27.799999,1453100.0
2017-08-07 10:00:00,BMFBOVESPA:AZUL4,27.9,28.08,27.530001,27.620001,101100.0
2017-08-08 10:00:00,BMFBOVESPA:AZUL4,27.719999,28.23,27.57,27.700001,199200.0
2017-08-09 10:00:00,BMFBOVESPA:AZUL4,27.610001,28.15,27.0,28.0,307100.0
2017-08-10 10:00:00,BMFBOVESPA:AZUL4,27.73,27.75,26.76,27.49,224400.0
2017-08-11 10:00:00,BMFBOVESPA:AZUL4,27.49,27.49,26.15,27.0,475200.0
2017-08-14 10:00:00,BMFBOVESPA:AZUL4,27.200001,27.959999,27.040001,27.5,272300.0
2017-08-15 10:00:00,BMFBOVESPA:AZUL4,27.700001,27.9,27.110001,27.209999,148900.0
2017-08-16 10:00:00,BMFBOVESPA:AZUL4,27.17,27.49,26.889999,27.4,152700.0
2017-08-17 10:00:00,BMFBOVESPA:AZUL4,27.209999,27.209999,26.379999,26.6,176300.0
2017-08-18 10:00:00,BMFBOVESPA:AZUL4,26.75,27.35,25.93,26.700001,193800.0
2017-08-21 10:00:00,BMFBOVESPA:AZUL4,26.700001,26.75,26.17,26.200001,128700.0
2017-08-22 10:00:00,BMFBOVESPA:AZUL4,26.4,26.780001,26.0,26.700001,188700.0
2017-08-23 10:00:00,BMFBOVESPA:AZUL4,26.51,26.790001,25.879999,26.0,276200.0
2017-08-24 10:00:00,BMFBOVESPA:AZUL4,26.01,26.35,26.01,26.1,197000.0
2017-08-25 10:00:00,BMFBOVESPA:AZUL4,26.35,26.4,26.110001,26.4,210600.0
2017-08-28 10:00:00,BMFBOVESPA:AZUL4,26.4,26.5,26.0,26.1,216400.0
2017-08-29 10:00:00,BMFBOVESPA:AZUL4,26.15,26.5,26.049999,26.299999,91900.0
2017-08-30 10:00:00,BMFBOVESPA:AZUL4,26.219999,26.370001,25.68,26.15,178600.0
2017-08-31 10:00:00,BMFBOVESPA:AZUL4,26.15,26.6,25.5,26.549999,212200.0
2017-09-01 10:00:00,BMFBOVESPA:AZUL4,26.549999,26.889999,26.33,26.889999,371400.0
2017-09-04 10:00:00,BMFBOVESPA:AZUL4,27.0,27.360001,26.9,27.18,227100.0
2017-09-05 10:00:00,BMFBOVESPA:AZUL4,27.25,27.59,26.879999,27.309999,395200.0
2017-09-06 10:00:00,BMFBOVESPA:AZUL4,27.27,27.860001,27.15,27.84,570200.0
2017-09-08 10:00:00,BMFBOVESPA:AZUL4,27.84,27.84,27.299999,27.639999,364300.0
2017-09-11 10:00:00,BMFBOVESPA:AZUL4,27.690001,27.99,27.440001,27.9,593500.0
2017-09-12 10:00:00,BMFBOVESPA:AZUL4,28.0,28.0,26.200001,26.440001,3393500.0
2017-09-13 10:00:00,BMFBOVESPA:AZUL4,26.700001,27.91,26.219999,27.91,1077500.0
2017-09-14 10:00:00,BMFBOVESPA:AZUL4,27.799999,29.700001,27.5,28.809999,1248100.0
2017-09-15 10:00:00,BMFBOVESPA:AZUL4,28.299999,30.25,28.209999,30.0,6328900.0
2017-09-18 10:00:00,BMFBOVESPA:AZUL4,30.219999,30.4,29.690001,29.809999,1198600.0
2017-09-19 10:00:00,BMFBOVESPA:AZUL4,29.85,30.040001,28.5,30.040001,1967300.0
2017-09-20 10:00:00,BMFBOVESPA:AZUL4,30.049999,30.719999,29.68,30.309999,1497400.0
2017-09-21 10:00:00,BMFBOVESPA:AZUL4,30.24,30.889999,29.75,30.389999,1047600.0
2017-09-22 10:00:00,BMFBOVESPA:AZUL4,30.129999,30.139999,29.41,29.85,263000.0
2017-09-25 10:00:00,BMFBOVESPA:AZUL4,29.93,30.15,27.9,29.4,461800.0
2017-09-26 10:00:00,BMFBOVESPA:AZUL4,29.389999,29.67,28.700001,28.879999,222100.0
2017-09-27 10:00:00,BMFBOVESPA:AZUL4,28.91,29.16,27.559999,28.77,1454900.0
2017-09-28 10:00:00,BMFBOVESPA:AZUL4,28.549999,28.549999,27.790001,28.25,353400.0
2017-09-29 10:00:00,BMFBOVESPA:AZUL4,28.32,29.200001,28.299999,29.200001,779100.0
2017-10-02 10:00:00,BMFBOVESPA:AZUL4,29.200001,29.200001,28.719999,28.719999,538100.0
2017-10-03 10:00:00,BMFBOVESPA:AZUL4,28.6,30.4,28.6,29.9,386900.0
2017-10-04 10:00:00,BMFBOVESPA:AZUL4,29.799999,30.16,29.4,29.9,475800.0
2017-10-05 10:00:00,BMFBOVESPA:AZUL4,30.1,30.6,30.059999,30.120001,322600.0
2017-10-06 10:00:00,BMFBOVESPA:AZUL4,29.690001,30.440001,29.5,30.059999,271800.0
2017-10-09 10:00:00,BMFBOVESPA:AZUL4,30.15,30.35,29.719999,30.0,341900.0
2017-10-10 10:00:00,BMFBOVESPA:AZUL4,30.200001,30.85,30.1,30.4,444000.0
2017-10-11 10:00:00,BMFBOVESPA:AZUL4,30.51,30.52,29.549999,29.85,585900.0
2017-10-13 10:00:00,BMFBOVESPA:AZUL4,29.889999,29.889999,29.02,29.200001,409800.0
2017-10-16 09:00:00,BMFBOVESPA:AZUL4,29.110001,29.27,27.76,28.709999,870200.0
2017-10-17 09:00:00,BMFBOVESPA:AZUL4,28.5,28.629999,28.049999,28.450001,445400.0
2017-10-18 09:00:00,BMFBOVESPA:AZUL4,28.59,29.25,28.469999,28.91,402400.0
2017-10-19 09:00:00,BMFBOVESPA:AZUL4,28.9,29.190001,27.559999,28.5,761200.0
2017-10-20 09:00:00,BMFBOVESPA:AZUL4,28.709999,29.35,28.5,29.299999,335400.0
2017-10-23 09:00:00,BMFBOVESPA:AZUL4,29.139999,29.49,28.65,29.059999,480200.0
2017-10-24 09:00:00,BMFBOVESPA:AZUL4,28.870001,29.99,28.540001,29.969999,705100.0
2017-10-25 09:00:00,BMFBOVESPA:AZUL4,29.99,30.52,29.51,30.0,524700.0
2017-10-26 09:00:00,BMFBOVESPA:AZUL4,29.74,29.99,29.34,29.6,1893300.0
2017-10-27 09:00:00,BMFBOVESPA:AZUL4,29.440001,29.940001,29.280001,29.940001,418800.0
2017-10-30 09:00:00,BMFBOVESPA:AZUL4,29.700001,29.700001,28.209999,28.5,413500.0
2017-10-31 09:00:00,BMFBOVESPA:AZUL4,28.5,28.5,27.4,27.4,425300.0
2017-11-01 09:00:00,BMFBOVESPA:AZUL4,27.5,27.950001,27.0,27.360001,953500.0
2017-11-03 09:00:00,BMFBOVESPA:AZUL4,27.360001,27.68,26.35,26.799999,680900.0
2017-11-06 09:00:00,BMFBOVESPA:AZUL4,27.59,27.59,26.57,26.84,195200.0
2017-11-07 09:00:00,BMFBOVESPA:AZUL4,26.4,26.58,25.450001,25.9,794600.0
2017-11-08 09:00:00,BMFBOVESPA:AZUL4,26.15,27.299999,26.110001,27.0,873400.0
2017-11-09 09:00:00,BMFBOVESPA:AZUL4,27.76,28.91,26.799999,27.200001,1100500.0
2017-11-10 09:00:00,BMFBOVESPA:AZUL4,27.450001,27.700001,26.549999,27.09,660500.0
2017-11-13 09:00:00,BMFBOVESPA:AZUL4,27.15,27.190001,26.370001,26.799999,495800.0
2017-11-14 09:00:00,BMFBOVESPA:AZUL4,26.85,27.0,26.110001,26.440001,680100.0
2017-11-16 09:00:00,BMFBOVESPA:AZUL4,26.27,26.9,26.27,26.700001,1300600.0
2017-11-17 09:00:00,BMFBOVESPA:AZUL4,26.92,26.92,26.549999,26.73,413000.0
2017-11-21 09:00:00,BMFBOVESPA:AZUL4,27.299999,28.5,27.030001,28.0,2426300.0
