datetime,symbol,Open,High,Low,Close,Volume
2021-02-18 10:00:00,BMFBOVESPA:CMIN3,6.122942,6.654494,5.948001,6.055657,91303151.99999999
2021-02-19 10:00:00,BMFBOVESPA:CMIN3,6.122942,6.291155,6.075842,6.089299,14803423.00000001
2021-02-22 10:00:00,BMFBOVESPA:CMIN3,6.001829,6.257512,5.833616,6.250783,15615643.0
2021-02-23 10:00:00,BMFBOVESPA:CMIN3,6.392082,6.459367,6.122942,6.136399,13738106.0
2021-02-24 10:00:00,BMFBOVESPA:CMIN3,6.163313,6.244055,6.102756,6.156584,9735584.0
2021-02-25 10:00:00,BMFBOVESPA:CMIN3,6.17677,6.250783,6.055657,6.055657,8997826.0
2021-02-26 10:00:00,BMFBOVESPA:CMIN3,6.156584,6.170041,5.988371,6.008557,7206643.0
2021-03-01 10:00:00,BMFBOVESPA:CMIN3,6.089299,6.116213,5.934543,6.022014,9777349.0
2021-03-02 10:00:00,BMFBOVESPA:CMIN3,6.035471,6.089299,5.72596,5.921087,9127574.0
2021-03-03 10:00:00,BMFBOVESPA:CMIN3,5.988371,5.988371,5.503919,5.712503,15147038.0
2021-03-04 10:00:00,BMFBOVESPA:CMIN3,5.72596,5.752874,5.443363,5.685589,26625809.99999999
2021-03-05 10:00:00,BMFBOVESPA:CMIN3,5.651946,5.746145,5.584661,5.72596,14811153.0
2021-03-08 10:00:00,BMFBOVESPA:CMIN3,5.651946,5.732689,5.618304,5.72596,7400740.0
2021-03-09 10:00:00,BMFBOVESPA:CMIN3,5.685589,5.712503,5.557747,5.699046,5875441.0
2021-03-10 10:00:00,BMFBOVESPA:CMIN3,5.719231,5.719231,5.517376,5.645218,14539324.0
2021-03-11 10:00:00,BMFBOVESPA:CMIN3,5.685589,5.873987,5.59139,5.719231,11069461.0
2021-03-12 10:00:00,BMFBOVESPA:CMIN3,5.692317,5.72596,5.625032,5.712503,3334164.0
2021-03-15 10:00:00,BMFBOVESPA:CMIN3,5.685589,5.739417,5.625032,5.712503,3799201.0
2021-03-16 10:00:00,BMFBOVESPA:CMIN3,5.712503,5.820159,5.699046,5.719231,3347987.0
2021-03-17 10:00:00,BMFBOVESPA:CMIN3,5.72596,5.873987,5.685589,5.799973,3791026.0
2021-03-18 10:00:00,BMFBOVESPA:CMIN3,5.786517,5.826887,5.665403,5.712503,6827659.0
2021-03-19 10:00:00,BMFBOVESPA:CMIN3,5.739417,5.739417,5.645218,5.739417,4154552.0
2021-03-22 10:00:00,BMFBOVESPA:CMIN3,5.67886,5.705774,5.59139,5.651946,3261935.0
2021-03-23 10:00:00,BMFBOVESPA:CMIN3,5.651946,5.67886,5.54429,5.598118,3402827.0
2021-03-24 10:00:00,BMFBOVESPA:CMIN3,5.638489,5.658675,5.59139,5.625032,2621971.0
2021-03-25 10:00:00,BMFBOVESPA:CMIN3,5.719231,5.752874,5.584661,5.584661,7147789.0
2021-03-26 10:00:00,BMFBOVESPA:CMIN3,5.685589,5.719231,5.59139,5.625032,6045019.0
2021-03-29 10:00:00,BMFBOVESPA:CMIN3,5.625032,6.190227,5.625032,6.170041,15615491.0
2021-03-30 10:00:00,BMFBOVESPA:CMIN3,6.156584,6.351711,6.055657,6.069114,13189248.99999999
2021-03-31 10:00:00,BMFBOVESPA:CMIN3,6.089299,6.223869,6.089299,6.183498,8040259.0
2021-04-01 10:00:00,BMFBOVESPA:CMIN3,6.257512,6.338254,6.069114,6.089299,9515625.0
2021-04-05 10:00:00,BMFBOVESPA:CMIN3,6.17677,6.257512,6.170041,6.190227,5623974.0
2021-04-06 10:00:00,BMFBOVESPA:CMIN3,6.203684,6.304611,6.196955,6.223869,6158563.0
2021-04-07 10:00:00,BMFBOVESPA:CMIN3,6.284426,6.31134,6.230598,6.31134,6558205.0
2021-04-08 10:00:00,BMFBOVESPA:CMIN3,6.318069,6.392082,6.257512,6.257512,7194902.0
