,BB ACOES SETOR FINANCEIRO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO,Close
2022-07-05,0.5287690048194404,100.95705138508687
2022-07-06,-0.4802790341080665,100.47217583383059
2022-07-07,1.4099564153748023,101.88878972266633
2022-07-08,0.2016214425735851,102.09421937032594
2022-07-11,-2.546652684437589,99.49423419207594
2022-07-12,-0.1456603959575142,99.34931049659686
2022-07-13,-1.256584078634393,98.10090287866358
2022-07-14,-0.9968153455693908,97.12301802462693
2022-07-15,1.0565726676357243,98.14919328705805
2022-07-18,0.9912503887392176,99.12209754706042
2022-07-19,2.4742148988125434,101.5745912525853
2022-07-20,-0.1387911665531205,101.43361469246426
2022-07-21,1.5143824653487623,102.96970756733637
2022-07-22,-1.1604842061704868,101.7747603738775
2022-07-25,0.9517171425652782,102.74336821516043
2022-07-26,-0.5363602521765154,102.19229362630695
2022-07-27,0.8848384119739761,103.09653029438975
2022-07-28,1.4097960365829998,104.54998109233465
2022-07-29,-0.3397490848272122,104.19477348838642
2022-08-01,-0.8610455475757117,103.29760903045806
2022-08-02,0.9464445881959492,104.27526366086265
2022-08-03,1.5275147119809818,105.86808365423929
2022-08-04,2.985424782159529,109.02869566005033
2022-08-05,1.4503822500488983,110.61002850936353
2022-08-08,1.75663047476593,112.55303797830629
2022-08-09,0.8098487627960171,113.46454736386293
2022-08-10,1.6895665150814754,115.38160636261152
2022-08-11,0.4691682821536647,115.9229402631043
2022-08-12,2.8434552694850623,119.21915721655755
2022-08-15,0.0201136090143272,119.24313649171026
2022-08-16,0.4915410348113935,119.82926543876317
2022-08-17,-0.3253594222060063,119.43938963309792
2022-08-18,-0.4282464204878433,118.92789472234165
2022-08-19,-1.5003412986968945,117.1435704021516
2022-08-22,-0.9616955907609136,116.0170058507342
2022-08-23,0.8123295743364123,116.95944630051932
2022-08-24,-0.0287128491921473,116.92586391108708
2022-08-25,1.122615303874941,118.23849155354092
2022-08-26,-0.8982185390091324,117.17645150216228
2022-08-29,0.1612131412619177,117.36535534044816
2022-08-30,-0.4840759263849636,116.79721790932888
2022-08-31,-2.046556814935097,114.40689648655092
2022-09-01,1.1877106171512386,115.76571934287492
2022-09-02,1.3893915351466557,117.37415844802645
2022-09-05,0.6651537667905716,118.15487708418223
2022-09-06,-1.995532993645055,115.79705752836662
2022-09-08,0.5167420990236593,116.39542967404634
2022-09-09,0.9304265562205538,117.47840366196068
2022-09-12,1.3504345470254142,119.06487261030577
2022-09-13,-1.497363475705793,117.28203869544342
2022-09-14,-0.3053255180019087,116.92394670327336
2022-09-15,-0.5008239792957059,116.33836354064444
2022-09-16,-0.6236602560734328,115.61280740467521
2022-09-19,3.1246225626075264,119.22527127010568
2022-09-20,2.579400766588092,122.30056883121351
2022-09-21,-1.3138908286486115,120.69367287395511
2022-09-22,1.4040788572976526,122.38830721687431
2022-09-23,-1.37213885793519,120.70896969598247
2022-09-26,-3.0028481183219213,117.08426267082089
2022-09-27,-0.5138114599081312,116.48267031146928
2022-09-28,0.0974127885896125,116.59613932884332
2022-09-29,-0.0903302417822771,116.49081775427878
2022-09-30,1.1575667568461512,117.83927673538055
2022-10-03,6.3091899603237245,125.27398055248727
2022-10-04,-0.1649478493595535,125.06734381575885
2022-10-05,0.8846509636868616,126.17375327808251
2022-10-06,-0.3152579279366851,125.77598051789809
2022-10-07,-0.7416193363143475,124.8432015259384
2022-10-10,-0.6722312351591597,124.00396653030835
2022-10-11,-1.4689982630784804,122.1823504158297
2022-10-13,-0.8861510919544013,121.09963018344428
2022-10-14,-0.5337144802974314,120.45330392156859
2022-10-17,1.146947561532441,121.83484015368228
2022-10-18,1.705305748033803,123.91249668593082
2022-10-19,0.5717085529237664,124.62091502762567
2022-10-20,1.101428107773983,125.99352481390507
2022-10-21,2.763712774719873,129.47562395450683
2022-10-24,-4.522881934475942,123.61959434911843
2022-10-25,-1.0487709191811745,122.32310799317514
2022-10-26,-3.4764000596224864,118.07066739396832
2022-10-27,2.7237347194548622,121.28659915526991
2022-10-28,0.8349158479779684,122.29924019309077
2022-10-31,2.710069963658235,125.61363516734596
2022-11-01,0.5023121991446278,126.24460778058057
2022-11-03,0.0862506794397921,126.35349461254742
2022-11-04,0.5290896776018572,127.02201790983163
2022-11-07,-2.1461707366446148,124.29590853235534
2022-11-08,-0.108413668474272,124.161154778152
2022-11-09,-5.115891042373832,117.80920538274862
2022-11-10,-5.015654692696558,111.90030244454026
2022-11-11,-1.960526760008008,109.70646707058515
2022-11-14,0.5684771668852395,110.3301232864779
2022-11-16,-1.8964940864650948,108.2377190227602
2022-11-17,-0.8944164591120352,107.26962304885319
2022-11-18,0.642881634686665,107.95923975503189
2022-11-21,0.6846273499570676,108.69835823720057
2022-11-22,-1.028874039356109,107.5799890480917
2022-11-23,-0.1119475261630809,107.45955591170585
2022-11-24,3.314930517866821,111.02176552498715
2022-11-25,-3.1239937251580585,107.55345253642686
2022-11-28,-0.3927227633764629,107.13106564551902
2022-11-29,1.5484620249320402,108.78994951394489
2022-11-30,0.9111573906761096,109.78119717925401
2022-12-01,-0.960715973643167,108.72651168189621
2022-12-02,1.2647789073739757,110.10166166837234
2022-12-05,-3.181443099804493,106.59883995045382
2022-12-06,1.1407052864525369,107.81481855306573
2022-12-07,-0.561900566069129,107.20900647730966
2022-12-08,-2.7476733521829444,104.26325317519253
2022-12-09,-0.6624650887641748,103.57254552249708
2022-12-12,-1.872089184706749,101.63357509944494
2022-12-13,-2.898826529734033,98.68739406134507
2022-12-14,1.3619717390502828,100.03148847846577
2022-12-15,0.0565410129178545,100.0880472952883
2022-12-16,0.0553655630498139,100.1434616062189
2022-12-19,3.618032161614471,103.76668425488594
2022-12-20,2.559023393754445,106.42209797989179
2022-12-21,0.774903349094691,107.2467663813148
2022-12-22,0.0473694968548432,107.29756863494272
2022-12-23,3.1076458115771644,110.63199703255066
2022-12-26,-1.1745411701428177,109.33257868005217
2022-12-27,-1.5172426724458288,107.673738141433
2022-12-28,2.5549692509807764,110.42476904232818
2022-12-29,-0.6023161987590009,109.75966277094402
2022-12-30,-0.0077795885988551,109.75112392073295
2023-01-02,-3.374649662334217,106.04740798793392
2023-01-03,-3.045427557256042,102.81781100131364
2023-01-04,0.7657468760198238,103.60513517704817
2023-01-05,2.974401390284398,106.68676775816031
2023-01-06,1.9098864695645807,108.7243639003892
2023-01-09,-0.0415563023345,108.6791820750155
2023-01-10,2.640721592107376,111.54909670219612
2023-01-11,1.899055483933365,113.66747594039731
2023-01-12,-1.5098879833212675,111.95122438022865
2023-01-13,-0.7817845415409086,111.07600701395825
2023-01-16,-1.6924549256417951,109.19609566204429
2023-01-17,1.9220913034459384,111.29494432046695
2023-01-18,1.2623571922677934,112.69988405472681
2023-01-19,0.0776334412072587,112.78737685295508
2023-01-20,-1.0103959802048146,111.64777773105436
2023-01-23,-1.9680098759314868,109.45053843904918
2023-01-24,0.9781890307315688,110.5211716001366
2023-01-25,1.1342924397251153,111.77480489389256
2023-01-26,0.008512143768713,111.78431932598234
2023-01-27,-1.9950056374939076,109.5542158535948
2023-01-30,0.6799937509108789,110.29917767525866
2023-01-31,0.9288487998312168,111.32369026331901
2023-02-01,-1.5131627617327337,109.63918163726778
2023-02-02,0.0447796620137941,109.68827769223964
2023-02-03,-2.120951101912949,107.36184295785675
2023-02-06,0.1877301063651471,107.56339345983712
2023-02-07,-1.252584406188395,106.21607116659213
2023-02-08,4.483901186018979,110.97869484137372
2023-02-09,-2.485205736461271,108.22064595092606
2023-02-10,-0.7727244380032139,107.38439857269832
2023-02-13,2.0616259938962544,109.59826324706222
2023-02-14,-0.7405741353898154,108.78660685661804
2023-02-15,1.6600546364331723,110.59252396755966
2023-02-16,0.4679775023361587,111.11007209899356
2023-02-17,-0.6676505289155976,110.36824511494612
2023-02-22,-1.6625980816177055,108.5332647889499
2023-02-23,-0.0075458178176113,108.52507506651742
2023-02-24,-2.5865540863454606,105.71801530267493
2023-02-27,-0.5841510142744144,105.10046244401357
2023-02-28,0.0391352646711196,105.14159378816161
2023-03-01,-1.3852236967346054,103.68514751588356
2023-03-02,-1.7278705338520828,101.89360240397554
2023-03-03,0.1328123718883134,102.0289297141307
2023-03-06,2.499223974475062,104.57886118644656
2023-03-07,0.7580325066976812,105.37160294937406
2023-03-08,2.567639925748577,108.07716629710346
2023-03-09,-1.1093396613963913,106.87822342645636
2023-03-10,-2.2934268359319887,104.42704956862666
2023-03-13,-0.8939968050581948,103.49347508186659
2023-03-14,-0.1876695905763004,103.29924930090726
2023-03-15,0.3457997580965877,103.65645785510539
2023-03-16,1.7534046665522718,105.4739750243196
2023-03-17,-2.964712658551105,102.34697473529657
2023-03-20,-0.6365133244280785,101.69552260395737
2023-03-21,0.7328378704691829,102.44078590617072
2023-03-22,-0.6505696658693605,101.774337227587
2023-03-23,-2.64908592173454,99.07824758815235
2023-03-24,1.337695837999786,100.40361318250218
2023-03-27,0.8298017027080329,101.23676407427098
2023-03-28,0.579792631680931,101.82372737292582
2023-03-29,0.2706506644700956,102.09931396764885
2023-03-30,2.2687392075095847,104.4156811342312
2023-03-31,-0.8069443201845106,103.57310472593656
2023-04-03,-1.18607647116179,102.34464850033046
2023-04-04,1.872311292676199,104.26085891165191
2023-04-05,-0.0883405557159711,104.16875428949511
2023-04-06,-0.2730637179976791,103.88430721604036
2023-04-10,1.025294646596997,104.94942745658079
2023-04-11,4.156272863692867,109.3114120305597
2023-04-12,1.9076695738460487,111.39671257860817
2023-04-13,-0.2592333315208361,111.10793516938595
2023-04-14,0.961160821806839,112.17586111215263
2023-04-17,-0.1300135782718703,112.03001726116344
2023-04-18,-0.180829828772111,111.82743357277671
2023-04-19,-1.718019872977694,109.90621604055548
2023-04-20,0.5905066999720487,110.55521960996072
2023-04-24,-0.3024680393726497,110.22082540478235
2023-04-25,0.54727163082533,110.82403271348424
2023-04-26,-1.5840241009158371,109.0685533256958
2023-04-27,1.3571169432394337,110.54874114262496
2023-04-28,0.8750386019562351,111.5160853015996
2023-05-02,-2.6835068188310607,108.52354354843771
2023-05-03,0.2078378483501231,108.7490965463021
2023-05-04,1.5185979567170491,110.40055810440249
2023-05-05,3.5845855923259062,114.3579606040603
2023-05-08,0.9199741316960665,115.41002425915283
2023-05-09,0.3900456735653757,115.86017606563641
2023-05-10,0.7263508305151323,116.70172741672545
2023-05-11,1.351789050055996,118.27928858917093
2023-05-12,-0.1392602258342923,118.11457258476646
2023-05-15,0.4374542437548312,118.6312697950314
2023-05-16,-0.9555474453938672,117.49769172706667
2023-05-17,1.1387605107962884,118.83570904155165
2023-05-18,0.1315673190736888,118.99205799803983
2023-05-19,0.5779339752365775,119.67975352904371
2023-05-22,-1.1888252552534118,118.2569703936654
2023-05-23,0.3750430325920595,118.7004849216813
2023-05-24,-1.153945131661127,117.33074645466941
2023-05-25,2.2130254206116806,119.92730569990468
2023-05-26,0.3759309974400437,120.3781496164253
2023-05-29,-0.1927700451916258,120.14609660300887
2023-05-30,-1.2760347617934653,118.61299064541652
2023-05-31,-0.8300116446898653,117.62848901094466
2023-06-01,2.305208851183216,120.34007135113804
2023-06-02,1.7009371483145852,122.38698032905782
2023-06-05,0.5566420200733502,123.06823768866826
2023-06-06,0.6617100807802201,123.88259262369274
2023-06-07,0.6965143918036709,124.74545271025627
2023-06-09,1.471618923099327,126.58123039804633
2023-06-12,0.3790427210702107,127.06102733811123
2023-06-13,-0.39851022675923,126.55467614994352
2023-06-14,1.3282988213786373,128.23570042164278
2023-06-15,0.2416760112966542,128.54561534748012
2023-06-16,0.0566409658057764,128.61842482551393
2023-06-19,1.3344000989480964,130.33470921365108
2023-06-20,0.1905384894419493,130.58304699980533
2023-06-21,0.7666936592177986,131.58421894116623
2023-06-22,-1.8842716705502196,129.10481478074306
2023-06-23,0.1248759291606615,129.26603561779166
2023-06-26,-0.7104723246720623,128.3476362095265
2023-06-27,-0.5449369969408258,127.64822245512178
2023-06-28,-0.6814511359078956,126.77836219323511
2023-06-29,1.8248753438081744,129.09190926618328
2023-06-30,0.1972025771357577,129.34648183812996
2023-07-03,1.809576376440436,131.68710521722957
2023-07-04,-0.7746940277324144,130.666933077818
2023-07-05,0.2426546288547104,130.9840024393138
2023-07-06,-2.206723723598447,128.09354738336668
2023-07-07,1.6109866819139285,130.15711737210384
2023-07-10,-0.9414963432078371,128.93169287162075
2023-07-11,-0.8939992714632639,127.77904447666322
2023-07-12,-0.2107770795780172,127.50971553840262
2023-07-13,1.571354137665204,129.51334472944043
2023-07-14,-1.0011638973277504,128.21670387978764
2023-07-17,1.3927678045275282,130.00246485145172
2023-07-18,-0.2025162720849183,129.73918870601605
2023-07-19,-0.8706014142033536,128.6096774943655
2023-07-20,0.8494943503277508,129.70220943865488
2023-07-21,2.352718034444723,132.75373671119138
2023-07-24,-1.3434656557075877,130.97023585180804
2023-07-25,-0.2451164591831922,130.64920624710422
2023-07-26,0.4333024862331891,131.21531250601686
2023-07-27,-1.980567537166178,128.61650462273153
2023-07-28,1.0533732495725312,129.97131647696258
2023-07-31,0.8019252098376395,131.0135892293492
2023-08-01,-0.5019333663119685,130.3559883106042
2023-08-02,-0.1022266238293267,130.22272978479492
2023-08-03,-0.1358244401852282,130.0458554910708
2023-08-04,-2.142587294636733,127.25950951411747
2023-08-07,-0.2014512690983738,127.00314361715292
2023-08-08,-0.4525183691478029,126.42843106289013
2023-08-09,-0.6876412058352876,125.55905707501063
2023-08-10,0.248100713656596,125.87056999167422
2023-08-11,-0.092472579585412,125.75417422866406
2023-08-14,-0.5990076305835812,125.00089712925698
2023-08-15,-0.69646409486398,124.13031076249385
2023-08-16,-0.4980385567522338,123.51209395428026
2023-08-17,-1.2720851227265628,121.94091498231981
2023-08-18,0.8237938733901107,122.9454567691
2023-08-21,-0.8322895656097451,121.92219456101955
2023-08-22,1.8241013854758847,124.14617900120972
2023-08-23,1.5938251402271453,126.12485201276239
2023-08-24,-1.6379238958557862,124.0590229230326
2023-08-25,-1.2022610804341305,122.56750957366212
2023-08-28,1.9511695805222384,124.9590095360671
2023-08-29,1.124406575384196,126.36405685582561
2023-08-30,-1.6738033239503625,124.24897107189427
2023-08-31,-1.6437806829644352,122.20659048663241
2023-09-01,0.680884914168689,123.0386767253758
2023-09-04,-0.3659237427346307,122.58844899449113
2023-09-05,-1.3660943601381037,120.91377510659662
2023-09-06,-1.2200853150337254,119.43852389266813
2023-09-08,-0.1736948491613099,119.23106532875227
2023-09-11,2.0265859407422537,121.64738533570197
2023-09-12,1.036312006840978,122.90803179594396
2023-09-13,0.5864576764232465,123.628835383352
2023-09-14,0.430422714230505,124.16096197218059
2023-09-15,-0.486349458905555,123.55710580545696
2023-09-18,-0.3443271886416243,123.13166509667006
2023-09-19,-0.845222997221462,122.0909279464113
2023-09-20,0.8549101599626407,123.13469569381783
2023-09-21,-2.629803928673069,119.89649462890219
2023-09-22,-0.3859746182369283,119.43372459147882
2023-09-25,0.027392880820698,119.46644092931588
2023-09-26,-1.5136176756648911,117.658175762922
2023-09-27,-0.2187696064163802,117.40077543488876
2023-09-28,2.1708859225018307,119.94941234171274
2023-09-29,0.1341157450482688,120.11028338975585
2023-10-02,-1.1541794084735102,118.7239952314121
2023-10-03,-1.7558992189641631,116.63932152642069
2023-10-04,1.952086626855976,118.91622212359349
2023-10-05,0.2521835154901897,119.21610923303288
2023-10-06,1.0981545169400864,120.52528632149566
2023-10-09,-0.5498662542234078,119.86255844420761
2023-10-10,0.909445291167299,120.9526428378511
2023-10-11,0.9419147986234,122.09191368006692
2023-10-13,-1.6330349269441211,120.09811008669696
2023-10-16,0.8162446543735102,121.07840449028323
2023-10-17,-1.6828434251411006,119.04084452105276
2023-10-18,-1.253397829051783,117.54878916014098
2023-10-19,0.4028803225263999,118.02237010103524
2023-10-20,-0.4119176279971936,117.53621515360898
2023-10-23,0.5188286885206672,118.14602675722728
2023-10-24,0.5648814058587526,118.81341169413976
2023-10-25,-0.3486634126906307,118.3991527981928
2023-10-26,1.9705274154998784,120.73224056380079
2023-10-27,-2.159339725288856,118.12522133207533
2023-10-30,-1.019446461833573,116.92099794267241
2023-10-31,-0.3832706447130296,116.47287408005262
2023-11-01,1.3412678067914907,118.03508724373316
2023-11-03,4.025469737215315,122.78655396002533
2023-11-06,0.5084737189924304,123.41089131736852
2023-11-07,1.9768762870073784,125.85057196340603
2023-11-08,0.6818754998541676,126.70871618005083
2023-11-09,-0.9758456208946442,125.47223472191598
2023-11-10,1.4948629270121971,127.34787264246764
2023-11-13,-1.2435099833865704,125.76428913252813
2023-11-14,1.5797236920459312,127.75101740408783
2023-11-16,1.5136252544258877,129.68468906630213
2023-11-17,-0.4596564968220251,129.08858496762542
2023-11-20,0.8062468593108774,130.12935762965574
2023-11-21,-0.5314071886514005,129.43784086866586
2023-11-22,1.0405018681825862,130.78464402103953
2023-11-23,0.8960357630613647,131.95652120406055
2023-11-24,-0.5950108541516896,131.17136558013542
2023-11-27,0.2090456056598633,131.44557355576472
2023-11-28,1.0208701638475093,132.78746219789375
2023-11-29,0.2234152204591666,133.0841295993053
2023-11-30,1.4863174378019206,135.0621822244867
2023-12-01,0.3334798576754449,135.51258739754226
2023-12-04,-0.2352812377233393,135.1937517046424
2023-12-05,0.4409966947828803,135.78995168121287
2023-12-06,-1.3693001501260849,133.93057966898587
2023-12-07,0.6684345482720788,134.82581793419445
2023-12-08,1.2122257986419749,136.46021128242282
2023-12-11,0.0612913264162573,136.54384955594824
2023-12-12,-0.7634482270703069,135.5014079573398
2023-12-13,2.9966913881102286,139.56196698036553
2023-12-14,1.513166110380726,141.67377136769315
2023-12-15,0.2150255429057779,141.97840616373162
2023-12-18,0.5550634461939818,142.7664763978353
2023-12-19,0.1574627517537674,142.99128042015323
2023-12-20,-1.3834429865594575,141.01307757978904
2023-12-21,0.5835567515650952,141.83596891459564
2023-12-22,0.8567468065348471,143.05114404878918
2023-12-26,0.7707681569265379,144.15373671523636
2023-12-27,0.3301920036174799,144.62972082678587
2023-12-28,0.2406555364328433,144.9777802572829
2023-12-29,-0.0078277917305191,144.96643169858882
