,BB ACOES PETROBRAS FUNDO DE INVESTIMENTO,Close
2022-03-24,1.5355842571704414,110.6293187354263
2022-03-25,-0.0583629718893918,110.56475217723131
2022-03-28,-2.486741222370392,107.81529290742844
2022-03-29,1.5162719266531344,109.45006592642262
2022-03-30,1.866853474016561,111.49333828448346
2022-03-31,0.6677782066479843,112.23786649941155
2022-04-01,-0.4253254632084702,111.76049027382763
2022-04-04,-1.0020534804534686,110.64059039126688
2022-04-05,-0.3724165080099872,110.2285465680901
2022-04-06,0.1841252026437256,110.43150510282983
2022-04-07,5.030713672676668,115.98699792898053
2022-04-08,0.901203741036749,117.03227709343271
2022-04-11,-1.1578458211799705,115.67722376367463
2022-04-12,-0.0196663610755654,115.65447426316707
2022-04-13,2.3473027335761287,118.3692348990495
2022-04-14,-0.0347387081779504,118.32811495596545
2022-04-18,-1.6574661735839435,116.36686647673079
2022-04-19,1.930613280133997,118.61346065460636
2022-04-20,0.8781690298238942,119.65508733127746
2022-04-22,-4.2790578367624015,114.53497693974353
2022-04-25,-0.8545329215445485,113.55623785510997
2022-04-26,-0.1499802862301003,113.38592588454274
2022-04-27,0.1852500663741318,113.59597338750278
2022-04-28,0.6384249298180267,114.32119840087805
2022-04-29,0.0292525484328898,114.35464026480932
2022-05-02,-1.428096008220614,112.72154621197254
2022-05-03,0.6674182013548524,113.47387032823987
2022-05-04,4.656302675811141,118.75755718868017
2022-05-05,-0.4841811664166973,118.18255546307604
2022-05-06,3.317511448110011,122.10327527023256
2022-05-09,-3.332263323432516,118.03447261169275
2022-05-10,1.0374640824228232,119.25903786991627
2022-05-11,4.18600136452616,124.25122282247173
2022-05-12,0.4492529190732286,124.80942506798587
2022-05-13,0.5107602568008796,125.44690200797481
2022-05-16,2.07686494766004,128.0522647437039
2022-05-17,-0.308942312698357,127.65665711554206
2022-05-18,-2.0641804389835983,125.02159337030268
2022-05-19,1.086816183899031,126.38034828041957
2022-05-20,1.5472315677067972,128.335744924392
2022-05-23,3.747822721336891,133.14554113226532
2022-05-24,-2.426202148435408,129.91516115276835
2022-05-25,1.6597854387018884,132.0714740802481
2022-05-26,0.2552027255127598,132.40852408172577
2022-05-27,-3.9048703449866218,127.23814289062399
2022-05-30,-1.8869125704143896,124.83727037805899
2022-05-31,0.5033632926251475,125.46565537265734
2022-06-01,-0.0992763220963532,125.34109768450928
2022-06-02,-0.8554426208987054,124.2688765134137
2022-06-03,2.080095065138021,126.85378728127168
2022-06-06,-0.0540718184586341,126.78519513170505
2022-06-07,0.5849049181018362,127.5267679734554
2022-06-08,-0.4478844038940499,126.95559546891215
2022-06-09,-1.1574201001792517,125.4861858886527
2022-06-10,-1.2203058925559285,123.95487056790978
2022-06-13,-1.3228454532118517,122.31513919856755
2022-06-14,0.8486787182122146,123.35320175409744
2022-06-15,-1.329242059725455,121.71353911436398
2022-06-17,-6.159033546062986,114.21716141020981
2022-06-20,0.8291100861578693,115.16414741558508
2022-06-21,-1.2154451384624565,113.76439038457062
2022-06-22,-0.3954786168993474,113.31447654695374
2022-06-23,-1.9204313148275864,111.13834985511308
2022-06-24,-0.6492472742480992,110.41678714803444
2022-06-27,6.231381891790089,117.29727882787347
2022-06-28,1.3074163153026896,118.83084258867518
2022-06-29,-1.1627294007219846,117.449161444771
2022-06-30,-0.8841157772173425,116.41077487822831
2022-07-01,1.82866420664205,118.53953705110112
2022-07-04,2.163776029956277,121.10446713983399
2022-07-05,-3.904041536220737,116.37649844047607
2022-07-06,-1.3360686739686711,114.82162850095123
2022-07-07,2.88763047058942,118.13725283237169
2022-07-08,0.8733146837593964,119.16896280834675
2022-07-11,-0.3109951440892322,118.79835312075129
2022-07-12,-1.7194211194072715,116.75570914768507
2022-07-13,0.2670001070523176,117.06744701609908
2022-07-14,-2.979276164960376,113.57968447022083
2022-07-15,1.8138543287170128,115.63985449352705
2022-07-18,2.8405721202883427,118.9246879602122
2022-07-19,1.3705090235635042,120.55456153995165
2022-07-20,0.5487247082003766,121.21607420598399
2022-07-21,-0.8212520316853045,120.22058473383818
2022-07-22,1.0612798326205208,121.49646155427686
2022-07-25,4.397239130808983,126.83895150428981
2022-07-26,1.2972174527336788,128.48432852006786
2022-07-27,0.7725859897376619,129.47698044122242
2022-07-28,2.3622088444229528,132.53549712469675
2022-07-29,6.191949684584097,140.74202842087138
2022-08-01,-1.2879901277693009,138.9292849891883
2022-08-02,0.1634307496032994,139.1563381610646
2022-08-03,-0.3449059536300702,138.6763796658935
2022-08-04,1.3591862229064944,140.56124991273782
2022-08-05,1.7793386489476817,143.0623105578791
2022-08-08,4.870045061770023,150.02950954845718
2022-08-09,1.4021812712136317,152.1331952326393
2022-08-10,-0.3512015634429932,151.5989010724665
2022-08-11,-2.0192415802380626,148.5377530268273
2022-08-12,6.550187195137402,158.26725390553534
2022-08-15,-0.2017958014834953,157.94787723203075
2022-08-16,0.9633712542201688,159.46950167793509
2022-08-17,2.5258852022496336,163.49751822291927
2022-08-18,1.2862150333182942,165.60044788140476
2022-08-19,-3.961351201955587,159.0404325488109
2022-08-22,1.357567829928752,161.19951429767312
2022-08-23,3.151113439462549,166.27909385705544
2022-08-24,0.5359351478436247,167.17024196455128
2022-08-25,-0.8289429943110549,165.7844959552133
2022-08-26,0.7489361490431223,167.0261159749308
2022-08-29,1.879005305930903,170.16454555639007
2022-08-30,-4.9706003438350415,161.7063460698788
2022-08-31,2.256512343915573,165.35526972984044
2022-09-01,1.649327410070356,168.08251951749048
2022-09-02,-1.245392966641501,165.98923164126583
2022-09-05,-0.1043255377937923,165.8160624826763
2022-09-06,-3.447587558552334,160.09940854244218
2022-09-08,-0.8748875481444984,158.69871875245136
2022-09-09,0.0668060408054005,158.80473908325877
2022-09-12,-0.467960722410965,158.0615952790219
2022-09-13,-2.837706222618641,153.5762715542188
2022-09-14,1.169843344907684,155.37287334635317
2022-09-15,-0.2619486255375225,154.96587624016425
2022-09-16,-0.6649802556860984,153.9353837601162
2022-09-19,1.4022388341014658,156.09392549062366
2022-09-20,-0.230759819762516,155.73372342950125
2022-09-21,-0.1133518720396797,155.5571963385968
2022-09-22,2.1481009262620088,158.8987219140134
2022-09-23,-6.763182606270224,148.15211119193916
2022-09-26,-1.0326691123247356,146.622190100403
2022-09-27,0.6921608541056612,147.63705150371038
2022-09-28,-0.8947570314451259,146.31605860436267
2022-09-29,0.0963558381712914,146.4570426690101
2022-09-30,1.3617415016772716,148.4514090011632
2022-10-03,8.521186859094975,161.10123095711165
2022-10-04,-2.1281515533278506,157.67275260806758
2022-10-05,3.575304526214929,163.31003366867148
2022-10-06,3.0675053917352813,168.31957775670267
2022-10-07,-0.3863950219441414,167.66919928729337
2022-10-10,-0.9786413620601064,166.02831915163293
2022-10-11,-0.9082411018469294,164.5203817163922
2022-10-13,3.023972830012833,169.4954333593293
2022-10-14,-1.8261656528414272,166.4001659721865
2022-10-17,-0.4847651190974633,165.59351600943305
2022-10-18,2.290857281873504,169.3870271292455
2022-10-19,3.632433399977608,175.53989807791734
2022-10-20,2.745449607057804,180.35925751992718
2022-10-21,3.392546259247764,186.47802876412652
2022-10-24,-9.642849827934596,168.49623248830912
2022-10-25,-1.6771040500388246,165.67037534908485
2022-10-26,-2.0071105401617384,162.34518778352785
2022-10-27,0.4316464702251998,163.04594505617592
2022-10-28,-1.419989573627356,160.73070963615604
2022-10-31,-7.461959452574806,148.73704925527034
2022-11-01,0.2753252456047406,149.14655990143766
2022-11-03,0.2710868099897734,149.55087655288395
2022-11-04,-5.307567546132619,141.6133627640062
2022-11-07,-3.5929879950160504,136.52521164055693
2022-11-08,0.2100990062980035,136.81204975356
2022-11-09,-1.7984673125695294,134.35152975908585
2022-11-10,-1.7406893432938553,132.01288699801717
2022-11-11,3.35960521520533,136.44799883434567
2022-11-14,2.7137853907988507,140.15090469274952
2022-11-16,-1.3723554981650787,138.22753604647048
2022-11-17,-0.5384475288551571,137.48325329443088
2022-11-18,-1.798107016715922,135.0111572701344
2022-11-21,-0.1719116357175143,134.77905738127015
2022-11-22,0.1775110857920703,135.01830514944797
2022-11-23,0.1371060700232851,135.2034234414504
2022-11-24,3.4031768919825733,139.80463510517922
2022-11-25,-1.930341838053673,137.10592774220567
2022-11-28,2.0573591354580145,139.9266890718644
2022-11-29,3.828280183124244,145.28347478050446
2022-11-30,3.4945456098606664,150.3604720702996
2022-12-01,-3.4494969691729938,145.17379214340042
2022-12-02,1.1623514774427246,146.86122186123887
2022-12-05,-1.2390908983332172,145.0414778279753
2022-12-06,-0.0551642773767291,144.96146674483498
2022-12-07,-1.280430926602183,143.10533529297797
2022-12-08,-2.0164118842010192,140.21974230520465
2022-12-09,-0.2040381187656148,139.93364058086712
2022-12-12,-2.6179173528853683,136.27029352157635
2022-12-13,-1.5617220660700148,134.1421302781515
2022-12-14,-8.080808598347566,123.30236148062805
2022-12-15,2.227127935355422,126.04846281811604
2022-12-16,0.1208770981831808,126.20082654227508
2022-12-19,1.8625181868914709,128.5513398886323
2022-12-20,2.371916298390242,131.60047007124982
2022-12-21,2.214567222868169,134.51485094658815
2022-12-22,1.2459597984572524,136.19085191233734
2022-12-23,4.7449757653099,142.65307483014683
2022-12-26,-0.4420611321395595,142.0224610325208
2022-12-27,0.6037086411187387,142.8798629021036
2022-12-28,-0.6416400565032676,141.96308846904677
2022-12-29,-1.4388141903649343,139.9205034070738
2022-12-30,-0.0077329654070035,139.90968340294802
2023-01-02,-6.306587648643003,131.08615659020217
2023-01-03,-1.7331322784342795,128.81426009777846
2023-01-04,2.0371926575085686,131.4384547463144
2023-01-05,3.222212635660737,135.67368124326737
2023-01-06,-0.5288697919388019,134.95614412756038
2023-01-09,0.5763595460363646,135.73397674720218
2023-01-10,0.7171943117211033,136.70745310750596
2023-01-11,1.1310212696092226,138.2536434792929
2023-01-12,0.7182347789855381,139.24662922997584
2023-01-13,-0.2522203250659549,138.8954209290886
2023-01-16,-2.2832865895792254,135.7240404094751
2023-01-17,6.413198030133982,144.4282918954338
2023-01-18,-1.3104946644713955,142.53556683615696
2023-01-19,3.0913166877660547,146.94179259976502
2023-01-20,1.338680196194164,148.90887327723078
2023-01-23,2.033854518842637,151.9374631253374
2023-01-24,-0.7397031494089878,150.81357692546715
2023-01-25,0.6771756991481803,151.83484981942254
2023-01-26,-2.7693498537098904,147.63001162806773
2023-01-27,-2.241591595675929,144.32074969471756
2023-01-30,0.3689952047903677,144.85328634060858
2023-01-31,1.4891269439846866,147.01033565675388
2023-02-01,-1.7866571881240745,144.38376492745715
2023-02-02,-4.686760255892219,137.61684401687623
2023-02-03,1.1645859811898474,139.21951049005267
2023-02-06,3.708015419397448,144.38179140583347
2023-02-07,-0.5506202527797655,143.58679602102671
2023-02-08,1.906245888631375,146.32391341679505
2023-02-09,-0.1368127113898443,146.1237237034378
2023-02-10,2.796787844165083,150.21049424541692
2023-02-13,0.4355795790974559,150.86478048401133
2023-02-14,-0.5298940765040117,150.06535694869578
2023-02-15,0.3446041148488232,150.58248834370355
2023-02-16,0.0409152390128175,150.64409952872083
2023-02-17,-1.5222716965593075,148.35088703905848
2023-02-22,-2.5084816972646973,144.62953218995386
2023-02-23,3.5048065940339823,149.69851757106787
2023-02-24,-1.6969802944967194,147.15816322673314
2023-02-27,1.351437186804039,149.146913367997
2023-02-28,-4.051065763822903,143.10487382274746
2023-03-01,0.0105454538219085,143.11996488113334
2023-03-02,-2.700510916926901,139.25499460521638
2023-03-03,3.798687954936142,144.5448573119317
2023-03-06,1.327030964780418,146.4630123264587
2023-03-07,-3.102348444615821,141.91921934161135
2023-03-08,1.4485226622713787,143.9749513958932
2023-03-09,-1.0021606538141326,142.53209108165555
2023-03-10,-0.8818417234152554,141.27518363324128
2023-03-13,-3.1565087760144217,136.81582006352753
2023-03-14,-1.7795006355102894,134.38118167601843
2023-03-15,-2.2347045889795303,131.37815924237952
2023-03-16,-0.3717157621742295,130.88980591642124
2023-03-17,0.6093954834011317,131.68744248190842
2023-03-20,-2.381839635900373,128.5508587813708
2023-03-21,2.150664439063643,131.31555638729267
2023-03-22,-0.7081354223382963,130.38566441747363
2023-03-23,-2.04618071217667,127.71773810071988
2023-03-24,0.2296844535213393,128.01108588952633
2023-03-27,1.5574422006051414,130.00478456262272
2023-03-28,1.7238035408493335,132.24581164218677
2023-03-29,1.1214473388307056,133.72887877756312
2023-03-30,0.8592613063470811,134.8779592883105
2023-03-31,-2.170610499171477,131.9502841429302
2023-04-03,4.627833299749296,138.05672333161053
2023-04-04,-1.2226212417381532,136.36881250651058
2023-04-05,0.1614665593006936,136.58900253602405
2023-04-06,-1.2508257633863318,134.88051210235105
2023-04-10,2.4790128935225697,138.2242173882176
2023-04-11,4.452627001415133,144.37882621414013
2023-04-12,0.2620989637974746,144.75724162159034
2023-04-13,1.018307173187627,146.23131499673153
2023-04-14,1.3468830270326082,148.2008797586291
2023-04-17,0.74164465519162,149.30000366230593
2023-04-18,2.5412066909268782,153.0940253449265
2023-04-19,-3.1924760684385545,148.20653522358046
2023-04-20,0.4068144383053029,148.809460807382
2023-04-24,1.6388818583051412,151.2482720639959
2023-04-25,-0.4957287184246706,150.49849094325359
2023-04-26,-1.377450421055426,148.42544884607366
2023-04-27,-2.590909388589324,144.5798799568649
2023-04-28,2.034012648225225,147.52065300197637
2023-05-02,-3.889850746844836,141.7823197794286
2023-05-03,-0.4464588376655087,141.14932008252617
2023-05-04,1.3292240288578672,143.0255107616326
2023-05-05,3.76404947154918,148.40906174363636
2023-05-08,1.601153909462405,150.78531923774108
2023-05-09,0.5663582041619319,151.6393042639158
2023-05-10,0.0405847650826407,151.70084671932426
2023-05-11,2.4974876196458995,155.48955658503738
2023-05-12,3.1009901832876885,160.31127247077694
2023-05-15,-1.890902097664382,157.27994325683457
2023-05-16,2.0817158236659195,160.55406472306487
2023-05-17,-1.0285483158721245,158.90268859429153
2023-05-18,0.4344542378720728,159.5930480589821
2023-05-19,0.4123279416301972,160.2510947890286
2023-05-22,-1.2711597520690177,158.2140473698205
2023-05-23,2.0637345050958267,161.47916525730014
2023-05-24,1.153438325351952,163.34172783683624
2023-05-25,-0.7129138261558254,162.1772420752056
2023-05-26,1.470955849166189,164.56279770352725
2023-05-29,-0.5450090379402583,163.66591558295568
2023-05-30,-0.9548620172282752,162.10313191990514
2023-05-31,-1.1080777201956329,160.30690323136133
2023-06-01,2.849053714705696,164.8741330128041
2023-06-02,1.0212381786386615,166.55789060583035
2023-06-05,0.7165732522352419,167.75139989939896
2023-06-06,1.941123345864648,171.00766148586095
2023-06-07,2.89049314586356,175.95062622001132
2023-06-09,4.600110221442866,184.0445489614508
2023-06-12,1.3478839098598705,186.52525582387636
2023-06-13,-0.0352208000959253,186.45956013639423
2023-06-14,3.86548486130458,193.66712620592165
2023-06-15,-1.5457230368951411,190.67356882126393
2023-06-16,0.6146511528751342,191.845546110252
2023-06-19,2.27052749452894,196.20145198171446
2023-06-20,0.300373290992928,196.79078874000786
2023-06-21,3.7356560265332073,204.1422156992362
2023-06-22,-1.4278873596569763,201.22729480554312
2023-06-23,-3.356393631204524,194.4733146984447
2023-06-26,1.883732420299844,198.13667157625105
2023-06-27,-0.7886807769770576,196.57400573538698
2023-06-28,0.7324452345581989,198.01380267277597
2023-06-29,0.8314265006170496,199.66014190307698
2023-06-30,-4.702965282036963,190.27019474730952
2023-07-03,1.6301082533189737,193.3718048954915
2023-07-04,0.211849873419645,193.78146281939186
2023-07-05,-0.0647283461514769,193.65603128336073
2023-07-06,-1.2623180760263586,191.2114761951556
2023-07-07,-0.5004831682899891,190.25449494096003
2023-07-10,0.0399749931801141,190.33054916233755
2023-07-11,-0.8955597306351426,188.62602540894292
2023-07-12,-0.1848655712637703,188.27732082951854
2023-07-13,1.38106780952727,190.8775583001354
2023-07-14,-1.9219496216469345,187.20898779057705
2023-07-17,-0.0479835929573235,187.1191581918961
2023-07-18,-0.7164526202809052,185.7785380799827
2023-07-19,0.6147217056805987,186.92055907805644
2023-07-20,0.5153864797154961,187.88392236735336
2023-07-21,1.706315559811733,191.08981496909212
2023-07-24,1.918319572463312,194.75552829062815
2023-07-25,1.8003747516389446,198.26185764939365
2023-07-26,-0.2872975915842013,197.69225610733685
2023-07-27,-5.118011061336192,187.57434457235826
2023-07-28,1.435536633542123,190.267043003821
2023-07-31,4.664468548267564,199.14198938245295
2023-08-01,-1.8245029617216304,195.5086378881387
2023-08-02,-0.5265555256465437,194.47917635222242
2023-08-03,1.268556772570406,196.9462551150777
2023-08-04,-3.561284929366415,189.9324378127129
2023-08-07,0.6038725696797753,191.07938770558795
2023-08-08,-0.0181695531728642,191.0446694346364
2023-08-09,0.9538847355828884,192.8670153745182
2023-08-10,0.1328246245073883,193.123190263488
2023-08-11,-0.0355376397496165,193.0545588398592
2023-08-14,0.3728201426730582,193.7743051215628
2023-08-15,0.064482454828707,193.89925555033247
2023-08-16,2.513377462303512,198.77267573890882
2023-08-17,-0.5809774095185571,197.6178513965702
2023-08-18,0.438727762524671,198.4848557743517
2023-08-21,-0.839643591856365,196.818290402037
2023-08-22,1.3683533754446089,199.51146012224567
2023-08-23,5.06713584171905,209.620976826437
2023-08-24,-0.2114095190443699,209.1778181275121
2023-08-25,-0.7010891259017549,207.71129519082157
2023-08-28,0.960271397941126,209.7058873488321
2023-08-29,0.2861757075395044,210.30601465570462
2023-08-30,0.1325158225077949,210.584703400809
2023-08-31,-2.313715219893142,205.71237306745763
2023-09-01,2.722314430001438,211.31251068377142
2023-09-04,-1.180995731823864,208.81691895178622
2023-09-05,3.8868485198682015,216.9333162752981
2023-09-06,0.4348676394450912,217.87668906695444
2023-09-08,-0.6137882209370948,216.53938761329374
2023-09-11,-0.4704412604082275,215.5206969889255
2023-09-12,0.8328763948014517,217.3157180000578
2023-09-13,-1.2718417931821602,214.5518058753792
2023-09-14,2.611176877501276,220.15413302065852
2023-09-15,-0.9370028396674336,218.09128254260972
2023-09-18,0.9932448974317998,220.25746307820776
2023-09-19,0.059622336296905,220.38878572356327
2023-09-20,0.1454942816042859,220.7094388040882
2023-09-21,-1.3761615837002084,217.67212029566602
2023-09-22,0.6922737059900541,219.17900714974397
2023-09-25,0.5937724669891509,220.48043174761932
2023-09-26,-2.4401866850270792,215.1002976090237
2023-09-27,3.2852725802835936,222.16692870648137
2023-09-28,-0.3892502805455389,221.30214331321199
2023-09-29,0.8035798147295603,223.08048266644084
2023-10-02,-1.663624758520843,219.36926052537413
2023-10-03,-0.9106449860413312,217.37158535348388
2023-10-04,-3.170959448566346,210.47882052921912
2023-10-05,-0.1638107771873342,210.13403353749547
2023-10-06,2.3419557959879267,215.05527971527005
2023-10-09,3.9571960669923634,223.56543878602213
2023-10-10,0.8902018376989007,225.5556224305549
2023-10-11,-0.309135144634165,224.85835073092372
2023-10-13,3.044936740062143,231.7051452654274
2023-10-16,0.9725835165488972,233.95867131527464
2023-10-17,2.290497766648536,239.3174894566316
2023-10-18,2.211203605006795,244.6092864109084
2023-10-19,-0.6220110558870617,243.0877896057061
2023-10-20,-1.1090552182921876,240.39181179005288
2023-10-23,-5.938986956899461,226.11497344238734
2023-10-24,1.4474208367843522,229.38780868308186
2023-10-25,0.3359574646492058,230.1584541493479
2023-10-26,-0.8044701336122118,228.30689812573286
2023-10-27,-0.6979407543815541,226.713451238649
2023-10-30,-0.8386602224300765,224.81209570421203
2023-10-31,-0.8638736938648695,222.87000314879703
2023-11-01,1.0786181264499597,225.27391940117954
2023-11-03,0.8956281234492325,227.29153597813286
2023-11-06,-0.2030344187423316,226.83005592920912
2023-11-07,-1.9530023795057967,222.40005953947735
2023-11-08,-2.199157055943657,217.50913293769204
2023-11-09,2.003091686865277,221.8660402977397
2023-11-10,-0.354166774536413,221.08026449902553
2023-11-13,2.2960634186166784,226.15640757796865
2023-11-14,1.1574709818228612,228.77410236921668
2023-11-16,-1.8524417352345224,224.53619541752116
2023-11-17,3.737334735544074,232.9278646427293
2023-11-20,-0.1993312236799216,232.46356667984543
2023-11-21,-0.8518907722743996,230.48323100639988
2023-11-22,0.0613606019098211,230.62465690424662
2023-11-23,0.2887041668884205,231.2904798986013
2023-11-24,-0.1097783237733018,231.03657308672138
2023-11-27,-0.5979719347951495,229.6550392205503
2023-11-28,1.0343695655185223,232.03052105192728
2023-11-29,-1.1596553561948886,229.3397666865417
2023-11-30,1.1634186415671266,232.0079482846995
2023-12-01,-1.0529658603289582,229.56498379601194
2023-12-04,-1.8962719192445852,225.21180747186978
2023-12-05,-0.6143618343094737,223.82819208040408
2023-12-06,-2.590822879664078,218.0292000688465
2023-12-07,0.1190448152054157,218.2887525271623
2023-12-08,3.1127377491851904,225.08350892930073
2023-12-11,-0.311423731044913,224.3825454678263
2023-12-12,-1.2266178958290852,221.6302290100011
2023-12-13,1.2675011325636865,224.43939467280637
2023-12-14,2.1258167153284546,229.2105648405429
2023-12-15,-0.4360727799472497,228.21103995850996
2023-12-18,1.6671222174384326,232.01559690830558
2023-12-19,0.7550607977049983,233.76745572512144
2023-12-20,0.2172596488220213,234.27533807849002
2023-12-21,0.0008801132378888,234.27739996675356
2023-12-22,1.1361072246770076,236.9390424335613
2023-12-26,1.4351566766921398,240.33948892073698
2023-12-27,0.0276899558341314,240.4060388190711
2023-12-28,-0.3651424008395576,239.52821443716388
2023-12-29,-0.0069151919141918,239.51165060144692
