,BB ACOES BB FUNDO DE INVESTIMENTO,Close
2022-05-05,-2.5794132354505006,119.958552341734
2022-05-06,0.3172597568353419,120.33913255319659
2022-05-09,0.2582561174714115,120.64991572472725
2022-05-10,-1.1455667020101812,119.26779046418143
2022-05-11,2.1823641134779197,121.87064792220977
2022-05-12,2.511028454313436,124.9308545689926
2022-05-13,-0.1512509683546437,124.74189544168327
2022-05-16,0.8718370737037962,125.8294415325847
2022-05-17,2.823693155001439,129.38247886011683
2022-05-18,-1.4217746057020642,127.54295163145585
2022-05-19,-0.5855707853312575,126.79609736795287
2022-05-20,3.6068506284523623,131.36944320272195
2022-05-23,4.177802979389877,136.85779971485317
2022-05-24,-0.2311608858195701,136.54143801271914
2022-05-25,-0.6016997459757478,135.71986852704498
2022-05-26,-0.2903090798807795,135.32586142550872
2022-05-27,-1.0720631256317614,133.8750827657223
2022-05-30,-2.5806095034273446,130.42028965714886
2022-05-31,1.4793510216866146,132.34966354467852
2022-06-01,0.1814543417304914,132.58981775544603
2022-06-02,0.0715869129724877,132.684734712893
2022-06-03,-1.3857110074422585,130.8461077387809
2022-06-06,-1.245316189237644,129.21665997612251
2022-06-07,-0.7021005769769606,128.3094290608798
2022-06-08,-0.9093465776761956,127.14265165887883
2022-06-09,-0.1469218122870375,126.95585137087181
2022-06-10,-1.6776406825914192,124.82598835934377
2022-06-13,-2.2871121794107663,121.97107797650735
2022-06-14,0.025612545565079,122.00231787443029
2022-06-15,1.5568785366520066,123.90174577563525
2022-06-17,0.226452893440765,124.18232486396779
2022-06-20,0.7467212632064291,125.10962068887112
2022-06-21,-4.062086316874325,120.02755990577512
2022-06-22,-0.3652491633201804,119.58916024746564
2022-06-23,-0.6368653626938503,118.8275383083131
2022-06-24,-0.5807870973564944,118.13740329771207
2022-06-27,2.0257493628387246,120.53057099228968
2022-06-28,0.3490735546463064,120.95131134088795
2022-06-29,-0.5089390687156858,120.33574286335023
2022-06-30,0.886104621791306,121.40204344252928
2022-07-01,-0.6822053611017842,120.57383219367722
2022-07-04,-0.3341063011028322,120.17098742283699
2022-07-05,-0.5452420500144495,119.5157646674901
2022-07-06,-0.6394012091963885,118.75157942302586
2022-07-07,1.4570511579767187,120.4818506861247
2022-07-08,0.9562917460886,121.6340086797709
2022-07-11,-1.6416038859872528,119.63726006660171
2022-07-12,0.3261282226034057,120.02743093642833
2022-07-13,-1.0885833057357353,118.72083236095088
2022-07-14,-0.1274394075217677,118.56953523558518
2022-07-15,2.035130603005797,120.98258013300631
2022-07-18,1.3988203628227724,122.67490909937518
2022-07-19,2.673210991440045,125.95426825315877
2022-07-20,0.0229695723705347,125.98319940995896
2022-07-21,0.682332196658475,126.84282334191356
2022-07-22,-0.6873377310720796,125.97098475792748
2022-07-25,1.510826711433788,127.87418804430644
2022-07-26,0.3334977580474296,128.30064559455556
2022-07-27,0.640814627278341,129.12281489841803
2022-07-28,1.829979677682303,131.48573617031042
2022-07-29,-0.6604102555878844,130.61739088400645
2022-08-01,-0.7981198109236587,129.5749076108496
2022-08-02,1.3328581108840163,131.3019572766113
2022-08-03,0.6825744924544352,132.19819094507486
2022-08-04,1.869970797923348,134.6702585111307
2022-08-05,1.836069345237412,137.14289784480553
2022-08-08,3.1123795952066047,141.4113054136023
2022-08-09,1.6446943066171116,143.73708910265273
2022-08-10,0.8495802490319226,144.9582510222023
2022-08-11,4.421897000505548,151.36815557613835
2022-08-12,5.680915803898867,159.96725304833342
2022-08-15,-2.5136192693025805,155.94628535113648
2022-08-16,0.4668335330765272,156.6742949047428
2022-08-17,-0.9061347480680436,155.25461467732032
2022-08-18,-2.308645483114113,151.67033602824614
2022-08-19,-1.8342234643292432,148.88836313638905
2022-08-22,1.012563190917537,150.39595189706776
2022-08-23,2.0014660979098986,153.40607588691645
2022-08-24,-1.635052915656687,150.89780537033292
2022-08-25,2.3100744014095342,154.38365694448177
2022-08-26,-0.494146249849936,153.62077589330943
2022-08-29,2.0100704767498145,156.70866175569483
2022-08-30,-0.2802502904994397,156.26948527588672
2022-08-31,-1.478643642062727,153.95881646737067
2022-09-01,1.4924904928654836,156.2566371660744
2022-09-02,0.4642020687152026,156.9819837083041
2022-09-05,-2.1069333980828,153.67447786458095
2022-09-06,-4.778327306320906,146.3314083259316
2022-09-08,-0.4319642596118833,145.69930894137684
2022-09-09,2.741269074868602,149.69331903968407
2022-09-12,1.2482309482019227,151.56183737532805
2022-09-13,-1.3801379461128915,149.47007494588524
2022-09-14,0.0926920144447729,149.6086217693447
2022-09-15,-1.011412449374749,148.09546154343155
2022-09-16,-1.127403501825286,146.4258281239466
2022-09-19,1.9495549787251096,149.28048014627646
2022-09-20,1.4935245044231715,151.51002069758167
2022-09-21,-0.7086394259572582,150.4363609566426
2022-09-22,1.7975273792929292,153.1404957332502
2022-09-23,-1.2301024326787813,151.25671076981914
2022-09-26,-4.5702436169209,144.34391060069697
2022-09-27,-0.7903350503364104,143.2031100821934
2022-09-28,0.0204945300777081,143.23245888666142
2022-09-29,-0.5442253430048782,142.45295154599117
2022-09-30,0.4600270001335449,143.1082735855899
2022-10-03,7.524663246896046,153.87668925135222
2022-10-04,-5.321226357871578,145.68856230428912
2022-10-05,1.5827208243225366,147.99440551853522
2022-10-06,1.7606603071450788,150.60008427329538
2022-10-07,0.2143258047858864,150.92285911592234
2022-10-10,-1.442677731456321,148.74552863577972
2022-10-11,-2.3808541271173933,145.20411457835218
2022-10-13,0.6791625492747588,146.19028654457435
2022-10-14,-0.5644993837349288,145.3650432779499
2022-10-17,0.8288428165597939,146.56989099694823
2022-10-18,5.085130771695168,154.0231616260741
2022-10-19,0.3042873335608043,154.49183459765214
2022-10-20,4.6378649062048805,161.65695717740874
2022-10-21,2.449043810277507,165.61600688104502
2022-10-24,-9.967642589070124,149.10799524485267
2022-10-25,-1.7116644543271775,146.55576669168667
2022-10-26,-3.534419632593022,141.37587090103847
2022-10-27,1.2537640160636745,143.14839069779234
2022-10-28,0.5871707286901895,143.98891614656085
2022-10-31,-4.621334756330652,137.33470631941603
2022-11-01,2.3446966730733765,140.55478860946246
2022-11-03,2.067256403847839,143.46041647790636
2022-11-04,1.4527291834796507,145.54450781482237
2022-11-07,-3.4595792664981477,140.509280198934
2022-11-08,0.4640848656944696,141.16136250323348
2022-11-09,-2.630702403356533,137.44782714725008
2022-11-10,-1.9534256963534056,134.7628859726763
2022-11-11,-2.210858082241929,131.7834698162869
2022-11-14,2.453604758513195,135.01691530263312
2022-11-16,-3.135595418661563,130.7833310919856
2022-11-17,-2.1144453135216623,128.01798907684358
2022-11-18,-0.3478457702091875,127.57268391673291
2022-11-21,2.360947116672363,130.58460751932657
2022-11-22,-1.006365320434499,129.27044931542656
2022-11-23,1.191179317130131,130.81029217083312
2022-11-24,1.5715265735807282,132.86601067327635
2022-11-25,-2.253613960532141,129.87172370794127
2022-11-28,1.7562567772612336,132.15260465730796
2022-11-29,1.167164767069595,133.69504329763282
2022-11-30,0.0768083589476109,133.79773226638403
2022-12-01,-0.1063288426632724,133.65546668615548
2022-12-02,2.2176631208591147,136.61949467986648
2022-12-05,-2.2891274858734434,133.49210027608825
2022-12-06,1.0096032538285504,134.83984086407972
2022-12-07,-0.2284489301354164,134.53180069022943
2022-12-08,-1.262611495888888,132.83318670908827
2022-12-09,-0.1472883958935744,132.63753883917013
2022-12-12,-3.3748509840216823,128.16121955447426
2022-12-13,-4.653502948144506,122.19723342412884
2022-12-14,-2.424358250514691,119.23473471371028
2022-12-15,2.7846926943183803,122.55505566037287
2022-12-16,2.0030568329079346,125.0099030768521
2022-12-19,1.0595269890544934,126.33441673894221
2022-12-20,2.531455343819333,129.53251608256315
2022-12-21,0.9267779445743196,130.7329948726685
2022-12-22,0.8901109018377262,131.8966635123291
2022-12-23,2.4273202439227592,135.09821792682254
2022-12-26,-0.1455251658020961,134.90161602118886
2022-12-27,-3.2828454331596646,130.47300448037868
2022-12-28,1.7594184055542694,132.7685705354861
2022-12-29,0.1646103364464357,132.9871213261397
2022-12-30,-0.0054194748551839,132.9799141225388
2023-01-02,-4.179149253315806,127.4224850344267
2023-01-03,-1.8450255231572956,125.07150766330024
2023-01-04,1.2638515407211504,126.65222583990602
2023-01-05,4.49605357780476,132.3465777711505
2023-01-06,1.3671987265024166,134.15601849700718
2023-01-09,-0.9646821666484118,132.861839311081
2023-01-10,1.6749495010073945,135.08720802565122
2023-01-11,1.3992227519785017,136.97737897535868
2023-01-12,-0.64364181017742,136.0957352937881
2023-01-13,0.2182192088517665,136.3927223306272
2023-01-16,-0.117739869154565,136.23213371781878
2023-01-17,5.839894760788567,144.18794695731617
2023-01-18,1.4232172108681107,146.2400546344101
2023-01-19,2.2375047150551275,149.51218275215422
2023-01-20,2.436702169747784,153.15534935331323
2023-01-23,-0.7502188502334528,152.00634905232377
2023-01-24,-0.5034411438038067,151.24108655000035
2023-01-25,2.7102707456180264,155.34012947411983
2023-01-26,-0.0544764720002866,155.25550565198165
2023-01-27,-1.1075082092058983,153.53603818164183
2023-01-30,1.5541968229110692,155.92229040908444
2023-01-31,-0.273782609800266,155.4954022931421
2023-02-01,-1.20345637557433,153.62408296052033
2023-02-02,-1.886097339437498,150.7265832190667
2023-02-03,-0.6359105288838762,149.76809700654974
2023-02-06,0.5527046958511805,150.59587231159188
2023-02-07,-1.3685321215459956,148.53491942528535
2023-02-08,2.348256845796426,152.0229008390878
2023-02-09,-0.5307290186110425,151.21607118940048
2023-02-10,1.954333757023874,154.1713379147002
2023-02-13,0.5610260454151028,155.03627927496657
2023-02-14,2.3220717313234163,158.6363328893062
2023-02-15,0.9040513106382432,160.07048673594042
2023-02-16,1.108964229411602,161.84561117568705
2023-02-17,0.9802178336109302,163.43205071934776
2023-02-22,-2.468596990917049,159.3975720330959
2023-02-23,0.8044100786489095,160.67978216765178
2023-02-24,-1.8858154791172368,157.64965796372235
2023-02-27,-1.3304895779492676,155.55214569484235
2023-02-28,0.8976854919759969,156.94851473920232
2023-03-01,-3.145758468790294,152.01129354515328
2023-03-02,-3.9238424408346906,146.04660989416675
2023-03-03,1.078848978061453,147.62223225250335
2023-03-06,2.2139834207217435,150.8905639998731
2023-03-07,2.28341289053442,154.3360185888463
2023-03-08,1.0007437469087943,155.88052664410216
2023-03-09,-2.1693241539496144,152.4989727283078
2023-03-10,-1.887045247511554,149.62124811093432
2023-03-13,-0.6276863118447218,148.68209601693076
2023-03-14,-0.7511478692905582,147.56527362068303
2023-03-15,0.099495811756145,147.7120948875421
2023-03-16,1.044217418468274,149.2545303115422
2023-03-17,-1.6940618292970444,146.72606628503777
2023-03-20,-0.5606853632808217,145.90339470725985
2023-03-21,1.1634030589429134,147.60083926438566
2023-03-22,0.2297793282207916,147.93999548129563
2023-03-23,-1.07994250254837,146.34232859182498
2023-03-24,1.000842921671441,147.8069854289454
2023-03-27,0.0466337188983922,147.87591332304254
2023-03-28,0.6753257954046354,148.87455751090326
2023-03-29,1.1395563342968096,150.5710669611751
2023-03-30,1.7964099891474072,153.27594064883147
2023-03-31,0.2471484354014785,153.65475973799195
2023-04-03,-1.165645653576708,151.8636897095923
2023-04-04,1.6286158796022132,154.33696587555255
2023-04-05,-0.3597685077750046,153.78171007647686
2023-04-06,-0.3359640464173585,153.2650588206541
2023-04-10,0.0452764961539342,153.33445186911635
2023-04-11,2.28593214481283,156.83957339346503
2023-04-12,6.920221982408914,167.69322002855597
2023-04-13,-0.0520133272927214,167.60599720517482
2023-04-14,1.69494767533942,170.44683115853337
2023-04-17,0.2232654542506651,170.82738005037533
2023-04-18,0.1773979513489898,171.13042432292784
2023-04-19,-1.1707472521867546,169.12691958251162
2023-04-20,0.9407981734944172,170.71806255283127
2023-04-24,-0.211785945976306,170.35650568910134
2023-04-25,-0.924115177764373,168.78221536371933
2023-04-26,-0.8165222838847574,167.4040709640402
2023-04-27,0.1110118423203188,167.58990930733657
2023-04-28,0.3207058112173699,168.12737988549912
2023-05-02,-2.376594147376798,164.1316744150024
2023-05-03,-0.3152489527053048,163.61425103035143
2023-05-04,1.1162796582925516,165.44064363267094
2023-05-05,2.5202254576616623,169.61012085082083
2023-05-08,-0.3964918501290104,168.93763054465336
2023-05-09,-0.3055189875445063,168.42149400623165
2023-05-10,1.296867055185258,170.60569687584928
2023-05-11,2.034970849613571,174.0774730750529
2023-05-12,-0.3974267755745053,173.38564258680913
2023-05-15,0.4636593959781887,174.18956140994004
2023-05-16,-2.868894435876179,169.19224677477314
2023-05-17,0.1557894746486487,169.4558304871698
2023-05-18,-0.0742392533407354,169.33002774387379
2023-05-19,1.9226939089793893,172.58572587337835
2023-05-22,-1.3112879235682162,170.32263009219818
2023-05-23,2.3268898614080324,174.28585010349704
2023-05-24,0.3517505066494619,174.8989014642544
2023-05-25,0.0389643228534408,174.96704963688805
2023-05-26,-0.5821451844558401,173.94848738304245
2023-05-29,-0.1833337222770903,173.6295811462784
2023-05-30,0.8450490655051324,175.0968362991955
2023-05-31,-0.1845484203625735,174.7736978537005
2023-06-01,0.2567396669193034,175.22241126343263
2023-06-02,2.0053487704810857,178.7362317333112
2023-06-05,0.3159925651683881,179.3010249368506
2023-06-06,1.123216359549839,181.31496338178187
2023-06-07,-0.0528866726209331,181.21907193068537
2023-06-09,4.712776477879754,189.7595217260667
2023-06-12,3.485526598906441,196.3736403297864
2023-06-13,-1.012983883430163,194.38440700194056
2023-06-14,0.4802532027135653,195.31794434214316
2023-06-15,1.9910243838777488,199.206772240084
2023-06-16,-0.738225491903377,197.7361770658098
2023-06-19,1.8341939261521607,201.36304201535637
2023-06-20,-0.0247762732164424,201.3131517579097
2023-06-21,3.0970204362483544,207.54786120870784
2023-06-22,-1.8733719940971616,203.65971770247626
2023-06-23,0.0334254857370375,203.727791952369
2023-06-26,0.2244695975636146,204.1850989070897
2023-06-27,-1.8003665917613931,200.5090186010115
2023-06-28,-1.1882171978204958,198.12653595881318
2023-06-29,0.8985653203560595,199.90683230136185
2023-06-30,-1.2714630410758931,197.36509081206447
2023-07-03,1.9459937941363803,201.20580323105887
2023-07-04,-0.622789509290611,199.95271459645193
2023-07-05,-0.6505707724355769,198.65188067659588
2023-07-06,-1.439120262245441,195.79304121044734
2023-07-07,1.885716031441076,199.4851419769988
2023-07-10,-1.802602718174362,195.88921738536743
2023-07-11,-1.3957095898151195,193.15517279290606
2023-07-12,-1.5823324457680754,190.0988158231245
2023-07-13,0.92123669537727,191.85007587196478
2023-07-14,-0.6650277032977381,190.57421971861848
2023-07-17,0.8672501477744898,192.2269749207483
2023-07-18,0.3227639979744401,192.84741439018782
2023-07-19,-1.7271677570008692,189.51661602863064
2023-07-20,1.0790632104890951,191.56162010995948
2023-07-21,1.1700330330283837,193.80295434385036
2023-07-24,-1.9416818864799623,190.0399174838928
2023-07-25,-0.5250605614860238,189.0420928261043
2023-07-26,0.8316943689490097,190.61434526708237
2023-07-27,-2.0435476800285124,186.71905023657536
2023-07-28,1.139992137812329,188.84763272907017
2023-07-31,1.9040510527843943,192.44338806820645
2023-08-01,-1.713694043472147,189.1454971898256
2023-08-02,0.4345498113893731,189.96742859111546
2023-08-03,0.1613640026892016,190.27396763769585
2023-08-04,-0.5265035761976788,189.27216839351016
2023-08-07,-0.1735283651212449,188.94372749406736
2023-08-08,-0.6980799412432237,187.624749232194
2023-08-09,-0.5550814245703695,186.58327910130936
2023-08-10,0.5043908798029628,187.52438814433367
2023-08-11,1.0723448331146246,189.53529623142924
2023-08-14,-0.9882581504005784,187.66219821853628
2023-08-15,-0.5329000436716247,186.66214628227456
2023-08-16,0.8435179461149245,188.23667498476885
2023-08-17,0.9203656476716392,189.96914067764797
2023-08-18,0.3904390631037868,190.7108544106961
2023-08-21,-0.358673484263905,190.0268251443118
2023-08-22,2.419655171392044,194.62481904594824
2023-08-23,0.4219561004959793,195.4460503429919
2023-08-24,-1.2825626453812022,192.93933230941974
2023-08-25,-1.2776652634318264,190.474213481005
2023-08-28,2.8091428804341456,195.82490628806957
2023-08-29,0.5405251694861724,196.8833891946793
2023-08-30,-1.4125584430651816,194.10229625761698
2023-08-31,-1.5489797032000374,191.09569108514128
2023-09-01,0.6687303400270128,192.3736059499119
2023-09-04,-0.3185634888219546,191.76077387922527
2023-09-05,-0.3634452341089389,191.0638284856708
2023-09-06,-0.6803619270630556,189.76390294026524
2023-09-08,-0.3029555451005805,189.18900267370842
2023-09-11,1.5716733903563762,192.1624358862117
2023-09-12,0.5277158499811474,193.1765075180931
2023-09-13,-0.0895966934759906,193.0034277547845
2023-09-14,0.266033927042919,193.516882352968
2023-09-15,0.3273117932373948,194.1502859308146
2023-09-18,-0.4215601019677994,193.33182578747386
2023-09-19,-0.1515909002377857,193.03875233231648
2023-09-20,0.8707711297336829,194.7196780568244
2023-09-21,-2.2474208171401,190.34350747710712
2023-09-22,0.1626598873301965,190.65312001190972
2023-09-25,-0.5711369194310145,189.56422965547458
2023-09-26,-1.3955001160652625,186.91886061061422
2023-09-27,0.8490853894927319,188.50596134626522
2023-09-28,3.127072286107313,194.40067902118446
2023-09-29,-0.9525885084026742,192.54884049257188
2023-10-02,-0.2758323320205424,192.0177285355627
2023-10-03,-1.259964668777691,189.59837299822516
2023-10-04,0.7368898996797268,190.99550425880616
2023-10-05,0.2896013113129925,191.54862974368854
2023-10-06,4.004086008368901,199.2184016264779
2023-10-09,-0.5307382437664043,198.16107338042605
2023-10-10,-0.1686069737150242,197.8269599915181
2023-10-11,0.9362428712874404,199.67910080192334
2023-10-13,-0.3094038323713688,199.0612860115975
2023-10-16,2.0034153500229523,203.04931037150695
2023-10-17,-0.8991031476030642,201.22368763077043
2023-10-18,-0.4855517798564523,200.24664243398644
2023-10-19,0.7588820084786452,201.76627817600053
2023-10-20,-0.324261061027864,201.1120287015906
2023-10-23,-0.1451606929135818,200.8200930871948
2023-10-24,-0.4652579013486702,199.88576173661087
2023-10-25,0.0149269999955681,199.91559868425645
2023-10-26,2.0325924267234896,203.97906800295158
2023-10-27,-2.4931380391200464,198.89358826672745
2023-10-30,-0.6875686707182971,197.526058265738
2023-10-31,-0.2272700479118539,197.07714069847904
2023-11-01,0.0916837915045487,197.25782849326015
2023-11-03,3.456133225747404,204.07532184420353
2023-11-06,0.6841429837187274,205.47148884010207
2023-11-07,1.105409451678252,207.74279009824457
2023-11-08,1.2450718505536695,210.3293370993126
2023-11-09,-4.0939905367895495,201.71847394237454
2023-11-10,1.456223438450066,204.65594563960718
2023-11-13,-0.378671168644118,203.880972578554
2023-11-14,0.4680943910719826,204.83532797565724
2023-11-16,-0.0248941594668372,204.78433594246656
2023-11-17,0.7402611176752227,206.30027475653804
2023-11-20,0.5229311205920739,207.37908309510695
2023-11-21,0.6934997432651802,208.8172565039572
2023-11-22,0.666771108958164,210.20958964084465
2023-11-23,0.320519289646648,210.8833519243306
2023-11-24,-0.1199053306834008,210.6304915438495
2023-11-27,1.7899512227355308,214.4006746026925
2023-11-28,1.3763014375564486,217.35147416938008
2023-11-29,0.1409227694209036,217.65777188615672
2023-11-30,2.783330391083072,223.71590679961838
2023-12-01,0.1878480568010543,224.13615278329632
2023-12-04,-0.3788299598888267,223.287057885611
2023-12-05,-0.0029820493451682,223.28039935536347
2023-12-06,-2.082502175403089,218.63058018153933
2023-12-07,1.5701101507516355,222.06332111361687
2023-12-08,1.0433697350993532,224.38026259887283
2023-12-11,-0.0223669183888275,224.3300756486567
2023-12-12,-2.868429389063565,217.89532583024211
2023-12-13,0.8917407707935698,219.83838728832387
2023-12-14,0.6441317682863934,221.25443617973644
2023-12-15,2.3517228230691467,226.45772725242827
2023-12-18,0.0665066805885183,226.60833676976006
2023-12-19,0.3539526922971658,227.41042307872644
2023-12-20,-1.1468656846137404,224.8023309732016
2023-12-21,0.1404791134926197,225.1181312948635
2023-12-22,0.2675434668404808,225.7204201478163
2023-12-26,0.8974236034840155,227.74608847610608
2023-12-27,-0.1471663250649069,227.41092292721672
2023-12-28,0.9464730669904942,229.56330606411734
2023-12-29,-0.0047378870112635,229.5524296140567
