,SPX FALCON ARMATA ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close
2022-08-17,0.7165961735320359,114.2903204668224
2022-08-18,0.0975457017238001,114.40180576192414
2022-08-19,-1.0380853951800884,113.21421732448731
2022-08-22,-0.4890408724556594,112.66055352833979
2022-08-23,1.6168358636883706,114.48208976201582
2022-08-24,0.540823456134798,115.10123575652209
2022-08-25,0.1932542469187392,115.32367378287752
2022-08-26,0.1152490274984874,115.45658319538782
2022-08-29,0.6235536188776925,116.17651689813519
2022-08-30,-0.4807815677644433,115.61796161881821
2022-08-31,-0.1763838678530582,115.41403018618207
2022-09-01,0.7904829075952247,116.32635836777064
2022-09-02,1.7767795339106662,118.39322129579277
2022-09-05,0.7882179148311907,119.32641787599195
2022-09-06,-1.5921276628361292,117.42658896791684
2022-09-08,-0.3893991694697618,116.9693308057391
2022-09-09,1.2476614420912968,118.42871204527452
2022-09-12,0.6914348922475666,119.24756948279494
2022-09-13,-0.9736733533084908,118.08648767427295
2022-09-14,0.7413569186588198,118.96193002064736
2022-09-15,-0.4381530197950956,118.44069473185536
2022-09-16,-0.6064160574452249,117.72245134045171
2022-09-19,0.9022217431703172,118.78456889303837
2022-09-20,0.3971989397242081,119.25637994123748
2022-09-21,0.3005516747875303,119.61480698844186
2022-09-22,1.629458548551188,121.56388068624803
2022-09-23,-0.9699159069389562,120.38481327037981
2022-09-26,-2.3069874884505293,117.60755069023762
2022-09-27,-0.539824178387982,116.97267669600181
2022-09-28,0.5116311271458729,117.57114532023427
2022-09-29,-0.3426483651714829,117.16828971288109
2022-09-30,1.4070784887088903,118.81693951301915
2022-10-03,3.27179275610634,122.70438353303336
2022-10-04,0.1647348841154583,122.9065204570511
2022-10-05,-0.081810443929764,122.80597008704656
2022-10-06,0.7260458556964222,123.69759774341135
2022-10-07,-0.535400759223803,123.03531986595152
2022-10-10,0.2218331969057851,123.30825304933342
2022-10-11,-0.9727620339820776,122.10875717890295
2022-10-13,-0.4427663629732903,121.56810067587003
2022-10-14,-0.8667718658487256,120.51438258136493
2022-10-17,0.9876136762751564,121.70459910561705
2022-10-18,0.872958090506093,122.76702925002753
2022-10-19,0.1074363241150955,122.89892563347907
2022-10-20,0.6316702947468222,123.67524163926875
2022-10-21,0.8909653465578149,124.77714518454627
2022-10-24,-1.0871690704920445,123.42060665505693
2022-10-25,-0.9356865140621284,122.2657766830119
2022-10-26,-1.0172849045419263,121.02198539339467
2022-10-27,2.920968527616541,124.55699949823241
2022-10-28,0.3045806254710514,124.9363759863721
2022-10-31,2.87030368447565,128.52242938955928
2022-11-01,1.2899560366940843,130.1803122259758
2022-11-03,0.9597150549946588,131.42967228104754
2022-11-04,0.0828254429894981,131.53852948933397
2022-11-07,-2.9633615117531376,127.64056733332099
2022-11-08,-0.4356091759698088,127.08455330975711
2022-11-09,-0.4445070001676376,126.51965357416347
2022-11-10,-4.534137585105236,120.78307840891239
2022-11-11,-0.4340196360588133,120.2588561315814
2022-11-14,0.8523571013985931,121.28389103187965
2022-11-16,-1.5043743467117232,119.45932728850225
2022-11-17,-0.5009907683994008,118.86084708679483
2022-11-18,0.2602867825110655,119.17022616134246
2022-11-21,2.4821672541209594,122.12823049178118
2022-11-22,-0.8373527951740622,121.10558634006163
2022-11-23,-1.096033258228224,119.77822883620226
2022-11-24,2.710433481261343,123.02473805384051
2022-11-25,-1.836274722467035,120.76566588657656
2022-11-28,0.1278917344052832,120.92011519124499
2022-11-29,1.3531137030085685,122.55630183959147
2022-11-30,0.4987504905177076,123.1675519961768
2022-12-01,-0.985702892513407,121.95348587351253
2022-12-02,0.7309597039441007,122.84491671280307
2022-12-05,-1.4711635433836023,121.03766708322436
2022-12-06,0.6584098408520811,121.83459099443809
2022-12-07,-0.1238666168919655,121.68367860836912
2022-12-08,-1.3071314300056702,120.09311300009205
2022-12-09,-0.674896560752869,119.28260871075337
2022-12-12,-1.1149967145459572,117.95261154260376
2022-12-13,-0.8022879999748822,117.00629189454047
2022-12-14,0.8524224415205506,118.00367978464057
2022-12-15,0.0832963536113728,118.10197254702841
2022-12-16,-0.378001674931705,117.65554511267327
2022-12-19,0.7664930898081179,118.55736673573799
2022-12-20,1.528991081601494,120.370098299709
2022-12-21,0.4532639781881453,120.91569259581124
2022-12-22,0.1578315379086037,121.10653569300804
2022-12-23,1.4039153461712583,122.80676893281856
2022-12-26,-0.7219920681698411,121.92011380194795
2022-12-27,-1.109630428485353,120.56725112075756
2022-12-28,1.48377889831528,122.35620255116615
2022-12-29,-0.1769745205798534,122.1396632483015
2022-12-30,0.0192231733648684,122.163142367515
2023-01-02,-2.515245036508007,119.09043999267386
2023-01-03,-0.5441655608771967,118.4423908319366
2023-01-04,0.3840703846221815,118.89729297796053
2023-01-05,0.8217565279481809,119.8743392445606
2023-01-06,0.2633207973980811,120.18999331053506
2023-01-09,0.1894452222804821,120.41768751052109
2023-01-10,1.2116153474001523,121.87668669338292
2023-01-11,1.747977413430779,124.00706364902105
2023-01-12,-0.7974465279496634,123.0181736255396
2023-01-13,-0.4486738126465495,122.46622329568574
2023-01-16,-0.4355040216351247,121.93287796808838
2023-01-17,1.0019364016351728,123.15456785801204
2023-01-18,0.0851615554848583,123.25944820365058
2023-01-19,0.2282207991968876,123.54075190142662
2023-01-20,-0.3079670189228167,123.16028713064097
2023-01-23,-0.3490295991050107,122.7304212742123
2023-01-24,0.7328366503884576,123.62983478248589
2023-01-25,0.8339716888546178,124.66087260354956
2023-01-26,-0.1094261542021524,124.52446100486465
2023-01-27,-0.5901353443129476,123.78959814815975
2023-01-30,0.10195206737722,123.91580420266976
2023-01-31,0.8389188615477439,124.95535725656453
2023-02-01,-0.6651504638921613,124.12421611811438
2023-02-02,-0.298474552526029,123.7537369194794
2023-02-03,-1.090742958628621,122.40390174799039
2023-02-06,0.5443036879182905,123.07015069936058
2023-02-07,-0.6007589271540659,122.3307957823722
2023-02-08,1.6801472912500337,124.38613333407434
2023-02-09,-0.7682334145118985,123.43055749478266
2023-02-10,0.2883944146416128,123.78652432855861
2023-02-13,0.2700941094914366,124.12086443911423
2023-02-14,-1.0731569223364712,122.78885279032201
2023-02-15,1.0580396716318718,124.08800756518528
2023-02-16,0.5755988645140819,124.80225672772863
2023-02-17,-0.733760229541569,123.88650740229019
2023-02-22,-0.5442566573058749,123.2122468382495
2023-02-23,-0.0558989875508508,123.14337243972827
2023-02-24,-0.2247598872632594,122.86659553466056
2023-02-27,-0.0381623445926848,122.81970676108332
2023-02-28,-0.7015832720263959,121.95802424369569
2023-03-01,-1.3024538075377845,120.36957731333582
2023-03-02,-0.7121273393985272,119.51239264496911
2023-03-03,-0.6195147409808532,118.77199575523461
2023-03-06,1.0159972535029649,119.97871597003845
2023-03-07,0.383639438176675,120.4390016419175
2023-03-08,0.9725870920466172,121.6103758256766
2023-03-09,-0.6258252769170136,120.84930735440574
2023-03-10,-0.7923646282689489,119.8917401894214
2023-03-13,-0.3061386040900449,119.52470528958624
2023-03-14,-0.6023110837657164,118.80479474178875
2023-03-15,0.5613874244656314,119.47174991913135
2023-03-16,0.5366435233615352,120.11288732731906
2023-03-17,-0.7709568609420736,119.18686878159347
2023-03-20,-0.8868769190965464,118.12982795177564
2023-03-21,0.2429479765557296,118.41682197849325
2023-03-22,0.1186913680284895,118.55737252447538
2023-03-23,-1.2726960060341683,117.04849757949734
2023-03-24,1.2511350744674576,118.51293238685162
2023-03-27,0.7363935919758591,119.38565402661108
2023-03-28,1.162609319794461,120.77364276682204
2023-03-29,-0.3754633378635574,120.32018201643032
2023-03-30,1.1951136432522436,121.75814492729461
2023-03-31,-1.144605255194453,120.36449480182952
2023-04-03,-0.6862446871825023,119.53849985099791
2023-04-04,0.455574611074927,120.08308690677889
2023-04-05,-0.4448603666884043,119.54888484603464
2023-04-06,0.1001163133082849,119.66857278214366
2023-04-10,0.2866298499152542,120.01157863270484
2023-04-11,2.330238860299838,122.80813507486343
2023-04-12,0.5885879300940422,123.53096893508766
2023-04-13,0.6190240704716077,124.29565536728265
2023-04-14,-0.0486215057949657,124.23522094800535
2023-04-17,-0.7674425973159593,123.28178694158076
2023-04-18,-0.4960173659607214,122.67028786928383
2023-04-19,-1.390147862799096,120.96498948417948
2023-04-20,1.18090446249417,122.39347044305376
2023-04-24,-0.0178873963333936,122.37157743790941
2023-04-25,-0.795459818841393,121.39816070970846
2023-04-26,-0.0327445325642883,121.35840944944242
2023-04-27,1.0931441341543335,122.685031783642
2023-04-28,0.8834776070261396,123.76892656662338
2023-05-02,-1.6258088728172917,121.7566803767125
2023-05-03,-0.0048209098549634,121.75081059690913
2023-05-04,0.5049124301790275,122.36554557345666
2023-05-05,1.0979558441908566,123.70906523235645
2023-05-08,-0.4637809983010776,123.1353260946329
2023-05-09,0.6926345791516519,123.98820394231548
2023-05-10,1.1861644602319863,125.45890795235918
2023-05-11,0.5250005179271655,126.11756786889484
2023-05-12,-0.6889519915669551,125.24867837334628
2023-05-15,0.2158239731965494,125.5189950473878
2023-05-16,-0.6281144055905741,124.73059215774265
2023-05-17,1.3679557564899136,126.43685147326845
2023-05-18,-0.0853406782478027,126.328949406666
2023-05-19,1.2275818015940132,127.87974059972714
2023-05-22,0.3415262452872269,128.31648347628044
2023-05-23,-0.1171583792263675,128.16614996395936
2023-05-24,-0.6503390490007033,127.33263544314293
2023-05-25,0.8271635964368418,128.38588464991224
2023-05-26,0.3942771046854032,128.89208079873467
2023-05-29,-0.2859156304122923,128.52355819336745
2023-05-30,-0.5133871657802436,127.8637347405986
2023-05-31,0.1217473653434497,128.01940546887502
2023-06-01,1.1992988550211248,129.55474073286808
2023-06-02,1.0608975686538846,130.92918382737892
2023-06-05,0.3540732773933186,131.39276907962085
2023-06-06,1.3925543487287806,133.22248479935428
2023-06-07,0.9973067360537602,134.55112161419643
2023-06-09,0.6251139023018881,135.3922193811099
2023-06-12,0.085360993630168,135.50779152487155
2023-06-13,-0.3697274041615239,135.00678208483004
2023-06-14,1.1037067111550949,136.49686099921485
2023-06-15,0.4044533336239997,137.0489271038183
2023-06-16,0.2883324918021346,137.44408369032482
2023-06-19,0.3052769150921897,137.86366874899136
2023-06-20,-0.0869715135856541,137.74376662959565
2023-06-21,1.0225495291452669,139.15226486669354
2023-06-22,-0.6677926961008551,138.22301620545485
2023-06-23,0.9220275081737616,139.49747043749662
2023-06-26,-0.4375119978428099,138.88715226764535
2023-06-27,-0.8835039064046701,137.6600788518665
2023-06-28,-0.2820147149740215,137.2718571728594
2023-06-29,1.2729736751584395,139.019291778071
2023-06-30,0.4536199718206513,139.64991105025996
2023-07-03,0.8090517092724792,140.77975104260958
2023-07-04,-0.1853854885330297,140.51876581338365
2023-07-05,0.4108672018508397,141.09611133455644
2023-07-06,-1.1268163946486776,139.5062172198269
2023-07-07,1.6200647039972704,141.76630820488708
2023-07-10,-0.2942953664965997,141.3490965285868
2023-07-11,-0.2916911653800147,140.93679370166845
2023-07-12,-0.2159099515811946,140.6324971386271
2023-07-13,0.6200956057047291,141.50455307357655
2023-07-14,-1.4630430254216953,139.43428057917944
2023-07-17,0.5727655964176126,140.2329121679494
2023-07-18,-0.1170231126529919,140.06880724916653
2023-07-19,-0.4064259789939073,139.49953122803902
2023-07-20,0.7802206931420308,140.5879354375163
2023-07-21,1.028227293241879,142.0334989606901
2023-07-24,0.5955042959215673,142.87931454864872
2023-07-25,0.1288535064388307,143.0634195554204
2023-07-26,0.4275778313890699,143.67512702226654
2023-07-27,-0.7416587962603471,142.60954780466767
2023-07-28,0.2846155198163558,143.01543671045968
2023-07-31,0.5658831316101898,143.8247369424028
2023-08-01,0.0890539473083817,143.9528185478559
2023-08-02,-0.1675343235855053,143.7116481670195
2023-08-03,-0.2237042838582947,143.3901590536665
2023-08-04,-0.1674771657187435,143.15001327936383
2023-08-07,-0.5982274454795156,142.2936506117191
2023-08-08,-0.5712351593417986,141.480819249914
2023-08-09,-0.2090160741687552,141.18510159581604
2023-08-10,0.102158217395698,141.32933377883464
2023-08-11,0.2531729561918716,141.6871414311288
2023-08-14,-0.7890270876216743,140.56919150556035
2023-08-15,-0.520001032811912,139.83823025791608
2023-08-16,-0.7115551186350211,138.84320417270726
2023-08-17,-0.3688296271787239,138.33110930039408
2023-08-18,0.5407716262828322,139.0791646898129
2023-08-21,-0.2926601464591338,138.67213540273755
2023-08-22,0.8263402993867297,139.8180391415905
2023-08-23,0.6174229282264188,140.68130777304728
2023-08-24,-0.5874106664108925,139.85493076554206
2023-08-25,-0.6151946497312211,138.99455071408715
2023-08-28,0.8946198988863507,140.23802362314305
2023-08-29,0.7676624613246474,141.31457828700152
2023-08-30,-0.4674834730775346,140.65395598846058
2023-08-31,-1.1849354330076167,138.98729742602637
2023-09-01,1.183763398091231,140.63257818095187
2023-09-04,-0.0541117455705841,140.55647943805724
2023-09-05,-0.7631638285451325,139.4838032283095
2023-09-06,-0.76758026871242,138.41315307667935
2023-09-08,-0.294072540625756,138.00611800086654
2023-09-11,0.7743938747469814,139.07482892544132
2023-09-12,1.1084795545453383,140.61644496959875
2023-09-13,0.4670421413617509,141.27318302529153
2023-09-14,0.2710815295411617,141.65614853066796
2023-09-15,-0.1444853563762227,141.4514761396346
2023-09-18,-0.3054350746358736,141.01943371791396
2023-09-19,-0.261610771314813,140.65051168966073
2023-09-20,0.3058491882359071,141.08069013791322
2023-09-21,-1.0323047555960696,139.6243074643918
2023-09-22,-0.0240879008547079,139.5906748996407
2023-09-25,-0.043231819216094,139.53032731142557
2023-09-26,-1.005449025832417,138.12742099473206
2023-09-27,-0.6358468299878406,137.2491421669931
2023-09-28,0.8878101923327719,138.46765404004097
2023-09-29,0.3780782269967808,138.9911700913996
2023-10-02,-0.5914508076613867,138.169105693316
2023-10-03,-1.0883583994508617,136.66533062605666
2023-10-04,-0.1402060042614672,136.47371762677514
2023-10-05,-0.4161440423628759,135.9057903814802
2023-10-06,0.2988675769632687,136.31196872414608
2023-10-09,0.5782878384038792,137.10024426156673
2023-10-10,1.6226887366780351,139.32495448315726
2023-10-11,0.2087560889269868,139.6158038090356
2023-10-13,-1.230158197077058,137.89830855406373
2023-10-16,0.3442179164420134,138.3729792385773
2023-10-17,0.0387343834106435,138.42657715889231
2023-10-18,-1.0601141149243487,136.95909747562425
2023-10-19,0.6342885207598847,137.82781330904848
2023-10-20,0.2760099371473146,138.20823176993432
2023-10-23,0.5864328703303334,139.01873027053554
2023-10-24,0.3790112836024262,139.5456269445817
2023-10-25,-0.2871975787675618,139.14485528272084
2023-10-26,1.2033530738729148,140.8192591759015
2023-10-27,-1.2910572126930364,139.00120197345012
2023-10-30,-0.6737324190483229,138.06470581288815
2023-10-31,0.0841363433909947,138.18086840787265
2023-11-01,1.0153267780000697,139.58385576689082
2023-11-03,2.3001073487108004,142.79443429099896
2023-11-06,-0.3125756304922844,142.34809368770598
2023-11-07,0.8719455969321555,143.5892916229328
2023-11-08,-0.3590413700237937,143.07374666308235
2023-11-09,-0.2226301380881534,142.75522138331843
2023-11-10,1.0038824280876657,144.1883159659632
2023-11-13,-0.0346147981594158,144.13840547142212
2023-11-14,1.4730519923854768,146.26163912501156
2023-11-16,0.584705009821862,147.11683825642308
2023-11-17,0.1675748029005053,147.36336900816474
2023-11-20,0.232011662059528,147.7052692098675
2023-11-21,-0.5431068609455081,146.90307175881068
2023-11-22,0.2097496693316936,147.21120046606288
2023-11-23,0.511446377070679,147.9641068174888
2023-11-24,-0.5672930465445036,147.12471672813152
2023-11-27,-0.0308825066790308,147.07928092766144
2023-11-28,0.4065596461311882,147.67724593173324
2023-11-29,-0.2338351743858324,147.33192458618058
2023-11-30,0.8440256396897716,148.57544380513633
2023-12-01,0.7912049635523832,149.75098009114254
2023-12-04,-0.799996350896548,148.55297771498158
2023-12-05,0.2087917372075809,148.86314405782628
2023-12-06,-0.254989161414898,148.48355917513737
2023-12-07,0.5545483813092833,149.3069723490535
2023-12-08,0.052573084147256,149.3854676292643
2023-12-11,-0.2154363834525718,149.0636369804001
2023-12-12,-0.1591611545037841,148.82638557483676
2023-12-13,1.16009769874299,150.55291704901282
2023-12-14,0.8603269883129983,151.84816442607797
2023-12-15,-0.3064312945561198,151.38285413006744
2023-12-18,0.2610083264397822,151.77797598414912
2023-12-19,0.0991360257029727,151.92844263743223
2023-12-20,-0.6245750941979655,150.979535423716
2023-12-21,0.6810395067787356,152.0077657071025
2023-12-22,0.5345054724765985,152.82025553339636
2023-12-26,0.4581966313634611,153.52047279629141
2023-12-27,0.3957347030387081,154.12800658341544
2023-12-28,0.0976695420058959,154.27854270154828
2023-12-29,0.018284148423775,154.30675121928186
