,ALASKA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES - BDR NIVEL I,Close
2022-09-15,-2.0256535711127177,117.12824422719257
2022-09-16,-2.0603888413796345,114.7149469530316
2022-09-19,5.684042108006393,121.23539284201911
2022-09-20,0.1734035404276523,121.44561930545855
2022-09-21,-0.3775689114547398,120.98707840263747
2022-09-22,4.313962073479094,126.20641507873766
2022-09-23,-5.332709910057531,119.47619307470548
2022-09-26,-6.365613489677702,111.87080041138864
2022-09-27,0.2301579208898063,112.12827991969829
2022-09-28,0.7156868039934094,112.93076722262836
2022-09-29,-2.359669524510577,110.26597432468002
2022-09-30,4.425492400388298,115.14578663863284
2022-10-03,10.629182708478655,127.38484268156813
2022-10-04,0.0483664240284342,127.44645417472745
2022-10-05,0.8902074251078362,128.58099197282752
2022-10-06,1.276337207166356,130.2221190147203
2022-10-07,-1.4195072939058972,128.37360653702754
2022-10-10,-0.1474151499855969,128.18436439240907
2022-10-11,-1.9533312216239,125.680499181492
2022-10-13,0.6143228268265633,126.45258317683347
2022-10-14,-4.402543674051451,120.88545297550714
2022-10-17,2.410568952801473,123.79948017338813
2022-10-18,3.2692810037643127,127.84683306145568
2022-10-19,-0.2221499972100749,127.56282132537649
2022-10-20,2.452474554607509,130.69126705952078
2022-10-21,4.299054717661321,136.30975614161446
2022-10-24,-6.296391558904013,127.7271601619512
2022-10-25,-1.9045771095609896,125.29449790681437
2022-10-26,-3.3753829144657965,121.06532883170206
2022-10-27,3.257779157738616,125.00936988162897
2022-10-28,0.0169471603101323,125.0305554199455
2022-10-31,3.6743280116184,129.62458814082262
2022-11-01,2.4214348887051207,132.7633631424048
2022-11-03,-0.2862438575230053,132.38333617036872
2022-11-04,2.7919787970584142,136.079450847084
2022-11-07,-5.574233030125342,128.49406515075265
2022-11-08,0.5671467696497068,129.22281509044674
2022-11-09,-2.462275410561543,126.04099348963926
2022-11-10,-8.72088335972878,115.04910546196447
2022-11-11,3.269628808129688,118.81078415764436
2022-11-14,1.296521282486096,120.35119126013684
2022-11-16,-5.455065564176131,113.78595486962936
2022-11-17,-2.637540329076326,110.7848044211183
2022-11-18,-0.868814363306547,109.82229012794656
2022-11-21,3.048046825121542,113.1697249554672
2022-11-22,-1.5299592195451628,111.43827431477713
2022-11-23,-0.8316821228906313,110.51146210924331
2022-11-24,5.42067940366826,116.50193417449172
2022-11-25,-5.617068426610983,109.95794081358524
2022-11-28,0.558994176475891,110.57259929930599
2022-11-29,5.907718440752618,117.1049171385306
2022-11-30,2.3612780301200287,119.87008981911298
2022-12-01,-1.4461099148090906,118.13663656534823
2022-12-02,1.2062653041526872,119.56167782372899
2022-12-05,-4.0301477192562825,114.74316559181143
2022-12-06,1.485755967737834,116.44796902216308
2022-12-07,-0.2861160816755914,116.11479265600606
2022-12-08,-2.375054700947643,113.35700281453398
2022-12-09,0.0524456165709397,113.41645359358641
2022-12-12,-5.184418320382012,107.53647019515296
2022-12-13,-3.0956621008228047,104.207504442759
2022-12-14,-0.4194483459343034,103.77040778903444
2022-12-15,0.8522087731898331,104.65474830818745
2022-12-16,-2.3460076682697677,102.19953988766895
2022-12-19,1.9686915793875048,104.21153362361026
2022-12-20,5.5748237007242185,110.02114289894747
2022-12-21,0.8591292223207203,110.96636668832357
2022-12-22,0.3208442002271994,111.32239584004591
2022-12-23,3.377656468047752,115.08248394352294
2022-12-26,-1.8552795060791996,112.94738220383188
2022-12-27,-1.4011757524358015,111.36479087138079
2022-12-28,2.7708564181750277,114.45054932682764
2022-12-29,-1.767268745515993,112.42790053950326
2022-12-30,0.0024502731969411,112.43065533021606
2023-01-02,-4.931976543065419,106.88560178211507
2023-01-03,-4.963486682305129,101.5803491723581
2023-01-04,1.1462419852366068,102.7447057833216
2023-01-05,4.953290237672747,107.83394926461246
2023-01-06,3.953982710416892,112.09768497449495
2023-01-09,0.2606137334180136,112.38982693638215
2023-01-10,3.6647958141465375,116.50868460947322
2023-01-11,2.2956063731123466,119.18326539859765
2023-01-12,1.479643684075116,120.9467530575425
2023-01-13,-1.4654927365888804,119.17428717634412
2023-01-16,-3.3577225516168374,115.17274526009541
2023-01-17,4.168035409767046,119.97318606493698
2023-01-18,-0.2292098796254804,119.69819566957469
2023-01-19,0.1956630329150943,119.93240078956642
2023-01-20,-1.0582041863264169,118.66327110364945
2023-01-23,-0.6298503855518778,117.91587003309465
2023-01-24,2.7782657911138653,121.1918863125184
2023-01-25,2.795380655022317,124.57966085795519
2023-01-26,-0.261679583358565,124.25366132047257
2023-01-27,-2.859087268889726,120.70114070852958
2023-01-30,-0.2081677656353031,120.44987984082032
2023-01-31,2.7671457068219274,123.78290351970774
2023-02-01,-1.6693585562028157,121.71652302868523
2023-02-02,-2.306794260783862,118.90877326103386
2023-02-03,-3.5955671317551507,114.63332849288686
2023-02-06,-0.8762614982573691,113.6288407711328
2023-02-07,-0.8192157332325922,112.69797543004587
2023-02-08,2.4590846554816137,115.46931405088456
2023-02-09,-3.839550549285165,111.035811368988
2023-02-10,1.1365968300934837,112.2978408812765
2023-02-13,1.1664606906663488,113.60775105162364
2023-02-14,-1.370284144950129,112.05100205152883
2023-02-15,1.8661454443802183,114.14203672169582
2023-02-16,1.0716715080296702,115.365264407927
2023-02-17,-0.02558982958345,115.33574263336652
2023-02-22,-2.399612822564956,112.56813136413574
2023-02-23,0.9743726613347324,113.66496446152324
2023-02-24,-3.544778541436089,109.63579319216021
2023-02-27,0.6582595633924493,110.35748128574878
2023-02-28,-1.544931198772237,108.65253412718602
2023-03-01,0.2776255427492824,108.95418131476747
2023-03-02,-1.966421963589271,106.811682363145
2023-03-03,0.5380875554447107,107.38642273370222
2023-03-06,1.3049066458253655,108.78771530066842
2023-03-07,-0.9673375547987196,107.73537087555755
2023-03-08,5.213691169491486,113.3523603933154
2023-03-09,0.3624977815681829,113.76326018509633
2023-03-10,-3.87449460417697,109.35550880768896
2023-03-13,-1.2631410714316171,107.97419446206602
2023-03-14,-0.0739445398646454,107.8943534407985
2023-03-15,-1.3781890061391078,106.40736532343254
2023-03-16,1.3646706382193896,107.85947539490427
2023-03-17,-0.900622105700033,106.88806911640567
2023-03-20,-1.4152332244919965,105.37535364925233
2023-03-21,0.0043737785700548,105.37996253388836
2023-03-22,-0.0072877966821871,105.37228265647512
2023-03-23,-5.362936220402325,99.72123434362629
2023-03-24,1.4907221359604206,101.2078008582397
2023-03-27,1.7005059922375887,102.92884557644595
2023-03-28,1.8952517305970584,104.87960630351712
2023-03-29,0.733014800991616,105.64838934094364
2023-03-30,3.6778294936145928,109.53395696365364
2023-03-31,-1.322274517920563,108.08561736225317
2023-04-03,-0.126806161126991,107.94855814014569
2023-04-04,-0.3886549726808241,107.52901070099676
2023-04-05,0.1456275706206655,107.68560258699306
2023-04-06,-0.6911354952305659,106.94134916426142
2023-04-10,0.8224911339153484,107.82093227962693
2023-04-11,7.835412581401835,116.26914717284957
2023-04-12,2.203580898796398,118.83123189114396
2023-04-13,0.0364789860196612,118.87458031961252
2023-04-14,0.1989451309546419,119.11107550910116
2023-04-17,-0.2308125596398591,118.83615218690403
2023-04-18,-1.0758799223426374,117.55761788504059
2023-04-19,-5.009609176295693,111.66844067203697
2023-04-20,1.272892590696717,113.08985997949789
2023-04-24,-0.4756546722846755,112.55194277662521
2023-04-25,-1.515596657373286,110.84610929409399
2023-04-26,-0.5991154796761933,110.18201309469428
2023-04-27,2.339095415847825,112.75927551208113
2023-04-28,1.672136457871365,114.64476446755026
2023-05-02,-4.004744605725219,110.05353444678966
2023-05-03,1.4621541361225845,111.66268675265249
2023-05-04,0.7359747372575942,112.48449591809509
2023-05-05,5.8547610878066925,119.07019441492324
2023-05-08,0.0616459877056385,119.14359641233334
2023-05-09,1.1979522705814372,120.57087983080727
2023-05-10,2.2542169563720016,123.28880904840024
2023-05-11,1.7750160596561535,125.47720520876815
2023-05-12,0.803046385071382,126.48484536928576
2023-05-15,1.1485013790660137,127.93752556266152
2023-05-16,-2.528039470263177,124.7032144191594
2023-05-17,2.368100397695416,127.65631173575848
2023-05-18,0.5852839796923748,128.40346367741404
2023-05-19,-0.2556255931846829,128.07523156171897
2023-05-22,0.9973068286609488,129.3525345919073
2023-05-23,-0.2034193051076105,129.08940656490137
2023-05-24,-0.1314220848632419,128.91975457545618
2023-05-25,-0.0767585027368733,128.820797702112
2023-05-26,2.1662971890943794,131.6114390217018
2023-05-29,-0.6119384735097322,130.80605799078822
2023-05-30,-1.4655423177569291,128.88903985674355
2023-05-31,-0.8407904645860387,127.80535309973155
2023-06-01,4.088982554472631,133.03129169166172
2023-06-02,2.102868554446191,135.82876489221925
2023-06-05,1.675722730314133,138.1048783798231
2023-06-06,2.5090042040491145,141.56993558436977
2023-06-07,0.9105193592218396,142.85895725470334
2023-06-09,2.8064665624564,146.86824612153046
2023-06-12,0.832247853405077,148.0905539472106
2023-06-13,-1.442110037547084,145.9549252040788
2023-06-14,3.2689523139773025,150.72612210890136
2023-06-15,0.9876717442786952,152.21480142821798
2023-06-16,-0.135379690585069,152.00873350101978
2023-06-19,2.2859541071301503,155.48358338768287
2023-06-20,0.0997267889634834,155.63864217276077
2023-06-21,1.5372452997645336,158.03118988417887
2023-06-22,-2.3003525618074616,154.39591535922335
2023-06-23,-0.3952071827777459,153.78573161180825
2023-06-26,-0.3088916732366553,153.3107002922333
2023-06-27,-1.8808144105177949,150.42721054827123
2023-06-28,-1.352074751648702,148.39332221483863
2023-06-29,1.7169837051623338,150.94121137681645
2023-06-30,0.5037525134460541,151.7015815229531
2023-07-03,2.1013344382593946,154.88933909887905
2023-07-04,-1.285241972441864,152.89863630194245
2023-07-05,0.0695930246294107,153.0050430875621
2023-07-06,-4.117887316287594,146.704467824979
2023-07-07,3.7078789725793593,152.14409193929583
2023-07-10,-1.786524915242882,149.42599982973027
2023-07-11,-0.0291863064249997,149.38238789954136
2023-07-12,0.5761961420301054,150.24312345549097
2023-07-13,2.3940619594998047,153.8400369209032
2023-07-14,-1.7665436107824006,151.1223855778517
2023-07-17,0.1736593361659544,151.38482370944436
2023-07-18,0.5930063487273429,152.28254532505107
2023-07-19,-0.1235184961405289,152.09444821518105
2023-07-20,-0.02111114688087,152.0623393328207
2023-07-21,2.543998719578977,155.9308032984095
2023-07-24,2.294566868714898,159.5087398490158
2023-07-25,0.6776181062033038,160.58959995120946
2023-07-26,0.4871741263396068,161.37195093176405
2023-07-27,-2.879689383847439,156.72493999227453
2023-07-28,0.9062087431783272,158.1451951012255
2023-07-31,1.908257869059504,161.16301323128414
2023-08-01,-1.8153626437125256,158.23732009360194
2023-08-02,0.0918844292012943,158.38271555195337
2023-08-03,-0.7753428399311035,157.15470650723285
2023-08-04,-0.6561151054572778,156.12359073890184
2023-08-07,-1.0900949187065634,154.42169540935484
2023-08-08,0.0733897488652823,154.5350251038093
2023-08-09,-1.1069245268049754,152.824439008431
2023-08-10,0.7859271452746563,154.02552775921197
2023-08-11,-0.7821686864961541,152.82078831186897
2023-08-14,-3.005072219714733,148.22841325635994
2023-08-15,-1.107600475317594,146.58663464657678
2023-08-16,0.0207016256136505,146.61698046288097
2023-08-17,-1.1579727650572469,144.9191957601715
2023-08-18,0.9895204705567816,146.35320086798467
2023-08-21,-1.3294789721600142,144.4074658373617
2023-08-22,3.204130718362719,149.03446980986575
2023-08-23,3.391066242705421,154.0883274055831
2023-08-24,-1.2381741322540885,152.1804455948242
2023-08-25,-1.6921087165644222,149.6053870100076
2023-08-28,0.6854096492405315,150.63079676835784
2023-08-29,1.7819767576850332,153.31500255668576
2023-08-30,-0.5271518646668416,152.50679966189418
2023-08-31,-4.053655385777422,146.32469956372302
2023-09-01,3.550250445632841,151.51959286205502
2023-09-04,-0.2407808140788114,151.15476275287287
2023-09-05,-1.5070653921994135,148.8767616347632
2023-09-06,-1.165419663871936,147.14172257973593
2023-09-08,-0.605353007325049,146.25099573706962
2023-09-11,2.3290396098822,149.6572393576331
2023-09-12,0.8933575136334415,150.9942135501309
2023-09-13,0.509420222280843,151.7634086084292
2023-09-14,2.2737167293853666,155.21407861904453
2023-09-15,-1.042719026895178,153.59563188886372
2023-09-18,0.494547654992572,154.3552354845411
2023-09-19,-1.364060320036986,152.24973696539683
2023-09-20,0.8042216989852413,153.4741623867205
2023-09-21,-4.12434555194462,147.14435759693953
2023-09-22,-0.2274799016170448,146.80963375704297
2023-09-25,-1.571788721515388,144.50209649155173
2023-09-26,-2.9597734942566456,140.2251617409496
2023-09-27,-1.8393124040745332,137.64598294741475
2023-09-28,1.5440957063254546,139.77136866003525
2023-09-29,1.6649631579024993,142.09851045352093
2023-10-02,-3.377081944179272,137.29972731404737
2023-10-03,-3.624512355974885,132.3232817328299
2023-10-04,0.582889323043001,133.0945800139507
2023-10-05,-1.0806692226348449,131.65626785074483
2023-10-06,0.5089690576390637,132.32635751654752
2023-10-09,2.3309889797010763,135.4108703274981
2023-10-10,3.573690918719641,140.25003630335112
2023-10-11,0.0309831143734617,140.2934901325078
2023-10-13,-2.6102889450153377,136.63142466900277
2023-10-16,2.033261886662663,139.4094993520018
2023-10-17,-1.103772567219563,137.87073554205628
2023-10-18,-2.105983570084602,134.9672005035858
2023-10-19,-0.6570472442594233,134.0804022320229
2023-10-20,-0.3942830617575943,133.55174591688558
2023-10-23,0.6849358804420502,134.46648974362714
2023-10-24,1.519412989555713,136.5095910553914
2023-10-25,-1.061545149755827,135.0604801125914
2023-10-26,2.681040571806226,138.68150638088625
2023-10-27,-2.223772969654658,135.5975445280782
2023-10-30,-2.5777280553645143,132.10220858039253
2023-10-31,0.8125313527532763,133.17558044278775
2023-11-01,3.3380342563244403,137.6210269390269
2023-11-03,6.078708275753386,145.98660769274633
2023-11-06,-0.8291089060626811,144.77621972670698
2023-11-07,2.722836167798892,148.71823899979776
2023-11-08,-0.4893472636921747,147.99049036664107
2023-11-09,-0.3675340617282363,147.446574906425
2023-11-10,3.1223327537931667,152.0503476090745
2023-11-13,-0.2132837962889988,151.72604885542324
2023-11-14,3.7633875031351183,157.43608801704892
2023-11-16,3.4324179439782165,162.83995255244344
2023-11-17,-0.7286944754298474,161.6533468144012
2023-11-20,1.5793327290323678,164.20639102821724
2023-11-21,-2.01287522405601,160.9011212668937
2023-11-22,0.1253556146735057,161.10281985647438
2023-11-23,0.8642722990803042,162.49518690153113
2023-11-24,-1.3850709286562068,160.24451330729246
2023-11-27,0.7324156078724497,161.4181691335143
2023-11-28,1.72629256760366,164.20471899002808
2023-11-29,-0.4672724863268085,163.43743551693743
2023-11-30,1.1921725757568336,165.3858918016906
2023-12-01,2.2080065991997966,169.03762320681736
2023-12-04,-3.427993809442098,163.2430239476596
2023-12-05,0.7950982344696378,164.5409663489623
2023-12-06,-0.3885577152933361,163.90162972939518
2023-12-07,0.944340787921516,165.44941967099797
2023-12-08,0.1031945245310028,165.62015441296677
2023-12-11,-0.5810767114983517,164.65777426612541
2023-12-12,-0.5136000562839804,163.81209184481864
2023-12-13,3.6832154043743737,169.8456440458749
2023-12-14,1.997761951488486,173.23875569888395
2023-12-15,-1.2354901827605902,171.09840787948764
2023-12-18,1.1670234517733302,173.09516642505204
2023-12-19,0.9056375664498796,174.66278127790625
2023-12-20,-1.0320930016820773,172.8600989357937
2023-12-21,1.2501669871526566,175.0211388266484
2023-12-22,0.927356545911584,176.64420881428634
2023-12-26,1.095980151268483,178.58019428125618
2023-12-27,0.9793489178678616,180.329117481476
2023-12-28,-1.0526092620305794,178.430956488728
2023-12-29,0.0244741284431304,178.47462591020135
