,FUNDO DE INVESTIMENTO EM ACOES CAIXA PETROBRAS PLUS,Close
2022-04-25,-0.6381381116723928,113.93132239475885
2022-04-26,-0.1439018402122016,113.7673731252547
2022-04-27,0.2708798478752383,114.07554601250804
2022-04-28,0.6569445487776049,114.82495909352551
2022-04-29,0.021614421254501,114.84977784388929
2022-05-02,-1.6474091176253314,112.95773213211662
2022-05-03,0.6061187288468606,113.64239010225005
2022-05-04,4.311811740602667,118.54243602098035
2022-05-05,-0.6165043114383151,117.811616792027
2022-05-06,3.467664682163885,121.89692861901037
2022-05-09,-3.7006922549418952,117.38589842259461
2022-05-10,1.144263256994016,118.72910212713667
2022-05-11,4.619713054449659,124.21404595753486
2022-05-12,0.3427947370887363,124.63984516980227
2022-05-13,0.2028208113481033,124.89264071503868
2022-05-16,2.795941696517934,128.38456613267277
2022-05-17,0.0737370251801428,128.47923309252943
2022-05-18,-2.2582392793568107,125.57786458501754
2022-05-19,0.8315533186812107,126.62211148550324
2022-05-20,1.3883258048554614,128.38003893390933
2022-05-23,3.665507991083228,133.08581951998755
2022-05-24,-2.4153990726685115,129.87126586944848
2022-05-25,1.824937471443544,132.2413352649381
2022-05-26,0.2769315978953246,132.60755330776541
2022-05-27,-3.772023997858953,127.60556457402289
2022-05-30,-1.9474924609107716,125.12045582424118
2022-05-31,0.673127867157719,125.96267647990891
2022-06-01,-0.0864504485539763,125.85378118108143
2022-06-02,-0.8425773604467057,124.7933657135835
2022-06-03,2.278360306130778,127.6366082226864
2022-06-06,-0.0590312789772506,127.56126270040937
2022-06-07,0.313519556471542,127.9611922054572
2022-06-08,-0.3505094327344804,127.51267615653757
2022-06-09,-1.0709501290503742,126.14707898668354
2022-06-10,-1.1337484835609368,124.7168883916156
2022-06-13,-1.3630576881691114,123.0169252559484
2022-06-14,0.7934651175017127,123.9930216464775
2022-06-15,-1.1853921815362711,122.52321806222957
2022-06-17,-6.847311214966245,114.13367201091698
2022-06-20,0.8098189753909413,115.05794814417185
2022-06-21,-1.0022975906916032,113.90472510202362
2022-06-22,-0.4475625725266274,113.39493018412762
2022-06-23,-1.999773287734241,111.12728866066054
2022-06-24,-0.6184304045732114,110.44004371980517
2022-06-27,6.336248671408118,117.43779952270387
2022-06-28,1.3694801565120152,119.04608688341166
2022-06-29,-1.3033067538073095,117.49455119291684
2022-06-30,-1.0416480318157229,116.2706715129251
2022-07-01,1.749510335961335,118.30483892873538
2022-07-04,2.235694717686898,120.9497739634331
2022-07-05,-4.027845546116271,116.07810387980926
2022-07-06,-1.4241051809765426,114.42502958847757
2022-07-07,2.780060209085633,117.6061143053013
2022-07-08,0.8459185427049265,118.6009662335646
2022-07-11,-0.0661869758209698,118.52246784072015
2022-07-12,-1.8465505069624188,116.33389060994297
2022-07-13,0.3936031154687214,116.79178442772968
2022-07-14,-3.011815097769266,113.27423183138119
2022-07-15,1.860165033978856,115.3813194844167
2022-07-18,3.119258984186146,118.98036165850688
2022-07-19,1.1073219686237312,120.2978573414995
2022-07-20,0.8439255238077203,121.31308166419821
2022-07-21,-1.0995572449493451,119.9791748856882
2022-07-22,1.0686582611461048,121.26134224975904
2022-07-25,4.312570168350716,126.49082272136381
2022-07-26,1.4304787457394497,128.3002470557039
2022-07-27,0.6443470299609677,129.1269458870399
2022-07-28,2.11080357036646,131.85256207112872
2022-07-29,6.391862776475898,140.28039690598297
2022-08-01,-1.2489312472590552,138.52839119524512
2022-08-02,0.0487391140368664,138.5959087058032
2022-08-03,-0.5516928079437822,137.83128504536896
2022-08-04,1.5314304398935883,139.94207530025022
2022-08-05,1.724892122428523,142.35592513306725
2022-08-08,4.8076331813661,149.19987582540526
2022-08-09,1.31186194251669,151.1571722146409
2022-08-10,-0.3571484632688082,150.61731669695573
2022-08-11,-1.890553200436318,147.76981619573013
2022-08-12,6.796540055844602,157.81305094392087
2022-08-15,-0.2939223909648625,157.3492030513319
2022-08-16,0.9577055015366877,158.85614502557863
2022-08-17,2.7821404021805884,163.27574601768183
2022-08-18,1.1032507296382166,165.07708687694415
2022-08-19,-3.428183580961386,159.41794128869938
2022-08-22,1.319718768374578,161.5218097800427
2022-08-23,3.1509313113374797,166.61125105904102
2022-08-24,0.5609657778123278,167.54588315946722
2022-08-25,-0.8642646762277661,166.0978432748461
2022-08-26,0.8382698032218583,167.49019133882192
2022-08-29,1.7919537960050302,170.49153818045403
2022-08-30,-5.206253418772522,161.6153166452163
2022-08-31,2.688029128674607,165.9595834330394
2022-09-01,1.6527281597705556,168.70244420227516
2022-09-02,-1.3444371219457296,166.43434591679
2022-09-05,-0.2032223987919801,166.09611404660416
2022-09-06,-3.2446244900685817,160.7069188531958
2022-09-08,-0.9261981665050878,159.21845431733067
2022-09-09,-0.1606915461341285,158.96260372135728
2022-09-12,-0.5492635483806629,158.08948008355907
2022-09-13,-2.6273900414677143,153.93585282723555
2022-09-14,1.113251164606166,155.64954550158117
2022-09-15,-0.2168952337215923,155.31194905607893
2022-09-16,-0.4949230883848909,154.5432743611798
2022-09-19,1.1806920704165114,156.3679545469243
2022-09-20,-0.1779568623979099,156.0896870412168
2022-09-21,-0.206587548775905,155.76722518286635
2022-09-22,2.0347653426794343,158.93672269614075
2022-09-23,-7.051512403583238,147.72927998137368
2022-09-26,-0.7936908374550744,146.55676622192317
2022-09-27,0.6973526862494639,147.5787837680521
2022-09-28,-0.7059311723803807,146.53697912961357
2022-09-29,0.0857810145443283,146.66268003699355
2022-09-30,1.246802932659441,148.49127463281172
2022-10-03,8.844839083497602,161.6250889271184
2022-10-04,-1.977144806501829,158.42952687539193
2022-10-05,3.527181947260871,164.01762454647155
2022-10-06,2.938666306448656,168.83755521565618
2022-10-07,-0.5091285805762902,167.977954967307
2022-10-10,-0.912249203022064,166.44557741186497
2022-10-11,-0.9731657165806484,164.825786115728
2022-10-13,3.113403237679635,169.957477477186
2022-10-14,-1.9540672980736693,166.63639398917337
2022-10-17,-0.6507770736925766,165.5519625406638
2022-10-18,2.2391563965823646,169.2589298995607
2022-10-19,3.6931643956083393,175.50994043499895
2022-10-20,2.6700806973075863,180.1961974764099
2022-10-21,3.3976793668714977,186.3186864979529
2022-10-24,-9.873344478864263,167.92280075151487
2022-10-25,-1.4961702525176257,165.41038975947626
2022-10-26,-1.8146629809145944,162.4087486499245
2022-10-27,0.2972237781113218,162.89146606864512
2022-10-28,-1.5155808211115396,160.42271424968132
2022-10-31,-7.023122876954002,149.15602990538142
2022-11-01,0.3240433576282564,149.63936011279182
2022-11-03,0.2633184061942906,150.03338809088015
2022-11-04,-5.23448634464253,142.1799108788585
2022-11-07,-3.401280476710322,137.34397332833174
2022-11-08,-0.0070045282214881,137.33435303095945
2022-11-09,-1.8596853510338685,134.78036618570556
2022-11-10,-1.2337526016830802,133.11750991133144
2022-11-11,3.3844460868651893,137.6228002664579
2022-11-14,2.7543689605544985,141.4134399596431
2022-11-16,-1.114313138456191,139.83765141862995
2022-11-17,-0.7743328937700245,138.75484248582003
2022-11-18,-1.845774150189372,136.19374147108078
2022-11-21,-0.3667180515150248,135.69429443607262
2022-11-22,0.4183509632140536,136.26197282387244
2022-11-23,0.027113342671714,136.29891799949542
2022-11-24,3.4326152123342446,140.97753539299308
2022-11-25,-2.002297219882254,138.15474612116066
2022-11-28,2.195642887654836,141.1881309783275
2022-11-29,3.8164804987483434,146.57654846366265
2022-11-30,3.0688790776044472,151.07480549213872
2022-12-01,-3.3761659550490157,145.9742693424566
2022-12-02,1.1530995677468514,147.6574980112661
2022-12-05,-1.2133748267154745,145.8658591006395
2022-12-06,-0.1585644183883849,145.63456774952937
2022-12-07,-1.3521307522316617,143.66539797310833
2022-12-08,-1.929103396273124,140.89394390153979
2022-12-09,-0.1953738008610206,140.61867404815635
2022-12-12,-2.406968347851701,137.23402707264847
2022-12-13,-1.202739727641311,135.5834589092037
2022-12-14,-8.653087070484967,123.8513041566151
2022-12-15,2.2153379795444077,126.59502913575766
2022-12-16,0.2560762225883417,126.91920890435311
2022-12-19,2.129112392114396,129.62146150910925
2022-12-20,2.267278542275797,132.56034109208957
2022-12-21,2.4679687924041183,135.8318889413468
2022-12-22,1.0799328888219772,137.29878218353252
2022-12-23,4.812399387166999,143.9061479359206
2022-12-26,-0.3033583454161936,143.46959662659
2022-12-27,0.6238332357566767,144.36460765355272
2022-12-28,-0.533055129962634,143.59506470660503
2022-12-29,-1.528466269757478,141.40026257752814
2022-12-30,-0.0059459966290975,141.39185492268174
2023-01-02,-6.297813801478802,132.4872591691942
2023-01-03,-1.3355300291367111,130.71785203820943
2023-01-04,1.553553692225651,132.7486240549471
2023-01-05,3.0315616135361934,136.77298038429436
2023-01-06,-0.5958608330112081,135.95800376404225
2023-01-09,0.6220874953991595,136.80378150445267
2023-01-10,0.5482150950911091,137.55376048531554
2023-01-11,1.2004729955286564,139.20505623427593
2023-01-12,0.5050751427765121,139.9081463708033
2023-01-13,-0.2100982365269343,139.61420182252073
2023-01-16,-2.29313201114314,136.4126638684265
2023-01-17,6.586538547014609,145.39753655712988
2023-01-18,-1.2778277262261772,143.53960652175303
2023-01-19,3.378298083004672,148.38880229722986
2023-01-20,1.1069330686311665,150.03136702000361
2023-01-23,2.3020842313992373,153.48521546232382
2023-01-24,-0.7588370783587317,152.3205127375969
2023-01-25,0.4218865104587799,152.9631324334985
2023-01-26,-2.7922340462077866,148.69204377154443
2023-01-27,-2.271005989866637,145.31523855103754
2023-01-30,0.3044779341119019,145.75769138732753
2023-01-31,1.6102266474983695,148.1047205748247
2023-02-01,-1.9691507897345415,145.18831529999142
2023-02-02,-4.732915982945918,138.3166743197882
2023-02-03,1.1916889790541283,139.9649788838513
2023-02-06,3.608918502739522,145.01620090414607
2023-02-07,-0.5234685617826806,144.25708668292125
2023-02-08,2.0056444300482035,147.15037090692707
2023-02-09,-0.0058235262770156,147.14180156641058
2023-02-10,2.7145805965286263,151.13608436111502
2023-02-13,0.4911995421247983,151.87846411548216
2023-02-14,-0.5999399580984166,150.96728452150722
2023-02-15,0.425507532597158,151.60966168890363
2023-02-16,-0.1048863606672445,151.45064383233822
2023-02-17,-1.524771057480634,149.14136824881464
2023-02-22,-2.4894963278479176,145.42849936295826
2023-02-23,3.712315943485578,150.82726473118117
2023-02-24,-1.498913267780988,148.56649484869433
2023-02-27,1.645408440894136,151.0110204952753
2023-02-28,-4.377721554767266,144.40017850097962
2023-03-01,-0.0058224684579166,144.39177084613323
2023-03-02,-2.752060378034571,140.41802213153431
2023-03-03,3.6418937824639785,145.53189734900155
2023-03-06,1.4720170116038211,147.67415163528867
2023-03-07,-3.026908898209979,143.204189599084
2023-03-08,1.534444701618498,145.40157869888284
2023-03-09,-1.243987587923967,143.59280110722324
2023-03-10,-0.7026247651583772,142.58388252565928
2023-03-13,-3.168875732331211,138.065576474088
2023-03-14,-1.7856024058642617,135.60027421889632
2023-03-15,-2.447815936260711,132.28102909695295
2023-03-16,-0.3841043737173533,131.77293187859323
2023-03-17,0.4114138193570538,132.3150639305137
2023-03-20,-2.3540122014181097,129.20035118127524
2023-03-21,2.2013969754099527,132.04456380439888
2023-03-22,-0.8790527927589276,130.88382237858997
2023-03-23,-1.9560331095107908,128.32369147787145
2023-03-24,0.3451723436250775,128.76662937117183
2023-03-27,1.511298956179119,130.7126780967654
2023-03-28,1.720727774705999,132.96188745383847
2023-03-29,1.0504068837037694,134.35852827235604
2023-03-30,1.1116914123703303,135.85218049294699
2023-03-31,-2.180311440758642,132.89017985913918
2023-04-03,4.741487605920125,139.19115126664522
2023-04-04,-1.4107739218817916,137.22747880300835
2023-04-05,0.1396203739705059,137.41907632210342
2023-04-06,-1.169587546989992,135.81183991825142
2023-04-10,2.643830259132862,139.40247443749524
2023-04-11,4.368567193469608,145.49236520265652
2023-04-12,0.0627884518145771,145.58371760627568
2023-04-13,1.162745498727258,147.27648572962246
2023-04-14,1.4869113051477978,149.4663564457606
2023-04-17,0.3954888739005957,150.0574792557282
2023-04-18,2.560766484408972,153.90010089185782
2023-04-19,-3.1880106844846545,148.99374923199272
2023-04-20,0.2958754859590629,149.43458521158152
2023-04-24,1.533494404525282,151.72615621422668
2023-04-25,-0.532980534994576,150.91748533510938
2023-04-26,-1.4291292965881277,148.76067933851124
2023-04-27,-2.665149375965281,144.79598502143918
2023-04-28,2.164113272438972,147.92953415124688
2023-05-02,-4.025322418723798,141.97489344914305
2023-05-03,-0.4989226641399891,141.26654852833667
2023-05-04,1.3038064073818578,143.10839083953633
2023-05-05,3.767868693173959,148.50052709528424
2023-05-08,1.470953299682498,150.68490049863823
2023-05-09,0.689137539942597,151.7233267149995
2023-05-10,0.15846382799376,151.96375330647157
2023-05-11,2.1583269627816204,155.2436279677401
2023-05-12,3.1720853985337527,160.16808842265885
2023-05-15,-1.8110989749791415,157.2672858149924
2023-05-16,2.0212342688652685,160.44602608959931
2023-05-17,-0.5328352478452203,159.591113108827
2023-05-18,0.4195348644008723,160.26065346880395
2023-05-19,0.4516808895197899,160.98452021394206
2023-05-22,-1.4352740659871466,158.67395114505752
2023-05-23,1.972236855915144,161.80337729027713
2023-05-24,1.0274020513066473,163.46574850764085
2023-05-25,-0.7083514052043993,162.3078365810591
2023-05-26,1.5700086068807018,164.85608358502358
2023-05-29,-0.6080765313352998,163.85363243026455
2023-05-30,-0.8988971377287491,162.3807568182843
2023-05-31,-1.1646929848580956,160.48951953486227
2023-06-01,2.7643506662287542,164.92601263735156
2023-06-02,1.135934732035282,166.79946449706014
2023-06-05,0.5893112633623909,167.78243252856947
2023-06-06,1.9207242888771516,171.00507046261464
2023-06-07,2.9522833405349003,176.0536246693524
2023-06-09,4.586571227706693,184.12844956377162
2023-06-12,1.2144748222917778,186.36464322439986
2023-06-13,0.0317099377904028,186.4237393368296
2023-06-14,3.8849922940223047,193.66628724429367
2023-06-15,-1.343802570556718,191.0637946980031
2023-06-16,0.5545405386650826,192.12332089431536
2023-06-19,2.311462551714616,196.56417950989797
2023-06-20,0.2388300576285029,197.03363385309845
2023-06-21,3.7157558766196086,204.35492268191211
2023-06-22,-1.5490118897620642,201.1894406322552
2023-06-23,-3.169792124160531,194.81215358845137
2023-06-26,1.8068989328415608,198.33221231268675
2023-06-27,-0.8144112475166221,196.71697246816368
2023-06-28,0.6736047697678105,198.04206737765205
2023-06-29,1.0201994761027455,200.0624915115019
2023-06-30,-4.793735344236428,190.47202514535502
2023-07-03,1.592731649801049,193.5057333738621
2023-07-04,0.2149478359829038,193.9216697602521
2023-07-05,-0.0334340941882449,193.85683380653302
2023-07-06,-1.1916026501002763,191.54683063749388
2023-07-07,-0.5086155704483897,190.5725936321712
2023-07-10,-0.005938942579764,190.5612756352626
2023-07-11,-0.7340120533755767,189.1625329030335
2023-07-12,-0.2880489597757218,188.6176521947209
2023-07-13,1.3525977866737593,191.16889038358272
2023-07-14,-1.9607154909421889,187.4206123359695
2023-07-17,0.0225593130926293,187.4628931387065
2023-07-18,-0.8038015297198164,185.95606353600056
2023-07-19,0.5111691636049853,186.9066135906503
2023-07-20,0.7094799900517978,188.2326786141594
2023-07-21,1.6945272631849306,191.4223326714996
2023-07-24,1.9181251380481656,195.0940525543098
2023-07-25,1.665056805114773,198.34247935273953
2023-07-26,-0.4104860413958744,197.52831116083803
2023-07-27,-5.246868863475818,187.1642597059904
2023-07-28,1.5621800979801923,190.08810252164932
2023-07-31,4.878985458861784,199.36247340270688
2023-08-01,-1.9599764806066289,195.4550158128582
2023-08-02,-0.6624847583421856,194.1601561236827
2023-08-03,1.3158185101463715,196.7149513972872
2023-08-04,-3.904079273382133,189.03504375214197
2023-08-07,0.6138212199188864,190.19538096377556
2023-08-08,-0.0621425316748358,190.07718873891608
2023-08-09,1.0574201873601252,192.08710330420797
2023-08-10,-0.0336692401189164,192.022429036159
2023-08-11,0.0495946542183212,192.1176618958611
2023-08-14,0.4378829792874406,192.95891243750805
2023-08-15,-0.1994687536659323,192.57401969978162
2023-08-16,2.7240910146137054,197.8199112669038
2023-08-17,-0.7253054697464401,196.3851126302374
2023-08-18,0.5515759990548208,197.46832577722256
2023-08-21,-0.9484897364305468,195.59535897452437
2023-08-22,1.3929600587240465,198.31992420175743
2023-08-23,5.272070159476328,208.77548974589436
2023-08-24,-0.2422859213951023,208.26965612691637
2023-08-25,-0.7431404583986945,206.72192004966942
2023-08-28,0.9465860331533626,208.67872087232604
2023-08-29,0.3348714537581898,209.3775263385952
2023-08-30,-0.0842878947061587,209.20104642965657
2023-08-31,-2.518751811419184,203.9317912832017
2023-09-01,3.0818161312407,210.21659412369553
2023-09-04,-1.279807961506163,207.52622541569337
2023-09-05,4.262898061692222,216.372856856442
2023-09-06,0.4480540175597403,217.3423241344961
2023-09-08,-0.7346598697021145,215.74559729920205
2023-09-11,-0.6388119476719578,214.3673886470785
2023-09-12,1.0134421659521389,216.5398781536785
2023-09-13,-1.2180566273503168,213.90229981697132
2023-09-14,2.724400705543606,219.72985558235888
2023-09-15,-1.3722282806252206,216.7146603630808
2023-09-18,1.1514195407079877,219.20995531008026
2023-09-19,-0.0059006688777007,219.19702045647045
2023-09-20,0.1217822399302015,219.4639634978426
2023-09-21,-1.3839840070666964,216.42661734175778
2023-09-22,0.6922717180500637,217.9248776039472
2023-09-25,0.6107221939257501,219.25579319756005
2023-09-26,-2.6393335997911715,213.46890137820822
2023-09-27,3.534122918703786,221.01315474612065
2023-09-28,-0.487844668092241,219.93495385490925
2023-09-29,0.96110125802924,222.0487514632548
2023-10-02,-1.821040153320064,218.00515453916307
2023-10-03,-1.138039956182757,215.52416877396942
2023-10-04,-2.8881849536659288,209.29943215992608
2023-10-05,-0.3803833729823513,208.50329192024324
2023-10-06,2.384225000862683,213.47447953382738
2023-10-09,3.889819439516118,221.77825133714006
2023-10-10,0.9764424643662116,223.94378835992472
2023-10-11,-0.3303836341694399,223.2039147334445
2023-10-13,2.997036176896395,229.8934168062548
2023-10-16,0.941693028960766,232.05830708635904
2023-10-17,2.161619265302384,237.07452415907235
2023-10-18,2.2357781797052168,242.37498463986086
2023-10-19,-0.6971412904368424,240.68528854424642
2023-10-20,-1.0513233911057407,238.1549078068304
2023-10-23,-5.770460640211839,224.41227258910448
2023-10-24,1.4616838886591266,227.69247062171323
2023-10-25,0.2639817105233977,228.29353710039342
2023-10-26,-0.7150349266515477,226.6611585748374
2023-10-27,-0.6955743892234856,225.0845616054736
2023-10-30,-0.7748298987437785,223.34053912469804
2023-10-31,-0.8308686113446817,221.48487268870292
2023-11-01,1.103662193300936,223.92931749244886
2023-11-03,0.7922210420898246,225.70333266503218
2023-11-06,-0.2538076520535726,225.1304803357884
2023-11-07,-2.111145105271772,220.37764921970458
2023-11-08,-2.260050528227997,215.39700299441822
2023-11-09,2.0110028854613,219.72864293983312
2023-11-10,-0.3103415670428044,219.04673362609176
2023-11-13,2.1318394501202764,223.71645830773267
2023-11-14,1.090774006875295,226.1566992840554
2023-11-16,-1.9304118054567665,221.79094366224464
2023-11-17,4.01529734283026,230.69650952975292
2023-11-20,-0.324427521041537,229.9480665627562
2023-11-21,-0.9658330239517676,227.7271521979545
2023-11-22,0.082040191528887,227.91397998978098
2023-11-23,0.4165686786749445,228.8633982447399
2023-11-24,-0.278279471290177,228.2265183901277
2023-11-27,-0.6260872398992978,226.79762128042069
2023-11-28,0.8669665154590556,228.76388071477956
2023-11-29,-1.2425540757158848,225.92136579119224
2023-11-30,0.8702217689630753,227.8873826970459
2023-12-01,-1.2475105484633375,225.04446355928323
2023-12-04,-1.841990309398056,220.8991663486844
2023-12-05,-0.6972126134329071,219.35902949793322
2023-12-06,-2.219907783626529,214.48946132802098
2023-12-07,0.2838118685374313,215.09820787603192
2023-12-08,3.1714634065673097,221.91996882700235
2023-12-11,-0.2860755555668781,221.28511004326666
2023-12-12,-1.4336046786052714,218.11275635262956
2023-12-13,1.2445955036814338,220.82737791115002
2023-12-14,2.199362709422137,225.68417291312255
2023-12-15,-0.7433262371486671,224.00660324276734
2023-12-18,1.9415061586710136,228.3557052405554
2023-12-19,0.6224760477886893,229.7771648094368
2023-12-20,0.1686680012806585,230.16472536072024
2023-12-21,-0.0059710635236909,230.15098207875982
2023-12-22,1.2664328211728249,233.06568965405683
2023-12-26,1.4411636977149866,236.42454776518017
2023-12-27,-0.0403488327561429,236.32915321980792
2023-12-28,-0.3998199305172534,235.38426216361248
2023-12-29,-0.0058730030072617,235.37043803881699
