,ABSOLUTE PACE LONG BIASED ADVISORY FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES,Close
2022-03-16,1.1365727663481762,105.14434309929179
2022-03-17,1.2546878478046477,106.46357639481263
2022-03-18,1.8639043936644173,108.44795567288782
2022-03-21,0.8949704296997041,109.418532807774
2022-03-22,1.0418743355177007,110.55853641939821
2022-03-23,0.5501634564315516,111.1667890847433
2022-03-24,2.0305175472574044,113.42405024383164
2022-03-25,0.2418986184997251,113.69842145441791
2022-03-28,-0.3883930955008496,113.2568246357955
2022-03-29,0.6780145923461545,114.02472243365409
2022-03-30,-0.5695860686167897,113.37525349989303
2022-03-31,-0.0482629893485131,113.32053521337254
2022-04-01,1.2526859075511432,114.74008558835199
2022-04-04,0.1765970976598918,114.94271324935349
2022-04-05,-1.2400859529142385,113.51732480844976
2022-04-06,-0.7514676526719666,112.66427883233568
2022-04-07,1.0118807277926356,113.80430695694665
2022-04-08,0.538578360537012,114.41723232757587
2022-04-11,-0.6914721290123049,113.62606905524343
2022-04-12,0.1224575170825525,113.76521271816699
2022-04-13,1.0159304168506411,114.92098811796569
2022-04-14,-0.6317722320110408,114.19494922628368
2022-04-18,-0.1343679036307277,114.04150786695615
2022-04-19,0.1498808720777011,114.21243427347771
2022-04-20,-0.1387970572118813,114.05391077573607
2022-04-22,-2.019821528038357,111.7502253323181
2022-04-25,-0.0807896851575451,111.65994267710927
2022-04-26,-0.5486864857090157,111.04727966168954
2022-04-27,0.2054324343017333,111.2754067915244
2022-04-28,1.5406489883102337,112.98977022049613
2022-04-29,-0.9917295041062092,111.86921733259766
2022-05-02,-0.5632875849016616,111.23907192003648
2022-05-03,0.5414833565795529,111.84141298049704
2022-05-04,1.7661486652089442,113.8166986030029
2022-05-05,-1.8357606696743576,111.72729641452717
2022-05-06,-0.4294823365289302,111.24744741134546
2022-05-09,-1.0752683369372629,110.05123883368033
2022-05-10,0.5617705171888865,110.66947424724907
2022-05-11,0.4437446434326864,111.16056411113635
2022-05-12,0.7976710885500227,112.04725979292
2022-05-13,1.6454349708041385,113.89092458938048
2022-05-16,0.3841247895902455,114.32840786382182
2022-05-17,1.2575466372613864,115.7661409123478
2022-05-18,-1.7926010603024456,113.69091584288182
2022-05-19,1.4960870548210048,115.39183091731462
2022-05-20,1.2186959750165371,116.79810651620183
2022-05-23,1.224156406281618,118.22789801953554
2022-05-24,-0.7841156029855911,117.30085462408248
2022-05-25,0.794253729213068,118.23252103633305
2022-05-26,0.9849342744984836,119.39703365962353
2022-05-27,0.1444658587752556,119.56952160965209
2022-05-30,-0.6191877044247396,118.82916183360564
2022-05-31,-0.0373414071117239,118.7847893525179
2022-06-01,-0.0331064743938847,118.74546389664708
2022-06-02,0.9591107650326336,119.88436442386777
2022-06-03,-0.9566539524550222,118.73748591323125
2022-06-06,-0.8874354654639816,117.68376735243694
2022-06-07,-0.0971737422510443,117.56940963167857
2022-06-08,-0.6867281713976991,116.76202737479187
2022-06-09,-0.1595609922250385,116.57572072537059
2022-06-10,-1.8225332962021223,114.45108939986311
2022-06-13,-2.1911327223733346,111.94331412890995
2022-06-14,-0.200904095951826,111.71841542568075
2022-06-15,1.1335848633925671,112.98483847256828
2022-06-17,-1.6589884379224595,111.110433065703
2022-06-20,-0.5356288568426182,110.5152935232403
2022-06-21,-0.4397723248401042,110.02927784760928
2022-06-22,-0.1563385960232199,109.85725961940784
2022-06-23,-0.4325523978297774,109.38206940873401
2022-06-24,0.270175239591075,109.67759267682874
2022-06-27,1.0567365088931746,110.83659584071994
2022-06-28,-0.2383177961137406,110.57245250822484
2022-06-29,-0.3320107710254372,110.20534005611054
2022-06-30,-0.7186230156979057,109.41337911793919
2022-07-01,-0.0377616597124874,109.37206281003674
2022-07-04,0.120591838607309,109.5039565915021
2022-07-05,-0.5456321695664457,108.90646777739079
2022-07-06,0.1004429528624673,109.0158566494846
2022-07-07,0.8708744932944379,109.96524793869139
2022-07-08,-0.1659336714519454,109.78277856546549
2022-07-11,-1.6989363197465246,107.9176390675899
2022-07-12,-0.2476086585708858,107.65042564913327
2022-07-13,-0.0985500576898057,107.54433609255273
2022-07-14,-1.6732439935599697,105.74485694847014
2022-07-15,1.0810998834678287,106.88806447371327
2022-07-18,-0.0407215267698379,106.84453802192485
2022-07-19,1.372994615566836,108.31150777599314
2022-07-20,0.9456251197122344,109.335728601062
2022-07-21,-0.3648606236671292,108.93680557979717
2022-07-22,-0.4702369704626896,108.4245444455199
2022-07-25,0.5835321848624009,109.05723655864995
2022-07-26,-0.4147476322239218,108.60492425225411
2022-07-27,1.7963498107524734,110.55584860352734
2022-07-28,0.5671369905668522,111.18285171619303
2022-07-29,1.0448138908963234,112.34450559521848
2022-08-01,-0.237093416476164,112.07814416867951
2022-08-02,0.8650136768553196,113.04763544450421
2022-08-03,0.4825745960290728,113.59317461457094
2022-08-04,0.7450343915437418,114.43948283189583
2022-08-05,0.8772022959600223,115.443348602782
2022-08-08,0.8737987440861961,116.45209113300416
2022-08-09,-0.3604871596759706,116.03229629729552
2022-08-10,0.5077423633195188,116.62144142072931
2022-08-11,-0.6519697629824517,115.86110488551186
2022-08-12,1.454344890355097,117.54612494432327
2022-08-15,0.4840242268560502,118.11507666678428
2022-08-16,-0.4014743540182608,117.64087492573813
2022-08-17,0.6518092044333734,118.40766897668004
2022-08-18,0.0129970619444641,118.42305849476394
2022-08-19,-0.731241338061428,117.55710013725356
2022-08-22,-0.4813105478190138,116.99128541458279
2022-08-23,1.4222102379577215,118.65514745326733
2022-08-24,0.0136489098267578,118.67134258734804
2022-08-25,0.0391931805429068,118.71785366090099
2022-08-26,-0.8244224577224846,117.7391170139944
2022-08-29,0.800047748121191,118.68108616832264
2022-08-30,-0.8969675032958535,117.61655539283423
2022-08-31,0.073431724544104,117.70292325780856
2022-09-01,0.4418284499183578,118.22296825914714
2022-09-02,0.4448830577638452,118.7489222153176
2022-09-05,0.5113225306946578,119.3561122095616
2022-09-06,-1.761172302815306,117.25404541960964
2022-09-08,-0.6765678633816052,116.4607422297857
2022-09-09,1.3996198077064204,118.0907498462357
2022-09-12,0.4858604663025012,118.66450611409874
2022-09-13,-1.762537424835231,116.57299978384187
2022-09-14,0.4011644950439708,117.04064926978232
2022-09-15,-1.07239703101788,115.78550882192913
2022-09-16,-0.4631226119326537,115.2492799492335
2022-09-19,0.9475911569617246,116.34137193449449
2022-09-20,0.240514381585033,116.62118966573028
2022-09-21,-0.1101327410701125,116.49275155288284
2022-09-22,1.5145322004385342,118.25707178632811
2022-09-23,-1.5652000348508777,116.40611205751487
2022-09-26,-2.378908601035201,113.63691704564798
2022-09-27,-0.3681525273988573,113.21855986348628
2022-09-28,0.1887121513187706,113.43221704349679
2022-09-29,-0.0911164107363582,113.32886167870808
2022-09-30,1.3284939826271325,114.83442878668954
2022-10-03,3.7710792920007785,119.16492615075177
2022-10-04,-0.1511480515310026,118.98481068676655
2022-10-05,0.0979514326777009,119.10135801350309
2022-10-06,0.5777532788534323,119.78947001458506
2022-10-07,-0.9443528299076908,118.6582347645709
2022-10-10,-0.2073139804588675,118.41223965493825
2022-10-11,-0.8042649038595973,117.45989156951946
2022-10-13,0.1140001979418992,117.59379607841105
2022-10-14,-1.2771476763111078,116.0919496443096
2022-10-17,0.8837716575502919,117.11793739196357
2022-10-18,1.0490168696174915,118.34652431255331
2022-10-19,0.3734360731546982,118.78847292566118
2022-10-20,0.2054196436755528,119.0324877834727
2022-10-21,1.4199587069741115,120.72269995788201
2022-10-24,-1.2401439858258811,119.22556465482772
2022-10-25,-1.2299431100466829,117.75915803694141
2022-10-26,-1.7218331426747224,115.73154182532666
2022-10-27,1.0020983349113166,116.89128567892546
2022-10-28,0.3689498524772405,117.3225559049966
2022-10-31,0.9747738082428904,118.46618545111963
2022-11-01,0.5063034085942553,119.06598378609024
2022-11-03,0.5768109647327435,119.75276943583532
2022-11-04,0.9135698521229418,120.8467946344834
2022-11-07,-1.6143848145347417,118.89586233305232
2022-11-08,0.1030636649545169,119.01840076625204
2022-11-09,-0.0030203702598874,119.0148059698715
2022-11-10,-2.133045895544905,116.47616553604043
2022-11-11,1.311228251605745,118.00343392493606
2022-11-14,0.5136601352742964,118.6095705232632
2022-11-16,-2.0514930146333987,116.17630346929178
2022-11-17,-0.4799062000247933,115.61876618598303
2022-11-18,-0.1733651890844068,115.41832349336765
2022-11-21,1.0529342153454468,116.63360251220742
2022-11-22,-0.7354963987646013,115.77576656598072
2022-11-23,-0.4059967037706613,115.30572076995762
2022-11-24,1.727416482308386,117.29753079558235
2022-11-25,-1.3124966884235143,115.75800458828778
2022-11-28,-0.1897489614486547,115.53835497678782
2022-11-29,1.1378965936533536,116.8530619824318
2022-11-30,0.954446947886689,117.96836246603526
2022-12-01,-0.7370441822211582,117.09888351361778
2022-12-02,0.335384216767487,117.4916146869334
2022-12-05,-1.7538065027594807,115.43103910835686
2022-12-06,-0.4009009340191993,114.96827499442338
2022-12-07,-0.1692496702064616,114.77369156815327
2022-12-08,-1.1509775567365432,113.4526721371658
2022-12-09,-0.1971013428431201,113.22905539689205
2022-12-12,-0.9295997806731404,112.17647834626428
2022-12-13,-1.0040395553914006,111.05018213182271
2022-12-14,0.4645202922226588,111.56603276237524
2022-12-15,0.2114951159072342,111.80198947267913
2022-12-16,-0.5370758726845115,111.20152796204009
2022-12-19,0.7936172977424771,112.08404252330078
2022-12-20,1.4358373033481089,113.6933870169509
2022-12-21,0.5728782035598012,114.34471165005989
2022-12-22,0.1845429268237941,114.55572672760714
2022-12-23,1.6254877346607133,116.41781601491583
2022-12-26,-0.5191509957153007,115.81343176388438
2022-12-27,-0.2902929808247689,115.47723350062154
2022-12-28,0.9805670563453716,116.60956520990766
2022-12-29,0.0838146750909762,116.70730113811334
2022-12-30,-0.0132846297605571,116.6917970052536
2023-01-02,-1.705257846898678,114.70190098013444
2023-01-03,-1.0374293108879384,113.51194983922086
2023-01-04,0.3991498779090552,113.9650326484163
2023-01-05,0.0930232963718635,114.07104667849713
2023-01-06,0.4354919728936313,114.56781693017773
2023-01-09,0.0961116323265898,114.67792992915027
2023-01-10,0.5675387246882435,115.32877159016904
2023-01-11,0.4876787555130324,115.89120550820844
2023-01-12,0.2752010659919701,116.21013934115798
2023-01-13,-0.7891131654346961,115.2931098320469
2023-01-16,-0.4671876066663971,114.75447471157129
2023-01-17,0.9860438198154188,115.88600411742638
2023-01-18,0.1188580092967184,116.02374391497386
2023-01-19,0.467088108585556,116.56567702593647
2023-01-20,0.1098947579539766,116.69377659456153
2023-01-23,-0.158350791798234,116.50899107534478
2023-01-24,0.2538844498815251,116.80478928639893
2023-01-25,0.4548374707181057,117.3360612356668
2023-01-26,0.5032575720288923,117.92656384855576
2023-01-27,-0.6072983874624183,117.21039772791364
2023-01-30,-0.6829842520914342,116.40986916961826
2023-01-31,0.5210019325020188,117.01636683761504
2023-02-01,0.071779204991329,117.10036025544082
2023-02-02,-0.1894091561220223,116.87856145126514
2023-02-03,-1.131040304076869,115.55661781442608
2023-02-06,0.1095007602841757,115.68315318949155
2023-02-07,-0.1130032914632539,115.55242741871895
2023-02-08,0.6737751984423168,116.33099101586434
2023-02-09,-1.239011490271036,114.88963667043161
2023-02-10,0.6551612100452076,115.64234900425815
2023-02-13,0.1993932742519799,115.87293207035964
2023-02-14,-0.4570287413656171,115.34335946733503
2023-02-15,0.4266600601849246,115.83548351425767
2023-02-16,0.1296343548335965,115.98564609597976
2023-02-17,-0.3891604072417176,115.5342758832907
2023-02-22,-1.050840701404876,114.32019468823569
2023-02-23,0.1545811170928779,114.49691212224752
2023-02-24,-0.2926998408814607,114.16177984265151
2023-02-27,-0.0263294965234806,114.1317216207967
2023-02-28,0.009768337162197,114.14287039217363
2023-03-01,-0.3926269747027255,113.69471469331398
2023-03-02,0.0877512370167643,113.79448321188005
2023-03-03,0.5375285700089272,114.40616107023791
2023-03-06,0.1282056063245162,114.55283618271062
2023-03-07,-0.6695577936256969,113.78583874023
2023-03-08,1.6165644337344354,115.62526013993099
2023-03-09,0.2058911494108306,115.86332231704236
2023-03-10,-0.4747182914562664,115.31329793291442
2023-03-13,-0.701613597113615,114.50424415533696
2023-03-14,-0.2651609170631119,114.20062365145849
2023-03-15,-0.2024477151621351,113.9694270981752
2023-03-16,0.4452881597346581,114.4769194627608
2023-03-17,-0.6843659164407989,113.69347844376628
2023-03-20,-1.3721574326439834,112.13342492886866
2023-03-21,0.2025427498031584,112.36054305116805
2023-03-22,-0.2459223267104238,112.08422338939215
2023-03-23,-0.6973190637349025,111.3026387322587
2023-03-24,0.590748915389594,111.96015786336952
2023-03-27,0.7881723745315705,112.84259689813054
2023-03-28,0.3332310465683274,113.21862346474906
2023-03-29,-0.4077197191439063,112.75700881113998
2023-03-30,1.200754102865198,114.11094322070782
2023-03-31,-0.4643324786920311,113.58108904959225
2023-04-03,-0.1201745809835674,113.44459345175034
2023-04-04,0.9032642530540924,114.46929791142254
2023-04-05,-0.3774797045139721,114.03719954390729
2023-04-06,0.1445922249906139,114.20208846804482
2023-04-10,0.1242299672680413,114.3439616851681
2023-04-11,1.0186183733829737,115.5086902877472
2023-04-12,0.6605017314726069,116.2716271870991
2023-04-13,0.4181996648700226,116.75787474233447
2023-04-14,-0.2154580115226068,116.50631054711857
2023-04-17,-0.2661708569254295,116.19620470196311
2023-04-18,-0.3108217561032189,115.83504161798318
2023-04-19,-0.9545550855855068,114.72933233732863
2023-04-20,0.4100317952729249,115.19975907841602
2023-04-24,0.3648511283818711,115.62006669930682
2023-04-25,-0.5485951858436477,114.98578057952521
2023-04-26,-0.3212583618635301,114.61637914445943
2023-04-27,0.4771991050761093,115.16332748000742
2023-04-28,0.8535052577782309,116.14625253508164
2023-05-02,-1.13876651996202,114.82361789702159
2023-05-03,0.1506474673457436,114.99659676929821
2023-05-04,0.4540815192523695,115.51877506299675
2023-05-05,1.4543981142950635,117.19887794916973
2023-05-08,0.2474668606559982,117.48890633315459
2023-05-09,0.6786280886629248,118.28621905259425
2023-05-10,0.6061250982550836,119.003181514049
2023-05-11,0.5732612040213247,119.68538058522013
2023-05-12,-0.0171831624426577,119.66481485185406
2023-05-15,0.114237121080607,119.80151649128726
2023-05-16,-0.3611972682218578,119.36879668643238
2023-05-17,0.7355657397112969,120.24683265876341
2023-05-18,0.5874836569126574,120.95326314858876
2023-05-19,0.7058266906427635,121.80698356309487
2023-05-22,0.0866167249950145,121.91248878307245
2023-05-23,-0.0805694325344275,121.81426458267133
2023-05-24,-0.4237379556717102,121.2980913082122
2023-05-25,0.8395173282496282,122.3164098035807
2023-05-26,0.5668363965924295,123.00974373335254
2023-05-29,-0.4330489287316275,122.47705135587974
2023-05-30,-0.4528593069571207,121.92240262992799
2023-05-31,-0.0284192546025296,121.88775319190707
2023-06-01,0.5010129996021684,122.49842668032153
2023-06-02,1.493387649797917,124.32780305556221
2023-06-05,0.0025913765022034,124.3310248570363
2023-06-06,0.8792435721287406,125.42419740125358
2023-06-07,0.6784373562850776,126.27512201024442
2023-06-09,1.0436349394079558,127.59297330332335
2023-06-12,0.7084052413014463,128.49684861373643
2023-06-13,-0.2091030446984665,128.22815779094353
2023-06-14,1.5612874057095327,130.23016786910688
2023-06-15,0.7922010046958805,131.26185256738307
2023-06-16,-0.4690326057460781,130.6461916799357
2023-06-19,0.6905718151142715,131.5483974571975
2023-06-20,0.6846888690531294,132.4490946920047
2023-06-21,0.9313332959048904,133.68263721099595
2023-06-22,-0.8654987746969933,132.52561562395215
2023-06-23,0.3886750784775516,133.0407096644814
2023-06-26,-0.5869693819067434,132.25980143327945
2023-06-27,-0.6054455637579559,131.45904033286658
2023-06-28,-0.3897824263902394,130.9466360957478
2023-06-29,1.2912533494897185,132.63748892037827
2023-06-30,1.0961343818295166,134.09137403962987
2023-07-03,0.8598481838177685,135.2443562839659
2023-07-04,-0.0371551901920397,135.1941059861646
2023-07-05,0.2695482697722129,135.5585193596843
2023-07-06,-1.5258094847252155,133.49015461394117
2023-07-07,1.690721290919761,135.74710107928078
2023-07-10,-0.7970005800371438,134.6651958962953
2023-07-11,-0.3236704012744229,134.22932451636078
2023-07-12,0.4134970585659703,134.7843588249689
2023-07-13,1.1766768365881086,136.37033515460612
2023-07-14,-1.4909730338910077,134.33709023122415
2023-07-17,0.7146883541433668,135.29718177040178
2023-07-18,0.8241032261850689,136.41217021030914
2023-07-19,-0.0078731983690349,136.40143020954898
2023-07-20,0.0962795404730876,136.53275687975346
2023-07-21,1.6030213988253106,138.72140618894204
2023-07-24,0.9177710494275848,139.994551094303
2023-07-25,0.2877657442512227,140.3974074561707
2023-07-26,0.0706405899001616,140.49658501300226
2023-07-27,-1.0967636667030711,138.95566951562105
2023-07-28,0.5336934816733807,139.69726686624153
2023-07-31,0.7817585285132767,140.78936216406834
2023-08-01,-0.2908953673631864,140.37981243179289
2023-08-02,-0.6945821175227684,139.40475935802965
2023-08-03,0.4192438768337858,139.98920527565306
2023-08-04,0.2532557164563798,140.34373594043552
2023-08-07,0.0719218806658705,140.44467379472061
2023-08-08,-0.2205080235979983,140.13498202028723
2023-08-09,0.0270342845247517,140.1728665100453
2023-08-10,0.3323770501023615,140.63876894879533
2023-08-11,-0.5118868096541385,139.91885764128648
2023-08-14,-0.5139504808662321,139.19974399961654
2023-08-15,-0.2166193548748141,138.89821041217718
2023-08-16,-0.1582220089009212,138.6784428733356
2023-08-17,-0.6075263208974668,137.83593483146933
2023-08-18,0.2688337920128791,138.20648440183317
2023-08-21,-0.7987036290053484,137.102624195395
2023-08-22,1.0621274292553995,138.55882877320326
2023-08-23,1.0489102510810475,140.01218653198322
2023-08-24,-0.5627090943162494,139.22432522521672
2023-08-25,-0.984650405876386,137.85345234180795
2023-08-28,0.2614874176763981,138.21392177451432
2023-08-29,0.7221015925820584,139.2119667048182
2023-08-30,-0.2553749635850977,138.85645419553967
2023-08-31,-1.279852464295539,137.07929644468464
2023-09-01,1.718081642232172,139.43443067220178
2023-09-04,-0.1806603564297848,139.18252793276355
2023-09-05,-0.6475179724849234,138.28129604984005
2023-09-06,-1.2181288308669047,136.59685171496054
2023-09-08,0.1272272831843723,136.77064017831287
2023-09-11,0.750233418902102,137.79673922817693
2023-09-12,0.855890132295567,138.97612792185595
2023-09-13,0.8030705008099215,140.09220420836422
2023-09-14,0.6829746284674032,141.0489984195681
2023-09-15,-0.7886245293628136,139.93665141961083
2023-09-18,-0.4720616241931097,139.27606419007796
2023-09-19,-0.5056505316449633,138.57181403104664
2023-09-20,-0.0829137005463054,138.45691901211936
2023-09-21,-1.7335684109531346,136.0566736013463
2023-09-22,-0.2438415763862944,135.724910863658
2023-09-25,0.2174992212628179,136.02011148784612
2023-09-26,-1.4381559989642856,134.06393009468576
2023-09-27,-0.3967628814693924,133.53201418263097
2023-09-28,1.2906824782301871,135.25548849251405
2023-09-29,0.6694285396852129,136.16092733397358
2023-10-02,-1.3104645755737998,134.37658661548906
2023-10-03,-2.137805980337404,131.50387591064987
2023-10-04,0.4386705339836982,132.0807446653164
2023-10-05,-0.5734157471376511,131.3233728764688
2023-10-06,0.0089340116765201,131.33510532193557
2023-10-09,1.437407486078368,133.22292595768198
2023-10-10,2.133780597967028,136.06561090381098
2023-10-11,-0.2682570988040034,135.70060524353048
2023-10-13,-1.496056904792864,133.67044696893893
2023-10-16,0.7402879499445181,134.65999318048696
2023-10-17,-1.1885228805001091,133.059528350657
2023-10-18,-2.010828160163225,130.3839298848016
2023-10-19,0.3994130670119666,130.90470033804522
2023-10-20,-0.2844255627833414,130.5323739073989
2023-10-23,1.0432745438591295,131.8941849358698
2023-10-24,0.2081146531219824,132.16867606133715
2023-10-25,-0.964281842205239,130.8941975169946
2023-10-26,1.3835300047034815,132.70515801405807
2023-10-27,-1.1764882670959431,131.14389740019155
2023-10-30,-0.992583841821737,129.84218426506197
2023-10-31,0.7256631884171361,130.78440119931028
2023-11-01,1.449095163266079,132.679591631396
2023-11-03,2.664408116350425,136.21471743956351
2023-11-06,-0.7008286521525076,135.26008567129847
2023-11-07,0.873446583108195,136.44151026790365
2023-11-08,-0.7488214349670286,135.41980699282485
2023-11-09,-0.7509794477431941,134.40283207413523
2023-11-10,1.0315807500428598,135.78930581732445
2023-11-13,0.0263742961341018,135.82511929095915
2023-11-14,2.524403863430913,139.25389384984976
2023-11-16,0.7815657293892553,140.34225456102027
2023-11-17,-0.0448796592793954,140.27926943534825
2023-11-20,0.6343379249068359,141.16911404215892
2023-11-21,-0.5812741154518797,140.34853452321912
2023-11-22,0.2275509805537812,140.66789898971956
2023-11-23,0.6162472260409224,141.53476101517376
2023-11-24,-0.2474274437570534,141.18456517396626
2023-11-27,0.1687017038106697,141.42274594093243
2023-11-28,0.3492452127432432,141.91665811086116
2023-11-29,0.2091246436842109,142.21344081646404
2023-11-30,0.8329854342173482,143.3980580639645
2023-12-01,1.0574098015510236,144.91436318516668
2023-12-04,-0.9825289509440284,143.49053761279623
2023-12-05,0.2458427559151044,143.84329870494093
2023-12-06,-0.1775249510001852,143.58794095939794
2023-12-07,0.3454165841551004,144.08391752031852
2023-12-08,0.1924486773179579,144.36120511381426
2023-12-11,0.017693028854393,144.3867469834896
2023-12-12,-0.069381221805842,144.28656969430673
2023-12-13,1.3860596938865657,146.28646768053108
2023-12-14,0.2147968515513243,146.6006864073545
2023-12-15,-0.2631190762715341,146.21495203547173
2023-12-18,0.4448425118059207,146.86537830074215
2023-12-19,0.6547524885376355,147.82698301996646
2023-12-20,-0.5588080647176641,147.00091391702207
2023-12-21,0.6350446566694368,147.93443536610735
2023-12-22,0.181264667315073,148.20258822821816
2023-12-26,0.2584225565464448,148.58557714558552
2023-12-27,0.4385714378648098,149.23723104773265
2023-12-28,-0.0875102712753039,149.10663314199903
2023-12-29,-0.0346659805035898,149.05494386562447
