,BRADESCO FUNDO DE INVESTIMENTO EM ACOES CIELO,Close
2022-05-17,1.7838343246306732,153.71722219144252
2022-05-18,-0.0047480381093256,153.70992363915227
2022-05-19,2.0454774585165314,156.8540254786941
2022-05-20,2.863081453243388,161.34488399084026
2022-05-23,2.504893250665563,165.386401100221
2022-05-24,0.2673282833596024,165.82852572719244
2022-05-25,-0.5474211609599267,164.92074528645392
2022-05-26,11.254481584132314,183.48172019313165
2022-05-27,-1.2382016737996215,181.20984646258395
2022-05-30,-1.5045245397388718,178.48349985413125
2022-05-31,0.5019754171330382,179.37944314703768
2022-06-01,0.7520971875052851,180.7285508939092
2022-06-02,-0.7564714604617606,179.36139098549066
2022-06-03,-0.0047758817742216,179.35282489750858
2022-06-06,0.4990065919435293,180.24780731658407
2022-06-07,-4.2750005756182485,172.54221251626083
2022-06-08,-0.7918530724503436,171.17593170517702
2022-06-09,-0.2703733380692741,170.71311762465456
2022-06-10,0.5249317114536467,171.60924491467753
2022-06-13,1.3128447228528906,173.86220783046758
2022-06-14,-1.3062977944120369,171.5910496442621
2022-06-15,4.216653727577602,178.82645003527642
2022-06-17,-2.2810461498993573,174.74733618174506
2022-06-20,-1.2993652690043156,172.47672998688924
2022-06-21,2.617414295559284,176.99116057407926
2022-06-22,1.0175098229103785,178.79206301860359
2022-06-23,0.2479245948813657,179.2353325165225
2022-06-24,-2.276720774743435,175.15464446543837
2022-06-27,-0.0046454728058309,175.14650770406158
2022-06-28,-0.2631350717624658,174.68563581532504
2022-06-29,-1.8180147790284875,171.50982513936256
2022-06-30,-0.7964407567396914,170.1438509901397
2022-07-01,4.782583932680806,178.2811234700385
2022-07-04,-1.527118739499478,175.55855902453735
2022-07-05,-0.5203069951013495,174.64511556143356
2022-07-06,-1.0407655411880046,172.8274693793022
2022-07-07,2.3516114341142424,176.89169991051614
2022-07-08,5.10795385397913,185.92724631346454
2022-07-11,-3.6514298343707785,179.13824337135065
2022-07-12,0.7533038571686301,180.48769866833118
2022-07-13,-2.5103244199561225,175.95687189364324
2022-07-14,6.418785969709018,187.2511668994913
2022-07-15,-1.693505348957458,184.08005837206315
2022-07-18,2.940185740716661,189.49235399982146
2022-07-19,-0.7199858708679674,188.12803582464764
2022-07-20,-1.205360669823996,185.86041447190493
2022-07-21,0.4822496978102109,186.75672575904449
2022-07-22,-0.9718244686388487,184.94177820128934
2022-07-25,0.4849767421859718,185.83870281215076
2022-07-26,0.9687704584305568,187.63905326532543
2022-07-27,3.8504202539490384,194.86394537657173
2022-07-28,-0.4675321023742462,193.95289387598325
2022-07-29,3.49028009455068,200.7223931237417
2022-08-01,-1.8040155846901995,197.1013298698263
2022-08-02,1.600086796182576,200.25512222417365
2022-08-03,9.69311525872616,219.66608203286575
2022-08-04,2.0509730141497595,224.1713740965999
2022-08-05,-0.005216562110466,224.15968005763625
2022-08-08,2.209019213272212,229.11141045851895
2022-08-09,1.5713886463754934,232.71164115001486
2022-08-10,1.546313727546944,236.31009320271733
2022-08-11,-0.5402451304098443,235.03343943152268
2022-08-12,3.068339506145468,242.24506330625258
2022-08-15,-1.4722769918362857,238.67854497533537
2022-08-16,0.5619256104473003,240.01974084619476
2022-08-17,3.7549785865413465,249.03243071844142
2022-08-18,3.07641535572456,256.6937026577977
2022-08-19,-2.114525424648095,251.26584905162798
2022-08-22,1.9696965998582396,256.21502393700285
2022-08-23,-1.0622102472676365,253.4934816977048
2022-08-24,4.799105306640716,265.65890082984765
2022-08-25,-0.0053715492125072,265.6446308312522
2022-08-26,2.201614614353975,271.4931018458797
2022-08-29,-1.8321939805848952,266.5188215761563
2022-08-30,-3.0510220918254505,258.38727345099494
2022-08-31,-2.275430728430572,252.50785003253708
2022-09-01,-1.2552301932755805,249.33829525853764
2022-09-02,-1.8139672022647213,244.8153803598618
2022-09-05,1.467633882436803,248.40837383143966
2022-09-06,-5.270735601534071,235.31542523471413
2022-09-08,0.9524443331612398,237.55667366741645
2022-09-09,1.692369629017798,241.57701066426873
2022-09-12,0.1797409239253866,242.01122341522802
2022-09-13,-1.675512564063364,237.9562949604624
2022-09-14,1.1259822177339671,240.63564052769578
2022-09-15,1.6727800213518718,244.6609454466952
2022-09-16,0.1773499600870698,245.09485153579357
2022-09-19,-0.923166264935238,242.83221854932202
2022-09-20,-0.5609601536439857,241.47002656305065
2022-09-21,-3.166091493181167,233.8248645934556
2022-09-22,1.721355586322404,237.84982196234586
2022-09-23,0.0968528746557284,238.08018635227992
2022-09-26,-0.4852899541785138,236.92480712502282
2022-09-27,1.7345312042261083,241.03434183515887
2022-09-28,2.843762648529591,247.88878641839625
2022-09-29,-1.6675786802427983,243.75504586537048
2022-09-30,1.6840325596234609,247.8599602034684
2022-10-03,7.379706403327324,266.1512975578883
2022-10-04,-4.302992808527328,254.6988263641702
2022-10-05,-2.341597442345622,248.7348051603425
2022-10-06,0.5457003606687216,250.09215188921112
2022-10-07,2.7382089044679203,256.94019746161695
2022-10-10,1.2403560046989393,260.12717062931745
2022-10-11,1.745986324380322,264.6689554545028
2022-10-13,1.1975775930836097,267.83857156087436
2022-10-14,-1.5484842575054336,263.6911334447268
2022-10-17,-0.1790956182977643,263.2188741788876
2022-10-18,4.682479383750149,275.54404369645323
2022-10-19,-0.8360940855142829,273.2402362441203
2022-10-20,-1.0103461813313896,270.47956395136697
2022-10-21,-1.6965294365476002,265.89079852908645
2022-10-24,-0.8650877935974743,263.59060968671247
2022-10-25,-2.259900764905831,257.6337234821825
2022-10-26,-3.908339785429882,247.56452216664397
2022-10-27,3.131933706621459,255.31807888201743
2022-10-28,1.2467310134538945,258.5012085543942
2022-10-31,5.473653341562623,272.65066859441157
2022-11-01,-7.714130585481849,251.61803997684933
2022-11-03,1.2649422953969092,254.8008629873652
2022-11-04,1.4285162951874542,258.44073483541797
2022-11-07,-1.4195430999655922,254.77205721656142
2022-11-08,-1.4405540355413748,251.10192806489647
2022-11-09,-0.9156796678681745,248.80263876398124
2022-11-10,-5.697950309308586,234.62598803896105
2022-11-11,0.8748610524281331,236.6786394271886
2022-11-14,-0.0026777568413627,236.6723017487293
2022-11-16,-1.1640347931127004,233.91735381071342
2022-11-17,-0.398425456019158,232.98536752708515
2022-11-18,0.7770044792115627,234.7956742686781
2022-11-21,3.299253070440966,242.54217776125003
2022-11-22,-2.0778070042791086,237.5026194033957
2022-11-23,-6.735261756791111,221.50619630734164
2022-11-24,4.320004075788986,231.07527301594394
2022-11-25,-4.156573272468034,221.47045997848068
2022-11-28,-0.4225251740889946,220.5346915319009
2022-11-29,0.6230073590976826,221.908638889508
2022-11-30,-0.0059791437515888,221.8953706529916
2022-12-01,-3.961525548593914,213.10492885342617
2022-12-02,1.7277619411165457,216.78687470879916
2022-12-05,-6.184589930923368,203.3794954839953
2022-12-06,-0.2330201669349496,202.90558024410703
2022-12-07,0.4493956353146977,203.81742906553401
2022-12-08,-1.139175967630046,201.49558989577804
2022-12-09,-0.0057731817343809,201.48395718918658
2022-12-12,2.057887757996979,205.63027087851071
2022-12-13,-2.92465023423768,199.61630467959878
2022-12-14,6.239639229602156,212.07164193506918
2022-12-15,3.4781445165788183,219.44780012025245
2022-12-16,-3.371260071242588,212.04964405757815
2022-12-19,3.259351286270662,218.96108685870118
2022-12-20,2.9454761017536413,225.41053334426425
2022-12-21,2.0411696757608238,230.01154479685812
2022-12-22,1.9997438390947144,234.61118649313985
2022-12-23,2.157771790841645,239.67356049344772
2022-12-26,0.7394304715197642,241.44577983191263
2022-12-27,-0.961174282916899,239.12506508898014
2022-12-28,2.502291707668891,245.10867176365952
2022-12-29,0.558769605876086,246.4782645228414
2022-12-30,-0.0063369931680656,246.46264521205782
2023-01-02,-2.626004039508545,239.99052619290958
2023-01-03,-4.233744852882094,229.82993964281263
2023-01-04,-0.0058887062974744,229.8164056326834
2023-01-05,0.19473016928091,230.26392750840722
2023-01-06,1.3953458226280135,233.47690560191498
2023-01-09,0.3891860463589136,234.38556513998822
2023-01-10,1.174641340093685,237.13875488333474
2023-01-11,1.354678189141456,240.35122187374088
2023-01-12,-2.882262347941466,233.4236691028568
2023-01-13,-2.967609508829383,226.496566102702
2023-01-16,-0.4127609373208774,225.56167675345688
2023-01-17,2.241332226238524,230.61726330457608
2023-01-18,1.7923881745357972,234.7508198604854
2023-01-19,-2.5579145829626726,228.74609440564961
2023-01-20,-0.0060417328226036,228.7322741777835
2023-01-23,2.814044516854297,235.16890219755956
2023-01-24,3.324661108178062,242.98747122745112
2023-01-25,1.7007022792503212,247.1199646889091
2023-01-26,0.5521618514344517,248.48446686119956
2023-01-27,-1.118927077956311,245.70410687697424
2023-01-30,-4.690629076067521,234.17903859871086
2023-01-31,0.5954120222035009,235.57336874800816
2023-02-01,-2.9905775432358284,228.52836448438612
2023-02-02,3.071542958687523,235.54771137231003
2023-02-03,-1.3996397702528696,232.25089192602275
2023-02-06,3.4259642987547023,240.20772456694766
2023-02-07,-1.1768185387006636,237.38091553285278
2023-02-08,3.547435429828361,245.80185023411613
2023-02-09,-1.1501188752822131,242.97483675878064
2023-02-10,3.465032089239828,251.3939928212505
2023-02-13,-0.0059691112318738,251.37898683418874
2023-02-14,-2.2417383870270924,245.74372758940694
2023-02-15,2.4719843876946923,251.81847416915605
2023-02-16,-0.3781560736717093,250.86620731445797
2023-02-17,-2.6201667663339645,244.29309432244207
2023-02-22,-3.648981790239547,235.37888379580343
2023-02-23,-2.0135707658583413,230.63936340268745
2023-02-24,-1.2243018406321804,227.81564143132601
2023-02-27,-1.239431907748234,224.99202168058486
2023-02-28,0.20177702993045,225.44600389951242
2023-03-01,-1.0446411641232944,223.09090213990712
2023-03-02,0.6234291701803008,224.4817158998657
2023-03-03,3.122732293309016,231.491678934845
2023-03-06,1.0049597549796283,233.81807714426685
2023-03-07,0.3941703601830992,234.7397187011196
2023-03-08,5.179108821849532,246.89714418075408
2023-03-09,-0.5751166711380762,245.47719754400674
2023-03-10,-2.485461878160866,239.3759553794728
2023-03-13,-0.2016604619264561,238.8932287221137
2023-03-14,0.9734982214220312,241.21885005482113
2023-03-15,-0.7820537670652161,239.33238895109602
2023-03-16,0.3850287259584473,240.25388739908036
2023-03-17,-4.483313227078933,229.48255308674607
2023-03-20,1.2171637505516752,232.27573153675846
2023-03-21,0.7993933190634905,234.13252821646915
2023-03-22,0.3934052105103003,235.05361778197224
2023-03-23,-1.9963699518011468,230.36107798595143
2023-03-24,3.039882185029641,237.3637833568886
2023-03-27,-1.779960960751692,233.13880067817277
2023-03-28,2.0003495354624645,237.80239159452137
2023-03-29,-0.989750444062032,235.44874136772447
2023-03-30,-0.4035619593989348,234.49855981368074
2023-03-31,-2.9970834032971294,227.47044239653414
2023-04-03,-3.706053127836162,219.04026695119464
2023-04-04,0.8476778344487235,220.89702274265724
2023-04-05,-0.2179008349440958,220.41568628573435
2023-04-06,-0.430483284547023,219.46683359975466
2023-04-10,-0.0062226600026971,219.45317692488106
2023-04-11,4.468334238376803,229.25907836662114
2023-04-12,0.8088686085660379,231.11348308381656
2023-04-13,0.1960433772288716,231.56656576128535
2023-04-14,2.8194098546606705,238.09537633645832
2023-04-17,0.5827074899932505,239.48277592769847
2023-04-18,2.7260849503778277,246.01127984101052
2023-04-19,-4.755891315044536,234.31125074902198
2023-04-20,1.987678971291973,238.9686062075315
2023-04-24,-0.2015422369922026,238.48698353287176
2023-04-25,-0.3981635459743948,237.5374153025499
2023-04-26,1.7635723298154993,241.7265594317846
2023-04-27,1.925849858171258,246.3818500337639
2023-04-28,3.784731744454506,255.70674212456606
2023-05-02,-0.5539436011299137,254.29027098890927
2023-05-03,0.1773955392317949,254.74137058634403
2023-05-04,4.392284948818959,265.9303374650232
2023-05-05,0.2199625974406149,266.51528474269384
2023-05-08,0.1688748889828728,266.96536213392545
2023-05-09,1.3927164905856992,270.6834327565165
2023-05-10,-3.454165728233749,261.33357839023427
2023-05-11,1.2437551930047253,264.5839283425279
2023-05-12,-0.0061197013585645,264.56773659627055
2023-05-15,0.1701643827656029,265.01793665224653
2023-05-16,-2.2958663158949566,258.9334791135678
2023-05-17,1.075163458812245,261.7174372636281
2023-05-18,0.1712911287552687,262.1657360160663
2023-05-19,-2.5290472003602904,255.53544080904805
2023-05-22,-3.704601538080954,246.06887093849411
2023-05-23,0.1858731426602089,246.52624688201598
2023-05-24,-4.224741009233446,236.11115143146736
2023-05-25,0.5937347823586903,237.5130254625436
2023-05-26,-3.1907180675775915,229.93465444626005
2023-05-29,-1.0348111226302303,227.55526506726878
2023-05-30,-0.6299124170810355,226.1218661968884
2023-05-31,-2.096843519116076,221.3804445002346
2023-06-01,-0.6502156657749891,219.94099416913178
2023-06-02,1.4974504914970543,223.23450166732096
2023-06-05,0.2050965038807417,223.69234782569623
2023-06-06,-2.5416470740916908,218.00687781221743
2023-06-07,1.077202548082723,220.35525345500622
2023-06-09,0.8513125538402777,222.23116539071526
2023-06-12,0.843721622461735,224.10617778496544
2023-06-13,-0.8499631495927584,222.2013578578324
2023-06-14,-2.34568667961208,216.98921020464405
2023-06-15,-0.877680680632853,215.08473782762007
2023-06-16,-0.4449645239336663,214.12768704789144
2023-06-19,1.97916687552111,218.36563130126282
2023-06-20,2.1568762378763706,223.07550771448848
2023-06-21,-0.4296028593023138,222.11716895494388
2023-06-22,-1.2815477647261098,219.27063134112888
2023-06-23,-0.0065545573193603,219.2562591219131
2023-06-26,1.5017260688661382,222.54888752276756
2023-06-27,-1.278813681858626,219.70290190030224
2023-06-28,-2.369197951408575,214.49770524929508
2023-06-29,2.6343941516789204,220.148420251868
2023-06-30,-1.2920426236347038,217.30400882695542
2023-07-03,-1.7432222111102291,213.51591707945101
2023-07-04,-1.552536476636035,210.2010045833686
2023-07-05,1.340250844896573,213.01822532327827
2023-07-06,-1.5566340641178344,209.70231106511685
2023-07-07,4.944878978846279,220.07183656313063
2023-07-10,-1.078149838469844,217.69913241270763
2023-07-11,-0.6561960780557263,216.2705992438541
2023-07-12,-1.096986289042079,213.89814042291988
2023-07-13,-0.0058207479173733,213.88568995136592
2023-07-14,-0.4469715246582573,212.92968182196446
2023-07-17,0.6587966320768412,214.3324553944995
2023-07-18,2.635471412749757,219.98112598466616
2023-07-19,2.56698929333008,225.6280179360395
2023-07-20,1.4574324825127327,228.916393959089
2023-07-21,2.260499145632555,234.09104708874705
2023-07-24,-1.0128132181862814,231.72014202124154
2023-07-25,-1.6334379272148205,227.93513733647055
2023-07-26,-0.4195018537692885,226.97894520995249
2023-07-27,-2.4986298013808583,221.30758164207668
2023-07-28,-1.4978387522878944,217.9927509224905
2023-07-31,2.3732009510397667,223.1661569605808
2023-08-01,-0.42822827273995,222.21049638128838
2023-08-02,-9.13005988870166,201.9225449826955
2023-08-03,0.9283775181863074,203.7971484944645
2023-08-04,-3.2451538572271788,197.1836174691774
2023-08-07,-0.0059097965972476,197.17196431846187
2023-08-08,-2.397041111389453,192.4456712736142
2023-08-09,1.5378640174366964,195.40522400524563
2023-08-10,-2.900414249236305,189.73766304444536
2023-08-11,-0.2542886426072144,189.25518171657498
2023-08-14,-3.990475729573295,181.70299962321522
2023-08-15,-2.5998038206590413,176.9790780967588
2023-08-16,1.8588447057494408,180.26884432024457
2023-08-17,2.608102670602408,184.97044086322495
2023-08-18,0.2487176446285488,185.430494986999
2023-08-21,-1.0223247518884038,183.53479313919775
2023-08-22,0.2499836812185574,183.99360017140398
2023-08-23,-0.5268322905726763,183.02426247311385
2023-08-24,-1.0544195118769029,181.09441893812854
2023-08-25,-1.0665591332056468,179.16293987321822
2023-08-28,0.262336849643674,179.6329502854106
2023-08-29,2.3994335876771355,183.94312362909412
2023-08-30,-0.5277770954788097,182.9723139538715
2023-08-31,-2.104711429983419,179.12127474837922
2023-09-01,3.744425614597669,185.8283376412514
2023-09-04,-1.2975528440722917,183.4171167610951
2023-09-05,-1.57621301814721,180.52607228919643
2023-09-06,-1.0692601247217048,178.59577898348178
2023-09-08,-1.0807939742210393,176.6655265660152
2023-09-11,0.2640664967556105,177.13204103299293
2023-09-12,-0.2772211131248925,176.64099361714042
2023-09-13,0.2647281585669958,177.10861206681753
2023-09-14,-1.3606744132007909,174.6987404988493
2023-09-15,-1.6530135523167733,171.8109466426766
2023-09-18,-1.1232366579057018,169.88110310769127
2023-09-19,-2.830171422409833,165.0731766754628
2023-09-20,-0.8776549169605796,163.6244038237876
2023-09-21,-3.524361175801627,157.85768886128514
2023-09-22,0.6019099334177103,158.80784997120483
2023-09-25,1.504551360554851,161.1971956386145
2023-09-26,-0.0058847633963465,161.1877095650496
2023-09-27,1.481563688873022,163.5758081408915
2023-09-28,2.0467644763555226,166.92381967383074
2023-09-29,1.1436175424500927,168.83278975814844
2023-10-02,1.1301782277248762,170.74090118925554
2023-10-03,-5.061588287161678,162.09869973326587
2023-10-04,1.7692696243409411,164.96666278909817
2023-10-05,0.5751040878169578,165.9153928103335
2023-10-06,0.5719510953904106,166.86434771693348
2023-10-09,-0.5809258572469722,165.89498957451931
2023-10-10,3.4616804665591028,171.6377440236207
2023-10-11,0.832843385755333,173.06721762218112
2023-10-13,2.76311379871208,177.84926179334667
2023-10-16,-0.006000493143965,177.83858996058618
2023-10-17,-4.316901150198039,170.16147382508166
2023-10-18,-0.5695133845617484,169.1923814562803
2023-10-19,6.510127547111799,180.20702128908007
2023-10-20,-3.202341747997506,174.43617661351712
2023-10-23,0.8178297671751711,175.86276759058472
2023-10-24,-3.0034463605358663,170.58082369784765
2023-10-25,-3.094984298442016,165.3013739882462
2023-10-26,2.3125043287259173,169.12397541716783
2023-10-27,-1.988794678463501,165.76044679406527
2023-10-30,-0.2954005161584949,165.270789578649
2023-10-31,2.3124498393374493,169.0925936867322
2023-11-01,1.6932611111910356,171.9557728175339
2023-11-03,1.107024933503831,173.8593660972232
2023-11-06,0.8196141072261076,175.2843419884899
2023-11-07,3.27163197289424,181.01900056446263
2023-11-08,2.402858533944241,185.3686310675864
2023-11-09,-2.038527041653726,181.58984139653032
2023-11-10,4.176339984087374,189.17365054981445
2023-11-13,-0.7656266953587232,187.72528658062046
2023-11-14,2.542614593918624,192.49841711369487
2023-11-16,-2.2437955821424604,188.17914613480363
2023-11-17,0.2478228451792352,188.64549704878888
2023-11-20,0.24716685252677,189.11176618627786
2023-11-21,-2.031074648625653,185.27076504570016
2023-11-22,1.0238571912050132,187.1676730968211
2023-11-23,1.5270968567847154,190.02590474959973
2023-11-24,-3.335929383141767,183.68677475747685
2023-11-27,-1.5965372706409409,180.75414693723545
2023-11-28,0.5325869033478536,181.7168198510813
2023-11-29,0.2619575805127949,182.192840835748
2023-11-30,7.745014276663631,196.30370236953573
2023-12-01,7.9323684055404575,211.87523523520295
2023-12-04,0.2237248067157971,212.34925269571156
2023-12-05,2.056848824918456,216.71695580450643
2023-12-06,-0.9040935235591796,214.75763184262328
2023-12-07,-2.0451108436730925,210.36560022619426
2023-12-08,1.613260454569332,213.75934526466088
2023-12-11,0.6770128380616969,215.20652347465926
2023-12-12,-0.4583068883494801,214.22021715339747
2023-12-13,2.718678277553277,220.04417566327436
2023-12-14,-0.6686395002080903,218.57287338688243
2023-12-15,1.1073279487340717,220.9931919022465
2023-12-18,-0.0061056731046615,220.9796987803654
2023-12-19,0.433445996048265,221.9375264368084
2023-12-20,0.869626494936826,223.86755396891033
2023-12-21,-0.4408497915337928,222.88063432392659
2023-12-22,0.211925564447668,223.35297536626211
2023-12-26,3.0413513170884032,230.14592402432007
2023-12-27,1.0504726082971594,232.56354391530795
2023-12-28,-1.6784303273093326,228.66012686396806
2023-12-29,-0.0064374010138035,228.64540709464316
