,BRADESCO H FUNDO DE INVESTIMENTO ACOES PETROBRAS,Close
2022-03-08,1.599955780186102,109.72874876758254
2022-03-09,-0.0350242988944371,109.69031704264106
2022-03-10,2.782426021378748,112.74236896696834
2022-03-11,-2.3554948413656795,110.08672828191794
2022-03-14,-1.2663517893172105,108.6926430285191
2022-03-15,-1.863581572588513,106.6670669622802
2022-03-16,0.0818385770573915,106.754361772071
2022-03-17,-2.6350538243889,103.94132687949407
2022-03-18,0.8729011947771648,104.84863196369241
2022-03-21,3.330910960515432,108.34104653772152
2022-03-22,-0.646323431761775,107.6408129677323
2022-03-23,0.960119399345305,108.67429329464849
2022-03-24,1.7054176758214856,110.52764390156952
2022-03-25,0.0791862476056337,110.61516659534209
2022-03-28,-2.626952828917295,107.70935834725417
2022-03-29,1.2225577147057631,109.0261674171886
2022-03-30,1.7569555162642692,110.94170867979642
2022-03-31,0.3630127003066974,111.34444117224133
2022-04-01,-0.0343759743315241,111.30616543572438
2022-04-04,-1.0251358687345835,110.16512600972972
2022-04-05,-0.1204623318188158,110.03241853008726
2022-04-06,0.3086724285099151,110.37205826851228
2022-04-07,4.987387438563684,115.87674043828025
2022-04-08,1.0810570493367866,117.12943410932996
2022-04-11,-1.323439750515154,115.57929661877364
2022-04-12,0.1026137509847924,115.69789687039601
2022-04-13,2.442701528614344,118.52405116582382
2022-04-14,0.3981931309172237,118.99600579605095
2022-04-18,-1.6721893086419135,117.00616730941847
2022-04-19,1.5805256515554644,118.85547979764574
2022-04-20,1.079711356356805,120.13877591067329
2022-04-22,-4.588899985080197,114.62572764083288
2022-04-25,-0.6368119585035803,113.89577729969432
2022-04-26,-0.1441299780760907,113.73161934084267
2022-04-27,0.2701187108324898,114.03882972481507
2022-04-28,0.6552421800878561,114.78606023885062
2022-04-29,0.0213243065697588,114.8105375702353
2022-05-02,-1.6483303361838897,112.9180806503293
2022-05-03,0.6062001955333907,113.60259027602415
2022-05-04,4.307478647739793,118.49599759544321
2022-05-05,-0.615758772549535,117.76634809512919
2022-05-06,3.4605806183662047,121.8417475122669
2022-05-09,-3.6905704787061455,117.3450919478395
2022-05-10,1.1436753100715125,118.68713879202767
2022-05-11,4.6204890818601685,124.17106508148554
2022-05-12,0.3474636334019898,124.60251437585161
2022-05-13,0.1920763043282924,124.84184628056488
2022-05-16,2.5780256947398827,128.0603011554655
2022-05-17,0.0759298554130039,128.1575371569743
2022-05-18,-2.2510429795644216,125.27265591401958
2022-05-19,0.83241176558837,126.31544024091292
2022-05-20,1.3895232576843777,128.07062266110682
2022-05-23,3.674252772918485,132.7762610655265
2022-05-24,-2.4170617212876944,129.56697688435466
2022-05-25,1.8246230049162813,131.93108575136117
2022-05-26,0.2762979819202371,132.29560867881764
2022-05-27,-3.770654636267656,127.30719817659129
2022-05-30,-1.9476430684968735,124.82770835560733
2022-05-31,0.6721561216619598,125.66674543884989
2022-06-01,-0.0870523325274486,125.55734960573403
2022-06-02,-0.84204535584681,124.50009977445461
2022-06-03,2.277603666506911,127.33571861172236
2022-06-06,-0.059457070135005,127.26000852420047
2022-06-07,0.3127925933823716,127.65806840520194
2022-06-08,-0.3510356684939264,127.20994305138932
2022-06-09,-1.069090074789114,125.84995417608204
2022-06-10,-1.1349893178339343,124.4215706396846
2022-06-13,-1.3646842581195415,122.72360905145975
2022-06-14,0.7919652073312022,123.69553733632847
2022-06-15,-1.1811056042967172,122.23456241258415
2022-06-17,-6.476143654536348,114.31847655525131
2022-06-20,0.7598339040611357,115.18710709872428
2022-06-21,-0.9957380851574716,114.04014520415116
2022-06-22,-0.4450324797336646,113.53262951805725
2022-06-23,-1.9971468495034397,111.26521618447896
2022-06-24,-0.6188750272259513,110.57662354752425
2022-06-27,6.322792612931161,117.5681541328158
2022-06-28,1.3673671717341795,119.17574247684178
2022-06-29,-1.3004405581535483,117.6259327861923
2022-06-30,-1.0430737196243434,116.39900759383653
2022-07-01,1.7503700889653695,118.43642100661157
2022-07-04,2.2349211764609134,121.08338166033073
2022-07-05,-4.03519619749888,116.19742964777001
2022-07-06,-1.4256658415311318,114.54084258454458
2022-07-07,2.779861754913049,117.7249196613075
2022-07-08,0.8464408496266396,118.72139147151094
2022-07-11,-0.0666389878562156,118.64227673786552
2022-07-12,-1.8491494225977068,116.4484037626105
2022-07-13,0.3937517634092335,116.90692140588767
2022-07-14,-3.0098282281844635,113.38822388471183
2022-07-15,1.8768725402871669,115.51637632272333
2022-07-18,3.1265607927685624,119.12806605405659
2022-07-19,1.0460777756476023,120.37423827760686
2022-07-20,0.7947134793447441,121.33086857485756
2022-07-21,-1.0908181867532396,120.00736939429734
2022-07-22,1.0694581467979525,121.29079798304257
2022-07-25,4.303728647681027,126.51082480283969
2022-07-26,1.4306498028472836,128.32075166846198
2022-07-27,0.6428737795590722,129.14569213467163
2022-07-28,2.1043883569178856,131.8634190434147
2022-07-29,6.395454395806488,140.2966838730875
2022-08-01,-1.2474899811299345,138.5464967979132
2022-08-02,0.0479897676652463,138.61298493983486
2022-08-03,-0.5522341278542453,137.84751673135963
2022-08-04,1.531445502358619,139.95857632645507
2022-08-05,1.7240195666623048,142.37148956754515
2022-08-08,4.802967437093608,149.20954585117948
2022-08-09,1.3119085420334242,151.16703862873038
2022-08-10,-0.356541091571616,150.62806601910702
2022-08-11,-1.904542345309168,147.75929071785288
2022-08-12,6.780412866082863,157.77798067651895
2022-08-15,-0.2937475634558706,157.3145117026118
2022-08-16,0.9540803643629968,158.81541856905997
2022-08-17,2.7755172848440424,163.22336796244164
2022-08-18,1.1041283798939316,165.02556349073365
2022-08-19,-3.4391786486586806,159.35003954633166
2022-08-22,1.3213324039244911,161.45558325452382
2022-08-23,3.149419719675084,166.54049723205821
2022-08-24,0.5601338095795771,167.47334686369692
2022-08-25,-0.8623876878976255,166.02907733983432
2022-08-26,0.8341432685408101,167.41399771228495
2022-08-29,1.817465260841256,170.4566889624913
2022-08-30,-4.782632139599318,162.30437257207436
2022-08-31,2.447670291204296,166.27704848084656
2022-09-01,1.6475403369149877,169.0165299256002
2022-09-02,-1.3398553645843525,166.75195288235773
2022-09-05,-0.2033903246692503,166.412795543998
2022-09-06,-3.240985257994966,161.0193813729997
2022-09-08,-0.9250351978404736,159.52989541995447
2022-09-09,-0.1609900690291543,159.27306813119574
2022-09-12,-0.5480702328728881,158.4001398557853
2022-09-13,-2.6264792830188566,154.23979299820022
2022-09-14,1.111664830814263,155.95442253208194
2022-09-15,-0.2179056923114486,155.61458896797308
2022-09-16,-0.5082721586603833,154.82364333743507
2022-09-19,1.0798903273103733,156.49556888622556
2022-09-20,-0.1676467313414531,156.23320918029358
2022-09-21,-0.2017943024080648,155.91793946569848
2022-09-22,2.038266464521588,159.0959625380009
2022-09-23,-7.044546255028338,147.88837386712885
2022-09-26,-0.7935520089363712,146.7148027053229
2022-09-27,0.6964882350257939,147.7366540452068
2022-09-28,-0.703661591760496,146.6970879537386
2022-09-29,0.0855583344693711,146.82259953890687
2022-09-30,1.2451360710536985,148.6507406862245
2022-10-03,8.82596612766038,161.77060470770695
2022-10-04,-1.9723427794081985,158.5799338665495
2022-10-05,3.523885169769181,164.1681086383026
2022-10-06,2.939806366254793,168.9943331474115
2022-10-07,-0.5097306208164842,168.13291728391454
2022-10-10,-0.912169423713105,166.59926022125381
2022-10-11,-0.97577444841227,164.97362720877095
2022-10-13,3.1125105255461083,170.10844872001914
2022-10-14,-1.956709154487324,166.77992113135815
2022-10-17,-0.6508020210812648,165.69451403387754
2022-10-18,2.2353241171731764,169.3983234669097
2022-10-19,3.692295852181737,175.6530107379438
2022-10-20,2.6696038400804367,180.34225025782084
2022-10-21,3.3934242155697403,186.46202784897312
2022-10-24,-9.866194098036951,168.06532226225772
2022-10-25,-1.4972502903021545,165.5489637367888
2022-10-26,-1.8169235862782185,162.5410655678159
2022-10-27,0.2965675381515709,163.0231096044557
2022-10-28,-1.5159730786306058,160.55172315090567
2022-10-31,-7.028159347945495,149.26789221198771
2022-11-01,0.3226891156990596,149.74956345338921
2022-11-03,0.2627560833487585,150.1430395411512
2022-11-04,-5.220491137702799,142.3048354680278
2022-11-07,-3.403200743436452,137.46191624943384
2022-11-08,-0.006384296841766,137.4531402726561
2022-11-09,-1.8593707197927969,134.89737682899062
2022-11-10,-1.2315515636859953,133.2360460752818
2022-11-11,3.388036555850737,137.75013202188248
2022-11-14,2.75582817719513,141.546288974265
2022-11-16,-1.1105928300242374,139.97428603775143
2022-11-17,-0.7655204562107665,138.90275424469746
2022-11-18,-1.841513751386925,136.34484092422616
2022-11-21,-0.3612837621635445,135.85224915341922
2022-11-22,0.4235955425987647,136.42771322535327
2022-11-23,0.078903443580014,136.53535938908556
2022-11-24,3.3873181485319925,141.16024639683542
2022-11-25,-1.993623292575375,138.3460428448113
2022-11-28,2.1951854990134745,141.3829951157996
2022-11-29,3.8225447749906,146.7874234083238
2022-11-30,3.073779138534749,151.29934460704155
2022-12-01,-3.364189170161358,146.20934844124633
2022-12-02,1.1604926239501046,147.9060971454325
2022-12-05,-1.206682195913178,146.12134060450853
2022-12-06,-0.1521778586248023,145.89897627738273
2022-12-07,-1.3452386605577793,143.93628684314135
2022-12-08,-1.9211581874485464,141.1710430837449
2022-12-09,-0.1911124689578103,140.90124761785407
2022-12-12,-2.4078927278755824,137.50849672297778
2022-12-13,-1.203935120809707,135.8529836368324
2022-12-14,-8.669593423217448,124.0750823022089
2022-12-15,2.2245513044613974,126.83519616407423
2022-12-16,0.2464327365532703,127.14775960889406
2022-12-19,1.998099051224456,129.68829778729253
2022-12-20,2.1268638206581647,132.44659127255787
2022-12-21,2.4594300242001266,135.70402250434478
2022-12-22,1.0895147747072895,137.1825378794017
2022-12-23,4.809017005505312,143.7796694546059
2022-12-26,-0.2716593560039393,143.38907853050094
2022-12-27,0.5980616348875589,144.24663359781067
2022-12-28,-0.5271670947366913,143.4862128102176
2022-12-29,-1.521606308101464,141.30291754484145
2022-12-30,-0.0062158033583004,141.29413443334732
2023-01-02,-6.280066854030853,132.4207683301089
2023-01-03,-1.3194416504480944,130.67355355891806
2023-01-04,1.5652359340443178,132.71890297551488
2023-01-05,3.042578827453357,136.75698021747627
2023-01-06,-0.5938595643862787,135.94483581048894
2023-01-09,0.6305130034920614,136.80198567785
2023-01-10,0.5545019598037104,137.5605553694841
2023-01-11,1.2068194332328863,139.22066288414612
2023-01-12,0.5114796255143661,139.93274820930458
2023-01-13,-0.2034843399634556,139.64800698021816
2023-01-16,-2.344550759040176,136.37388857257898
2023-01-17,6.651780757164816,145.44518065044718
2023-01-18,-1.2069704380883617,143.68970031637207
2023-01-19,3.2243948477347795,148.3228236100987
2023-01-20,1.0934140941452952,149.94460626828578
2023-01-23,2.3049242531853587,153.4007158645068
2023-01-24,-0.7463855849151213,152.2557550341375
2023-01-25,0.4283393221222509,152.90792630314286
2023-01-26,-2.77887636439752,148.65880407981444
2023-01-27,-2.2514705669430257,145.31179486078793
2023-01-30,0.315789060804672,145.7706736130172
2023-01-31,1.61673538296212,148.12739967130108
2023-02-01,-1.9662091073390564,145.21490524849943
2023-02-02,-4.724970431068243,138.35354391400406
2023-02-03,1.1971512574100895,140.00984510464198
2023-02-06,3.615364647908259,145.0717115481463
2023-02-07,-0.5163205192337816,144.3226765338196
2023-02-08,2.017067490303126,147.23376232331862
2023-02-09,0.0048187168155466,147.24085710138186
2023-02-10,2.7230571727389297,151.25030982188332
2023-02-13,0.497096765229621,152.00217021940767
2023-02-14,-0.5916563455365953,151.1028397339512
2023-02-15,0.4332617289184881,151.75751050982745
2023-02-16,-0.0969587420224349,151.61036833671255
2023-02-17,-1.5172841380075797,149.31000826636475
2023-02-22,-2.48010978091574,145.60695614746453
2023-02-23,3.715231516931538,151.0165916730998
2023-02-24,-1.4908846715907975,148.7651084562867
2023-02-27,1.6475919857407817,151.21615046079106
2023-02-28,-4.382553054107607,144.58902244046772
2023-03-01,-0.0041914327370773,144.58296208884693
2023-03-02,-2.73911042417585,140.6226751026891
2023-03-03,3.63112721608656,145.72886333033182
2023-03-06,1.4730740649064211,147.87555742113386
2023-03-07,-3.021907038054472,143.40689554386233
2023-03-08,1.5279340052278378,145.59805826671857
2023-03-09,-1.2457190778874527,143.78431547785635
2023-03-10,-0.6983901620978727,142.78013996391923
2023-03-13,-3.161004855757499,138.26685280660237
2023-03-14,-1.777678041884101,135.8089133250552
2023-03-15,-2.437505641619364,132.498563400935
2023-03-16,-0.3795271238621778,131.99569541410074
2023-03-17,0.416300380888468,132.54519399686603
2023-03-20,-2.345466435102728,129.43639096032774
2023-03-21,2.2058870631185057,132.2916115634891
2023-03-22,-0.8724774188822004,131.1373971255223
2023-03-23,-1.9528825382775337,128.57643779590632
2023-03-24,0.3476037313171254,129.02337429127954
2023-03-27,1.511827673476307,130.973985369068
2023-03-28,1.719120509725225,133.22558601395215
2023-03-29,1.049827852192431,134.6242253221732
2023-03-30,1.109563082184439,136.11796602602485
2023-03-31,-2.1838139184014227,133.1454029385036
2023-04-03,4.739242223878404,139.4554860937182
2023-04-04,-1.40396133706433,137.49758498654728
2023-04-05,0.1427538621910917,137.69386809953505
2023-04-06,-1.1680075527260805,136.0855933204918
2023-04-10,2.646644911338303,139.68729575117314
2023-04-11,4.371903187154125,145.79428908616808
2023-04-12,0.0647960089784627,145.88875796681444
2023-04-13,1.1628884328116262,147.5852814579831
2023-04-14,1.488473017683778,149.78204855055782
2023-04-17,0.3961849890357749,150.3754625431854
2023-04-18,2.5593993829175377,154.22417120357508
2023-04-19,-3.1895929758306574,149.3050478718328
2023-04-20,0.2974515923858334,149.74915811424
2023-04-24,1.5336942637508957,152.04585236225336
2023-04-25,-0.5310616222832576,151.23839519208397
2023-04-26,-1.4277748716610028,149.07905138922803
2023-04-27,-2.657557007172484,145.11719061280732
2023-04-28,2.167333775347635,148.2623644987943
2023-05-02,-4.025283775652067,142.2943835952262
2023-05-03,-0.495085917765059,141.58990414027565
2023-05-04,1.3044675263631955,143.43689846039433
2023-05-05,3.763459284917481,148.8350877334997
2023-05-08,1.4750861490095302,151.03053349752275
2023-05-09,0.6916398317311501,152.07512082526767
2023-05-10,0.1598826787869489,152.3182626022116
2023-05-11,2.1628478256420447,155.61267483295927
2023-05-12,3.176885619516878,160.5563115218731
2023-05-15,-1.808807690830938,157.65215661095098
2023-05-16,2.0267004806205917,160.84729362669384
2023-05-17,-0.5270650041839353,159.99952383181056
2023-05-18,0.4027034808243179,160.64384748358358
2023-05-19,0.4297773911518421,161.33425842034447
2023-05-22,-1.4285530275149003,159.02951298726194
2023-05-23,1.97619772229094,162.1722506006866
2023-05-24,1.0304826100621112,163.843407441473
2023-05-25,-0.7066872905740151,162.68554690464072
2023-05-26,1.5737161980970082,165.24575570824175
2023-05-29,-0.6058918877431485,164.24454507956565
2023-05-30,-0.8946233857748287,162.77517496942437
2023-05-31,-1.1595656815572508,160.88768990238415
2023-06-01,2.7589527472857256,165.32650524299052
2023-06-02,1.1308959091121509,167.19617592746158
2023-06-05,0.5891845589373723,168.18126997915994
2023-06-06,1.9221198984901824,171.41391563496288
2023-06-07,2.951433297296324,176.4730830172126
2023-06-09,4.585076074300409,184.5645081242151
2023-06-12,1.2118811515049233,186.80121061054024
2023-06-13,0.0321387296069897,186.86124614652095
2023-06-14,3.925157057774742,194.19584353788696
2023-06-15,-1.3498976013216035,191.57439850410276
2023-06-16,0.5380495443364719,192.60516368231941
2023-06-19,2.303322717766565,197.04148217300576
2023-06-20,0.2425993804379134,197.51950358796316
2023-06-21,3.715305867866792,204.8579572949481
2023-06-22,-1.550406577242036,201.68182605104354
2023-06-23,-3.169953779511614,195.28860538355045
2023-06-26,1.80708300305652,198.8176325783427
2023-06-27,-0.8144009412633157,197.19845990722726
2023-06-28,0.6737932070938646,198.52716973457586
2023-06-29,1.0208116464770045,200.55375820464758
2023-06-30,-4.791762992431792,190.94369743906614
2023-07-03,1.5944920096698123,193.98827943770016
2023-07-04,0.2153198973720238,194.40597480189916
2023-07-05,-0.033278562980743,194.3412792871364
2023-07-06,-1.1910075094981765,192.02666005677176
2023-07-07,-0.5098499091455766,191.04761230493702
2023-07-10,-0.0063016400208559,191.0355731721411
2023-07-11,-0.735399055770869,189.6306993708467
2023-07-12,-0.2889095959065613,189.08283808357962
2023-07-13,1.3531993167790637,191.64150575667307
2023-07-14,-1.9624853216368645,187.88056933603448
2023-07-17,0.0221024264132063,187.9220955006167
2023-07-18,-0.8040798604996513,186.41105177726732
2023-07-19,0.5106985120698848,187.36305024502764
2023-07-20,0.7082431599120032,188.69003623259053
2023-07-21,1.6967658335950375,191.8916642987832
2023-07-24,1.9185082195190215,195.57312165092722
2023-07-25,1.663280943309453,198.8260521135825
2023-07-26,-0.4099692726823312,198.01092639382946
2023-07-27,-5.2505406292365,187.61428225319386
2023-07-28,1.5617517114767,190.54435151725784
2023-07-31,4.877264909319945,199.8377043105003
2023-08-01,-1.95931462404898,195.9222549455809
2023-08-02,-0.6612736192698865,194.6266727593471
2023-08-03,1.3121287392135803,197.18042526679764
2023-08-04,-3.909781022164616,189.4711024202929
2023-08-07,0.6141954447697051,190.63482530051328
2023-08-08,-0.0622928550101264,190.51607342519003
2023-08-09,1.0595018570002113,192.5345947610138
2023-08-10,-0.0340903166855199,192.4689591079306
2023-08-11,0.0492557042149233,192.56376104913434
2023-08-14,0.4380732295546474,193.40733133611417
2023-08-15,-0.1995577819220551,193.02137195562517
2023-08-16,2.733589567336403,198.29778404213374
2023-08-17,-0.7064038748640922,196.89700081189048
2023-08-18,0.5343807128376898,197.9491804083851
2023-08-21,-0.9460525852801216,196.07647706959077
2023-08-22,1.3926903984331496,198.80721533932493
2023-08-23,5.266077239187839,209.27655685617228
2023-08-24,-0.2422454431708853,208.76959393356327
2023-08-25,-0.7421517287360846,207.22020678311003
2023-08-28,0.9466327408209853,209.1818211061159
2023-08-29,0.3345308309356642,209.88159879042854
2023-08-30,-0.0846267777664278,209.70398275624754
2023-08-31,-2.516244658949573,204.42731749053894
2023-09-01,3.077885729972918,210.71935672374667
2023-09-04,-1.281176579539456,208.01966967684584
2023-09-05,4.262354380192823,216.8862051789795
2023-09-06,0.4486987305964307,217.85937082845635
2023-09-08,-0.7359924668959184,216.25594227073208
2023-09-11,-0.6418678025094215,214.8678650062829
2023-09-12,1.0112736840748535,217.04076718062493
2023-09-13,-1.2198606248578714,214.39317232189904
2023-09-14,2.7246698584194817,220.23467846666315
2023-09-15,-1.373824639470933,217.20904018922855
2023-09-18,1.1527970590167411,219.71301961644846
2023-09-19,-0.0065871732846778,219.69854673911732
2023-09-20,0.1170443485129402,219.9556914718405
2023-09-21,-1.3798748283121554,216.92057825178063
2023-09-22,0.69375273698431,218.42547070048454
2023-09-25,0.6108679967296027,219.7597619976998
2023-09-26,-2.636724531422085,213.96530244291165
2023-09-27,3.534990867623655,221.5289563441519
2023-09-28,-0.4890765226837401,220.44551022772634
2023-09-29,0.9607534715510236,222.56344812011758
2023-10-02,-1.821157801271478,218.51021652189925
2023-10-03,-1.1359525169268636,216.0280442175764
2023-10-04,-2.8891830108564,209.78659866535682
2023-10-05,-0.3806695458780096,208.9880049729045
2023-10-06,2.382330382126585,213.9667897103742
2023-10-09,3.898516437253052,222.3083201774958
2023-10-10,0.9773124961548696,224.48096717058243
2023-10-11,-0.3305564130649752,223.73893093748978
2023-10-13,3.000050215408079,230.45121121703167
2023-10-16,0.9421188786171486,232.6223355839092
2023-10-17,2.1618307732339748,237.65123681997775
2023-10-18,2.2566429161229973,243.01417662075448
2023-10-19,-0.7204360354577943,241.2634149211075
2023-10-20,-1.0508527000362975,238.72809181120928
2023-10-23,-5.777124072066009,224.93647375240008
2023-10-24,1.4626385860953215,228.22648141170487
2023-10-25,0.2638279256744757,228.8286066034532
2023-10-26,-0.7155971685983809,227.19111557365576
2023-10-27,-0.6963656395535645,225.6090347086824
2023-10-30,-0.775361586389689,223.85974891812668
2023-10-31,-0.8312193623225883,221.99898334067248
2023-11-01,1.1035171950425582,224.44878029465647
2023-11-03,0.7920288056236346,226.22647928846106
2023-11-06,-0.2535051971644497,225.65298340610266
2023-11-07,-2.11450886636192,220.88153106477043
2023-11-08,-2.261799473911996,215.88563375717868
2023-11-09,2.0159588277700813,220.23779924879392
2023-11-10,-0.3112191055619773,219.55237713986244
2023-11-13,2.1345219861282683,224.23877090098006
2023-11-14,1.0914308387696137,226.6861819990713
2023-11-16,-1.9308530465977023,222.30920494772622
2023-11-17,4.01966889956209,231.2452989198737
2023-11-20,-0.3212324366679286,230.50246401147336
2023-11-21,-0.9531610655403422,228.30540426940487
2023-11-22,0.0815177954395229,228.49151380183457
2023-11-23,0.4165165236815538,229.44321871202933
2023-11-24,-0.2781710737167375,228.80497404696783
2023-11-27,-0.6260998819811681,227.37242637449273
2023-11-28,0.8670107499378243,229.34376975355406
2023-11-29,-1.2430403862493056,226.49293407217075
2023-11-30,0.8703442959140384,228.46420240451624
2023-12-01,-1.2472393809673687,225.6147069007141
2023-12-04,-1.8407270347275628,221.4617559964713
2023-12-05,-0.6973774136525668,219.91733173027356
2023-12-06,-2.2239775255480154,215.0264196978074
2023-12-07,0.2840132325431677,215.637123183213
2023-12-08,3.175939321483412,222.48562737010428
2023-12-11,-0.2865015813309224,221.8482025294549
2023-12-12,-1.4216474471594132,218.69430322162586
2023-12-13,1.245913168040369,221.41904434321822
2023-12-14,2.17021040368377,226.22430347929193
2023-12-15,-0.7333669265077836,224.5652492578522
2023-12-18,1.939270793702508,228.92017754951496
2023-12-19,0.6204546871644068,230.340523520986
2023-12-20,0.1664643656729802,230.72395841235306
2023-12-21,-0.0084362791482828,230.70449389515943
2023-12-22,1.265198355318664,233.62336335756723
2023-12-26,1.4219858647763983,236.94545456132704
2023-12-27,-0.0422402731104054,236.84536815419764
2023-12-28,-0.3987755401332893,235.90088675806007
2023-12-29,-0.0056215943412207,235.8876253671592
