,ALASKA BLACK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES II - BDR NIVEL I,Close
2022-06-01,-0.1222496827699592,133.4796663398156
2022-06-02,1.6990360038899863,135.7475339288013
2022-06-03,-1.1696633219579256,134.1597448139737
2022-06-06,-1.1514138426178544,132.61501094096482
2022-06-07,-1.4212253552429277,130.73025278061365
2022-06-08,-2.2969466196626875,127.72744865849286
2022-06-09,-1.2278446603191884,126.15915400037763
2022-06-10,-3.2812143021687112,122.01960179582218
2022-06-13,-7.217369783594451,113.21299592574825
2022-06-14,-2.58484553293854,110.28661485785565
2022-06-15,2.7924902276092345,113.3663578001223
2022-06-17,-5.128767101610244,107.55206133697587
2022-06-20,-1.7454438753089496,105.6748004696011
2022-06-21,-0.3275862386051598,105.32862436558922
2022-06-22,-0.2123406983476239,105.10496882905139
2022-06-23,-2.7319956819918945,102.23350561908278
2022-06-24,-0.166659793796331,102.06312346942725
2022-06-27,3.386921358090622,105.51992119694769
2022-06-28,-0.7261296006567219,104.75370981454701
2022-06-29,-0.1509976972512206,104.59553412494182
2022-06-30,-1.7375451655689655,102.77813947835286
2022-07-01,-1.2789107294885138,101.46369882499553
2022-07-04,-1.4672264829072137,99.97499656529799
2022-07-05,-2.909011764422653,97.06671215373233
2022-07-06,1.6821603263025064,98.69952987562867
2022-07-07,4.45671648143624,103.0982880906959
2022-07-08,0.8041453364747042,103.92734816636249
2022-07-11,-4.611794281022375,99.13443266720797
2022-07-12,-0.1789575237900575,98.95702414128341
2022-07-13,-0.497619429078433,98.46459476271855
2022-07-14,-4.033203993121237,94.49331679493794
2022-07-15,2.1715830652276225,96.5453176602287
2022-07-18,-0.2628060460565851,96.29159072823309
2022-07-19,1.6905312782248494,97.91943018779413
2022-07-20,-0.6218253380580685,97.31054236000435
2022-07-21,-0.8095872583663066,96.52272860801061
2022-07-22,0.4922726124832355,96.99788356576937
2022-07-25,4.39411633337532,101.26008341056122
2022-07-26,-1.1545731525921532,100.09096167321046
2022-07-27,4.920318997342199,105.01575627503993
2022-07-28,3.308350139773286,108.4900451945492
2022-07-29,1.4940704730489474,110.11096292599842
2022-08-01,-1.4260642463764572,108.54070985236993
2022-08-02,-0.6669489293667397,107.81679875008248
2022-08-03,0.3640969374037794,108.20935641233834
2022-08-04,4.924538333813522,113.53816764963683
2022-08-05,2.4737183758061665,116.34678216633951
2022-08-08,3.655128624295134,120.5994067047477
2022-08-09,-0.1269990102878426,120.44624665181965
2022-08-10,3.2295975038064477,124.33617562711538
2022-08-11,-1.83794595312764,122.05094391890314
2022-08-12,5.911782046895264,129.26632970956706
2022-08-15,-0.7122461735387886,128.34563522253663
2022-08-16,-0.6348234016123389,127.53086709519596
2022-08-17,-0.4365497419127617,126.97413142403278
2022-08-18,-1.305890071735094,125.31598884809446
2022-08-19,-3.033109024432845,121.51501828128565
2022-08-22,-0.2752626091903187,121.18053287140648
2022-08-23,4.606109848376438,126.76224133031138
2022-08-24,-0.6968558108290224,125.878891285664
2022-08-25,0.9705181896597636,127.1005688225334
2022-08-26,-0.4049172769252762,126.58591666030067
2022-08-29,0.8877423262028117,127.70967342150597
2022-08-30,-4.494361701324423,121.96993877036331
2022-08-31,-2.5778779085017134,118.82570266378904
2022-09-01,1.1441812276073549,120.18528404724066
2022-09-02,1.5350172048754107,122.03014883509418
2022-09-05,1.5067816752444283,123.86887675601488
2022-09-06,-5.389551467020349,117.19289989162945
2022-09-08,0.760964739955794,118.08469653753644
2022-09-09,4.650014983324624,123.57565261954531
2022-09-12,2.2005787389674847,126.29503215763134
2022-09-13,-5.599387877121343,119.22328343759042
2022-09-14,0.3596640577448573,119.65208673657871
2022-09-15,-2.02819347483173,117.22531092088742
2022-09-16,-2.0632176109663503,114.80669766145762
2022-09-19,5.69283494929953,121.34245347006572
2022-09-20,0.173839228897954,121.55339425550395
2022-09-21,-0.3785849002650998,121.0932114590929
2022-09-22,4.333327201663506,126.34057653061768
2022-09-23,-5.352517360767028,119.57817523812322
2022-09-26,-6.369656447106697,111.96145628973557
2022-09-27,0.2297911290169096,112.21873378420753
2022-09-28,0.7153693607137024,113.02151222268063
2022-09-29,-2.359108850470981,110.35521172489922
2022-09-30,4.430528291430114,115.24453060143848
2022-10-03,10.667198526359469,127.53789347146501
2022-10-04,0.0488212968225765,127.60015912499797
2022-10-05,0.8960868058427884,128.7435673151515
2022-10-06,1.2862525280106674,130.39953470439374
2022-10-07,-1.430691471930079,128.53391968194148
2022-10-10,-0.1485448847127091,128.34298911913322
2022-10-11,-1.9642184975328656,125.82205238656861
2022-10-13,0.617560675728468,126.59907990350254
2022-10-14,-4.4208322434864495,121.00234695917133
2022-10-17,2.4200683350331653,123.93068644257721
2022-10-18,3.2862760415661274,128.00339089928806
2022-10-19,-0.2238430188418294,127.71686424487919
2022-10-20,2.474205891326497,130.87684242424345
2022-10-21,4.341679404938614,136.55909533761078
2022-10-24,-6.35271683105082,127.88388270376765
2022-10-25,-1.914730988017499,125.43525037295866
2022-10-26,-3.3894245796016853,121.1837171653327
2022-10-27,3.272131513184484,125.1490077635479
2022-10-28,0.0168910070737382,125.17014669130195
2022-10-31,3.6981415565348503,129.79911590246863
2022-11-01,2.4419547754713777,132.9687516117686
2022-11-03,-0.2890924192362809,132.58434903090586
2022-11-04,2.8154827420940887,136.3172384965888
2022-11-07,-5.082092244442138,129.38947069111597
2022-11-08,0.0,129.38947069111597
2022-11-09,-2.4779876386580857,126.183215601665
2022-11-10,-8.742938434612435,115.15109474679716
2022-11-11,3.2736691095806014,118.92076056486694
2022-11-14,1.2980492302292257,120.46441058196193
2022-11-16,-5.46015853636439,113.88686278428989
2022-11-17,-2.637902453070118,110.88263843717851
2022-11-18,-0.8688788415901372,109.91920265280098
2022-11-21,3.048547078921704,113.27014129444697
2022-11-22,-1.53039605534393,111.53665952019426
2022-11-23,-0.8319977375012222,110.6086770365018
2022-11-24,5.424226999755644,116.60834276038825
2022-11-25,-5.622006540618796,110.05261410349205
2022-11-28,0.5593350873669412,110.66817698873741
2022-11-29,5.912639253546415,117.21158706255773
2022-11-30,2.365294122298689,119.98398584200142
2022-12-01,-1.4485051133677709,118.24601167185756
2022-12-02,1.2078593638100266,119.67425719616799
2022-12-05,-4.034536448477633,114.84595567014372
2022-12-06,1.4882313376521903,116.55512917245295
2022-12-07,-0.2865656970009733,116.22112215414953
2022-12-08,-2.375675719132375,113.46008517463022
2022-12-09,0.0525335410255012,113.51968977502301
2022-12-12,-5.187218572280427,107.63117534381789
2022-12-13,-3.097227161776317,104.29759334653006
2022-12-14,-0.4194049767144991,103.86016404944127
2022-12-15,0.8527785040801206,104.74586120275725
2022-12-16,-2.346823191005021,102.28766104043302
2022-12-19,1.9687875272878408,104.30148775295153
2022-12-20,5.576659594189937,110.11802667660935
2022-12-21,0.8587699724839526,111.06368722399993
2022-12-22,0.3212619495661872,111.42049259083585
2022-12-23,3.3845600842720147,115.19158610876454
2022-12-26,-1.8568552891508936,113.05264504944714
2022-12-27,-1.4033117156778685,111.46616403658453
2022-12-28,2.774232564053225,114.55849465718845
2022-12-29,-1.7698431946973514,112.53098893555047
2022-12-30,0.0023315166987725,112.5336126143488
2023-01-02,-4.930259053363839,106.98541399035247
2023-01-03,-4.9592522212119405,101.67973747066313
2023-01-04,1.1446546613658404,102.84361932528562
2023-01-05,4.947572374079723,107.93188182352716
2023-01-06,3.951569127094912,112.19688474395822
2023-01-09,0.2603951357109224,112.48903997425067
2023-01-10,3.668730462943426,116.61595965125862
2023-01-11,2.300623957122938,119.2988543568243
2023-01-12,1.4828702316554754,121.06790155478767
2023-01-13,-1.469136229321344,119.28924915096718
2023-01-16,-3.363549018908752,115.2768967814862
2023-01-17,4.173213080334315,120.08764731657467
2023-01-18,-0.2298089324217267,119.81167517630608
2023-01-19,0.1958561571191452,120.04633371908646
2023-01-20,-1.0609531398923957,118.77269837216811
2023-01-23,-0.6315512960549552,118.02258785623924
2023-01-24,2.785552932744806,121.31016951357003
2023-01-25,2.8051451620366707,124.71309586473842
2023-01-26,-0.2628755622045009,124.38525561284135
2023-01-27,-2.867594834061382,120.81839044855346
2023-01-30,-0.2087880677684173,120.56613606562702
2023-01-31,2.7746866570780293,123.91146855599452
2023-02-01,-1.674770528000824,121.8362357998057
2023-02-02,-2.312980027729772,119.01818799921845
2023-02-03,-3.6004518401255625,114.7329954593165
2023-02-06,-0.8769206092370085,113.72687817653879
2023-02-07,-0.8187482968623594,112.79574129839365
2023-02-08,2.460186042449175,115.57072638229381
2023-02-09,-3.838825594766382,111.13416775787289
2023-02-10,1.1354271192690168,112.3960152373697
2023-02-13,1.165229643213328,113.7056869247061
2023-02-14,-1.369015794454942,112.14903811151339
2023-02-15,1.8651606160704048,114.24079780167112
2023-02-16,1.0719791950950075,115.46543538641559
2023-02-17,-0.0257134761337707,115.43574520924476
2023-02-22,-2.399091223498573,112.66633637714959
2023-02-23,0.9739737810483096,113.76367695353072
2023-02-24,-3.543581522349404,109.73236831786014
2023-02-27,0.657403652027555,110.45375291463807
2023-02-28,-1.552297058297658,108.73918255736478
2023-03-01,0.2775634578063179,109.04100279246133
2023-03-02,-1.964520476933884,106.89886996434937
2023-03-03,0.5376577920138237,107.47362006828742
2023-03-06,1.303679685519432,108.87473182041002
2023-03-07,-0.9671044564536936,107.82179943702283
2023-03-08,5.215259375059578,113.4449859405201
2023-03-09,0.362756339357273,113.85651481870231
2023-03-10,-3.875364539008208,109.44415981806769
2023-03-13,-1.2619439505896055,108.06303586396996
2023-03-14,-0.0739165273094033,107.9831594205542
2023-03-15,-1.376697838498564,106.49655759886897
2023-03-16,1.3632705522358624,107.94839380775926
2023-03-17,-0.9000373991336574,106.97681789172535
2023-03-20,-1.4139716139404124,105.46419605323962
2023-03-21,0.0044297428955619,105.46886784597164
2023-03-22,-0.0072786311013817,105.46119115615433
2023-03-23,-5.362664878842372,99.80566089721442
2023-03-24,1.4903877371778895,101.29315222823585
2023-03-27,1.6992491123639208,103.01437521835959
2023-03-28,1.8931779938656577,104.96462070051177
2023-03-29,0.7321858177880003,105.73315676697588
2023-03-30,3.6764324853891583,109.62036489018443
2023-03-31,-1.3218853625489912,108.17130933232829
2023-04-03,-0.1266642126195316,108.03429499508226
2023-04-04,-0.3881061949547737,107.61500720353064
2023-04-05,0.1453159045934127,107.77138892472672
2023-04-06,-0.690596248492592,107.0271237558642
2023-04-10,0.8221388880857328,107.90703536106079
2023-04-11,7.8339479320348016,116.36041632624867
2023-04-12,2.208084661767584,118.92975283151746
2023-04-13,0.0362273865592399,118.97283797280969
2023-04-14,0.1992161659382541,119.20985109912705
2023-04-17,-0.2317582039777055,118.93357248925521
2023-04-18,-1.0790122584661832,117.65026466266438
2023-04-19,-5.013900428369656,111.75139753876502
2023-04-20,1.2725110287209906,113.17344639719565
2023-04-24,-0.476106280844768,112.63462051065011
2023-04-25,-1.5156576904234886,110.92746522280113
2023-04-26,-0.5993440995101129,110.26262800525214
2023-04-27,2.339409914356949,112.84212285663753
2023-04-28,1.6742290544336846,114.73135846314311
2023-05-02,-4.007121791481838,110.13393319650336
2023-05-03,1.46190118350229,111.74398246934066
2023-05-04,0.7358208492964646,112.56621799018426
2023-05-05,5.8633703273281546,119.16639221441625
2023-05-08,0.0614906042569973,119.23966834906015
2023-05-09,1.2016367023326646,120.67249596768221
2023-05-10,2.2634253403884363,123.40382782029394
2023-05-11,1.7828704106398252,125.60395815209888
2023-05-12,0.807361513532201,126.61803616969202
2023-05-15,1.1538112325010452,128.07896929339017
2023-05-16,-2.5400108272075284,124.82574960596226
2023-05-17,2.378745428500939,127.79503641830611
2023-05-18,0.5883499710205964,128.54691847803898
2023-05-19,-0.2569195070248331,128.2166563687896
2023-05-22,1.0025166396238516,129.50204968365603
2023-05-23,-0.2049928559859859,129.2365797334491
2023-05-24,-0.1325835208799475,129.06523332577368
2023-05-25,-0.0775603426647619,128.96512988854514
2023-05-26,2.179374171601212,131.77576261970805
2023-05-29,-0.6160583237729389,130.96394706537407
2023-05-30,-1.474501199133449,129.03288209546264
2023-05-31,-0.8453949281633677,127.94204465456458
2023-06-01,4.115855920680023,133.20795487451855
2023-06-02,2.1216135593646435,136.03411290728866
2023-06-05,1.6912813898713577,138.33483254276624
2023-06-06,2.537773162501855,141.84545679742843
2023-06-07,0.9230506555145012,143.15476221621464
2023-06-09,2.8423971081915638,147.22378903768683
2023-06-12,0.8431477169515533,148.46510305376765
2023-06-13,-1.4604291170100423,146.29687546017146
2023-06-14,3.310558597143154,151.14011924807
2023-06-15,0.9995415378117434,152.65082752025265
2023-06-16,-0.1375436878347291,152.44086594257107
2023-06-19,2.315470016209842,155.97058848592195
2023-06-20,0.1006374102019869,156.127553246851
2023-06-21,1.55768682305073,158.5595315709287
2023-06-22,-2.3301754718277,154.864816258018
2023-06-23,-0.4005248366329095,154.24454420569873
2023-06-26,-0.3131656593612253,153.76150326180823
2023-06-27,-1.904906078195712,150.83249104024895
2023-06-28,-1.369043415516891,148.76752875320233
2023-06-29,1.7391655191060007,151.35484231690413
2023-06-30,0.5107687998160415,152.12791562846965
2023-07-03,2.1290817833934828,155.36684336757162
2023-07-04,-1.3021026278855263,153.34380761721968
2023-07-05,0.0703012096321842,153.45161016887064
2023-07-06,-4.126829332449389,147.1189241093058
2023-07-07,3.708195913708745,152.57438204141934
2023-07-10,-1.7877488383103546,149.84673529891467
2023-07-11,-0.0291718268991436,149.80302226867926
2023-07-12,0.5760422528120257,150.66595097293626
2023-07-13,2.413583620236514,154.3023996868926
2023-07-14,-1.7854581434469607,151.5473949261489
2023-07-17,0.1741666870537894,151.8113400032081
2023-07-18,0.5977380019967837,152.71877407374782
2023-07-19,-0.1258139299832317,152.52663258226343
2023-07-20,-0.0209259769294867,152.49471489431795
2023-07-21,2.5863009589240704,156.4386871679382
2023-07-24,2.333856588066663,160.08974177469213
2023-07-25,0.689048662830305,161.19283799971913
2023-07-26,0.4951392879797289,161.99096707006527
2023-07-27,-2.9275247106626434,157.24864148004772
2023-07-28,0.9212777614731716,158.69733824422207
2023-07-31,1.9407523611818969,161.77726058332962
2023-08-01,-1.8456417702236936,158.79143188728005
2023-08-02,0.092965453935645,158.939053062745
2023-08-03,-0.7887740296299128,157.68538308924636
2023-08-04,-0.6676050700327951,156.6326674770419
2023-08-07,-1.108474083841926,154.8964349512286
2023-08-08,0.0741134090546546,155.01123397967507
2023-08-09,-1.1263328050511334,153.26529159984742
2023-08-10,0.7986703523723104,154.48937604433237
2023-08-11,-0.7963532133185236,153.2590949339676
2023-08-14,-3.0043529684318337,148.65465076592716
2023-08-15,-1.1075281361031974,147.00825868306856
2023-08-16,0.0209691329176919,147.0390850402318
2023-08-17,-1.1577577634468983,145.33672861787724
2023-08-18,0.9892774318131624,146.77451207422945
2023-08-21,-1.3286594052108749,144.82437871510282
2023-08-22,3.203210968451886,149.4634090990973
2023-08-23,3.4028979682734883,154.54949641064277
2023-08-24,-1.249378382020161,152.61858841296717
2023-08-25,-1.692552715157658,150.0354383509482
2023-08-28,0.6858514833411489,151.06445863041557
2023-08-29,1.782282402939428,153.75685389368118
2023-08-30,-0.5277969819990291,152.94532985921367
2023-08-31,-4.051815150904082,146.74826781137781
2023-09-01,3.54811613011079,151.95506677225148
2023-09-04,-0.2406783087733677,151.5893438874486
2023-09-05,-1.5051330708858557,149.3077225406597
2023-09-06,-1.1640216196255548,147.5697483705159
2023-09-08,-0.6041853661106433,146.67815354605494
2023-09-11,2.327680278304234,150.09235199872725
2023-09-12,0.8925427690334997,151.4319904333642
2023-09-13,0.509067237242955,152.20288108336536
2023-09-14,2.288833072356322,155.6865509626806
2023-09-15,-1.0571154723024612,154.04076434416004
2023-09-18,0.4976605243552701,154.80736441971604
2023-09-19,-1.3678503243301443,152.689831383414
2023-09-20,0.8047645350222066,153.91862499497293
2023-09-21,-4.126167114821211,147.56768530684536
2023-09-22,-0.2274762175205169,147.23200391802678
2023-09-25,-1.5716708426122716,144.91800144145338
2023-09-26,-2.9569206542508497,140.6328911251035
2023-09-27,-1.837723162462868,138.04844791085628
2023-09-28,1.5420547970053544,140.17723062405707
2023-09-29,1.664036262306423,142.5098305731383
2023-10-02,-3.3746361694891647,137.70064228553943
2023-10-03,-3.618986511372513,132.71727461515243
2023-10-04,0.5825526951869442,133.49042267540167
2023-10-05,-1.0793980367403644,132.04952967380697
2023-10-06,0.5083551268552977,132.7208102278921
2023-10-09,2.328008535896098,135.8105620189079
2023-10-10,3.570122379617091,140.65916528742866
2023-10-11,0.031002872787611,140.70277366950685
2023-10-13,-2.611163896938107,137.02879364145815
2023-10-16,2.033555215723548,139.81534982159707
2023-10-17,-1.1035500978255453,138.2724173918657
2023-10-18,-2.1044627432952323,135.3625258836002
2023-10-19,-0.6567611783256266,134.47351736359573
2023-10-20,-0.3940892997448486,133.94357162067527
2023-10-23,0.684344625437272,134.8602072541801
2023-10-24,1.5168538734208423,136.9058395316185
2023-10-25,-1.0602503837599642,135.45429484259472
2023-10-26,2.6779653440882623,139.08171391555854
2023-10-27,-2.223186994577231,135.98966733995272
2023-10-30,-2.5755571481166477,132.4871757420785
2023-10-31,0.8113697151867161,133.56213656255593
2023-11-01,3.335088970273903,138.0165526475159
2023-11-03,6.077720208937576,146.40481255945295
2023-11-06,-0.8293920951678802,145.1905426171395
2023-11-07,2.72316586855752,149.1443219180629
2023-11-08,-0.4896613597841992,148.41401980331798
2023-11-09,-0.3678506666408787,147.86807784208295
2023-11-10,3.125836775809332,152.49019259895314
2023-11-13,-0.2132557792414391,152.16499845045948
2023-11-14,3.783747804182158,157.92253823806254
2023-11-16,3.5023777244172383,163.45358203914674
2023-11-17,-0.7442647248135814,162.23705468658514
2023-11-20,1.6110375364627672,164.85075453563766
2023-11-21,-2.052988026979774,161.4663882826352
2023-11-22,0.1270945851012506,161.671603318901
2023-11-23,0.8808670742827207,163.09571524100215
2023-11-24,-1.4135342853171529,160.79030138818734
2023-11-27,0.746932225213337,161.99129596427338
2023-11-28,1.760993653495757,164.84395240541977
2023-11-29,-0.4775339656468147,164.05676654236922
2023-11-30,1.2155079010269132,166.05088950186098
2023-12-01,2.2521088311596715,169.79053624855158
2023-12-04,-3.495541001299906,163.8554384376565
2023-12-05,0.8101147191125424,165.18285546250632
2023-12-06,-0.397249940380362,164.52666666766294
2023-12-07,0.9630249800960168,166.11109956659183
2023-12-08,0.1045601660146999,166.2847856080675
2023-12-11,-0.5937602378655371,165.29745266950684
2023-12-12,-0.5239995132442554,164.43129482211347
2023-12-13,3.7556837850547975,170.60681429930324
2023-12-14,2.038528997650557,174.08468368076237
2023-12-15,-1.2635013002305628,171.88512143895366
2023-12-18,1.1905812854668074,173.93155352730773
2023-12-19,0.9256196429173968,175.54149815198787
2023-12-20,-1.0561812852593055,173.68746170064276
2023-12-21,1.277623396951055,175.90653334890058
2023-12-22,0.950709302117536,177.57889312448106
2023-12-26,1.1235649998535102,179.574107414755
2023-12-27,1.0039704516974224,181.37697839209852
2023-12-28,-1.081088053668966,179.4161335465958
2023-12-29,0.0223350980463443,179.4562063159344
