,FUNDO DE INVESTIMENTO EM ACOES CAIXA PETROBRAS PRE-SAL,Close
2022-05-10,0.7863107168213368,121.30146939279634
2022-05-11,3.1522377204602714,125.12518006646863
2022-05-12,0.6962529253954131,125.9963677930877
2022-05-13,1.381327102298946,127.73678976932588
2022-05-16,0.987778930507166,128.99854686517352
2022-05-17,-1.2976919499622652,127.32454310693586
2022-05-18,-1.6357581249681563,125.24182154798558
2022-05-19,1.6851490329462535,127.35233289264573
2022-05-20,1.9228371298563476,129.80111083524378
2022-05-23,3.9136686875434368,134.88109626608627
2022-05-24,-2.432762876165595,131.59975902915974
2022-05-25,1.264475968157064,133.26380635623607
2022-05-26,0.2254133050120677,133.56420070652854
2022-05-27,-4.286383565560403,127.83912675797178
2022-05-30,-1.76837645050002,125.57844974585895
2022-05-31,0.2042329922090413,125.83492237134465
2022-06-01,-0.1205873928084244,125.68318131921454
2022-06-02,-0.7716281504389189,124.71337451178829
2022-06-03,1.561623652034716,126.660928065415
2022-06-06,0.0537313432836139,126.72898468348005
2022-06-07,1.0548063726952606,128.06573008997339
2022-06-08,-0.4371908971787186,127.50583837561456
2022-06-09,-1.2856527205585833,125.86655609566743
2022-06-10,-1.2411171756799066,124.30440464952733
2022-06-13,-1.1373798288962125,122.89059142461407
2022-06-14,0.9939143704542186,124.11201867271949
2022-06-15,-1.56000022340117,122.17587090415736
2022-06-17,-5.708196609700922,115.20183198333368
2022-06-20,1.0577336482594069,116.42036052363267
2022-06-21,-1.863446154812132,114.25092979203662
2022-06-22,-0.2801886750826154,113.93081162558273
2022-06-23,-1.731929043619851,111.95761080940744
2022-06-24,-0.7077281049783668,111.16525533204697
2022-06-27,6.007436099035379,117.84343701044921
2022-06-28,1.1687772783323114,119.2207643262332
2022-06-29,-0.8287828678741449,118.23268305654877
2022-06-30,-0.502544702174712,117.63851097160907
2022-07-01,2.010207722000268,120.00328940320648
2022-07-04,1.9997384933118976,122.40304137464288
2022-07-05,-3.570525799886848,118.03260920251509
2022-07-06,-1.2035817019704464,116.61199031579534
2022-07-07,2.731484783835114,119.79722908739856
2022-07-08,1.0492988455503394,121.05426002921394
2022-07-11,-0.4570471940269383,120.50098493050034
2022-07-12,-1.406199094573024,118.80650117145606
2022-07-13,0.0643379476672034,118.882938836005
2022-07-14,-2.5183799169922194,115.88901477962891
2022-07-15,1.5944023546824893,117.73675196009366
2022-07-18,2.1338260237071527,120.24904941288568
2022-07-19,2.016665539979301,122.67407055454802
2022-07-20,-0.0359576973101516,122.62995978357998
2022-07-21,-0.5139689378180656,121.99967988183359
2022-07-22,1.0612438856835826,123.29439402513309
2022-07-25,4.645564496344612,129.0221146199479
2022-07-26,1.0083175821868018,130.32306728657005
2022-07-27,1.0894461865031737,131.74286697325755
2022-07-28,2.982140448454662,135.6716242972209
2022-07-29,5.728509441744345,143.44358610485511
2022-08-01,-1.3743003062807957,141.47224046167594
2022-08-02,0.4443109077666873,142.1008170575091
2022-08-03,0.1445993046192084,142.30629385083247
2022-08-04,0.9684115577418996,143.68440444787808
2022-08-05,1.92133323560284,146.44506066491317
2022-08-08,5.035438325225239,153.81921137503355
2022-08-09,1.63120971236701,156.32832529046942
2022-08-10,-0.3200674196486064,155.82796925353233
2022-08-11,-2.318442854975,152.21518683432117
2022-08-12,6.027510940472469,161.38997387382048
2022-08-15,0.0240539286855412,161.4287945030417
2022-08-16,0.7510102113795547,162.64114123386645
2022-08-17,1.9265381969753688,165.77448494373354
2022-08-18,1.6573370089451922,168.5219268340943
2022-08-19,-4.179560314902098,161.47845125822815
2022-08-22,1.7541824922898908,164.31107797902087
2022-08-23,2.6136747977114183,168.6056352140065
2022-08-24,0.4933760502582762,169.43749503753824
2022-08-25,-0.8887469170435924,167.93162452407623
2022-08-26,0.8929174834828579,169.4311153597485
2022-08-29,2.062483798786663,172.92560466414685
2022-08-30,-5.435302558782351,163.52657484904663
2022-08-31,2.2411666601689584,167.1914779250797
2022-09-01,1.7010397130359012,170.03547136139696
2022-09-02,-1.1643210746907329,168.0557125338865
2022-09-05,-0.24814169703119,167.63869623684704
2022-09-06,-3.3760925355152294,161.9790587265598
2022-09-08,-0.8541544545601742,160.59550738099225
2022-09-09,-0.0309039085422124,160.5458770922683
2022-09-12,-0.6013494392055674,159.5804353607063
2022-09-13,-2.674502677252222,155.31245234461346
2022-09-14,1.384852335807918,157.4633004687084
2022-09-15,-0.1764766033406251,157.1854145845332
2022-09-16,-0.8231779912691195,155.8914988461882
2022-09-19,1.5835482339890294,158.36011592310604
2022-09-20,-0.57474280590607,157.44995254941347
2022-09-21,0.2544605722349491,157.85060059965437
2022-09-22,2.4604662486958477,161.73446135077256
2022-09-23,-6.244011282828954,151.6357433358077
2022-09-26,-1.6001150532692576,149.2093969805547
2022-09-27,0.7088818365747152,150.2671152942125
2022-09-28,-1.3461505856624534,148.24429364162137
2022-09-29,0.1341014804425055,148.4430914340663
2022-09-30,1.6640975398785285,150.91332926674025
2022-10-03,7.95417444763844,162.91723874135576
2022-10-04,-2.5107531883214573,158.82678897533188
2022-10-05,3.753690990742076,164.78865584398383
2022-10-06,3.392835158199881,170.3796632961835
2022-10-07,-0.0909079568060522,170.22477462546792
2022-10-10,-1.1288962875412367,168.30311346424557
2022-10-11,-0.7502470200535294,167.04042437082276
2022-10-13,2.8332595213163447,171.7731130987563
2022-10-14,-1.5269187632180103,169.1502772046877
2022-10-17,-0.0913738379831774,168.9957181044466
2022-10-18,2.442566628649278,173.12355111871202
2022-10-19,3.525210171314952,179.2265201516905
2022-10-20,2.960588786593044,184.53268040990235
2022-10-21,3.41449377380616,190.8335372931361
2022-10-24,-9.171606154150314,173.33103684257608
2022-10-25,-2.098196610605363,169.694210902418
2022-10-26,-2.441662555023038,165.55085089677183
2022-10-27,0.7610647589950892,166.81080008116368
2022-10-28,-1.179900326840555,164.84259890580068
2022-10-31,-8.462393442637495,150.892969625323
2022-11-01,0.165473838529917,151.1426580142338
2022-11-03,0.2984360251223172,151.5937221550757
2022-11-04,-5.4959923713306384,143.26214275001658
2022-11-07,-4.051556952944136,137.45779544449152
2022-11-08,0.7316613618161494,138.46352102256316
2022-11-09,-1.638331094977119,136.19503010245032
2022-11-10,-2.8882643670609,132.26135757829337
2022-11-11,3.316159045278555,136.64735455103417
2022-11-14,2.616445835692893,140.22265856876922
2022-11-16,-1.985068395699652,137.43914288991076
2022-11-17,0.0340663013670861,137.485963322524
2022-11-18,-1.689947309174511,135.16252298486233
2022-11-21,0.2960959255690065,135.56273370831678
2022-11-22,-0.3786146191262385,135.04947338040992
2022-11-23,0.4085634068850208,135.6012361098332
2022-11-24,3.009468486784783,139.68211257824925
2022-11-25,-1.409884802865613,137.71275570068687
2022-11-28,1.83674898175743,140.24219333876934
2022-11-29,3.6807977270960857,145.40422480361246
2022-11-30,4.454633706618583,151.88145041256163
2022-12-01,-3.569081431300269,146.46067776829736
2022-12-02,1.1024845054545374,148.07538404727654
2022-12-05,-0.9919445202182686,146.60655838942742
2022-12-06,0.0673108333476557,146.70524048562166
2022-12-07,-1.0000060135235356,145.23817925861127
2022-12-08,-1.9832914281251668,142.35768289901017
2022-12-09,-0.25010026143224,142.00164596191087
2022-12-12,-2.8501706720912345,137.95435669481765
2022-12-13,-2.1641070757261627,134.9688767003126
2022-12-14,-6.936279087140029,125.607058731601
2022-12-15,2.297825288620325,128.4932894914279
2022-12-16,0.0339369067784423,128.53689613929916
2022-12-19,1.3939316687666017,130.32861264063447
2022-12-20,2.8797946816632614,134.08180909614498
2022-12-21,2.0291733618828856,136.80256144945463
2022-12-22,1.6701989323513855,139.08743637021277
2022-12-23,4.420083744186076,145.2352175354177
2022-12-26,-0.7122222810377665,144.20081995621678
2022-12-27,0.6368363483970851,145.1191431923846
2022-12-28,-1.159139108851548,143.43701044921139
2022-12-29,-1.1346432817185614,141.80951204665146
2022-12-30,-0.0009331695102643,141.8081887235224
2023-01-02,-6.030064335972596,133.25706370981655
2023-01-03,-2.361072032345401,130.11076844743937
2023-01-04,2.9562958349356405,133.95722767585377
2023-01-05,3.3553706723066234,138.4519892067244
2023-01-06,-0.5520878752763969,137.68761256123508
2023-01-09,0.5103469865225474,138.3902971427562
2023-01-10,0.859510002800401,139.57977558960337
2023-01-11,0.7357074073221392,140.6066743377397
2023-01-12,1.346565040131198,142.50003465846282
2023-01-13,-0.2307468139649326,142.1712203685895
2023-01-16,-1.9675684300806684,139.37390431995672
2023-01-17,5.716167874763078,147.3407506644971
2023-01-18,-1.7529941137752525,144.7578759781562
2023-01-19,3.0159547585020485,149.12370802702588
2023-01-20,2.076219170788507,152.21984304127366
2023-01-23,1.585942694107212,154.6339625209682
2023-01-24,-0.7088692811629493,153.53780986241202
2023-01-25,1.271735467859192,155.49040464700653
2023-01-26,-2.735279730609841,151.23730712565373
2023-01-27,-2.209077810638782,147.89635733253328
2023-01-30,0.5037520430441145,148.64138825418374
2023-01-31,1.2358768888223626,150.47841281884192
2023-02-01,-1.377492029817895,148.4055846756659
2023-02-02,-4.605088003790958,141.57137689881097
2023-02-03,1.0940009329587277,143.12016908288646
2023-02-06,3.970026338569066,148.80207749128164
2023-02-07,-0.6197697006091074,147.87984730111378
2023-02-08,1.6638925890794187,150.340409121099
2023-02-09,-0.4596832976146436,149.64931937080377
2023-02-10,3.032752991191723,154.18781358031987
2023-02-13,0.2958115568401087,154.64391895212952
2023-02-14,-0.3736655819362777,154.066067852448
2023-02-15,0.1474091331492122,154.29317530754636
2023-02-16,0.4078006943026402,154.92238394771212
2023-02-17,-1.522970447246974,152.56296182401798
2023-02-22,-2.5639775914760854,148.65128166995794
2023-02-23,3.052818011944214,153.18933477176435
2023-02-24,-2.178090097709451,149.85273304035357
2023-02-27,0.6882576111190808,150.88410588097375
2023-02-28,-3.465125515734402,145.65578222890443
2023-03-01,0.2349625686587364,145.99801879622945
2023-03-02,-2.600499036844217,142.20134172362185
2023-03-03,4.282435667967888,148.29102270192314
2023-03-06,1.0069899046043052,149.784298329966
2023-03-07,-3.30587795778452,144.83261222725343
2023-03-08,1.2695089430809323,146.67127519197615
2023-03-09,-0.4338043442302042,146.03500882845552
2023-03-10,-1.302983883147424,144.13219619966782
2023-03-13,-3.1587659263028978,139.57939749728067
2023-03-14,-1.776519691829137,137.099742015005
2023-03-15,-1.7671000227517664,134.67705244266523
2023-03-16,-0.3433449887212725,134.21464553214582
2023-03-17,1.0677172467252527,135.64767845012372
2023-03-20,-2.461103069201498,132.30924927248714
2023-03-21,2.0410223877114,135.00971067115148
2023-03-22,-0.3003517405931966,134.60420665518083
2023-03-23,-2.268717115165209,131.5504179810624
2023-03-24,-0.0456985847809177,131.49030130177167
2023-03-27,1.704464310532039,133.7315065592714
2023-03-28,1.762130313579657,136.0880299751591
2023-03-29,1.3087608816447327,137.86909687607493
2023-03-30,0.2901460054189897,138.26911855336812
2023-03-31,-2.166016775042689,135.2741862507985
2023-04-03,4.421980868175779,141.25598488638929
2023-04-04,-0.8981486975215613,139.98729609796092
2023-04-05,0.3268544635598669,140.44485082367387
2023-04-06,-1.4335460545178202,138.43150920591765
2023-04-10,2.1146318558587174,141.35882599813198
2023-04-11,4.6739029164473145,147.96580028911436
2023-04-12,0.7360450408629982,149.05489522431563
2023-04-13,0.6921529923610281,150.08658314187133
2023-04-14,1.031764525589418,151.63512326439843
2023-04-17,1.5519554971722416,153.98843289554418
2023-04-18,2.5352912675392414,157.89248818776542
2023-04-19,-3.2047981775354506,152.83235260385854
2023-04-20,0.6747568772424772,153.86359941370455
2023-04-24,1.9022125312745384,156.7904120828221
2023-04-25,-0.4050834984841822,156.15527999626923
2023-04-26,-1.2519117854765005,154.2003536423521
2023-04-27,-2.4245339344437067,150.46171374126106
2023-04-28,1.7507658003650397,153.0959459680862
2023-05-02,-3.5992987860470227,147.58556544336966
2023-05-03,-0.312802085005659,147.1239147174954
2023-05-04,1.4013611852334185,149.1856521525423
2023-05-05,3.7684460228904815,154.80763292780802
2023-05-08,1.889635701097081,157.7329332276352
2023-05-09,0.2892829091769355,158.1892276456062
2023-05-10,-0.219572987901595,157.84188683192627
2023-05-11,3.2712595540988154,163.0053046352855
2023-05-12,2.8650965650386606,167.6755640192219
2023-05-15,-2.014418608671542,164.29787625542372
2023-05-16,2.233067128555355,167.96675812299813
2023-05-17,-2.154990005582469,164.34709127274664
2023-05-18,0.5501434598379706,165.25123604681758
2023-05-19,0.4007786775066302,165.91352776520938
2023-05-22,-1.095633910072713,164.09572289361583
2023-05-23,2.31707588694261,167.89794532028796
2023-05-24,1.4405140977542308,170.3165388924664
2023-05-25,-0.7127114075634045,169.10267349081263
2023-05-26,1.2507853508496811,171.21778495873087
2023-05-29,-0.3910817462429272,170.5481834554358
2023-05-30,-1.0675226948334449,168.72754289142284
2023-05-31,-0.9712197033046044,167.08882774995962
2023-06-01,3.0478330459549063,172.18141625822156
2023-06-02,0.7728818670671211,173.5121752029407
2023-06-05,1.0096281481422276,175.26400296424345
2023-06-06,1.9998281372414215,178.76898180997802
2023-06-07,2.773017120740517,183.7262762821422
2023-06-09,4.627693033765512,192.2285643708477
2023-06-12,1.663267226181131,195.4258390813865
2023-06-13,-0.1758006474829376,195.08227919093247
2023-06-14,3.828685943611121,202.5513669927919
2023-06-15,-2.1276999523382245,198.24168165382585
2023-06-16,0.781010354665157,199.78996971480456
2023-06-19,2.418959815423149,204.62280879745177
2023-06-20,0.4529765446287692,205.5497021262648
2023-06-21,3.860882179909408,213.48573394651464
2023-06-22,-1.1626304114574435,211.00368387952935
2023-06-23,-3.7955207294605553,202.99499531795638
2023-06-26,2.079000271935172,207.21526182263148
2023-06-27,-0.7213392337990565,205.72053684068538
2023-06-28,0.8747757770611431,207.52013026540786
2023-06-29,0.4178349952598914,208.38722199186566
2023-06-30,-4.465899751007418,199.08085756379967
2023-07-03,1.705757267091279,202.47669375908183
2023-07-04,0.2144325892719623,202.9108697761817
2023-07-05,-0.1235085112799128,202.66025758169602
2023-07-06,-1.4139110037051816,199.79482189961115
2023-07-07,-0.4691897865747862,198.8574050011529
2023-07-10,0.1551163356673157,199.1658653209938
2023-07-11,-1.2490385500686485,196.67820688455677
2023-07-12,0.062253413364588,196.80064578168668
2023-07-13,1.4548565716219652,199.66381290983603
2023-07-14,-1.813575097057185,196.0427597210684
2023-07-17,-0.1921871534507957,195.6659907216141
2023-07-18,-0.5127452012865574,194.66272274363922
2023-07-19,0.8602422041157354,196.3372936403608
2023-07-20,0.094071837376064,196.52199173994273
2023-07-21,1.7391262523507978,199.93975728993473
2023-07-24,1.925321916547551,203.7892412569298
2023-07-25,2.129989239199004,208.12993016634772
2023-07-26,-0.0017560628828072,208.12627527389606
2023-07-27,-4.805126582565922,198.12554429540575
2023-07-28,1.1585257636410162,200.420879770422
2023-07-31,4.18002538588973,208.79852342344918
2023-08-01,-1.51814436480614,205.62866040629766
2023-08-02,-0.2130763219588383,205.19051441981068
2023-08-03,1.1753895725596486,207.60230233018265
2023-08-04,-2.7517020947223525,201.88970542827118
2023-08-07,0.582305600571309,203.06532048995692
2023-08-08,0.0898999277573198,203.24787606637756
2023-08-09,0.7314511920961664,204.73453507877522
2023-08-10,0.5138873627599905,205.78663998175048
2023-08-11,-0.2131270981612587,205.34805288755382
2023-08-14,0.2400959647368195,205.84108527620248
2023-08-15,0.6621723846257144,207.20410809911536
2023-08-16,2.0356729359448438,211.42210604985496
2023-08-17,-0.3039563504612541,210.7794751322375
2023-08-18,0.2406058915557229,211.2866229675959
2023-08-21,-0.6673253926333778,209.87665368129558
2023-08-22,1.3959205683605536,212.80636505821963
2023-08-23,4.891926513464107,223.21669605284188
2023-08-24,-0.1448229193985684,222.89342711703313
2023-08-25,-0.6324907191627482,221.4836468768941
2023-08-28,1.0369428310081252,223.78030567503941
2023-08-29,0.1981864726891213,224.2238079694297
2023-08-30,0.6253936287022865,225.6260893785042
2023-08-31,-1.9306564572690088,221.27002471463456
2023-09-01,1.9943811025057376,225.682992273053
2023-09-04,-0.9608267169636476,223.51456978765052
2023-09-05,3.0701576325125712,230.3768194117637
2023-09-06,0.4145921558737164,231.33194363399625
2023-09-08,-0.3333661124275577,230.5607613267005
2023-09-11,-0.0845085589514349,230.36591774979584
2023-09-12,0.4429783661664688,231.38638892844827
2023-09-13,-1.3837783841239792,228.18451409465135
2023-09-14,2.351749140866888,233.5508414444636
2023-09-15,0.0528836282270184,233.67435160317416
2023-09-18,0.6532799778653287,235.20089935560432
2023-09-19,0.2213031918028907,235.72140645302738
2023-09-20,0.2209481871822793,236.2422286273859
2023-09-21,-1.4698205716197066,232.76989175216772
2023-09-22,0.758881364687003,234.53633908327703
2023-09-25,0.6156280814317405,235.98021064783563
2023-09-26,-2.200142437399255,230.78830988950844
2023-09-27,3.010775412487754,237.7368275785578
2023-09-28,-0.1953784035164441,237.27234116026418
2023-09-29,0.5247379497241633,238.51739917853106
2023-10-02,-1.432656656449327,235.10026378241002
2023-10-03,-0.4203344073544834,234.1120564819514
2023-10-04,-3.782531936066236,225.25669317934017
2023-10-05,0.3181028526029195,225.97324114602267
2023-10-06,2.2675398026938742,231.09727433244615
2023-10-09,4.0971119197560135,240.56558830535207
2023-10-10,0.7090376100602258,242.27128880329965
2023-10-11,-0.2463431528126114,241.67447007210185
2023-10-13,3.155430560241723,249.3003401570592
2023-10-16,1.055967597041807,251.93287096843275
2023-10-17,2.582343286247624,258.43864254773695
2023-10-18,2.1615142303506696,264.0248305831314
2023-10-19,-0.4493720176416915,262.83837687486493
2023-10-20,-1.2273499593264958,259.61243016319685
2023-10-23,-6.337306478477478,243.15999480753175
2023-10-24,1.429948636083278,246.63705783678222
2023-10-25,0.5052481937536601,247.88318711662973
2023-10-26,-0.9833761811102072,245.44556289754794
2023-10-27,-0.6987658568270882,243.73047310692283
2023-10-30,-0.972725272526198,241.35964519816412
2023-10-31,-0.9266690512431676,239.12304006392242
2023-11-01,1.0410635740538687,241.61246293119814
2023-11-03,1.143477278856353,244.3752465477016
2023-11-06,-0.0814074174354306,244.17630697063566
2023-11-07,-1.5902735267369073,240.2932358023178
2023-11-08,-2.053840204948687,235.35799671563765
2023-11-09,1.980626673224584,240.01955997615462
2023-11-10,-0.440625439759057,238.96197273450193
2023-11-13,2.6689812904177046,245.33982307799883
2023-11-14,1.313990176024027,248.56356425111846
2023-11-16,-1.669011710005619,244.41500925695996
2023-11-17,3.118373993465795,252.036783341756
2023-11-20,0.0775076151231735,252.23213104175736
2023-11-21,-0.6374935762222922,250.62416740919755
2023-11-22,0.0125968334427239,250.6557381181333
2023-11-23,0.0248636709085925,250.71806033597252
2023-11-24,0.2639066222968278,251.3797219004933
2023-11-27,-0.5322647762196708,250.04171618625801
2023-11-28,1.4115107888285738,253.57108198679916
2023-11-29,-0.9733707260642932,251.10289530497516
2023-11-30,1.804738873119183,255.63464686807183
2023-12-01,-0.6287126833570689,254.0274394201572
2023-12-04,-1.9985627097856893,248.9505417432825
2023-12-05,-0.4300325694806761,247.8799733318878
2023-12-06,-3.3597109243800105,239.55192278850612
2023-12-07,-0.2243335035300719,239.01452756734102
2023-12-08,2.987512374916124,246.15511615626264
2023-12-11,-0.3541741866281644,245.28329827577258
2023-12-12,-0.7621964143267768,243.4137577713722
2023-12-13,1.339920321365495,246.67530817675018
2023-12-14,2.0525351096237765,251.7384054838506
2023-12-15,0.213123223973155,252.27491848959642
2023-12-18,1.1777530320583596,255.2460939912304
2023-12-19,1.085016896529245,258.0155572387662
2023-12-20,0.3387483407559122,258.88958065780463
2023-12-21,0.024267620495344,258.9524069987406
2023-12-22,0.9113358991879928,261.31233324553153
2023-12-26,1.5432615302104713,265.3450659582052
2023-12-27,0.168685365576815,265.7926642527569
2023-12-28,-0.3106284381733881,264.9670366510091
2023-12-29,-0.0016409821254503,264.9626885892993
