,RPS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM ACOES SELECTION,Close
2022-06-22,0.3099760220436787,99.18699329107774
2022-06-23,-0.7310595446430423,98.46187730957887
2022-06-24,-0.0090683978761441,98.45294839478811
2022-06-27,1.6644753527070844,100.09167345483279
2022-06-28,-0.035438447928715,100.05620251925451
2022-06-29,-0.7622840933485864,99.29349000304158
2022-06-30,-0.9720645433787478,98.3282931928387
2022-07-01,0.2282836981205571,98.55276065683813
2022-07-04,-0.6751748224956833,97.88735723000873
2022-07-05,0.0631441967018808,97.94916741540432
2022-07-06,1.1155692636985792,99.04185822113924
2022-07-07,1.999072631925114,101.02177690298811
2022-07-08,-0.284655650549992,100.73421270674774
2022-07-11,-2.1760542341784817,98.5421816058762
2022-07-12,0.2192735512587473,98.75825854697125
2022-07-13,-0.2000105067466284,98.5607316535973
2022-07-14,-1.4347891970549531,97.14659292329317
2022-07-15,0.493610081072382,97.62611829938089
2022-07-18,-0.1126315422320667,97.516160496719
2022-07-19,1.3535542495437092,98.8360946311142
2022-07-20,0.4463053371714709,99.2772053965047
2022-07-21,0.7478407719362812,100.01964081569868
2022-07-22,-0.0982267385751578,99.92139478459083
2022-07-25,1.029095473054742,100.94968133493221
2022-07-26,-0.6430399582425639,100.30053454623005
2022-07-27,2.0402399972338614,102.3469061694816
2022-07-28,1.5873816165751231,103.97154214314934
2022-07-29,0.0893216570922339,104.06441124749594
2022-08-01,-0.4703780171060545,103.57491513335688
2022-08-02,1.0956901813249376,104.7097753087887
2022-08-03,1.3880798788148851,106.16323063100228
2022-08-04,2.706663489493,109.03671203375787
2022-08-05,0.197219914215907,109.25175414369468
2022-08-08,1.5293994466055727,110.92264986697523
2022-08-09,-0.6348339456319518,110.2184752322252
2022-08-10,2.5429033460736994,113.02122452689687
2022-08-11,-0.694779290881542,112.23597646458326
2022-08-12,2.665155560855048,115.22723983260906
2022-08-15,1.2448036596944825,116.66159273101032
2022-08-16,-0.4869891492634504,116.09346343305238
2022-08-17,-0.043466704907602,116.04300142988492
2022-08-18,0.2588770409975849,116.3434101182714
2022-08-19,-2.2516446043874594,113.72377000178297
2022-08-22,-1.3366449829731453,112.20368693560621
2022-08-23,1.6953546359449678,114.1059373437702
2022-08-24,0.9654420604855884,115.20756405639828
2022-08-25,0.5468593956853285,115.83758744498088
2022-08-26,-0.8076939838779773,114.90197422011838
2022-08-29,0.5192079307213104,115.49855438282458
2022-08-30,-1.3903682129597028,113.89269919625781
2022-08-31,-0.1454499644939377,113.72704230571567
2022-09-01,1.2531147266433784,115.15217262102453
2022-09-02,0.5777741804229741,115.8174921426249
2022-09-05,0.9695096197522624,116.94035387030347
2022-09-06,-2.1980510903855888,114.3699451469565
2022-09-08,0.3721949807721669,114.79562434230535
2022-09-09,1.76700452152887,116.82406821495118
2022-09-12,0.7494552161620094,117.6996122879208
2022-09-13,-1.7397382390608396,115.65194712572149
2022-09-14,0.0466313687821129,115.70587721168938
2022-09-15,-0.8749594590454213,114.69349769435422
2022-09-16,-0.6804670672204138,113.91304621430093
2022-09-19,1.905433530368561,116.08358359233246
2022-09-20,0.6564109359659343,116.84556892989369
2022-09-21,-0.1770621859343846,116.63867961137895
2022-09-22,2.2034184118695954,119.20871775329766
2022-09-23,-1.7467129550663651,117.12648363673232
2022-09-26,-2.672146216635496,113.99669273555519
2022-09-27,-0.7226056813339099,113.17294615731531
2022-09-28,0.6201846368659059,113.87482738247151
2022-09-29,-0.4876212122319145,113.3195495687621
2022-09-30,2.0550519806757483,115.64832521666779
2022-10-03,5.189781043963526,121.65022007642371
2022-10-04,-0.0577242561198287,121.57999839181646
2022-10-05,0.5228434082468425,122.21567139915469
2022-10-06,0.4475287117152726,122.7626216188815
2022-10-07,-1.1693409349464834,121.32710803147846
2022-10-10,-0.2937467629851253,120.97071357901252
2022-10-11,-0.6644856815048672,120.16688050846572
2022-10-13,-0.1481081761077973,119.988903533459
2022-10-14,-1.5950169204131504,118.07506021948211
2022-10-17,1.0822401103623536,119.35291588151185
2022-10-18,1.1786574729747423,120.75967794376254
2022-10-19,0.1779817899135061,120.97460818006063
2022-10-20,0.4952661333712971,121.57375444435509
2022-10-21,2.150213581226179,124.18784982362418
2022-10-24,-2.7304691810669968,120.79693885756035
2022-10-25,-0.6842015056901629,119.97044438306929
2022-10-26,-1.6367648593865192,118.00681030775736
2022-10-27,1.9510513530211384,120.30918377692394
2022-10-28,0.1301489517964604,120.46576491852448
2022-10-31,1.3587745612253732,122.10262308722295
2022-11-01,0.1305507997682475,122.26202903820133
2022-11-03,0.3748656333060429,122.7203473676482
2022-11-04,1.083710133961735,124.05028020850445
2022-11-07,-2.6539379313513023,120.75806276810337
2022-11-08,0.4001821125648064,121.2413149347811
2022-11-09,-1.297902144038865,119.66772130878167
2022-11-10,-4.046399182737536,114.82548761174249
2022-11-11,1.793843432009501,116.88527707953861
2022-11-14,0.6581539708927941,117.65456217202664
2022-11-16,-2.8494698836895704,114.30203085614792
2022-11-17,-0.7370205669986474,113.45960138024097
2022-11-18,0.0527768160641706,113.51948174536857
2022-11-21,1.1464340915577689,114.82090778465717
2022-11-22,-1.0251551714415277,113.64381531060664
2022-11-23,-0.6455418414428649,112.91019693256462
2022-11-24,3.0128285751388484,116.31198760999447
2022-11-25,-2.615702559326649,113.26961197327616
2022-11-28,-0.3047411518150023,112.92443285309241
2022-11-29,1.7473997204878522,114.89767407712984
2022-11-30,1.120925473694112,116.18559137454243
2022-12-01,-1.3331717287361045,114.63663791747217
2022-12-02,1.076183459020852,115.87033845271763
2022-12-05,-2.580263513449088,112.88057838671219
2022-12-06,0.2084364288403861,113.11586263315583
2022-12-07,-0.6113615559134478,112.42431573537685
2022-12-08,-1.8048534473155908,110.39522159720593
2022-12-09,-0.1666523208356252,110.21124539832256
2022-12-12,-1.9527482344363745,108.05909724965647
2022-12-13,-1.4451953967950848,106.49743215038612
2022-12-14,0.8717622092109911,107.4258365176533
2022-12-15,0.3131825667497256,107.76227550981164
2022-12-16,-1.1409681508544378,106.53274226760868
2022-12-19,1.9428985781384744,108.60256540237798
2022-12-20,2.6437119950224464,111.47370445082274
2022-12-21,0.3780577592320311,111.89513944000245
2022-12-22,0.2670924181758849,112.19400287375403
2022-12-23,2.436460391112472,114.92756531497663
2022-12-26,-1.0081665689994246,113.76890402290606
2022-12-27,-0.9746139433588374,112.66009642109228
2022-12-28,2.181905228978453,115.11823295587625
2022-12-29,-0.0555088645634027,115.054332131857
2022-12-30,0.0035734041013091,115.05844348808013
2023-01-02,-3.3369600873532246,111.21898915175304
2023-01-03,-2.658129543422638,108.26264434321426
2023-01-04,0.8325991675945721,109.16403821883173
2023-01-05,2.138469123125053,111.49847746969789
2023-01-06,1.564672029860148,113.24306296038617
2023-01-09,-0.1045267575594866,113.12469365851263
2023-01-10,1.9204861831355613,115.29723776993879
2023-01-11,1.7045310515609646,117.26251498931947
2023-01-12,-0.768345572032747,116.36153364774479
2023-01-13,-0.9129452659475512,115.29921653492374
2023-01-16,-1.07294025241238,114.06212483000444
2023-01-17,1.319635132582042,115.56732870223075
2023-01-18,0.930188321025316,116.64232249673984
2023-01-19,0.3005033566098936,116.99283659107027
2023-01-20,-0.7414472984328513,116.12539636480582
2023-01-23,-0.2674481336795153,115.81482115950021
2023-01-24,1.2063395159838564,117.2119411125133
2023-01-25,1.4406081411755256,118.90050587861003
2023-01-26,0.3750491326889538,119.34644119467053
2023-01-27,-1.304336949356988,117.78976146442584
2023-01-30,-0.2355320499711655,117.51232882459253
2023-01-31,1.170956104497356,118.8883466125011
2023-02-01,-0.9455731154187076,117.76417036956748
2023-02-02,-1.085322775094233,116.48604900764579
2023-02-03,-1.9267920233666411,114.24160510703152
2023-02-06,-0.0846213671216511,114.14493229896823
2023-02-07,-1.1469088481557257,112.83579397071
2023-02-08,2.067357450665241,115.16851316438076
2023-02-09,-1.9304571583855343,112.94523435779278
2023-02-10,0.6579849092981593,113.6883969556385
2023-02-13,0.3428816945912016,114.07821365767356
2023-02-14,-1.375905247192888,112.50860553005371
2023-02-15,2.195520027205577,114.97875449679576
2023-02-16,0.5750394564271843,115.63992770166088
2023-02-17,-0.9641537225924756,114.52498103392207
2023-02-22,-1.8807827566086568,112.37101493862673
2023-02-23,-0.1708155753041507,112.1790677429842
2023-02-24,-1.3098925795213323,110.70964245884264
2023-02-27,-0.3016257843246217,110.37571363145317
2023-02-28,-1.186080956841573,109.06656831109251
2023-03-01,-1.795392734587864,107.10839506777084
2023-03-02,-0.725293798693627,106.33154452046404
2023-03-03,0.2374242292129569,106.58400137045199
2023-03-06,0.8769189510744235,107.5186566772829
2023-03-07,-0.3274987697660547,107.16653439939581
2023-03-08,3.0596608019274774,110.44546684519825
2023-03-09,-2.656430576715452,107.51155969332628
2023-03-10,-0.5928990510103205,106.87412467617816
2023-03-13,-0.3272363445492976,106.52439369731877
2023-03-14,-0.9139440414641098,105.55082034841635
2023-03-15,0.3768485372012797,105.94858707090332
2023-03-16,1.3141170153678994,107.34087548114393
2023-03-17,-2.0947344634946963,105.09236916902347
2023-03-20,-2.261972981911753,102.7152081723692
2023-03-21,-0.0646146148701398,102.64883913619556
2023-03-22,-0.3597925246393574,102.27951628635445
2023-03-23,-2.724649526728551,99.49275792991804
2023-03-24,1.6080476172237512,101.09264885312028
2023-03-27,0.9548890834278012,102.05797152116672
2023-03-28,2.8178609496266604,104.93382324664277
2023-03-29,0.0192703930667059,104.95404440684233
2023-03-30,2.105078022726969,107.16340892961387
2023-03-31,-1.90783846121223,105.11890419770855
2023-04-03,-1.3030442835109013,103.749158325671
2023-04-04,0.9087582875619172,104.69198740023127
2023-04-05,-1.0213658805103054,103.62269916129716
2023-04-06,0.1742514471864575,103.80326321419939
2023-04-10,0.1671989501129234,103.97682118047649
2023-04-11,5.132520127454088,109.3134524554514
2023-04-12,1.2495389810031288,110.67936665536259
2023-04-13,0.0431607490891661,110.72713669909818
2023-04-14,-0.586390691757388,110.07784307624519
2023-04-17,-1.1898431116278418,108.76808944297397
2023-04-18,-1.159313130385875,107.50712670039172
2023-04-19,-2.522771930527423,104.7949670846777
2023-04-20,1.1340026724725227,105.98334481203464
2023-04-24,-0.3552678168459611,105.6068200967006
2023-04-25,-1.089048936193171,104.45671014589004
2023-04-26,-0.6424221523421481,103.78565710030502
2023-04-27,1.3825593270593073,105.22055538269507
2023-04-28,2.0759497001890947,107.40488118669943
2023-05-02,-2.573614736390506,104.64069333687581
2023-05-03,-0.1295240971684652,104.5051584235604
2023-05-04,1.073545860006564,105.62706922530984
2023-05-05,3.400640447485781,109.21906606487953
2023-05-08,0.541838155067853,109.8108566374278
2023-05-09,0.8980206538255597,110.79698081017469
2023-05-10,1.2036904161032869,112.13063344951856
2023-05-11,1.3913725064702789,113.69078825466612
2023-05-12,0.4348923479537303,114.18522079311394
2023-05-15,0.5688278794917512,114.83473816324438
2023-05-16,-0.2014309746063758,114.60342543097548
2023-05-17,1.539546600725683,116.36779857151325
2023-05-18,0.9381022893574896,117.45944755398753
2023-05-19,0.8964112713744976,118.51236728115569
2023-05-22,-0.3952810062809564,118.04391040319935
2023-05-23,-0.1868862381040004,117.82330257973595
2023-05-24,-0.9445898239810568,116.71035565328935
2023-05-25,1.6597970013911167,118.64751063673556
2023-05-26,0.8309962484653433,119.63346699902435
2023-05-29,-0.8413424377457623,118.62693987141499
2023-05-30,-0.9581543438414664,117.49031069407083
2023-05-31,0.2336268949267417,117.76479965878517
2023-06-01,1.605184964623807,119.65514251652733
2023-06-02,1.0029861100681936,120.8552669759504
2023-06-05,0.1748556903947484,121.06658928739961
2023-06-06,1.6401958051748045,123.05231840635975
2023-06-07,0.5907405511229813,123.77923835028308
2023-06-09,1.2054587540525574,125.27134601467615
2023-06-12,-0.0309386184062065,125.23258879096035
2023-06-13,-1.0507310847662987,123.91673105227618
2023-06-14,2.199664435684024,126.64248331509532
2023-06-15,0.2807165858979887,126.99798977055389
2023-06-16,-0.1192089747863112,126.84659676894918
2023-06-19,0.6399998677059759,127.65841482046
2023-06-20,-0.0356236870132753,127.61293818631825
2023-06-21,1.0264801221149034,128.92285963004758
2023-06-22,-1.2975073588456063,127.25007603911352
2023-06-23,0.6371738405960947,128.0608802357734
2023-06-26,-1.1399625718158224,126.6010341319477
2023-06-27,-1.0790946129770496,125.23488919265661
2023-06-28,-0.3412781017331001,124.80748994011236
2023-06-29,1.8503141215185923,127.11682055118716
2023-06-30,0.5441017044115926,127.8084653384
2023-07-03,0.7893112168488647,128.81727189139838
2023-07-04,-0.1826821788747046,128.5819456923402
2023-07-05,0.8413724346433282,129.66379873932362
2023-07-06,-1.5514506273132889,127.65212892038414
2023-07-07,1.5711454959670412,129.6577295944228
2023-07-10,-0.7319078743367013,128.708754461835
2023-07-11,-0.4176505602292102,128.17120162776112
2023-07-12,0.4349552091220454,128.7286889458354
2023-07-13,1.120974761039606,130.17170505913538
2023-07-14,-1.8916190514864704,127.709352286592
2023-07-17,0.5786047479304335,128.4482846624734
2023-07-18,0.2115567904836135,128.72002573093658
2023-07-19,-0.1681971846363872,128.5035222715939
2023-07-20,0.1032191029231688,128.6361624545073
2023-07-21,1.735896651642954,130.8691532913571
2023-07-24,0.6879521026932567,131.76947038320185
2023-07-25,0.4524163682395388,132.36561703555802
2023-07-26,0.346278210478057,132.823970325517
2023-07-27,-1.3981681155025738,130.96686792268102
2023-07-28,0.7265137393533738,131.91836021214007
2023-07-31,1.7710666470342584,134.2547222911718
2023-08-01,-0.5067260096904835,133.5744186940847
2023-08-02,-0.3826815377802828,133.0632540545451
2023-08-03,-0.1987860859408718,132.7987428199845
2023-08-04,-0.0098722260163719,132.78563262794643
2023-08-07,-0.2195167955518773,132.49414586224827
2023-08-08,0.1426979646647286,132.6832123116936
2023-08-09,-0.8734857442661892,131.52424336711653
2023-08-10,-0.0593076170628981,131.4462394725155
2023-08-11,0.2092264986826242,131.7212598370138
2023-08-14,-1.770919321560238,129.38858259595756
2023-08-15,-0.0573792076622226,129.31434045245862
2023-08-16,-0.3341346053763572,128.88225649129276
2023-08-17,-1.257693795653969,127.26131234770294
2023-08-18,0.8667623185497852,128.36436544922478
2023-08-21,-1.0988655432729533,126.95381366746227
2023-08-22,1.92411701128794,129.3965535927167
2023-08-23,1.329680411881462,131.11711421948877
2023-08-24,-0.722545595115831,130.16973328625286
2023-08-25,-1.2673742042082714,128.5199956648962
2023-08-28,0.581070280261331,129.26678716389804
2023-08-29,0.6076145763455054,130.05223100507942
2023-08-30,-0.8028333523746545,129.0081283190633
2023-08-31,-1.3665447028161526,127.24517457531688
2023-09-01,1.55931720203748,129.22933047123243
2023-09-04,-0.4621693809471083,128.63207207459143
2023-09-05,-0.6638340673572607,127.77816855861275
2023-09-06,-1.0462311655681231,126.44131353636037
2023-09-08,-0.3217085769101402,126.03454098595606
2023-09-11,1.1625400805346908,127.49974304023571
2023-09-12,1.3191573792165512,129.18166530903312
2023-09-13,0.2673072601314219,129.52697727916285
2023-09-14,0.6916097239402008,130.42279844915134
2023-09-15,-1.1602126921681388,128.90961658806341
2023-09-18,-0.1347384476195423,128.73592577184036
2023-09-19,-0.4753791613871572,128.1239420075022
2023-09-20,0.4955497390485064,128.75885986777902
2023-09-21,-2.149905899565363,125.99066554326855
2023-09-22,-0.6303403363872251,125.1964955582666
2023-09-25,-0.4855402681255949,124.58861615804915
2023-09-26,-1.3958207539286116,122.84958239668265
2023-09-27,0.0767967103483258,122.94392683463995
2023-09-28,1.611948321744272,124.92571939993744
2023-09-29,1.3214647660794832,126.57656876557893
2023-10-02,-1.5666479273831468,124.59355957446029
2023-10-03,-1.674262974106988,122.50753573838317
2023-10-04,0.5485751713787401,123.17958166251188
2023-10-05,-1.259065199618159,121.62867041676397
2023-10-06,-0.2106736647858764,121.37243083936663
2023-10-09,1.4740960093160282,123.1615769987796
2023-10-10,2.274561517450735,125.9629628334793
2023-10-11,-0.6575063916060331,125.13474830179284
2023-10-13,-1.657198938076676,123.0610165817706
2023-10-16,0.8700964920344889,124.13176617011057
2023-10-17,-1.0865796747268175,122.78297562902672
2023-10-18,-2.1542021329211125,120.13798214916221
2023-10-19,-0.0495985497342088,120.07839545233628
2023-10-20,-0.5223708342048217,119.45114093631214
2023-10-23,1.0456268812131908,120.70015417585807
2023-10-24,1.100075858711036,122.02794743337368
2023-10-25,-1.3917801104659675,120.32958673178612
2023-10-26,2.3487338893603,123.15580851428278
2023-10-27,-1.587685941268313,121.2004810566462
2023-10-30,-1.4735739672368189,119.41450231962966
2023-10-31,0.6155816063991404,120.14959603128237
2023-11-01,2.074813710619061,122.64247632299283
2023-11-03,3.697335876908192,127.17698060041148
2023-11-06,-0.5846719557860647,126.43341246062539
2023-11-07,2.106123899940493,129.09625677796896
2023-11-08,-0.1126351495868704,128.95084901603605
2023-11-09,-0.3011220312023943,128.56254960022622
2023-11-10,1.2039872249816952,130.1104262735237
2023-11-13,-0.0503702722853383,130.0448892975381
2023-11-14,1.9855286557080687,132.62696783982457
2023-11-16,1.5284864965460443,134.65415313403474
2023-11-17,-0.4564276677241685,134.03955432339134
2023-11-20,0.8241569073897059,135.14425056898196
2023-11-21,-0.8700376984258407,133.96844464177673
2023-11-22,0.159368758796341,134.18194848918108
2023-11-23,0.7766915517213535,135.22412834703164
2023-11-24,-0.8636497887851702,134.0562654481759
2023-11-27,0.3321315094317656,134.5015085460968
2023-11-28,0.9704981294646364,135.8068431706384
2023-11-29,-0.567315133468016,135.03639039704618
2023-11-30,1.3412002111356405,136.84749875016132
2023-12-01,0.691380074642356,137.79363508916637
2023-12-04,-1.752120143467495,135.37932505235298
2023-12-05,0.5289243512517361,136.0953792691151
2023-12-06,-0.2334187912684582,135.77770707985292
2023-12-07,0.6190777519676338,136.61827665651606
2023-12-08,0.7014453853972924,137.5765792537325
2023-12-11,-0.3163194381620826,137.14139779119446
2023-12-12,-0.2235267827576548,136.83485003688293
2023-12-13,3.0032322572683734,140.9443183923754
2023-12-14,1.265867118902042,142.72848617486508
2023-12-15,-0.7375563212401626,141.67578320287197
2023-12-18,0.8046635276285574,142.8157965577876
2023-12-19,0.6121574414007291,143.6900540839118
2023-12-20,-0.7701869205447465,142.58337208123385
2023-12-21,1.0858245807436662,144.13157738334507
2023-12-22,0.6483184160735123,145.06600894289855
2023-12-26,0.3392711365330036,145.55817604016218
2023-12-27,0.7824806345734459,146.69714057971478
2023-12-28,0.1886998844874421,146.97395791453508
2023-12-29,-0.0027545201604306,146.96990948723374
