,REAL INVESTOR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM ACOES BDR NIVEL I,Close
2022-03-22,1.0441095157598612,108.85700291039907
2022-03-23,0.0887477795915803,108.953611083412
2022-03-24,1.839892240709906,110.95824011970895
2022-03-25,0.4018108574591172,111.4040823757555
2022-03-28,-0.3611830946083527,111.0017096635107
2022-03-29,1.5437309857119663,112.71527745025634
2022-03-30,-0.7132619746255453,111.91132223660998
2022-03-31,-1.0504347034181682,110.7357668707825
2022-04-01,0.89235817683051,111.7239265411299
2022-04-04,0.2496335180007802,112.00282690940313
2022-04-05,-2.102832165318569,109.64759543908612
2022-04-06,-1.1691669142577577,108.36563203093313
2022-04-07,0.6812946148995191,109.10392124636171
2022-04-08,-0.2553180874831029,108.82535920126642
2022-04-11,-0.6019579550047172,108.17027629449194
2022-04-12,-0.3721022702816934,107.76777224063015
2022-04-13,0.5061773971719363,108.31326834514795
2022-04-14,-0.4760373700837927,107.7976567110659
2022-04-18,0.5623015610388471,108.40380461751552
2022-04-19,0.0111271974204463,108.41586692286658
2022-04-20,-0.3327118091510206,108.05515453062075
2022-04-22,-1.6483509808460473,106.27402633106055
2022-04-25,0.3791177108472432,106.67692998691207
2022-04-26,-0.7418637275470985,105.88553253767836
2022-04-27,0.7435513536888871,106.67284584822295
2022-04-28,1.0397420566605309,107.78196828954358
2022-04-29,-1.1748695947366272,106.51567071550106
2022-05-02,-0.5206189434921571,105.96112995596843
2022-05-03,0.0352374194079851,105.99846792374045
2022-05-04,2.004577262055696,108.12328910986714
2022-05-05,-2.2903104376607364,105.64693013384176
2022-05-06,-0.4522143708354798,105.16917953343001
2022-05-09,-1.7583709606976303,103.31991522091022
2022-05-10,0.1912618193742554,103.51752677053767
2022-05-11,0.4573190615009048,103.99093215245364
2022-05-12,1.5806148708418677,105.6346282903824
2022-05-13,1.4206839443752006,107.13536249420429
2022-05-16,0.4708399561496046,107.63979858799271
2022-05-17,0.9433664388396324,108.65523632270641
2022-05-18,-2.069388704296537,106.40673713561762
2022-05-19,0.507483887082838,106.94673418135147
2022-05-20,1.0584709128174774,108.0787342548693
2022-05-23,1.334349485667441,109.52088228951503
2022-05-24,-0.2653035537182213,109.2303194967374
2022-05-25,0.3989597428530445,109.66610449851913
2022-05-26,0.4731284790490786,110.18496607076536
2022-05-27,-0.0246361454131704,110.15782074230071
2022-05-30,-0.5965666155325011,109.500655959354
2022-05-31,-0.0777691683655046,109.41549820985965
2022-06-01,0.1732126570006764,109.60501970147948
2022-06-02,0.8369214399230884,110.52232761059308
2022-06-03,-0.829584689458307,109.60545130230265
2022-06-06,-1.4909827211834092,107.97125296191022
2022-06-07,-0.3887857733113842,107.55147609112827
2022-06-08,-1.123349119751038,106.34329753117933
2022-06-09,-0.8211123041274582,105.47009963053594
2022-06-10,-1.5451699551508158,103.84040733937726
2022-06-13,-2.0256361368190534,101.73697852369074
2022-06-14,-1.1465422563794905,100.5705210745529
2022-06-15,0.8994147404956632,101.47506716569073
2022-06-17,-1.7887022795322616,99.65998032614112
2022-06-20,-0.4101091375850574,99.25126564030815
2022-06-21,-0.4944689249382072,98.76049897410896
2022-06-22,-0.2146392726866675,98.5485201574092
2022-06-23,-0.4749621091435285,98.08045202753983
2022-06-24,0.3544738518281409,98.4281215837323
2022-06-27,1.4005191839841613,99.80662630894773
2022-06-28,-0.2636018445991261,99.54353420096518
2022-06-29,-1.1743140487230797,98.37458049424778
2022-06-30,-1.2005945686100803,97.19350062394089
2022-07-01,0.4475381450567361,97.62847861374898
2022-07-04,-0.588752914966939,97.05368810007266
2022-07-05,-0.3746364501340915,96.69008960825033
2022-07-06,0.4471764172987003,97.1224648868434
2022-07-07,1.0819716924282077,98.17330246390758
2022-07-08,-0.2846490449573524,97.89385309604097
2022-07-11,-1.000871556706917,96.91406136463824
2022-07-12,0.4713991748698243,97.37091345024399
2022-07-13,-0.4191399233365533,96.96279307825654
2022-07-14,-1.9118630441605,95.10899727080754
2022-07-15,0.8194984718758791,95.88841405005827
2022-07-18,0.017609733089885,95.90529974383661
2022-07-19,1.1776317246826595,97.03471097927202
2022-07-20,1.353745972846876,98.34831447141752
2022-07-21,0.497708051580692,98.83780195113567
2022-07-22,-0.0643124584830734,98.77423693079027
2022-07-25,0.6264340439895655,99.39299237761566
2022-07-26,-0.5731015769027459,98.82336957096871
2022-07-27,1.8054683871246315,100.60759426766388
2022-07-28,1.1429742167093693,101.75751313019485
2022-07-29,0.2538216439678553,102.01579572288271
2022-08-01,-0.4436764033497686,101.56317570957079
2022-08-02,0.6929173639493857,102.26692458944082
2022-08-03,1.3092714606850686,103.6058762468107
2022-08-04,2.0283602884179297,105.70737669706843
2022-08-05,1.2019197754493671,106.97789456169924
2022-08-08,1.950963215655888,109.06499393348113
2022-08-09,-0.1361647258600662,108.91648588348231
2022-08-10,1.7488744050697225,110.8212984279999
2022-08-11,-0.787565786061406,109.94850779791197
2022-08-12,2.1944019334196208,112.36121997879538
2022-08-15,0.782474466159333,113.24041783499457
2022-08-16,-0.0812559986748673,113.14840320257916
2022-08-17,0.05261222348516,113.20793309334199
2022-08-18,-0.6594710078106747,112.46135959604969
2022-08-19,-1.6307579523996751,110.62738703106031
2022-08-22,-0.2759076400181137,110.32215761828921
2022-08-23,1.3207981073698694,111.77929058812119
2022-08-24,0.311393780985969,112.12736434744284
2022-08-25,0.6043264443324148,112.80497966152738
2022-08-26,-1.2749552537651088,111.36676664682408
2022-08-29,0.3691705917743038,111.77789999829406
2022-08-30,-1.1890511764630851,110.44880356333861
2022-08-31,-0.1973400645708389,110.23084382306901
2022-09-01,1.1312505978599452,111.47783090284354
2022-09-02,0.3814676646568093,111.90308278099867
2022-09-05,0.7605341784832964,112.75414397232463
2022-09-06,-1.313014796197565,111.2736653786421
2022-09-08,-8.984175305926101e-05,111.27356540843043
2022-09-09,2.21907474938996,113.74280900115482
2022-09-12,0.1922084413682245,113.96143228150439
2022-09-13,-1.9823185403518797,111.70235368053757
2022-09-14,0.1065966844869592,111.82142468605493
2022-09-15,0.039530995791126,111.86562880874115
2022-09-16,-0.7074413508036947,111.07424509321154
2022-09-19,1.192466893089339,112.398768692697
2022-09-20,-0.09453167627268,112.29251625254194
2022-09-21,-0.1331952820867621,112.14294791875705
2022-09-22,1.4283101904541071,113.74469707175629
2022-09-23,-1.1050884411856865,112.48771757195463
2022-09-26,-2.5419226599533107,109.62836678932884
2022-09-27,-0.638380010940931,108.92852120942476
2022-09-28,0.532451115084065,109.50851233524892
2022-09-29,-0.7488184572298717,108.68849238264472
2022-09-30,1.569908524945807,110.39480229019493
2022-10-03,4.469758146329639,115.32918295868542
2022-10-04,-0.2879030875890587,114.99714668005613
2022-10-05,0.2953670789107354,115.3368103930357
2022-10-06,0.6275344921134796,116.06058866035553
2022-10-07,-0.8298109388093278,115.0975052000054
2022-10-10,-0.4142038951274629,114.62076685027245
2022-10-11,-1.1925652387027363,113.25383942848158
2022-10-13,0.5541522482461536,113.8814381258996
2022-10-14,-1.2298105302276707,112.48091220785258
2022-10-17,1.048782831976247,113.66059270433881
2022-10-18,1.513208623752749,115.38051459494935
2022-10-19,0.1314057906075305,115.53213127235988
2022-10-20,-0.0099964734890822,115.52058213348586
2022-10-21,1.3048481772666154,117.02795034382244
2022-10-24,-1.4955335235641631,115.27775811449055
2022-10-25,-0.8415905990641459,114.30759133938709
2022-10-26,-1.73162737070508,112.32820980096055
2022-10-27,1.5195925708374023,114.0351409320506
2022-10-28,0.3915777083123961,114.48167712358313
2022-10-31,0.9350613500417326,115.55215103924532
2022-11-01,0.7418504381367041,116.40937517800634
2022-11-03,0.5296157884628672,117.02589760820004
2022-11-04,0.8362282295733436,118.0045011999114
2022-11-07,-2.3946878300641683,115.1786617707492
2022-11-08,0.4190188283755391,115.66128204983961
2022-11-09,-1.838345662891705,113.53502788763144
2022-11-10,-4.151107274404775,108.82206708599048
2022-11-11,1.3459020888010986,110.28670555997736
2022-11-14,0.998883487090474,111.38834125027206
2022-11-16,-2.3700131445801964,108.74842292111077
2022-11-17,-0.9152133395030626,107.75314284803756
2022-11-18,-0.8116500628238987,106.87856439641673
2022-11-21,1.5897149412493317,108.57762890361936
2022-11-22,-1.0374128971511798,107.45123057795226
2022-11-23,-0.5237810153720934,106.88842143140126
2022-11-24,2.5203845744914632,109.58242071707572
2022-11-25,-1.8485928459621936,107.55668792726766
2022-11-28,-0.5848091456971627,106.92768657946004
2022-11-29,1.7013249692315435,108.74687401025804
2022-11-30,0.5112233078480966,109.30281337675468
2022-12-01,-0.4920906083690557,108.76494449744452
2022-12-02,1.1963404526576404,110.06614352677808
2022-12-05,-2.110193960053919,107.74353441401173
2022-12-06,0.3579733074843716,108.12922750775414
2022-12-07,-0.3181931756994993,107.78516768488788
2022-12-08,-1.914476466074455,105.72164601564181
2022-12-09,0.1904380959953266,105.92298030536892
2022-12-12,-2.4142975769368524,103.36568435843711
2022-12-13,-2.251595346554791,101.03830741948802
2022-12-14,0.0514148329247454,101.09025609643774
2022-12-15,0.2326193070701032,101.32541154968467
2022-12-16,-0.917309685869494,100.39594373529229
2022-12-19,1.2928592365659464,101.69392196701156
2022-12-20,2.261234270395085,103.99345978143846
2022-12-21,0.3971759081905501,104.40649674978417
2022-12-22,0.238669857620688,104.65568358692363
2022-12-23,2.488737735883828,107.26028907709858
2022-12-26,-0.6701778428326643,106.54145438554559
2022-12-27,-0.8975734300247451,105.585166599019
2022-12-28,1.6899731049201616,107.36952751732757
2022-12-29,-0.2737177143224856,107.07563810072828
2022-12-30,-0.0075443926659146,107.06755989414043
2023-01-02,-3.02249150820646,103.83145198829617
2023-01-03,-1.5060925564807317,102.26765421861457
2023-01-04,0.5467084687810431,102.82676014505145
2023-01-05,1.5415896058465828,104.41192679147636
2023-01-06,1.077930159142726,105.5374144401037
2023-01-09,0.3660295693516335,105.92371258368367
2023-01-10,1.6022266525100417,107.62085053802758
2023-01-11,0.849192207304239,108.53475841423105
2023-01-12,-0.6620379266883081,107.81621714988931
2023-01-13,-0.8582960667654516,106.89083479875652
2023-01-16,-0.776538499458157,106.06078631415195
2023-01-17,1.6019989392879852,107.75987898590516
2023-01-18,0.3910775606828176,108.181303692038
2023-01-19,0.2914440029209375,108.49659161393014
2023-01-20,-0.1447655442793238,108.33952593255572
2023-01-23,-0.1587093888550272,108.16758093305972
2023-01-24,0.6152673003343434,108.83310068810353
2023-01-25,1.3731035000910774,110.32749180290952
2023-01-26,0.6766850048842699,111.07406139620473
2023-01-27,-1.4811665623285395,109.42886953938387
2023-01-30,-0.7358225804296903,108.62366720780413
2023-01-31,0.955708998936311,109.66179337028375
2023-02-01,-0.5469397813443688,109.062009397406
2023-02-02,-0.9998754627310592,107.9715251262799
2023-02-03,-1.2132515681006373,106.66155890458313
2023-02-06,0.1599020892337321,106.83211296568082
2023-02-07,-0.6377345440251814,106.15080767718666
2023-02-08,1.4198372308028562,107.6579763653853
2023-02-09,-1.9402786638324727,105.56911162005392
2023-02-10,0.7275206771123921,106.33714873573366
2023-02-13,0.7012072423718152,107.08279252400031
2023-02-14,-0.5434538553391377,106.50084695962383
2023-02-15,1.4300781464493095,108.02389229777684
2023-02-16,0.2945280248360715,108.34205293411253
2023-02-17,-0.0238819813119794,108.31617870527779
2023-02-22,-1.968362086911546,106.18412410965175
2023-02-23,0.162988936543118,106.35719248431569
2023-02-24,-0.9686023368350892,105.32701423252041
2023-02-27,-0.0427234015584532,105.28201494928032
2023-02-28,-0.4056202831207778,104.8549697421678
2023-03-01,-0.8800029209843685,103.93224294563944
2023-03-02,-0.9166334504369876,102.97956524101028
2023-03-03,0.4267560165467587,103.41903673148998
2023-03-06,0.7819831244305409,104.22775614617886
2023-03-07,-0.2826116569765502,103.93319635750467
2023-03-08,2.1290767890873807,106.1460139173089
2023-03-09,0.5435498834449826,106.72297045223793
2023-03-10,-1.5588828347563588,105.05928438511589
2023-03-13,-0.8758174743053959,104.13915681409084
2023-03-14,-0.8388746763074217,103.26555979945735
2023-03-15,-0.0031620177162627,103.26229452416169
2023-03-16,0.5590120865937243,103.83954323144576
2023-03-17,-0.8132397886653764,102.99507874951925
2023-03-20,-1.6902159978027909,101.25423945154529
2023-03-21,-0.513099859455457,100.73470409122672
2023-03-22,0.6886714562120533,101.42843524480267
2023-03-23,-2.107426313070837,99.29090571151768
2023-03-24,1.5557682280188834,100.83564207588967
2023-03-27,1.016106267281125,101.86023935467594
2023-03-28,0.5639086002601434,102.43463800464252
2023-03-29,-0.9466571732742346,101.46493315605407
2023-03-30,1.7469477198408967,103.23747249226184
2023-03-31,-0.8922283790958385,102.31635846482462
2023-04-03,-0.8926870402138798,101.40299359279035
2023-04-04,1.0294892026272429,102.44692646296892
2023-04-05,-0.9934033364769168,101.42921527736773
2023-04-06,-0.5347345126232028,100.88683825739676
2023-04-10,0.885426575017978,101.78011713402316
2023-04-11,3.05017170113886,104.88458546423112
2023-04-12,1.3544822998954764,106.30522860966288
2023-04-13,0.7940340079028108,107.14932827700243
2023-04-14,0.166752158172323,107.32800209437147
2023-04-17,-0.0045616159204953,107.32310620314078
2023-04-18,-0.2498938717249599,107.05491233779426
2023-04-19,-1.5550982086197984,105.39010331378972
2023-04-20,0.2629890996685979,105.66726779763447
2023-04-24,-0.1800963746256823,105.47696487916491
2023-04-25,-0.603496900906586,104.84041466494882
2023-04-26,0.2071328442917686,105.05757359781161
2023-04-27,1.0866528871634973,106.19918475449614
2023-04-28,1.423957903202666,107.7114164389446
2023-05-02,-0.6985935218170591,106.95895146144474
2023-05-03,0.2955422359637971,107.27506033815733
2023-05-04,0.382280606327301,107.68515208925602
2023-05-05,2.270048082283127,110.12965681916185
2023-05-08,0.6523567288359677,110.84809504586562
2023-05-09,0.1188044672175037,110.9797875346056
2023-05-10,0.8198128202398847,111.88961406068928
2023-05-11,1.08280728713408,113.10116295528462
2023-05-12,-0.5199380816497845,112.51310693829132
2023-05-15,0.8967499343939922,113.52206815094509
2023-05-16,-0.6871575298443844,112.74199271161079
2023-05-17,1.1366727835425472,114.02350025838719
2023-05-18,1.3377962385766828,115.54890235593737
2023-05-19,0.6610145046496152,116.31269736047354
2023-05-22,-0.1864558681626604,116.09582551082666
2023-05-23,-0.0196619223745919,116.07299883973458
2023-05-24,-0.2422361397956374,115.79182808800017
2023-05-25,0.8571140350759565,116.78429609801344
2023-05-26,1.3104792787954178,118.31473009926499
2023-05-29,-0.2316072821290427,118.04070456852376
2023-05-30,-0.7184239863556208,117.19267183324031
2023-05-31,0.1018904524365593,117.3120799767937
2023-06-01,1.3939107714938226,118.94730569585367
2023-06-02,0.9475160275101536,120.07435048161338
2023-06-05,0.1885841920387987,120.30079172531497
2023-06-06,1.9104014696419649,122.5990198184263
2023-06-07,0.9718309026223172,123.79047497933382
2023-06-09,1.0000288012899097,125.02841538238074
2023-06-12,0.5108385142149396,125.66710868186658
2023-06-13,-0.9271424257857764,124.50199560201867
2023-06-14,1.9458446627226955,126.92461103842379
2023-06-15,0.3463372568265344,127.36419825453201
2023-06-16,-0.0464093421175482,127.30508936802879
2023-06-19,0.6716069809286074,128.16007923530188
2023-06-20,0.5177168602020332,128.82358557355133
2023-06-21,1.0272723400478243,130.14695463560625
2023-06-22,-1.4185818027781183,128.30071362027564
2023-06-23,0.6725013290893367,129.1635376246031
2023-06-26,-0.4323926909283293,128.60504392856984
2023-06-27,-1.1355764270376656,127.14463536573557
2023-06-28,-0.4092863168158267,126.62424977061823
2023-06-29,1.204310467560199,128.14919886507536
2023-06-30,0.9099546049349928,129.3152984013354
2023-07-03,0.7367371288474089,130.26801221793787
2023-07-04,-0.2699195770060947,129.91639335038496
2023-07-05,0.5168040536956076,130.5878065376349
2023-07-06,-0.9742150498228797,129.31560047311166
2023-07-07,1.3409806922383138,131.04969770750813
2023-07-10,-0.4953125035658368,130.4005921688776
2023-07-11,-0.4142072723277934,129.8604634329556
2023-07-12,-0.0556858844236729,129.7881494853763
2023-07-13,0.797136615588423,130.82273834761887
2023-07-14,-1.346699788579775,129.0609488068772
2023-07-17,0.6091227508919106,129.84708840857687
2023-07-18,0.4440269194486035,130.42364443523118
2023-07-19,-0.5401284083311308,129.7191892804557
2023-07-20,-0.0052576211411081,129.71236913693602
2023-07-21,1.5473382036187644,131.71945817941082
2023-07-24,0.843464036908359,132.8304644387647
2023-07-25,0.7729434103351585,133.8571687605617
2023-07-26,-0.2853088553359306,133.47526240458586
2023-07-27,-1.4046823592480109,131.60035893962865
2023-07-28,0.6875535398626287,132.50518186598998
2023-07-31,0.9403360555138685,133.75117586650012
2023-08-01,-0.1061581301846525,133.60918811910025
2023-08-02,0.342650960223323,134.06700128513694
2023-08-03,0.0354264597501208,134.11449647738542
2023-08-04,-0.2001748187862251,133.84603302709576
2023-08-07,-0.3884224529265845,133.32614498246699
2023-08-08,-0.3680248826053778,132.83547159391298
2023-08-09,-0.493285221342632,132.18021384383943
2023-08-10,0.7110931615034399,133.1201383053436
2023-08-11,-0.1392732050940814,132.93473762210007
2023-08-14,-0.8034789138610665,131.86663503610995
2023-08-15,-0.5857567223738314,131.09421735681778
2023-08-16,-0.3091301120219603,130.68896565584834
2023-08-17,-1.0341432865858091,129.33745449120994
2023-08-18,0.2351902920672444,129.64164362818016
2023-08-21,-0.8851874692061945,128.49407204391056
2023-08-22,1.282050089836262,130.1414304099838
2023-08-23,1.3564362744369562,131.90671598013594
2023-08-24,-0.8571359408886092,130.77609610902434
2023-08-25,-1.023802212960878,129.4372075430363
2023-08-28,0.2964924596205787,129.82097910334483
2023-08-29,1.5495655592006052,131.83264028414726
2023-08-30,-0.7441215896131115,130.85164514563593
2023-08-31,-1.695925134641496,128.63249920651919
2023-09-01,1.533385162291312,130.60493086323643
2023-09-04,-0.1136232391510616,130.45653331029862
2023-09-05,-0.5640959637967402,129.72063327138608
2023-09-06,-0.7826564743298459,128.7053663365459
2023-09-08,-0.1966687084285712,128.45224315489355
2023-09-11,1.0328606195072698,129.77897578931416
2023-09-12,1.8034534084848453,132.11947915168327
2023-09-13,0.3622035989469419,132.5980206600806
2023-09-14,0.6128488941078425,133.4106461633048
2023-09-15,-0.5103531696847963,132.7297807019134
2023-09-18,-0.1839970352540687,132.48556184052265
2023-09-19,-0.0452047940329158,132.42567201516928
2023-09-20,0.5848319397287804,133.20013964151448
2023-09-21,-2.042250700626802,130.47985885644977
2023-09-22,-0.342483299765639,130.03298713030864
2023-09-25,-0.3234726734757887,129.6123659504378
2023-09-26,-1.4558265164064332,127.72543475838958
2023-09-27,-0.3777565830610285,127.24294352034644
2023-09-28,1.3826231743822914,129.00223394522493
2023-09-29,0.2593997950170124,129.33686547564622
2023-10-02,-0.8794776419019712,128.19937666105108
2023-10-03,-1.419531072842084,126.3795466741576
2023-10-04,0.4712989834903869,126.97517219297266
2023-10-05,-0.7140493046637331,126.06850685883316
2023-10-06,0.2734674001102277,126.41326312689779
2023-10-09,0.4198562483717083,126.94401711090664
2023-10-10,1.5196267638450722,128.87309237002404
2023-10-11,0.3487373175617758,129.32252093541416
2023-10-13,-1.2003191083677756,127.77023800520347
2023-10-16,0.5657582462019972,128.49310866290983
2023-10-17,-1.0040939267247584,127.20291716256571
2023-10-18,-1.6271600997144864,125.13312204882357
2023-10-19,0.2265618194163154,125.41662592682982
2023-10-20,-0.1465873199211542,125.23278105614814
2023-10-23,0.8228866964998582,126.26330495111598
2023-10-24,1.0819654689513625,127.62943031064381
2023-10-25,-0.90925655841414,126.46895134507768
2023-10-26,1.5160696688037767,128.38630875687463
2023-10-27,-1.1847842762598535,126.86520795785275
2023-10-30,-1.342331872448177,125.16225583638683
2023-10-31,0.4264784978906588,125.69604594500392
2023-11-01,1.5702461599077069,127.66978327961117
2023-11-03,2.9691102431791627,131.46043989241073
2023-11-06,-0.7605111271446807,130.4606686192356
2023-11-07,0.8440787447340004,131.56185939328844
2023-11-08,0.3604935894500061,132.03613146256248
2023-11-09,-0.1321846265572746,131.86159999526802
2023-11-10,1.460384033809481,133.78728574832465
2023-11-13,-0.0380083420539301,133.73643541913276
2023-11-14,1.5201187831682894,135.76938809387872
2023-11-16,1.236771002723458,137.4485445163989
2023-11-17,-0.3324108783790525,136.99165060225272
2023-11-20,0.2876060449169326,137.38564687041628
2023-11-21,-1.2047942642496643,135.7304324770192
2023-11-22,0.1317140783300141,135.90920856516965
2023-11-23,0.7012359737309293,136.8622528272416
2023-11-24,-0.5635416734121601,136.0909769973894
2023-11-27,0.1314857159566473,136.2699171928468
2023-11-28,0.7299382999800041,137.26460350978843
2023-11-29,0.1817855771729659,137.51413076153287
2023-11-30,0.6668483031825323,138.43114140915236
2023-12-01,1.005183792982001,139.82262880703715
2023-12-04,-0.7972107060614575,138.70794784069088
2023-12-05,0.6514856629156851,139.61161023419754
2023-12-06,-0.7645825055872746,138.54416428657817
2023-12-07,0.3340872475865675,139.007022671735
2023-12-08,0.4059850566181744,139.57137041143207
2023-12-11,-0.25607559441021,139.21396219502452
2023-12-12,-0.0819654510596179,139.0998548429734
2023-12-13,2.252851103525444,142.2335674578056
2023-12-14,0.9567226722976274,143.59434824529217
2023-12-15,-0.2662554502964931,143.21202046677135
2023-12-18,0.339668795428083,143.69846701159906
2023-12-19,0.8372751853094051,144.9016186175572
2023-12-20,-0.4186720703520663,144.29495601091742
2023-12-21,0.7378591666525214,145.3596495708612
2023-12-22,0.5065934964074037,146.09603210198776
2023-12-26,0.4327009471210896,146.7281910165994
2023-12-27,0.6386137757860233,147.66521745739303
2023-12-28,0.8046657956991332,148.8534289544174
2023-12-29,-0.0072692216601555,148.84260846871797
