,BB ACOES PETROBRAS I FUNDO DE INVESTIMENTO,Close
2022-05-30,-1.892754482289072,124.68982602494835
2022-05-31,0.4984555688179792,125.31134940651916
2022-06-01,-0.0994289313176466,125.18675367098453
2022-06-02,-0.8645423617261949,124.10446115422904
2022-06-03,2.088603627149821,126.69651143135101
2022-06-06,-0.058934444045855,126.62184354671345
2022-06-07,0.5997264607253472,127.38122824752134
2022-06-08,-0.4645910276324549,126.78942649019534
2022-06-09,-1.1617999710399896,125.31638696995049
2022-06-10,-1.2293227625481462,123.77584409972596
2022-06-13,-1.3269257901953324,122.13343050233473
2022-06-14,0.8537544987211376,123.17615015969086
2022-06-15,-1.3416563741969425,121.52354948958298
2022-06-17,-6.197696757377424,113.99188840341714
2022-06-20,0.8329266005222324,114.94135716436682
2022-06-21,-1.2117747259944631,113.548526848534
2022-06-22,-0.3943542276991563,113.10074343241669
2022-06-23,-1.925287768733852,110.92322865276532
2022-06-24,-0.6492307226514282,110.20308097379467
2022-06-27,6.227702878411123,117.06620141969742
2022-06-28,1.3049617041337669,118.59387051670858
2022-06-29,-1.1632209600655252,117.21436175750526
2022-06-30,-0.878122901869316,116.18507560263265
2022-07-01,1.8177158281612813,118.29699011182285
2022-07-04,2.150588511394536,120.84107159049324
2022-07-05,-3.895558890556383,116.13363648270618
2022-07-06,-1.3426237867610658,114.57439865485874
2022-07-07,2.887695466596596,117.8829583706954
2022-07-08,0.8777956678573506,118.91772987241545
2022-07-11,-0.3131945562324101,118.54528601605988
2022-07-12,-1.723496437987726,116.50216223417073
2022-07-13,0.2687611523386701,116.81527478789074
2022-07-14,-2.986589337018386,113.32648224706688
2022-07-15,1.821732572187229,115.39098768707568
2022-07-18,2.8446072130193123,118.67340804599647
2022-07-19,1.3688376482706932,120.29785433381596
2022-07-20,0.551271045474766,120.9610215730857
2022-07-21,-0.8233448076247818,119.9650952827138
2022-07-22,1.0602957163586613,121.237080049122
2022-07-25,4.400748847527347,126.57241945215954
2022-07-26,1.2979615842994008,128.21528083296687
2022-07-27,0.7721335192472534,129.2052739930752
2022-07-28,2.3657993383161102,132.26201151027288
2022-07-29,6.189175967132798,140.4479401403131
2022-08-01,-1.2888109892667643,138.63783165358595
2022-08-02,0.1638356104652905,138.86496979141145
2022-08-03,-0.3436613110158859,138.38774461568448
2022-08-04,1.3604567212895713,140.27044998874962
2022-08-05,1.7814153878567662,142.76924936946514
2022-08-08,4.869556558162436,149.7214787151752
2022-08-09,1.4057021388909074,151.82611674385353
2022-08-10,-0.3484987236828663,151.29700466478394
2022-08-11,-2.0136594403558306,148.25039824737593
2022-08-12,6.552760335708285,157.96489154125953
2022-08-15,-0.2017244910469617,157.64623766776504
2022-08-16,0.9629774544261728,159.1643353942567
2022-08-17,2.530740137044818,163.1923711139398
2022-08-18,1.2785884284969071,165.27892988719236
2022-08-19,-4.041367674544838,158.59940064189774
2022-08-22,1.311204297720625,160.67896279927345
2022-08-23,3.3049948530910145,165.98939424978946
2022-08-24,0.5405104652456583,166.88658429690744
2022-08-25,-0.8065579114818644,165.54054734805888
2022-08-26,0.6886195858612165,166.68049197963947
2022-08-29,1.8913138454005995,169.83294320203223
2022-08-30,-5.121551065553387,161.13486228980787
2022-08-31,2.2443726552730414,164.75132907715218
2022-09-01,1.7075087373118911,167.564472415982
2022-09-02,-1.2636329321535025,165.4470725599444
2022-09-05,-0.1263261454184983,165.23806965047166
2022-09-06,-3.461730892545567,159.51797234713533
2022-09-08,-0.8880972857767899,158.10129756439426
2022-09-09,0.0363236886741447,158.15872578751134
2022-09-12,-0.4869358291552217,157.3885942847166
2022-09-13,-2.8446905440151937,152.9113758257408
2022-09-14,1.177723334215508,154.71224877951053
2022-09-15,-0.2641770876484095,154.30353446644946
2022-09-16,-0.6667989478926772,153.27464012206596
2022-09-19,1.398093976309278,155.4175636328223
2022-09-20,-0.2337704058407164,155.0542433635701
2022-09-21,-0.1106793277656614,154.88263036934316
2022-09-22,2.140219775295349,158.19745905300545
2022-09-23,-6.763916766708378,147.4971145956126
2022-09-26,-1.0327301926910448,145.9738673598356
2022-09-27,0.6924247019770791,146.98462647586635
2022-09-28,-0.8980215118459922,145.6646729110066
2022-09-29,0.0964873753704909,145.80522093074043
2022-09-30,1.3648766720257388,147.7952823778197
2022-10-03,8.522775043003584,160.39154181905317
2022-10-04,-2.128758480136239,156.97719327115882
2022-10-05,3.5767617988104794,162.59189355292654
2022-10-06,3.0697138663144274,167.58299945482392
2022-10-07,-0.3865062169317923,166.93528074341026
2022-10-10,-0.9778941929548202,165.30283032702764
2022-10-11,-0.9077752615411327,163.80225212669157
2022-10-13,3.0236924880102656,168.755128519438
2022-10-14,-1.8207978793622013,165.6824387180411
2022-10-17,-0.4829316841697739,164.88230572636652
2022-10-18,2.2915378794745367,168.66064621863723
2022-10-19,3.632916441826684,174.78794656600525
2022-10-20,2.742574349373905,179.58163595432188
2022-10-21,3.397399174533078,185.682740971847
2022-10-24,-9.642888471489586,167.7775613491269
2022-10-25,-1.6729736374958004,164.97068697812267
2022-10-26,-2.00761367067821,161.65871291373813
2022-10-27,0.4294431158395229,162.35294512750096
2022-10-28,-1.426689034745665,160.03667346178025
2022-10-31,-7.467315803831875,148.08622965244192
2022-11-01,0.2859382630375107,148.50966484530784
2022-11-03,0.2710647091613616,148.91222213639728
2022-11-04,-5.2935368039713655,141.0294988519955
2022-11-07,-3.598504843225248,135.95454550543013
2022-11-08,0.2084865212475861,136.23799240783237
2022-11-09,-1.791907799431225,133.7967331960879
2022-11-10,-1.7315216850186663,131.48001374695107
2022-11-11,3.3715724142217685,135.91295762065826
2022-11-14,2.71626078838112,139.60470799483724
2022-11-16,-1.3728140322122218,137.68819497385522
2022-11-17,-0.536402392448132,136.9496322018968
2022-11-18,-1.7904436648040312,134.49762618816553
2022-11-21,-0.1712926645040302,134.26724162057315
2022-11-22,0.1773811702488359,134.50540642502054
2022-11-23,0.137200983419361,134.68994916538787
2022-11-24,3.403382978555425,139.27396396910763
2022-11-25,-1.93076385779819,136.58491260946923
2022-11-28,2.0586870890699105,139.3967685709778
2022-11-29,3.8308614730295782,144.7368656728116
2022-11-30,3.494729172797806,149.79502714127253
2022-12-01,-3.4489510332728623,144.62867000489226
2022-12-02,1.1606468351765376,146.30729808606196
2022-12-05,-1.23727281978534,144.4970776534808
2022-12-06,-0.0543471313585341,144.41854763687923
2022-12-07,-1.274848361529346,142.577430148586
2022-12-08,-2.01546212258914,139.70383604858026
2022-12-09,-0.2028111500458007,139.42050109203203
2022-12-12,-2.6169316893469574,135.77196181750833
2022-12-13,-1.559609048544064,133.65445001561667
2022-12-14,-8.07109853629282,122.86706765671602
2022-12-15,2.219381572545598,125.5939567150163
2022-12-16,0.1397607844430437,125.76948781413427
2022-12-19,1.8487118208075688,128.0946032023233
2022-12-20,2.3713682701845373,131.13219797848197
2022-12-21,2.211006671990834,134.03153962491444
2022-12-22,1.2448957603385713,135.70009257922152
2022-12-23,4.740784065916848,142.13334094565167
2022-12-26,-0.44563058736522,141.49995130355376
2022-12-27,0.6056549685186763,142.35695278907525
2022-12-28,-0.6407378078557291,141.44481797044432
2022-12-29,-1.4355237113092056,139.41434407006045
2022-12-30,-0.0079895742078894,139.40320545758453
2023-01-02,-6.314556601421306,130.6005111447697
2023-01-03,-1.7383254474387932,128.33024922505504
2023-01-04,2.057119927422457,130.97015635477456
2023-01-05,3.191269310786349,135.14976676081338
2023-01-06,-0.5069669123433207,134.46460216122688
2023-01-09,0.5667866204057237,135.2267295354585
2023-01-10,0.7206331637782615,136.20121819478376
2023-01-11,1.1281608290823142,137.73778698719025
2023-01-12,0.7176548372821445,138.7262688782692
2023-01-13,-0.244224925790415,138.38746475104944
2023-01-16,-2.2950169875424757,135.2114489263835
2023-01-17,6.401858210061184,143.86749417041986
2023-01-18,-1.3019077502475107,141.99447211372828
2023-01-19,3.0784337376943194,146.36567784893825
2023-01-20,1.3006431894917458,148.2693730696339
2023-01-23,2.073577888278666,151.34385400469523
2023-01-24,-0.7428964937741145,150.21952581975174
2023-01-25,0.6750530686279621,151.23358733847635
2023-01-26,-2.767897920949136,147.04759601875787
2023-01-27,-2.237849812722681,143.7568916666389
2023-01-30,0.3625314358090659,144.27805559007246
2023-01-31,1.4978429881596922,146.4391143291815
2023-02-01,-1.787024094419143,143.82221207246505
2023-02-02,-4.685471392055107,137.08346347038886
2023-02-03,1.1631197217920386,138.67790826932855
2023-02-06,3.7163145299724754,143.8316155242035
2023-02-07,-0.5547417872531102,143.03372144960952
2023-02-08,1.9047831482161823,145.75820367204815
2023-02-09,-0.1418157017976318,145.55149565258301
2023-02-10,2.8276132320100844,149.66712900304404
2023-02-13,0.4109696625179682,150.28221549800818
2023-02-14,-0.5288447392444162,149.48745590732702
2023-02-15,0.3483343380599191,150.00817204734443
2023-02-16,0.0435445648957699,150.07349245317056
2023-02-17,-1.522165613647719,147.7891253558482
2023-02-22,-2.5060143131563684,144.08550872114205
2023-02-23,3.506681687514579,149.13812886982856
2023-02-24,-1.6974113791528578,146.60664129973645
2023-02-27,1.3590954940398747,148.59916555560437
2023-02-28,-4.067401425321293,142.55504097778018
2023-03-01,0.0393033452604774,142.6110698777219
2023-03-02,-2.7063517668567294,138.7515126683529
2023-03-03,3.8317337016681385,144.0681011408405
2023-03-06,1.3486595575799898,146.01108935630046
2023-03-07,-3.1290706669702906,141.44229918872867
2023-03-08,1.4507057246662791,143.49421072015917
2023-03-09,-1.0008051064971712,142.058113331744
2023-03-10,-0.8798339150954404,140.8082378715066
2023-03-13,-3.156600940751253,136.36348371019938
2023-03-14,-1.7778626079532511,133.93912832241332
2023-03-15,-2.234042241990664,130.94687161713654
2023-03-16,-0.3713237368495825,130.46063480016016
2023-03-17,0.6100959292185681,131.25656982230865
2023-03-20,-2.379444614309312,128.1333924407446
2023-03-21,2.1463802030663004,130.88362220960997
2023-03-22,-0.7034055812290774,129.9629795060728
2023-03-23,-2.0431631128089545,127.30762384849726
2023-03-24,0.2257688671986724,127.59504482871756
2023-03-27,1.566688673596306,129.5940619441192
2023-03-28,1.7210304155100609,131.82441516687246
2023-03-29,1.1218412786298648,133.30327587152684
2023-03-30,0.8649347257498885,134.45626219510186
2023-03-31,-2.1789501641435227,131.52652724930044
2023-04-03,4.628431746377615,137.61414279141508
2023-04-04,-1.2342470299977482,135.91564432115518
2023-04-05,0.1742826797526797,136.1525217482812
2023-04-06,-1.2425636317966338,134.46074002926306
2023-04-10,2.4842584814377844,137.80109236764403
2023-04-11,4.46662853930504,143.9561552868113
2023-04-12,0.2464725343901186,144.3109676711573
2023-04-13,1.0179472102544551,145.77997714065705
2023-04-14,1.347643074049909,147.74457090594467
2023-04-17,0.7347782140438186,148.83016582539406
2023-04-18,2.5467032874044504,152.62042855111886
2023-04-19,-3.1949441867646367,147.74429104130962
2023-04-20,0.4056725970585484,148.34364914378264
2023-04-24,1.6363962230334206,150.77113901548145
2023-04-25,-0.4947572878969741,150.02518781715708
2023-04-26,-1.3794636977640828,147.95564481371702
2023-04-27,-2.590583212242992,144.122730717607
2023-04-28,2.036378606257005,147.05761517269374
2023-05-02,-3.890002622465116,141.3370700859413
2023-05-03,-0.4457650537781354,140.70703881946426
2023-05-04,1.0900052946865024,142.240752992593
2023-05-05,3.887744653991998,147.7707102628605
2023-05-08,1.668649591918947,150.23648561663745
2023-05-09,0.576172500793537,151.10210693291916
2023-05-10,0.0481930924222107,151.17492771096525
2023-05-11,2.4956513818941817,154.94772688346148
2023-05-12,3.1142644735216773,159.77320889432252
2023-05-15,-1.881923563473897,156.7663992280219
2023-05-16,2.0676931997597903,160.007847404368
2023-05-17,-1.0099119693983027,158.3919090014547
2023-05-18,0.4356852704878067,159.0819992186185
2023-05-19,0.4029028993808969,159.72294520586343
2023-05-22,-1.2539358523956712,157.7201219314248
2023-05-23,2.026834476485684,160.9168477390862
2023-05-24,1.1434464791010512,162.75684576883918
2023-05-25,-0.7065532513142236,161.60688198332298
2023-05-26,1.4601523327005372,163.96658864040708
2023-05-29,-0.5399415783007511,163.08126485381618
2023-05-30,-0.9463634697454038,161.53792333724093
2023-05-31,-1.101697469959284,159.75826412280978
2023-06-01,2.8148283620733627,164.2551850520947
2023-06-02,1.0089802616894517,165.91248744807183
2023-06-05,0.7111299135402982,167.09234077661387
2023-06-06,1.9317072190296656,170.32007558584138
2023-06-07,2.872752021837055,175.21294900082805
2023-06-09,4.5614883609194745,183.2052672763246
2023-06-12,1.3478333264591136,185.6745689245034
2023-06-13,-0.0332808697400599,185.61277481307923
2023-06-14,3.861685217982336,192.78055590072276
2023-06-15,-1.5473081362009644,189.79764667425744
2023-06-16,0.6138519081902771,190.9627231500676
2023-06-19,2.275523800758461,195.30812536592387
2023-06-20,0.2975354595091461,195.88923629419008
2023-06-21,3.7481062738269344,203.2313730494843
2023-06-22,-1.4340848393243677,200.3168627398309
2023-06-23,-3.37795981185961,193.55023962010142
2023-06-26,1.884221929561214,197.19715567974166
2023-06-27,-0.78698162205183,195.64525030533315
2023-06-28,0.7313420239146051,197.07608623860898
2023-06-29,0.8224559617690641,198.69695025909957
2023-06-30,-4.653627337968979,189.4503346621315
2023-07-03,1.6232563333941965,192.52559921817104
2023-07-04,0.2124071845145625,192.93453742294014
2023-07-05,-0.0641441098532369,192.81078128131074
2023-07-06,-1.2520048828422614,190.39678088502242
2023-07-07,-0.4943280886245293,189.45559611727086
2023-07-10,0.0420412364555256,189.53524559241274
2023-07-11,-0.9007455270591214,187.82801534553855
2023-07-12,-0.1814229783764664,187.48725216587326
2023-07-13,1.3802220320837666,190.07499252761508
2023-07-14,-1.9138427687068749,186.43725602800518
2023-07-17,-0.0468649565710799,186.34988228893533
2023-07-18,-0.716700217403976,185.01431227743848
2023-07-19,0.6179840716397988,186.15767125756696
2023-07-20,0.515206329084994,187.11676736196318
2023-07-21,1.7080832201860296,190.3128774674274
2023-07-24,1.9204797052311484,193.96779765563076
2023-07-25,1.8032046069326848,197.46543391892297
2023-07-26,-0.2856677987932765,196.9013387604692
2023-07-27,-5.125908381270561,186.80835653411236
2023-07-28,1.4365941697875415,189.49203449275734
2023-07-31,4.6712331073546665,198.34364914378295
2023-08-01,-1.8202577969524405,194.73328340548326
2023-08-02,-0.522382182323855,193.71603142991881
2023-08-03,1.2651088391187448,196.16675006632877
2023-08-04,-3.5419291734005376,189.21866271721777
2023-08-07,0.600170564516489,190.35429743341825
2023-08-08,-0.0164077689315589,190.3230645401441
2023-08-09,0.9544830263479076,192.13966588640494
2023-08-10,0.1356939457719308,192.40038778043922
2023-08-11,-0.0365976092859043,192.32997383825477
2023-08-14,0.3722507184692025,193.04592354769932
2023-08-15,0.06860126486119,193.178355493016
2023-08-16,2.5139354013957727,198.0347345595891
2023-08-17,-0.5812814704165836,196.88359534260556
2023-08-18,0.4380409947010388,197.7460262020475
2023-08-21,-0.8386908497214796,196.08754837460307
2023-08-22,1.3773183069355044,198.78829807598748
2023-08-23,5.100706516781028,208.92790575054747
2023-08-24,-0.2113774091398568,208.4862793564018
2023-08-25,-0.7042582495026539,207.0179975349532
2023-08-28,0.9644621739725244,209.0146078144932
2023-08-29,0.2878521261129307,209.6162608069738
2023-08-30,0.1375716363174017,209.9046333269533
2023-08-31,-2.316225390721849,205.04276891353283
2023-09-01,2.719935226898307,210.6197994154197
2023-09-04,-1.187067270422959,208.11960071152876
2023-09-05,3.8972959903652793,216.2306375652234
2023-09-06,0.4355795522230865,217.1724940080991
2023-09-08,-0.6096718622582209,215.8484544195673
2023-09-11,-0.4638382740351443,214.84726667405604
2023-09-12,0.8248198344420254,216.6193695433402
2023-09-13,-1.2598467109414146,213.89029754088642
2023-09-14,2.5895784097472063,219.42915450654928
2023-09-15,-0.914910772795674,217.4215735333144
2023-09-18,0.981771730349501,219.55615707794553
2023-09-19,0.0617201804339995,219.69166753424798
2023-09-20,0.144994997405079,220.01020946188845
2023-09-21,-1.3510983159545575,217.03765522692078
2023-09-22,0.7032538870579863,218.5639809736836
2023-09-25,0.5991831625357102,219.87357954704567
2023-09-26,-2.442841057753231,214.5024174707187
2023-09-27,3.287387341075876,221.55394278895284
2023-09-28,-0.3862328503064893,220.69822868075266
2023-09-29,0.7973226110628895,222.4579055602396
2023-10-02,-1.6446825470311732,218.79917921299923
2023-10-03,-0.8980004696831689,216.83436155600359
2023-10-04,-3.15499952890036,209.99323847041757
2023-10-05,-0.1539305055077822,209.6699948169079
2023-10-06,2.340681242888931,214.57770105755344
2023-10-09,3.948718671076112,223.05077080317895
2023-10-10,0.8812600126073544,225.01642805407985
2023-10-11,-0.3045948676821952,224.33103956278532
2023-10-13,3.0435028864610247,231.1585612271067
2023-10-16,0.9730913732969082,233.40794524504494
2023-10-17,2.2764906121440776,238.72145520654678
2023-10-18,2.1708837980325635,243.90382060005328
2023-10-19,-0.605319708495522,242.4274227041876
2023-10-20,-1.0858766310603007,239.79495997376105
2023-10-23,-5.938110101388294,225.55567123293912
2023-10-24,1.4445640003493798,228.81396726031656
2023-10-25,0.3412232077770305,229.5947336192441
2023-10-26,-0.8037272583436561,227.74941816142473
2023-10-27,-0.6965482986767024,226.16303346397524
2023-10-30,-0.8376522275644227,224.268573776237
2023-10-31,-0.86135013238966,222.33683611910698
2023-11-01,1.0820898434402482,224.74272044097822
2023-11-03,0.9074756849216216,226.78220598261146
2023-11-06,-0.198808334696976,226.33134405550837
2023-11-07,-1.935534448877807,221.95062292270586
2023-11-08,-2.186178622109025,217.09838585273187
2023-11-09,2.007537709171703,221.45671781472853
2023-11-10,-0.3585242197833294,220.66274184502552
2023-11-13,2.322723315658415,225.78812679883106
2023-11-14,1.1666680301179122,228.42232468999512
2023-11-16,-1.853272638211312,224.18903624694923
2023-11-17,3.7066525653931537,232.49894491032697
2023-11-20,-0.1914162418523046,232.05390416763336
2023-11-21,-0.8460561760460616,230.0905977796671
2023-11-22,0.0634191149640139,230.23651920039435
2023-11-23,0.2825917043386416,230.8871485040127
2023-11-24,-0.099685355973933,230.65698782812842
2023-11-27,-0.5981265592895801,229.27736712307106
2023-11-28,1.045598392078162,231.67468758710905
2023-11-29,-1.158720276082725,228.99022600748592
2023-11-30,1.182716875628942,231.6985320540173
2023-12-01,-1.0421369859704432,229.2839159555318
2023-12-04,-1.9001126860687223,224.92726318134558
2023-12-05,-0.6107252430694765,223.5535756065518
2023-12-06,-2.6212587560363154,217.69365793153278
2023-12-07,0.1105092553429942,217.93422957184185
2023-12-08,3.11575638264674,224.7245292396985
2023-12-11,-0.3116158668791779,224.02425194981808
2023-12-12,-1.2139813230567231,221.30463937202975
2023-12-13,1.2716438446246148,224.11884619647287
2023-12-14,2.124894294737989,228.88113477273433
2023-12-15,-0.420504066869809,227.9186802927172
2023-12-18,1.6572915400379973,231.69595729937464
2023-12-19,0.7640184189654953,233.4661570891403
2023-12-20,0.220783470848529,233.98161177401838
2023-12-21,0.0016506134540517,233.98547390598233
2023-12-22,1.128570379441074,236.62616465668006
2023-12-26,1.4383877416286106,240.02976640258768
2023-12-27,0.0145278371314949,240.06463753611777
2023-12-28,-0.3663374324017199,239.18519090686345
2023-12-29,-0.0068566400591718,239.16879083924812
