,XP INVESTOR IBOVESPA ATIVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM ACOES,Close
2022-05-11,1.2952509528020073,109.43036954321498
2022-05-12,0.6709377991643617,110.16457925624566
2022-05-13,0.9820484106760174,111.24644875595955
2022-05-16,1.125989862592247,112.49907249144553
2022-05-17,0.7555660824403843,113.34907732625092
2022-05-18,-2.1985178437700426,110.85707763548459
2022-05-19,1.0451280596577073,112.01567605996956
2022-05-20,1.3359185569793208,113.51211426318054
2022-05-23,1.781629812614649,115.53447993182256
2022-05-24,0.3612113103162118,115.95180354065131
2022-05-25,0.1459617440356497,116.12104881534003
2022-05-26,0.5906823709891373,116.80695537969994
2022-05-27,-0.359685494552131,116.38681770457119
2022-05-30,-0.8412670986721382,115.4076937000311
2022-05-31,0.3715184898867241,115.83645462087856
2022-06-01,0.1039344621489579,115.95684861696118
2022-06-02,0.8236196166758303,116.91189196904958
2022-06-03,-0.706384259041215,116.08604476723293
2022-06-06,-0.6158655250382505,115.37111083813107
2022-06-07,-0.1053273569224244,115.24959349643323
2022-06-08,-1.4738976799071437,113.55093241178689
2022-06-09,-1.1754039430027063,112.21625027490241
2022-06-10,-1.5810954195635496,110.44200428179995
2022-06-13,-2.333861626737821,107.86444072406688
2022-06-14,0.1623228809273236,108.03952939174633
2022-06-15,1.0278393148979823,109.15000215046545
2022-06-17,-2.6177254562815166,106.2927547586409
2022-06-20,0.5323535735968221,106.85860803707303
2022-06-21,-0.4511788150149187,106.37648463558992
2022-06-22,-0.0978135353380871,106.27243403519947
2022-06-23,-1.2584650151474477,104.93503263212084
2022-06-24,0.142985798771833,105.08507482672135
2022-06-27,2.4086925505549583,107.6162511958177
2022-06-28,-0.1116210837302178,107.4961287699631
2022-06-29,-0.97875956230008,106.44400013052467
2022-06-30,-0.6640154832237899,105.73719548869524
2022-07-01,0.5303894162044909,106.29801438255873
2022-07-04,-0.239287583734904,106.04365643238452
2022-07-05,-0.5691122629210343,105.44014897957797
2022-07-06,0.1822805460000243,105.63234585884118
2022-07-07,1.9597068668942172,107.70243019429833
2022-07-08,-0.2203507894721346,107.46510703908451
2022-07-11,-1.9748370462458251,105.34284629348895
2022-07-12,-0.0787605688383208,105.25987766851772
2022-07-13,-0.319049541356986,104.92404651158338
2022-07-14,-1.377610135820062,103.47860221192725
2022-07-15,0.9309414258385384,104.44192738679676
2022-07-18,0.2829990126121062,104.73749701005445
2022-07-19,1.3668980502965944,106.16915181461434
2022-07-20,0.4216032542307069,106.6167644136539
2022-07-21,0.2519618416332747,106.88539797676034
2022-07-22,-0.2915633037719245,106.57375937916953
2022-07-25,1.4886347599211147,108.16025340624253
2022-07-26,-0.3893263511013822,107.739157038314
2022-07-27,1.6336957628881876,109.4992870818204
2022-07-28,1.2266374493704602,110.84244634395968
2022-07-29,0.7856121430806606,111.7132380621255
2022-08-01,-0.4714751188574562,111.18653794019258
2022-08-02,0.7399869239814505,112.00930378217768
2022-08-03,0.3467062776352669,112.39764706992605
2022-08-04,1.7097942446103298,114.31941557060507
2022-08-05,0.6888975756439875,115.10695925296135
2022-08-08,1.6122493035013452,116.96277040179879
2022-08-09,0.1305118424957951,117.1154206684843
2022-08-10,1.2953330696485963,118.63245544206124
2022-08-11,-0.6162207694898836,117.90141761227143
2022-08-12,2.573143205727701,120.93518992901824
2022-08-15,0.3263418257874351,121.3298520358521
2022-08-16,0.4125955592247043,121.83045361736593
2022-08-17,0.2584361719347727,122.14530757794542
2022-08-18,-0.0470256280073244,122.08786797997541
2022-08-19,-1.8588553296118413,119.81843113922017
2022-08-22,-0.5610593391973673,119.1461786412338
2022-08-23,1.7268686592456284,121.20367665887808
2022-08-24,0.3191676116779396,121.59051953893608
2022-08-25,0.4391611686714869,122.124497885537
2022-08-26,-0.4483000246809254,121.57701373137468
2022-08-29,0.4685169616063023,122.14662266212059
2022-08-30,-1.592033059141995,120.2020080487142
2022-08-31,-0.5822175534348384,119.50217085827343
2022-09-01,1.1166013141256537,120.8365336684856
2022-09-02,0.1008040808207155,120.95834182554573
2022-09-05,0.8457693412591505,121.98137039640164
2022-09-06,-2.1926138468911005,119.30678997846262
2022-09-08,-0.1301814937931467,119.151474617072
2022-09-09,1.467033514827598,120.89946668311575
2022-09-12,0.8082591144283002,121.87664764187724
2022-09-13,-1.799029399231422,119.68405092000218
2022-09-14,0.0762993576935988,119.77536908211582
2022-09-15,-0.4817771692844586,119.19831869945199
2022-09-16,-0.6646816822211576,118.40602930954114
2022-09-19,1.8443536556892013,120.58985523966808
2022-09-20,0.5677094745798916,121.27445527324585
2022-09-21,-0.1210786913223072,121.12761774989275
2022-09-22,1.7016123624157498,123.18874026782461
2022-09-23,-1.5364638018034893,121.29598986571177
2022-09-26,-2.219912748040864,118.60332472382048
2022-09-27,-0.5807129495545404,117.91457985854703
2022-09-28,-0.1564996376863581,117.73004396828901
2022-09-29,-0.5207417008806337,117.11697453488102
2022-09-30,1.6823367287305049,119.08727641305929
2022-10-03,5.2543231885011865,125.34450679218516
2022-10-04,-0.4446884522069538,124.78711424500455
2022-10-05,0.9134323122957032,125.92696006809977
2022-10-06,0.5545836119303038,126.62533035163948
2022-10-07,-0.6330603240386035,125.82371562500043
2022-10-10,-0.3722913780714432,125.35528478015942
2022-10-11,-0.9082920119669602,124.2166927419228
2022-10-13,-0.2970326629829656,123.84772859160209
2022-10-14,-1.6469203614722372,121.80805513220612
2022-10-17,1.2702862154878147,123.35536606590433
2022-10-18,1.981258587257262,125.79935484892769
2022-10-19,0.4774331738805148,126.39996270150414
2022-10-20,0.9744323905991116,127.6316448797728
2022-10-21,2.3253501763314643,130.59952755903933
2022-10-24,-3.648511778731156,125.83458841308054
2022-10-25,-1.2706878881594497,124.23562353900023
2022-10-26,-1.9458507109653131,121.8181837750944
2022-10-27,1.679527734540498,123.86415395731062
2022-10-28,-0.0189618252496193,123.84066705289031
2022-10-31,1.0168046722289326,125.09988474160357
2022-11-01,0.2064621866749938,125.35816869916898
2022-11-03,0.2502679570087984,125.67190002691603
2022-11-04,0.7425901973599602,126.60512723735192
2022-11-07,-2.783714906913637,123.08080143752878
2022-11-08,0.2659812476233369,123.40817328877712
2022-11-09,-2.0558244511794777,120.8711178875525
2022-11-10,-3.843856106869692,116.22500604119016
2022-11-11,0.7925505967023128,117.14614802008691
2022-11-14,1.16435476208836,118.51014477316187
2022-11-16,-2.4982863553176804,115.54942199662673
2022-11-17,-0.4776414724308675,114.99751003601669
2022-11-18,-0.2017894469906522,114.765457196462
2022-11-21,1.1766958202645617,116.11589753440028
2022-11-22,-0.9870425550326468,114.96978421257764
2022-11-23,-0.5349265722343399,114.35478028678408
2022-11-24,2.8755788897222523,117.6431422080991
2022-11-25,-2.4813320009991813,114.72402527350857
2022-11-28,-0.19976477130621,114.49484708678767
2022-11-29,1.720910557507915,116.46520099810674
2022-11-30,1.2107395712486868,117.87529127332513
2022-12-01,-1.2028072620007937,116.457478709785
2022-12-02,0.4234306420774603,116.95059535963306
2022-12-05,-2.510852983964018,114.01413784628203
2022-12-06,0.7298477931778624,114.84626751526388
2022-12-07,-0.4395055148990079,114.34151183587862
2022-12-08,-1.4675444238905322,112.66349935473905
2022-12-09,-0.0891640369515944,112.56304403054342
2022-12-12,-1.8844653213277216,110.44183250115698
2022-12-13,-1.581544065765128,108.69514625311267
2022-12-14,-0.1173298044530701,108.56761445056391
2022-12-15,0.4217978205897976,109.02555028218272
2022-12-16,-0.5326619368858143,108.44481267434922
2022-12-19,1.717569819194087,110.3074280473254
2022-12-20,2.0089802123315126,112.52348244952799
2022-12-21,0.7800016681336563,113.4011674896764
2022-12-22,0.2285350308719014,113.66032888280803
2022-12-23,2.295651119702802,116.2695734954641
2022-12-26,-0.99456394336086,115.11319824037876
2022-12-27,-0.5580275665326595,114.47083486148006
2022-12-28,1.4998254420414805,116.18769756644983
2022-12-29,-0.304173291048937,115.83428562296797
2022-12-30,-0.0024035452107162,115.83150149354351
2023-01-02,-2.955924610284799,112.40760963443346
2023-01-03,-2.124375555963842,110.01964985231629
2023-01-04,1.081643168365054,111.20966987880303
2023-01-05,1.7160213944675595,113.11805160664004
2023-01-06,1.1820532251079596,114.45516718383561
2023-01-09,0.0616303493315983,114.52570630319907
2023-01-10,1.4289723199955473,116.16224694555119
2023-01-11,1.7213161836064694,118.16176650146588
2023-01-12,-0.2362849145749135,117.88256807242767
2023-01-13,-0.8818885999854476,116.84297514322685
2023-01-16,-1.155499760963996,115.49285484474365
2023-01-17,1.705129959937146,117.46215811428809
2023-01-18,0.765713403295365,118.36158160276919
2023-01-19,0.5221780509446106,118.97963980264974
2023-01-20,-0.2060072994494399,118.73453305979763
2023-01-23,-0.3697600198988016,118.29550022672898
2023-01-24,1.0199284826957644,119.50202972728881
2023-01-25,1.3321397039528726,121.0939637123156
2023-01-26,0.0390331285739842,121.14123047486676
2023-01-27,-1.663063425829292,119.12657497723968
2023-01-30,-0.0995315776354477,119.00800641778176
2023-01-31,0.7742096709930424,119.92937791272425
2023-02-01,-1.024794109884164,118.70034871185393
2023-02-02,-1.2880570976818273,117.17142044529783
2023-02-03,-1.410224519221337,115.51904034465831
2023-02-06,0.306919940868422,115.8735913149759
2023-02-07,-1.0135927769830189,114.69910496297648
2023-02-08,1.834883662414,116.80370010087722
2023-02-09,-1.5855179142718725,114.95175651124542
2023-02-10,0.3493847055057619,115.35338036720593
2023-02-13,0.5962415186436143,116.04116511411411
2023-02-14,-0.8182410748705182,115.0916686373921
2023-02-15,1.295531527594895,116.58271749022457
2023-02-16,0.3564209746469648,116.99824274817314
2023-02-17,-0.6106739138631356,116.28376500003178
2023-02-22,-1.5932906389799162,114.43102665763287
2023-02-23,0.330772329901019,114.80953283063798
2023-02-24,-1.4632897757829944,113.12953667510303
2023-02-27,-0.1333897765327107,112.97863343893961
2023-02-28,-0.5853103578049801,112.31735779531498
2023-03-01,-0.5107355781339806,111.74371308863427
2023-03-02,-1.0624001107143233,110.55654775706432
2023-03-03,0.6621743188373053,111.2886248241047
2023-03-06,0.6147466921402556,111.97276796393926
2023-03-07,-0.26145691649887,111.68000741750231
2023-03-08,1.7886582434915257,113.67758107650741
2023-03-09,-0.9280700371858795,112.62257350753866
2023-03-10,-1.1057095131608352,111.37729499829925
2023-03-13,-0.459147427256712,110.86590901376644
2023-03-14,-0.2244168751650899,110.61710720513437
2023-03-15,-0.3009108276954109,110.28424835227068
2023-03-16,0.3405332540642014,110.65980289190492
2023-03-17,-1.5646936135956024,108.9283160232378
2023-03-20,-0.8414271001573992,108.01176365247318
2023-03-21,0.1811894391196666,108.20746956121836
2023-03-22,-0.5169465641131188,107.64809476520789
2023-03-23,-1.9640276777281973,105.53385638947212
2023-03-24,0.8167497514858013,106.39580389926651
2023-03-27,0.9238316842391514,107.37872204638889
2023-03-28,1.4323917547883758,108.91680600737848
2023-03-29,0.1159529717908114,109.04309828072367
2023-03-30,1.6577741853490258,110.85078661492628
2023-03-31,-1.468590182630225,109.22284284533109
2023-04-03,-0.8338453593268791,108.3120932389404
2023-04-04,0.4088297012562858,108.7549052461536
2023-04-05,-0.7190142866942084,107.972941939953
2023-04-06,0.2118736362839657,108.20170813824396
2023-04-10,0.9087191025165976,109.18495772934544
2023-04-11,3.802672803500995,113.33690442243332
2023-04-12,1.0453740749128748,114.52169903857423
2023-04-13,-0.1302514596378534,114.37253285397442
2023-04-14,0.196460562654277,114.59722977554128
2023-04-17,-0.4535628383409151,114.07745932751128
2023-04-18,0.1128974800506554,114.20624990439785
2023-04-19,-2.0675347914593245,111.84499595360344
2023-04-20,0.2691769077397321,112.14605685517299
2023-04-24,-0.4639848148228709,111.62571618094236
2023-04-25,-0.838464676380124,110.68977398100883
2023-04-26,-0.6251102677617748,109.99784083849124
2023-04-27,0.6976271313975158,110.76521562013201
2023-04-28,1.1727446177767664,112.06420872468594
2023-05-02,-2.4951496847349097,109.26803897399127
2023-05-03,-0.0464279282361035,109.21730808727142
2023-05-04,0.2726993111765941,109.51514293411103
2023-05-05,3.0618006342967075,112.86827827511858
2023-05-08,0.4967117555102929,113.42890828155316
2023-05-09,0.9411531253062488,114.49644799684576
2023-05-10,0.4488149363907512,115.01032515709247
2023-05-11,0.8689529097914761,116.00971072410566
2023-05-12,-0.1321585215586673,115.8563940055482
2023-05-15,0.4957279630225963,116.43072654758333
2023-05-16,-1.0764966494001715,115.17735367742632
2023-05-17,1.0655734291060923,116.40465295456053
2023-05-18,0.7860693625135307,117.31967426797654
2023-05-19,0.8476676355524626,118.31415517688174
2023-05-22,-0.6075393524524686,117.5953501246605
2023-05-23,-0.1160851400292206,117.45883939780043
2023-05-24,-1.3000094011063168,115.93186344319865
2023-05-25,1.1916241201904263,117.31333549097403
2023-05-26,0.5125856532437467,117.91466681804246
2023-05-29,-0.7728729164276249,117.00333629370994
2023-05-30,-0.9600489532544776,115.88004698834936
2023-05-31,0.0088962484846799,115.89035596527361
2023-06-01,1.4416188282907472,117.56105315704217
2023-06-02,1.7726195253541244,119.64496333951584
2023-06-05,0.0867123462976238,119.74871029445447
2023-06-06,1.416155950093234,121.44453878044929
2023-06-07,0.7874341003594187,122.40083449183076
2023-06-09,1.4326195045217816,124.15437272045816
2023-06-12,0.3401039511242043,124.5766266475739
2023-06-13,-0.2241075284037941,124.2974410486252
2023-06-14,1.75452878395852,126.47827542954721
2023-06-15,0.3074605070817471,126.86714617653115
2023-06-16,-0.1620924774366927,126.66150407624038
2023-06-19,0.8938856971270726,127.79371314494391
2023-06-20,-0.1105336134093692,127.6524581360948
2023-06-21,0.8986356232834725,128.79958859890277
2023-06-22,-1.509534803010082,126.85531398286852
2023-06-23,-0.137312111580945,126.68112627258601
2023-06-26,-0.4306316237693841,126.13559728150904
2023-06-27,-0.5283337614190975,125.46918033590319
2023-06-28,-0.5308218205318793,124.80316254863772
2023-06-29,1.0990517379724674,126.17481387567312
2023-06-30,-0.1486979712311709,125.98719448723529
2023-07-03,1.2336145918607988,127.54139090230586
2023-07-04,-0.2454999554808989,127.22827684442099
2023-07-05,0.476322697990339,127.83429400529295
2023-07-06,-1.3926530954259664,126.0540057528123
2023-07-07,1.1035047429109657,127.44501768492384
2023-07-10,-0.6960756461807271,126.55790395454837
2023-07-11,-0.4414933232929297,125.99915925848956
2023-07-12,-0.2431997031183574,125.69272967724129
2023-07-13,1.0061774165352588,126.9574215374804
2023-07-14,-1.25999654459531,125.35776241300084
2023-07-17,0.2952113870145822,125.7278328021507
2023-07-18,-0.2665313726165186,125.39272868362212
2023-07-19,-0.2358572319544616,125.09698086467677
2023-07-20,0.4698850224616135,125.68479284131155
2023-07-21,1.5362502616830476,127.615625800232
2023-07-24,0.1747986188453065,127.83869615156159
2023-07-25,0.2944145056962055,128.21507181692468
2023-07-26,0.4860979394916587,128.8383226391445
2023-07-27,-1.7602300718293828,126.57047174000972
2023-07-28,0.1466349207992046,126.75606825100087
2023-07-31,1.5282691400897883,128.69324212527206
2023-08-01,-0.4511725266097777,128.11261357319944
2023-08-02,-0.2778610944895066,127.75663846294583
2023-08-03,-0.2830161193677849,127.39506658253327
2023-08-04,-0.432993124356662,126.84345470346132
2023-08-07,-0.1445278828224205,126.66013054387959
2023-08-08,-0.0421259461399148,126.60677376550593
2023-08-09,-0.3002906787602732,126.22658542520901
2023-08-10,-0.0711887242454634,126.13672632938619
2023-08-11,-0.1964904964307012,125.88887964964015
2023-08-14,-0.7951338150690601,124.88789459813427
2023-08-15,-0.2990884331461885,124.51436935099144
2023-08-16,-0.4689872645058601,123.93041281625551
2023-08-17,-0.1423185393474191,123.75403686292819
2023-08-18,0.3368366043512871,124.17088575844491
2023-08-21,-0.7173142546721745,123.28019029474689
2023-08-22,1.33134753568116,124.92147807021904
2023-08-23,1.558230101260527,126.86804214444876
2023-08-24,-0.6091928561110183,126.09517109501687
2023-08-25,-1.0063442072666295,124.82621964505921
2023-08-28,1.0797618117740049,126.1740454958677
2023-08-29,0.632994285515176,126.97271999365987
2023-08-30,-0.6281633232162798,126.17512393616958
2023-08-31,-1.4048616452896456,124.40253801409366
2023-09-01,1.818919723918988,126.66532031508783
2023-09-04,0.04081193563501,126.7170148840867
2023-09-05,-0.1230681709286973,126.56106657161341
2023-09-06,-1.0766110872016954,125.1984960968227
2023-09-08,-0.3889250152249612,124.7115678268167
2023-09-11,1.0779956277492175,126.05595307528729
2023-09-12,0.8595109402433243,127.13941778279738
2023-09-13,0.2356320091781105,127.43899894737633
2023-09-14,1.158128935280045,128.91490686901713
2023-09-15,-0.4487020834055166,128.33646299607557
2023-09-18,-0.342042400467879,127.89749787736822
2023-09-19,-0.1751763362331182,127.67345172645283
2023-09-20,0.7568786658545879,128.6397848445305
2023-09-21,-1.9040839494586903,126.19037534868761
2023-09-22,0.1364269695946607,126.36253305369596
2023-09-25,-0.0868335425205812,126.25280798982669
2023-09-26,-0.947624296271854,125.05640570658964
2023-09-27,0.1696923119793636,125.26861681271144
2023-09-28,1.1908741474244475,126.76040838517022
2023-09-29,0.50461156189614,127.40005606178856
2023-10-02,-0.8971586645760365,126.2570754201555
2023-10-03,-0.9557336246465042,125.05039409686978
2023-10-04,-0.0343987130438816,125.00737837064416
2023-10-05,-0.1590905620509897,124.8085034297891
2023-10-06,0.6980426114758798,125.67971996647437
2023-10-09,0.950096492726149,126.87379857794389
2023-10-10,1.2799474681301382,128.4977165505628
2023-10-11,0.0877831131177453,128.6105158464361
2023-10-13,-0.9670013946288968,127.36685036456164
2023-10-16,0.6680753292945374,128.21775686954678
2023-10-17,-0.4540725698359504,127.63555520594322
2023-10-18,-1.4447432284397488,125.79154916502388
2023-10-19,0.1181009638807406,125.9401101970683
2023-10-20,-0.5153441945316306,125.29108515058097
2023-10-23,-0.1933718650638072,125.04880744246661
2023-10-24,0.5390079794638236,125.72283049280585
2023-10-25,-0.4630959568297399,125.14061314798177
2023-10-26,1.2404534911932608,126.69292425267656
2023-10-27,-1.1847420370546755,125.19193992108127
2023-10-30,-0.8115007499646443,124.17600638972641
2023-10-31,0.5515122957630014,124.86085233335321
2023-11-01,1.32077125581318,126.50997858073548
2023-11-03,2.4879457660748283,129.65747823649707
2023-11-06,0.1631862252730709,129.86906138101546
2023-11-07,0.8359108022696349,130.95465089390555
2023-11-08,-0.3038246275541612,130.55677841356228
2023-11-09,-0.1337346868037547,130.38217871484983
2023-11-10,1.1292705369941205,131.85454624456764
2023-11-13,0.124039383346175,132.0180978106433
2023-11-14,2.1027944828481138,134.79416708776654
2023-11-16,1.0654733617144083,136.2303630312315
2023-11-17,0.1152002031260757,136.38730068616286
2023-11-20,0.6361556477621821,137.25493620230827
2023-11-21,-0.3065203540322803,136.83422188593417
2023-11-22,0.4537972671909696,137.45517184543456
2023-11-23,0.5144070271750678,138.16225090862304
2023-11-24,-0.8047916669170929,137.05033262648536
2023-11-27,0.113132728443932,137.2053814071272
2023-11-28,0.5984745374609801,138.02652067887507
2023-11-29,-0.3465235015659096,137.54822634632905
2023-11-30,0.8369301904682658,138.6994089790751
2023-12-01,0.7242134863634675,139.70388880440797
2023-12-04,-1.0693489586337424,138.20996672430718
2023-12-05,0.3052501503440386,138.63185285552356
2023-12-06,-0.6880752695105796,137.6779613603604
2023-12-07,0.360618120189482,138.17445303653332
2023-12-08,0.5842499701628201,138.9817372371719
2023-12-11,-0.1558727356410161,138.7651026012989
2023-12-12,-0.4045622767457457,138.20371134288652
2023-12-13,1.9976417323732896,140.96452635636075
2023-12-14,0.8029591791210988,142.09641396004372
2023-12-15,-0.3225506111222853,141.63808110843274
2023-12-18,0.6935569766312932,142.62042190152698
2023-12-19,0.4801923522175677,143.30527426019853
2023-12-20,-0.5787304382904312,142.47592301837918
2023-12-21,0.8890448259726513,143.74259784023084
2023-12-22,0.5211734205289531,144.49174605415195
2023-12-26,0.6010631073863459,145.3602326329018
2023-12-27,0.3275259938742891,145.8363251795307
2023-12-28,0.0718123256723046,145.94105363631712
2023-12-29,-0.0013206459115178,145.93912627175905
